"請同時收錄甲乙兩列字，因爲部分不是繁簡關係，只是釋義相同，謝謝！"					
"拼音"	"寬式IPA"	"調號"	"字甲"	"字乙"	"釋義"
"fa"	"ɸɑ"	5	"桦"		
"fa"	"ɸɑ"	5	"畫"		
"fa"	"ɸɑ"	5	"画"		
"fa"	"ɸɑ"	5	"嫿"		
"fa"	"ɸɑ"	5	"婳"		
"fa"	"ɸɑ"	5	"劃"		
"fa"	"ɸɑ"	5	"划"		
"fa"	"ɸɑ"	5	"獲"		
"fa"	"ɸɑ"	5	"获"		
"fa"	"ɸɑ"	5	"擭"		
"fa"	"ɸɑ"	5	"話"		
"fa"	"ɸɑ"	5	"话"		
"fa"	"ɸɑ"	5	"䛡"		
"fa"	"ɸɑ"	5	"摦"		
"fa"	"ɸɑ"	5	"槬"		
"fa"	"ɸɑ"	5	"踝"		
"fa"	"ɸɑ"	6	"畫"		
"fa"	"ɸɑ"	6	"画"		
"fa"	"ɸɑ"	6	"劃"		
"fa"	"ɸɑ"	6	"划"		
"fa"	"ɸɑ"	6	"話"		
"fa"	"ɸɑ"	6	"话"		
"fa"	"ɸɑ"	7	"法"		
"fa"	"ɸɑ"	7	"砝"		
"fa"	"ɸɑ"	7	"珐"		
"fa"	"ɸɑ"	7	"琺"		
"fa"	"ɸɑ"	7	"伐"		
"fa"	"ɸɑ"	7	"閥"		
"fa"	"ɸɑ"	7	"阀"		
"fa"	"ɸɑ"	7	"垡"		
"fa"	"ɸɑ"	7	"筏"		
"fa"	"ɸɑ"	7	"栰"		
"fa"	"ɸɑ"	7	"乏"		
"fa"	"ɸɑ"	7	"發"		
"fa"	"ɸɑ"	7	"发"		
"fa"	"ɸɑ"	7	"醱"		
"fa"	"ɸɑ"	7	"酦"		
"fa"	"ɸɑ"	7	"髮"		
"fa"	"ɸɑ"	7	"罰"		
"fa"	"ɸɑ"	7	"罚"		
"fa"	"ɸɑ"	7	"滑"		
"fa"	"ɸɑ"	7	"猾"		
"fa"	"ɸɑ"	7	"搰"		
"fa"	"ɸɑ"	7	"螖"		
"da"	"tɑ"	3	"大"		
"da"	"tɑ"	5	"大"		
"da"	"tɑ"	5	"汏"		
"da"	"tɑ"	6	"大"		
"da"	"tɑ"	6	"噠"		"助詞，表完成"
"da"	"tɑ"	7	"答"		
"da"	"tɑ"	7	"畣"		
"da"	"tɑ"	7	"荅"		
"da"	"tɑ"	7	"搭"		
"da"	"tɑ"	7	"褡"		
"da"	"tɑ"	7	"瘩"		
"da"	"tɑ"	7	"𦖿"		
"da"	"tɑ"	7	"剳"		
"da"	"tɑ"	7	"妲"		
"da"	"tɑ"	7	"怛"		
"da"	"tɑ"	7	"呾"		
"da"	"tɑ"	7	"笪"		
"da"	"tɑ"	7	"靼"		
"da"	"tɑ"	7	"䵣"		
"da"	"tɑ"	7	"𦍒"		
"da"	"tɑ"	7	"達"		
"da"	"tɑ"	7	"达"		
"da"	"tɑ"	7	"噠"		
"da"	"tɑ"	7	"哒"		
"da"	"tɑ"	7	"韃"		
"da"	"tɑ"	7	"鞑"		
"da"	"tɑ"	7	"薘"		
"da"	"tɑ"	7	"繨"		
"da"	"tɑ"	7	"𫄤"		
"da"	"tɑ"	7	"鐽"		
"da"	"tɑ"	7	"𫟼"		
"da"	"tɑ"	7	"㿯"		
"da"	"tɑ"	7	"鎉"		
"da"	"tɑ"	7	"𰾬"		
"da"	"tɑ"	7	"耷"		
"da"	"tɑ"	7	"𨨹"		
"da"	"tɑ"	7	"𬭞"		
"da"	"tɑ"	7	"跶"		"跌也"
"da"	"tɑ"	7	"䐛"		"～模：人塊頭大或物體粗笨"
"ta"	"tʰɑ"	1	"他"		
"ta"	"tʰɑ"	1	"佗"		
"ta"	"tʰɑ"	1	"她"		
"ta"	"tʰɑ"	1	"牠"		
"ta"	"tʰɑ"	7	"沓"		
"ta"	"tʰɑ"	7	"踏"		
"ta"	"tʰɑ"	7	"誻"		
"ta"	"tʰɑ"	7	"𰵸"		
"ta"	"tʰɑ"	7	"塌"		
"ta"	"tʰɑ"	7	"榻"		
"ta"	"tʰɑ"	7	"搨"		
"ta"	"tʰɑ"	7	"拓"		
"ta"	"tʰɑ"	7	"𤭼"		
"ta"	"tʰɑ"	7	"毾"		
"ta"	"tʰɑ"	7	"蹋"		
"ta"	"tʰɑ"	7	"𧪦"		
"ta"	"tʰɑ"	7	"𬤕"		
"ta"	"tʰɑ"	7	"鰨"		
"ta"	"tʰɑ"	7	"鳎"		
"ta"	"tʰɑ"	7	"䌈"		
"ta"	"tʰɑ"	7	"𦈖"		
"ta"	"tʰɑ"	7	"遢"		
"ta"	"tʰɑ"	7	"鎉"		
"ta"	"tʰɑ"	7	"𰾬"		
"ta"	"tʰɑ"	7	"闒"		
"ta"	"tʰɑ"	7	"阘"		
"ta"	"tʰɑ"	7	"闟"		
"ta"	"tʰɑ"	7	"𰿻"		
"ta"	"tʰɑ"	7	"遝"		
"ta"	"tʰɑ"	7	"嚃"		
"ta"	"tʰɑ"	7	"塔"		
"ta"	"tʰɑ"	7	"嗒"		
"ta"	"tʰɑ"	7	"鞳"		
"ta"	"tʰɑ"	7	"澾"		
"ta"	"tʰɑ"	7	"㳠"		
"ta"	"tʰɑ"	7	"撻"		
"ta"	"tʰɑ"	7	"挞"		
"ta"	"tʰɑ"	7	"闥"		
"ta"	"tʰɑ"	7	"闼"		
"ta"	"tʰɑ"	7	"躂"		
"ta"	"tʰɑ"	7	"跶"		
"ta"	"tʰɑ"	7	"䍇"		
"ta"	"tʰɑ"	7	"漯"		
"ta"	"tʰɑ"	7	"濕"		
"ta"	"tʰɑ"	7	"狧"		
"ta"	"tʰɑ"	7	"獺"		
"ta"	"tʰɑ"	7	"獭"		
"la"	"lɑ"	1	"啦"		
"la"	"lɑ"	1	"拿"		
"la"	"lɑ"	1	"哪"		
"la"	"lɑ"	1	"那"		
"la"	"lɑ"	2	"拏"		
"la"	"lɑ"	2	"拿"		
"la"	"lɑ"	2	"哪"		
"la"	"lɑ"	2	"挪"		
"la"	"lɑ"	3	"那"		
"la"	"lɑ"	3	"哪"		
"la"	"lɑ"	5	"那"		
"la"	"lɑ"	6	"喇"		"～叭"
"la"	"lɑ"	7	"拉"		
"la"	"lɑ"	7	"啦"		
"la"	"lɑ"	7	"垃"		
"la"	"lɑ"	7	"剌"		
"la"	"lɑ"	7	"辣"		
"la"	"lɑ"	7	"辢"		
"la"	"lɑ"	7	"喇"		
"la"	"lɑ"	7	"揦"		
"la"	"lɑ"	7	"攋"		
"la"	"lɑ"	7	"𪮶"		
"la"	"lɑ"	7	"瘌"		
"la"	"lɑ"	7	"鬎"		
"la"	"lɑ"	7	"蝲"		
"la"	"lɑ"	7	"搚"		
"la"	"lɑ"	7	"蠟"		
"la"	"lɑ"	7	"蜡"		
"la"	"lɑ"	7	"納"		
"la"	"lɑ"	7	"纳"		
"la"	"lɑ"	7	"内"		
"la"	"lɑ"	7	"呐"		
"la"	"lɑ"	7	"訥"		
"la"	"lɑ"	7	"讷"		
"la"	"lɑ"	7	"肭"		
"la"	"lɑ"	7	"軜"		
"la"	"lɑ"	7	"𫐇"		
"la"	"lɑ"	7	"焫"		
"la"	"lɑ"	7	"魶"		
"la"	"lɑ"	7	"𱇔"		
"la"	"lɑ"	7	"捺"		
"la"	"lɑ"	7	"南"		
"la"	"lɑ"	7	"旯"		
"za"	"tsɑ"	1	"渣"		
"za"	"tsɑ"	1	"查"		
"za"	"tsɑ"	1	"揸"		
"za"	"tsɑ"	1	"楂"		
"za"	"tsɑ"	1	"柤"		
"za"	"tsɑ"	1	"樝"		
"za"	"tsɑ"	1	"皻"		
"za"	"tsɑ"	1	"齇"		
"za"	"tsɑ"	1	"槎"		
"za"	"tsɑ"	1	"髽"		
"za"	"tsɑ"	1	"喳"		
"za"	"tsɑ"	2	"茶"		
"za"	"tsɑ"	2	"搽"		
"za"	"tsɑ"	2	"查"		
"za"	"tsɑ"	2	"垞"		
"za"	"tsɑ"	3	"咱"		
"za"	"tsɑ"	3	"喒"		
"za"	"tsɑ"	3	"偺"		
"za"	"tsɑ"	3	"鮓"		
"za"	"tsɑ"	3	"鲊"		
"za"	"tsɑ"	5	"乍"		
"za"	"tsɑ"	5	"炸"		
"za"	"tsɑ"	5	"咋"		
"za"	"tsɑ"	5	"詐"		
"za"	"tsɑ"	5	"诈"		
"za"	"tsɑ"	5	"厏"		
"za"	"tsɑ"	5	"痄"		
"za"	"tsɑ"	5	"榨"		
"za"	"tsɑ"	5	"搾"		
"za"	"tsɑ"	5	"醡"		
"za"	"tsɑ"	5	"柵"		
"za"	"tsɑ"	5	"栅"		
"za"	"tsɑ"	5	"溠"		
"za"	"tsɑ"	5	"夎"		
"za"	"tsɑ"	5	"蜡"		
"za"	"tsɑ"	5	"䄍"		
"za"	"tsɑ"	5	"𣛽"		
"za"	"tsɑ"	7	"扎"		
"za"	"tsɑ"	7	"札"		
"za"	"tsɑ"	7	"紮"		
"za"	"tsɑ"	7	"紥"		
"za"	"tsɑ"	7	"軋"		
"za"	"tsɑ"	7	"轧"		
"za"	"tsɑ"	7	"炸"		
"za"	"tsɑ"	7	"煠"		
"za"	"tsɑ"	7	"蚱"		
"za"	"tsɑ"	7	"眨"		
"za"	"tsɑ"	7	"閘"		
"za"	"tsɑ"	7	"闸"		
"za"	"tsɑ"	7	"牐"		
"za"	"tsɑ"	7	"𦂉"		
"za"	"tsɑ"	7	"鍘"		
"za"	"tsɑ"	7	"铡"		
"za"	"tsɑ"	7	"哳"		
"za"	"tsɑ"	7	"𠍹"		
"za"	"tsɑ"	7	"劄"		
"za"	"tsɑ"	7	"雜"		
"za"	"tsɑ"	7	"杂"		
"za"	"tsɑ"	7	"襍"		
"za"	"tsɑ"	7	"匝"		
"za"	"tsɑ"	7	"帀"		
"za"	"tsɑ"	7	"咂"		
"za"	"tsɑ"	7	"砸"		
"za"	"tsɑ"	7	"拶"		
"za"	"tsɑ"	7	"㭮"		
"za"	"tsɑ"	7	"唼"		
"za"	"tsɑ"	7	"𠸝"		
"za"	"tsɑ"	7	"噆"		
"za"	"tsɑ"	7	"囋"		
"za"	"tsɑ"	7	"𰉄"		
"ca"	"tsʰɑ"	1	"叉"		
"ca"	"tsʰɑ"	1	"扠"		
"ca"	"tsʰɑ"	1	"杈"		
"ca"	"tsʰɑ"	1	"差"		
"ca"	"tsʰɑ"	1	"艖"		
"ca"	"tsʰɑ"	1	"奓"		
"ca"	"tsʰɑ"	1	"銟"		
"ca"	"tsʰɑ"	1	"嗏"		
"ca"	"tsʰɑ"	1	"釵"		
"ca"	"tsʰɑ"	1	"钗"		
"ca"	"tsʰɑ"	5	"汊"		
"ca"	"tsʰɑ"	5	"衩"		
"ca"	"tsʰɑ"	5	"䟕"		
"ca"	"tsʰɑ"	5	"岔"		
"ca"	"tsʰɑ"	5	"奼"		
"ca"	"tsʰɑ"	5	"侘"		
"ca"	"tsʰɑ"	5	"咤"		
"ca"	"tsʰɑ"	5	"姹"		
"ca"	"tsʰɑ"	5	"詫"		
"ca"	"tsʰɑ"	5	"诧"		
"ca"	"tsʰɑ"	5	"擇"		"～菜"
"ca"	"tsʰɑ"	5	"𧨊"		"𧧝～：性情乖戾，喜歡扯皮"
"ca"	"tsʰɑ"	7	"插"		
"ca"	"tsʰɑ"	7	"挿"		
"ca"	"tsʰɑ"	7	"鍤"		
"ca"	"tsʰɑ"	7	"锸"		
"ca"	"tsʰɑ"	7	"𠝞"		
"ca"	"tsʰɑ"	7	"歃"		
"ca"	"tsʰɑ"	7	"䅤"		
"ca"	"tsʰɑ"	7	"臿"		
"ca"	"tsʰɑ"	7	"𠚏"		
"ca"	"tsʰɑ"	7	"刹"		
"ca"	"tsʰɑ"	7	"扱"		
"ca"	"tsʰɑ"	7	"爡"		
"ca"	"tsʰɑ"	7	"察"		
"ca"	"tsʰɑ"	7	"詧"		
"ca"	"tsʰɑ"	7	"擦"		
"ca"	"tsʰɑ"	7	"𮜨"		
"sa"	"sɑ"	1	"沙"		
"sa"	"sɑ"	1	"砂"		
"sa"	"sɑ"	1	"痧"		
"sa"	"sɑ"	1	"紗"		
"sa"	"sɑ"	1	"纱"		
"sa"	"sɑ"	1	"莎"		
"sa"	"sɑ"	1	"裟"		
"sa"	"sɑ"	1	"桬"		
"sa"	"sɑ"	1	"鯊"		
"sa"	"sɑ"	1	"鲨"		
"sa"	"sɑ"	1	"猀"		
"sa"	"sɑ"	1	"䤬"		
"sa"	"sɑ"	1	"𰾈"		
"sa"	"sɑ"	1	"杉"		
"sa"	"sɑ"	1	"仨"		
"sa"	"sɑ"	1	"挲"		"（手、樹枝等）張開、伸開"
"sa"	"sɑ"	3	"儍"		
"sa"	"sɑ"	3	"傻"		
"sa"	"sɑ"	3	"啥"		
"sa"	"sɑ"	3	"𡂡"		
"sa"	"sɑ"	3	"𪢒"		
"sa"	"sɑ"	3	"灑"		
"sa"	"sɑ"	3	"洒"		
"sa"	"sɑ"	3	"撒"		
"sa"	"sɑ"	5	"廈"		
"sa"	"sɑ"	5	"厦"		
"sa"	"sɑ"	5	"嗄"		
"sa"	"sɑ"	7	"殺"		
"sa"	"sɑ"	7	"杀"		
"sa"	"sɑ"	7	"鎩"		
"sa"	"sɑ"	7	"铩"		
"sa"	"sɑ"	7	"摋"		
"sa"	"sɑ"	7	"𥻦"		
"sa"	"sɑ"	7	"𫂿"		
"sa"	"sɑ"	7	"䊛"		
"sa"	"sɑ"	7	"𰪻"		
"sa"	"sɑ"	7	"箑"		
"sa"	"sɑ"	7	"𦵉"		
"sa"	"sɑ"	7	"萐"		
"sa"	"sɑ"	7	"翣"		
"sa"	"sɑ"	7	"霎"		
"sa"	"sɑ"	7	"煞"		
"sa"	"sɑ"	7	"卅"		
"sa"	"sɑ"	7	"颯"		
"sa"	"sɑ"	7	"飒"		
"sa"	"sɑ"	7	"薩"		
"sa"	"sɑ"	7	"萨"		
"sa"	"sɑ"	7	"趿"		
"sa"	"sɑ"	7	"靸"		"～雙拖鞋"
"sa"	"sɑ"	7	"𩎕"		
"sa"	"sɑ"	7	"圾"		
"sa"	"sɑ"	7	"𢶍"		
"sa"	"sɑ"	7	"𪮫"		
"sa"	"sɑ"	7	"撒"		
"sa"	"sɑ"	7	"刷"		
"sa"	"sɑ"	7	"刹"		
"sa"	"sɑ"	7	"析"		"量詞，瓣也"
"zha"	"tʃɑ"	1	"遮"		
"zha"	"tʃɑ"	3	"者"		
"zha"	"tʃɑ"	5	"蔗"		
"zha"	"tʃɑ"	7	"隻"		
"zha"	"tʃɑ"	7	"只"		
"cha"	"tʃʰɑ"	1	"畬"		"姜～：地名"
"cha"	"tʃʰɑ"	1	"車"		
"cha"	"tʃʰɑ"	3	"扯"		
"cha"	"tʃʰɑ"	6	"哆"		"張開口：笑得一～起"
"cha"	"tʃʰɑ"	7	"尺"		
"sha"	"ʃɑ"	1	"賒"		
"sha"	"ʃɑ"	2	"蛇"		
"sha"	"ʃɑ"	3	"舍"		"～不得"
"sha"	"ʃɑ"	5	"射"		"～石頭；～媚眼"
"sha"	"ʃɑ"	6	"射"		"～火子星：流星"
"sha"	"ʃɑ"	6	"社"		"～戲；～火"
"ra"	"ɹɑ"	3	"惹"		
"ga"	"kɑ"	1	"枷"		
"ga"	"kɑ"	1	"跏"		
"ga"	"kɑ"	1	"家"		
"ga"	"kɑ"	1	"痂"		"～子"
"ga"	"kɑ"	2	"蛤"		"～蟆：青蛙"
"ga"	"kɑ"	3	"賈"		
"ga"	"kɑ"	3	"贾"		
"ga"	"kɑ"	3	"寡"		"～白底：很白"
"ga"	"kɑ"	3	"噶"		"助詞，表完成"
"ga"	"kɑ"	5	"架"		
"ga"	"kɑ"	5	"嫁"		
"ga"	"kɑ"	5	"駕"		
"ga"	"kɑ"	6	"嘎"		"因筆不好寫或紙粗糙，書寫不流利"
"ga"	"kɑ"	6	"㐄"		"跨也：～過去"
"ga"	"kɑ"	7	"嘎"		
"ga"	"kɑ"	7	"軋"		
"ga"	"kɑ"	7	"轧"		
"ga"	"kɑ"	7	"釓"		
"ga"	"kɑ"	7	"钆"		
"ga"	"kɑ"	7	"呷"		
"ga"	"kɑ"	7	"夾"		
"ga"	"kɑ"	7	"甲"		
"ga"	"kɑ"	7	"胳"		"～肢窩"
"ka"	"kʰɑ"	1	"咖"		
"ka"	"kʰɑ"	1	"揢"		
"ka"	"kʰɑ"	1	"哈"		
"ka"	"kʰɑ"	1	"抲"		"用手的虎口緊緊扼住：～喉嚨"
"ka"	"kʰɑ"	3	"卡"		
"ka"	"kʰɑ"	5	"胯"		"～襠"
"ka"	"kʰɑ"	7	"喀"		
"ka"	"kʰɑ"	7	"掐"		
"ka"	"kʰɑ"	7	"恰"		
"nga"	"ŋɑ"	1	"丫"		"口一～"
"nga"	"ŋɑ"	1	"椏"		"樹～"
"nga"	"ŋɑ"	1	"疨"		"～痄：病痛"
"nga"	"ŋɑ"	2	"伢"		"～子"
"nga"	"ŋɑ"	2	"𤘅"		
"nga"	"ŋɑ"	2	"牙"		
"nga"	"ŋɑ"	2	"芽"		
"nga"	"ŋɑ"	3	"啞"		
"nga"	"ŋɑ"	3	"唖"		
"nga"	"ŋɑ"	3	"哑"		
"nga"	"ŋɑ"	5	"咬"		
"nga"	"ŋɑ"	5	"𧧝"		"～𧨊：性情乖戾，喜歡扯皮"
"nga"	"ŋɑ"	5	"軋"		"～尖：固定鋤頭底小鐵塊"
"nga"	"ŋɑ"	5	"軛"		"牛～"
"nga"	"ŋɑ"	6	"砑"		"滾壓；拖延"
"nga"	"ŋɑ"	7	"壓"		
"nga"	"ŋɑ"	7	"鴨"		
"nga"	"ŋɑ"	7	"鸭"		
"xa"	"xɑ"	1	"哈"		
"xa"	"xɑ"	1	"疨"		
"xa"	"xɑ"	1	"蝦"		
"xa"	"xɑ"	1	"虾"		
"xa"	"xɑ"	1	"花"		"麻～"
"xa"	"xɑ"	2	"蝦"		
"xa"	"xɑ"	2	"虾"		
"xa"	"xɑ"	3	"哈"		"～寶：傻子"
"xa"	"xɑ"	3	"哈"		"～啾：噴嚏"
"xa"	"xɑ"	6	"下"		
"xa"	"xɑ"	7	"瞎"		
"a"	"ɑ"	1	"阿"		
"a"	"ɑ"	1	"啊"		
"a"	"ɑ"	1	"錒"		
"a"	"ɑ"	1	"锕"		
"a"	"ɑ"	3	"阿"		
"a"	"ɑ"	7	"嗄"		
"a"	"ɑ"	7	"阿"		
"bia"	"pjɑ"	7	"壁"		
"pia"	"pʰjɑ"	7	"撇"		"～淡底：很淡"
"pia"	"pʰjɑ"	7	"劈"		
"dia"	"tjɑ"	1	"爹"		"～～：祖父"
"dia"	"tjɑ"	2	"提"		
"dia"	"tjɑ"	7	"滴"		
"tia"	"tʰjɑ"	7	"踢"		
"tia"	"tʰjɑ"	7	"締"		"繫：把鞋帶子～緊"
"lia"	"ljɑ"	7	"栗"		
"zia"	"tsjɑ"	1	"嗟"		
"zia"	"tsjɑ"	2	"斜"		
"zia"	"tsjɑ"	3	"姐"		
"zia"	"tsjɑ"	5	"借"		
"zia"	"tsjɑ"	6	"謝"		"姓"
"zia"	"tsjɑ"	7	"節"		
"zia"	"tsjɑ"	7	"节"		
"cia"	"tsʰjɑ"	7	"緝"		
"cia"	"tsʰjɑ"	7	"缉"		
"sia"	"sjɑ"	1	"些"		
"sia"	"sjɑ"	2	"斜"		
"sia"	"sjɑ"	3	"寫"		
"sia"	"sjɑ"	3	"写"		
"sia"	"sjɑ"	5	"瀉"		"稀也：～泥巴；腐爛：西瓜～"
"sia"	"sjɑ"	5	"榭"		
"sia"	"sjɑ"	7	"錫"		
"sia"	"sjɑ"	7	"锡"		
"zhia"	"tɕjɑ"	1	"加"		
"zhia"	"tɕjɑ"	1	"伽"		
"zhia"	"tɕjɑ"	1	"枷"		
"zhia"	"tɕjɑ"	1	"迦"		
"zhia"	"tɕjɑ"	1	"痂"		
"zhia"	"tɕjɑ"	1	"笳"		
"zhia"	"tɕjɑ"	1	"耞"		
"zhia"	"tɕjɑ"	1	"袈"		
"zhia"	"tɕjɑ"	1	"鉫"		
"zhia"	"tɕjɑ"	1	"珈"		
"zhia"	"tɕjɑ"	1	"跏"		
"zhia"	"tɕjɑ"	1	"嘉"		
"zhia"	"tɕjɑ"	1	"佳"		
"zhia"	"tɕjɑ"	1	"家"		
"zhia"	"tɕjɑ"	1	"傢"		
"zhia"	"tɕjɑ"	1	"葭"		
"zhia"	"tɕjɑ"	1	"豭"		
"zhia"	"tɕjɑ"	2	"茄"		
"zhia"	"tɕjɑ"	3	"賈"		
"zhia"	"tɕjɑ"	3	"贾"		
"zhia"	"tɕjɑ"	3	"檟"		
"zhia"	"tɕjɑ"	3	"槚"		
"zhia"	"tɕjɑ"	3	"榎"		
"zhia"	"tɕjɑ"	3	"假"		
"zhia"	"tɕjɑ"	3	"椵"		
"zhia"	"tɕjɑ"	3	"叚"		
"zhia"	"tɕjɑ"	3	"瘕"		
"zhia"	"tɕjɑ"	3	"嘏"		
"zhia"	"tɕjɑ"	3	"斝"		
"zhia"	"tɕjɑ"	5	"價"		
"zhia"	"tɕjɑ"	5	"价"		
"zhia"	"tɕjɑ"	5	"賈"		
"zhia"	"tɕjɑ"	5	"贾"		
"zhia"	"tɕjɑ"	5	"稼"		
"zhia"	"tɕjɑ"	5	"嫁"		
"zhia"	"tɕjɑ"	5	"架"		
"zhia"	"tɕjɑ"	5	"駕"		
"zhia"	"tɕjɑ"	5	"驾"		
"zhia"	"tɕjɑ"	7	"夾"		
"zhia"	"tɕjɑ"	7	"夹"		
"zhia"	"tɕjɑ"	7	"裌"		
"zhia"	"tɕjɑ"	7	"𬡒"		
"zhia"	"tɕjɑ"	7	"袷"		
"zhia"	"tɕjɑ"	7	"浹"		
"zhia"	"tɕjɑ"	7	"浃"		
"zhia"	"tɕjɑ"	7	"莢"		
"zhia"	"tɕjɑ"	7	"荚"		
"zhia"	"tɕjɑ"	7	"鋏"		
"zhia"	"tɕjɑ"	7	"铗"		
"zhia"	"tɕjɑ"	7	"郟"		
"zhia"	"tɕjɑ"	7	"郏"		
"zhia"	"tɕjɑ"	7	"蛺"		
"zhia"	"tɕjɑ"	7	"蛱"		
"zhia"	"tɕjɑ"	7	"頰"		
"zhia"	"tɕjɑ"	7	"頬"		
"zhia"	"tɕjɑ"	7	"颊"		
"zhia"	"tɕjɑ"	7	"梜"		
"zhia"	"tɕjɑ"	7	"𬂩"		
"zhia"	"tɕjɑ"	7	"筴"		
"zhia"	"tɕjɑ"	7	"䇲"		
"zhia"	"tɕjɑ"	7	"鵊"		
"zhia"	"tɕjɑ"	7	"𫛥"		
"zhia"	"tɕjɑ"	7	"甲"		
"zhia"	"tɕjɑ"	7	"呷"		
"zhia"	"tɕjɑ"	7	"鉀"		
"zhia"	"tɕjɑ"	7	"钾"		
"zhia"	"tɕjɑ"	7	"胛"		
"zhia"	"tɕjɑ"	7	"岬"		
"zhia"	"tɕjɑ"	7	"鞈"		
"zhia"	"tɕjɑ"	7	"鞂"		
"zhia"	"tɕjɑ"	7	"恝"		
"zhia"	"tɕjɑ"	7	"嘎"		
"zhia"	"tɕjɑ"	7	"戛"		
"zhia"	"tɕjɑ"	7	"戞"		
"chia"	"tɕʰjɑ"	3	"卡"		
"chia"	"tɕʰjɑ"	7	"恰"		
"chia"	"tɕʰjɑ"	7	"洽"		
"chia"	"tɕʰjɑ"	7	"帢"		
"chia"	"tɕʰjɑ"	7	"跲"		
"chia"	"tɕʰjɑ"	7	"祫"		
"chia"	"tɕʰjɑ"	7	"掐"		
"chia"	"tɕʰjɑ"	7	"喫"		
"chia"	"tɕʰjɑ"	7	"吃"		
"gnia"	"ɲjɑ"	1	"𪐀"		
"gnia"	"ɲjɑ"	2	"𪐀"		
"gnia"	"ɲjɑ"	3	"惹"		
"gnia"	"ɲjɑ"	5	"入"		
"gnia"	"ɲjɑ"	5	"䏧"		"～腮：帶勁"
"gnia"	"ɲjɑ"	6	"黏"		"緊貼著：肉～肉"
"shia"	"ɕjɑ"	1	"蝦"		
"shia"	"ɕjɑ"	1	"虾"		
"shia"	"ɕjɑ"	1	"鰕"		
"shia"	"ɕjɑ"	1	"𫚥"		
"shia"	"ɕjɑ"	1	"𤹉"		
"shia"	"ɕjɑ"	1	"谺"		
"shia"	"ɕjɑ"	2	"瑕"		
"shia"	"ɕjɑ"	2	"遐"		
"shia"	"ɕjɑ"	2	"蝦"		
"shia"	"ɕjɑ"	2	"虾"		
"shia"	"ɕjɑ"	2	"赮"		
"shia"	"ɕjɑ"	2	"騢"		
"shia"	"ɕjɑ"	2	"𱅞"		
"shia"	"ɕjɑ"	2	"霞"		
"shia"	"ɕjɑ"	2	"瘕"		
"shia"	"ɕjɑ"	2	"暇"		
"shia"	"ɕjɑ"	3	"夏"		
"shia"	"ɕjɑ"	3	"廈"		"～門"
"shia"	"ɕjɑ"	5	"夏"		
"shia"	"ɕjɑ"	5	"廈"		
"shia"	"ɕjɑ"	5	"厦"		
"shia"	"ɕjɑ"	5	"下"		
"shia"	"ɕjɑ"	5	"嗄"		
"shia"	"ɕjɑ"	5	"暇"		
"shia"	"ɕjɑ"	5	"罅"		
"shia"	"ɕjɑ"	5	"𥕕"		
"shia"	"ɕjɑ"	6	"夏"		
"shia"	"ɕjɑ"	6	"下"		
"shia"	"ɕjɑ"	7	"俠"		
"shia"	"ɕjɑ"	7	"侠"		
"shia"	"ɕjɑ"	7	"狹"		
"shia"	"ɕjɑ"	7	"狭"		
"shia"	"ɕjɑ"	7	"陿"		
"shia"	"ɕjɑ"	7	"𬯅"		
"shia"	"ɕjɑ"	7	"陜"		
"shia"	"ɕjɑ"	7	"挾"		
"shia"	"ɕjɑ"	7	"挟"		
"shia"	"ɕjɑ"	7	"硤"		
"shia"	"ɕjɑ"	7	"硖"		
"shia"	"ɕjɑ"	7	"峽"		
"shia"	"ɕjɑ"	7	"峡"		
"shia"	"ɕjɑ"	7	"岬"		
"shia"	"ɕjɑ"	7	"愜"		
"shia"	"ɕjɑ"	7	"惬"		
"shia"	"ɕjɑ"	7	"篋"		
"shia"	"ɕjɑ"	7	"箧"		
"shia"	"ɕjɑ"	7	"匣"		
"shia"	"ɕjɑ"	7	"狎"		
"shia"	"ɕjɑ"	7	"柙"		
"shia"	"ɕjɑ"	7	"呷"		
"shia"	"ɕjɑ"	7	"瞎"		
"shia"	"ɕjɑ"	7	"轄"		
"shia"	"ɕjɑ"	7	"辖"		
"shia"	"ɕjɑ"	7	"鎋"		
"shia"	"ɕjɑ"	7	"𬭪"		
"shia"	"ɕjɑ"	7	"舝"		
"shia"	"ɕjɑ"	7	"𤛉"		
"shia"	"ɕjɑ"	7	"𤁳"		
"shia"	"ɕjɑ"	7	"霅"		
"shia"	"ɕjɑ"	7	"黠"		
"shia"	"ɕjɑ"	7	"䕸"		
"ia"	"jɑ"	1	"呀"		
"ia"	"jɑ"	1	"鴉"		
"ia"	"jɑ"	1	"鸦"		
"ia"	"jɑ"	1	"鵶"		
"ia"	"jɑ"	1	"𱉨"		
"ia"	"jɑ"	1	"椏"		
"ia"	"jɑ"	1	"𬂲"		
"ia"	"jɑ"	1	"桠"		
"ia"	"jɑ"	1	"啞"		
"ia"	"jɑ"	1	"唖"		
"ia"	"jɑ"	1	"哑"		
"ia"	"jɑ"	1	"枒"		
"ia"	"jɑ"	1	"丫"		
"ia"	"jɑ"	2	"牙"		
"ia"	"jɑ"	2	"芽"		
"ia"	"jɑ"	2	"蚜"		
"ia"	"jɑ"	2	"齖"		
"ia"	"jɑ"	2	"𬹺"		
"ia"	"jɑ"	2	"琊"		
"ia"	"jɑ"	2	"衙"		
"ia"	"jɑ"	2	"涯"		
"ia"	"jɑ"	2	"崖"		
