fəŋ	5	奉凤哄[骗：~尔嘅啦]			
fəŋ	6	缝[一条~]俸□[菜开花的部分：~子，~子菜]			
təŋ	1	东冬咚			
təŋ	2	同铜桐筒童瞳橙-[甜~]			
təŋ	3	董懂			
təŋ	5	冻栋			
təŋ	6	动洞			
tʰəŋ	1	通			
tʰəŋ	3	桶捅统			
tʰəŋ	5	痛			
tʰəŋ	6	□[用脚踩：把纸箱子~扁]			
ləŋ	1	聋□[很:~黄]			
ləŋ	2	笼农脓隆浓龙			
ləŋ	3	拢垅陇			
ləŋ	5	弄=			
ləŋ	6	弄-			
ʈəŋ	1	中[当~]忠终钟盅			
ʈəŋ	2	虫穷重[~复]勤-			
ʈəŋ	3	冢种[~类]肿			
ʈəŋ	5	中[射~]仲众种[~树]			
ʈəŋ	6	重[轻~]			
ʈʰəŋ	1	冲充舂逞-[存疑，~鳌]			
ʈʰəŋ	3	宠			
ʈʰəŋ	5	铳			
tsəŋ	1	棕宗综踪鬃			
tsəŋ	2	从崇松-[~树]			
tsəŋ	3	总			
tsəŋ	5	粽			
tsəŋ	6	纵			
tsʰəŋ	1	聪葱囱			
tsʰəŋ	3	搡[推:板车好重，~一下咯]			
səŋ	1	嵩松=[~树]松=[~紧带]			
səŋ	2	怂□[暴躁，脾气不好：伢子哎，尔莫跟他去耍，他好~嘅啦]			
səŋ	5	送宋			
kəŋ	1	公蚣工功攻弓躬恭供			
kəŋ	3	汞拱巩			
kəŋ	5	贡供[~给]共=			
kəŋ	6	共-[~伞]			
kʰəŋ	1	空[~虚]			
kʰəŋ	3	恐孔			
kʰəŋ	5	控空[~缺]			
kʰəŋ	6	□[把鼻涕擤掉：把鼻涕□kʰã˦˥]			
xəŋ	1	烘[~干]			
xəŋ	2	红洪鸿虹=			
ɕiəŋ	1	兄胸凶			
ɕiəŋ	2	熊雄			
iəŋ	1	雍庸拥雍			
iəŋ	2	戎绒融茸容蓉镕瓤			
iəŋ	3	勇甬冗			
iəŋ	6	用			
vəŋ	1	翁			
vəŋ	5	瓮[~坛；杯子：把~]			
pã	1	班斑颁扳搬=番-[~椒]			
pã	3	板版			
pã	5	扮瓣			
pã	6	办扮□[扔：莫乱~]			
pʰã	1	攀			
pʰã	5	襻绊=盼			
mã	2	蛮瞒=馒=□[双胞胎，~胎]			
mã	3	满=[本字晚，~崽]晚-[在小的，俗称满：~叔			
mã	5	慢=蔓=漫=			
mã	6	慢-蔓-漫-			
fã	1	藩翻番帆			
fã	2	凡还[~原]环烦繁			
fã	3	反			
fã	5	范泛贩			
fã	6	犯饭			
tã	1	耽担[~任]丹单[~独]觇[抬(头);~起脑壳]			
tã	2	谈痰潭谭檀坛弹[~琴]			
tã	3	胆榄[橄~]掸[~灰]			
tã	5	担[挑~子]诞旦但			
tã	6	淡弹[子~]蛋			
tʰã	1	贪滩摊			
tʰã	3	毯坦			
tʰã	5	探炭叹			
tʰã	6	□[脚踢：脚莫乱~]			
lã	2	男蓝篮兰拦栏			
lã	3	懒览揽缆			
lã	5	烂=[灿~]滥			
lã	6	烂-[~著]			
nã	2	南难[~易]			
nã	5	难[困~]			
nã	6	难[有~]			
tsã	1	簪			
tsã	2	蚕惭谗馋残			
tsã	3	斩盏			
tsã	5	暂錾蘸赞绽			
tsã	6	赚栈站			
tsʰã	1	参餐搀□[把棍子类的物品插入孔、筒状物内：~进去咯]□[加水：~满]			
tsʰã	3	惨铲产			
tsʰã	5	灿			
sã	1	三衫珊山删闩			
sã	3	散[鞋带~了]伞			
sã	5	散[分~]疝			
kã	1	柑泔甘=干=肝=艰-奸-间-[空~]			
kã	3	减-感敢橄杆秆擀赶简-竿			
kã	5	监-[~察]鉴-舰-间[~断]			
kʰã	1	刊嵌勘			
kʰã	3	砍坎			
kʰã	5	看			
ŋã	1	淹-安鞍庵			
ŋã	2	颜-严-[密，紧：门关~冇啊？]			
ŋã	3	眼-□[门虚掩着：把门~到正咯]			
ŋã	5	按案宴-暗晏[中午,中~时节(12点到13点)；迟：有蛮~著]雁-			
ŋã	6	岸			
xã	1	憨=鼾=			
xã	2	衔含函咸-寒韩闲			
xã	3	喊罕			
xã	5	憾汉			
xã	6	陷汗=焊苋[~菜]限-馅-旱翰			
piã	2	坪-[~里]萍-平-			
piã	3	饼-			
piã	6	病-			
pʰiã	1	拼-			
miã	2	明-名-			
miã	6	命-			
tiã	1	钉[~子,~住]翎-[蝉翎]			
tʰiã	3	挺-			
tʰiã	5	听-			
liã	2	零-[~碎]			
liã	3	岭-[~上]			
ȵiã	2	明-[~日]□[举起手臂：把手~起来咯]			
ȵiã	5	□[游荡:莫~著咯]			
ʨiã	1	精-[~怪]睛-			
ʨiã	2	晴-			
ʨiã	3	井-			
ʨʰiã	1	清-青-轻-			
ʨʰiã	3	请-颈-			
ɕiã	1	星-			
ɕiã	3	醒-			
ɕiã	5	腥-			
kuã	1	关鳏			
kuã	5	惯贯			
kʰuã	6	□[脚跘到、踢到：尔莫~到著嘞]			
vã	1	弯湾豌			
vã	3	晚挽			
vã	5	万=			
vã	6	万-			
uã	2	玩顽			
tẽ	1	端登灯			
tẽ	2	团腾藤			
tẽ	3	短等□[挡住：~到他]			
tẽ	5	凳缎锻			
tẽ	6	断段邓椴			
tʰẽ	1	吞			
tʰẽ	3	□[路上的凸起：一个~；台阶：~步]			
tʰẽ	5	□[帮着做事：做~手]□[用手试着伸入某处：~下水温；~蛋tse˦˥]			
lẽ	1	□[把东西从袋子里拿出来，~出来]			
lẽ	2	能			
lẽ	5	楞			
lẽ	6	乱			
tsẽ	1	沾粘毡曾[~姓]增憎粳			
tsẽ	2	缠曾[~经]层			
tsẽ	3	展盏			
tsẽ	5	占战赠颤钻			
tsẽ	6	□[用力压在人上:~到正咯]			
tsʰẽ	1	汆[~丸子]			
tsʰẽ	5	篡			
sẽ	1	森参[人~]搧酸生=牲笙甥=			
sẽ	2	蝉			
sẽ	3	陕闪省=			
sẽ	5	扇膳单[~姓]算蒜禅			
sẽ	6	善			
kẽ	1	跟根更[~换]庚羹耕			
kẽ	3	哽=耿			
kẽ	5	更[~加]			
kʰẽ	1	坑=			
kʰẽ	3	肯恳垦			
ŋẽ	1	恩			
ŋẽ	6	硬=			
xẽ	1	亨			
xẽ	2	痕恒衡			
xẽ	3	很			
xẽ	5	恨=			
xẽ	6	恨-			
piẽ	1	鞭边蝙编			
piẽ	2	便[~宜]			
piẽ	3	贬扁匾遍蝙			
piẽ	5	辨辩变			
piẽ	6	便[方~]辫汴			
pʰiẽ	1	编篇偏			
pʰiẽ	5	片骗遍			
miẽ	2	棉绵眠			
miẽ	3	免勉娩缅			
miẽ	5	面=麺=			
miẽ	6	面-麺-			
tiẽ	1	颠巅			
tiẽ	2	田填甜			
tiẽ	3	典腆			
tiẽ	5	奠			
tiẽ	6	电垫殿佃			
tʰiẽ	1	天			
tʰiẽ	3	舔			
liẽ	2	连联莲廉镰簾			
liẽ	3	敛辇			
liẽ	5	恋殓			
liẽ	6	练炼			
ʨiẽ	1	尖煎肩坚艰=间=奸=			
ʨiẽ	2	钱前全泉潜钳乾虔岑[~川：地名]			
ʨiẽ	3	剪茧检俭拣简减碱践			
ʨiẽ	5	件=建=键谏监=舰=饯腱鉴=剑箭见荐践			
ʨiẽ	6	件-渐贱溅键健荐			
ʨʰiẽ	1	千牵歼签迁			
ʨʰiẽ	3	浅遣			
ʨʰiẽ	5	欠牵[想念，我好~你]			
ȵiẽ	1	研			
ȵiẽ	2	阎严酽年黏鲇燃			
ȵiẽ	3	染碾撚撵脸捏			
ȵiẽ	5	验谚			
ȵiẽ	6	念			
ɕiẽ	1	仙鲜[新~]轩先宣喧掀			
ɕiẽ	2	涎贤嫌弦=咸=玄弦[存疑，聊天：弹~]悬			
ɕiẽ	3	险鲜[(少)]癣显选			
ɕiẽ	5	线羡宪献馅=限=			
ɕiẽ	6	现县□[旧，做过一次的，~嘅]			
iẽ	1	淹=蔫烟			
iẽ	2	炎盐然燃檐延言颜=岩=			
iẽ	3	眼=掩演冉衍			
iẽ	5	燕厌艳焰堰咽宴=雁=砚			
yẽ	1	冤渊			
yẽ	2	园铅元原源椽圆员缘沿袁辕援丸			
yẽ	3	软阮远			
yẽ	5	怨越曰皖=			
yẽ	6	院愿			
ʨyẽ	1	专砖捐娟			
ʨyẽ	2	船拳权颧传[~达]			
ʨyẽ	3	转[~眼]卷[~起]			
ʨyẽ	5	篆转[~螺丝]眷卷[试~]绢倦=券			
ʨyẽ	6	传[~记]			
ʨʰyẽ	1	川穿圈			
ʨʰyẽ	3	犬喘			
ʨʰyẽ	5	串劝窜			
ɕyẽ	2	旋[~转]蝉-			
pɔŋ	1	搬-帮邦浜			
pɔŋ	2	盘旁螃庞磅膀			
pɔŋ	3	榜绑			
pɔŋ	5	半谤傍棒□[吻:打~]			
pɔŋ	6	拌蚌伴-[做~；~到，挨着]			
pʰɔŋ	1	潘乓			
pʰɔŋ	2	滂			
pʰɔŋ	5	叛胖判			
pʰɔŋ	6	绊閛[关紧:把门~哒]			
mɔŋ	2	忙芒茫芒盲虻馒-瞒-			
mɔŋ	3	满-[水~了]莽蟒			
fɔŋ	1	欢憨-鼾-[打~]			
fɔŋ	2	完含[含在嘴里不吐]寒			
fɔŋ	3	缓			
fɔŋ	5	唤焕患宦			
fɔŋ	6	汗-皖-换=			
tɔŋ	1	当[~时]			
tɔŋ	2	堂棠螳唐糖塘			
tɔŋ	5	当[典~]宕□[~头，尽头]			
tɔŋ	6	蘯[把水放在不太干净的杯子成盆碗里摇晃使其干净]			
tʰɔŋ	1	汤			
tʰɔŋ	3	躺倘			
tʰɔŋ	5	烫趟			
lɔŋ	2	郎廊狼螂琅阆			
lɔŋ	3	暖朗冷-□[摇晃]			
lɔŋ	5	浪=			
lɔŋ	6	浪-晾-[存疑，~衣服]			
ʈɔŋ	1	张章樟姜江正-[~月]彰璋			
ʈɔŋ	2	长[~短]肠场强[~大]常[存疑，~节，总是]			
ʈɔŋ	3	长[生~]涨掌			
ʈɔŋ	5	仗强[倔~]帐账胀瘴障犟正-[用于句尾表示“先”：尔等下~咯；才~：刚刚]			
ʈɔŋ	6	丈杖			
ʈʰɔŋ	1	腔羌昌菖			
ʈʰɔŋ	3	闯厂昶			
ʈʰɔŋ	5	畅唱倡			
tsɔŋ	1	脏[好~]荘装争-妆庄			
tsɔŋ	2	藏[隐~]床			
tsɔŋ	5	藏[西~]壮脏[心~]状			
tsɔŋ	6	撞状			
tsʰɔŋ	1	仓苍疮窗			
tsʰɔŋ	3	闯			
tsʰɔŋ	5	创□[~到，撑着以保持不倒]			
sɔŋ	1	生-桑霜孀双丧[婚~]			
sɔŋ	3	嗓爽省[~吃~用]磉			
sɔŋ	5	丧[~失]			
kɔŋ	1	冈岗刚纲钢缸豇江[平~]			
kɔŋ	3	港梗哽-			
kɔŋ	5	杠			
kʰɔŋ	1	康糠慷			
kʰɔŋ	3	咳[存疑，咳嗽]			
kʰɔŋ	5	抗炕亢			
ŋɔŋ	2	昂			
ŋɔŋ	6	硬-			
xɔŋ	1	方芳荒慌夯肪[脂~]			
xɔŋ	2	行[~列]航杭皇=蝗妨房防黄=簧=			
xɔŋ	3	谎晃仿纺访坊			
xɔŋ	5	放项			
xɔŋ	6	巷			
ɔŋ	2	黄-簧-皇-			
ɔŋ	3	□[磕碰，~到著]			
ɔŋ	6	望-硬-[~是]			
liɔ̃	2	良凉量[~长短]粮梁粱			
liɔ̃	3	两辆			
liɔ̃	5	亮=谅=量=[数~]晾=靓			
liɔ̃	6	亮-谅-量-[数~]			
ʨiɔ̃	1	将浆			
ʨiɔ̃	2	墙详祥			
ʨiɔ̃	3	讲=[~课]蒋奖桨			
ʨiɔ̃	5	酱将[大~]糨			
ʨiɔ̃	6	匠像[好~]			
ʨʰiɔ̃	1	枪			
ʨʰiɔ̃	3	抢			
ȵiɔ̃	2	娘			
ȵiɔ̃	3	仰			
ȵiɔ̃	5	酿			
ȵiɔ̃	6	让[放~]			
ɕiɔ̃	1	相[互~]箱厢湘商伤香乡声-[喊一~]			
ɕiɔ̃	2	常尝裳降[投~]			
ɕiɔ̃	3	想赏晌享响饷			
ɕiɔ̃	5	橡相[~片]向萫[~茶；~菜，放作料使菜的味道更好]			
ɕiɔ̃	6	上尚像			
iɔ̃	1	英-央秧殃			
iɔ̃	2	羊洋烊杨阳扬疡[胃溃~]赢-萤			
iɔ̃	3	养痒影-攘嚷			
iɔ̃	5	壤酿映-			
iɔ̃	6	样			
kuɔ̃	1	官棺干-肝-甘-[~敦庙]观[~察]冠[衣~]光			
kuɔ̃	2	狂□[~到，弓着背]			
kuɔ̃	3	管馆莞广赶[~鸡]			
kuɔ̃	5	贯灌罐逛观[寺~]冠[~军]			
kʰuɔ̃	1	宽筐框			
kʰuɔ̃	3	款			
kʰuɔ̃	5	矿旷			
uɔ̃	1	汪枉			
uɔ̃	2	亡王			
uɔ̃	3	碗腕宛往枉网惘辋[车~]			
uɔ̃	5	妄远=[游~]忘=旺			
uɔ̃	6	旺忘-望=换-枉			
m̩	6	姆[~婆，妈妈]			
n̩	2	嗯[表疑惑]			
n̩	3	尔[你]			
ŋ̍	2	唔[不]			
