秤	tɕhiŋ˧												
繩	ɕiŋ˩												
剩	ɕiŋ˥˩												
升	ɕiŋ˦												
興	ɕiŋ˥˩												
蠅	ȵiʔ˥˧(白),iŋ˩												
北	piʔ˦˥												
默	miʔ˥˧												
德	teiʔ˦˥												
得	teiʔ˦˥												
特	teiʔ˥˧												
賊	tseiʔ˥˧												
塞	siʔ˦˥,sɤʔ˥˧												
刻	kieʔ˦˥												
克	kieʔ˦˥												
黑	hiʔ˦˥												
逼	piʔ˦˥												
力	liʔ˥˧												
息	ɕieʔ˦˥												
直	tɕieʔ˥˧												
值	tɕieʔ˥˧												
側	tshiʔ˦˥												
測	tɕhieʔ˦˥												
惻	tɕhieʔ˦˥												
色	siʔ˦˥												
織	tɕiʔ˦˥,tɕieʔ˦˥												
食	sɿʔ˥˩												
式	ɕieʔ˥˧												
極	tɕieʔ˥˧												
國	kuɤʔ˥˧												
或	hɤʔ˥˧												
猛	məŋ˨˦												
打	ta˨˦												
冷	laŋ˩												
生	saŋ˦,siŋ˦												
省	siŋ˨˦												
更	kaŋ˦,kiŋ˦												
哽	kuaŋ˨˦												
坑	haŋ˦												
硬	ŋaŋ˥˩												
行	haŋ˩,hoŋ˩												
棚	phəŋ˩												
爭	tsaŋ˦,tsiŋ˦												
箏	tsiŋ˦												
耕	kaŋ˦												
兵	piŋ˦												
丙	piŋ˨˦												
秉	piŋ˨˦												
柄	piŋ˨˦												
平	piaŋ˩,piŋ˩												
病	piaŋ˥˩												
明	miaŋ˩,miŋ˩												
命	miaŋ˥˩,miŋ˥˩												
鏡	tɕiaŋ˧												
慶	tɕhiŋ˧												
迎	ȵiaŋ˩												
英	iaŋ˦												
影	iaŋ˨˦												
餅	piaŋ˨˦												
名	miaŋ˩,miŋ˩												
領	liaŋ˩,liŋ˩												
晶	tsin˦												
井	tɕiaŋ˨˦												
清	tɕhiaŋ˦,tshiŋ˦（文）												
靜	tsiŋ˥˩												
姓	ɕiaŋ˧												
貞	tɕiŋ˦												
程	tɕiŋ˩												
整	tsaŋ˨˦,tɕiŋ˨˦												
正	tɕiŋ˧												
聲	saŋ˦,siŋ˦												
城	saŋ˩												
成	saŋ˩												
誠	saŋ˩												
輕	tɕhiaŋ˦												
贏	iaŋ˩												
瓶	piŋ˩												
丁	tiŋ˦												
釘	tiaŋ˩												
頂	tiaŋ˨˦,tiŋ˨˦												
聽	thiaŋ˧												
廳	thiaŋ˦												
停	tiŋ˩												
挺	thiŋ˨˦												
定	tiaŋ˥˩,tiŋ˥˩												
靈	liaŋ˩												
零	liaŋ˩												
青	tɕhiaŋ˦												
星	ɕiaŋ˩,siŋ˦												
經	tɕiŋ˦												
形	ɕiŋ˩												
百	paʔ˦˥												
拍	phaʔ˥˧												
白	paʔ˥˧												
拆	tshaʔ˦˥												
擇	tsoʔ˥˧（白）,tɕieʔ˥˧												
窄	tɕieʔ˥˧												
格	kaʔ˥˧												
客	kaʔ˦˥												
额	ŋaʔ˦˥												
額	ŋaʔ˦˥												
麥	maʔ˥˧												
摘	tsaʔ˦˥												
策	tshaiʔ˥˧												
隔	kaʔ˦˥												
劇	tɕiaʔ˥˧												
積	tɕieʔ˦˥												
昔	ɕieʔ˦˥												
惜	siʔ˦˥,ɕieʔ˦˥												
席	tɕiaʔ˥˧,tɕieʔ˥˧												
尺	tshaʔ˦˥												
射	sa˥˩												
石	saʔ˥˧												
益	iʔ˦˥												
壁	piaʔ˦˥												
劈	phiaʔ˦˥												
踢	thiaʔ˦˥												
笛	tiaʔ˥˧												
歷	leiʔ˥˧												
曆	leiʔ˥˧												
錫	ɕiaʔ˦˥												
擊	tɕieʔ˦˥												
喫	tɕhiaʔ˥˧												
橫	vaŋ˩												
兄	ɕiəŋ˦												
榮	iəŋ˩												
永	iəŋ˨˦												
營	iaŋ˩												
蓬	pəŋ˩												
東	təŋ˦												
懂	təŋ˨˦												
凍	təŋ˧												
通	thəŋ˦												
桶	thəŋ˨˦												
痛	thəŋ˧												
銅	təŋ˩												
動	təŋ˧,təŋ˥˩												
洞	təŋ˥˩												
籠	ləŋ˩												
聾	ləŋ˩,ləŋ˦(白)												
弄	ləŋ˥˩												
棕	tsəŋ˦												
粽	tsəŋ˧												
葱	tshəŋ˩												
送	səŋ˧												
公	kəŋ˦												
工	kəŋ˦												
功	kəŋ˦												
攻	kəŋ˦												
貢	kəŋ˧												
空	kəŋ˦												
孔	kəŋ˨˦												
控	kəŋ˧												
烘	kəŋ˧												
紅	həŋ˩												
洪	həŋ˩												
鴻	həŋ˩												
虹	həŋ˩												
翁	əŋ˦												
冬	təŋ˦												
統	thəŋ˨˦												
農	nəŋ˩												
膿	nəŋ˩												
鬆	səŋ˦												
宋	səŋ˧												
風	fəŋ˦												
瘋	fəŋ˦												
諷	fəŋ˨˦												
豐	fəŋ˦												
馮	fəŋ˩												
鳳	fəŋ˥˩												
夢	məŋ˥˩												
嵩													
中	tsəŋ˦												
蟲	tshəŋ˩												
仲	tsəŋ˥˩												
崇	tshəŋ˩												
終	tsəŋ˦												
眾	tsəŋ˥˩												
充	tshəŋ˦												
弓	kəŋ˦												
宮	kəŋ˦												
穹	tɕhiəŋ˩												
窮	tɕhiəŋ˩												
熊	ɕiəŋ˩												
雄	ɕiəŋ˩												
融	iəŋ˩												
封	fəŋ˦												
峰	fəŋ˦												
蜂	fəŋ˦												
鋒	fəŋ˦												
逢	fəŋ˩												
縫	fəŋ˩												
奉	fəŋ˥˩												
濃	ȵiəŋ˩												
龍	liəŋ˩												
松	tɕiəŋ˩(松樹)												
重	tsəŋ˩												
鐘	tsəŋ˦												
種	tsəŋ˧												
腫	tsəŋ˨˦												
衝	tshəŋ˦												
恭	kəŋ˦												
鞏	kəŋ˨˦												
共	tɕiəŋ˥˩,kəŋ˥˩												
胸	ɕiəŋ˦												
兇	ɕiəŋ˦												
凶	ɕiəŋ˦												
雍	iəŋ˦												
擁	iəŋ˦												
雍	iəŋ˦												
容	iəŋ˩												
熔	iəŋ˩												
庸	iəŋ˦												
勇	iəŋ˨˦												
用	iəŋ˥˩												
撲	phɤʔ˦˥												
木	mɤʔ˦˥												
沐	mɤʔ˦˥												
獨	təʔ˥˧												
讀	təʔ˥˧												
鹿	ləʔ˥˧												
族	tsəʔ˥˧												
速	səʔ˥˧												
谷	kəʔ˥˧												
哭	kuɤʔ˦˥												
屋	ɤʔ˦˥												
督	təʔ˦˥												
毒	təʔ˥˧												
福	fɤʔ˦˥												
幅	fɤʔ˦˥												
蝠	fɤʔ˦˥												
復	fɤʔ˥˧												
覆	fɤʔ˦˥												
服	fəʔ˥˧												
目	mɤʔ˦˥												
六	leiʔ˥˧												
陸	leiʔ˥˧												
宿	ɕiɤʔ˦˥（住宿）,sɤʔ˦˥（宿舍）												
竹	tsɤʔ˦˥												
築	tsɤʔ˦˥												
畜	tshɤʔ˦˥												
縮	sɤʔ˦˥												
祝	tsɤʔ˦˥												
粥	tsɤʔ˦˥												
叔	sɤʔ˦˥（文）,səʔ˥˧												
熟	səʔ˥˧												
肉	ȵiɤʔ˦˥												
菊	tɕiəʔ˥˧												
育	iəʔ˥˧												
綠	liɤʔ˥˧												
足	tɕiɤʔ˦˥												
促	tɕiɤʔ˦˥												
燭	tsɤʔ˦˥												
蜀	səʔ˥˧												
屬	səʔ˥˧												
辱	iəʔ˥˧												
褥	iəʔ˥˧												
曲	tɕhiəʔ˥˧（歌曲），tɕhiɤʔ˦˥（曲折）												
局	tɕiəʔ˥˧												
玉	ȵiɤʔ˥˧												
獄	ȵiɤʔ˥˧												
欲	iəʔ˥˧												
浴	iəʔ˥˧												
