字	音	注
培	puɛ[9]	
陪	puɛ[9]	
赔	puɛ[2]	
背	puɛ[5]	
裴	puɛ[5]	
辈	puɛ[5]	
倍	puɛ[5]	
贝	puɛ[5]	
坝	puɛ[5]	
簸	puɛ[5]	
焙	puɛ[6]	
不	puɛ[7]	
钵	puɛ[7]	
拨	puɛ[7]	
坯	pʰuɛ[1]	
胚	pʰuɛ[1]	
破	pʰuɛ[1]	白读，豁出去
皮	pʰuɛ[2]	
破	pʰuɛ[5]	白读
沛	pʰuɛ[5]	
佩	pʰuɛ[5]	
配	pʰuɛ[5]	
被	pʰuɛ[6]	白读，棉～
泼	pʰuɛ[7]	
梅	muɛ[2]	
霉	muɛ[2]	
枚	muɛ[2]	
尾	muɛ[2]	白读，三～鱼
媒	muɛ[2]	
麻	muɛ[2]	
蔴	muɛ[2]	
磨	muɛ[2]	白读
尾	muɛ[3]	
每	muɛ[3]	
末	muɛ[5]	
没	muɛ[5]	
袜	muɛ[5]	
妹	muɛ[6]	
寐	muɛ[6]	
昧	muɛ[6]	
抹	muɛ[7]	～药
堆	tuɛ[1]	
达	tuɛ[9]	
台	tuɛ[9]	
戴	tuɛ[9]	
短	tuɛ[3]	
对	tuɛ[5]	
兑	tuɛ[5]	
碓	tuɛ[5]	
队	tuɛ[5]	
丢	tuɛ[5]	白读
带	tuɛ[5]	
多	tuɛ[5]	白读
大	tuɛ[2]	
袋	tuɛ[2]	
岱	tuɛ[2]	宝岱
□	tuɛ[7]	端～，热锅
梯	tʰuɛ[1]	
拖	tʰuɛ[1]	
腿	tʰuɛ[3]	
癞	tʰuɛ[3]	病～，麻疯
太	tʰuɛ[5]	
泰	tʰuɛ[5]	
褪	tʰuɛ[5]	
退	tʰuɛ[5]	
□	tʰuɛ[6]	狗～，狗洞
脱	tʰuɛ[7]	
太	tʰuɛ[7]	白读
□	nuɛ[9]	男生殖器
内	nuɛ[6]	
雷	luɛ[9]	
□	luɛ[2]	用锅铲把饭压揉碎成糊状
儡	luɛ[3]	
垒	luɛ[3]	
蕾	luɛ[3]	
磊	luɛ[3]	
捋	luɛ[5]	
䉪	luɛ[5]	鳅～
擂	luɛ[6]	
□	luɛ[7]	毒毛虫刺人
□	kuɛ[1]	鸡鸭的嗦子
盖	kuɛ[9]	
粿	kuɛ[3]	
傀	kuɛ[3]	
滑	kuɛ[5]	
怪	kuɛ[5]	
芥	kuɛ[5]	白读，～菜
骨	kuɛ[7]	
国	kuɛ[7]	
刮	kuɛ[7]	
葛	kuɛ[7]	
镢	kuɛ[7]	
奎	kʰuɛ[1]	
魁	kʰuɛ[1]	
盔	kʰuɛ[1]	
快	kʰuɛ[5]	
块	kʰuɛ[5]	
桧	kʰuɛ[5]	
脍	kʰuɛ[5]	
敲	kʰuɛ[6]	白读
阔	kʰuɛ[7]	
渴	kʰuɛ[7]	
窟	kʰuɛ[7]	水～
□	ŋuɛ[9]	愣
吾	ŋuɛ[5]	
灰	xuɛ[1]	
恢	xuɛ[1]	
诙	xuɛ[1]	
回	xuɛ[9]	
拂	xuɛ[9]	
硘	xuɛ[2]	～器
火	xuɛ[3]	
海	xuɛ[3]	
悔	xuɛ[5]	
晦	xuɛ[5]	
会	xuɛ[6]	
佛	xuɛ[6]	
汇	xuɛ[6]	
坏	xuɛ[6]	
核	xuɛ[6]	
亥	xuɛ[6]	
害	xuɛ[6]	
活	xuɛ[7]	
或	xuɛ[7]	
勿	xuɛ[7]	
忽	xuɛ[7]	
佛	xuɛ[7]	仿～
灾	tsuɛ[1]	
哉	tsuɛ[1]	
材	tsuɛ[9]	
才	tsuɛ[9]	
财	tsuɛ[9]	
裁	tsuɛ[9]	
宰	tsuɛ[3]	
载	tsuɛ[3]	
□	tsuɛ[3]	一簇
再	tsuɛ[5]	
罪	tsuɛ[5]	
□	tsuɛ[5]	<祟蚤>，蟑螂
坐	tsuɛ[6]	白读
擦	tsuɛ[6]	白读
卒	tsuɛ[7]	
紥	tsuɛ[7]	～脚
崔	tsʰuɛ[1]	
催	tsʰuɛ[1]	
摧	tsʰuɛ[1]	
炊	tsʰuɛ[1]	
采	tsʰuɛ[3]	
彩	tsʰuɛ[3]	
睬	tsʰuɛ[3]	
碎	tsʰuɛ[5]	
蔡	tsʰuɛ[5]	
切	tsʰuɛ[7]	白读，～菜
察	tsʰuɛ[7]	
瘦	suɛ[1]	
衰	suɛ[1]	
沙	suɛ[1]	白读
鲨	suɛ[1]	
螺	suɛ[2]	
脶	suɛ[2]	
帅	suɛ[5]	
率	suɛ[5]	
□	suɛ[6]	筛选
濑	suɛ[6]	
杀	suɛ[7]	
刷	suɛ[7]	
块	suɛ[7]	白读
煞	suɛ[7]	
撒	suɛ[7]	
煨	∅uɛ[1]	
哀	∅uɛ[1]	
怀	∅uɛ[9]	
禾	∅uɛ[2]	
物	∅uɛ[3]	
倚	∅uɛ[3]	
爱	∅uɛ[5]	
我	∅uɛ[5]	
洄	∅uɛ[6]	
吠	pui[9]	
肥	pui[2]	
痱	pui[5]	
屁	pʰui[5]	训读
萡	pʰui[6]	
美	mui[3]	
捶	tui[9]	
坠	tui[6]	
锤	tʰui[2]	
槌	tʰui[2]	
□	tʰui[7]	塞进去
垂	lui[9]	
屡	lui[3]	
累	lui[6]	
类	lui[6]	
泪	lui[6]	
擂	lui[6]	
锐	lui[6]	
归	kui[1]	
规	kui[1]	
龟	kui[1]	
圭	kui[1]	
跪	kui[9]	
琼	kui[9]	
葵	kui[9]	
逵	kui[9]	
鬼	kui[3]	
诡	kui[3]	
轨	kui[3]	
贵	kui[5]	
桂	kui[5]	
季	kui[5]	
掘	kui[6]	
柜	kui[6]	
亏	kʰui[1]	
猪	kʰui[3]	白读
溃	kʰui[6]	
曲	kʰui[7]	白读，弯～
违	ŋui[9]	
挥	xui[1]	
辉	xui[1]	
飞	xui[1]	
非	xui[1]	
毁	xui[3]	
匪	xui[3]	
惠	xui[6]	
慧	xui[6]	
咮	tsui[1]	禽嘴啄物
追	tsui[1]	
随	tsui[9]	
醉	tsui[9]	
嘴	tsui[3]	
咀	tsui[3]	
最	tsui[5]	
翠	tsʰui[5]	
嘴	tsʰui[5]	
秫	tsʰui[6]	糯
出	tsʰui[7]	
虽	sui[1]	
谁	sui[9]	
肃	sui[2]	～静
水	sui[3]	
岁	sui[5]	
秽	sui[5]	
瑞	sui[6]	
睡	sui[7]	
威	∅ui[1]	
喂	∅ui[1]	
为	∅ui[9]	
维	∅ui[9]	
帷	∅ui[9]	
唯	∅ui[9]	
伟	∅ui[9]	
纬	∅ui[9]	
沸	∅ui[9]	
委	∅ui[2]	
萎	∅ui[2]	
围	∅ui[2]	
畏	∅ui[5]	
□	∅ui[5]	厌烦
伪	∅ui[6]	
卫	∅ui[6]	
位	∅ui[6]	
渭	∅ui[6]	
胃	∅ui[6]	
尉	∅ui[7]	
慰	∅ui[7]	
蔚	∅ui[7]	
熨	∅ui[7]	
苇	∅ui[7]	
横	xuaŋ[2]	
晃	xuaŋ[5]	
范	xuaŋ[6]	模～
犯	xuaŋ[6]	
翻	xuaiŋ[1]	
番	xuaiŋ[1]	
蕃	xuaiŋ[1]	
幡	xuaiŋ[1]	
鼾	xuaiŋ[2]	
反	xuaiŋ[3]	
返	xuaiŋ[3]	
贩	xuaiŋ[5]	
饭	xuaiŋ[6]	
万	∅uaiŋ[9]	
矾	∅uaiŋ[9]	
烦	∅uaiŋ[9]	
繁	∅uaiŋ[9]	
晚	∅uaiŋ[3]	
挽	∅uaiŋ[3]	
方	xuauŋ[1]	
芳	xuauŋ[1]	
粉	xuauŋ[3]	
犯	xuauŋ[6]	
文	∅uauŋ[9]	
闻	∅uauŋ[9]	
纹	∅uauŋ[9]	
忘	∅uauŋ[9]	
亡	∅uauŋ[9]	
望	∅uauŋ[5]	
妄	∅uauŋ[6]	
搬	pueiŋ[1]	
般	pueiŋ[1]	
盘	pueiŋ[9]	文读，～点
掊	pueiŋ[9]	
盘	pueiŋ[2]	
□	pueiŋ[3]	河～，河滩
半	pueiŋ[5]	
□	pueiŋ[5]	以掌掴人
拌	pueiŋ[6]	
潘	pʰueiŋ[1]	
蟠	pʰueiŋ[2]	
判	pʰueiŋ[5]	
叛	pʰueiŋ[5]	
泮	pʰueiŋ[6]	
伴	pʰueiŋ[6]	
畔	pʰueiŋ[6]	
瞒	mueiŋ[2]	
媒	mueiŋ[2]	～人
鳗	mueiŋ[2]	
满	mueiŋ[3]	
端	tueiŋ[1]	
丹	tueiŋ[1]	
单	tueiŋ[1]	
弹	tueiŋ[9]	
坛	tueiŋ[9]	
昙	tueiŋ[9]	
坛	tueiŋ[2]	楻～
疸	tueiŋ[3]	黄～
单	tueiŋ[5]	文读
旦	tueiŋ[5]	元～
□	tueiŋ[5]	猜
断	tueiŋ[6]	判～
滩	tʰueiŋ[1]	
摊	tʰueiŋ[1]	
湍	tʰueiŋ[1]	
炭	tʰueiŋ[5]	
叹	tʰueiŋ[5]	
难	nueiŋ[2]	
暖	nueiŋ[3]	
难	nueiŋ[6]	灾～
銮	lueiŋ[9]	
鸾	lueiŋ[9]	
兰	lueiŋ[2]	
栏	lueiŋ[2]	
拦	lueiŋ[2]	
阑	lueiŋ[2]	
斓	lueiŋ[2]	
澜	lueiŋ[2]	
懒	lueiŋ[3]	
㘓	lueiŋ[5]	涎
乱	lueiŋ[6]	
烂	lueiŋ[6]	
竿	kueiŋ[1]	
干	kueiŋ[1]	
官	kueiŋ[1]	
棺	kueiŋ[1]	
关	kueiŋ[1]	
倌	kueiŋ[1]	
冠	kueiŋ[1]	
观	kueiŋ[1]	
鳏	kueiŋ[1]	
寒	kueiŋ[9]	
汗	kueiŋ[9]	
馆	kueiŋ[3]	
管	kueiŋ[3]	
稈	kueiŋ[3]	白读
滚	kueiŋ[3]	
鲧	kueiŋ[3]	
贯	kueiŋ[5]	
惯	kueiŋ[6]	
宽	kʰueiŋ[1]	
困	kʰueiŋ[2]	围
捆	kʰueiŋ[3]	
款	kʰueiŋ[3]	
困	kʰueiŋ[5]	
阃	kʰueiŋ[5]	
顽	ŋueiŋ[9]	
玩	ŋueiŋ[6]	
肝	xueiŋ[1]	
欢	xueiŋ[1]	
鼾	xueiŋ[2]	
汉	xueiŋ[5]	
焕	xueiŋ[6]	
幻	xueiŋ[6]	
唤	xueiŋ[6]	
换	xueiŋ[6]	
患	xueiŋ[6]	
翰	xueiŋ[6]	
残	tsueiŋ[9]	
赞	tsueiŋ[5]	
攒	tsueiŋ[5]	
餐	tsʰueiŋ[1]	
铲	tsʰueiŋ[3]	
喘	tsʰueiŋ[3]	
灿	tsʰueiŋ[6]	
纂	tsʰueiŋ[6]	
山	sueiŋ[1]	
伞	sueiŋ[3]	
产	sueiŋ[3]	
散	sueiŋ[3]	丸～
散	sueiŋ[5]	
算	sueiŋ[5]	
安	∅ueiŋ[1]	
鞍	∅ueiŋ[1]	
弯	∅ueiŋ[1]	
氨	∅ueiŋ[1]	
湾	∅ueiŋ[1]	
还	∅ueiŋ[9]	
怀	∅ueiŋ[9]	宽～大量
桓	∅ueiŋ[9]	
焊	∅ueiŋ[9]	
环	∅ueiŋ[9]	
寒	∅ueiŋ[9]	伤～
稳	∅ueiŋ[3]	
碗	∅ueiŋ[3]	
宛	∅ueiŋ[3]	
旱	∅ueiŋ[5]	
按	∅ueiŋ[5]	
案	∅ueiŋ[5]	
蛛	ty[1]	
除	ty[9]	
𨒃（躲）	ty[9]	
橱	ty[2]	
厨	ty[2]	
术	ty[5]	白～
箸	ty[6]	
竹	ty[7]	
筑	ty[7]	
竺	ty[7]	
□	tʰy[1]	搓洗
畜	tʰy[7]	～牲
肭	tʰy[7]	倒～
□	ny[2]	人多事杂
女	ny[3]	
肉	ny[5]	
𢫭	ny[7]	用指甲掐
驴	ly[2]	
旅	ly[3]	
褛	ly[3]	
履	ly[3]	
吕	ly[3]	
侣	ly[3]	
缕	ly[3]	
率	ly[3]	
律	ly[3]	
聿	ly[3]	
榈	ly[3]	
闾	ly[3]	
陆	ly[5]	
禄	ly[5]	
氯	ly[5]	
□	ly[6]	<虑刀>，用刀割
辱	ly[7]	
居	ky[1]	
踞	ky[1]	
车	ky[1]	～马炮
渠	ky[9]	
驹	ky[9]	
举	ky[3]	
矩	ky[3]	
锯	ky[5]	
句	ky[5]	
俱	ky[5]	
惧	ky[5]	
佢	ky[5]	
据	ky[6]	
局	ky[6]	
拒	ky[6]	
剧	ky[6]	
距	ky[6]	
巨	ky[6]	
炬	ky[6]	
菊	ky[7]	
掬	ky[7]	
区	kʰy[1]	
驱	kʰy[1]	
岖	kʰy[1]	
躯	kʰy[1]	
枢	kʰy[1]	
□	kʰy[2]	人不灵活
去	kʰy[5]	文读
曲	kʰy[7]	
粬	kʰy[7]	
屈	kʰy[7]	
倔	kʰy[7]	
掘	kʰy[7]	
崛	kʰy[7]	
□	kʰy[7]	嫁出去
愚	ŋy[9]	
隅	ŋy[9]	
鱼	ŋy[2]	
渔	ŋy[2]	
虞	ŋy[2]	
语	ŋy[3]	
玉	ŋy[5]	
钰	ŋy[5]	
狱	ŋy[5]	
遇	ŋy[6]	
御	ŋy[6]	
寓	ŋy[6]	
虚	xy[1]	
墟	xy[1]	
嘘	xy[1]	
飞	xy[1]	
许	xy[3]	
浴	xy[5]	白读洗～
肺	xy[5]	
雨	xy[5]	
育	xy[7]	
蓄	xy[7]	
旭	xy[7]	
煦	xy[7]	
猪	tsy[1]	
朱	tsy[1]	
珠	tsy[1]	
蛛	tsy[1]	
储	tsy[9]	
徐	tsy[9]	
薯	tsy[2]	
主	tsy[3]	
煮	tsy[3]	
注	tsy[5]	
蛀	tsy[5]	
䇠	tsy[5]	箩筐
铸	tsy[5]	
熟	tsy[6]	白读
粥	tsy[7]	
足	tsy[7]	
□	tsʰy[1]	生～，癣类皮肤病
娶	tsʰy[3]	
取	tsʰy[3]	
鼠	tsʰy[3]	
处	tsʰy[5]	
趋	tsʰy[6]	
趣	tsʰy[6]	
书	sy[1]	
输	sy[1]	
抒	sy[1]	
须	sy[1]	
需	sy[1]	
胥	sy[1]	
舒	sy[1]	
黍	sy[9]	
殊	sy[9]	
絮	sy[9]	
庶	sy[5]	
曙	sy[5]	
暑	sy[5]	
署	sy[5]	
墅	sy[5]	
恕	sy[5]	
熟	sy[6]	
树	sy[6]	
续	sy[6]	
竖	sy[6]	
绪	sy[6]	
叙	sy[6]	
序	sy[6]	
叔	sy[7]	
菽	sy[7]	
淑	sy[7]	
俗	sy[7]	
宿	sy[7]	
粟	sy[7]	
肃	sy[7]	
术	sy[7]	
述	sy[7]	
愚	∅y[1]	
余	∅y[9]	
儒	∅y[9]	
瘐	∅y[9]	
臾	∅y[9]	
谀	∅y[9]	
萸	∅y[9]	
羽	∅y[9]	
于	∅y[9]	
儿	∅y[9]	
□	∅y[9]	豆～，豆乳
与	∅y[3]	
舆	∅y[3]	
屿	∅y[3]	
于	∅y[5]	
宇	∅y[5]	
予	∅y[5]	
芋	∅y[6]	
誉	∅y[6]	
欲	∅y[6]	
预	∅y[6]	
渝	∅y[6]	
愉	∅y[6]	
逾	∅y[6]	
喻	∅y[6]	
谕	∅y[6]	
豫	∅y[6]	
浴	∅y[7]	
峪	∅y[7]	
哲	tyɛ[7]	
辍	tyɛ[7]	
缀	tyɛ[7]	
獭	tʰyɛ[7]	
舌	lyɛ[5]	
寄	kyɛ[5]	白读，～包裹
饥	kyɛ[5]	白读，腹～
□	kyɛ[6]	肩扛
决	kyɛ[7]	
诀	kyɛ[7]	
暨	kyɛ[7]	
厥	kyɛ[7]	
獗	kyɛ[7]	
开	kʰyɛ[1]	
缺	kʰyɛ[3]	
快	kʰyɛ[5]	白读
开	kʰyɛ[6]	文读，～厝，盖房
缺	kʰyɛ[7]	
阙	kʰyɛ[7]	
鹅	ŋyɛ[2]	
月	ŋyɛ[5]	
蚁	ŋyɛ[5]	针～
魏	ŋyɛ[6]	
外	ŋyɛ[6]	
艾	ŋyɛ[6]	
岁	xyɛ[5]	
□	xyɛ[6]	越过去
歇	xyɛ[7]	
绝	tsyɛ[9]	
纸	tsyɛ[3]	
示	tsyɛ[5]	
祭	tsyɛ[5]	
绝	tsyɛ[6]	文读，～种
绝	tsyɛ[7]	～对
吹	tsʰyɛ[1]	
□	tsʰyɛ[6]	传染
啜	tsʰyɛ[7]	
□	syɛ[1]	散落部分物体
髓	syɛ[3]	
税	syɛ[5]	
说	syɛ[7]	
雪	syɛ[7]	
蕨	∅yɛ[9]	
蛇	∅yɛ[2]	
曰	∅yɛ[2]	
飞	∅yɛ[5]	白读
蕨	∅yɛ[5]	
阅	∅yɛ[7]	
越	∅yɛ[7]	
悦	∅yɛ[7]	
传	tyiŋ[9]	
□	tyiŋ[9]	门槛
转	tyiŋ[3]	
懒	tyiŋ[5]	懒
传	tyiŋ[6]	～记
篆	tyiŋ[6]	
□	tʰyiŋ[6]	～仔，台阶
□	nyiŋ[3]	累，疲倦
韧	nyiŋ[6]	
联	lyiŋ[2]	白读，用针缝
根	kyiŋ[1]	
斤	kyiŋ[1]	
觔	kyiŋ[1]	
筋	kyiŋ[1]	
县	kyiŋ[9]	
权	kyiŋ[9]	
悬	kyiŋ[9]	
墘	kyiŋ[2]	
拳	kyiŋ[3]	
囝	kyiŋ[3]	
建	kyiŋ[5]	
健	kyiŋ[5]	
卷	kyiŋ[5]	试～
□	kyiŋ[5]	拎
近	kyiŋ[6]	
茎	kyiŋ[6]	
圈	kʰyiŋ[1]	
犬	kʰyiŋ[3]	
劝	kʰyiŋ[5]	
券	kʰyiŋ[6]	
言	ŋyiŋ[9]	
蔫	ŋyiŋ[2]	叶子缺水下垂
元	ŋyiŋ[2]	
原	ŋyiŋ[2]	
源	ŋyiŋ[2]	
龈	ŋyiŋ[2]	白读
愿	ŋyiŋ[6]	
轩	xyiŋ[1]	
园	xyiŋ[2]	
掀	xyiŋ[3]	
宪	xyiŋ[5]	
献	xyiŋ[5]	
专	tsyiŋ[1]	
砖	tsyiŋ[1]	
全	tsyiŋ[9]	
铨	tsyiŋ[9]	
泉	tsyiŋ[2]	
转	tsyiŋ[6]	
驯	tsyiŋ[6]	
旋	tsyiŋ[6]	
漩	tsyiŋ[6]	
川	tsʰyiŋ[1]	
□	tsʰyiŋ[1]	小孔
癣	tsʰyiŋ[3]	
串	tsʰyiŋ[5]	
穿	tsʰyiŋ[5]	
宣	syiŋ[1]	
喧	syiŋ[1]	
萱	syiŋ[1]	
伸	syiŋ[1]	白读
选	syiŋ[3]	
线	syiŋ[5]	
腺	syiŋ[5]	
蟮	syiŋ[6]	
鳝	syiŋ[6]	
冤	∅yiŋ[1]	
渊	∅yiŋ[1]	
鸳	∅yiŋ[1]	
船	∅yiŋ[9]	
圆	∅yiŋ[9]	
猿	∅yiŋ[2]	
员	∅yiŋ[2]	
袁	∅yiŋ[2]	
丸	∅yiŋ[2]	
铅	∅yiŋ[2]	
远	∅yiŋ[3]	
援	∅yiŋ[3]	
怨	∅yiŋ[5]	
□	∅yiŋ[5]	发抖
院	∅yiŋ[6]	
阮	∅yiŋ[6]	
换	∅yiŋ[6]	～衣
雇	∅yiŋ[6]	
