#i			
t	[1]东{～南风}冬{～节}当{应～}中{塍～央}[2]同{～伴}铜{～镭：铜钱}童{～乩}桐筒{竹～}[3]党{姓氏}董{校～}[5]冻{～子：冻疮}[6]动{行～}重{轻～}		
tʰ	[1]通{～行}窗{门～}[2]虫{蠓～}桐{～油}[3]桶{水～}筒{长～袜}[5]痛□{穿透}		
l	[2]侬{人}脓{流～}聋{臭耳～：耳聋}砻{石～}[3]笼{鸡～}拢{总～}[6]弄{～龙：乌龙}		
ts	[1]棕{～蓑}鬃{猪～}脏{肮～}[2]丛{量词}[3]总{头～}[5]粽{咸～}壮{四～：健壮}		
tsʰ	[1]葱{～头}聪{～明}苍{～天}		
s	[1]松{放～}[5]送{～客}		
k	[1]公{～母}工{做～}功{气～}江蚣{蜈～}刚{～来}纲{上～}岗{站～}冈{山～}肛[3]港讲{演～}[5]杠降[6]共{斗相～：相帮}		
kʰ	[1]空{～房}[5]控{～壁}		
ɡ	[6]□{发愣}		
h	[1]烘{～炉}[2]航{民～}杭{～州}行{银～}降{投～}[3]哄{哄骗}[5]□{肿大}[6]巷项		
∅	[1]肮{～脏}翁{丈夫}[2]红{～色}洪{姓氏}[5]瓮{酒～}		
#iaŋ			
l	[2]凉{风~}粱{高~酒}[6]亮{光~}		
ts	[1]漳{~州}[3]掌{~握}		
tsʰ	[2]长{高~}肠{腊~}橙{~汁}[6]唱{~票}		
s	[1]双{蜀~箸}[6]上{~好}		
k	[1]疆{碗~:大碗}		
kʰ	[1]腔[5]□{能干}		
h	[3]响{~亮}		
∅	[1]央{~求}[6]□{~巾:背孩子用的长布巾}		
#ɔŋ			
p	[1]帮[2]旁房{阿~宫}[3]膀榜{~上有名}[5]谤[6]傍{依山~海}磅		
pʰ	[1]滂[2]蓬篷捧{~场}[3]胖{指婴儿胖}		
b	[1]摸{~头}[2]蒙檬朦濛芒{锋~}忙茫{渺~}亡[3]蟒莽罔[6]墓{扫~}梦{~想}望{仰~}忘妄		
t	[1]东{坐}冬{~眠}当{~时}[2]同{~胞}铜童{儿~}桐{梧~}唐{~朝}堂{~皇}塘棠糖[3]党{~派}董{~事}懂[5]挡当冻{~结}栋[6]荡{浪~}洞动{~作}撞{~针}		
tʰ	[1]汤{赴~蹈火}通{流~}[2]糖[3]统{总～}桶[5]烫痛{～苦}		
l	[2]郎{新～}狼廊农{～民}脓{～包}浓胧眬[3]笼{回～}拢{～总：总共}[6]浪弄{做～}		
ts	[1]棕{～榈}宗鬃踪综赃庄{～严}妆{化～}装{西～}[2]丛{姓氏}藏崇{推～}[3]总{～统}[5]葬{勇～}粽[6]藏状{奖～}		
tsʰ	[1]窗{寒～}仓苍{～茫}沧{～海}舱葱聪{～明}囟匆疮[2]床[6]创		
s	[1]丧{～事}桑{沧～}霜{～鬓}双{无～}参{人～}鬆[3]爽{～快}[5]宋送{欢～}丧{～失}		
k	[1]冈{山～}岗缸刚纲公{～事}工{～作}蚣{蜈～}功{练～}攻光{～明}[2]狂[3]广{～大}讲{～话}[5]钢贡		
kʰ	[1]康{健～}糠匡框筐眶空{～洞}[3]孔恐慷[5]抗控{～制}矿旷		
ɡ	[2]昂[6]□{傻}		
h	[1]方{～法}芳{芬～}枋坊{作～}风疯峰烽蜂封荒{～芜}慌轰{～炸}[2]航{～空}杭{苏～}行洪{～水}红虹鸿防房皇蝗惶凰煌簧癀磺黄[3]访舫纺{～织}晃幌讽况[5]放{下～}[6]凤俸奉缝		
∅	[1]汪翁{姓氏}[2]王[3]往{来～}枉[5]翁[6]旺		
#iɔŋ			
t	[1]忠{～心}衷张{开～}中{～央}[2]长{～春}肠{坠～}场重{～复}[3]长{～辈}[5]中{～奖}涨{物价飞～}胀{鼓～：肚子胀大}帐[6]丈{～夫}杖{鞭～}重{～视}仲		
tʰ	[1]伥[2]虫{昆～}[3]冢宠{得～}[5]畅		
l	[2]良娘梁粱{高～}量粮凉戎茸瓤[3]两{三三～～}辆嚷陇冗{～长}酿{酝～}[6]亮{～相}谅让{谦～}酿{～酒}		
ts	[1]章{～程}樟獐彰漳{～平：地名}将浆盅终钟{姓氏}[2]从{～来}崇{～武：地名}[3]蒋桨掌{～握}奖肿{～瘤}种踵[5]将酱障幛嶂纵众{群～}种		
tsʰ	[1]昌{～盛}鲳{文～鱼}娼枪充冲[2]墙樯[3]抢厂[5]唱{合～}倡纵{合～}冲铳[6]匠{～心}		
s	[1]伤{～员}相{互～}商箱厢襄镶[2]常裳尝偿详翔祥松{～柏常青}淞疡[3]赏{奖～}[5]相{～貌}[6]尚颂诵上{～下}象橡像		
k	[1]薑疆{边～}姜{姓氏}弓宫{文化～}供{～应}[2]穷{贫～}琼强[3]强{勉～}巩拱{～形}龚[5]供{～应}[6]共{～同}		
kʰ	[1]羌姜[3]巩{～固}恐		
ɡ	[3]仰		
h	[1]香{～港}乡{～下}匈胸凶[2]雄{英～}熊[3]享响{影～}[5]向{方～}		
∅	[1]央秧殃鸯雍痈[2]羊洋阳疡{溃～}扬{表～}杨{白～}庸容溶熔榕{～城：福州别名}融[3]养{培～}勇涌{人名}蛹踊俑[5]壅拥[6]用{作～}样{榜～}佣恙漾		
#ip			
l	[8]立入粒		
ts	[7]执辑缉汁[8]集		
tsʰ	[7]缉{通～}辑{编～}		
s	[7]湿[8]十{双～}拾{收～}什袭习		
k	[7]给{供～}级急[8]级		
kʰ	[7]吸泣		
h	[7]翕		
∅	[7]邑		
#ap			
t	[7]答{回～}搭[8]沓踏{～青}		
tʰ	[7]塌榻塔[8]沓		
l	[8]拉垃{～圾}腊蜡纳		
ts	[8]杂闸十{～三}拾{～五}什{～锦}		
tsʰ	[7]插{～喙：插嘴}		
s	[7]霎{雨～仔：雨点}[8]煠		
k	[7]鸽合{相～：相与}甲胛[8]洽{粘糊}		
kʰ	[7]恰[8]磕{～头}		
h	[8]合{～作}盒匣		
∅	[7]压{～迫}押鸭		
#iap			
t	[8]蝶{蝴～}碟谍牒叠{重～}		
tʰ	[7]贴{补～}帖[8]叠{～起来}		
l	[7]聂蹑捏{乱～}[8]捏{摸～}粒{大～}		
ts	[7]接{～受}汁{补脑～}[8]捷{快}		
tsʰ	[7]妾窃		
s	[7]涩[8]涉		
k	[7]侠峡夹{～板}		
kʰ	[7]□{坏掉，难看}		
ɡ	[8]业		
h	[8]协胁		
∅	[8]叶		
#it			
p	[7]笔毕必[8]弼鼻{～祖}		
pʰ	[7]匹劈{～开}		
b	[8]蜜密{～切}		
t	[7]得{～着：得到}窒{～息}[8]直{～线}值{～班}侄秩		
l	[8]日栗		
ts	[7]织职质脊{中～}即鲫{～仔}[8]疾{～病}蜀{基数词一}		
tsʰ	[7]七漆{～布}柒试{～桌}		
s	[7]息{作～}熄{～灯}悉失室穑{～路：活儿}[8]食{～品}实{老～}蚀植{～物}殖{养～}翼{翅膀}虱		
k	[7]讫吉		
kʰ	[7]迄乞		
ɡ	[8]屹		
∅	[7]一壹乙忆{～着：顾念到}[8]逸		
#ut			
p	[7]不[8]渤勃佛{大～}		
b	[8]没{～收}勿物{～理}		
t	[8]突		
tʰ	[7]秃{～头}凹[8]突		
l	[8]率{效～}		
ts	[7]卒[8]秫{～米}术{苍～}		
tsʰ	[7]出		
s	[7]恤戌率{～领}蟀{蟋～}屑{锯～：木屑}[8]術{算～}述秫		
k	[7]骨[8]滑{路～}猾{狡～}掘倔		
kʰ	[7]窟屈		
h	[7]忽弗彿[8]佛□{果子核}		
∅	[7]郁{姓氏}郁{忧～}[8]聿		
#at			
p	[7]八{三～节}捌		
b	[8]密{关～：关严实}		
t	[8]达鞑值{～钱}笛{～仔}		
tʰ	[7]獭挞踢{～球}窒{堵：塞土}		
l	[8]喇{～嘛}捺力{出～}栗{～子}		
ts	[7]札扎{结～}节{三～课}[8]铡		
tsʰ	[7]擦{摩～}察漆{油～}[8]贼{海～}		
s	[7]萨撒刹杀{～害}煞{～车}虱{木～：虱子}		
k	[7]葛{姓氏}割结{拍～：打结}		
kʰ	[7]渴		
h	[7]喝{～令}瞎[8]辖核{～对}乏{缺～}		
∅	[7]遏		
#iat			
p	[7]别{识～}憋{～闷}		
pʰ	[7]撇{～开}		
b	[8]灭篾蔑{诬～}		
t	[7]哲[8]跌辙秩{～序}		
tʰ	[7]铁{～证}撤彻{～底}澈{清～}		
l	[8]列烈裂{分～}		
ts	[7]浙折疖节{～日}[8]捷{敏～}截{～流}蠘		
tsʰ	[7]切{～合}		
s	[7]设薛		
k	[7]结{～果}洁桔揭{～发}[8]杰傑竭		
ɡ	[8]孽		
h	[7]血{～案}歇蝎[8]穴		
∅	[7]谒[8]阅悦		
#uat			
p	[7]拨[8]拔{海～}钹跋{序～}		
pʰ	[7]泼{活～}撇{一～}		
b	[7]抹{～杀}[8]末茉抹{涂～}		
t	[7]辍[8]夺		
tʰ	[7]脱{～离}		
l	[8]捋{～须}劣		
ts	[7]茁拙撮[8]绝{拒～}		
tsʰ	[7]撮		
s	[7]说{小～}刷{洗～}雪{小～：节气}		
k	[7]括{～弧}刮决诀厥獗		
kʰ	[7]缺{～乏}炔阙		
ɡ	[8]月{明～}		
h	[7]法砝发[8]乏{缺～}伐{讨～}筏阀罚活{生～}滑{～动}猾		
∅	[7]挖[8]粤越曰		
#ik			
p	[7]百{～货}伯逼璧壁{向～}柏{松～长青}魄[8]白{明～}帛{布～}		
pʰ	[7]辟{复～}霹癖劈魄{气～}僻{～静}拍{～案惊奇}		
b	[8]墨默觅{寻～}麦{～冬}脉{～搏}		
t	[7]德滴镝的摘{文～}得{心～}竹{～青}[8]笛狄涤敌迪翟直值掷特{～别}宅轴{车～}择泽		
tʰ	[7]踢剔{挑～}斥{～责}拆敕[8]特		
l	[8]力{努～}勒肋雳历{～史}绿{～色}录{～金}碌{劳～}		
ts	[7]脊{～背}积即{立～}鲫瘠责仄绩{成～}迹{事～}则叔{阿～}烛{火～}[8]寂籍藉疾贼{盗～}		
tsʰ	[7]戚侧恻策{政～}册{～封}尺{～牍}赤{～子}厕促{～就}粟		
s	[7]色息{休～}室{教～}式拭适释昔析熄锡惜瑟宿{果子熟}识穑[8]植殖石食蚀席{主～}夕{除～}熟{煮～}		
k	[7]革击激戟棘格{～律}隔{～岸观火}膈菊{～花}[8]极屐剧{～烈}局{～长}		
kʰ	[7]克{～服}刻客{主～}曲{～盘：唱片}		
ɡ	[8]玉{～器}逆额		
h	[7]黑吓[8]或惑获{收～}划{计～}肉{买～}域{流～}		
∅	[7]亿忆益{利～}溢{横～}抑呃扼[8]译逸{劳～}域{西～}役{服～}疫奕弈{博～}易{交～}液{～体}翼{卵～}亦		
#ak			
p	[7]剥{～壳}驳北{～京}腹{～肚：肚子}幅{蜀～图}[8]缚{绑}		
pʰ	[7]仆{～倒}覆{反～}[8]曝{～日}		
b	[8]目{大～}木{～匠}墨{磨～}		
t	[7]啄{～食}[8]毒{～物}独{孤～}逐{～家：大家}		
tʰ	[7]剔{～齿}[8]读{～册}		
l	[7]落{～落涂骹：掉在地下}[8]落{交～：掉下}六{～尺}陆		
tsʰ	[7]戳[8]凿{～破}		
k	[7]角觉谷{五～}菊{～花}		
kʰ	[7]壳确曲{酒～}		
ɡ	[8]岳乐{音～}狱		
h	[8]学{～习}礐{屎～：厕所}		
∅	[8]沃{～水：浇水}握{把～}		
#iak			
p	[7]□{爆裂}		
s	[7]□{摔}		
#ɔk			
p	[7]驳{～斥}博{～闻}膊{赤～上阵}北搏[8]薄{刻～}箔泊{～岸}舶雹爆{～炸}暴		
pʰ	[7]博{～士}搏{肉～}膊朴{～素}仆[8]曝{一～十寒}瀑		
b	[8]目{～的}木{～刻本}沐莫寞膜睦穆		
t	[7]督啄{～木鸟}琢卓桌笃[8]毒{～品}独{～立}度{忖～}		
tʰ	[7]托{委～}秃拓[8]读{文～音}		
l	[8]禄鹿络乐{快～}骆{～驼}洛{～河}烙落{～后}		
ts	[7]捉作{工～}[8]族浊昨		
tsʰ	[7]簇戳{邮～}[8]凿{确～}		
s	[7]速束塑朔缩宿{～舍}		
k	[7]各阁胳搁谷{～物}国帼郭{东～}		
kʰ	[7]哭酷扩廓		
ɡ	[7]腭鄂		
h	[7]复覆{反～}腹{～部}霍藿郝福幅{～度}辐壑[8]鹤服茯伏		
∅	[7]沃{肥～}握{～手}屋恶{～霸}		
#iɔk			
t	[7]竹筑[8]逐{驱～}轴着{～落}		
tʰ	[7]蓄畜		
l	[8]录绿碌{～～无为}陆{大～}六{～一}辱褥弱略{侵～}掠{～夺}氯虐肉{～体}		
ts	[7]足嘱瞩祝爵粥酌灼烛[8]嚼		
tsʰ	[7]促{～进}触鹊雀绰		
s	[7]叔淑肃粟{姓氏}缩宿{住～}[8]赎俗{风～}塾熟{～练}续芍勺		
k	[7]菊{杭～}脚䦆[8]局{～部}剧{戏～}		
kʰ	[7]曲{歌～}		
ɡ	[8]玉{～镯}		
h	[7]旭郁		
∅	[7]约欲[8]药		
