散	saŋ3	散装					
散	saŋ5	分散					
惹	ȵia3	逗是惹非					
惹	ȵiɛ3	惹事					
葬	tsaŋ5						
募	mu5						
葛	ko2						
董	toŋ3						
葡	pʰu2						
敬	tɕin5						
葱	tsʰoŋ1						
蒋	tɕiaŋ3						
蒂	ti5						
落	lo2						
韩	haŋ2						
朝	tsʰau2						
辜	ku1						
葵	kʰuei2						
棒	paŋ5						
棱	len5						
棋	tɕʰi2						
椰	iɛ1						
植	tsɿ2						
森	sen1						
焚	fen2						
椅	i3						
椒	tɕiau1						
棵	kʰo1	非俗传					
棍	kuen5						
椎	tsøʏ1						
棉	miɛn2						
棚	pʰoŋ2						
棕	tsoŋ1						
棺	kuaŋ1						
榔	laŋ2						
椭	tʰo3						
惠	huei5						
惑	huɛ2						
逼	piɛ2						
粟	su2						
棘	tɕiɛ2						
酣	haŋ1						
酥	su1						
厨	tɕʰy2						
厦	ɕia5	大厦、厦门					
硬	ŋen5						
硝	ɕiau1						
确	kʰo2	白					
确	tɕʰio2	文					
硫	liou2						
雁	iɛn5						
殖	tsɿ2						
裂	liɛ2						
雄	ɕioŋ2						
颊	tɕia2						
雳	li3	霹雳啪啦					
暂	tsaŋ5						
雅	ia3						
翘	tɕʰiau5						
辈	pei5						
悲	pei1						
紫	tsɿ3						
凿	tso2						
辉	huei1						
敞	tsʰaŋ3						
棠	tʰaŋ2						
赏	saŋ3						
掌	tsaŋ3						
晴	tɕʰin2						
睐	lai5						
暑	ɕy3						
最	tsøʏ5						
晰	ɕi2						
量	liaŋ2	量米					
量	liaŋ5	数量					
鼎	tin3						
喷	fen5	喷水					
喷	pʰen5	喷嚏					
喳	tsa1						
晶	tɕin1						
喇	la3						
遇	y5						
喊	haŋ3						
遏	ŋɛ2						
晾	liaŋ5						
景	tɕin3						
畴	tɕʰiou2						
践	tɕiɛn5						
跋	pa2						
跌	tiɛ2						
跑	pʰau3						
跛	pai1						
遗	i2						
蛙	ua1						
蛛	tɕy1						
蜓	tʰin2						
蜒	iɛn2						
喝	ho1	吆喝，吃喝					
鹃	tɕyɛn1						
喂	u5	白					
喂	uei5	文					
喘	tsʰuaŋ3						
喉	høʏ2						
喻	y5						
啼	tʰi2						
喧	ɕyɛn1						
嵌	haŋ5	白					
嵌	tɕʰiɛn5	文					
幅	fu2						
帽	mau5						
赋	fu5						
赌	tu3						
赎	su2						
赐	tsʰɿ5						
赔	pʰei2						
黑	hɛ2						
铸	tau3	白					
铸	tɕy5	文					
铺	pʰu1	铺床					
铺	pʰu5	当铺					
链	liɛn5						
销	ɕiau1						
锁	so3						
锄	tsʰu2						
锅	ko1						
锈	ɕiou5						
锋	foŋ1						
锌	ɕin1						
锐	løʏ5						
甥	sen1						
掰	pai1	非俗传					
短	tuaŋ3						
智	tsɿ5						
氮	taŋ5						
毯	tʰaŋ3						
氯	lu2						
鹅	ŋo2						
剩	ɕyn5						
稍	sau1						
程	tɕʰin2						
稀	ɕi1						
税	søʏ5						
筐	kʰuaŋ1						
等	ten3						
筑	tsu2						
策	tsʰɛ2						
筛	sai1						
筒	tʰoŋ2						
筏	fa2						
答	ta2						
筋	tɕin1						
筝	tsen1						
傲	ŋau5						
傅	fu5						
牌	pʰai2						
堡	pau3	城堡					
堡	pʰu3	屯堡					
集	tɕiɛ2						
焦	tɕiau1						
傍	paŋ5						
储	tɕʰy3						
皓	hau5						
皖	uaŋ3						
粤	yɛ2						
奥	ŋau5						
街	kai1						
惩	tɕʰin3	老					
惩	tsʰen3	新					
御	y5						
循	suen2						
艇	tʰin3						
舒	ɕy1						
逾	y5	读若愈					
番	faŋ1						
释	ɕiɛ2	白					
释	sɿ2	文					
禽	tɕʰin2						
腊	la2						
脾	pʰi2						
腋	iɛ5	读若夜					
腔	tɕʰiaŋ1						
腕	uaŋ3	读若碗					
鲁	lu3						
猩	ɕin1						
猬	uei5						
猾	ua2						
猴	høʏ2						
惫	pei5						
然	iɛn2						
馈	kʰuei5						
馋	tsʰaŋ5						
装	tsuaŋ1						
装	tsaŋ1	又					
蛮	maŋ2						
就	tɕʰiou2	就是					
就	tɕiou5	成就					
敦	ten1	敦促					
敦	ten5	竖立					
斌	pin1						
痘	tøʏ5						
痢	li5						
痪	huaŋ5						
痛	tʰoŋ5						
童	tʰoŋ2						
竣	tɕyn5						
阔	kʰo2						
善	ɕiɛn5	老					
善	saŋ5	新					
翔	tɕʰiaŋ2						
羡	ɕiɛn5						
普	pʰu3						
粪	fen5						
尊	tsen1						
奠	tiɛn5						
道	tau5						
曾	tsen1	姓曾					
曾	tsʰen2	曾经					
焰	iɛn5						
港	kaŋ3						
滞	tsɿ5						
湖	fu2						
湘	ɕiaŋ1						
渣	tsa1						
渤	po2						
渺	miau3						
湿	ɕi2						
温	uen1						
渴	kʰo2						
溃	kʰuei5						
溅	tɕiɛn5						
滑	ua2						
湃	pai5	读若拜					
渝	y2						
湾	uaŋ1						
渡	tu5						
游	iou2						
滋	tsɿ1						
渲	ɕyɛn1	非俗传					
溉	kʰai5						
愤	fen5						
慌	huaŋ1						
惰	to5						
愕	ŋo2						
愣	len5						
惶	huaŋ2						
愧	kʰuei5						
愉	y2						
慨	kʰai5	感慨					
慨	kʰai3	慷慨					
割	kua2	白					
割	ko2	文					
寒	haŋ2						
富	fu5						
寓	y5						
窜	tsʰuaŋ5						
窝	o1						
窖	kau5						
窗	tsʰuaŋ1						
窗	tsʰaŋ1	又					
遍	pʰiɛn5						
雇	ku5						
裕	y5						
裤	kʰu5						
裙	tɕʰyn2						
禅	saŋ5						
禄	lu2						
谢	tɕʰia5	白					
谢	ɕiɛ5	文					
谣	iau2						
谤	paŋ5						
谦	tɕʰiɛn1						
犀	ɕi1						
属	su2						
屡	løʏ3						
强	tɕʰiaŋ2	强烈					
强	tɕʰiaŋ3	勉强					
粥	tsu2						
疏	su1						
隔	kɛ2						
隙	ɕiɛ2						
隘	ŋai5						
媒	mei2						
絮	ɕy5						
嫂	sau3						
媚	mei2	读若眉					
婿	ɕy5						
登	ten1						
缅	miɛn5						
缆	laŋ3						
缉	tɕiɛ2						
缎	tuaŋ5						
缓	huaŋ3						
缔	ti5						
缕	løʏ3						
骗	pʰiɛn5						
编	pʰiɛn1						
骚	sau1						
缘	yɛn2						
瑟	sɛ2						
鹉	u3						
瑞	løʏ5						
瑰	kuei1						
瑙	nau3						
魂	huen2						
肆	sɿ5						
摄	ɕiɛ2						
摸	mo3						
填	tʰiɛn2						
搏	po2						
塌	tʰa2						
鼓	ku3						
摆	pai3						
携	ɕiɛ2						
搬	paŋ1						
摇	iau2						
搞	kau3						
塘	tʰaŋ2						
摊	tʰaŋ1						
聘	pʰin5						
斟	tsen1						
蒜	suaŋ5						
勤	tɕʰin2						
靴	ɕyɛ1						
靶	pa3						
鹊	tɕʰiau5						
蓝	laŋ2						
墓	mu5						
幕	mu5						
蓬	pʰoŋ2						
蓄	ɕy2	蓄水					
蓄	ɕiou5	家养的					
蒲	pʰu2						
蓉	ioŋ2						
蒙	moŋ2	蒙蔽，蒙古					
蒸	tɕin1						
献	ɕiɛn5						
椿	tɕʰyn1						
禁	tɕin1	禁用					
禁	tɕin5	禁止					
楚	tsʰu3						
楷	kʰai3						
榄	laŋ3						
想	ɕiaŋ3						
槐	huai2						
榆	y2						
楼	løʏ2						
概	kʰai5						
赖	lai5						
酬	tɕʰiou2						
感	kaŋ3						
碍	ŋai5						
碘	tiɛn3						
碑	pei1						
碎	tsʰøʏ5	碎石					
碎	søʏ5	打碎					
碰	pʰoŋ5						
碗	uan3						
碌	lu2						
尴	kaŋ1						
雷	løʏ2						
零	lin2						
雾	u5						
雹	po2	白					
雹	pau1	文					
辐	fu2						
辑	tɕiɛ2	白					
辑	tɕi2	文					
输	ɕy1						
督	tu2						
频	pʰin2						
龄	lin2						
鉴	kaŋ5						
睛	tɕin1						
睹	tu3						
睦	mu2						
瞄	miau2						
睫	tɕiɛ2						
睡	søʏ5						
睬	tsʰai3						
嗜	sɿ5						
鄙	pʰi3						
嗦	so1						
愚	y2						
暖	nuaŋ3						
盟	moŋ2						
歇	ɕiɛ2						
暗	ŋen5	暗坼，不明显的缝隙					
暗	ŋaŋ5						
暇	ɕia2						
照	tsau5						
畸	tɕi1						
跨	kʰua5						
蹊	tɕʰi1						
跷	tɕʰiau5						
跳	tʰiau5						
跺	to5						
跪	kʰuei3						
路	lu5						
跤	kau1						
跟	ken1						
遣	tɕʰiɛn3						
蜈	u2						
蜗	o1						
蛾	ŋo2	飞蛾					
蛾	o2	蛾眉豆					
蜂	pʰoŋ1	白					
蜂	foŋ1	文					
蜕	tʰøʏ5						
嗅	ɕioŋ5						
嗓	saŋ3						
署	ɕy3						
置	tsi5						
罪	tsøʏ5						
罩	tsau5						
蜀	su2	存疑					
蜀	su3						
幌	huaŋ3						
错	tsʰo5						
锚	mau2						
锡	ɕi2						
锣	lo2						
锤	tsʰøʏ2						
锥	tsøʏ1						
锦	tɕin3						
键	tɕiɛn5						
锯	kai5	白					
锯	tɕy5	文					
锰	moŋ3						
矮	ai3	矮子公公					
矮	ŋai3	高矮					
辞	tsʰɿ2						
稚	tsɿ5						
稠	tɕʰiou2						
愁	tsʰøʏ2						
筹	tɕʰiou2						
签	ɕiɛn1	白					
签	tɕʰiɛn1	文					
简	tɕiɛn3						
筷	kʰuai5						
毁	huei3						
舅	tɕiou5						
鼠	søʏ3						
催	tsʰøʏ1						
傻	sa3						
像	tɕʰiaŋ5	好像					
像	ɕiaŋ5	肖像					
躲	to3						
魁	kʰuei1	白					
魁	kʰuei2	文					
衙	ia2						
微	uei2						
愈	y5						
遥	iau2						
腻	ȵi5						
腰	iau1						
腥	ɕin1						
腮	sai1						
腹	fu2						
鹏	pʰoŋ2						
腾	tʰen2						
腿	tʰøʏ3						
猿	yɛn2						
颖	in3						
触	tsʰu2						
解	kai3	解决					
解	kai5	解犯人					
煞	sa2						
雏	tsʰu2						
馏	liou2						
酱	tɕiaŋ5						
禀	pin3						
痹	pi5						
廓	kʰo2						
痴	tsɿ1	读若知					
痰	tʰaŋ2						
廉	liɛn2						
靖	tɕin5						
新	ɕin1						
韵	yn5						
意	i5						
誊	tʰen2						
粮	liaŋ2						
数	su3	数钱					
数	su5	数学					
煎	tɕiɛn1						
塑	so2						
慈	tsʰɿ2						
煤	mei2						
煌	huaŋ2						
满	maŋ3						
漠	mo2						
滇	tiɛn1						
源	yɛn2						
滤	løʏ5						
滥	laŋ5						
滔	tʰau1						
溪	tɕʰi1						
溜	liou2						
漓	li2						
滚	kuen2						
溢	i5						
溯	so2						
滨	pin1						
溶	ioŋ2						
溺	mi5						
粱	liaŋ2						
滩	tʰaŋ1						
慎	sen5						
慎	ɕin5						
誉	y5						
塞	sɛ2	塞子					
塞	sai5	边塞					
寞	mo2						
窥	kʰuei1						
窟	kʰu2						
寝	tɕʰin3						
谨	tɕin3						
褂	kua5						
裸	lo3						
福	fu2						
谬	miau5	存疑					
谬	miou5						
群	tɕʰyn2						
殿	tiɛn5						
障	tsaŋ5						
嫌	ɕiɛn2						
嫁	ka5						
嫁	tɕia5						
叠	tiɛ2						
缝	foŋ2	裁缝					
缝	foŋ5	缝隙					
缠	tɕʰiɛn2						
缤	pin1						
剿	tɕiau3						
静	tɕin5						
璃	li2						
熬	ŋau2						
墙	tɕʰiaŋ2						
墟	ɕy1						
嘉	tɕia1						
摧	tsʰøʏ1						
誓	si5						
境	tɕin5						
摘	tsɛ2						
摔	suai1						
蔑	miɛ2						
蔡	tsʰai5						
熙	ɕi1						
模	mu2						
榴	liou2						
榜	paŋ3						
榨	tsa5						
榕	ioŋ2						
歌	ko1						
遭	tsau1						
酵	ɕiau5						
酿	ȵiaŋ5						
酸	suaŋ1						
碟	tiɛ2						
碱	tɕiɛn3						
碳	tʰaŋ5						
磁	tsʰɿ2						
愿	yɛn5						
需	ɕy1						
辗	tɕiɛn3	读若展					
颗	kʰo3						
嗽	søʏ5						
踊	ioŋ3						
蜻	tɕʰin1						
蜡	la2						
蜘	tsɿ1						
赚	tsuaŋ5						
锹	tɕʰiau1						
锻	tuaŋ5						
镀	tu5						
舞	u3						
舔	tʰiɛn3						
稳	uen3						
熏	ɕyn1						
箕	tɕi1						
算	suaŋ5						
箩	lo2						
管	kuaŋ3						
箫	ɕiau1						
僚	liau2						
鼻	pi2						
魅	mei5						
貌	mau5						
膊	po2						
膀	paŋ3						
鲜	ɕyɛn1	新鲜					
鲜	ɕyɛn3	朝鲜					
疑	ȵi2						
馒	maŋ5						
裹	ko3						
敲	kʰau1						
豪	hau2						
膏	kau1						
遮	tsa1	白					
遮	tɕiɛ1	文					
瘟	uen1						
瘦	søʏ5						
辣	la2						
彰	tsaŋ1						
端	tuaŋ1						
旗	tɕʰi2						
精	tɕin1						
粹	ɕøʏ5						
歉	tɕʰiɛn5						
弊	pi5						
熔	ioŋ2						
潇	ɕiau1						
漫	maŋ5						
漾	iaŋ5						
演	iɛn3						
漏	løʏ5						
慢	maŋ5						
慷	kʰaŋ3						
寨	tsai5						
赛	sai5						
寡	kua3						
察	tsʰa2						
蜜	mi2						
寥	liau2						
谭	tʰaŋ2						
褪	tʰen5	褪手，帮忙					
褪	tʰøʏ5	褪色					
隧	søʏ5						
嫩	nuen5						
翠	tsʰøʏ5						
熊	ɕioŋ2						
凳	ten5						
骡	lo2						
缩	su2						
慧	tɕuei5						
撕	sɿ1						
撩	liau1						
趣	tɕʰy5						
撑	tsʰen1						
撬	tɕʰiau5						
擒	tɕʰin2						
墩	ten1						
撞	tsʰuaŋ5						
撞	tsʰaŋ5	又					
增	tsen1						
聪	tsʰoŋ1						
鞋	hai2						
鞍	ŋaŋ1						
蕉	tɕiau1						
蕊	løʏ3						
蔬	su1						
横	uaŋ2	牛栏横子					
横	huen2	横竖					
槽	tsʰau2						
樱	in1						
橡	ɕiaŋ5						
樟	tsaŋ1						
橄	kaŋ3						
敷	fu1						
豌	uaŋ1						
飘	pʰiau1						
醋	tsʰu5						
醉	tsøʏ5						
磊	løʏ3						
磅	paŋ5						
碾	tɕiɛn3						
震	tɕin3						
霄	ɕiau1						
霉	mei2						
瞒	maŋ2						
题	tʰi2						
暴	pau5						
瞎	ha2						
嘶	sɿ1						
嘲	tsʰau2						
嘹	liau2						
影	aŋ3	影眼，刺眼					
影	in3	电影					
踩	tsʰai3						
踪	tsoŋ1						
蝶	tiɛ2						
蝴	fu2						
蝠	fu2						
蝌	kʰo1						
蝗	huaŋ2						
嘱	tsu2						
墨	mɛ2						
镐	kau3						
镑	paŋ5						
靠	kʰai5						
稻	tau5						
黎	li2						
稿	kau3						
箱	ɕiaŋ1						
篓	løʏ3						
箭	tɕiɛn5						
篇	pʰiɛn1						
僵	tɕiaŋ1						
躺	tʰaŋ3						
德	tɛ2						
艘	søʏ1						
膛	tʰaŋ2						
鲤	li3						
熟	su2						
摩	mo1	摩托					
摩	mo2	按摩					
瘤	liou2						
瘫	tʰaŋ1						
凛	lin3						
颜	ŋaŋ2	姓颜					
颜	iɛn2	颜色					
毅	i5						
糊	fu2						
遵	tsen1						
潜	tɕʰyɛn2						
澎	pʰen2						
潮	tsʰau2						
潭	tʰaŋ2						
鲨	sa1						
澳	ŋau5						
潘	pʰaŋ1						
澜	laŋ2						
澄	tsʰen2						
懂	toŋ3						
憔	tɕʰiau2						
憎	tsen1						
额	ŋɛ2						
翩	pʰiɛn1						
谴	tɕʰiɛn3						
鹤	ho2						
憨	haŋ1						
慰	uei5						
豫	y5						
缭	liau2						
撼	haŋ5						
擂	løʏ2						
燕	iɛn5						
薯	ɕy2						
薛	ɕyɛ2						
薪	ɕin1						
薄	po2						
颠	tiɛn1						
翰	haŋ5						
噩	o2						
橱	tɕʰy2						
橙	tsʰen2						
橘	tɕyɛ2	白					
橘	tɕy2	文					
整	tɕin3						
融	ioŋ2						
瓢	pʰiou2						
醒	ɕin3						
餐	tsʰaŋ1						
嘴	tsøʏ3						
蹄	tʰi2						
蹂	iou2						
蟆	ma2						
螃	pʰaŋ2						
器	tɕʰi5						
鹦	in1						
赠	tsen5						
默	mɛ2						
镜	tɕin5						
赞	tsaŋ5						
篮	laŋ2						
篷	pʰoŋ2						
篱	li2						
儒	y2						
邀	iau1						
衡	hen2						
雕	tiau1						
鲸	tɕin1						
磨	mo2	磨刀					
磨	mo5	石磨					
瘾	in3						
瘸	tɕʰyɛ2						
辨	piɛn5						
辩	piɛn5						
糖	tʰaŋ2						
糕	kau1						
燃	ȵiɛn2						
濒	pin1						
澡	tsau3						
激	tɕiɛ2						
懒	laŋ3						
憾	haŋ5						
窿	loŋ2						
避	pi5						
缰	tɕiaŋ1						
缴	tɕiau3						
戴	tai5						
藏	tsʰaŋ2	隐藏					
藏	tsaŋ5	西藏					
藐	miau3						
檬	moŋ2						
檐	iɛn2						
檀	tʰaŋ2						
礁	tɕiau1						
磷	lin2						
霜	suaŋ1						
霜	saŋ1	又					
霞	ɕia2						
瞧	tɕʰiau2						
瞳	tʰoŋ2						
瞩	tsu2						
瞪	ten5						
螺	lo2						
嚎	hau2						
穗	søʏ5						
魏	uei5						
簇	tsʰu2						
繁	faŋ2						
徽	huei1						
朦	moŋ2						
癌	ŋai2						
辫	piɛn1						
赢	in2						
糟	tsau1						
糠	haŋ1	白					
糠	kʰaŋ1	文					
臂	pi5						
翼	iɛ2	白					
翼	i5	文					
骤	tsʰøʏ5						
藕	ŋøʏ3						
藤	tʰen2						
覆	fu2						
嚣	ɕiau1						
镰	liɛn2						
翻	faŋ1						
鹰	in1						
襟	tɕin1						
戳	tsʰo2						
孽	ȵiɛ2						
警	tɕin3						
蘑	mo2						
藻	tsau3						
攀	pʰaŋ1						
蹲	ten1						
蹭	tsʰen5						
巅	tiɛn1						
簸	po5						
癣	ɕyɛn3						
瓣	paŋ5						
羹	ken1						
鳖	piɛ2						
爆	pau5						
疆	tɕiaŋ1						
壤	iaŋ5						
馨	ɕin1						
耀	iau5						
鳞	lin2						
魔	mo2						
糯	no5						
灌	kuaŋ5						
蠢	tɕʰyn3						
霸	pa5						
露	lu5						
霹	pʰi3	霹雳啪啦					
囊	naŋ2			laŋ2			
镶	ɕiaŋ1						
罐	kuaŋ5						
幺	iau1						
仄	tsɛ2						
仃	tin1						
兮	ɕi1						
爻	ɕiau2						
卞	piɛn5						
闩	suaŋ1						
仟	tɕʰiɛn1						
阡	tɕʰiɛn1						
驭	y5						
耒	løʏ5						
圩	ɕy1						
圬	u1						
圭	kuei1						
囟	ɕin5						
汕	saŋ5						
祁	tɕʰi2						
牟	møʏ2						
坍	tʰaŋ1						
芫	yɛn2						
芷	tsɿ3						
苋	haŋ5						
奁	liɛn2						
岑	tɕʰin2						
岚	laŋ2						
邱	tɕʰiou1						
鸠	køʏ1						
邹	tsøʏ1						
饪	in5						
疖	tɕiɛ2						
羌	tɕʰiaŋ1						
沤	øʏ5						
沏	tsʰɿ5						
怄	øʏ5						
怅	tsʰaŋ5						
诅	tsu3						
诋	ti3						
诏	tsau5						
陀	tʰo2						
邵	sau5						
纭	yn2						
苓	lin2						
枧	kaŋ3						
杵	tɕʰy3						
枋	faŋ1						
杷	pʰa2						
鸢	yɛn1						
昊	hau5						
昙	tʰaŋ2						
呸	pʰei1						
钗	tsʰai1						
佬	lau3						
佰	pɛ2						
岱	tai5						
剁	to5						
𬉼	øʏ5						
泱	iaŋ1						
泮	paŋ5						
宕	taŋ5						
诛	tɕy1						
姗	saŋ1						
虱	sɛ2						
赳	tɕiou1						
垠	in2						
茼	tʰoŋ2						
茴	huei2						
茯	fu2						
荟	huei5						
茨	tsʰɿ2						
柩	tɕiou5						
柚	iou5						
栀	tɕy1						
枸	kou3						
殆	tai5						
盅	tsoŋ1						
哝	noŋ1						
峥	tsen1						
钛	tʰai5						
钡	pei5						
钨	u1						
氡	toŋ1						
氟	fu2						
牯	ku3						
皈	kuei1						
俑	ioŋ3						
匍	pʰu2						
狩	ɕiou3	读若守					
孪	luaŋ2						
娈	luaŋ2						
疣	iou2						
疥	kai5						
浒	fu2						
郡	tɕyn5						
陛	pi5						
姣	tɕiau1						
敖	ŋau2						
捋	lo2						
莴	o1						
莓	mei2						
荽	ɕy1						
莞	kuaŋ3						
鸪	ku1						
郴	tɕʰin1						
桕	tɕiou5						
桅	uei2						
桉	ŋaŋ1						
豇	kaŋ1						
砝	fa2						
砧	ten1						
虔	tɕʰiɛn2						
逍	ɕiau1						
哽	ken3						
蚝	hau2						
唢	so3						
钴	ku3						
钵	po2						
笕	kaŋ3						
俸	foŋ5						
倩	tɕʰiɛn5						
俵	piau5						
釜	fu3						
胯	kʰua5						
胱	kuaŋ1						
胭	iɛn1						
玺	ɕi3						
栾	luaŋ2						
挛	luaŋ2						
疳	kaŋ1						
痂	ka1						
凋	tiau1						
阄	køʏ1						
恙	iaŋ5						
粑	pa1						
烬	tɕin5						
浞	tsʰua2						
涓	tɕyɛn1						
窈	iau3						
屙	o1						
蚩	tsʰɿ1						
鸶	sɿ1						
彗	huei5						
萋	tɕʰi1						
菖	tsʰaŋ1						
萦	iaŋ1						
梓	tsɿ3						
啬	sɛ2						
豉	sɿ3						
蛆	tɕʰy1						
蚱	tsɛ2						
赊	ɕiɛ1						
铡	tsa2						
铳	tsʰoŋ5						
笪	ta2	用于晾晒的竹制大席子					
鸾	luaŋ2						
痔	tsɿ5						
阉	iɛn1						
烽	foŋ1						
淝	fei2						
淄	tsɿ1						
皲	tɕyɛn1						
裆	taŋ1						
谕	y5						
粜	tʰiau5						
隍	huaŋ2						
婊	piau3						
娼	tsʰaŋ1						
婢	pi1						
绫	lin2						
绯	fei1						
琵	pʰi2						
琶	pʰa2						
琥	fu3						
靓	liaŋ5						
揿	tɕʰiɛn3						
鹂	li2						
辎	tsɿ1						
蛭	tsɿ5						
蛳	sɿ1						
蛔	huei2						
啾	tɕiou1						
崽	tsai3						
锂	li3						
锑	tʰi1						
牍	tu2						
遑	huaŋ2						
徨	huaŋ2						
舜	ɕyn5						
腌	iɛn1						
腆	tʰiɛn3						
腑	fu3						
鱿	iou2						
馊	søʏ1						
脔	luaŋ2						
痣	tsɿ5						
痞	pʰi3						
痤	tsʰo2						
痫	ɕiɛn2						
痧	sa1						
孱	tsʰaŋ5						
婷	tʰin2						
瑚	fu2						
蓑	so1						
蒿	hau1						
楠	naŋ2						
椴	tuaŋ5						
槌	tsʰøʏ2						
剽	piau1						
碓	tøʏ5						
硼	pʰoŋ2						
碉	tiau1						
鹌	ŋaŋ1						
龅	pau5						
虞	y2						
嗉	ɕy5						
嘟	tu1						
戥	ten3						
嵩	soŋ1						
稗	pai5						
牒	tiɛ2						
徭	iau2						
塍	ɕin2						
鲇	ȵiɛn2						
鲈	lu2						
鹑	tɕʰyn2						
痱	pi5						
裔	i5						
雍	ioŋ1						
阙	tɕʰye2						
煅	tuaŋ5						
裟	sa1						
滗	pi5						
窦	tøʏ5						
窠	ho1						
裱	piau3						
骟	ɕiɛn5						
瑶	iau2						
獒	ŋau2						
榖	ku2						
蔷	tɕʰiaŋ3						
蔸	tøʏ1						
蔟	tsʰu2						
蔻	kʰøʏ5						
榫	sen3						
槟	pin1						
酶	mei2						
厮	sɿ1						
辕	yɛn2						
翡	fei3						
龈	in2						
螂	laŋ2						
嘘	ɕy1						
镁	mei3						
銮	luaŋ2						
瘌	la2						
瘊	høʏ2						
廖	liau5						
韶	sau2						
粽	tsoŋ5						
嫖	pʰiau2						
蕨	tɕyɛ2						
噎	iɛ2						
蝣	iou2						
蝼	løʏ2						
噍	tɕiau5	咀嚼					
膘	piau1						
糍	tsʰɿ2						
潲	sau5						
潼	tʰoŋ2						
寮	liau2						
熨	yn5						
嬉	ɕi1						
熹	ɕi1						
薅	hau1						
樵	tɕʰiau3						
飙	piau1						
蟒	maŋ3						
镖	piau1						
篝	køʏ1						
篦	pi5						
鹧	tɕiɛ5						
嬴	in2						
壕	hau2						
薹	tʰai2						
薰	ɕyn1						
藓	ɕyɛn3						
礅	ten1						
蟥	uaŋ2						
螳	tʰaŋ2						
蟑	tsaŋ1						
羁	tɕi1						
嶷	ȵi2						
篾	miɛ2						
篼	tøʏ1	盛放饲料的槽					
黛	tai5						
儡	løʏ3						
鼾	haŋ1						
鳃	sai1						
鳅	tɕʰiou1						
鳊	piɛn3						
襄	ɕiaŋ1						
孺	y2						
鬃	tsoŋ1						
鹭	lu5						
镯	tso2						
簟	tiɛn5						
簪	tsaŋ1						
癞	lai5						
糨	tɕiaŋ5						
黢	tɕʰy1						
鳕	ɕyɛ2						
鳙	ɕioŋ2						
麒	tɕʰi2						
瀚	haŋ5						
瀛	in2						
醴	li3						
曦	ɕi1						
鳟	ɕiɛn5						
孀	suaŋ1						
孀	saŋ1	又					
鳢	li3						
癫	tiɛn1						
鐾	pei5						
霾	mai2						
鬟	huaŋ2						
麟	lin2						
鑫	ɕin1						
杧	maŋ2						
炆	uen2	炖					
俫	lai3	男孩					
祐	ioŋ5						
桠	a1	~杈，形容小孩叛逆					
梽	tsɿ5	～木，志木					
厣	iɛn3	～皮，螺蛳盖					
脶	lo2						
湴	paŋ5	陷入烂泥					
绹	tʰau2	绑					
喆	tɕiɛ2	读若吉					
塅	tuaŋ5						
湓	pʰen2	水溢出					
塝	paŋ5						
猺	iau2						
夥	ho3						
瘕	ha1	扯～，哮喘					
磉	saŋ3	垫					
潽	pʰu1	水沸喷出					
簕	lɛ2	刺					
沕	min5	潜水					
藨	pʰau1	蛇～					
揹	pa1	手搭在肩膀上背着					
檫	tsʰa2						
□	pʰaŋ3	~laŋ2，牵牛绳					
□	laŋ2	pʰaŋ3~，牵牛绳					
□	tʰo5	~紧~紧，果实累累					
□	søʏ5	命~，命数					
□	tøʏ3	把水引到田里					
□	pʰa2	力~，厉害					
□	tse2	复核秤					
□	io2	校准秤					
□	mei1	变质					
□	tsʰu2	额头凸出					
□	tsʰen3	揉面					
□	tɕy1	~䂎，锥子					
□	tsa3	～tɕiɛ1，坛子					
□	tɕiɛ1	坛子					
□	li1	捡～lo1，吃亏					
□	lo1	捡li1～，吃亏					
□	sua3	光～，十分光滑					
□	ho1	嫩～，十分嫩					
□	ɕiɛn1	恶～，十分凶恶					
□	tɛ5	戏谑，炫耀					
□	sai3	～pʰai5，漂亮					
□	pʰai5	sai3～，漂亮					
□	tɕiau5	一场雨					
□	fu2	一口井					
□	pa2	冷冷～冰，做事不上心					
□	tsʰaŋ5	～头公，肛门					
□	tsa5	～楼板，上楼板					
□	løʏ3	～水，差劲					
□	uɛ3	弯折					
□	pʰia5	分蘖					
□	haŋ1	浸泡					
□	mu3	想					
□	lau2	凋谢					
□	iai2	黏液					
□	pʰia3	软～，十分软					
□	lo3	卷起					
□	tɕiou1	～苔皮，青苔					
□	tin1	丢小石子					
□	sen5	～肠，粉肠					
□	iaŋ5	雷火～～，电闪雷鸣					
□	pʰi2	～pʰa2，吊床					
□	pʰa2	pʰi2～，吊床					
□	pau5	～厅屋，旧时大户人家哺乳用的房间					
□	ŋau5	～疖，一种皮肤病					
□	tsʰen5	硬～，硬					
□	la2	烧～气，菜炒得没有油水					
□	huai2	～鸭，不下水的鸭子					
□	i2	扯～，关系					
□	lau1	~巴，锅巴					
□	loŋ3	~桐树，泡桐					
□	ŋɛ5	开门的嘎吱声					
□	y5	痕迹					
□	pei1	筑巢					
□	ha5	～tsʰa5婆，蟑螂					
□	tsʰa5	ha5～婆，蟑螂					
□	lia2	～tɕʰia2，蜘蛛					
□	tɕʰia2	lia2～，蜘蛛					
□	so1	鹅啄人					
□	lai1	～口风，试探					
□	pei1	喂牲畜					
□	ti2	结实					
□	kʰaŋ1	门～，门槛					
□	hua1	跳～，连枷					
□	kaŋ5	精～，十分精瘦					
□	hai2	～头，嗉囊					
□	so3	滑落					
□	kʰa1	瘦～，十分瘦					
