單字	下江	上江	注释	注释															
秒	miu2	miu2																	
療	liu4	liu4																	
峭	sliu3	sliu3																	
俏	tiu3	tiu3																	
肖	sliu1	sliu1																	
笑	sliu3	sliu3																	
照	ziu3	ziu3																	
劭	siu4	siu4																	
邵	siu4	siu4																	
約	jek3	jek3																	
曜	jiu6	jiu6																	
耀	jiu6	jiu6																	
妙	miu6	miu6																	
朝	ciu4		~向	~向															
朝	ziu1		早晨	早晨															
超	ciu1		~廷	~廷															
潮	ciu4	ciu4																	
晁	ciu6	ziu6		上江ziu6															
驕	giu1	giu1																	
喬	kiu4	kiu4																	
嬌	giu1	giu1																	
囂	hiu1	hiu1																	
妖	jiu1	jiu1																	
妖	iu1		下江異讀	下江異讀															
夭	jiu1	jiu1																	
夭	iu1		下江異讀	下江異讀															
鑣	bbiu1	bbiu1																	
描	miu4	miu4																	
苗	meu4		爲謀取小利而進行的欺騙	爲謀取小利而進行的欺騙															
苗	miu4	miu4																	
苗	miu1	異讀：菜~		上江異讀：菜~															
貓	meu1	meu1																	
橋	kiu4	kiu4																	
轎	kiu6	giu6		上江giu6															
僑	kiu4	kiu4																	
趙	ciu6	ziu6		上江ziu6															
兆	ciu6	ziu6		上江ziu6															
矯	kiu5	kiu5																	
表	bbiu2		外~	外~															
表	bbiu1		手~	手~															
召	ciu6	ziu6		上江ziu6															
廟	miu6	miu6																	
刁	ddiu1	ddiu1																	
雕	ddiu1	ddiu1																	
凋	ddiu1	ddiu1																	
貂	ddiu1	ddiu1																	
鵰	ddiu1	ddiu1																	
挑	tiu1	tiu1																	
跳	diu3		下江異讀	下江異讀															
跳	tiu3	tiu3																	
調	tiu3		~皮	~皮															
調	diu6		~動	~動															
迢	diu4	tiu4		上江tiu4															
條	diu4	tiu4		上江tiu4															
聊	liu4	liu4																	
撩	leu4	leu4																	
撩	liu4	liu4																	
嘹	liu4	liu4																	
瞭	leu6		~一眼	~一眼															
瞭	liu4	liu4																	
遼	liu4	liu4																	
料	liu6	liu6																	
繚	leu2	leu2																	
繚	liu4	liu4																	
寥	liu4	liu4																	
僚	liu4	liu4																	
廖	liu6	liu6																	
寮	liu1	liu1																	
蕭	sliu1	sliu1																	
艘	saau1	saau1																	
簫	sliu1	sliu1																	
驍	hiu1	hiu1																	
澆	giu1	giu1																	
澆	hiu1	hiu1																	
邀	jiu1	jiu1																	
堯	njiu4	njiu4																	
僥	hiu1	hiu1																	
鳥	neu2	neu2																	
掉	diu4	diu4																	
窕	diu6	ddiu6		上江ddiu6															
了	liu5	liu5																	
繳	giu2	giu2																	
皎	gaau2	gaau2																	
曉	hiu2	hiu2																	
杳	miu2	miu2																	
窈	jiu2	jiu2																	
弔	ddiu3	ddiu3																	
釣	ddim3	ddim3																	
釣	ddiu3	ddiu3																	
眺	tiu3	tiu3																	
尿	slui1		下江	下江															
尿	niu6		下江	下江															
尿		neu6	上江	上江															
嘯	sliu3	sliu3																	
激	gik1	gik1																	
叫	eu1		白讀	白讀															
叫	jeu1		白讀	白讀															
叫	giu3	giu3																	
竅	hiu6	hiu6																	
多	ddo1	ddo1																	
他	taa1	taa1																	
它	taa1	taa1																	
跎	do4	to4		上江to4															
陀	do4	to4		上江to4															
佗	do4	to4		上江to4															
沱	do4	to4		上江to4															
駝	do4	to4		上江to4															
馱	do4	to4		上江to4															
挪	no4	no4																	
那	no6	no6																	
那	naa6	naa6																	
囉	lo4	lo4																	
囉	lo1	lo1																	
蘿	lo4	lo4																	
羅	lo4	lo4																	
儸	lo4	lo4																	
騾	lo4	lo4																	
籮	lo4	lo4																	
鑼	lo4	lo4																	
螺	le4	le4																	
螺	lo4	lo4																	
蹉	slo1	slo1																	
磋	co1	co1																	
搋	caai1		白讀	白讀															
搋	njaai1		白讀	白讀															
捼	no1	no1																	
搓	co1	co1																	
獻	hin3	hin3																	
娑	slo3	slo3																	
莎	saa1	saa1																	
梭	slo1	slo1																	
柯	ko1	ko1																	
過	go3	go3																	
渦	wo1	wo1																	
哥	go1	go1																	
鍋	wo1	wo1																	
歌	go1	go1																	
戈	go1	go1																	
戕	ceng1	ceng1																	
迦	gaa1	gaa1																	
軻	o1	o1																	
課	fo3	fo3																	
蝌	fo1	fo1																	
稞	fo1	fo1																	
科	fo1	fo1																	
訛	ngo4	ngo4																	
峨	ngo4	ngo4																	
蛾	ngo4	ngo4																	
哦	o6	o6																	
俄	ngo4	ngo4																	
鵝	ngo1	ngo1																	
娥	ngo4	ngo4																	
呵	o1	o1																	
靴	he1	he1																	
靴	ho1	ho1																	
何	ho4	ho4																	
蚵	o1	o1																	
苛	o1	o1																	
荷	ho4	ho4																	
和	wo6		附~	附~															
和	wo4		~氣	~氣															
河	ho4	ho4																	
禾	wo4	wo4																	
阿	aa3	aa3																	
阿	o1		~斗	~斗															
波	bbo1	bbo1																	
婆	bo4	po4		上江po4															
摩	mo1	mo1																	
魔	mo1	mo1																	
磨	mo6		名詞	名詞															
磨	mo4		動詞	動詞															
坡	po1	po1																	
頗	po1	po1																	
玻	bbo1	bbo1																	
伽	gaa1	gaa1																	
茄	gaa1		雪~	雪~															
茄	ke4		~子	~子															
枷	gaa1	gaa1																	
朵	dde2	dde2																	
朵	ddo2	ddo2																	
妥	to2	to2																	
橢	to2	to2																	
惰	de6	de6																	
惰	do6	ddo6		上江ddo6															
舵	do5	to5		上江to5															
娜	no6		婀~	婀~															
娜	naa6	naa6																	
裸	lo2	lo2																	
左	do2	do2																	
坐	te5	te5																	
坐	to5	to5																	
瑣	sle2	sle2																	
瑣	slo2	slo2																	
鎖	sle2	sle2																	
鎖	slo2	slo2																	
粿	go2	go2																	
裹	go2	go2																	
裹	go1	go1																	
果	go2	go2																	
可	ho2	ho2																	
坷	ho2	ho2																	
顆	fo3	fo3																	
我	ngo5	ngo5																	
火	fo2	fo2																	
禍	wo5	wo5																	
跛	po2	po2																	
跛	bbai1	bbai1																	
簸	bbok3		~箕	~箕															
簸	bbo3		動詞	動詞															
爸	bbaa6	bbaa6																	
爸	bbaa1	bbaa1																	
麼	mo1	mo1																	
拖	to1	to1																	
唾	sui4	sui4																	
唾	to3	to3																	
邏	lo4	lo4																	
挫	to3	to3																	
佐	do3	do3																	
座	te6	dde6		上江dde6															
座	to6	ddo6		上江ddo6															
個	go3	go3																	
餓	ngo6	ngo6																	
臥	ngo6	ngo6																	
貨	fo3	fo3																	
賀	ho6	ho6																	
播	bbo3	bbo3																	
縛	fok6	fok6																	
破	po3	po3																	
些	sle1	sle1																	
爹	dde1		祖父	祖父															
茶	caa4	caa4																	
渣	njaa5	njaa5																	
渣	njaa1	njaa1																	
渣	zaa1	zaa1																	
槎	caa1	caa1																	
鯊	saa1	saa1																	
砂	saa1	saa1																	
紗	saa1	saa1																	
沙	saa1	saa1																	
遮	ze1	ze1																	
奢	ce1	ce1																	
若	njek6	njek6																	
加	gaa1	gaa1																	
瓜	gwaa1	gwaa1																	
嘉	gaa1	gaa1																	
家	gaa1	gaa1																	
跨	ngaa6	ngaa6																	
跨	kwaa1	kwaa1																	
夸	kwaa1	kwaa1																	
誇	kwaa1	kwaa1																	
芽	ngaa4	ngaa4																	
呀	aa1	aa1																	
牙	ngaa4	ngaa4																	
枒	ngaa4	ngaa4																	
譁	waa4	waa4																	
花	faa1	faa1																	
遐	haa4	haa4																	
樺	waa4	waa4																	
划	wet3		亂畫	亂畫															
划	wet6		亂畫	亂畫															
瑕	haa1	haa1																	
蝦	haa1	haa1																	
霞	haa4	haa4																	
華	waa4	waa4																	
鴉	aa1	aa1																	
椏	e1		「木~」：樹枝	「木~」：樹枝															
椏	aa1		「三~苦」：樹名	「三~苦」：樹名															
窪	waa1	waa1																	
丫	aa1	aa1																	
斜	te3	te3																	
斜	te4	te4																	
椰	je6	je6																	
邪	te4	te4																	
耶	je6	je6																	
巴	bbaa1	bbaa1																	
笆	bbaa1	bbaa1																	
芭	bbaa1	bbaa1																	
杷	baa4	paa4		上江paa4															
琶	baa4	paa4		上江paa4															
爬	bbaan4	bbaan4																	
爬	baa4	paa4		上江paa4															
麻	maa4	maa4																	
麻	maa1		~疹	~疹															
蟆	mo1	mo1																	
痲	mo1	mo1																	
吧	baa6	bbaa6		上江bbaa6															
姐	de2	de2																	
瀉	sle3	sle3																	
寫	slo2	slo2																	
寫	sle2	sle2																	
奼	taa1	taa1																	
傻	so6	so6																	
者	ze2	ze2																	
社	ce5	ce5																	
捨	ce3	ce3																	
舍	ce3	ce3																	
惹	je2	je2																	
寡	gwaa2	gwaa2																	
假	gaa2	gaa2																	
雅	ngaa5	ngaa5																	
瓦	ngaa5	ngaa5																	
踝	waa5	waa5																	
夏	haa6	haa6																	
廈	haa6	haa6																	
下	haa6		~面	~面															
下	haa5		~去	~去															
啞	aa2	aa2																	
冶	je2	je2																	
也	je2	je2																	
把	bbaa2	bbaa2																	
罵	maa6	maa6																	
碼	maa5	maa5																	
馬	maa5	maa5																	
借	de3	de3																	
藉	tik6	ddik6		上江ddik6															
卸	sle3	sle3																	
榭	to6		下江異讀	下江異讀															
榭	te6	dde6		上江dde6															
謝	to6		下江異讀	下江異讀															
謝	te6	dde6		上江dde6															
吒	zaa1	zaa1																	
詫	caa3	caa3																	
詐	zaa3	zaa3																	
榨	zaa3	zaa3																	
乍	caa6	zaa6		上江zaa6															
蔗	ze3	ze3																	
炙	zik1	zik1																	
斥	cik1	cik1																	
赦	ce3	ce3																	
價	gaa3	gaa3																	
嫁	gaa3	gaa3																	
駕	gaa3	gaa3																	
架	gaau1		打~	打~															
架	gaa3	gaa3																	
訝	ngaa4	ngaa4																	
嚇	haak3	haak3																	
唬	haak3	haak3																	
化	faa3	faa3																	
暇	haa4	haa4																	
亞	aa2	aa2																	
亞	aa3	aa3																	
夜	je6	je6																	
射	ce6	ce6																	
霸	bbaa3	bbaa3																	
靶	bbaa2	bbaa2																	
怕	paa3	paa3																	
檔	ddong2	ddong2																	
當	ddong3		~鋪	~鋪															
當	ddong1		擔~	擔~															
鐺	ddong1	ddong1																	
盪	tong1	tong1																	
糖	dong4	tong4		上江tong4															
棠	dong4	tong4		上江tong4															
塘	dong4	tong4		上江tong4															
唐	dong4	tong4		上江tong4															
螳	dong4	tong4		上江tong4															
堂	dong4	tong4		上江tong4															
囊	nong4	nong4																	
瑯	long4	long4																	
琅	long4	long4																	
榔	long4	long4																	
郎	long4	long4																	
浪	long6	long6																	
廊	long4	long4																	
狼	long4	long4																	
贓	dong1	dong1																	
滄	cong1	cong1																	
蒼	cong1	cong1																	
倉	cong1	cong1																	
藏	tong6	ddong6	西~	西~；上江ddong6															
藏	tong4		收~	收~															
桑	slong1	slong1																	
喪	slong3		~失	~失															
喪	slong1		~事	~事															
亢	kong3	kong3																	
剛	gong1	gong1																	
胱	gong1	gong1																	
崗	gong1	gong1																	
光	gong1	gong1																	
恍	fong2	fong2																	
岡	gong1	gong1																	
橫	waang6		木~	木~															
橫	waang4		縱~	縱~															
綱	gong1	gong1																	
鋼	gong3		~鐵	~鐵															
鋼	gong1		金~	金~															
康	hong1	hong1																	
昂	ngong5	ngong5																	
昂	ngong4	ngong4																	
炕	kong3	kong3																	
荒	fong1	fong1																	
杭	hong4	hong4																	
凰	wong4	wong4																	
航	hong4	hong4																	
惶	wong4	wong4																	
徨	wong4	wong4																	
簧	wong4	wong4																	
行	haang5		許願	許願															
行	haang4		~走	~走															
行	hong6		~列	~列															
行	hong4		~業	~業															
抗	kong3	kong3																	
吭	hong4	hong4																	
潢	wong4	wong4																	
皇	wong4	wong4																	
黃	wong4	wong4																	
煌	wong4	wong4																	
汪	wong1	wong1																	
幫	bbong1	bbong1																	
膀	bbong2		臂~	臂~															
膀	bong4	pong4	~胱	~胱；上江pong4															
旁	bong4	bong4																	
彷	bong4	pong4		上江pong4															
螃	bong4	pong4		上江pong4															
傍	bong4	pong4	~晚	~晚；上江pong4															
傍	bong6	bbong6		上江bbong6															
忙	mong4	mong4																	
茫	mong1	mong1																	
磅	bong6	bbong6		上江bbong6															
滂	bong4	pong4		上江pong4															
黨	ddong2	ddong2																	
蕩	dong6	ddong6		上江ddong6															
朗	long5	long5																	
髒	dong1	dong1																	
奘	dong6	ddong6		上江ddong6															
廣	gong2	gong2																	
慷	hong1	hong1																	
慌	fong1	fong1																	
骯	ong1	ong1																	
晃	fong2	fong2																	
映	eng2		下江異讀	下江異讀															
映	jeng2	jeng2																	
映	ing2	ing2																	
盎	ong3	ong3																	
蟒	mong5	mong5																	
擋	ddong2	ddong2																	
宕	dong6	ddong6		上江ddong6															
葬	dong3	dong3																	
曠	kong3	kong3																	
擴	kong3	kong3																	
徬	bong4	pong4		上江pong4															
魄	bok6	bok6																	
魄	paak3	paak3																	
託	tok3	tok3																	
拓	tok3	tok3																	
踱	dok6	ddok6		上江ddok6															
諾	nok6	nok6																	
酪	lok3	lok3																	
洛	lok3	lok3																	
烙	lok3	lok3																	
絡	lok3	lok3																	
落	lok3	lok3																	
駱	lok3	lok3																	
昨	tuk6	duk6		上江duk6															
索	slok3	slok3																	
格	gaak3	gaak3																	
閣	gaak3	gaak3																	
胳	lok3	lok3																	
各	gok3	gok3																	
郭	gok3	gok3																	
廓	gok3	gok3																	
噩	ngok6	ngok6																	
愕	ngok6	ngok6																	
顎	ngok6	ngok6																	
壑	kok3	kok3																	
霍	gok3	gok3																	
霍	fok3	fok3																	
郝	kok3	kok3																	
穫	waak6	waak6																	
涸	kok3	kok3																	
鶴	hok6	hok6																	
堊	ok3	ok3																	
博	bbok3	bbok3																	
薄	bok6	bbok6		上江bbok6															
泊	bok6	bok6																	
泊	paak3	paak3																	
箔	bok6	bbok6		上江bbok6															
礴	bok6	bbok6		上江bbok6															
莫	mok3		約~	約~															
莫	mok6	mok6																	
寞	mok6	mok6																	
漠	mok6	mok6																	
幕	mok6	mok6																	
粕	bbok3	bbok3																	
膊	bbok3	bbok3																	
娘	neng4	neng4																	
糧	leng4	leng4																	
量	leng6		數~	數~															
量	leng4		測~	測~															
蜋	leng4	leng4																	
粱	leng4	leng4																	
良	leng4	leng4																	
涼	leng4	leng4																	
梁	leng4	leng4																	
蔣	deng2	deng2																	
將	deng3		大~	大~															
將	deng1		~要	~要															
漿	deng1	deng1																	
搶	teng2	teng2																	
鏘	deng1	deng1																	
槍	teng1	teng1																	
牆	teng4	teng4																	
薔	teng4	teng4																	
襄	seng1	seng1																	
襄	sleng1	sleng1																	
湘	sleng1	sleng1																	
相	sleng1	sleng1																	
廂	sleng1	sleng1																	
箱	sleng1	sleng1																	
翔	teng4	teng4																	
祥	teng4	teng4																	
庠	teng4	teng4																	
張	zeng1	zeng1																	
漲	zeng3	zeng3																	
長	zeng2		尊~	尊~															
長	ceng4		~短	~短															
腸	ceng4	ceng4																	
場	ceng4	ceng4																	
妝	zong1	zong1																	
莊	zong1	zong1																	
裝	zong1	zong1																	
創	cong2	cong2																	
瘡	cong1	cong1																	
床	song4	cong4		上江cong4															
霜	song1	song1																	
障	zeng3	zeng3																	
璋	zeng1	zeng1																	
樟	zeng1	zeng1																	
章	zeng1	zeng1																	
漳	zeng1	zeng1																	
彰	zeng1	zeng1																	
猖	ceng1	ceng1																	
倡	ceng1	ceng1																	
昌	ceng1	ceng1																	
菖	ceng1	ceng1																	
嘗	sem4	sem4																	
嘗	seng4	seng4																	
常	seng4	seng4																	
償	seng2	seng2																	
徜	seng4	seng4																	
尚	seng6	seng6																	
裳	seng4	seng4																	
商	seng1	seng1																	
商	sleng1	sleng1																	
傷	seng1	seng1																	
湯	tong1	tong1																	
攘	njeng4	njeng4																	
鑲	seng1	seng1																	
鑲	sleng1	sleng1																	
疆	geng1	geng1																	
薑	geng1	geng1																	
韁	geng1	geng1																	
僵	geng1	geng1																	
姜	geng1	geng1																	
框	wong1	wong1																	
框	kwang1	kwang1																	
框	kwaang1	kwaang1																	
筐	wong1	wong1																	
羌	geng1	geng1																	
眶	wong1	wong1																	
鄉	heng1	heng1																	
香	heng1	heng1																	
鴦	eng1	eng1																	
央	eng1	eng1																	
殃	eng1	eng1																	
秧	eng1	eng1																	
王	wong6	wong6																	
王	wong4	wong4																	
揚	jeng4	jeng4																	
詳	teng4	teng4																	
洋	jeng4	jeng4																	
羊	jeng4	jeng4																	
陽	jeng4	jeng4																	
烊	jeng4	jeng4																	
徉	jeng4	jeng4																	
楊	jeng4	jeng4																	
瘍	jeng4	jeng4																	
肪	fong1	fong1																	
方	fong1	fong1																	
防	fong4	fong4																	
房	fong4	fong4																	
坊	fong1	fong1																	
亡	mong4	mong4																	
望	mong6	mong6																	
芒	mong1	mong1																	
妨	fong1	fong1																	
妨	fong4	fong4																	
芳	fong1	fong1																	
強	keng4	keng4																	
狂	kong4	kong4																	
兩	leng5		~個	~個															
兩	leng2		斤~	斤~															
獎	deng2	deng2																	
槳	deng2	deng2																	
想	sleng2	sleng2																	
橡	teng6	deng6		上江deng6															
像	teng6	deng6		上江deng6															
象	teng6	deng6		上江deng6															
仗	zeng3	zeng3																	
杖	teng6	deng6		上江deng6															
丈	ceng5		姑~	姑~															
丈	ceng6	zeng6	~夫、~量	~夫、~量；上江zeng6															
愴	tong1	tong1																	
爽	song2	song2																	
掌	zeng2	zeng2																	
敞	tong2	tong2																	
廠	ceng2	ceng2																	
上	seng5		~去	~去															
上	seng6		~面	~面															
賞	seng2	seng2																	
壤	njeng4	njeng4																	
逛	gwaang6	gwaang6																	
襁	geng2	geng2																	
獷	kong3	kong3																	
仰	njeng5	njeng5																	
仰	ngeng5	ngeng5																	
嚮	heng2	heng2																	
響	heng2	heng2																	
饗	heng2	heng2																	
枉	wong2	wong2																	
往	wong5	wong5																	
癢	jeng5	jeng5																	
養	jeng5	jeng5																	
放	fong3	fong3																	
惘	mong5	mong5																	
網	mong5	mong5																	
仿	fong2	fong2																	
紡	fong2	fong2																	
釀	njeng6	njeng6																	
亮	leng6	leng6																	
掠	lek6	lek6																	
諒	leng6	leng6																	
醬	deng3	deng3																	
匠	teng6	deng6		上江deng6															
帳	zeng3	zeng3																	
脹	zeng3	zeng3																	
悵	ceng3	ceng3																	
暢	cong5	cong5																	
壯	zong3	zong3																	
狀	song6	zong6		上江zong6															
唱	ceng3	ceng3																	
向	heng3	heng3																	
讓	njeng6	njeng6																	
況	fong3	fong3																	
旺	wong6	wong6																	
漾	jeng6	jeng6																	
妄	mong5	mong5																	
忘	mong4	mong4																	
訪	fong2	fong2																	
略	lek6	lek6																	
雀	tek3		麻~	麻~															
雀	zok3		「雀兒」：鳥類通稱	「雀兒」：鳥類通稱															
雀	zek3		「麻雀」：麻將	「麻雀」：麻將															
爵	tek3	tek3																	
鵲	tek3	tek3																	
嚼	tek3	tek3																	
削	slek3	slek3																	
酌	zek3	zek3																	
灼	zek3	zek3																	
勺	sek6	sek6																	
綽	cok3	cok3																	
爍	jek3	jek3																	
溺	nik6	nik6																	
箬	njek6	njek6																	
弱	njek6	njek6																	
腳	gek3	gek3																	
卻	kek3	kek3																	
卻	slek3		「凍卻」：很涼	「凍卻」：很涼															
瘧	njek6	njek6																	
虐	njek6	njek6																	
謔	njek6	njek6																	
躍	njek6	njek6																	
藥	jek6	jek6																	
鑰	jek3	jek3																	
獰	ning4	ning4																	
趟	tong3	tong3																	
瞠	caang1	caang1																	
盯	dding1	dding1																	
澄	cing4	cing4																	
鎗	teng1	teng1																	
崢	zaang1	zaang1																	
牲	saang1	saang1																	
笙	saang1	saang1																	
猩	sling1	sling1																	
甥	saang1	saang1																	
生	saang1	saang1																	
羹	gaang1	gaang1																	
更	gaang1		~改	~改															
更	gaang3		~加	~加															
埂	gaang2	gaang2																	
庚	gaang1	gaang1																	
京	ging1	ging1																	
驚	ging1	ging1																	
荊	ging1	ging1																	
坑	haang1	haang1																	
卿	hing1	hing1																	
迎	jing4	jing4																	
亨	haang1	haang1																	
兄	fing1	fing1																	
衡	waang4	waang4																	
衡	hang4	hang4																	
瑛	ing1	ing1																	
英	ing1	ing1																	
瑩	wing4	wing4																	
榮	wing4	wing4																	
嶸	wing4	wing4																	
兵	bbing1	bbing1																	
棚	baang4	paang4		上江paang4															
榜	bbong2	bbong2																	
膨	baang4	paang4		上江paang4															
澎	baang4	paang4		上江paang4															
彭	baang4	paang4		上江paang4															
評	bing4	ping4		上江ping4															
坪	bing4	ping4		上江ping4															
盲	maang4	maang4																	
鳴	ming4	ming4																	
盟	mang4	mang4																	
明	ming4	ming4																	
擎	cing2	cing2																	
鯨	ging1	ging1																	
檸	ning4	ning4																	
打	ddaa2	ddaa2																	
省	sling2		~悟	~悟															
省	saang2	saang2																	
哽	kong2	kong2																	
哽	kang2	kang2																	
礦	kong3	kong3																	
梗	kwaang3		莖、枝	莖、枝															
梗	gang2		桔~	桔~															
境	ging2	ging2																	
警	ging2	ging2																	
憬	ging2	ging2																	
景	ging2	ging2																	
杏	hang6	hang6																	
影	jing2	jing2																	
永	wing5	wing5																	
炳	bbing2	bbing2																	
秉	bbing2	bbing2																	
丙	bbing2	bbing2																	
猛	maang5	maang5																	
蜢	maang2	maang2																	
蜢	maang5	maang5																	
艋	maang5	maang5																	
皿	mang5	mang5																	
敬	ging3	ging3																	
鏡	ging3	ging3																	
竟	ging2	ging2																	
慶	hing3	hing3																	
詠	wing6	wing6																	
泳	wing6	wing6																	
柄	bbing3	bbing3																	
病	bing6	bbing6		上江bbing6															
孟	maang5	maang5																	
孟	maang6	maang6																	
命	ming6	ming6																	
競	king6	ging6		上江ging6															
坼	caak3	caak3																	
宅	caak6	zaak6		上江zaak6															
澤	caak6	zaak6		上江zaak6															
擇	caak6	zaak6		上江zaak6															
嘖	caak6	zaak6		上江zaak6															
蚱	zaa3	zaa3																	
窄	zaak3	zaak3																	
骼	gaak6	gaak6																	
喀	kaak3	kaak3																	
客	haak3	haak3																	
隙	kik1	kik1																	
隙	kwik1		下江異讀	下江異讀															
額	ngaak6	ngaak6																	
逆	ngik6	ngik6																	
赫	haak3	haak3																	
柏	bbaak3	bbaak3																	
伯	bbaak3	bbaak3																	
百	bbaak3	bbaak3																	
迫	paak3	paak3																	
帛	baak6	bbaak6		上江bbaak6															
白	baak6	bbaak6		上江bbaak6															
驀	bbaak3	bbaak3																	
陌	bbaak3	bbaak3																	
佰	bbaak3	bbaak3																	
珀	paak3	paak3																	
拍	paak3	paak3																	
劇	kek6	kek6																	
丁	dding1	dding1																	
瞪	ddang1	ddang1																	
橙	caang6	caang6																	
爭	zaang1	zaang1																	
猙	zaang1	zaang1																	
箏	zaang1	zaang1																	
耕	gaang1	gaang1																	
鏗	haang1	haang1																	
轟	hung1	hung1																	
閎	hung4	hung4																	
宏	hung4	hung4																	
莖	ging3	ging3																	
鶯	aang1	aang1																	
鶯	ing1	ing1																	
鸚	ing1	ing1																	
罌	aang1	aang1																	
櫻	ing1	ing1																	
拼	ping3		~湊	~湊															
拼	ping1		~音	~音															
繃	bbang1	bbang1																	
庄	zong1	zong1																	
萌	ming4	ming4																	
砰	bbing6	bbing6																	
耿	gang2	gang2																	
倖	hang6	hang6																	
幸	hang6	hang6																	
諍	zaang1	zaang1																	
硬	ngaang6	ngaang6																	
迸	bbing3	bbing3																	
摘	zaak3	zaak3																	
責	zaak3	zaak3																	
冊	caak3	caak3																	
策	caak3	caak3																	
隔	gaak3	gaak3																	
革	gaak3	gaak3																	
獲	waak6	waak6																	
核	wat6		果~	果~															
核	hat6		~實	~實															
劃	waak6	waak6																	
厄	aak3	aak3																	
麥	maak6	mak6		上江mak6															
脈	mak6	mak6																	
精	ding1	ding1																	
菁	ting1	ting1																	
睛	ding1	ding1																	
蜻	ting1	ting1																	
晶	ding1	ding1																	
清	ting1	ting1																	
情	ting4	ting4																	
請	ting2	ting2																	
晴	ting4	ting4																	
正	zing3		~經	~經															
正	zing1		~月	~月															
怔	zing1	zing1																	
征	zing1	zing1																	
誠	sing4	sing4																	
成	sing1	sing1																	
成	sing4	sing4																	
城	sing4	sing4																	
盛	sing6	sing6																	
聲	sing1	sing1																	
頃	kwing2	kwing2																	
頃	king2	king2																	
傾	king1	king1																	
輕	hing1	hing1																	
縈	wing4	wing4																	
嬰	ing1	ing1																	
營	wing4	wing4																	
盈	jing4	jing4																	
贏	jing4	jing4																	
屏	bing4	ping4		上江ping4															
并	bing4	ping4		上江ping4															
名	ming4	ming4																	
瓊	king4	king4																	
瓊	king4	ging6		上江ging6															
頸	ging2	ging2																	
嶺	ling5	ling5																	
領	ling5	ling5																	
井	ding2	ding2																	
睜	zaang1	zaang1																	
阱	ding2	ding2																	
靖	ting6	ding6		上江ding6															
靜	ting5		心消耳~	心消耳~															
靜	ting6	ding6		上江ding6															
整	zing2	zing2																	
潁	wing6	wing6																	
穎	wing6	wing6																	
餅	bbing2	bbing2																	
併	bbing3	bbing3																	
淨	ting6	ding6		上江ding6															
性	sling3	sling3																	
姓	sling3	sling3																	
政	zing3	zing3																	
聖	sing3	sing3																	
勁	king6	ging6		上江ging6															
摒	bbing3	bbing3																	
聘	ping3	ping3																	
跡	dik1	dik1																	
蹟	dik1	dik1																	
脊	dik1	dik1																	
瘠	dik1	dik1																	
籍	dik6	ddik6		上江ddik6															
惜	slik1	slik1																	
昔	slik1	slik1																	
汐	tik6	dik6		上江dik6															
夕	tik6	dik6		上江dik6															
蓆	tik6	dik6		上江dik6															
席	tik6	dik6		上江dik6															
隻	zik1	zik1																	
尺	cik1	cik1																	
赤	cik1	cik1																	
碩	sek6	sek6																	
石	sik6	sik6																	
釋	sik1	sik1																	
適	sik1	sik1																	
益	ik1	ik1																	
亦	jik6	jik6																	
疫	wik6	wik6																	
液	jik6	jik6																	
奕	jik6	jik6																	
驛	jik6	jik6																	
腋	jik6	jik6																	
繹	jik6	jik6																	
睪	jik6	jik6																	
譯	jik6	jik6																	
蜴	jik6	jik6																	
役	jik6	jik6																	
璧	bbik1	bbik1																	
闢	pik1	pik1																	
僻	pik1	pik1																	
楨	zing1	zing1																	
貞	zing1	zing1																	
禎	zing1	zing1																	
偵	zing1	zing1																	
程	cing4	cing4																	
呈	cing4	cing4																	
逞	cing2	cing2																	
騁	cing6	cing6																	
鄭	cing6	zing6		上江zing6															
擲	zik6	zik6																	
碧	bbik1	bbik1																	
仃	dding1	dding1																	
釘	dding1	dding1																	
叮	dding1	dding1																	
汀	dding1	dding1																	
聽	ting3	ting3																	
訂	ding6	dding6		上江dding6															
廳	ting1	ting1																	
町	dding1	dding1																	
亭	ding4	ding4																	
挺	ding4	ting4		上江ting4															
蜓	ding4	ting4		上江ting4															
停	ding4	ting4		上江ting4															
霆	ding4	ting4		上江ting4															
廷	ding4	ting4		上江ting4															
庭	ding4	ting4		上江ting4															
嚀	ning4	ning4																	
寧	ning6		姓氏	姓氏															
寧	ning4	ning4																	
聆	ling4	ling4																	
齡	ling4	ling4																	
冷	laang5	laang5																	
冷	laang2		心~	心~															
冷	laang1		毛綫	毛綫															
羚	ling4	ling4																	
蛉	ling1	ling1																	
鈴	ling4	ling4																	
鈴	ling1	ling1																	
伶	ling4	ling4																	
玲	ling4	ling4																	
拎	ning1		白讀	白讀															
靈	ling4	ling4																	
青	ting1	ting1																	
醒	sling2	sling2																	
腥	sling1	sling1																	
惺	sling1	sling1																	
星	sling1	sling1																	
涇	ging3	ging3																	
經	ging1	ging1																	
馨	hing1	hing1																	
刑	jing4	jing4																	
型	jing4	jing4																	
螢	jing4	jing4																	
形	jing4	jing4																	
瓶	bing4	ping4		上江ping4															
萍	bing4	ping4		上江ping4															
冥	ming4	ming4																	
銘	ming4	ming4																	
螟	ming4	ming4																	
鼎	dding4	dding4																	
頂	dding4	dding4																	
艇	ding4	ting4		上江ting4															
濘	ning4	ning4																	
迥	kwing2	kwing2																	
炯	kwing2	kwing2																	
並	bing4	bing4																	
定	ding6	dding6		上江dding6															
逕	ging3	ging3																	
徑	ging3	ging3																	
