id	ini	fn	pt	middeng	middiao	midini	midkaihe	midshe	midyun	单字	IPA	注释
2794		uok	022	一	入	匣	合		鐸	鑊	uok2	锅（炒菜用）
2795		uoŋ	55	一	平	影	合		唐	汪	uoŋ55	汪洋
2796	f	oŋ	52	三	平	非	合		陽	方	foŋ52	地方
2797	f	oŋ	52	三	平	非	合		陽	肪	foŋ52	脂肪
2798	f	oŋ	55	三	平	非	合		陽	坊	foŋ55	作坊
2799	f	oŋ	55	三	上	非	合		陽	倣	foŋ55	仿效
2800	f	oŋ	33	三	去	非	合		陽	放	foŋ33	放手
2801	f	oŋ	52	三	平	敷	合		陽	芳	foŋ52	芳香
2802	f	oŋ	55	三	平	敷	合		陽	妨	foŋ55	妨害，不妨
2803	f	oŋ	55	三	上	敷	合		陽	紡	foŋ55	纺织
2804	f	oŋ	55	三	上	敷	合		陽	仿	foŋ55	相仿，仿照
2805	f	oŋ	55	三	上	敷	合		陽	彷	foŋ55	仿佛
2806	f	oŋ	55	三	去	敷	合		陽	訪	foŋ55	访问
2807	f	oŋ	342	三	平	奉	合		陽	房	foŋ342	房间
2808	f	oŋ	342	三	平	奉	合		陽	防	foŋ342	防止
2809	f	ok	055	三	入	奉	合		藥	縛	fok5	缚鞋带，缚鸡
2810	m	œŋ	342	三	平	微	合		陽	亡	mœŋ342	死亡
2811	m	œŋ	342	一	平	明	開		唐	芒	mœŋ342	麦芒，锋芒毕露
2812	m	œŋ	13	三	上	微	合		陽	網	mœŋ13	鱼网
2813	m	œŋ	22	三	去	微	合		陽	忘	mœŋ22	忘记
2814	m	œŋ	13	三	去	微	合		陽	妄	mœŋ13	狂妄
2815	m	œŋ	22	三	去	微	合		陽	望	mœŋ22	希望
2816	kʰ	œŋ	52	三	平	溪	合		陽	匡	kʰœŋ52	赵匡胤
2817	kʰ	œŋ	52	三	平	溪	合		陽	筐	kʰœŋ52	箩筐
2818	kʰ	œŋ	52	三	平	溪	合		陽	眶	kʰœŋ52	眼眶
2819	kʰ	œŋ	52	三	平	溪	合		陽	框	kʰœŋ52	门框
2820	k	œŋ	342	三	平	群	合		陽	狂	kœŋ342	发狂
2821	kʰ	oŋ	33	三	去	曉	合		陽	况	kʰoŋ33	情况
2822		uoŋ	55	三	上	影	合		陽	枉	uoŋ55	冤枉
2823		uoŋ	342	三	平	雲	合		陽	王	uoŋ342	姓；大王
2824		uoŋ	55	三	上	雲	合		陽	往	uoŋ55	来往
2825		uoŋ	22	三	去	雲	合		陽	旺	uoŋ22	兴旺
2826	p	œŋ	52	二	平	幫	開		江	邦	pœŋ52	城邦；刘邦
2827	p	œŋ	55	二	平	幫	開		江	綁	pœŋ55	松绑
2828	m	œk	055	二	入	幫	開		覺	剥	mœk5	剥削
2829	p	œk	033	二	入	幫	開		覺	駁	pœk3	反驳
2830	p	on	22	二	去	滂	開		江	胖	pon22	肥胖
2831	pʰ	œk	033	二	入	滂	開		覺	樸	pʰœk3	朴素
2832	p	œŋ	342	二	平	並	開		江	龐	pœŋ342	庞大
2833	pʰ	ɛŋ	13	二	上	並	開		江	棒	pʰɛŋ13	木棒
2834	p	ɛŋ	342	二	上	並	開		江	蚌	pɛŋ342	蚌壳
2835	p	œk	022	二	入	並	開		覺	雹	pœk2	冰雹
2836	tʃ	œŋ	52	二	平	知	開		江	樁	tʃœŋ52	打桩
2837	tʃ	œk	033	二	入	知	開		覺	桌	tʃœk3	书桌
2838	tʃʰ	iøk	033	二	入	知	開		覺	卓	tʃʰiøk3	卓越
2839	t	ot	033	二	入	知	開		覺	琢	tot3	琢磨
2840	t	ot	033	二	入	知	開		覺	啄	tot3	啄木鸟
2842	tʃ	œŋ	22	二	去	澄	開		江	撞	tʃœŋ22	碰撞
2843	tʃ	ok	022	二	入	澄	開		覺	濁	tʃok2	清浊，浑浊
2844	tʃ	ok	055	二	入	莊	開		覺	捉	tʃok5	捕捉
2845	tʃʰ	iøŋ	52	二	平	初	開		江	窗	tʃʰiøŋ52	窗户
2846		ɛk	033	二	入	崇	開		覺	鐲	ɛk3	镯子，手镯
2847	ʃ	œŋ	52	二	平	生	開		江	雙	ʃœŋ52	一双
2848	ʃ	œk	033	二	入	生	開		覺	朔	ʃœk3	朔月（初一）
2849	k	œŋ	52	二	平	見	開		江	江	kœŋ52	长江
2850	kʰ	œŋ	52	二	平	見	開		江	扛	kʰœŋ52	肩扛
2851	k	œŋ	52	二	平	見	開		江	肛	kœŋ52	肛门
2852	k	œŋ	55	二	上	見	開		江	講	kœŋ55	讲话
2853	k	œŋ	55	二	上	見	開		江	港	kœŋ55	港口
2854	k	œŋ	33	二	去	見	開		江	降	kœŋ33	下降
2855	h	oŋ	342	一	平	匣	合		東	虹	hoŋ342	彩虹
2856	k	œk	033	二	入	見	開		覺	覺	kœk3	知觉
2857	k	œk	033	二	入	見	開		覺	角	kœk3	角色
2858	k	ɛu	55	二	入	見	開		覺	餃	kɛu55	水饺
2859	h	œŋ	52	二	平	溪	開		江	腔	hœŋ52	口腔
2860	kʰ	œk	033	二	入	溪	開		覺	確	kʰœk3	的确
2861	h	œk	033	二	入	溪	開		覺	殼	hœk3	蛋壳
2862	ŋ	œk	022	二	入	疑	開		覺	嶽	ŋœk2	五岳
2863	ŋ	œk	022	二	入	疑	開		覺	岳	ŋœk2	姓
2864	l	œk	022	一	入	來	開		鐸	樂	lœk2	音乐
2866	h	œŋ	342	二	去	見	開		江	降	hœŋ342	投降
2867	h	œŋ	22	二	上	匣	開		江	項	hœŋ22	项链
2868	h	œŋ	22	二	去	匣	開		江	巷	hœŋ22	小巷，街巷
2869	h	œk	022	二	入	匣	開		覺	學	hœk2	学习
2870	ŋ	ɐk	055	二	入	影	開		覺	握	ŋɐk5	握手
2871	p	ɐŋ	52	一	平	幫	開		登	崩	pɐŋ52	山崩
2872	p	ɐk	055	一	入	幫	開		德	北	pɐk5	北方
2873	p	ɐŋ	342	一	平	並	開		登	朋	pɐŋ342	朋友
2874	m	ɐk	022	一	入	明	開		德	墨	mɐk2	笔墨
2875	m	ɐk	022	一	入	明	開		德	默	mɐk2	默写
2876	t	ɐŋ	52	一	平	端	開		登	登	tɐŋ52	登山
2877	t	ɐŋ	52	一	平	端	開		登	燈	tɐŋ52	灯光
2878	t	ɐŋ	55	一	上	端	開		登	等	tɐŋ55	高等
2879	t	ɐŋ	33	一	去	端	開		登	凳	tɐŋ33	凳子
2880	t	ɐk	055	一	入	端	開		德	得	tɐk5	得到
2881	t	ɐk	055	一	入	端	開		德	德	tɐk5	道德
2882	t	ɐŋ	342	一	平	定	開		登	騰	tɐŋ342	奔腾
2883	t	ɐŋ	342	一	平	定	開		登	藤	tɐŋ342	藤椅
2884	t	ɐŋ	342	一	平	定	開		登	疼	tɐŋ342	疼痛
2885	t	ɐŋ	22	一	去	定	開		登	鄧	tɐŋ22	姓
2886	t	ɐŋ	342	三	平	澄	開		蒸	澄	tɐŋ342	澄清
2887	t	ɐk	022	一	入	定	開		德	特	tɐk2	特别
2888	n	ɐŋ	342	一	平	泥	開		登	能	nɐŋ342	才能
2889	l	ɐŋ	342	一	平	來	開		登	棱	lɐŋ342	棱角
2890	l	ɐk	022	一	入	來	開		德	肋	lɐk2	肋骨
2891	l	ɐk	022	一	入	來	開		德	勒	lɐk2	勒索
2892	tʃ	ɐŋ	52	一	平	從	開		登	曾	tʃɐŋ52	姓
2893	tʃ	ɐŋ	52	一	平	精	開		登	增	tʃɐŋ52	增加
2894	tʃ	ɐŋ	52	一	平	精	開		登	憎	tʃɐŋ52	憎恨
2895	tʃ	ɐk	055	一	入	精	開		德	則	tʃɐk5	否则
2896	tʃ	ɐŋ	22	一	平	從	開		登	曾	tʃɐŋ22	曾经
2897	tʃ	ɐŋ	342	一	平	從	開		登	層	tʃɐŋ342	层次
2898	tʃ	ɐŋ	22	一	去	從	開		登	贈	tʃɐŋ22	赠送
2899	tʃʰ	ɐk	022	一	入	從	開		德	賊	tʃʰɐk2	做贼
2900	tʃ	ɐŋ	52	一	平	心	開		登	僧	tʃɐŋ52	唐僧
2901	ʃ	ɐk	055	一	入	心	開		德	塞	ʃɐk5	阻塞
2902	h	ɐŋ	55	一	上	溪	開		登	肯	hɐŋ55	肯定
2903	h	ɐk	055	一	入	溪	開		德	刻	hɐk5	刀刻，雕刻
2904	h	ɐk	055	一	入	溪	開		德	刻	hɐk5	时刻
2905	h	ɐk	055	一	入	溪	開		德	克	hɐk5	克服
2906	h	ɐk	055	一	入	曉	開		德	黑	hɐk5	黑白
2907	h	ɐŋ	22	一	平	匣	開		登	恒	hɐŋ22	永恒
2908	p	iə̯ŋ	52	三	平	幫	開		蒸	冰	piə̯ŋ52	结冰
2909	p	ek	055	三	入	幫	開		職	逼	pek5	被逼
2910	p	ɐŋ	342	三	平	並	開		蒸	憑	pɐŋ342	文凭
2911	l	ɐk	055	三	入	娘	開		職	匿	lɐk5	匿名
2912	l	iə̯ŋ	342	三	平	來	開		蒸	陵	liə̯ŋ342	陵园
2913	l	iə̯ŋ	342	三	平	來	開		蒸	凌	liə̯ŋ342	冰凌；凌厉
2914	l	iə̯ŋ	342	三	平	來	開		蒸	菱	liə̯ŋ342	菱角
2915	l	ɐk	022	三	入	來	開		職	力	lɐk2	力量
2916	tʃ	ek	055	三	入	精	開		職	即	tʃek5	立即
2917	tʃ	ɐk	055	三	入	精	開		職	鯽	tʃɐk5	鲫鱼
2918	ʃ	ek	055	三	入	心	開		職	息	ʃek5	休息
2919	ʃ	ɐk	055	三	入	心	開		職	熄	ʃɐk5	熄灭
2920	ʃ	ek	055	三	入	心	開		職	媳	ʃek5	媳妇
2921	tʃ	eŋ	52	三	平	知	開		蒸	徵	tʃeŋ52	征求
2922	tʃ	ɐŋ	342	三	平	澄	開		蒸	澄	tʃɐŋ342	水浑，澄一澄
2923	tʃ	eŋ	342	三	平	澄	開		蒸	懲	tʃeŋ342	惩罚
2924	tʃ	ɛŋ	342	三	平	澄	開		蒸	橙	tʃɛŋ342	橙子
2925	t	ɐŋ	52	三	去	澄	開		蒸	瞪	tɐŋ52	瞪眼
2926	tʃ	ɐk	022	三	入	澄	開		職	直	tʃɐk2	直接
2927	tʃ	ɐk	022	三	入	澄	開		職	值	tʃɐk2	价值
2928	tʃ	ɐk	055	三	入	莊	開		職	側	tʃɐk5	侧面
2929	tʃʰ	ɐk	055	三	入	初	開		職	測	tʃʰɐk5	测量
2930	ʃ	ek	055	三	入	生	開		職	色	ʃek5	色彩
2932	tʃ	ɐŋ	52	三	平	章	開		蒸	蒸	tʃɐŋ52	蒸发
2934	tʃ	ɐŋ	33	三	去	章	開		蒸	證	tʃɐŋ33	证明
2935	tʃ	ɐŋ	33	三	去	章	開	曾	蒸	症	tʃɐŋ33	病症
2936	tʃ	ek	055	三	入	章	開		職	織	tʃek5	织布
2937	tʃ	ek	055	三	入	章	開		職	職	tʃek5	职务
2938	tʃʰ	ɐŋ	52	三	平	昌	開		蒸	稱	tʃʰɐŋ52	称呼；称重量
2939	tʃʰ	ɐŋ	52	三	平	昌	開		蒸	稱	tʃʰɐŋ52	相称，称心
2940	tʃʰ	ɐŋ	33	三	去	昌	開		蒸	秤	tʃʰɐŋ33	一杆秤
2941	ʃ	ɐŋ	342	三	平	船	開		蒸	乘	ʃɐŋ342	乘法
2942	ʃ	ɐŋ	342	三	平	船	開		蒸	繩	ʃɐŋ342	麻绳
2944	ʃ	ɐŋ	22	三	去	船	開		蒸	剩	ʃɐŋ22	剩余
2945	ʃ	ɐk	022	三	入	船	開		職	食	ʃɐk2	食物
2946	ʃ	ɐk	022	三	入	船	開		職	蝕	ʃɐk2	月蚀，腐蚀
2947	ʃ	ɐŋ	52	三	平	書	開		蒸	升	ʃɐŋ52	升级
2948	ʃ	ɐŋ	33	三	去	書	開		蒸	勝	ʃɐŋ33	胜败，战胜
2949	ʃ	ɐŋ	33	三	去	書	開		蒸	勝	ʃɐŋ33	胜任
2950	ʃ	ɐk	055	三	入	書	開		職	識	ʃɐk5	认识
2951	ʃ	ek	055	三	入	書	開		職	式	ʃek5	式样
2952	ʃ	ek	055	三	入	書	開		職	飾	ʃek5	装饰
2953	ʃ	ɐŋ	342	三	平	禪	開		蒸	承	ʃɐŋ342	继承
2954	ʃ	ɐŋ	342	三	平	禪	開		蒸	丞	ʃɐŋ342	丞相
2955	tʃ	ek	022	三	入	禪	開		職	殖	tʃek2	繁殖
2956	tʃ	ɐk	022	三	入	澄	開		職	植	tʃɐk2	植物
2957		iɐŋ	342	三	平	日	開		蒸	仍	iɐŋ342	仍然
2958		iɐŋ	342	三	平	日	開		蒸	扔	iɐŋ342	扔掉
2959	kʰ	ek	055	三	入	見	開		職	棘	kʰek5	棘手
2960	k	iə̯k	022	三	入	群	開		職	極	kiə̯k2	南极
2962	h	ɐŋ	52	三	平	曉	開		蒸	興	hɐŋ52	兴旺
2963	h	ɐŋ	33	三	平	曉	開		蒸	興	hɐŋ33	高兴
2964		iɐŋ	33	三	平	影	開		蒸	應	iɐŋ33	应对，响应
2965		ieŋ	52	三	平	影	開		蒸	鷹	ieŋ52	老鹰
2966		ieŋ	52	三	平	影	開		蒸	應	ieŋ52	应该
2967		iek	055	三	入	影	開		職	憶	iek5	回忆
2968		iek	055	三	入	影	開		職	億	iek5	亿万
2969		iek	055	三	入	影	開		職	抑	iek5	压抑
2970		iɐŋ	52	三	平	以	開		蒸	蠅	iɐŋ52	苍蝇
2971		iɐn	22	三	去	以	開		蒸	孕	iɐn22	怀孕
2972		iek	022	三	入	以	開		職	翼	iek2	机翼
2973	k	uok	055	一	入	見	合		德	國	kuok5	中国
2974		uɐŋ	342	一	平	匣	合		登	弘	uɐŋ342	弘扬
2975		uɐk	022	一	入	匣	合		德	或	uɐk2	或者
2976		uɐk	022	一	入	匣	合		德	惑	uɐk2	迷惑
2977		uek	022	三	入	雲	合		職	域	uek2	地域
2978	p	ɛk	033	二	入	幫	開		陌	百	pɛk3	百姓
2979	pʰ	ɛk	033	二	入	幫	開		陌	柏	pʰɛk3	柏树
2980	p	ɛk	033	二	入	幫	開		陌	伯	pɛk3	伯父
2981	p	ek	055	二	入	幫	開		陌	迫	pek5	迫害
2982	pʰ	an	52	二	平	滂	開		庚	烹	pʰan52	烹调
2983	pʰ	oŋ	33	二	去	滂	開		庚	碰	pʰoŋ33	碰到
2984	pʰ	ɛk	033	二	入	滂	開		陌	拍	pʰɛk3	拍球
2985	pʰ	ɛk	033	二	入	滂	開		陌	珀	pʰɛk3	琥珀
2986	pʰ	ɛk	033	二	入	滂	開		陌	魄	pʰɛk3	魂魄
2987	p	ɛŋ	342	二	平	並	開		庚	彭	pɛŋ342	姓
2988	p	ɛŋ	342	二	平	並	開		庚	膨	pɛŋ342	膨胀
2989	p	ɛk	022	二	入	並	開		陌	白	pɛk2	白色；白吃白喝
2990	p	ɛk	022	二	入	並	開		陌	帛	pɛk2	财帛
2991	m	ɛŋ	342	二	平	明	開		庚	盲	mɛŋ342	盲人，文盲
2992	m	ɛŋ	33	二	平	明	開		庚	虻	mɛŋ33	牛虻
2993	m	ɛŋ	13	二	上	明	開		庚	猛	mɛŋ13	凶猛
2994	m	ɛŋ	22	二	去	明	開		庚	孟	mɛŋ22	孟子
2995	m	ɛk	022	二	入	明	開		陌	陌	mɛk2	陌生
2996	t	a	55	二	上	端	開		庚	打	ta55	打针
2997	l	ɛŋ	13	二	上	來	開		庚	冷	lɛŋ13	天冷
2998	tʃʰ	ɛŋ	52	二	平	徹	開		庚	撑	tʃʰɛŋ52	支撑
2999	tʃʰ	ɛk	033	二	入	徹	開		陌	拆	tʃʰɛk3	拆开
3000	tʃ	ɛk	022	二	入	澄	開		陌	澤	tʃɛk2	毛泽东
3001	tʃ	ɛk	022	二	入	澄	開		陌	擇	tʃɛk2	择菜；选择
3002	tʃ	ɛk	022	二	入	澄	開		陌	宅	tʃɛk2	住宅
3003	tʃ	ɛk	033	二	入	莊	開		陌	窄	tʃɛk3	狭窄
3004	ʃ	ɛŋ	52	二	平	生	開		庚	生	ʃɛŋ52	生活；生小孩
3005	ʃ	ɛŋ	52	二	平	生	開		庚	牲	ʃɛŋ52	牺牲；畜牲
3006	ʃ	ɛŋ	52	二	平	生	開		庚	笙	ʃɛŋ52	乐器
3007	ʃ	ɛŋ	52	二	平	生	開		庚	甥	ʃɛŋ52	外甥
3008	ʃ	ɛŋ	55	二	上	生	開		庚	省	ʃɛŋ55	省长
3009	ʃ	ɛŋ	55	二	上	生	開		庚	省	ʃɛŋ55	节省
3010	k	ɛŋ	33	二	平	見	開		庚	更	kɛŋ33	更加
3011	k	ɛŋ	52	二	平	見	開		庚	庚	kɛŋ52	庚子，庚款
3012	k	ɛŋ	52	二	平	見	開		庚	羹	kɛŋ52	调羹
3013	kʰ	ɐŋ	55	二	上	見	開		庚	哽	kʰɐŋ55	骨哽在喉
3014	k	ɛŋ	33	二	上	見	開		庚	埂	kɛŋ33	田埂
3015	k	uɛŋ	55	二	上	見	開		庚	梗	kuɛŋ55	菜梗
3016	k	ɛŋ	52	二	平	見	開		庚	更	kɛŋ52	三更；更换
3017	k	ɛk	033	二	入	見	開		陌	格	kɛk3	格子
3018	h	ɛŋ	52	二	平	溪	開		庚	坑	hɛŋ52	坑害
3019	h	ɛk	033	二	入	溪	開		陌	客	hɛk3	客人
3020	ŋ	ɛŋ	22	二	去	疑	開		庚	硬	ŋɛŋ22	软硬
3021	ŋ	ɛk	022	二	入	疑	開		陌	額	ŋɛk2	名额
3022	h	ɐŋ	52	二	平	曉	開		庚	亨	hɐŋ52	大亨
3023	h	ɛk	033	二	入	曉	開		陌	赫	hɛk3	显赫
3024	h	ɛk	033	二	入	曉	開		陌	嚇	hɛk3	吓一跳
3025	h	ɛŋ	342	二	平	匣	開		庚	行	hɛŋ342	行走；行为
3026	h	ɛŋ	342	二	平	匣	開		庚	衡	hɛŋ342	平衡
3027	h	ɛŋ	342	二	上	匣	開		庚	杏	hɛŋ342	杏仁
3028	h	ɛŋ	342	二	平	匣	開		庚	行	hɛŋ342	品行
3029	p	ɐŋ	52	二	平	幫	開		耕	浜	pɐŋ52	沙家浜
3030	p	ɐŋ	52	二	平	幫	開		耕	繃	pɐŋ52	绷带
3031	p	ɐŋ	52	二	去	幫	開		耕	迸	pɐŋ52	迸裂
3032	m	œk	033	二	入	幫	開		麥	擘	mœk3	用手擘开
3034	p	ɛŋ	342	一	平	並	開		耕	棚	pɛŋ342	瓜棚
3036	m	ɛŋ	342	二	平	明	開		耕	萌	mɛŋ342	萌芽
3037	m	ɛŋ	342	二	平	明	開		耕	氓	mɛŋ342	流氓
3037	m	œŋ	342	二	平	明	開		耕	氓	mœŋ342	流氓
3038	m	ɛk	022	二	入	明	開		麥	麥	mɛk2	大麦
3039	m	ɐk	022	二	入	明	開		麥	脈	mɐk2	把脉
3040	tʃ	ɛk	022	二	入	知	開		麥	摘	tʃɛk2	文摘；摘花
3041	tʃ	ɛŋ	342	三	平	澄	開		蒸	橙	tʃɛŋ342	橙子，脐橙
3042	tʃ	ɛŋ	52	二	平	莊	開		耕	争	tʃɛŋ52	争吵，战争
3043	tʃ	ɛŋ	52	二	平	莊	開		耕	筝	tʃɛŋ52	风筝
3044	tʃʰ	ɛŋ	33	三	平	莊	開		耕	睁	tʃʰɛŋ33	睁眼
3045	tʃ	ɛŋ	52	二	平	莊	開		耕	踭	tʃɛŋ52	脚后跟
3046	tʃ	ɛk	033	二	入	莊	開		麥	責	tʃɛk3	责任
3047	tʃʰ	ɛk	033	二	入	初	開		麥	策	tʃʰɛk3	策略
3048	tʃʰ	ɛk	033	二	入	初	開		麥	册	tʃʰɛk3	书册
3049	k	ɛŋ	52	二	平	見	開		耕	耕	kɛŋ52	耕田
3050	k	ɐŋ	55	二	上	見	開		耕	耿	kɐŋ55	耿耿于怀
3051	k	ɛk	033	二	入	見	開		麥	革	kɛk3	革命；皮革
3052	k	ɛk	033	二	入	見	開		麥	隔	kɛk3	隔开，隔壁
3053	k	iə̯ŋ	33	二	平	匣	開		耕	莖	kiə̯ŋ33	花茎
3054	h	ɛŋ	22	二	上	匣	開		耕	幸	hɛŋ22	幸福
3055		uɐt	022	二	入	匣	開		麥	核	uɐt2	果核
3056	h	at	022	二	入	匣	開		麥	核	hat2	核对
3057		ɐŋ	52	二	平	影	開		耕	鶯	ɐŋ52	黄莺
3058		iə̯ŋ	52	二	平	影	開		耕	鸚	iə̯ŋ52	鹦鹉
3059		iə̯ŋ	52	二	平	影	開		耕	櫻	iə̯ŋ52	樱桃
3060		ɐk	055	二	入	影	開		麥	扼	ɐk5	扼杀
3061		ɛk	033	二	入	影	開		麥	軛	ɛk3	牛轭（牛耕田时套的工具）
3062	p	iə̯ŋ	52	三	平	幫	開		庚	兵	piə̯ŋ52	当兵
3063	p	iə̯ŋ	55	三	上	幫	開		庚	丙	piə̯ŋ55	甲乙丙丁
3064	p	iə̯ŋ	55	三	上	幫	開		庚	秉	piə̯ŋ55	秉公办事
3065	p	iə̯ŋ	33	三	去	幫	開		庚	柄	piə̯ŋ33	把柄
3066	p	ek	055	三	入	幫	開		陌	碧	pek5	碧玉
3067	p	iə̯ŋ	342	三	平	並	開		庚	平	piə̯ŋ342	平时
3068	p	iə̯ŋ	342	三	平	並	開		庚	坪	piə̯ŋ342	草坪
3069	p	iə̯ŋ	342	三	平	並	開		庚	評	piə̯ŋ342	批评
3070	p	iə̯ŋ	22	三	去	並	開		庚	病	piə̯ŋ22	生病
3071	m	iə̯ŋ	342	三	平	明	開		庚	鳴	miə̯ŋ342	鸣叫
3072	m	iə̯ŋ	342	三	平	明	開		庚	明	miə̯ŋ342	明年
3073	m	ɐŋ	342	三	平	明	開		庚	盟	mɐŋ342	同盟
3074	m	ɐn	13	三	上	明	開		庚	皿	mɐn13	器皿
3075	m	iə̯ŋ	22	三	去	明	開		庚	命	miə̯ŋ22	命令；一条命
3076	k	iə̯ŋ	52	三	平	見	開		庚	京	kiə̯ŋ52	北京
3077	k	iə̯ŋ	52	三	平	見	開		庚	荆	kiə̯ŋ52	荆州
3078	k	iə̯ŋ	52	三	平	見	開		庚	驚	kiə̯ŋ52	吃惊，好惊
3079	k	iə̯ŋ	55	三	上	見	開		庚	境	kiə̯ŋ55	境界
3080	k	iə̯ŋ	55	三	上	見	開		庚	景	kiə̯ŋ55	景色
3081	k	iə̯ŋ	55	三	上	見	開		庚	警	kiə̯ŋ55	警察
3082	k	iə̯ŋ	33	三	去	見	開		庚	敬	kiə̯ŋ33	敬爱
3083	k	iə̯ŋ	33	三	去	見	開		庚	竟	kiə̯ŋ33	竟然
3084	k	iə̯ŋ	33	三	去	見	開		庚	鏡	kiə̯ŋ33	镜子，圆镜
3085	k	iə̯k	022	三	入	見	開		陌	戟	kiə̯k2	方天画戟
3086	h	iə̯ŋ	52	三	平	溪	開		庚	卿	hiə̯ŋ52	人名用字；爱卿
3087	h	iə̯ŋ	33	三	去	溪	開		庚	慶	hiə̯ŋ33	庆祝
3088	k	iə̯ŋ	342	三	平	群	開		庚	擎	kiə̯ŋ342	举起
3089	k	iə̯ŋ	342	三	平	群	開		庚	鯨	kiə̯ŋ342	鲸鱼
3090	k	iə̯ŋ	22	三	去	群	開		庚	競	kiə̯ŋ22	竞争
3091	k	iə̯k	022	三	入	群	開		陌	劇	kiə̯k2	剧烈
3092	k	iə̯k	022	三	入	群	開		陌	劇	kiə̯k2	戏剧
3093	k	iə̯k	022	三	入	群	開		陌	屐	kiə̯k2	木屐
3094		iə̯ŋ	342	三	平	疑	開		庚	迎	iə̯ŋ342	欢迎
3095		iek	022	三	入	疑	開		陌	逆	iek2	逆风
3096		ieŋ	52	三	平	影	開		庚	英	ieŋ52	英雄
3097		iə̯ŋ	55	三	上	影	開		庚	影	iə̯ŋ55	电影
3098		iə̯ŋ	55	三	去	影	開		庚	映	iə̯ŋ55	反映
3099	p	iə̯ŋ	55	三	上	幫	開		清	餅	piə̯ŋ55	饼干
3100	pʰ	iə̯ŋ	33	三	去	幫	開		清	併	pʰiə̯ŋ33	合并
3101	p	ek	055	三	入	幫	開		昔	璧	pek5	玉璧
3102	pʰ	iə̯ŋ	33	三	去	滂	開		清	聘	pʰiə̯ŋ33	聘请
3103	pʰ	ek	055	三	入	滂	開		昔	僻	pʰek5	偏僻
3104	pʰ	ek	055	三	入	滂	開		昔	癖	pʰek5	癖好，怪癖
3105	pʰ	ek	055	三	入	幫	開	梗	昔	辟	pʰek5	开辟
3106	m	iə̯ŋ	342	三	平	明	開		清	名	miə̯ŋ342	名字
3107	l	iə̯ŋ	13	三	上	來	開		清	領	liə̯ŋ13	领钱；衣领
3108	l	iə̯ŋ	13	三	上	來	開		清	嶺	liə̯ŋ13	山岭，岭南
3109	l	iə̯ŋ	22	三	去	來	開		青	令	liə̯ŋ22	令人
3110	tʃ	iə̯ŋ	52	三	平	精	開		清	精	tʃiə̯ŋ52	精神
3111	tʃ	iə̯ŋ	52	三	平	精	開		清	晶	tʃiə̯ŋ52	水晶
3112	tʃ	iə̯ŋ	52	三	平	精	開		清	睛	tʃiə̯ŋ52	眼睛
3113	tʃ	iə̯ŋ	55	三	上	精	開		清	井	tʃiə̯ŋ55	一口井；井井有条
3114	tʃ	ek	033	三	入	精	開		昔	積	tʃek3	积极
3115	tʃ	ek	033	三	入	精	開		昔	跡	tʃek3	笔迹
3116	tʃ	iə̯k	033	三	入	精	開		昔	脊	tʃiə̯k3	背脊
3117	tʃʰ	iə̯ŋ	52	三	平	清	開		清	清	tʃʰiə̯ŋ52	清洁，水很清
3118	tʃʰ	iə̯ŋ	55	三	上	清	開		清	請	tʃʰiə̯ŋ55	请人，邀请
3119	tʃ	iə̯ŋ	342	三	平	從	開		清	情	tʃiə̯ŋ342	情节
3120	tʃ	iə̯ŋ	342	三	平	從	開		清	晴	tʃiə̯ŋ342	天晴
3121	tʃ	iə̯ŋ	22	三	上	從	開		清	静	tʃiə̯ŋ22	安静
3122	tʃ	iə̯ŋ	22	三	去	從	開		清	净	tʃiə̯ŋ22	净重；干净
3123	tʃ	iə̯k	022	三	入	從	開		昔	籍	tʃiə̯k2	籍贯
3124	tʃ	iə̯k	022	三	入	從	開		昔	藉	tʃiə̯k2	狼藉
3125	ʃ	iə̯ŋ	55	二	上	生	開		庚	省	ʃiə̯ŋ55	反省
3126	ʃ	iə̯ŋ	33	三	去	心	開		清	性	ʃiə̯ŋ33	性别
3127	ʃ	iə̯ŋ	33	三	去	心	開		清	姓	ʃiə̯ŋ33	姓名
3128	ʃ	iə̯k	033	三	入	心	開		昔	惜	ʃiə̯k3	可惜
3129	ʃ	iə̯k	033	三	入	心	開		昔	昔	ʃiə̯k3	今昔
3130	tʃ	iə̯k	022	三	入	邪	開		昔	席	tʃiə̯k2	酒席；主席
3131	tʃ	iə̯k	022	三	入	邪	開		昔	蓆	tʃiə̯k2	草席
3132	tʃ	iə̯k	022	三	入	邪	開		昔	夕	tʃiə̯k2	夕阳
3133	tʃ	iə̯ŋ	52	三	平	知	開		清	貞	tʃiə̯ŋ52	贞节
3134	tʃ	iə̯ŋ	52	三	平	徹	開		清	偵	tʃiə̯ŋ52	侦察
3135	tʃ	iə̯ŋ	342	三	上	徹	開		清	逞	tʃiə̯ŋ342	得逞
3136	tʃ	iə̯ŋ	342	三	平	澄	開		清	呈	tʃiə̯ŋ342	呈现
3137	tʃ	iə̯ŋ	342	三	平	澄	開		清	程	tʃiə̯ŋ342	程度；姓
3138	tʃ	iə̯ŋ	22	三	去	澄	開		清	鄭	tʃiə̯ŋ22	姓；郑重
3139	tʃ	iə̯ŋ	22	三	入	澄	開		昔	擲	tʃiə̯ŋ22	掷骰子
3140	tʃ	iə̯ŋ	52	三	去	章	開		清	正	tʃiə̯ŋ52	正月
