ID	IPA	simp	trad	detail	piŋyiŋ	调类
	ioŋ⁴⁵	恿	恿			ioŋ3
	ioŋ⁴⁵	踊	踴			ioŋ3
	ioŋ⁴⁵	踊	踊			ioŋ3
	yiŋ⁴³⁴	酝	醖			yiŋ5A
	yiŋ⁴³⁴	酝	醞			yiŋ5A
	pəŋ⁵³	奔	奔			pəŋ1
	pəŋ⁵³	锛	錛	斧～		pəŋ1
	paŋ⁵³	崩	崩	～開		paŋ1
	pəŋ⁵³	崩	崩	（文）		pəŋ1
	paŋ⁴⁵	绷	綳	～帶		paŋ3
	paŋ⁴⁵	绷	繃	～帶		paŋ3
	pəŋ⁴⁵	本	本			pəŋ3
	pʰəŋ⁵³	喷	噴			pʰəŋ1
	pʰəŋ⁵³	烹	烹			pʰəŋ1
	bəŋ³¹	盆	盆			bəŋ2
	bəŋ²⁴	畚	畚	動詞：～田（用釘耙在水田裏翻土），～地（用釘耙在旱地上翻土）		bəŋ6
	bəŋ²⁴	笨	笨			bəŋ6
	məŋ⁵³	闷	悶			məŋ1
	məŋ³¹	亹	亹	～源（地名）		məŋ2
	məŋ³¹	门	門			məŋ2
	məŋ³¹	蚊	蚊			məŋ2
	məŋ³¹	闻	聞			məŋ2
	məŋ³¹	萌	萌			məŋ2
	məŋ³¹	明	明	～朝（明天）		məŋ2
	məŋ³¹	明	朙	～朝（明天）		məŋ2
	məŋ³¹	盟	盟			məŋ2
	məŋ²⁴	问	問			məŋ6
	fəŋ⁵³	分	分			fəŋ1
	fəŋ⁵³	吩	吩			fəŋ1
	fəŋ⁵³	芬	芬			fəŋ1
	fəŋ⁵³	纷	紛			fəŋ1
	fəŋ⁴⁵	粉	粉			fəŋ3
	fəŋ⁴³⁴	粪	糞			fəŋ5A
	fəŋ⁴³⁴	奋	奮			fəŋ5A
	fəŋ⁴³⁴	愤	憤			fəŋ5A
	fəŋ⁴³⁴	忿	忿	氣～		fəŋ5A
	vəŋ³¹	焚	焚			vəŋ2
	vəŋ³¹	坟	墳			vəŋ2
	vəŋ³¹	文	文			vəŋ2
	vəŋ³¹	雯	雯			vəŋ2
	vəŋ³¹	纹	紋			vəŋ2
	vəŋ³¹	蚊	蚊			vəŋ2
	vəŋ³¹	闻	聞			vəŋ2
	vəŋ²⁴	份	份			vəŋ6
	vəŋ²⁴	分	分	本～		vəŋ6
	vəŋ²⁴	刎	刎			vəŋ6
	vəŋ²⁴	吻	吻			vəŋ6
	vəŋ²⁴	问	問			vəŋ6
	təŋ⁵³	敦	敦			təŋ1
	təŋ⁵³	墩	墩			təŋ1
	təŋ⁵³	蹲	蹲			təŋ1
	təŋ⁵³	登	登			təŋ1
	təŋ⁵³	灯	燈			təŋ1
	təŋ⁴⁵	等	等			təŋ3
	təŋ⁴⁵	戥	戥			təŋ3
	təŋ⁴³⁴	顿	頓			təŋ5A
	təŋ⁴³⁴	炖	燉			təŋ5A
	təŋ⁴³⁴	凳	凳			təŋ5A
	təŋ⁴³⁴	瞪	瞪			təŋ5A
	tʰəŋ⁵³	吞	吞			tʰəŋ1
	tʰəŋ⁴⁵	氽	氽	漂浮：~勒水面上，用油炸：放勒油裏~一~		tʰəŋ3
	dəŋ³¹	豚	豚			dəŋ2
	dəŋ³¹	饨	飩			dəŋ2
	dəŋ³¹	臀	臀			dəŋ2
	dəŋ³¹	囤	囤			dəŋ2
	dəŋ³¹	滕	滕			dəŋ2
	dəŋ³¹	腾	騰			dəŋ2
	dəŋ³¹	誊	謄			dəŋ2
	dəŋ³¹	藤	藤			dəŋ2
	dəŋ²⁴	沌	沌			dəŋ6
	dəŋ²⁴	盾	盾			dəŋ6
	dəŋ²⁴	钝	鈍			dəŋ6
	dəŋ²⁴	遁	遁			dəŋ6
	dəŋ²⁴	邓	鄧			dəŋ6
	nəŋ³¹	能	能			nəŋ2
	nəŋ²⁴	嫩	嫩			nəŋ6
	ləŋ³¹	论	論	～語		ləŋ2
	ləŋ³¹	仑	侖			ləŋ2
	ləŋ³¹	仑	崙	崑～		ləŋ2
	ləŋ³¹	囵	圇	囫～		ləŋ2
	ləŋ³¹	伦	倫			ləŋ2
	ləŋ³¹	轮	輪			ləŋ2
	ləŋ³¹	楞	楞	～角		ləŋ2
	ləŋ²⁴	论	論	討～		ləŋ6
	tsəŋ⁵³	砧	砧			tsəŋ1
	tsəŋ⁵³	针	針			tsəŋ1
	tsəŋ⁵³	斟	斟			tsəŋ1
	tsəŋ⁵³	珍	珍			tsəŋ1
	tsəŋ⁵³	真	真			tsəŋ1
	tsəŋ⁵³	真	眞			tsəŋ1
	tsəŋ⁵³	尊	尊			tsəŋ1
	tsəŋ⁵³	遵	遵			tsəŋ1
	tsəŋ⁵³	肫	肫	鴨～，雞～		tsəŋ1
	tsəŋ⁵³	曾	曾	姓		tsəŋ1
	tsəŋ⁵³	增	增			tsəŋ1
	tsəŋ⁵³	憎	憎			tsəŋ1
	tsəŋ⁵³	罾	罾	扳～（一種漁網）		tsəŋ1
	tsəŋ⁵³	征	征	～服		tsəŋ1
	tsəŋ⁵³	征	徵	～求		tsəŋ1
	tsəŋ⁵³	蒸	蒸			tsəŋ1
	tsəŋ⁵³	争	爭	戰～		tsəŋ1
	tsəŋ⁵³	筝	箏			tsəŋ1
	tsəŋ⁵³	睁	睜			tsəŋ1
	tsəŋ⁵³	贞	貞			tsəŋ1
	tsəŋ⁵³	侦	偵			tsəŋ1
	tsəŋ⁵³	正	正	～月		tsəŋ1
	tsəŋ⁵³	症	癥	～結		tsəŋ1
	tsəŋ⁴⁵	枕	枕			tsəŋ3
	tsəŋ⁴⁵	诊	診			tsəŋ3
	tsəŋ⁴⁵	疹	疹			tsəŋ3
	tsəŋ⁴⁵	拯	拯			tsəŋ3
	tsəŋ⁴⁵	整	整			tsəŋ3
	tsəŋ⁴³⁴	镇	鎮			tsəŋ5A
	tsəŋ⁴³⁴	镇	鎭			tsəŋ5A
	tsəŋ⁴³⁴	振	振			tsəŋ5A
	tsəŋ⁴³⁴	震	震			tsəŋ5A
	tsəŋ⁴³⁴	证	證	～據		tsəŋ5A
	tsəŋ⁴³⁴	证	証	～諫		tsəŋ5A
	tsəŋ⁴³⁴	症	證	～狀		tsəŋ5A
	tsəŋ⁴³⁴	症	症	～狀		tsəŋ5A
	tsəŋ⁴³⁴	甑	甑	飯～		tsəŋ5A
	tsəŋ⁴³⁴	正	正			tsəŋ5A
	tsəŋ⁴³⁴	政	政			tsəŋ5A
	tsʰəŋ⁵³	村	村			tsʰəŋ1
	tsʰəŋ⁵³	蹭	蹭			tsʰəŋ1
	tsʰəŋ⁵³	称	稱			tsʰəŋ1
	tsʰəŋ⁵³	参	參	～差		tsʰəŋ1
	tsʰəŋ³¹²	趁	趁			tsʰəŋ5B
	tsʰəŋ³¹²	寸	寸			tsʰəŋ5B
	tsʰəŋ³¹²	秤	秤			tsʰəŋ5B
	tsʰəŋ³¹²	乘	乘	動詞，～汽車		tsʰəŋ5B
	tsʰəŋ³¹²	乘	椉	動詞，～汽車		tsʰəŋ5B
	tsʰəŋ³¹²	乘	乗	動詞，～汽車		tsʰəŋ5B
	dzəŋ³¹	沉	沉			dzəŋ2
	dzəŋ³¹	沈	沈			dzəŋ2
	dzəŋ³¹	岑	岑			dzəŋ2
	dzəŋ³¹	陈	陳			dzəŋ2
	dzəŋ³¹	塍	塍	后～（地名）		dzəŋ2
	dzəŋ³¹	尘	塵			dzəŋ2
	dzəŋ³¹	臣	臣			dzəŋ2
	zəŋ³¹	存	存			zəŋ2
	dzəŋ³¹	澄	澄			dzəŋ2
	dzəŋ³¹	澄	澂			dzəŋ2
	dzəŋ³¹	惩	懲			dzəŋ2
	dzəŋ³¹	橙	橙			dzəŋ2
	dzəŋ³¹	乘	乘	加減～除		dzəŋ2
	dzəŋ³¹	乘	椉	加減～除		dzəŋ2
	dzəŋ³¹	乘	乗	加減～除		dzəŋ2
	dzəŋ³¹	承	承			dzəŋ2
	dzəŋ³¹	丞	丞			dzəŋ2
	dzəŋ³¹	仍	仍			dzəŋ2
	dzəŋ³¹	呈	呈			dzəŋ2
	dzəŋ³¹	程	程			dzəŋ2
	dzəŋ³¹	成	成			dzəŋ2
	dzəŋ³¹	城	城			dzəŋ2
	dzəŋ³¹	诚	誠			dzəŋ2
	dzəŋ²⁴	阵	陣			dzəŋ6
	dzəŋ²⁴	剩	剩			dzəŋ6
	tsʰəŋ⁴⁵	逞	逞			tsʰəŋ3
	dzəŋ²⁴	郑	鄭			dzəŋ6
	səŋ⁵³	参	參	人～		səŋ1
	səŋ⁵³	深	深			səŋ1
	səŋ⁵³	身	身			səŋ1
	səŋ⁵³	申	申			səŋ1
	səŋ⁵³	伸	伸			səŋ1
	səŋ⁵³	孙	孫			səŋ1
	səŋ⁵³	僧	僧			səŋ1
	səŋ⁵³	升	升	容量單位；上～，～級		səŋ1
	səŋ⁵³	升	昇	上～，～級		səŋ1
	səŋ⁵³	升	陞	～級		səŋ1
	səŋ⁵³	昇	昇	畢～		səŋ1
	səŋ⁵³	陞	陞	姓		səŋ1
	səŋ⁵³	生	生	（文）		səŋ1
	səŋ⁵³	牲	牲			səŋ1
	səŋ⁵³	笙	笙			səŋ1
	səŋ⁵³	声	聲	～音		səŋ1
	səŋ⁴⁵	省	省			səŋ3
	səŋ⁴⁵	沈	沈	姓		səŋ3
	səŋ⁴⁵	沈	瀋	～陽（地名）		səŋ3
	səŋ⁴⁵	审	審			səŋ3
	səŋ⁴⁵	婶	嬸			səŋ3
	səŋ⁴⁵	损	損			səŋ3
	siŋ⁴⁵	笋	筍	～乾		siŋ3
	səŋ⁴⁵	榫	榫			səŋ3
	səŋ⁴³⁴	渗	滲			səŋ5A
	səŋ⁴³⁴	舜	舜	～過山（地名）		səŋ5A
	səŋ⁴³⁴	胜	勝			səŋ5A
	səŋ⁴³⁴	圣	聖			səŋ5A
	zəŋ³¹	壬	壬			zəŋ2
	zəŋ³¹	神	神			zəŋ2
	zəŋ³¹	辰	辰			zəŋ2
	zəŋ³¹	晨	晨			zəŋ2
	zəŋ³¹	人	人	～民		zəŋ2
	zəŋ³¹	仁	仁			zəŋ2
	zəŋ³¹	唇	唇			zəŋ2
	zəŋ³¹	纯	純			zəŋ2
	zəŋ³¹	醇	醇			zəŋ2
	zəŋ³¹	鹑	鶉			zəŋ2
	zəŋ³¹	曾	曾			zəŋ2
	zəŋ³¹	层	層			zəŋ2
	zəŋ³¹	绳	繩			zəŋ2
	zəŋ³¹	盛	盛	～飯		zəŋ2
	zəŋ²⁴	甚	甚			zəŋ6
	zəŋ²⁴	任	任	責～		zəŋ6
	zəŋ²⁴	娠	娠			zəŋ6
	zəŋ²⁴	妊	妊			zəŋ6
	zəŋ²⁴	肾	腎			zəŋ6
	zəŋ²⁴	慎	慎			zəŋ6
	zəŋ²⁴	慎	愼			zəŋ6
	zəŋ²⁴	忍	忍			zəŋ6
	zəŋ²⁴	韧	韌	（文）		zəŋ6
	zəŋ²⁴	润	潤			zəŋ6
	zəŋ²⁴	闰	閏			zəŋ6
	zəŋ²⁴	赠	贈			zəŋ6
	zəŋ²⁴	盛	盛	旺～		zəŋ6
	kəŋ⁵³	跟	跟			kəŋ1
	kəŋ⁵³	根	根			kəŋ1
	kəŋ⁵³	更	更	～換		kəŋ1
	kəŋ⁵³	庚	庚			kəŋ1
	kəŋ⁵³	耕	耕			kəŋ1
	kəŋ⁴⁵	哽	哽			kəŋ3
	kəŋ⁴⁵	耿	耿			kəŋ3
	kəŋ⁴³⁴	更	更	～好		kəŋ5A
	kʰəŋ⁵³	坑	坑			kʰəŋ1
	kʰəŋ⁴⁵	恳	懇			kʰəŋ3
	kʰəŋ⁴⁵	垦	墾			kʰəŋ3
	kʰəŋ⁴⁵	啃	啃			kʰəŋ3
	kʰəŋ⁴⁵	肯	肯			kʰəŋ3
	gəŋ²⁴	啃	啃	～骨頭		gəŋ6
	həŋ⁵³	亨	亨			həŋ1
	həŋ⁵³	哼	哼			həŋ1
	həŋ⁴⁵	擤	擤	～鼻涕		həŋ3
	həŋ⁴⁵	狠	狠			həŋ3
	ɦʰəŋ³¹	痕	痕			ɦʰəŋ2
	ɦʰəŋ³¹	恒	恆			ɦʰəŋ2
	ɦʰəŋ³¹	衡	衡			ɦʰəŋ2
	ɦʰəŋ²⁴	恨	恨			ɦʰəŋ6
	əŋ⁵³	恩	恩			əŋ1
	piŋ⁵³	宾	賓			piŋ1
	piŋ⁵³	槟	檳			piŋ1
	piŋ⁵³	殡	殯			piŋ1
	piŋ⁵³	鬓	鬢			piŋ1
	piŋ⁵³	冰	冰			piŋ1
	piŋ⁵³	冰	氷			piŋ1
	piŋ⁵³	仌	仌	“冰”本字		piŋ1
	piŋ⁵³	兵	兵			piŋ1
	piŋ⁵³	并	并	～州		piŋ1
	piŋ⁵³	并	幷	～州		piŋ1
	piŋ⁴⁵	禀	禀			piŋ3
	piŋ⁴⁵	丙	丙			piŋ3
	piŋ⁴⁵	秉	秉			piŋ3
	piŋ⁴⁵	饼	餅			piŋ3
	piŋ⁴³⁴	柄	柄			piŋ5A
	piŋ⁴³⁴	摒	摒	動詞，指不能放鬆，堅持：～住，～氣		piŋ5A
	piŋ⁴³⁴	并	併	合～		piŋ5A
	piŋ⁴³⁴	并	倂	合～		piŋ5A
	pʰiŋ⁵³	拼	拼			pʰiŋ1
	pʰiŋ⁵³	乒	乒			pʰiŋ1
	pʰiŋ⁴⁵	品	品			pʰiŋ3
	pʰiŋ³¹²	聘	聘			pʰiŋ5B
	pʰiŋ³¹²	娉	娉			pʰiŋ5B
	biŋ³¹	贫	貧			biŋ2
	biŋ³¹	频	頻			biŋ2
	biŋ³¹	冯	馮	暴虎～河		biŋ2
	biŋ³¹	凭	憑			biŋ2
	biŋ³¹	凭	凭			biŋ2
	biŋ³¹	平	平			biŋ2
	biŋ³¹	坪	坪			biŋ2
	biŋ³¹	评	評			biŋ2
	biŋ³¹	苹	苹	《詩經》食野之～		biŋ2
	biŋ³¹	苹	蘋	～果		biŋ2
	biŋ³¹	瓶	瓶			biŋ2
	biŋ³¹	瓶	甁			biŋ2
	biŋ³¹	屏	屏			biŋ2
	biŋ³¹	屏	屛			biŋ2
	biŋ³¹	萍	萍			biŋ2
	biŋ²⁴	病	病			biŋ6
	biŋ²⁴	并	並	～且		biŋ6
	biŋ²⁴	并	竝	～且		biŋ6
	biŋ²⁴	并	𠀤	～且		biŋ6
	miŋ³¹	民	民			miŋ2
	miŋ³¹	悯	憫			miŋ2
	miŋ³¹	敏	敏			miŋ2
	miŋ³¹	明	明	聰～		miŋ2
	miŋ³¹	明	朙	聰～		miŋ2
	miŋ³¹	名	名			miŋ2
	miŋ³¹	铭	銘			miŋ2
	miŋ⁴⁵	闽	閩			miŋ3
	miŋ⁴⁵	鸣	鳴			miŋ3
	miŋ⁴⁵	皿	皿			miŋ3
	miŋ⁴⁵	冥	冥			miŋ3
	miŋ⁴⁵	暝	暝			miŋ3
	miŋ⁴⁵	瞑	瞑			miŋ3
	miŋ⁴⁵	螟	螟			miŋ3
	miŋ²⁴	命	命			miŋ6
	tiŋ⁵³	丁	丁			tiŋ1
	tiŋ⁵³	钉	釘	名詞		tiŋ1
	tiŋ⁵³	疔	疔			tiŋ1
	tiŋ⁵³	蜓	蜓	蜻～		tiŋ1
	tiŋ⁴⁵	顶	頂			tiŋ3
	tiŋ⁴⁵	鼎	鼎			tiŋ3
	tiŋ⁴³⁴	澄	澄	動詞，讓液體裏的雜質沈澱，使之淸澈：～水		tiŋ5A
	tiŋ⁴³⁴	钉	釘	動詞		tiŋ5A
	tiŋ⁴³⁴	订	訂			tiŋ5A
	tʰiŋ⁵³	厅	廳			tʰiŋ1
	tʰiŋ⁵³	汀	汀			tʰiŋ1
	tʰiŋ⁴⁵	艇	艇			tʰiŋ3
	tʰiŋ⁴⁵	挺	挺			tʰiŋ3
	tʰiŋ⁴⁵	铤	鋌			tʰiŋ3
	tʰiŋ³¹²	听	聽			tʰiŋ5B
	diŋ³¹	亭	亭			diŋ2
	diŋ³¹	停	停			diŋ2
	diŋ³¹	廷	廷			diŋ2
	diŋ³¹	庭	庭			diŋ2
	diŋ²⁴	锭	錠			diŋ6
	diŋ²⁴	定	定			diŋ6
	liŋ⁵³	拎	拎			liŋ1
	liŋ³¹	林	林			liŋ2
	liŋ³¹	淋	淋			liŋ2
	liŋ³¹	临	臨			liŋ2
	liŋ³¹	邻	鄰			liŋ2
	liŋ³¹	鳞	鱗			liŋ2
	liŋ³¹	燐	燐	～火		liŋ2
	liŋ³¹	磷	磷			liŋ2
	liŋ³¹	陵	陵			liŋ2
	liŋ³¹	凌	凌			liŋ2
	liŋ³¹	菱	菱			liŋ2
	liŋ³¹	绫	綾			liŋ2
	liŋ³¹	岭	嶺			liŋ2
	liŋ³¹	灵	靈			liŋ2
	liŋ³¹	零	零			liŋ2
	liŋ³¹	铃	鈴			liŋ2
	liŋ³¹	伶	伶			liŋ2
	liŋ³¹	翎	翎			liŋ2
	liŋ³¹	龄	齡			liŋ2
	liŋ⁴⁵	领	領			liŋ3
	ȵiŋ²⁴	赁	賃			ȵiŋ6
	liŋ²⁴	吝	吝			liŋ6
	liŋ²⁴	令	令			liŋ6
	liŋ²⁴	另	另			liŋ6
	tsiŋ⁵³	津	津			tsiŋ1
	tsiŋ⁵³	晶	晶			tsiŋ1
	tsiŋ⁵³	精	精			tsiŋ1
	tsiŋ⁵³	睛	睛			tsiŋ1
	tsiŋ⁴⁵	井	井			tsiŋ3
	tsiŋ⁴⁵	尽	儘	～管		tsiŋ3
	tsiŋ⁴³⁴	浸	浸			tsiŋ5A
	tsiŋ⁴³⁴	进	進			tsiŋ5A
	tsiŋ⁴³⁴	晋	晉			tsiŋ5A
	tsiŋ⁴³⁴	浚	浚			tsiŋ5A
	tsʰiŋ⁵³	侵	侵			tsʰiŋ1
	tsʰiŋ⁵³	亲	親			tsʰiŋ1
	tsʰiŋ⁵³	清	清			tsʰiŋ1
	tsʰiŋ⁵³	清	淸			tsʰiŋ1
	tsʰiŋ⁵³	青	靑			tsʰiŋ1
	tsʰiŋ⁵³	青	青			tsʰiŋ1
	tsʰiŋ⁴⁵	请	請			tsʰiŋ3
	tsʰiŋ³¹²	亲	親	～家母		tsʰiŋ5B
	ziŋ³¹	秦	秦			ziŋ2
	ziŋ³¹	情	情			ziŋ2
	ziŋ³¹	晴	晴			ziŋ2
	ziŋ²⁴	尽	盡			ziŋ6
	ziŋ²⁴	静	靜			ziŋ6
	ziŋ²⁴	靖	靖			ziŋ6
	ziŋ²⁴	净	凈			ziŋ6
	ziŋ²⁴	净	浄			ziŋ6
	ziŋ²⁴	净	淨			ziŋ6
	siŋ⁵³	心	心			siŋ1
	siŋ⁵³	辛	辛			siŋ1
	siŋ⁵³	新	新			siŋ1
	siŋ⁵³	薪	薪			siŋ1
	siŋ⁴³⁴	迅	迅			siŋ5A
	siŋ⁵³	蜻	蜻			siŋ1
	siŋ⁵³	星	星			siŋ1
	siŋ⁵³	腥	腥			siŋ1
	siŋ⁵³	猩	猩			siŋ1
	siŋ⁴⁵	省	省	反～		siŋ3
	siŋ⁴⁵	醒	醒			siŋ3
	siŋ⁴³⁴	信	信			siŋ5A
	siŋ⁴³⁴	讯	訊			siŋ5A
	siŋ⁴³⁴	殉	殉			siŋ5A
	siŋ⁴³⁴	性	性			siŋ5A
	siŋ⁴³⁴	姓	姓			siŋ5A
	ziŋ³¹	寻	尋			ziŋ2
	ziŋ³¹	荀	荀			ziŋ2
	ziŋ³¹	旬	旬			ziŋ2
	ziŋ³¹	循	循			ziŋ2
	ziŋ³¹	巡	巡			ziŋ2
	tɕiŋ⁵³	今	今			tɕiŋ1
	tɕiŋ⁵³	金	金			tɕiŋ1
	tɕiŋ⁵³	禁	禁	～弗住		tɕiŋ1
	tɕiŋ⁵³	襟	襟			tɕiŋ1
	tɕiŋ⁵³	巾	巾			tɕiŋ1
	tɕiŋ⁵³	斤	斤			tɕiŋ1
	tɕiŋ⁵³	筋	筋			tɕiŋ1
	tɕiŋ⁵³	茎	莖			tɕiŋ1
	tɕiŋ⁵³	京	京			tɕiŋ1
	tɕiŋ⁵³	荆	荊			tɕiŋ1
	tɕiŋ⁵³	惊	驚			tɕiŋ1
	tɕiŋ⁵³	经	經			tɕiŋ1
	tɕiŋ⁴³⁴	径	徑			tɕiŋ5A
	tɕiŋ⁴⁵	锦	錦			tɕiŋ3
	tɕiŋ⁴⁵	紧	緊			tɕiŋ3
	tɕiŋ⁴⁵	谨	謹			tɕiŋ3
	tɕiŋ⁴⁵	景	景			tɕiŋ3
	tɕiŋ⁴⁵	警	警			tɕiŋ3
	tɕiŋ⁴⁵	颈	頸			tɕiŋ3
	tɕiŋ⁴³⁴	禁	禁	～止		tɕiŋ5A
	tɕiŋ⁴³⁴	劲	勁			tɕiŋ5A
	tɕiŋ⁴³⁴	境	境			tɕiŋ5A
	tɕiŋ⁴³⁴	敬	敬			tɕiŋ5A
	tɕiŋ⁴³⁴	竟	竟			tɕiŋ5A
	tɕiŋ⁴³⁴	镜	鏡			tɕiŋ5A
	tɕʰiŋ⁵³	钦	欽			tɕʰiŋ1
	tɕʰiŋ⁵³	卿	卿			tɕʰiŋ1
	tɕʰiŋ⁵³	轻	輕			tɕʰiŋ1
	tɕʰiŋ⁵³	倾	傾			tɕʰiŋ1
	tɕʰiŋ⁴⁵	顷	頃			tɕʰiŋ3
	tɕʰiŋ³¹²	揿	撳	壓		tɕʰiŋ5B
	tɕʰiŋ³¹²	庆	慶			tɕʰiŋ5B
	dʑiŋ³¹	琴	琴			dʑiŋ2
	dʑiŋ³¹	禽	禽			dʑiŋ2
	dʑiŋ³¹	擒	擒			dʑiŋ2
	dʑiŋ³¹	堇	堇			dʑiŋ6
	dʑiŋ³¹	堇	菫			dʑiŋ6
	dʑiŋ³¹	堇	蓳			dʑiŋ6
	dʑiŋ³¹	瑾	瑾			dʑiŋ6
	dʑiŋ²⁴	觐	覲			dʑiŋ6
	dʑiŋ²⁴	槿	槿			dʑiŋ6
	dʑiŋ²⁴	馑	饉	饑～		dʑiŋ6
	dʑiŋ²⁴	仅	僅			dʑiŋ6
	dʑiŋ³¹	勤	勤			dʑiŋ2
	dʑiŋ³¹	芹	芹			dʑiŋ2
	dʑiŋ³¹	擎	擎			dʑiŋ2
	dʑiŋ³¹	鲸	鯨			dʑiŋ2
	dʑiŋ²⁴	近	近			dʑiŋ6
	dʑiŋ²⁴	竞	競			dʑiŋ6
	ȵiŋ³¹	任	任	姓～		ȵiŋ2
	ȵiŋ³¹	人	人	一個～		ȵiŋ2
	ȵiŋ³¹	仁	仁	蝦～		ȵiŋ2
	ȵiŋ³¹	凝	凝			ȵiŋ2
	ȵiŋ³¹	迎	迎			ȵiŋ2
	ȵiŋ³¹	宁	寧	安～		ȵiŋ2
	ȵiŋ²⁴	认	認			ȵiŋ6
	ȵiŋ²⁴	韧	韌	（白）		ȵiŋ6
	ȵiŋ²⁴	宁	寧	～可		ȵiŋ6
	ȵiŋ²⁴	佞	佞			ȵiŋ6
	ɕiŋ⁵³	欣	欣			ɕiŋ1
	ɕiŋ⁵³	兴	興	時～		ɕiŋ1
	ɕiŋ⁴³⁴	衅	釁			ɕiŋ5A
	ɕiŋ⁴³⁴	兴	興	高～		ɕiŋ5A
	ɦiŋ³¹	吟	吟			ɦiŋ2
	ɦiŋ³¹	淫	淫			ɦiŋ2
	ɦiŋ³¹	银	銀			ɦiŋ2
	ɦiŋ³¹	寅	寅			ɦiŋ2
	ɦiŋ³¹	行	行			ɦiŋ2
	ɦiŋ³¹	盈	盈			ɦiŋ2
	ɦiŋ³¹	形	形			ɦiŋ2
	ɦiŋ³¹	型	型			ɦiŋ2
	ɦiŋ³¹	刑	刑			ɦiŋ2
	ɦiŋ³¹	刑	𠛬			ɦiŋ2
	ɦiŋ³¹	邢	邢			ɦiŋ2
	ɦiŋ³¹	邢	郉			ɦiŋ2
	ɦiŋ³¹	莹	瑩			ɦiŋ2
	ɦiŋ³¹	营	營			ɦiŋ2
	ɦiŋ³¹	茔	塋			ɦiŋ2
	ɦiŋ³¹	萤	螢			ɦiŋ2
	ɦiŋ²⁴	幸	幸	～福		ɦiŋ6
	ɦiŋ²⁴	幸	倖	～免		ɦiŋ6
	iŋ⁵³	音	音			iŋ1
	iŋ⁵³	阴	陰			iŋ1
	iŋ⁵³	阴	隂			iŋ1
	iŋ⁵³	荫	蔭			iŋ1
	iŋ⁵³	因	因			iŋ1
	iŋ⁵³	姻	姻			iŋ1
	iŋ⁵³	殷	殷			iŋ1
	iŋ⁵³	应	應	～當		iŋ1
	iŋ⁵³	鹰	鷹			iŋ1
	iŋ⁵³	蝇	蠅			iŋ1
	iŋ⁵³	莺	鶯			iŋ1
	iŋ⁵³	鹦	鸚	～鵡		iŋ1
	aŋ⁵³	鹦	鸚	～哥		aŋ1
	iŋ⁵³	樱	櫻	～花		iŋ1
	aŋ⁵³	樱	櫻	～桃		aŋ1
	iŋ⁵³	英	英			iŋ1
	iŋ⁵³	婴	嬰			iŋ1
	iŋ⁵³	缨	纓			iŋ1
	iŋ⁴⁵	引	引			iŋ3
	iŋ⁴⁵	蚓	蚓			iŋ3
	iŋ⁴⁵	隐	隱			iŋ3
	iŋ⁴⁵	影	影			iŋ3
	iŋ⁴⁵	颖	穎			iŋ3
	iŋ⁴³⁴	印	印			iŋ5A
	iŋ⁴³⁴	应	應	答～		iŋ5A
	iŋ⁴³⁴	瀴	瀴	形容詞，涼		iŋ5A
	iŋ⁴³⁴	映	映			iŋ5A
	kuəŋ⁴⁵	滚	滾			kuəŋ3
	kuəŋ⁴³⁴	棍	棍			kuəŋ5A
	kʰuəŋ⁵³	昆	崑	～崙，～山（地名）		kʰuəŋ1
	kʰuəŋ⁵³	昆	昆			kʰuəŋ1
	kʰuəŋ⁵³	坤	坤			kʰuəŋ1
	kʰuəŋ⁵³	坤	堃			kʰuəŋ1
	kʰuəŋ⁴⁵	捆	捆			kʰuəŋ3
	kʰuəŋ³¹²	困	困	～難		kʰuəŋ5B
	kʰuəŋ³¹²	困	睏	～覺		kʰuəŋ5B
	huəŋ⁵³	昏	昏			huəŋ1
	huəŋ⁵³	婚	婚			huəŋ1
	huəŋ⁵³	荤	葷			huəŋ1
	ɦuəŋ³¹	魂	魂			ɦuəŋ2
	ɦuəŋ³¹	馄	餛			ɦuəŋ2
	ɦuəŋ³¹	浑	渾			ɦuəŋ2
	ɦuəŋ²⁴	混	混			ɦuəŋ6
	uəŋ⁵³	温	溫			uəŋ1
	uəŋ⁵³	瘟	瘟			uəŋ1
	uəŋ⁴⁵	稳	穩			uəŋ3
	paŋ⁵³	浜	浜			paŋ1
	pʰaŋ⁵³	乓	乓			pʰaŋ1
	baŋ³¹	朋	朋			baŋ2
	baŋ³¹	鹏	鵬			baŋ2
	baŋ³¹	膨	膨			baŋ2
	baŋ³¹	棚	棚			baŋ2
	baŋ²⁴	蚌	蚌			baŋ6
	baŋ²⁴	碰	碰			baŋ6
	maŋ⁴⁵	猛	猛	密		maŋ3
	maŋ²⁴	孟	孟			maŋ6
	laŋ⁴⁵	冷	冷			laŋ3
	tsaŋ⁵³	张	張			tsaŋ1
	tsaŋ⁵³	章	章			tsaŋ1
	tsaŋ⁵³	瘴	瘴			tsaŋ1
	tsaŋ⁵³	争	爭			tsaŋ1
	tsaŋ⁴⁵	长	長			tsaŋ3
	tsaŋ⁴⁵	涨	漲			tsaŋ3
	tsaŋ⁴⁵	掌	掌			tsaŋ3
	tsaŋ⁴³⁴	帐	帳			tsaŋ5A
	tsaŋ⁴³⁴	账	賬			tsaŋ5A
	tsaŋ⁴³⁴	胀	脹			tsaŋ5A
	tsaŋ⁴³⁴	仗	仗			tsaŋ5A
