浸	tɕʰ	in	13		
迎	∅	in	31		
影	∅	in	451		
剧	tɕ	i	13		
饼	p	in	451		
名	m	in	31		
领	n	in	451		
井	tɕ	in	451		
清	tɕʰ	in	45		
静	tɕ	in	13		
姓	ɕ	in	13		
贞	ts	ən	45		
程	tsʰ	ən	31		
整	ts	ən	451		
正	ts	ən	13		
声	s	ən	45		
申	s	ən	45		
承	tsʰ	ən	31	文	
承	s	ən	31	白	
成	tsʰ	ən	31		
城	tsʰ	ən	31		
存	tsʰ	ən	31		
轻	tɕʰ	in	45		
赢	∅	in	31		
积	tɕ	i	31		
惜	ɕ	i	31		
席	ɕ	i	31		
尺	tsʰ	ɿ	31		
石	s	ɿ	31		
湿	s	ɿ	31		
适	s	ɿ	31		
什	s	ɿ	31		
益	∅	i	31		
瓶	pʰ	in	31		
钉	t	in	45		
顶	t	in	451		
厅	tʰ	in	45		
听	tʰ	in	45		
亭	tʰ	in	31		
停	tʰ	in	31		
挺	tʰ	in	451		
定	t	in	13		
零	n	in	31		
青	tɕʰ	in	45		
星	ɕ	in	45		
腥	ɕ	in	45		
经	tɕ	in	45		
形	ɕ	in	31		
壁	p	i	31		
劈	pʰ	i	31		
踢	tʰ	i	31		
笛	t	i	31		
历	n	i	13		
锡	ɕ	i	31		
击	tɕ	ie	31		
吃	tsʰ	ɿ	31		
横	f	ən	31		
划	f	a	13		
兄	ɕ	ioŋ	45		
荣	∅	in	31		
永	∅	in	451		
营	∅	in	451		
蓬	pʰ	oŋ	31		
捧	pʰ	oŋ	451		
东	t	oŋ	45		
懂	t	oŋ	451		
冻	t	oŋ	13		
通	tʰ	oŋ	45		
桶	tʰ	oŋ	451		
痛	tʰ	oŋ	13		
铜	tʰ	oŋ	31		
动	t	oŋ	13		
洞	t	oŋ	13		
聋	n	oŋ	45		
弄	n	oŋ	45	白	
弄	n	oŋ	13	文	
粽	ts	oŋ	13		
葱	tsʰ	oŋ	45		
送	s	oŋ	13		
公	k	oŋ	45		
孔	kʰ	oŋ	451		
烘	x	oŋ	45		
红	x	oŋ	31		
弘	x	oŋ	31		
宏	x	oŋ	31		
翁	∅	oŋ	45		
木	m	uᶹ	31		
牧	m	uᶹ	31		
穆	m	uᶹ	31		
读	t	uᶹ	31		
鹿	n	uᶹ	31		
族	tɕʰ	io	31		
谷	k	uᶹ	31		
哭	kʰ	uᶹ	31		
屋	ⅴ	uᶹ	31		
吾	v	uᶹ	31		
冬	t	oŋ	45		
统	tʰ	oŋ	451		
脓	n	oŋ	31		
松	s	oŋ	45		
宋	s	oŋ	13		
绒	z	oŋ	31		
毒	t	uᶹ	31		
风	f	oŋ	45		
丰	f	oŋ	45		
凤	f	oŋ	13		
蒙	m	oŋ	31		
梦	m	oŋ	13		
孟	m	oŋ	13		
中	ts	oŋ	45		
虫	tsʰ	oŋ	31		
从	tsʰ	oŋ	31		
终	ts	oŋ	45		
充	tsʰ	oŋ	45		
宫	k	oŋ	45		
穷	tɕʰ	ioŋ	31		
熊	ɕ	ioŋ	31		
雄	ɕ	ioŋ	31		
福	f	uᶹ	31		
服	f	uᶹ	31		
目	m	uᶹ	31		
六	n	uᶹ	31		
宿	ɕ	io	31		
竹	ts	uᶹ	31		
烛	ts	uᶹ	31		
畜	tsʰ	uᶹ	31		
缩	s	o	31		
粥	ts	əɯ	45		
叔	s	uᶹ	31		
熟	s	uᶹ	31		
蜀	s	uᶹ	31		
属	s	uᶹ	31		
肉	z	əɯ	13		
菊	tɕ	i	31		
育	∅	io	31		
郁	∅	io	31		
封	f	oŋ	45		
烘	x	oŋ	45		
峰	x	oŋ	45		
蜂	x	oŋ	45		
缝	x	oŋ	13		
浓	n	oŋ	31		
龙	n	oŋ	31		
松	s	oŋ	45		
重	ts	oŋ	13		
皱	ts	oŋ	13		
肿	ts	oŋ	451		
种	ts	oŋ	13		
冲	tsʰ	oŋ	45		
恭	k	oŋ	45		
共	k	oŋ	13		
凶	ɕ	ioŋ	45		
拥	∅	ioŋ	451		
容	∅	oŋ	31		
融	∅	oŋ	31		
用	∅	ioŋ	13		
绿	n	uᶹ	31		
陆	n	uᶹ	31		
足	tɕ	io	31		
烛	ts	uᶹ	31		
赎	s	uᶹ	31		
属	s	uᶹ	31		
辱	z	uᶹ	31		
褥	z	uᶹ	451		
曲	tɕʰ	io	31		
屈	tɕʰ	io	31		
局	tɕ	i	31		
玉	∅	i	13		
浴	∅	io	31		
疫	∅	io	31		
域	∅	io	31		
谋	m	əɯ	31		
亩	m	əɯ	451		
某	m	əɯ	451		
贸	m	əɯ	13		
茂	m	əɯ	13		
擗	pʰ	ie	451	折，把树枝～断	
挼	z	ua	31	～面做馒头等	
