#漢字	音標	解釋	汝城話拼音				
#簡稱	/	汝城	/				
#全稱	/	汝城话	/				
#版本	/	2022-5-7	/				
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f	/				
#韻母	/	#韻母順序，用逗號分開。如：a,o,e	/				
#聲調	/	33 1 1a 陰平 ꜀,45 2 1b 陽平 ꜁,21 3 2 上 ꜂,24 5 3a 陰去 ꜄,44 6 3b 陽去 ꜅#每個聲調包括：五度調值 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。					
#說明	/	來源：灼灼其华 参考自曾献飞《汝城方言研究》、《汝城县志》、《广韵》、汉典网#HTML格式，僅允許一行，用<br>換行					
涮	sua5	~嘴（刷牙）	sua5				
涵	xa5		ha5				
婆	pu2	老派，~（奶奶的面称）	bu2				
梁	liaŋ2		liang2				
渗	sɛn6		sen6				
情	tɕʰin2		qin2				
惜	sɿ5	可~	sii5				
惜	ɕi1	珍~	xi1				
惭	tsʰa2		ca2				
悼	tau6		dao6				
惧	tɕʰy6		qy6				
惕	tʰi5		ti5				
惟	uɛi2		uei2				
惊	tɕin1		jin1				
惦							
悴	tsʰuɛi5		cuei5				
惋	ua3		ua3				
惨	tsʰa3		ca3				
惯	kua5		gua5				
寇	kʰəu5		kou5				
寅	in2		in2				
寄	tɕi5		ji5				
寂	tɕi5		ji5				
宿	ɕiəu5	星~（星星）	xiou5				
宿	su5	~室	su5				
窒	tɕi5		ji5				
窑	iau2		iao2				
密	miɛ1		mie1				
密	mi6	哈~瓜	mi6				
谋	məu2		mou2				
谍	tiɛ2		die2				
谎	xuaŋ3		huang3				
谐	xai1		hai1				
袱							
祷	tau3		dao3				
祸	xu6		hu6				
谓	uɛi6		uei6				
谚	ia6		ia6				
谜	mi2		mi2				
逮	tai3		dai3				
敢	ka3	文	ga3				
敢	kua3	白	gua3				
硷	ka3	白	ga3				
硷	tɕia3	文	jia3				
尉	uɛi6		uei6				
屠	tu2		du2				
弹	ta2	~琴	da2				
弹	ta6	子~	da6				
隋	tu6		du6				
堕	tu6		du6				
随	tsʰuɛi2		cuei2				
蛋	ta6		da6				
隅	y2		y2				
隆	lioŋ2	万代兴~	liong2				
隐	in3		in3				
婚	kʰuɛn1	结~	kuen1				
婚	xuɛn1	~姻法	huen1				
婶	sɛn3		sen3				
婉	ua3		ua3				
颇	pʰu1		pu1				
颈	tɕin3		jin3				
绩	tɕi5		ji5				
绪	tɕʰy6	白	qy6				
绪	ɕy6	文	xy6				
续	ɕiəu6	继~	xiou6				
续	ɕy5	~费	xy5				
骑	tɕʰi2		qi2				
绰	tsʰu6		cu6				
绳	sɛn2		sen2				
维	uɛi2		uei2				
绵	mia2		mia2				
绷	poŋ1		bong1				
绸	tsʰəu2		cou2				
综	tsoŋ1		zong1				
绽	tsa5		za5				
绿	liəu6		liou6				
缀	tsuɛi5		zuei5				
巢	tsʰau2		cao2				
琴	tɕʰin2		qin2				
琳	lin2		lin2				
琢	tsu5		zu5				
琼	tɕʰyn2	人名	qyn2				
琼	tɕʰioŋ2		qiong2				
斑	pa1		ba1				
替	tʰi5		ti5				
揍							
款	kʰua3		kua3				
堪	kʰa1		ka1				
塔	tʰa3		ta3				
搭	ta3		da3				
堰	ia5		ia5				
揩	kʰɛi1	擦拭	kei1				
越	yɛ3		ye3				
趁	tɛn2	白，寻找，~钱	den2				
趁	tsʰɛn6		cen6				
趋	tɕʰy1		qy1				
超	tsʰau1		cao1				
揽	la3		la3				
堤	ti1		di1				
提	tɛi2	白，动词	dei2				
提	ti2	文，~醒	di2				
博	pu5		bu5				
揭	tɕiɛ3		jie3				
喜	tɕʰi3	~事	qi3				
喜	sɿ3	欢~	sii3				
喜	ɕi3		xi3				
彭	poŋ2		bong2				
揣	tsʰuai3		cuai3				
插	tsʰa3		ca3				
揪	tɕiəu1		jiou1				
搜	səu1		sou1				
煮	tɕy3		jy3				
援	ya2		ya2				
搀	tsʰa1		ca1				
裁	tsʰai2		cai2				
搁	kɛ1		ge1				
搓	tsʰu1		cu1				
搂	ləu3		lou3				
搅	tɕiau3		jiao3				
壹	iɛ3		ie3				
握	u5	把~	u5				
搔	sau1		sao1				
揉							
斯	sɿ1		sii1				
期	tɕʰi2		qi2				
欺	tɕʰi1		qi1				
联	lia2		lia2				
葫	xu2		hu2				
散	sa3	~架	sa3				
散	sa5		sa5				
惹							
葬	tsaŋ5		zang5				
募	mu6		mu6				
葛	kuɛ3		gue3				
董	toŋ3		dong3				
葡	pu2		bu2				
敬	tɕin5		jin5				
葱	tsʰoŋ1		cong1				
蒋	tɕiaŋ3		jiang3				
蒂	ti6		di6				
落	lu6		lu6				
落	lɔ2	~花豆（花生）	lo2				
韩	xa2		ha2				
朝	iau1	白，~晨（早上）	iao1				
朝	tsau1	文	zao1				
朝	tsʰau2		cao2				
辜	ku1		gu1				
葵							
棒	paŋ5		bang5				
棱	lin2		lin2				
棋	tɕʰi2		qi2				
椰	iɔ2		io2				
植	tɕʰi6		qi6				
森	sɛn1		sen1				
焚	fuɛn2		fuen2				
椅	i3		i3				
椒	tɕiau1		jiao1				
棵	kʰu1		ku1				
棍	kuɛn5		guen5				
椎	tsuɛi1	尾~	zuei1				
棉	mia2		mia2				
棚	poŋ2		bong2				
棕	tsoŋ1		zong1				
棺	kua1		gua1				
榔	laŋ2		lang2				
椭	tʰu3		tu3				
惠	xuɛi6		huei6				
惑	xu6		hu6				
逼	pi5		bi5				
粟	ɕiəu2	番~（玉米）	xiou2				
粟	su6	文	su6				
棘	tɕi5		ji5				
酣	xa1		ha1				
酥	su1		su1				
厨	tɕʰy2		qy2				
厦	sɔ5	白，偏~	so5				
厦	xɔ6	文	ho6				
硬	ŋaŋ6	白	ngang6				
硬	ŋɛn6	文	ngen6				
硝	ɕiau1		xiao1				
确	kʰu5		ku5				
硫	liəu2		liou2				
雁	ŋa5		nga5				
殖	tɕʰi6		qi6				
裂	liɛ3		lie3				
雄	ɕioŋ2		xiong2				
颊							
雳	li6		li6				
暂	tsʰa6		ca6				
雅	ŋɔ3	白	ngo3				
雅	ia3	文	ia3				
翘	tɕʰiau2		qiao2				
辈	puɛi5		buei5				
悲	puɛi1		buei1				
紫	tɕi3		ji3				
凿	tsʰu6		cu6				
辉	xuɛi1		huei1				
敞	tsʰaŋ3		cang3				
棠	taŋ2		dang2				
赏	saŋ3		sang3				
掌	tsaŋ3		zang3				
晴	tɕʰin2		qin2				
睐	lai6		lai6				
暑	ɕy3		xy3				
最	tsuɛi5		zuei5				
晰	ɕi1	文	xi1				
量	liaŋ6	~大	liang6				
量	liaŋ2	测~	liang2				
鼎	tin3		din3				
喷	pʰuɛn5	~香	puen5				
喷	pʰuɛn		puen				
喷	fuɛn5	~雾器	fuen5				
喳	tsɔ1		zo1				
晶	tɕin1		jin1				
喇	la3		la3				
遇	ȵy6	老派	njy6				
遇	y6	新派	y6				
喊	xa5		ha5				
遏							
晾	liaŋ6		liang6				
景	tɕin3		jin3				
畴	tsʰəu2		cou2				
践	tɕʰia5	踩	qia5				
跋							
跌	tiɛ3		die3				
跑	pʰau4		pao4				
跛	pai1	白	bai1				
遗	i2		i2				
蛙	ua1		ua1				
蛛	tɕy1		jy1				
蜓	tin2		din2				
蜒	ia2		ia2				
蛤	xɔ1	蟆~（蛤蟆）	ho1				
蛤	kɛ3	~蟆（田鸡）	ge3				
喝	xuɛ3		hue3				
鹃	tɕya1		jya1				
喂	uɛi5		uei5				
喘	tsʰua3		cua3				
喉	xəu2		hou2				
喻	y2	老派	y2				
喻	y6	新派	y6				
啼	tɛi2		dei2				
啼	ti2		di2				
喧	ɕya1		xya1				
嵌	xa6		ha6				
幅	fu5		fu5				
帽	mau6		mao6				
赋	fu5		fu5				
赌	tu3		du3				
赎	su5		su5				
赐	tɕʰi5		qi5				
赔	puɛi2		buei2				
黑	xɛ5		he5				
铸	tɕy5		jy5				
铺	pʰu1		pu1				
链	lia6		lia6				
销	ɕiau1		xiao1				
锁	su3		su3				
锄	tsʰu2		cu2				
锅	ku1		gu1				
锈	ɕiəu5		xiou5				
锋	foŋ1		fong1				
锌	ɕin1		xin1				
锐	luɛi5		luei5				
甥	saŋ6	白，外~	sang6				
甥	sɛn1	文	sen1				
掰	pai1		bai1				
短	tua3		dua3				
智	tɕi5		ji5				
氮	ta6		da6				
毯	tʰa3		ta3				
氯	liəu6		liou6				
鹅	ŋu2		ngu2				
剩	suɛn6		suen6				
稍	sau1	~微	sao1				
稍	sau6	快~	sao6				
程	tsʰɛn2		cen2				
稀	ɕi1		xi1				
税	suɛi5		suei5				
筐	kʰuaŋ1		kuang1				
等	tɛn3		den3				
筑	tsu5		zu5				
策	tsʰɛ5		ce5				
筛	sai2	名词	sai2				
筛	sai1		sai1				
筒	tʰoŋ3	白，~子（雨靴）	tong3				
筒	toŋ2		dong2				
筏	fuɛ1		fue1				
答	ta3		da3				
筋	kɛn1	牛~	gen1				
筋	tɕin1		jin1				
筝	tsɛn1		zen1				
傲	ŋau6		ngao6				
傅	fu6		fu6				
牌	pai2		bai2				
堡	pau3		bao3				
盪	tʰaŋ5	刨	tang5				
集	tɕʰiɛ1		qie1				
焦	tɕiau1		jiao1				
傍	paŋ6		bang6				
储	tɕʰy2	老派	qy2				
储	tɕʰy3	新派	qy3				
皓	xau6	天~（天亮）	hao6				
皖	ua3		ua3				
粤	yɛ3		ye3				
奥	ŋau5		ngao5				
街	kai1		gai1				
惩	tsʰɛn3		cen3				
御	ȵy6	老派	njy6				
御	y6	新派	y6				
循	ɕyn2		xyn2				
艇	tʰin3		tin3				
舒	ɕy1		xy1				
逾	y2		y2				
番	fa1		fa1				
释	sɿ5		sii5				
禽	tɕʰin2		qin2				
腊	la1		la1				
脾	pi2		bi2				
腋							
腔	tɕʰiaŋ1		qiang1				
腕	ua6		ua6				
鲁	lu3		lu3				
猩	ɕin1		xin1				
猬	uɛi6		uei6				
猾	uɛ1		ue1				
猴	xəu2		hou2				
惫	puɛi6		buei6				
然	ia2		ia2				
馈	kʰuɛi5		kuei5				
馋	tsʰa2		ca2				
装	iaŋ1	白	iang1				
装	tsaŋ1	文	zang1				
蛮	ma2		ma2				
就	tɕʰiəu6		qiou6				
敦	tuɛn1		duen1				
斌	pin1		bin1				
痘	təu6		dou6				
痢	li6		li6				
痪	xua6	瘫~	hua6				
痛	tʰoŋ5		tong5				
童	toŋ2		dong2				
竣	tɕyn5		jyn5				
阔	kʰuɛ3		kue3				
善	sa6		sa6				
翔	tɕʰiaŋ2		qiang2				
羡	ɕia5		xia5				
普	pʰu3		pu3				
粪	fuɛn5		fuen5				
尊	tsuɛn1		zuen1				
奠	tia6		dia6				
道	tau6		dao6				
遂	suɛi6		suei6				
曾	tsʰɛn2		cen2				
曾	tsɛn1	姓	zen1				
焰	ia6		ia6				
港	kaŋ3		gang3				
滞	tɕʰi6		qi6				
湖	xu2		hu2				
湘	ɕiaŋ1		xiang1				
渣	tsɔ1		zo1				
渣	tsɔ2	~碎	zo2				
渤							
渺	miau3		miao3				
湿	sɛ3		se3				
温	uɛn1		uen1				
渴	kʰuɛ3	白	kue3				
溃	kʰuɛi5		kuei5				
溅	tɕia5		jia5				
滑	uɛ1		ue1				
湃	pai5		bai5				
渝	y2		y2				
湾	ua1		ua1				
渡	tu6		du6				
游	iəu2		iou2				
滋	tɕi1		ji1				
渲	ɕya1		xya1				
溉	kai5		gai5				
愤	fuɛn6		fuen6				
慌	xuaŋ1		huang1				
惰	tu1		du1				
愕	ŋu6		ngu6				
愣	lɛn6		len6				
惶	xuaŋ2		huang2				
愧	kʰuɛi5		kuei5				
愉	y2	新派	y2				
愉	y6	老派	y6				
慨	kʰai3		kai3				
割	kuɛ3		gue3				
寒	xua2		hua2				
富	fu5		fu5				
寓	y6		y6				
窜	tsʰua5		cua5				
窝							
窖	kau5		gao5				
窗	tsʰaŋ3	白	cang3				
窘	tɕioŋ3		jiong3				
遍	pʰia5		pia5				
遍	pia5		bia5				
雇	ku5		gu5				
裕	y6		y6				
裤	xu5	老派	hu5				
裤	kʰu5	新派	ku5				
裙	kʰuɛn2		kuen2				
禅	tsʰa2		ca2				
禅	sa6		sa6				
禄	lu6		lu6				
谢	tɕʰiɔ6		qio6				
谣	iau2		iao2				
谤	paŋ3	老派	bang3				
谤	paŋ5	新派	bang5				
谦	tɕʰia1		qia1				
犀	ɕi1		xi1				
属	su6		su6				
屡	ləu3		lou3				
屡	ly3		ly3				
强	tɕʰiaŋ2		qiang2				
强	tɕʰiaŋ3	勉~	qiang3				
粥	tsu5		zu5				
疏	su1		su1				
隔	kɛ5		ge5				
隙							
隘	ŋai6		ngai6				
媒	muɛi2		muei2				
絮	ɕy5		xy5				
嫂	sau3		sao3				
嫂	sau2	~~	sao2				
媚	muɛi6		muei6				
婿	ɕy3	侄~	xy3				
婿	ɕy6	文	xy6				
登	tɛn1		den1				
缅	mia3		mia3				
缆	la3		la3				
缉							
缎	tua5		dua5				
缓	xua3		hua3				
缔	ti6		di6				
缕	ləu3	丝线	lou3				
缕	ly3		ly3				
骗	pʰia6		pia6				
编	pʰia1	~故事	pia1				
编	pia1		bia1				
骚	sau1		sao1				
缘	yn2	爬行	yn2				
缘	ya2		ya2				
瑟	sɛ3		se3				
鹉	u3		u3				
瑞	luɛi6		luei6				
瑰	kuɛi5		guei5				
瑙	nau3		nao3				
魂	xuɛn2		huen2				
肆	sɿ2		sii2				
摄	sɛ3		se3				
摸	mɔ3	动词	mo3				
摸	mu1	文	mu1				
填	tia2		dia2				
搏	pu5		bu5				
塌	tʰa3		ta3				
鼓	ku3		gu3				
摆	pai3		bai3				
携	ɕiɛ2		xie2				
搬	pua1		bua1				
摇	iau2		iao2				
搞	kau3		gao3				
塘	taŋ2		dang2				
摊	tʰa1		ta1				
聘	pʰin6		pin6				
斟	tsɛn1		zen1				
蒜	sua5		sua5				
勤	tɕʰin2		qin2				
靴	ɕyɛ1		xye1				
靶	pɔ3		bo3				
鹊	tɕiəu2	喜~~	jiou2				
蓝	la2		la2				
墓	mu6		mu6				
幕	mu6		mu6				
蓬	poŋ2		bong2				
蓄	tɕʰiəu5	~头发（留头发）	qiou5				
蓄	ɕiəu5		xiou5				
蒲	pu6		bu6				
蓉	ioŋ2		iong2				
蒙	moŋ2		mong2				
蒸	tsɛn1		zen1				
献	ɕia2		xia2				
椿	tsʰuɛn1		cuen1				
禁	tɕin5		jin5				
楚	tsʰu3		cu3				
楷	kʰai3		kai3				
榄	la3		la3				
想	ɕiaŋ3		xiang3				
槐	xuai2		huai2				
榆	y2		y2				
楼	ləu2		lou2				
概	kʰai5	~念	kai5				
概	kai5	又音	gai5				
赖	lai6	无~	lai6				
赖	lai5	耍~	lai5				
酪	lau6		lao6				
酬	tsʰəu2		cou2				
感	ka3		ga3				
碍	ŋai6		ngai6				
碘	tia3		dia3				
碑	puɛi1		buei1				
碎	suɛi5		suei5				
碰	pʰoŋ		pong				
碗	ua3		ua3				
碌	lu6		lu6				
尴	ka1		ga1				
雷	luɛi2		luei2				
零	lɛn2		len2				
雾	u6		u6				
雹	pʰau5	白，冰~	pao5				
雹	pau5	文	bao5				
辐	fu2		fu2				
辑	tɕʰiɛ1		qie1				
输	ɕy1		xy1				
督	tu5	老派	du5				
督	tu6	新派	du6				
频	pin2		bin2				
龄	lin2		lin2				
鉴	ka5		ga5				
睛	tɕin6		jin6				
睹	tu3		du3				
睦	mu6		mu6				
瞄	miau3		miao3				
睫	tɕiɛ3		jie3				
睡	suɛi2	老派	suei2				
睡	suɛi6	新派	suei6				
睬	tsʰai3		cai3				
嗜	sɿ6		sii6				
鄙	pʰi3	白，~视	pi3				
鄙	pi3	文	bi3				
嗦	su1		su1				
愚	ȵy2	白	njy2				
愚	y2	文	y2				
暖	nua1	白，好~	nua1				
暖	nua3	文，~气	nua3				
盟	mɛn2	文	men2				
盟	moŋ2	白	mong2				
歇	ɕiɛ3		xie3				
暗	ŋa5		nga5				
暇	xɔ2		ho2				
照	tsau5		zao5				
畸	tɕʰi2		qi2				
跨	kʰua1		kua1				
跨	kʰua5	~栏	kua5				
跷	tɕʰiau6		qiao6				
跳	tʰiau5		tiao5				
跺	tu6		du6				
跪	kʰuɛi3		kuei3				
路	lu6		lu6				
跤	kau1		gao1				
跟	kɛn1		gen1				
遣	tɕʰia3		qia3				
蜈	ŋu2		ngu2				
蜗	u1	文	u1				
蛾	ŋu2		ngu2				
蜂	pʰoŋ1	白	pong1				
蜂	foŋ1	文，~鸟	fong1				
蜕	tʰuɛi5		tuei5				
嗅	ɕiəu5		xiou5				
嗡	oŋ1		ong1				
嗓	saŋ3		sang3				
署	ɕy3		xy3				
置	tɕi5		ji5				
罪	tsʰuɛi6		cuei6				
罩	tsau5		zao5				
蜀	tsʰu3	老派	cu3				
蜀	su3	新派	su3				
幌	xuaŋ3		huang3				
错	tsʰu4		cu4				
锚	mau2		mao2				
锡	ɕi1		xi1				
锣	lu2		lu2				
锤	ty2	铁~	dy2				
锤	tsʰuɛi2		cuei2				
锥	tsuɛi2		zuei2				
锦	tɕin3		jin3				
键	tɕʰia6		qia6				
锯	tɕy5		jy5				
锰	moŋ3		mong3				
矮	ai3		ai3				
辞	tɕʰi2		qi2				
稚	tɕʰi6		qi6				
稠	tsʰəu2		cou2				
颓	tʰuɛi2		tuei2				
愁	tsʰəu2		cou2				
筹	tsʰəu2		cou2				
签	tɕʰia1	老派	qia1				
签	ɕia1	新派，牙~子	xia1				
简	ka3		ga3				
简	tɕia3	文	jia3				
筷	kʰuai5		kuai5				
毁	xuɛi3		huei3				
舅	tɕʰiəu1		qiou1				
鼠	ɕy3		xy3				
催	tsʰuɛi1		cuei1				
傻	sɔ3		so3				
傻	sa3	文	sa3				
像	tɕʰia6		qia6				
像	ɕia6		xia6				
像	tɕʰiaŋ6	画~	qiang6				
躲	tu3		du3				
魁	kʰuɛi2		kuei2				
衙	ŋu2		ngu2				
衙	ŋɔ2		ngo2				
微	uɛi1		uei1				
愈	y6		y6				
遥	iau2		iao2				
腻	ȵi6		nji6				
腰	iau1		iao1				
腥	ɕin1		xin1				
腮	sai1		sai1				
腹	fu5		fu5				
腺							
鹏	poŋ2		bong2				
腾	tɛn2		den2				
腿	tʰuɛi3		tuei3				
鲍	pau1	老派	bao1				
鲍	pau6	新派	bao6				
猿	ya2		ya2				
颖	in3		in3				
触	tsʰu6	白，感~（感觉）	cu6				
触	tsʰu5	文	cu5				
解	kai3		gai3				
煞	sa3		sa3				
雏	tsʰu2		cu2				
馍							
馏	liəu2		liou2				
酱	tɕiaŋ5		jiang5				
禀	pin3		bin3				
痹	pi5		bi5				
廓	kʰu5		ku5				
痴	tɕʰi1		qi1				
痰	ta2		da2				
廉	lia2		lia2				
靖	tɕʰin6		qin6				
新	ɕin1		xin1				
韵	yn5		yn5				
意	i5		i5				
誊	tɛn2		den2				
粮	liaŋ2		liang2				
数	su3		su3				
数	su5		su5				
煎	tɕia1		jia1				
塑	su5		su5				
慈	tɕʰi2		qi2				
煤	muɛi2		muei2				
煌	xuaŋ2		huang2				
满	mua3		mua3				
漠	mu6		mu6				
滇	tia1		dia1				
源	ȵya2		njya2				
滤	ly6		ly6				
滥	la6		la6				
滔	tʰau1		tao1				
溪	kʰɛi1	地名	kei1				
溪	tɕʰi1	白	qi1				
溪	ɕi1	文	xi1				
溜	liəu1		liou1				
漓	li2		li2				
滚	kuɛn3	~水（沸水）	guen3				
溢	i5		i5				
溯	su6		su6				
滨	pin1		bin1				
溶	ioŋ2		iong2				
溺	ȵy6		njy6				
溺	ȵi6		nji6				
粱	liaŋ2		liang2				
滩	tʰa1		ta1				
慎	sɛn6		sen6				
誉	y6		y6				
塞	sɛ5		se5				
塞	sai2	出~	sai2				
寞	mu6		mu6				
窥	kʰuɛi1		kuei1				
窟	kʰu1		ku1				
寝	tɕʰin3		qin3				
谨	tɕin3		jin3				
褂	kɔ5		go5				
裸	lu3		lu3				
福	fu5		fu5				
福	fu2	文，~星	fu2				
谬	miəu6		miou6				
群	tɕʰyn2		qyn2				
殿	tia6		dia6				
殿	tia5	宫~	dia5				
辟	pʰi5		pi5				
障	tsaŋ5		zang5				
媳	ɕi5		xi5				
嫉							
嫌	ɕia2		xia2				
嫁	kɔ5		go5				
叠	tiɛ1	老派	die1				
叠	tiɛ3	新派	die3				
缚	fu6		fu6				
缝	foŋ2		fong2				
缠	tsʰa2		ca2				
缤	pin1		bin1				
剿	tɕiau3		jiao3				
静	tɕʰin6		qin6				
碧	pi5		bi5				
璃	li6		li6				
赘	tsuɛi5		zuei5				
熬	ŋau2		ngao2				
墙	tɕʰiaŋ2		qiang2				
墟	ɕy1		xy1				
嘉	kɔ1		go1				
摧	tsʰuɛi1		cuei1				
赫							
截	tɕʰiɛ1		qie1				
誓	sɿ5		sii5				
境	tɕin3	老派	jin3				
境	tɕin5	新派	jin5				
摘	tsɛ1	白	ze1				
摘	tsai1	文	zai1				
摔	suai3		suai3				
撇	pʰiɛ3		pie3				
聚	tɕʰy6		qy6				
慕	mu6		mu6				
暮	mu6		mu6				
摹	mu6		mu6				
蔓	ma6		ma6				
蔑	miɛ1		mie1				
蔡	tsʰai5		cai5				
蔗	tsɔ5		zo5				
蔽	pi6		bi6				
蔼	ŋai3		ngai3				
熙	ɕi1		xi1				
蔚	uɛi6		uei6				
兢	tɕin1		jin1				
模	mu2		mu2				
槛	kʰa3	门~	ka3				
槛	tɕia5		jia5				
榴	liəu2		liou2				
榜	paŋ3		bang3				
榨	tsɔ5		zo5				
榕	ioŋ2		iong2				
歌	ku1		gu1				
遭	tsau1		zao1				
酵	tɕiau5		jiao5				
酷	kʰu5		ku5				
酿	ȵiaŋ2	甜酒~	njiang2				
酿	ȵiaŋ6		njiang6				
酸	sua1		sua1				
碟	tiɛ2		die2				
碱	tɕia3		jia3				
碳	tʰa5		ta5				
磁	tɕʰi2		qi2				
愿	ȵya6		njya6				
需	ɕy1		xy1				
辖	xa3		ha3				
辗	tsa3		za3				
雌	tɕʰi2		qi2				
裳	saŋ2		sang2				
颗	kʰu1		ku1				
瞅							
墅	su6		su6				
墅	ɕy6		xy6				
嗽	səu5	咳~	sou5				
踊	ioŋ3		iong3				
蜻	tɕʰin1		qin1				
蜡	la1		la1				
蝇	in1		in1				
蜘	tɕi1		ji1				
蝉	tsʰa2		ca2				
嘛	ma1		ma1				
嘀							
赚	tɕʰya6		qya6				
锹	tɕʰiau1		qiao1				
锻	tua5		dua5				
镀	tu6		du6				
舞	u3		u3				
舔	tʰia3		tia3				
稳	uɛn3		uen3				
熏	ɕyn1		xyn1				
箕	tɕy1		jy1				
算	sua5		sua5				
箩	lu2		lu2				
管	kua3		gua3				
箫	ɕiau1		xiao1				
舆	y2		y2				
僚	liau2		liao2				
僧	sɛn1		sen1				
鼻	pi6	鼻涕	bi6				
魄	pʰɔ5		po5				
魅	muɛi6		muei6				
貌	mau6		mao6				
膜	mu2		mu2				
膊	pa5	白，~（哥哥）	ba5				
膊	pu6		bu6				
膀	pa6	翅~	ba6				
膀	paŋ3		bang3				
鲜	ɕia1		xia1				
疑	ȵi2		nji2				
孵	pu6	白	bu6				
孵	fu1	文	fu1				
馒	ma6		ma6				
裹	ku3		gu3				
敲	kʰau2		kao2				
豪	xau2		hao2				
膏	kau1		gao1				
遮	tsɔ1		zo1				
腐	fu3		fu3				
瘩	ta1	小肿块	da1				
瘟	uɛn1		uen1				
瘦	səu5		sou5				
辣	la1		la1				
彰	tsaŋ1		zang1				
竭	tɕiɛ3		jie3				
端	tua1		dua1				
旗	tɕʰi2		qi2				
精	tɕin1		jin1				
粹	tsʰuɛi6		cuei6				
歉	tɕʰia5		qia5				
弊	pi6		bi6				
熄	ɕi5	老派	xi5				
熄	ɕi1	新派	xi1				
熔	ioŋ2		iong2				
煽	sa1		sa1				
潇	ɕiau1		xiao1				
漆	tɕʰiɛ3		qie3				
漱	su5		su5				
漂	pʰiau1		piao1				
漂	pʰiau5	~亮	piao5				
漂	pʰiau3	~白	piao3				
漫	ma6		ma6				
滴	tɛi5	白	dei5				
滴	ti1	文，水~	di1				
漾	iaŋ6		iang6				
演	ia3		ia3				
漏	ləu6		lou6				
慢	ma6		ma6				
慷	kʰaŋ1		kang1				
寨	tsʰai6		cai6				
赛	sai5		sai5				
寡	kua3	文	gua3				
寡	kɔ3	白	go3				
察	tsʰɔ2		co2				
蜜	miɛ1		mie1				
寥	liau2		liao2				
谭	ta2		da2				
肇	tsʰau6		cao6				
褐							
褪	tʰuɛi5		tuei5				
谱	pʰu3		pu3				
隧	suɛi6		suei6				
嫩	nuɛn6		nuen6				
翠	tsʰuɛi5		cuei5				
熊	ɕioŋ2		xiong2				
凳	tɛn5		den5				
骡	lu2		lu2				
缩	su5		su5				
慧	xuɛi6		huei6				
撵	nia3		nia3				
撕	sɿ1		sii1				
撒	sa3		sa3				
撩	liau1		liao1				
趣	tɕʰy5		qy5				
趟	tʰaŋ3		tang3				
撑	tsʰaŋ1	白	cang1				
撑	tsʰɛn1	文	cen1				
撮	tɕyɛ3		jye3				
撬	tɕʰiau6		qiao6				
播	pu1		bu1				
擒	tɕʰin2		qin2				
墩	tuɛn1		duen1				
墩	tuɛn2		duen2				
撞	tsʰaŋ6		cang6				
撤	tsʰɛ3		ce3				
增	tsɛn1		zen1				
撰	tɕʰya6		qya6				
聪	tsʰoŋ1		cong1				
鞋	xai2		hai2				
鞍	ŋa1		nga1				
蕉	tɕiau1		jiao1				
蕊	luɛi3		luei3				
蔬	su1		su1				
蕴	yn6		yn6				
横	uaŋ2	地名	uang2				
横	xuɛn2		huen2				
槽	tsʰau2		cao2				
樱	in1		in1				
橡	tɕʰiaŋ6		qiang6				
樟	tsaŋ1		zang1				
橄	ka3		ga3				
敷	fu1		fu1				
豌	ua1		ua1				
飘	pʰiau1		piao1				
醋	tsʰu5		cu5				
醇	suɛn2		suen2				
醉	tsuɛi5		zuei5				
磕	kua2	白	gua2				
磊	luɛi3		luei3				
磅	paŋ5		bang5				
磅	paŋ3	过~（称重物）	bang3				
碾	tsa3	~米	za3				
震	tsɛn3	地~	zen3				
震	tsɛn5	文	zen5				
霄	ɕiau1		xiao1				
霉	muɛi2		muei2				
瞒	mua2		mua2				
题	ti2		di2				
暴	pau5		bao5				
瞎	xa3		ha3				
嘻	ɕi1		xi1				
嘶	sɿ1		sii1				
嘲	tsʰau2		cao2				
嘹	liau2		liao2				
影	in3		in3				
踢	tʰi5		ti5				
踏	tʰa3		ta3				
踩	tsʰai3		cai3				
踪	tsoŋ1		zong1				
蝶	tiɛ1	老派	die1				
蝶	tiɛ5	新派	die5				
蝴	xu2		hu2				
蝠	fu5		fu5				
蝎							
蝌	kʰu1		ku1				
蝗	xuaŋ2		huang2				
蝙	pia1		bia1				
嘿							
嘱	tsu3		zu3				
幢	toŋ5		dong5				
墨	mɛ6		me6				
镇	tsɛn5		zen5				
镐	kau3		gao3				
镑	paŋ6		bang6				
靠	kʰau5		kao5				
稽	tɕi1		ji1				
稻	tau6		dao6				
黎	li2		li2				
稿	kau3		gao3				
稼	kɔ1		go1				
箱	ɕiaŋ1		xiang1				
篓	ləu3		lou3				
箭	tɕia5		jia5				
篇	pʰia1		pia1				
僵	tɕiaŋ1		jiang1				
躺	tʰaŋ3		tang3				
僻	pʰi5		pi5				
德	tɛ5		de5				
艘	səu1		sou1				
膝	ɕiɛ3		xie3				
膛	taŋ2		dang2				
鲤	li1	白	li1				
鲤	li3	文	li3				
鲫	tɕi5		ji5				
熟	su6		su6				
摩	mu2		mu2				
褒	pau1		bao1				
瘪	pʰɛ3		pe3				
瘤	liəu2		liou2				
瘫	tʰa1		ta1				
凛	lin3		lin3				
颜	ŋa2		nga2				
毅	ȵi6		nji6				
糊	u2	白，糨~	u2				
