"拼音"	"IPA"	"調號"	"單字"
"teng"	"tʰəŋ"	5	"痛"
"leng"	"ləŋ"	2	"籠聾齈農膿儂隆濃龍"
"leng"	"ləŋ"	3	"攏隴壠"
"leng"	"ləŋ"	5	"弄"
"zeng"	"tsəŋ"	1	"鬃宗綜蹤"
"zeng"	"tsəŋ"	2	"從[～前]叢崇"
"zeng"	"tsəŋ"	5	"糉縱誦頌"
"ceng"	"tsʰəŋ"	1	"聰蔥怱從[～容]"
"ceng"	"tsʰəŋ"	3	"慫"
"seng"	"səŋ"	1	"松鬆嵩"
"seng"	"səŋ"	5	"宋送訟"
"dreng"	"ʈəŋ"	1	"中終鐘鍾盅"
"dreng"	"ʈəŋ"	2	"蟲窮重[～複]"
"dreng"	"ʈəŋ"	3	"種[～類]"
"dreng"	"ʈəŋ"	5	"眾種[～樹]仲中[射～]"
"dreng"	"ʈəŋ"	6	"重[輕～]"
"treng"	"ʈʰəŋ"	1	"囪充沖衝舂"
"treng"	"ʈʰəŋ"	3	"寵"
"treng"	"ʈʰəŋ"	5	"銃"
"geng"	"kəŋ"	1	"公蚣工功攻躬宮恭供弓"
"geng"	"kəŋ"	3	"汞拱鞏"
"geng"	"kəŋ"	5	"貢供[上～]"
"geng"	"kəŋ"	6	"共"
"keng"	"kʰəŋ"	1	"空[～虛]"
"keng"	"kʰəŋ"	3	"孔恐"
"keng"	"kʰəŋ"	5	"控空[～缺]"
"shieng"	"ɕiəŋ"	1	"胸凶兇"
"shieng"	"ɕiəŋ"	2	"雄熊"
"shieng"	"ɕiəŋ"	5	"嗅[(白)～一下]"
"ieng"	"iəŋ"	1	"雍庸"
"ieng"	"iəŋ"	2	"融戎絨茸容蓉溶瓤"
"ieng"	"iəŋ"	3	"擁甬勇湧"
"ieng"	"iəŋ"	6	"用"
