字	音	注
篤	tuk[7]	
督	tuk[7]	
□	luk[7]	～水：涉水
郭	kuk[7]	
廓	kuk[7]	
國	kuk[7]	
穀	kuk[7]	
谷	kuk[7]	
福	huk[7]	
幅	huk[7]	
複	huk[7]	
覆	huk[7]	2
復	huk[7]	～習
竹	tyuk[7]	
築	tyuk[7]	
鐵	tʰyuk[7]	2～鉗：火鉗
縮	tʰyuk[7]	縮小，縮回
釋	θyuk[7]	1～迦
錫	θyuk[7]	
肅	θyuk[7]	
宿	θyuk[7]	～舍
熟	θyuk[7]	1水果成熟
淑	θyuk[7]	
□	θyuk[7]	□ky11～□kai44：呃逆
捉	tɕyuk[7]	
祝	tɕyuk[7]	
粥	tɕyuk[7]	
叔	tɕyuk[7]	～翁：妻子叫丈夫的叔叔
足	tɕyuk[7]	
蓄	ɕyuk[7]	
菊	kyuk[7]	
麯	kʰyuk[7]	
曲	kʰyuk[7]	2歌～；～折
鬱	∅yuk[7]	
□	∅yuk[7]	～起：站起來
□	pak[7]	魚鰾
□	mak[7]	癟
北	pᴇk[7]	
柏	pᴇk[7]	
迫	pʰᴇk[7]	
魄	pʰᴇk[7]	
獲	pʰᴇk[8]	
得	tᴇk[7]	1～罪，～獎
德	tᴇk[7]	
特	tᴇk[8]	
澤	tᴇk[8]	
擇	tᴇk[8]	2
色	θᴇk[7]	
□	θᴇk[7]	油～餜：油條
側	tʃᴇk[7]	1側身，～底睏：側身而睡
責	tʃᴇk[7]	
廁	tʃʰᴇk[7]	
側	tʃʰᴇk[7]	2
測	tʃʰᴇk[7]	
策	tʃʰᴇk[7]	
革	kᴇk[7]	
格	kᴇk[7]	2價～
刻	kʰᴇk[7]	
克	kʰᴇk[7]	1～服
剋	kʰᴇk[7]	
□	kʰᴇk[7]	～相：照相。陰入
逆	ŋᴇk[8]	□au55～：頑皮，～水行舟
血	hᴇk[7]	
黑	hᴇk[7]	
或	hᴇk[8]	
惑	hᴇk[8]	
博	pɔk[7]	1換；～士
搏	pɔk[7]	
駁	pɔk[7]	
□	pɔk[7]	扔
□	pɔk[7]	木屐～：木屐
薄	pɔk[8]	～荷
博	pɔk[8]	2～士
幕	mɔk[7]	
樂	mɔk[8]	1音～
□	mɔk[8]	□tʃʰɔn55～：吃驚
啄	tɔk[7]	
琢	tɔk[7]	
□	tɔk[7]	剁，～肉：砍肉
烙	lɔk[8]	
洛	lɔk[8]	
絡	lɔk[8]	
樂	lɔk[8]	快～
樂	lɔk[8]	2～隊
作	tʃɔk[7]	
昨	tʃɔk[7]	2
昨	tʃɔk[8]	1
撮	tʃʰɔk[7]	量詞
戳	tʃʰɔk[7]	2捅；性交
戳	tʃʰɔk[8]	直角切，郵～
蟀	θɔk[7]	
各	kɔk[7]	2
閣	kɔk[7]	
擱	kɔk[7]	
胳	kɔk[7]	2
覺	kɔk[7]	感～
□	kɔk[7]	搭板
確	kʰɔk[7]	
□	kʰɔk[7]	敲
□	kʰɔk[8]	碓米～：打盹兒
鄂	ŋɔk[8]	
嶽	ŋɔk[8]	
岳	ŋɔk[8]	～飛
學	hɔk[8]	2～堂：學校，大～
鶴	hɔk[8]	
惡	∅ɔk[7]	形容詞
墨	mœk[8]	
默	mœk[8]	
目	mœk[8]	1～屎：眼眵
□	tœk[7]	牛用角鬥
□	tœk[7]	～碎票：找零錢
濁	tœk[8]	渾濁
戳	tʰœk[7]	1捅
讀	tʰœk[8]	1～書
落	lœk[7]	1掉落
簏	lœk[7]	～囝：抽屜，裝童屍的棺材
□	lœk[7]	～後日：大後日
□	lœk[7]	雞□kœ44～：母雞下蛋時叫
駱	lœk[8]	～駝
肋	lœk[8]	
勒	lœk[8]	彌～佛
鹿	lœk[8]	
漉	lœk[8]	撈
六	lœk[8]	
□	lœk[8]	□pœ0～鑽：木工鑽
鑿	tʃʰœk[8]	昨木切
□	θœk[7]	用手掌打
□	θœk[8]	嗆
角	kœk[7]	動物的角；角落
殼	kʰœk[7]	
克	kʰœk[7]	2撲～
□	hœk[8]	疲勞
□	hœk[8]	～氣：喘氣
□	pʰiək[7]	拍水～：在水面上擲瓦片
域	pek[8]	
秩	tek[8]	
侄	tek[8]	
敵	tek[8]	
狄	tek[8]	
軸	tek[8]	
疾	tʃek[8]	
寂	tʃek[8]	安靜
極	kek[8]	
蔔	pok[8]	蘿～
匐	pok[8]	趴
撲	pok[8]	2～克
母	mok[8]	3豬～戒：豬八戒
木	mok[8]	～虱：臭蟲
目	mok[8]	2～珠：眼睛，～汁：眼淚
穆	mok[8]	
牧	mok[8]	
獨	tok[8]	
讀	tok[8]	2
毒	tok[8]	
族	tʃok[8]	
□	tʃʰok[8]	揉
服	hok[8]	
伏	hok[8]	入～
袱	hok[8]	包～
略	lyok[8]	
掠	lyok[8]	
削	θyok[7]	2
爵	tɕyok[7]	
酌	tɕyok[7]	
嚼	tɕyok[8]	
雀	ɕyok[7]	麻～：麻將
鵲	ɕyok[7]	2讀字
芍	ɕyok[7]	白～
□	ɕyok[7]	好
腳	kyok[7]	
卻	kyok[7]	
劇	kʰyok[8]	～院
虐	ŋyok[8]	
約	∅yok[7]	
若	∅yok[8]	2
弱	∅yok[8]	
逐	tøk[8]	追
肉	nøk[8]	
率	løk[8]	效～
祿	løk[8]	
陸	løk[8]	
術	θøk[8]	2手～
熟	θøk[8]	2煮～，□maŋ55～：飯熟
塾	θøk[8]	
俗	θøk[8]	
續	θøk[8]	繼～
贖	θøk[8]	
蜀	θøk[8]	
屬	θøk[8]	
玉	ŋøk[8]	2
育	∅øk[8]	
辱	∅øk[8]	
褥	∅øk[8]	
□	piʔ[13]	～□lik5：掙扎
□	piʔ[13]	～□lik5：榕樹
□	pʰiʔ[8]	～鼻：抽鼻涕
著	tiʔ[8]	直略切2在。有時讀得接近[teʔ3]
□	∅iʔ[7]	刺，動詞
剝	puʔ[7]	
縛	puʔ[8]	捆，拴
曝	pʰuʔ[8]	曬
□	tuʔ[7]	拿，～脈：號脈；移動
綠	luʔ[8]	
錄	luʔ[8]	
燭	tʃuʔ[7]	
粟	tʃʰuʔ[7]	1稻穀
削	θuʔ[7]	1
粟	θuʔ[7]	2穀子
局	kuʔ[8]	
曲	kʰuʔ[7]	1唱～；彎；～尺
玉	ŋuʔ[8]	1
獄	ŋuʔ[8]	
沃	∅uʔ[7]	淋
著	tyʔ[7]	張略切，裝，盛
著	tyʔ[8]	直略切1火～：著火；尋～：找到；去～：去過
箬	nyʔ[8]	葉子
惜	θyʔ[7]	1疼愛，保～：保重身體
□	θyʔ[7]	接吻
石	θyʔ[8]	1～□lan433：石頭
液	θyʔ[8]	1手汗
借	tɕyʔ[7]	資昔切
炙	tɕyʔ[7]	烤火
鵲	ɕyʔ[7]	1□tʰit4～：喜鵲
尺	ɕyʔ[7]	
蓆	ɕyʔ[8]	
□	ɕyʔ[8]	理睬
藥	∅yʔ[8]	
百	paʔ[7]	
伯	paʔ[7]	
掰	paʔ[7]	撕，掰，揭下，刮破
□	paʔ[7]	睜眼，張嘴
白	paʔ[8]	
拍	pʰaʔ[7]	打
明	maʔ[7]	3～早：明日
麥	maʔ[8]	
脈	maʔ[8]	
□	maʔ[8]	□θiᴇp3～：囟門
□	taʔ[7]	壓
□	tʰaʔ[7]	乾淨
宅	tʰaʔ[8]	入～：入住新屋
搦	naʔ[8]	拿，抓，捉
□	tʃaʔ[7]	叔叔
册	tʃʰaʔ[7]	
撒	θaʔ[7]	
今	kaʔ[7]	2～早：今日
格	kaʔ[7]	1表～
隔	kaʔ[7]	
□	kaʔ[8]	撬
□	kaʔ[13]	～蚤：跳蚤。連讀調特殊
咳	kʰaʔ[7]	～嗽
客	kʰaʔ[7]	
䥛	mᴇʔ[7]	鐮～：鐮刀
□	mᴇʔ[8]	塗□li33～：爛泥
壁	piᴇʔ[7]	
避	pʰiᴇʔ[7]	1避開
僻	miᴇʔ[7]	偏～
摘	tiᴇʔ[7]	
糴	tiᴇʔ[8]	
拆	tʰiᴇʔ[7]	
𤘃	liᴇʔ[8]	一種曬東西用的圓形大竹器
迹	tɕiᴇʔ[7]	痕迹
隻	tɕiᴇʔ[7]	
食	tɕiᴇʔ[7]	2乞～：乞丐
赫	ɕiᴇʔ[7]	
刺	ɕiᴇʔ[7]	七迹切，編織；～蘿：絲瓜，～毛□lat5：毛蟲
赤	ɕiᴇʔ[7]	～肉：瘦肉
□	ɕiᴇʔ[7]	「蜀隻一個」的合音
食	ɕiᴇʔ[8]	1吃
額	ŋiᴇʔ[8]	
勺	∅iᴇʔ[8]	尿～：糞勺
薄	pɔʔ[8]	形容詞
泊	pɔʔ[8]	蒼蠅等栖止
粕	pʰɔʔ[7]	渣子
□	pʰɔʔ[7]	劈
莫	mɔʔ[8]	別，不要
膜	mɔʔ[8]	
桌	tɔʔ[7]	
卓	tɔʔ[7]	
擇	tɔʔ[8]	1挑選
托	tʰɔʔ[7]	1頂上去
乇	nɔʔ[7]	東西。本書中寫作「乇」
□	lɔʔ[7]	套上
□	lɔʔ[7]	胳～下：腋下
囉	lɔʔ[8]	～嗦
落	lɔʔ[8]	2日頭～山
□	tʃɔʔ[7]	～水：攔水
蜀	tʃʰɔʔ[8]	1一。本書中寫作「蜀」
索	θɔʔ[7]	
欶	θɔʔ[7]	吮吸
鐲	θɔʔ[8]	
□	θɔʔ[8]	勒緊
□	kɔʔ[7]	烙
□	∅ɔʔ[7]	乖，聰明
學	∅ɔʔ[8]	1
劃	∅uɔʔ[8]	筆～，計～
畫	∅uɔʔ[8]	胡麥切，動詞
□	lœʔ[8]	□œ33～：噯氣
各	kœʔ[7]	1～農：別人
齊	teʔ[8]	2和，跟
腹	poʔ[7]	2～肚：肚子
□	køʔ[7]	～□løn11：捲，捲髮。「捲」的分音詞
窟	kʰøʔ[8]	3～窿
伓	∅n̩[1]	不。如，～去。本書中寫作「伓」
