tsʰə̃	2a	崇虫		
tsʰə̃	2b	从丛重[～新]		
tsʰə̃	3	宠		
tsʰə̃	5	铳		
sə̃	1	松嵩松		
sə̃	2a	怂		
sə̃	3	耸擤		
sə̃	5	宋送讼颂诵		
kə̃	1	工弓公功攻宫恭蚣躬龚		
kə̃	3	汞拱巩		
kə̃	5	共供贡贯[本字不明，钻的意思]		
kʰə̃	1	空[～间]		
kʰə̃	3	孔恐		
kʰə̃	5	空[～闲]控		
xə̃	1	烘轰		
xə̃	2a	洪红		
xə̃	2b	弘宏虹		
xə̃	3	哄		
xə̃	5	鬨蕻		
ə̃	1	翁		
ə̃	5	瓮		
tɕʰiə̃	2a	穷		
tɕʰiə̃	3	重[轻～]		
ɕiə̃	1	凶兄匈胸		
ɕiə̃	3	雄熊		
ɕiə̃	5	嗅		
iə̃	1	庸雍拥壅臃		
iə̃	2a	浓溶熔		
iə̃	2b	戎茸容绒蓉荥		
iə̃	3	甬勇涌恿咏踊		
iə̃	5	用		
pɔ̃	1	邦浜帮		
pɔ̃	3	绑榜		
pɔ̃	5	棒谤蚌		
pʰɔ̃	2b	旁庞		
pʰɔ̃	5	胖		
mɔ̃	1	昂妈		
mɔ̃	2a	芒忙盲		
mɔ̃	2b	氓茫		
mɔ̃	3	莽蟒		
mɔ̃	5	望		
fɔ̃	1	方芳		
fɔ̃	2a	坊防妨房		
fɔ̃	3	仿倣纺访彷		
fɔ̃	5	放		
tɔ̃	1	当[正～]裆		
tɔ̃	2a	唐塘糖堂		
tɔ̃	3	挡档党		
tɔ̃	5	当[～铺]荡		
tʰɔ̃	1	汤		
tʰɔ̃	2b	堂棠		
tʰɔ̃	3	趟		
tʰɔ̃	5	烫		
lɔ̃	2a	郎狼廊囊		
lɔ̃	3	朗攮		
lɔ̃	5	浪		
tsɔ̃	1	赃		
tsɔ̃	5	藏葬脏[内～]		
tsʰɔ̃	1	仓苍舱昌窗疮		
tsʰɔ̃	2a	牀		
tsʰɔ̃	3	闯		
tsʰɔ̃	5	创撞		
sɔ̃	1	桑丧霜双孀		
sɔ̃	3	嗓磉爽□[段]		
kɔ̃	1	冈缸刚岗纲钢钢光江虹		
kɔ̃	3	港广讲		
kɔ̃	5	肛杠逛		
kʰɔ̃	1	康慷扛匡筐框眶		
kʰɔ̃	2a	狂		
kʰɔ̃	3	□[猛地用力撞上]		
kʰɔ̃	5	抗况旷矿□[撞]		
xɔ̃	1	夯荒慌糠		
xɔ̃	2a	行杭航		
xɔ̃	2b	皇黄凰簧		
xɔ̃	3	晃谎臼		
xɔ̃	5	巷		
ɔ̃	1	肮汪□[敲]		
ɔ̃	2a	黄亡王		
ɔ̃	3	枉往网		
ɔ̃	5	妄忘旺望		
tiɔ̃	5	□[钉]□[啄]		
liɔ̃	2a	凉梁粱粮量[测～]		
liɔ̃	2b	良		
liɔ̃	3	两辆		
liɔ̃	5	亮量[重～]谅		
tɕiɔ̃	1	姜僵浆姜疆缰章张樟将[～军]		
tɕiɔ̃	3	长[～大]蒋獎桨耩掌涨		
tɕiɔ̃	5	降[下～]酱丈仗杖帐胀障瘴将[大～]		
tɕʰiɔ̃	1	匠羌腔枪		
tɕʰiɔ̃	2a	长[～短]墙		
tɕʰiɔ̃	2b	场肠偿强		
tɕʰiɔ̃	3	强抢呛丈厂		
tɕʰiɔ̃	5	像唱畅		
ɕiɔ̃	1	商伤相[～信]香厢乡湘箱襄镶		
ɕiɔ̃	2a	尝		
ɕiɔ̃	2b	常祥翔详降[投～]		
ɕiɔ̃	3	晌赏上[～山]尚享铜响		
ɕiɔ̃	5	上[～头]相[看～]向象项橡		
iɔ̃	1	穰央殃秧		
iɔ̃	2a	娘羊洋阳扬杨疡烊		
iɔ̃	2b	瓤		
iɔ̃	3	仰养痒		
iɔ̃	5	让样		
pʋ	2b	不		
pʋ	3	补簿		
pʋ	5	步布怖部		
pʰʋ	1	铺		
pʰʋ	2b	脯葡仆		
pʰʋ	3	卜捕甫讣浦普朴谱		
pʰʋ	5	埠铺瀑		
fʋ	1	发夫跗麸敷肤俘乎呼		
fʋ	2a	扶符狐胡壶葫湖		
fʋ	2b	佛弗伏芙彿服幅福辐复腹复覆袱忽		
fʋ	3	斧府俯釜腑辅腐抚虎浒苦		
fʋ	5	父付附咐负副妇傅富赋覆互户戽沪护		
tʋ	1	都督		
tʋ	2a	徒涂图		
tʋ	2b	毒独犊牍读[文读]凸突途		
tʋ	3	堵赌笃肚		
tʋ	5	杜妒度渡镀		
tʰʋ	2b	徒图		
tʰʋ	3	土		
tʰʋ	5	吐兔		
lʋ	1	捋		
lʋ	2a	炉鸬奴		
lʋ	2b	芦卢庐陆鹿禄録		
lʋ	3	努虏卤鲁橹		
lʋ	5	路露鹭怒		
tsʋ	1	租		
tsʋ	2b	祝族足		
tsʋ	3	嘱组祖阻		
tsʰʋ	1	醋		
tsʰʋ	2a	锄		
tsʰʋ	2b	畜触促蓄		
tsʰʋ	3	初粗		
tsʰʋ	5	助做		
sʋ	1	梳疏蔬酥苏		
sʋ	2b	叔淑熟赎蜀属束朔俗速粟塑肃宿		
sʋ	3	数[动词]		
sʋ	5	漱数[名词]素诉		
kʋ	1	孤姑辜箍		
kʋ	3	估古牯鼓		
kʋ	5	固故雇锢顾库裤		
kʰʋ	1	枯		
kʰʋ	2b	窟酷		
kʰʋ	3	股苦		
ʋ	1	污巫乌诬		
ʋ	2a	鬍吴梧蜈		
ʋ	2b	无勿物		
ʋ	3	五午伍武侮舞鹉		
ʋ	5	戊悟务误雾		
