字	音	注
煠	tʃɔʔ[8]	
铡	tʃʰɔʔ[8]	
学	xɔʔ[8]	文读
岳	ŋɔʔ[8]	
乐	ŋɔʔ[8]	音～
薄	pʰoʔ[8]	
仆	pʰoʔ[8]	
扑	pʰoʔ[8]	
雹	pʰoʔ[8]	
沫	moʔ[8]	文读
没	moʔ[8]	文读
幕	moʔ[8]	
膜	moʔ[8]	
着	toʔ[8]	
叠	tʰoʔ[8]	白读
落	loʔ[8]	
乐	loʔ[8]	快～
烙	loʔ[8]	
酪	loʔ[8]	
洛	loʔ[8]	
骆	loʔ[8]	
络	loʔ[8]	
诺	loʔ[8]	
杂	tsʰoʔ[8]	
蚀	tʃʰoʔ[8]	
浊	tʃʰoʔ[8]	
戳	tʃʰoʔ[8]	
合	xoʔ[8]	
盒	xoʔ[8]	
匣	xoʔ[8]	
获	xoʔ[8]	
学	xoʔ[8]	白读
霍	xoʔ[8]	
藿	xoʔ[8]	
□	tʰioʔ[8]	被害
着	tʰioʔ[8]	白读
嚼	tsʰioʔ[8]	
石	sioʔ[8]	
蓆	sioʔ[8]	白读
弱	∅ioʔ[8]	
疟	∅ioʔ[8]	
钥	∅ioʔ[8]	
虐	∅ioʔ[8]	
药	∅ioʔ[8]	
若	∅ioʔ[8]	
箬	∅ioʔ[8]	
壁	pʰiʔ[8]	
劈	pʰiʔ[8]	
秘	miʔ[8]	
密	miʔ[8]	
蜜	miʔ[8]	
觅	miʔ[8]	
秘	miʔ[8]	
笛	tiʔ[8]	
递	tiʔ[8]	
值	tʰiʔ[8]	
侄	tʰiʔ[8]	
直	tʰiʔ[8]	文读
殖	tʰiʔ[8]	
蛰	tʰiʔ[8]	文读，惊～
力	liʔ[8]	文读
立	liʔ[8]	
粒	liʔ[8]	文读
栗	liʔ[8]	
历	liʔ[8]	
曆	liʔ[8]	
沥	liʔ[8]	
溺	liʔ[8]	
脊	tsiʔ[8]	
籍	tsiʔ[8]	文读
疾	tsʰiʔ[8]	
集	tsʰiʔ[8]	
楫	tsʰiʔ[8]	
席	siʔ[8]	
蓆	siʔ[8]	文读
习	siʔ[8]	
十	ʃiʔ[8]	
实	ʃiʔ[8]	
蚀	ʃiʔ[8]	
及	kiʔ[8]	
极	kiʔ[8]	
吸	xiʔ[8]	
日	ŋiʔ[8]	
入	ŋiʔ[8]	
亦	∅iʔ[8]	
译	∅iʔ[8]	
易	∅iʔ[8]	交～
疫	∅iʔ[8]	
役	∅iʔ[8]	
翼	∅iʔ[8]	
轴	tʰyʔ[8]	
绿	lyʔ[8]	
六	lyʔ[8]	
陆	lyʔ[8]	
録	lyʔ[8]	
律	lyʔ[8]	
赎	syʔ[8]	
续	syʔ[8]	
熟	tʃyʔ[8]	
属	tʃyʔ[8]	
述	tʃyʔ[8]	
术	tʃyʔ[8]	
局	kʰyʔ[8]	
剧	kʰyʔ[8]	
掘	kʰyʔ[8]	
肉	ŋyʔ[8]	
玉	ŋyʔ[8]	
狱	ŋyʔ[8]	
欲	∅yʔ[8]	
域	∅yʔ[8]	
辱	∅yʔ[8]	
褥	∅yʔ[8]	
裕	∅yʔ[8]	
育	∅yʔ[8]	
毓	∅yʔ[8]	
浴	∅yʔ[8]	
曝	pʰuʔ[8]	
瀑	pʰuʔ[8]	
目	muʔ[8]	
牧	muʔ[8]	
木	muʔ[8]	
独	tʰuʔ[8]	
牍	tʰuʔ[8]	
读	tʰuʔ[8]	
毒	tʰuʔ[8]	
秃	tʰuʔ[8]	
突	tʰuʔ[8]	
鹿	luʔ[8]	
禄	luʔ[8]	
族	tsʰuʔ[8]	
凿	tsʰuʔ[8]	
服	xuʔ[8]	
伏	xuʔ[8]	
復	xuʔ[8]	
腹	xuʔ[8]	文读
複	xuʔ[8]	
覆	xuʔ[8]	文读
