字	音	注
罰	xuat[8]	
□	xuat[8]	跨
活	∅uat[8]	活的
襪	∅uat[8]	
曰	∅uat[8]	
八	pᴇt[7]	1
鱉	pᴇt[7]	
別	pᴇt[7]	2特～
撇	pʰᴇt[7]	
□	pʰᴇt[7]	～榭：廂房
獺	tʰᴇt[7]	
鐵	tʰᴇt[7]	1
□	tʰᴇt[7]	～囝：扒手
□	nᴇt[7]	□tʰan22～：鮎魚，無刺
泄	θᴇt[7]	
設	θᴇt[7]	1
虱	θᴇt[7]	1
哲	tʃᴇt[7]	1
浙	tʃᴇt[7]	1
節	tʃᴇt[7]	指指～：指頭的關節；做～：過節
癤	tʃᴇt[7]	
則	tʃᴇt[7]	
即	tʃᴇt[7]	
□	tʃᴇt[7]	～□lɔi334：知了
結	kᴇt[7]	
䥛	kᴇt[7]	鐮～：鐮刀
缺	kʰᴇt[7]	1～喙：豁嘴，塍～：田埂上通水的口子
血	xᴇt[7]	
黑	xᴇt[7]	
壓	∅ᴇt[7]	1撳，摁
發	pɔt[7]	1～芽，～癲：發神經病
脫	tʰɔt[7]	2
託	tʰɔt[7]	
托	tʰɔt[7]	
屑	θɔt[7]	1□□œn11nœ11～：垃圾
刷	θɔt[7]	
雪	θɔt[7]	
說	θɔt[7]	
戌	θɔt[7]	
刮	kɔt[7]	1～豬毛
蕨	kɔt[7]	
骨	kɔt[7]	
磕	kʰɔt[7]	～頭
窟	kʰɔt[7]	窟窿，水～：水坑兒
髮	xɔt[7]	頭～
羯	kœt[7]	閹
決	kœt[7]	
訣	kœt[7]	
缺	kʰœt[7]	2～點
歇	xœt[7]	休息
拔	pet[8]	
別	pet[8]	1～農：別人，離～
滅	met[8]	
篾	met[8]	
密	met[8]	1草木茂密
默	met[8]	
□	tet[8]	潷
□	tʰet[8]	～鞋：把鞋後跟提起來
荔	let[8]	～枝
列	let[8]	
烈	let[8]	
裂	let[8]	～開
涉	θet[8]	
十	θet[8]	2二～，三～
舌	θet[8]	
折	θet[8]	～本：虧本
截	θet[8]	切
蠞	tʃʰet[8]	梭子蟹，是一種海裡的螃蟹
賊	tʃʰet[8]	
杰	ket[8]	1
桀	ket[8]	1
□	kʰet[8]	～冥晝：做飯
穴	xet[8]	1
熱	∅et[8]	
□	pʰot[8]	泡沫
奪	tot[8]	
脫	tʰot[8]	1～窠：脫臼
諾	not[8]	
□	lot[8]	～樹：爬樹
絕	tsot[8]	～代：絕種。一種駡人話
□	θot[8]	擰
滑	kot[8]	
猾	kot[8]	
月	ŋot[8]	
核	xot[8]	戶骨切，桃～，□kai22～：喉結
核	xot[8]	～對
越	∅ot[8]	～南
劇	kʰøt[8]	2～烈；閩～
禀	piŋ[3]	
丙	piŋ[3]	
秉	piŋ[3]	
炳	piŋ[3]	
並	piŋ[5]	
品	pʰiŋ[3]	
聘	pʰiŋ[5]	
憫	miŋ[3]	
敏	miŋ[3]	
皿	miŋ[3]	
永	miŋ[3]	
泳	miŋ[3]	2
穎	miŋ[3]	
丁	tiŋ[1]	
釘	tiŋ[1]	名詞
疔	tiŋ[1]	
汀	tiŋ[1]	
□	tiŋ[1]	生～：生銹
戥	tiŋ[3]	厘～：戥子
頂	tiŋ[3]	
鎮	tiŋ[5]	
釘	tiŋ[5]	動詞
訂	tiŋ[5]	
□	tiŋ[5]	扔
鼎	tʰiŋ[3]	2福～：地名
艇	tʰiŋ[3]	
挺	tʰiŋ[3]	
碇	tʰiŋ[5]	錨。送氣音
□	niŋ[3]	叔母
星	θiŋ[1]	
腥	θiŋ[1]	
勝	θiŋ[5]	～利
聖	θiŋ[5]	2～旨
精	tʃiŋ[1]	味～
晶	tʃiŋ[1]	
睛	tʃiŋ[1]	
正	tʃiŋ[5]	3雍～
政	tʃiŋ[5]	
清	tʃʰiŋ[1]	～楚，水～
青	tʃʰiŋ[1]	2
稱	tʃʰiŋ[5]	對～
□	tʃʰiŋ[5]	～□ka44娘：蜻蜓
均	kiŋ[1]	
鈞	kiŋ[1]	
京	kiŋ[1]	
鯨	kiŋ[1]	
經	kiŋ[1]	2念～
僅	kiŋ[3]	
謹	kiŋ[3]	
境	kiŋ[3]	
景	kiŋ[3]	
警	kiŋ[3]	
勁	kiŋ[5]	
莖	kiŋ[5]	
頸	kiŋ[5]	
敬	kiŋ[5]	
競	kiŋ[5]	
徑	kiŋ[5]	
卿	kʰiŋ[1]	
傾	kʰiŋ[1]	
頃	kʰiŋ[1]	
肯	kʰiŋ[3]	
慶	kʰiŋ[5]	
磬	kʰiŋ[5]	
興	xiŋ[1]	振～，紹～
興	xiŋ[5]	高～
□	xiŋ[5]	～□mɔʔ5：痤瘡
□	xiŋ[5]	□θau11～：喜歡
因	∅iŋ[1]	
姻	∅iŋ[1]	
鷹	∅iŋ[1]	
鸚	∅iŋ[1]	
櫻	∅iŋ[1]	
英	∅iŋ[1]	
嬰	∅iŋ[1]	
纓	∅iŋ[1]	
影	∅iŋ[3]	3電～
□	∅iŋ[3]	後～：後面
應	∅iŋ[5]	～該
應	∅iŋ[5]	應答
□	∅iŋ[5]	收～：收殮
崩	puŋ[1]	
枋	puŋ[1]	較厚的木板
放	puŋ[5]	1～屁，～假
蜂	pʰuŋ[1]	
棒	pʰuŋ[3]	
捧	pʰuŋ[3]	
奉	pʰuŋ[3]	2
縫	pʰuŋ[5]	名詞
□	muŋ[3]	～行～遠：越走越遠；～行：隨便走一走
東	tuŋ[1]	2～家：房東
董	tuŋ[3]	
懂	tuŋ[3]	
通	tʰuŋ[1]	2～書；～溪舷底行：沿河邊走
統	tʰuŋ[3]	
痛	tʰuŋ[5]	
□	tʰuŋ[12]	～囝：幫助挑擔用的棍子
郎	nuŋ[13]	2～爸：父親
娘	nuŋ[13]	2～奶：母親
□	luŋ[1]	肥～～：胖乎乎
□	luŋ[3]	擔□pu35～：貨郎
宗	tsuŋ[1]	
踪	tsuŋ[1]	
總	tsuŋ[3]	
聰	tsʰuŋ[1]	
匆	tsʰuŋ[1]	
鬆	θuŋ[1]	
公	kuŋ[1]	2濟～
蚣	kuŋ[1]	
功	kuŋ[1]	
攻	kuŋ[1]	
汞	kuŋ[5]	
貢	kuŋ[5]	
贛	kuŋ[5]	古送切
空	kʰuŋ[1]	2～歡喜：白高興
控	kʰuŋ[5]	
轟	xuŋ[1]	
風	xuŋ[1]	
楓	xuŋ[1]	
瘋	xuŋ[1]	
豐	xuŋ[1]	
諷	xuŋ[1]	
封	xuŋ[1]	
峰	xuŋ[1]	
鋒	xuŋ[1]	
翁	∅uŋ[1]	2讀字
蕹	∅uŋ[5]	～菜：空心菜
□	∅uŋ[5]	～菜：澆菜
中	tyuŋ[1]	3～國
忠	tyuŋ[1]	
等	tyuŋ[3]	1
中	tyuŋ[5]	～毒
點	tyuŋ[15]	2～心
□	tyuŋ[11]	～去：進去
終	tʃyuŋ[1]	
鐘	tʃyuŋ[1]	
鍾	tʃyuŋ[1]	
盅	tʃyuŋ[1]	
舂	tʃyuŋ[1]	
種	tʃyuŋ[3]	粟～：穀種
腫	tʃyuŋ[3]	
種	tʃyuŋ[3]	芒～
眾	tʃyuŋ[5]	
充	tʃʰyuŋ[1]	
沖	tʃʰyuŋ[1]	
銃	tʃʰyuŋ[5]	
弓	kyuŋ[1]	
躬	kyuŋ[1]	
宮	kyuŋ[1]	
恭	kyuŋ[1]	
供	kyuŋ[1]	2口～
供	kyuŋ[5]	1做～：奉獻祭品
鞏	kʰyuŋ[3]	
恐	kʰyuŋ[3]	
□	paŋ[1]	□θan44～：蟾蜍
平	paŋ[2]	1
坪	paŋ[2]	平整的地塊，如，戍～：圍起來蓋房用的土地
評	paŋ[2]	批～
柄	paŋ[5]	
病	paŋ[6]	
甏	pʰaŋ[1]	一種瓮，口大
彭	pʰaŋ[2]	
膨	pʰaŋ[2]	
□	pʰaŋ[5]	～粟：秕穀；～講：談天兒；縛得野～：綁得很鬆
盲	maŋ[2]	
虻	maŋ[2]	
明	maŋ[2]	1～年
冥	maŋ[2]	～晡：晚上；食～：吃晚飯
蜢	maŋ[3]	草～：蚱蜢
□	maŋ[3]	髻～：髻
□	taŋ[1]	現在
□	taŋ[2]	～農：耀眼；透過光看
鄭	taŋ[6]	
撐	tʰaŋ[1]	～船
㬹	naŋ[1]	骹～：腳後跟；手～：胳膊肘兒
□	naŋ[5]	踮
兩	laŋ[6]	數詞
□	laŋ[6]	□pʰa23～：東西搖來搖去
爭	tsaŋ[1]	1
正	tsaŋ[1]	～月
井	tsaŋ[3]	
正	tsaŋ[5]	1形容詞
青	tsʰaŋ[1]	1～苔，～布：深藍色的布；不熟
請	tsʰaŋ[3]	
醒	tsʰaŋ[3]	
生	θaŋ[1]	1～卵：下蛋
牲	θaŋ[1]	1頭～：家畜
晴	θaŋ[2]	
□	θaŋ[2]	～爿：外面；～來36：出來
省	θaŋ[3]	～長
省	θaŋ[3]	～錢
性	θaŋ[5]	發～：發脾氣
姓	θaŋ[5]	
更	kaŋ[1]	三～
經	kaŋ[1]	1～布：織布
埂	kaŋ[3]	堤防
哽	kaŋ[3]	
□	kaŋ[5]	算盤～：算盤框內的小棍兒
坑	kʰaŋ[1]	
桁	∅aŋ[2]	檁子
餅	piaŋ[3]	
併	piaŋ[5]	合～
摒	piaŋ[5]	～水：倒水
鼎	tiaŋ[3]	1鍋
□	tʰiaŋ[5]	疼
領	liaŋ[3]	脰～：領子
嶺	liaŋ[3]	上～：上坡
聖	θiaŋ[5]	1菩薩有～：菩薩顯靈
正	tʃiaŋ[5]	2～是，平～：不好
鏡	kiaŋ[5]	
兄	xiaŋ[1]	1～弟：弟弟
影	∅iaŋ[3]	2藥有～：藥有效
朋	pᴇŋ[2]	
鵬	pᴇŋ[2]	
弘	pʰᴇŋ[2]	
宏	pʰᴇŋ[2]	
□	pʰᴇŋ[2]	搪瓷
孟	mᴇŋ[6]	
騰	tᴇŋ[2]	
橙	tᴇŋ[2]	
等	tᴇŋ[3]	2平～
冷	lᴇŋ[3]	
曾	tʃᴇŋ[2]	～經
層	tʃᴇŋ[2]	
□	tʃᴇŋ[2]	一種樹，可以榨油
贈	tʃᴇŋ[6]	
襯	tʃʰᴇŋ[5]	
梗	kᴇŋ[3]	桔～
耿	kᴇŋ[3]	
更	kᴇŋ[5]	副詞
硬	ŋᴇŋ[6]	
桓	xᴇŋ[2]	2
恒	xᴇŋ[2]	
行	xᴇŋ[2]	2～頭：戲裝
衡	xᴇŋ[2]	
杏	xᴇŋ[6]	
行	xᴇŋ[6]	品～
幸	xᴇŋ[6]	
旁	pɔŋ[2]	
傍	pɔŋ[2]	
榜	pɔŋ[6]	
謗	pɔŋ[5]	
蚌	pʰɔŋ[6]	
碰	pʰɔŋ[6]	碰。本書中寫作「碰」
忙	mɔŋ[2]	
芒	mɔŋ[2]	2～種
氓	mɔŋ[2]	
莽	mɔŋ[3]	
蟒	mɔŋ[3]	
望	mɔŋ[6]	1往遠處看
堂	tɔŋ[2]	
棠	tɔŋ[2]	
螳	tɔŋ[2]	
唐	tɔŋ[2]	
塘	tɔŋ[2]	
長	tɔŋ[2]	1形容詞
腸	tɔŋ[2]	
丈	tɔŋ[2]	1～夫：男人
□	tɔŋ[2]	～魚：鱉
黨	tɔŋ[3]	
長	tɔŋ[3]	縣～，省～
漲	tɔŋ[3]	
擋	tɔŋ[5]	
當	tɔŋ[5]	妥～；～店
□	tɔŋ[5]	石～：一種蛙。黑色，較大
□	tɔŋ[5]	做水～：發大水
丈	tɔŋ[6]	2長度單位
糖	tʰɔŋ[2]	
躺	tʰɔŋ[3]	
燙	tʰɔŋ[5]	
囊	nɔŋ[2]	
瓤	nɔŋ[2]	
釀	nɔŋ[6]	
郎	lɔŋ[2]	1新～
廊	lɔŋ[2]	
狼	lɔŋ[2]	
榔	lɔŋ[2]	
朗	lɔŋ[3]	
兩	lɔŋ[3]	幾～
㫰	lɔŋ[5]	晾，～凊：乘涼
□	lɔŋ[5]	～花：稻子開花
浪	lɔŋ[6]	
藏	tsɔŋ[2]	動詞
牀	tsɔŋ[2]	2蒸籠
蔣	tsɔŋ[3]	
獎	tsɔŋ[3]	
槳	tsɔŋ[3]	
掌	tsɔŋ[3]	手～
葬	tsɔŋ[5]	
壯	tsɔŋ[5]	
藏	tsɔŋ[6]	西～
狀	tsɔŋ[6]	～元，告～
牀	tsʰɔŋ[2]	1牀鋪
搶	tsʰɔŋ[3]	
廠	tsʰɔŋ[3]	
闖	tsʰɔŋ[5]	
創	tsʰɔŋ[5]	
□	tsʰɔŋ[5]	門～：門閂
磉	θɔŋ[3]	～盤：柱子底下的石礅下的基石
爽	θɔŋ[3]	
想	θɔŋ[3]	
鯗	θɔŋ[3]	
賞	θɔŋ[3]	
□	kɔŋ[2]	車～：車軸
廣	kɔŋ[3]	
講	kɔŋ[3]	
拱	kɔŋ[3]	～橋
崗	kɔŋ[5]	山～頭：山頂
杠	kɔŋ[5]	
鋼	kɔŋ[5]	
降	kɔŋ[5]	～□tœuŋ553：跳神，霜～
壙	kʰɔŋ[3]	墓～：墓穴
礦	kʰɔŋ[3]	
孔	kʰɔŋ[3]	姓
囥	kʰɔŋ[5]	藏放
昂	ŋɔŋ[2]	～頭：抬頭
□	ŋɔŋ[6]	～□ma41：傻子
航	xɔŋ[2]	
杭	xɔŋ[2]	
絎	xɔŋ[2]	
妨	xɔŋ[2]	
防	xɔŋ[2]	
晃	xɔŋ[3]	
紡	xɔŋ[3]	
仿	xɔŋ[3]	
訪	xɔŋ[3]	
放	xɔŋ[5]	2解～
況	xɔŋ[5]	
項	xɔŋ[6]	
行	∅ɔŋ[2]	量詞，蜀～字，蜀～風：一陣風；銀～，油～：油坊
降	∅ɔŋ[2]	投～
□	∅ɔŋ[2]	□lau23～：時候
影	∅ɔŋ[3]	1影子
眏	∅ɔŋ[5]	盼望
笐	∅ɔŋ[6]	竹～：曬衣服用的竹竿
强	kʰiɔŋ[3]	勉～
仰	ŋiɔŋ[3]	信～
享	xiɔŋ[3]	
響	xiɔŋ[3]	
憲	xiɔŋ[5]	1
獻	xiɔŋ[5]	1
向	xiɔŋ[5]	
養	∅iɔŋ[3]	～花
映	∅iɔŋ[5]	
枉	∅uɔŋ[3]	
往	∅uɔŋ[3]	
□	pʰœuŋ[3]	～車：推車
□	pʰœuŋ[6]	柚子
萌	mœuŋ[2]	
盟	mœuŋ[2]	
猛	mœuŋ[3]	
蠓	mœuŋ[3]	蚊子
夢	mœuŋ[5]	
網	mœuŋ[6]	
芒	mœuŋ[10]	1菅～：蘆葦
銅	tœuŋ[2]	
桐	tœuŋ[2]	2～山：福鼎的舊稱
筒	tœuŋ[2]	
童	tœuŋ[2]	2霍～：地名
□	tœuŋ[2]	降～：跳神
帳	tœuŋ[5]	
賬	tœuŋ[5]	
脹	tœuŋ[5]	
凍	tœuŋ[5]	
棟	tœuŋ[5]	
洞	tœuŋ[6]	
重	tœuŋ[6]	形容詞
桐	tʰœuŋ[2]	1～油，～柴：桐樹
蟲	tʰœuŋ[2]	
桶	tʰœuŋ[3]	
暢	tʰœuŋ[5]	
能	nœuŋ[2]	
農	nœuŋ[2]	1人
儂	nœuŋ[2]	人
膿	nœuŋ[2]	
讓	nœuŋ[5]	
□	nœuŋ[5]	軟
動	nœuŋ[6]	1□tin35～：動，起～汝：謝謝你，此時讀作[lœuŋ41-52]
□	nœuŋ[6]	□puon35～：太陽穴
□	nœuŋ[9]	誰。「乇農」的合音
籠	lœuŋ[2]	
礱	lœuŋ[2]	
聾	lœuŋ[2]	
嚨	lœuŋ[2]	喉～
壟	lœuŋ[2]	兩山之間低窪的地方
攏	lœuŋ[3]	
弄	lœuŋ[6]	動詞
弄	lœuŋ[6]	胡同
□	lœuŋ[11]	骹～骨：脛骨
𢱤	θœuŋ[3]	推。在虎浿話裡很少用
相	θœuŋ[5]	□kʰiap3～：照相；～士：看相
送	θœuŋ[5]	
宋	θœuŋ[5]	
醬	tʃœuŋ[5]	
將	tʃœuŋ[5]	棋子之一
障	tʃœuŋ[5]	白內～
瘴	tʃœuŋ[5]	發～：發生瘟疫
粽	tʃœuŋ[5]	
唱	tʃʰœuŋ[5]	
倡	tʃʰœuŋ[5]	
港	kœuŋ[3]	
公	kœuŋ[3]	1牛～：公牛
共	kœuŋ[6]	1～號：一樣
紅	∅œuŋ[2]	
瓮	∅œuŋ[5]	
□	∅œuŋ[6]	洞，如，蕃𧄔𧄔～：地窖
便	peŋ[2]	～宜
貧	peŋ[2]	
頻	peŋ[2]	
憑	peŋ[2]	
平	peŋ[2]	2和～
屏	peŋ[2]	
蘋	peŋ[2]	
民	meŋ[2]	
鳴	meŋ[2]	
明	meŋ[2]	3～白，清～
命	meŋ[6]	2～令
泳	meŋ[6]	1
登	teŋ[1]	
燈	teŋ[1]	
亭	teŋ[2]	
停	teŋ[2]	
廷	teŋ[2]	
庭	teŋ[2]	
蜓	teŋ[2]	
定	teŋ[6]	2一～
□	teŋ[6]	沉澱
仁	neŋ[2]	1目珠～：眼珠兒
寧	neŋ[2]	～德
臨	leŋ[2]	2光～
鄰	leŋ[2]	
鱗	leŋ[2]	2
磷	leŋ[2]	
陵	leŋ[2]	
淩	leŋ[2]	
菱	leŋ[2]	
靈	leŋ[2]	
零	leŋ[2]	
鈴	leŋ[2]	
令	leŋ[6]	
另	leŋ[6]	
生	θeŋ[1]	2～意，～活。花～
牲	θeŋ[1]	2
笙	θeŋ[1]	
甥	θeŋ[1]	外～：外甥、外孫
乘	θeŋ[2]	加減～除
成	θeŋ[2]	2～功
誠	θeŋ[2]	
臻	tʃeŋ[1]	
曾	tʃeŋ[1]	姓
增	tʃeŋ[1]	
憎	tʃeŋ[1]	
僧	tʃeŋ[1]	
爭	tʃeŋ[1]	2鬥～
箏	tʃeŋ[1]	
秦	tʃeŋ[2]	
情	tʃeŋ[2]	
盡	tʃeŋ[6]	～力
靜	tʃeŋ[6]	
靖	tʃeŋ[6]	
淨	tʃeŋ[6]	
榛	tʃeŋ[16]	～子：栗子
庚	keŋ[1]	
耕	keŋ[1]	
羹	keŋ[1]	調～：羹匙
荊	keŋ[2]	
瓊	keŋ[2]	
竟	keŋ[6]	
迎	ŋeŋ[2]	2～接
亨	xeŋ[1]	
形	xeŋ[2]	有～：漂亮
型	xeŋ[2]	
刑	xeŋ[2]	
邢	xeŋ[2]	
鶯	∅eŋ[1]	
仁	∅eŋ[2]	3桃～
寅	∅eŋ[2]	
榮	∅eŋ[2]	
仍	∅eŋ[6]	
孕	∅eŋ[6]	
𩩍	pʰieŋ[1]	～骨：肋骨
□	pʰieŋ[6]	～樣：模仿
明	mieŋ[2]	2□θi23～：松明
名	mieŋ[2]	
銘	mieŋ[2]	
命	mieŋ[6]	1
定	tieŋ[6]	1算命算得很準；～～個：好好兒地
聽	tʰieŋ[1]	
廳	tʰieŋ[1]	1客～
呈	tʰieŋ[2]	
程	tʰieŋ[2]	姓
□	lieŋ[2]	晾
聲	θieŋ[1]	
成	θieŋ[2]	1八～
城	θieŋ[2]	
□	θieŋ[6]	竹～：分層儲物的竹器
驚	kieŋ[1]	害怕，嚇；～蟄
行	kieŋ[2]	1走
迎	ŋieŋ[2]	1～龍：舞龍燈，～神
兄	xieŋ[1]	2表～
贏	∅ieŋ[2]	
盈	∅ieŋ[2]	
營	∅ieŋ[2]	軍隊的編制單位；國～
幫	poŋ[1]	
邦	poŋ[1]	
□	poŋ[1]	～熱食：趁熱吃
房	poŋ[2]	填～
□	pʰoŋ[1]	凸
篷	pʰoŋ[2]	帆，簟
蓬	pʰoŋ[2]	
逢	pʰoŋ[2]	
縫	pʰoŋ[2]	動詞
□	moŋ[1]	□kaʔ5～：蕨
蒙	moŋ[2]	
當	toŋ[1]	～兵
樁	toŋ[1]	
中	toŋ[1]	2日～：白天，廳～：堂屋，街～：街上
同	toŋ[2]	
童	toŋ[2]	1
瞳	toŋ[2]	
動	toŋ[6]	2
湯	tʰoŋ[1]	
窗	tʰoŋ[1]	1～門囝：窗戶
贓	tsoŋ[1]	
將	tsoŋ[1]	1把，介詞
莊	tsoŋ[1]	
裝	tsoŋ[1]	
妝	tsoŋ[1]	
叢	tsoŋ[2]	
崇	tsoŋ[2]	
倉	tsʰoŋ[1]	
蒼	tsʰoŋ[1]	
艙	tsʰoŋ[1]	
瘡	tsʰoŋ[1]	
窗	tsʰoŋ[1]	2～簾
喪	θoŋ[1]	婚～
相	θoŋ[1]	1～拍：打架
商	θoŋ[1]	
霜	θoŋ[1]	
岡	koŋ[1]	
剛	koŋ[1]	
綱	koŋ[1]	
缸	koŋ[1]	
江	koŋ[1]	2浙～
扛	koŋ[1]	
豇	koŋ[1]	
康	kʰoŋ[1]	
糠	kʰoŋ[1]	
慷	kʰoŋ[1]	
框	kʰoŋ[1]	跳～：跳房子
□	kʰoŋ[6]	～柴：烏桕樹
洪	xoŋ[2]	
鴻	xoŋ[2]	
馮	xoŋ[2]	
鳳	xoŋ[6]	
奉	xoŋ[6]	1
俸	xoŋ[6]	
秧	∅oŋ[1]	
光	kuoŋ[1]	
□	kuoŋ[1]	桌椅等腿中間的橫木
匡	kʰuoŋ[1]	
筐	kʰuoŋ[1]	
眶	kʰuoŋ[1]	
狂	kʰuoŋ[2]	
荒	xuoŋ[1]	
慌	xuoŋ[1]	
謊	xuoŋ[1]	
方	xuoŋ[1]	
肪	xuoŋ[1]	
芳	xuoŋ[1]	
坊	xuoŋ[1]	
皇	xuoŋ[2]	
蝗	xuoŋ[2]	
隍	xuoŋ[2]	
楻	xuoŋ[2]	大木桶
橫	xuoŋ[2]	
汪	∅uoŋ[1]	
□	∅uoŋ[1]	頭～：頭暈
黃	∅uoŋ[2]	顏色；姓
簧	∅uoŋ[2]	
亡	∅uoŋ[2]	
忘	∅uoŋ[2]	
王	∅uoŋ[2]	
□	∅uoŋ[2]	～□lai：菠蘿
妄	∅uoŋ[6]	
望	∅uoŋ[6]	2希～
旺	∅uoŋ[6]	
張	tyoŋ[1]	量詞；姓
長	tyoŋ[2]	2～樂：地名
場	tyoŋ[2]	
□	tyoŋ[2]	□pyt5～：知道
長	tyoŋ[6]	直亮切，剩
丈	tyoŋ[13]	3～農：丈人
仗	tʰyoŋ[6]	
杖	tʰyoŋ[6]	
娘	nyoŋ[2]	1酒～：酒釀
良	lyoŋ[2]	
涼	lyoŋ[2]	
量	lyoŋ[2]	動詞
糧	lyoŋ[2]	
梁	lyoŋ[2]	
粱	lyoŋ[2]	
亮	lyoŋ[6]	
諒	lyoŋ[6]	
輛	lyoŋ[6]	
量	lyoŋ[6]	質～
□	lyoŋ[11]	～□mɛ35：老鷹
相	θyoŋ[1]	3～信
箱	θyoŋ[1]	
廂	θyoŋ[1]	
湘	θyoŋ[1]	
襄	θyoŋ[1]	
鑲	θyoŋ[1]	
傷	θyoŋ[1]	
詳	θyoŋ[2]	
祥	θyoŋ[2]	
常	θyoŋ[2]	
嘗	θyoŋ[2]	
裳	θyoŋ[2]	
償	θyoŋ[2]	
□	θyoŋ[2]	1～冥：昨日
上	θyoŋ[6]	動詞
癢	θyoŋ[6]	
尚	θyoŋ[6]	和～
上	θyoŋ[6]	～爿：上頭
將	tʃyoŋ[1]	2～來
漿	tʃyoŋ[1]	
章	tʃyoŋ[1]	
樟	tʃyoŋ[1]	～柴：樟樹
漳	tʃyoŋ[1]	
槍	tʃʰyoŋ[1]	
昌	tʃʰyoŋ[1]	
菖	tʃʰyoŋ[1]	
墻	tʃʰyoŋ[2]	
象	tʃʰyoŋ[6]	
像	tʃʰyoŋ[6]	
橡	tʃʰyoŋ[6]	
匠	tʃʰyoŋ[6]	
緔	tʃʰyoŋ[6]	～鞋
疆	kyoŋ[1]	
僵	kyoŋ[1]	
薑	kyoŋ[1]	
姜	kyoŋ[1]	
羌	kyoŋ[1]	
强	kyoŋ[2]	～弱
香	xyoŋ[1]	
鄉	xyoŋ[1]	
央	∅yoŋ[1]	
殃	∅yoŋ[1]	
羊	∅yoŋ[2]	
洋	∅yoŋ[2]	
烊	∅yoŋ[2]	
楊	∅yoŋ[2]	姓
陽	∅yoŋ[2]	
揚	∅yoŋ[2]	
瘍	∅yoŋ[2]	
垟	∅yoŋ[2]	大片的平地
□	∅yoŋ[2]	～□mɛ322：青蛙
壤	∅yoŋ[6]	
樣	∅yoŋ[6]	
□	møŋ[1]	□xu11～：蜈蚣
東	tøŋ[1]	1～爿：東邊
冬	tøŋ[1]	
中	tøŋ[1]	1～秋
從	tøŋ[2]	1介詞
重	tøŋ[2]	2～陽
仲	tøŋ[6]	杜～
通	tʰøŋ[1]	1～風，～氣
重	tʰøŋ[2]	1雙～目：雙眼皮
農	nøŋ[2]	2～民
濃	nøŋ[2]	茶濃
隆	løŋ[2]	
龍	løŋ[2]	
相	θøŋ[1]	2～□tœk5：牛相鬥
雙	θøŋ[1]	
松	θøŋ[2]	～柴：松樹
誦	θøŋ[6]	
頌	θøŋ[6]	
訟	θøŋ[6]	
□	θøŋ[6]	穿
棕	tʃøŋ[1]	
從	tʃøŋ[2]	2～教：信教
葱	tʃʰøŋ[1]	
□	tʃʰøŋ[16]	～□ŋuʔ5：烏鴉
江	køŋ[1]	1閩～
工	køŋ[1]	做～；蜀～：一天
窮	køŋ[2]	
腔	kʰøŋ[1]	
空	kʰøŋ[1]	1灶～：灶口，□lɔi11～：鑽孔，鼻～：鼻孔，耳～：耳朵眼兒
□	kʰøŋ[6]	虹
熊	xøŋ[2]	2
雄	xøŋ[2]	英～；鴨～：公鴨
翁	∅øŋ[1]	1祖父，舅～：父親的舅父
勻	∅øŋ[2]	
戎	∅øŋ[2]	
絨	∅øŋ[2]	
融	∅øŋ[2]	
茸	∅øŋ[2]	
容	∅øŋ[2]	
蓉	∅øŋ[2]	
庸	∅øŋ[2]	
□	∅øŋ[2]	寵
用	∅øŋ[6]	
弼	pik[8]	
域	pik[8]	
匹	pʰik[7]	2
碧	pʰik[7]	
辟	pʰik[7]	
的	tik[7]	
滴	tik[7]	
嫡	tik[7]	
笛	tik[7]	
狄	tik[7]	
適	tik[7]	
蟄	tik[8]	驚～
侄	tik[8]	
值	tik[8]	2～班
殖	tik[8]	
植	tik[8]	
敵	tik[8]	
踢	tʰik[7]	
剔	tʰik[7]	
食	lik[7]	2扁～：餛飩
歷	lik[8]	
曆	lik[8]	日～
癧	lik[8]	
□	lik[1]	無～過：遺憾
□	lik[1]	□pi11～樹：榕樹
屑	θik[7]	2頭～：頭垢
悉	θik[7]	
蟋	θik[7]	
息	θik[7]	
識	θik[7]	
釋	θik[7]	
錫	θik[7]	
析	θik[7]	
質	tʃik[7]	
織	tʃik[7]	
職	tʃik[7]	
積	tʃik[7]	
績	tʃik[7]	
疾	tʃik[8]	
寂	tʃik[8]	安靜
漆	tʃʰik[7]	
膝	tʃʰik[7]	
戚	tʃʰik[7]	
擊	kik[7]	
激	kik[7]	
極	kik[8]	
泣	kʰik[7]	
益	∅ik[7]	
逸	∅ik[8]	
亦	∅ik[8]	
譯	∅ik[8]	
易	∅ik[8]	交～
液	∅ik[8]	2
腋	∅ik[8]	
疫	∅ik[8]	
役	∅ik[8]	
腹	puk[7]	2～臍：肚臍
蔔	puk[8]	蘿～
匐	puk[8]	趴
覆	pʰuk[7]	臉朝下躺在牀上
□	pʰuk[7]	硬幣沒有阿拉伯數字的面
□	pʰuk[7]	～柿：用鹽水漤生柿
沒	muk[8]	
木	muk[8]	～虱：臭蟲
目	muk[8]	3～汁：眼淚，骹～珠：踝
穆	muk[8]	～陽：地名
牧	muk[8]	
篤	tuk[7]	
督	tuk[7]	
獨	tuk[8]	
牘	tuk[8]	
毒	tuk[8]	
讀	tʰuk[8]	2
□	luk[7]	～水：涉水
族	tsuk[8]	
速	θuk[7]	
肅	θuk[7]	
束	θuk[7]	
郭	kuk[7]	
穀	kuk[7]	
