"拼音"	"IPA"	"調號"	"單字"
"zang"	"tsɑŋ"	5	"粽綜縱"
"zang"	"tsɑŋ"	6	"誦頌訟"
"cang"	"tsʰɑŋ"	1	"聰匆蔥從[～容]"
"sang"	"sɑŋ"	1	"鬆[～動]松[(文)～柏樹：松樹]嵩"
"sang"	"sɑŋ"	3	"慫𢱤[猛推]"
"sang"	"sɑŋ"	5	"送宋"
"drang"	"ʈɑŋ"	1	"中[～間]忠終鐘鍾盅弓[(白)棉花～]"
"drang"	"ʈɑŋ"	2	"窮蟲重[～複]"
"drang"	"ʈɑŋ"	3	"冢種[～類]腫"
"drang"	"ʈɑŋ"	5	"中[～意]眾"
"drang"	"ʈɑŋ"	6	"仲重[輕～]"
"trang"	"ʈʰɑŋ"	1	"充衝[黎家～：地名]舂[～米]"
"trang"	"ʈʰɑŋ"	3	"寵"
"trang"	"ʈʰɑŋ"	5	"銃[放～]衝[發～：生氣]借[(訓讀)]焪[對熟而未透的食物繼續加溫使之熟透：飯還要～竈火]"
"nrang"	"ɳɑŋ"	2	"濃"
"nrang"	"ɳɑŋ"	3	"兩[～個]"
"srang"	"ʂɑŋ"	1	"兄胸凶"
"srang"	"ʂɑŋ"	2	"熊雄"
"srang"	"ʂɑŋ"	5	"嗅[～一下]"
"gang"	"kɑŋ"	1	"弓[(文)]躬宮恭供[～不起]公蚣[蜈～]工功攻"
"gang"	"kɑŋ"	3	"拱鞏汞"
"gang"	"kɑŋ"	5	"貢供[～飯，上～]羾[(人或動物穿越某種障礙)鑽(進去)]"
"gang"	"kɑŋ"	6	"共"
"kang"	"kʰɑŋ"	1	"空[撈～咕(很空)]"
"kang"	"kʰɑŋ"	3	"孔恐"
"kang"	"kʰɑŋ"	5	"控空[有～]"
"xang"	"xɑŋ"	1	"轟烘風楓瘋豐封峰蜂鋒"
"xang"	"xɑŋ"	2	"弘宏紅洪恨[(訓讀)討厭]鴻虹[(文)]馮逢縫[裁～]蟥[螞～]"
"xang"	"xɑŋ"	3	"哄[扯～：撒謊]"
"xang"	"xɑŋ"	5	"哄[起～]諷"
"xang"	"xɑŋ"	6	"鳳奉俸縫[一條～]蕻[～子菜]"
"iang"	"iɑŋ"	1	"冗雍"
"iang"	"iɑŋ"	2	"融滆𣭲戎絨茸容熔溶蓉[芙～]"
"iang"	"iɑŋ"	3	"擁甬蛹勇湧𠳀[帶～：欲嘔]"
"iang"	"iɑŋ"	6	"用傭"
"uang"	"uɑŋ"	1	"汪翁"
"uang"	"uɑŋ"	2	"亡忘"
"uang"	"uɑŋ"	3	"網[(文)～子]輞往"
"uang"	"uɑŋ"	5	"妄"
"uang"	"uɑŋ"	6	"望[(文)]枉[(文)]旺[興～]"
"dong"	"toŋ"	1	"當[～時，應～]襠[褲～]"
"dong"	"toŋ"	2	"塘糖唐堂棠螳"
"dong"	"toŋ"	3	"黨擋"
"dong"	"toŋ"	5	"當[～不得：不如]"
"dong"	"toŋ"	6	"蕩凼[水～：水坑兒]"
"tong"	"tʰoŋ"	1	"湯"
"tong"	"tʰoŋ"	3	"躺倘蘯[把水放在器物裏搖動，以便把器物內部清洗乾淨：～杯子；因晃蕩而溢出：水～出來哩]"
"tong"	"tʰoŋ"	5	"燙趟庹[(訓讀)兩手左右平伸的長度]摥[～耙子：曬穀用具；～子：抹子]"
"long"	"loŋ"	2	"囊郎廊狼蜋"
"long"	"loŋ"	6	"郎浪㫰[晾]"
"zong"	"tsoŋ"	1	"贓髒莊裝"
"zong"	"tsoŋ"	2	"床藏[隱～]"
"zong"	"tsoŋ"	5	"葬壯"
"zong"	"tsoŋ"	6	"撞[～一下]"
"cong"	"tsʰoŋ"	1	"倉蒼瘡窗囱"
"cong"	"tsʰoŋ"	3	"闖[(文)]"
"cong"	"tsʰoŋ"	5	"創嗆[(訓讀)]"
"song"	"soŋ"	1	"桑霜孀雙"
"song"	"soŋ"	3	"嗓爽磉㼽[～磚子：斷磚；量詞：一～(一截)]"
"song"	"soŋ"	5	"喪"
"drong"	"ʈoŋ"	1	"張章樟疆僵礓繮江姜裝[(訓讀)～飯：盛飯]"
"drong"	"ʈoŋ"	2	"長[～短]腸場強[～大，～迫]"
"drong"	"ʈoŋ"	3	"長[～大哩]漲掌講[(文)演～]"
"drong"	"ʈoŋ"	5	"帳脹障瘴降[下～]"
"drong"	"ʈoŋ"	6	"丈仗杖犟[倔強：脾氣～]"
"trong"	"ʈʰoŋ"	1	"昌菖[～蒲]羌匡眶腔"
"trong"	"ʈʰoŋ"	3	"闖[(白)～禍]強[勉～]"
"trong"	"ʈʰoŋ"	5	"暢唱倡"
"nrong"	"ɳoŋ"	2	"娘"
"nrong"	"ɳoŋ"	3	"仰嚷[(白)爭爭～～]抖[(訓讀)把灰～咖]"
"nrong"	"ɳoŋ"	6	"讓[(白)放～]釀"
"srong"	"ʂoŋ"	1	"香傷商鄉"
"srong"	"ʂoŋ"	2	"常嘗裳償降[投～]"
"srong"	"ʂoŋ"	3	"賞晌享響餉"
"srong"	"ʂoŋ"	5	"向萫[～料：佐料]"
"srong"	"ʂoŋ"	6	"上[～去]尚"
"gong"	"koŋ"	1	"岡崗剛綱鋼缸光豇[～豆子]"
"gong"	"koŋ"	2	"狂"
"gong"	"koŋ"	3	"廣港講[(白)～話]"
"gong"	"koŋ"	5	"槓扛逛虹[(白)]腫[(訓讀)]"
"kong"	"kʰoŋ"	1	"康糠骯筐"
"kong"	"kʰoŋ"	3	"慷"
"kong"	"kʰoŋ"	5	"抗炕曠況礦[(文)]"
"xong"	"xoŋ"	1	"荒慌方芳枋[方木]"
"xong"	"xoŋ"	2	"妨房肪[脂～]防皇蝗行[～列]航杭黃[(文)]簧夯"
"xong"	"xoŋ"	3	"謊晃仿紡訪"
"xong"	"xoŋ"	5	"放"
"xong"	"xoŋ"	6	"項巷"
"ong"	"oŋ"	2	"王黃[(白)～瓜]"
"ong"	"oŋ"	5	"蕹[～菜]"
"ong"	"oŋ"	6	"枉[(白)]"
"liong"	"lioŋ"	2	"良涼量[～長短]糧梁粱"
"liong"	"lioŋ"	3	"兩[幾～]輛"
"liong"	"lioŋ"	5	"諒量[數～]"
"liong"	"lioŋ"	6	"亮晾"
"zhiong"	"tɕioŋ"	1	"將[～來]漿"
"zhiong"	"tɕioŋ"	2	"墻祥詳"
"zhiong"	"tɕioŋ"	3	"蔣獎槳"
"zhiong"	"tɕioŋ"	5	"醬將[大～]踩[(訓讀)～一腳]"
"zhiong"	"tɕioŋ"	6	"匠象[大～]像[好～]"
"chiong"	"tɕʰioŋ"	1	"槍"
"chiong"	"tɕʰioŋ"	3	"搶"
"chiong"	"tɕʰioŋ"	5	"蹡[走路不穩；(物)不正]"
"shiong"	"ɕioŋ"	1	"箱廂湘相[～信]襄鑲"
"shiong"	"ɕioŋ"	3	"想"
"shiong"	"ɕioŋ"	5	"相[～貌，照～；看]橡"
"iong"	"ioŋ"	1	"央秧殃"
"iong"	"ioŋ"	2	"羊洋烊楊陽揚瘍瓤"
"iong"	"ioŋ"	3	"壤養癢嚷[(文)]"
"iong"	"ioŋ"	6	"樣讓[(文)退～]"
"m"	"m"	1	"姆[～媽：奶奶]"
"m"	"m"	2	"哞[～咩：牛叫聲或喚牛聲]"
"n"	"n"	3	"爾[你]"
"n"	"n"	5	"那[(訓讀)(2)～嘎：那裏(遠)]"
"n"	"n"	7	"那[(訓讀)(1)～嘎：那裏(稍遠)]嗯[～嘍：應答之辭，相當於「是的」]"
"ng"	"ŋ"	3	"我[(訓讀)]"
