id	ini	fn	pt	middeng	middiao	midini	midkaihe	midshe	midyun	单字	IPA	注释
3140	tʃ	iə̯ŋ	52	一	平	影	開		歌	正	tʃiə̯ŋ52	正月
3141	tʃ	ɐŋ	52	一	平	影	開		歌	征	tʃɐŋ52	长征；征兵
3142	tʃ	iə̯ŋ	55	一	平	影	開		歌	整	tʃiə̯ŋ55	整体
3143	tʃ	iə̯ŋ	33	一	平	影	開		歌	正	tʃiə̯ŋ33	正直，方正
3144	tʃ	iə̯ŋ	33	一	平	影	開		歌	政	tʃiə̯ŋ33	政治
3145	tʃ	iə̯k	033	一	平	影	開		歌	隻	tʃiə̯k3	一只
3146	tʃ	iə̯k	033	一	平	影	開		歌	炙	tʃiə̯k3	炙手可热
3147	tʃʰ	iə̯k	033	一	平	影	開		歌	赤	tʃʰiə̯k3	赤脚
3148	tʃʰ	ek	055	一	平	影	開		歌	斥	tʃʰek5	排斥
3149	tʃʰ	iə̯k	033	一	平	影	開		歌	尺	tʃʰiə̯k3	尺寸，一把尺
3150	ʃ	ɛ	22	一	平	影	開		歌	射	ʃɛ22	射箭
3151	ʃ	iə̯ŋ	52	一	平	影	開		歌	聲	ʃiə̯ŋ52	声音
3152	ʃ	iə̯ŋ	33	一	平	影	開		歌	聖	ʃiə̯ŋ33	神圣
3153	ʃ	ek	055	一	平	影	開		歌	適	ʃek5	合适
3154	ʃ	ek	055	一	平	影	開		歌	釋	ʃek5	解释
3155	ʃ	iə̯ŋ	342	一	平	影	開		歌	成	ʃiə̯ŋ342	完成
3156	ʃ	iə̯ŋ	342	一	平	影	開		歌	城	ʃiə̯ŋ342	县城
3157	ʃ	iə̯ŋ	342	一	平	影	開		歌	誠	ʃiə̯ŋ342	诚心
3158	ʃ	iə̯ŋ	22	一	平	影	開		歌	盛	ʃiə̯ŋ22	兴盛；姓
3159	ʃ	iə̯k	022	一	平	影	開		歌	石	ʃiə̯k2	石头
3160	k	iə̯ŋ	55	一	平	影	開		歌	頸	kiə̯ŋ55	头颈
3161	k	iə̯ŋ	33	一	平	影	開		歌	勁	kiə̯ŋ33	有劲
3162	h	iə̯ŋ	52	一	平	影	開		歌	輕	hiə̯ŋ52	轻重
3163		ieŋ	52	一	平	影	開		歌	嬰	ieŋ52	婴儿
3164		ieŋ	52	一	平	影	開		歌	纓	ieŋ52	红缨枪
3165		iek	055	一	平	影	開		歌	益	iek5	利益
3166		iə̯ŋ	342	一	平	影	開		歌	盈	iə̯ŋ342	盈利
3167		iə̯ŋ	342	一	平	影	開		歌	贏	iə̯ŋ342	输赢
3168		iɐk	022	一	平	影	開		歌	亦	iɐk2	亦可
3169		iɐk	022	一	平	影	開		歌	譯	iɐk2	翻译
3170		iɐk	022	一	平	影	開		歌	易	iɐk2	交易
3171		iɐk	022	一	平	影	開		歌	液	iɐk2	液体
3172		iɐk	022	一	平	影	開		歌	腋	iɐk2	腋下
3173	p	iə̯k	022	一	平	影	開		歌	壁	piə̯k2	墙壁
3174	pʰ	iə̯ŋ	33	一	平	影	開		歌	拼	pʰiə̯ŋ33	拼音，拼图
3175	pʰ	iə̯k	033	一	平	影	開		歌	劈	pʰiə̯k3	雷劈，刀劈
3176	p	iə̯ŋ	342	一	平	影	開		歌	瓶	piə̯ŋ342	瓶子
3177	p	iə̯ŋ	342	一	平	影	開		歌	屏	piə̯ŋ342	屏风
3178	p	iə̯ŋ	342	一	平	影	開		歌	萍	piə̯ŋ342	萍水相逢；萍乡
3179	pʰ	iə̯ŋ	13	一	平	影	開		歌	並	pʰiə̯ŋ13	并且
3180	m	iə̯ŋ	342	一	平	影	開		歌	銘	miə̯ŋ342	铭刻
3181	m	iə̯ŋ	342	一	平	影	開		歌	冥	miə̯ŋ342	冥王，冥钞
3182	m	ɐt	022	一	平	影	開		歌	覓	mɐt2	寻觅
3183	t	iə̯ŋ	52	一	平	影	開		歌	丁	tiə̯ŋ52	甲乙丙丁；姓
3184	t	iə̯ŋ	52	一	平	影	開		歌	釘	tiə̯ŋ52	钉书（动）
3185	t	iə̯ŋ	52	一	平	影	開		歌	疔	tiə̯ŋ52	疔疮
3186	t	iə̯ŋ	52	一	平	影	開		歌	叮	tiə̯ŋ52	蚊子咬
3187	t	iə̯ŋ	55	一	平	影	開		歌	頂	tiə̯ŋ55	顶好；山顶
3188	t	iə̯ŋ	55	一	平	影	開		歌	鼎	tiə̯ŋ55	鼎盛
3189	t	iə̯ŋ	52	一	平	影	開		歌	釘	tiə̯ŋ52	铁钉（名）
3190	t	iə̯ŋ	33	一	平	影	開		歌	訂	tiə̯ŋ33	订合同，预订
3191	t	ek	055	一	平	影	開		歌	的	tek5	目的
3192	t	iə̯k	033	一	平	影	開		歌	滴	tiə̯k3	滴水
3193	t	iə̯k	033	一	平	影	開		歌	嫡	tiə̯k3	嫡系，嫡亲
3194	tʰ	iə̯ŋ	33	一	平	影	開		歌	聽	tʰiə̯ŋ33	听见，听话
3195	tʰ	iə̯ŋ	52	一	平	影	開		歌	廳	tʰiə̯ŋ52	客厅
3196	tʰ	iə̯ŋ	52	一	平	影	開		歌	汀	tʰiə̯ŋ52	汀州
3197	tʰ	iə̯ŋ	33	一	平	影	開		歌	聽	tʰiə̯ŋ33	听任
3198	tʰ	iə̯k	033	一	平	影	開		歌	踢	tʰiə̯k3	踢球
3199	tʰ	ek	055	一	平	影	開		歌	剔	tʰek5	挑剔
3200	t	iə̯ŋ	342	一	平	影	開		歌	亭	tiə̯ŋ342	凉亭
3201	t	iə̯ŋ	342	一	平	影	開		歌	停	tiə̯ŋ342	停下
3202	t	iə̯ŋ	342	一	平	影	開		歌	廷	tiə̯ŋ342	朝廷
3203	t	iə̯ŋ	342	一	平	影	開		歌	庭	tiə̯ŋ342	家庭
3204	t	iə̯ŋ	342	一	平	影	開		歌	蜓	tiə̯ŋ342	蜻蜓
3205	t	iə̯ŋ	13	一	平	影	開		歌	艇	tiə̯ŋ13	潜艇
3206	t	iə̯ŋ	13	一	平	影	開		歌	挺	tiə̯ŋ13	挺胸
3207	t	iə̯ŋ	22	一	平	影	開		歌	錠	tiə̯ŋ22	银锭
3208	t	iə̯ŋ	22	一	平	影	開		歌	定	tiə̯ŋ22	坚定
3209	t	iə̯k	022	一	平	影	開		歌	笛	tiə̯k2	笛子
3210	t	iə̯k	022	一	平	影	開		歌	敵	tiə̯k2	敌人
3211	t	iə̯k	022	一	平	影	開		歌	狄	tiə̯k2	姓
3212	t	iə̯k	022	一	平	影	開		歌	糴	tiə̯k2	籴米（买米）
3213	l	iə̯ŋ	342	一	平	影	開		歌	寧	liə̯ŋ342	安宁
3214	l	eŋ	22	一	平	影	開		歌	寧	leŋ22	宁可
3215	l	iə̯k	022	一	平	影	開		歌	溺	liə̯k2	溺死
3216	l	iə̯ŋ	342	一	平	影	開		歌	靈	liə̯ŋ342	灵活
3217	l	iə̯ŋ	22	一	平	影	開		歌	零	liə̯ŋ22	零碎；零分；十零个
3218	l	iə̯ŋ	342	一	平	影	開		歌	鈴	liə̯ŋ342	风铃
3219	l	iə̯ŋ	22	一	平	影	開		歌	伶	liə̯ŋ22	伶俐；伶仃
3220	l	iə̯ŋ	52	一	平	影	開		歌	拎	liə̯ŋ52	提
3221	l	iə̯ŋ	342	一	平	影	開		歌	翎	liə̯ŋ342	翎毛
3222	l	iə̯ŋ	22	一	平	影	開		歌	另	liə̯ŋ22	另外
3223	l	iə̯k	022	一	平	影	開		歌	歷	liə̯k2	经历，历史
3224	l	iə̯k	022	一	平	影	開		歌	曆	liə̯k2	日历，历书
3225	l	ek	055	一	平	影	開		歌	礫	lek5	瓦砾
3226	tʃ	iə̯k	033	一	平	影	開		歌	績	tʃiə̯k3	成绩
3227	tʃʰ	iə̯ŋ	52	一	平	影	開		歌	青	tʃʰiə̯ŋ52	青年；青色
3228	tʃʰ	iə̯ŋ	52	一	平	影	開		歌	蜻	tʃʰiə̯ŋ52	蜻蜓
3229	tʃʰ	iə̯k	033	一	平	影	開		歌	戚	tʃʰiə̯k3	亲戚
3230	tʃ	ɐk	022	一	平	影	開		歌	寂	tʃɐk2	寂寞
3231	ʃ	iə̯ŋ	52	一	平	影	開		歌	星	ʃiə̯ŋ52	星星
3232	ʃ	iə̯ŋ	52	一	平	影	開		歌	腥	ʃiə̯ŋ52	腥臭
3233	ʃ	iə̯ŋ	55	一	平	影	開		歌	醒	ʃiə̯ŋ55	醒来，清醒
3234	ʃ	iə̯k	033	一	平	影	開		歌	錫	ʃiə̯k3	无锡；锡纸
3235	ʃ	ek	055	一	平	影	開		歌	析	ʃek5	分析
3236	k	iə̯ŋ	52	一	平	影	開		歌	經	kiə̯ŋ52	经济
3237	k	iə̯ŋ	33	一	平	影	開		歌	徑	kiə̯ŋ33	半径
3238	k	iə̯ŋ	52	一	平	影	開		歌	經	kiə̯ŋ52	经纬
3239	k	ek	055	一	平	影	開		歌	擊	kek5	击败
3240	k	ek	055	一	平	影	開		歌	激	kek5	激动
3241	h	iə̯k	033	一	平	影	開		歌	喫	hiə̯k3	吃东西；吃亏
3242	h	iə̯ŋ	52	一	平	影	開		歌	馨	hiə̯ŋ52	温馨
3243		iə̯ŋ	342	一	平	影	開		歌	形	iə̯ŋ342	形状
3244		iə̯ŋ	342	一	平	影	開		歌	型	iə̯ŋ342	型号
3245		iə̯ŋ	342	一	平	影	開		歌	刑	iə̯ŋ342	刑法
3246	kʰ	œŋ	33	一	平	影	開		歌	礦	kʰœŋ33	煤矿
3247		uɛŋ	342	一	平	影	開		歌	横	uɛŋ342	横直
3248		uɛŋ	342	一	平	影	開		歌	横	uɛŋ342	蛮横
3249	k	uɐŋ	52	一	平	影	開		歌	轟	kuɐŋ52	轰炸
3250		uɐŋ	342	一	平	影	開		歌	宏	uɐŋ342	宏大
3251		uok	022	一	平	影	開		歌	獲	uok2	获得
3252		uɛk	022	一	平	影	開		歌	劃	uɛk2	计划
3253	h	iə̯ŋ	52	一	平	影	開		歌	兄	hiə̯ŋ52	兄弟
3254		uiə̯ŋ	342	一	平	影	開		歌	榮	uiə̯ŋ342	光荣
3255		uiə̯ŋ	33	一	平	影	開		歌	永	uiə̯ŋ33	永远
3256		uiə̯ŋ	33	一	平	影	開		歌	泳	uiə̯ŋ33	游泳
3257		uiə̯ŋ	33	一	平	影	開		歌	咏	uiə̯ŋ33	歌咏
3258	kʰ	iə̯ŋ	52	一	平	影	開		歌	傾	kʰiə̯ŋ52	倾向
3259	kʰ	iə̯ŋ	52	一	平	影	開		歌	頃	kʰiə̯ŋ52	顷刻
3260	k	iə̯ŋ	342	一	平	影	開		歌	瓊	kiə̯ŋ342	琼楼
3261		iə̯ŋ	342	一	平	影	開		歌	營	iə̯ŋ342	营养
3262		uiə̯ŋ	342	一	平	影	開		歌	穎	uiə̯ŋ342	新颖
3263		iek	022	一	平	影	開		歌	疫	iek2	疫苗
3264		iek	022	一	平	影	開		歌	役	iek2	战役
3265		ieŋ	342	一	平	影	開		歌	螢	ieŋ342	萤火虫
3266	p	ok	055	一	平	影	開		歌	卜	pok5	占卜
3267	pʰ	œk	033	一	平	影	開		歌	撲	pʰœk3	扑灭
3268	pʰ	ok	055	一	平	影	開		歌	仆	pʰok5	仆倒
3269	p	oŋ	342	一	平	影	開		歌	篷	poŋ342	帐篷
3270	p	oŋ	342	一	平	影	開		歌	蓬	poŋ342	蓬勃；蓬蒿；蓬莱
3271	pʰ	œk	033	一	平	影	開		歌	僕	pʰœk3	仆人，奴仆
3272	p	u	22	一	平	影	開		歌	曝	pu22	曝光
3273	p	u	22	一	平	影	開		歌	瀑	pu22	瀑布
3274	m	oŋ	22	一	平	影	開		歌	蒙	moŋ22	蒙古
3275	m	oŋ	55	一	平	影	開		歌	懵	moŋ55	懵懂
3276	m	ok	022	一	平	影	開		歌	木	mok2	木头
3277	t	oŋ	52	一	平	影	開		歌	東	toŋ52	东方
3278	t	oŋ	55	一	平	影	開		歌	董	toŋ55	姓
3279	t	oŋ	55	一	平	影	開		歌	懂	toŋ55	懂了；懵懂
3280	t	oŋ	33	一	平	影	開		歌	凍	toŋ33	冻死
3281	t	oŋ	33	一	平	影	開		歌	棟	toŋ33	栋梁
3282	tʰ	oŋ	52	一	平	影	開		歌	通	tʰoŋ52	通过
3283	tʰ	oŋ	55	一	平	影	開		歌	桶	tʰoŋ55	木桶
3284	tʰ	oŋ	55	一	平	影	開		歌	捅	tʰoŋ55	捅破了
3285	tʰ	oŋ	33	一	平	影	開		歌	痛	tʰoŋ33	痛苦
3286	tʰ	ok	055	一	平	影	開		歌	秃	tʰok5	秃顶
3287	t	oŋ	342	一	平	影	開		歌	同	toŋ342	同学
3288	t	oŋ	342	一	平	影	開		歌	銅	toŋ342	铜器
3289	t	oŋ	342	一	平	影	開		歌	桐	toŋ342	梧桐
3290	t	oŋ	342	一	平	影	開		歌	筒	toŋ342	电筒
3291	t	oŋ	342	一	平	影	開		歌	童	toŋ342	儿童
3292	t	oŋ	342	一	平	影	開		歌	瞳	toŋ342	瞳孔
3293	t	oŋ	22	一	平	影	開		歌	動	toŋ22	动作
3294	t	oŋ	22	一	平	影	開		歌	洞	toŋ22	山洞
3295	t	ok	022	一	平	影	開		歌	獨	tok2	独立
3296	t	ok	022	一	平	影	開		歌	讀	tok2	读书
3297	l	oŋ	342	一	平	影	開		歌	籠	loŋ342	牢笼
3298	l	oŋ	342	一	平	影	開		歌	聾	loŋ342	耳聋
3299	l	oŋ	342	一	平	影	開		歌	嚨	loŋ342	喉咙
3300	l	oŋ	55	一	平	影	開		歌	攏	loŋ55	靠拢
3301	l	oŋ	22	一	平	影	開		歌	弄	loŋ22	弄错
3302	l	ok	022	一	平	影	開		歌	鹿	lok2	鹿茸
3303	l	ok	022	一	平	影	開		歌	禄	lok2	福禄寿
3304	tʃ	oŋ	52	一	平	影	開		歌	棕	tʃoŋ52	棕色
3305	tʃ	oŋ	52	一	平	影	開		歌	鬃	tʃoŋ52	马鬃
3306	tʃ	oŋ	55	一	平	影	開		歌	總	tʃoŋ55	总计
3308	tʃʰ	oŋ	52	一	平	影	開		歌	聰	tʃʰoŋ52	聪明
3309	tʃʰ	oŋ	52	一	平	影	開		歌	匆	tʃʰoŋ52	匆忙
3310	tʃʰ	oŋ	52	一	平	影	開		歌	葱	tʃʰoŋ52	香葱
3311	tʰ	oŋ	52	一	平	影	開		歌	囱	tʰoŋ52	烟囱
3312	tʃ	oŋ	342	一	平	影	開		歌	叢	tʃoŋ342	树丛
3313	tʃ	ok	022	一	平	影	開		歌	族	tʃok2	民族
3314	ʃ	oŋ	33	一	平	影	開		歌	送	ʃoŋ33	送客
3315	tʃʰ	ok	055	一	平	影	開		歌	速	tʃʰok5	速度
3316	k	oŋ	52	一	平	影	開		歌	公	koŋ52	公文
3317	k	oŋ	52	一	平	影	開		歌	蚣	koŋ52	蜈蚣
3318	k	oŋ	52	一	平	影	開		歌	工	koŋ52	工人
3319	k	oŋ	52	一	平	影	開		歌	功	koŋ52	功课
3320	k	oŋ	52	一	平	影	開		歌	攻	koŋ52	攻击
3321	k	oŋ	33	一	平	影	開		歌	貢	koŋ33	贡献
3322	k	ok	055	一	平	影	開		歌	穀	kok5	稻谷
3323	k	ok	055	一	平	影	開		歌	谷	kok5	山谷
3324	h	oŋ	52	一	平	影	開		歌	空	hoŋ52	空虚
3325	kʰ	oŋ	55	一	平	影	開		歌	孔	kʰoŋ55	孔子
3326	h	oŋ	33	一	平	影	開		歌	控	hoŋ33	控制
3327	h	oŋ	52	一	平	影	開		歌	空	hoŋ52	亏空
3328	h	ok	055	一	平	影	開		歌	哭	hok5	痛哭
3329	h	oŋ	33	一	平	影	開		歌	烘	hoŋ33	烘干
3330	h	oŋ	33	一	平	影	開		歌	哄	hoŋ33	哄骗
3331	h	oŋ	342	一	平	影	開		歌	紅	hoŋ342	红色
3332	h	oŋ	342	一	平	影	開		歌	洪	hoŋ342	洪水
3333	h	oŋ	342	一	平	影	開		歌	鴻	hoŋ342	大展鸿图
3334	h	oŋ	342	一	平	影	開		歌	虹	hoŋ342	天上的虹
3335	k	oŋ	33	一	平	影	開		歌	汞	koŋ33	红汞
3336	h	oŋ	33	一	平	影	開		歌	鬨	hoŋ33	内哄，起哄
3338		ioŋ	52	一	平	影	開		歌	翁	ioŋ52	老翁；姓
3339		oŋ	33	一	平	影	開		歌	瓮	oŋ33	米瓮
3340		ok	055	一	平	影	開		歌	屋	ok5	房屋
3341	t	oŋ	52	一	平	影	開		歌	冬	toŋ52	冬至
3342	t	ok	055	一	平	影	開		歌	篤	tok5	笃信
3343	t	ok	055	一	平	影	開		歌	督	tok5	监督
3344	tʰ	oŋ	55	一	平	影	開		歌	統	tʰoŋ55	统一
3345	t	ok	022	一	平	影	開		歌	毒	tok2	毒药
3346	l	oŋ	342	一	平	影	開		歌	農	loŋ342	农村
3347	l	oŋ	22	一	平	影	開		歌	膿	loŋ22	化脓
3348	tʃ	oŋ	52	一	平	影	開		歌	宗	tʃoŋ52	祖宗
3349	tʃ	oŋ	52	一	平	影	開		歌	綜	tʃoŋ52	织布机上的综
3350	ʃ	oŋ	52	一	平	影	開		歌	鬆	ʃoŋ52	松紧，放松
3351	ʃ	oŋ	33	一	平	影	開		歌	宋	ʃoŋ33	宋朝
3352	h	o	22	一	平	影	開		歌	酷	ho22	残酷
3353		iok	055	一	平	影	開		歌	沃	iok5	肥沃
3354	f	oŋ	52	一	平	影	開		歌	風	foŋ52	风气
3355	f	oŋ	52	一	平	影	開		歌	楓	foŋ52	枫树
3356	f	oŋ	52	一	平	影	開		歌	瘋	foŋ52	发疯
3357	f	oŋ	55	一	平	影	開		歌	諷	foŋ55	讽刺
3358	f	ok	055	一	平	影	開		歌	福	fok5	福气
3359	f	ok	055	一	平	影	開		歌	幅	fok5	幅度
3360	f	ok	055	一	平	影	開		歌	蝠	fok5	蝙蝠
3361	f	ok	055	一	平	影	開		歌	複	fok5	重复，复印
3362	f	ok	022	一	平	影	開		歌	腹	fok2	心腹
3363	f	oŋ	52	一	平	影	開		歌	豐	foŋ52	丰衣足食
3364	f	ok	055	一	平	影	開		歌	覆	fok5	反覆
3365	f	oŋ	342	一	平	影	開		歌	馮	foŋ342	姓
3366	f	oŋ	22	一	平	影	開		歌	鳳	foŋ22	凤凰
3367	f	ok	022	一	平	影	開		歌	服	fok2	服务
3368	f	ok	022	一	平	影	開		歌	伏	fok2	三伏
3369	f	ok	022	一	平	影	開		歌	復	fok2	复原，恢复
3370	p	ok	022	一	平	影	開		歌	袱	pok2	包袱
3371	m	oŋ	22	一	平	影	開		歌	夢	moŋ22	做梦
3372	m	ok	022	一	平	影	開		歌	目	mok2	目的
3373	m	ok	022	一	平	影	開		歌	穆	mok2	姓
3374	m	ok	022	一	平	影	開		歌	牧	mok2	畜牧
3375	l	oŋ	342	一	平	影	開		歌	隆	loŋ342	兴隆
3376	l	ok	022	一	平	影	開		歌	六	lok2	第六
3377	l	ok	022	一	平	影	開		歌	陸	lok2	大陆
3378	ʃ	oŋ	22	一	平	影	開		歌	嵩	ʃoŋ22	嵩山
3379	ʃ	ok	055	一	平	影	開		歌	肅	ʃok5	严肃
3380	ʃ	ok	055	一	平	影	開		歌	宿	ʃok5	星宿
3381	tʃ	oŋ	52	一	平	影	開		歌	中	tʃoŋ52	当中，中秋
3382	tʃ	oŋ	52	一	平	影	開		歌	忠	tʃoŋ52	忠心
3383	tʃ	oŋ	52	一	平	影	開		歌	衷	tʃoŋ52	衷心，初衷
3384	tʃ	oŋ	33	一	平	影	開		歌	中	tʃoŋ33	射中，中状元
3385	t	ok	055	一	平	影	開		歌	竹	tok5	竹子
3386	tʃ	ok	055	一	平	影	開		歌	築	tʃok5	建筑
3387	tʃʰ	ok	055	一	平	影	開		歌	畜	tʃʰok5	牲畜
3388	t	oŋ	342	一	平	影	開		歌	蟲	toŋ342	虫子
3389	tʃ	oŋ	22	一	平	影	開		歌	仲	tʃoŋ22	杜仲
3390	tʃ	ok	022	一	平	影	開		歌	逐	tʃok2	驱逐
3391	tʃ	ok	022	一	平	影	開		歌	軸	tʃok2	轴承
3392	ʃ	oŋ	22	一	平	影	開		歌	崇	ʃoŋ22	崇高
3393	ʃ	ok	055	一	平	影	開		歌	縮	ʃok5	缩小
3394	tʃ	oŋ	52	一	平	影	開		歌	終	tʃoŋ52	终于
3395	tʃ	oŋ	33	一	平	影	開		歌	衆	tʃoŋ33	群众
3396	tʃ	ok	055	一	平	影	開		歌	祝	tʃok5	庆祝
3397	tʃ	ok	055	一	平	影	開		歌	粥	tʃok5	煮粥
3398	tʃʰ	oŋ	52	一	平	影	開		歌	充	tʃʰoŋ52	充分
3399	ʃ	ok	055	一	平	影	開		歌	叔	ʃok5	叔叔
3400	ʃ	ok	022	一	平	影	開		歌	熟	ʃok2	煮熟
3401	ʃ	ok	055	一	平	影	開		歌	淑	ʃok5	淑女；人名
3402		ioŋ	342	一	平	影	開		歌	戎	ioŋ342	戎马
3403		ioŋ	342	一	平	影	開		歌	絨	ioŋ342	绒毛
3404		iok	022	一	平	影	開		歌	肉	iok2	肉体
3405	k	oŋ	52	一	平	影	開		歌	弓	koŋ52	弓箭
3406	k	oŋ	52	一	平	影	開		歌	躬	koŋ52	鞠躬
3407	k	oŋ	52	一	平	影	開		歌	宫	koŋ52	天宫，宫殿
3408	k	ok	055	一	平	影	開		歌	菊	kok5	菊花
3409	kʰ	ok	055	一	平	影	開		歌	麴	kʰok5	酒麴
3410	k	oŋ	342	一	平	影	開		歌	窮	koŋ342	穷人
3411	tʃʰ	ok	055	一	平	影	開		歌	畜	tʃʰok5	畜牧
3412	tʃʰ	ok	055	一	平	影	開		歌	蓄	tʃʰok5	储蓄
3413		iok	055	一	平	影	開		歌	郁	iok5	忧郁；郁南
3414		ioŋ	342	一	平	影	開		歌	熊	ioŋ342	熊猫
3415	h	oŋ	342	一	平	影	開		歌	雄	hoŋ342	英雄
3416		ioŋ	342	一	平	影	開		歌	融	ioŋ342	融化
3417		iok	055	一	平	影	開		歌	育	iok5	教育
3418	f	oŋ	52	一	平	影	開		歌	封	foŋ52	开封
3419	f	oŋ	52	一	平	影	開		歌	峰	foŋ52	山峰
3420	f	oŋ	52	一	平	影	開		歌	蜂	foŋ52	蜜蜂
3421	f	oŋ	52	一	平	影	開		歌	鋒	foŋ52	锋利
3422	p	oŋ	55	一	平	影	開		歌	捧	poŋ55	捧走
3423	f	oŋ	342	一	平	影	開		歌	逢	foŋ342	相逢
3424	f	oŋ	342	一	平	影	開		歌	縫	foŋ342	缝衣服
3425	f	oŋ	22	一	平	影	開		歌	奉	foŋ22	奉献，奉承
3426	f	oŋ	22	一	平	影	開		歌	俸	foŋ22	俸禄
3427	l	oŋ	342	一	平	影	開		歌	濃	loŋ342	浓厚
3428	l	oŋ	342	一	平	影	開		歌	龍	loŋ342	龙头
3429	l	oŋ	55	一	平	影	開		歌	壟	loŋ55	垄断
3430	l	ok	022	一	平	影	開		歌	緑	lok2	碧绿
3431	l	ok	022	一	平	影	開		歌	録	lok2	记录
3432	tʃ	oŋ	52	一	平	影	開		歌	踪	tʃoŋ52	踪迹
3433	tʃ	oŋ	33	一	平	影	開		歌	縱	tʃoŋ33	纵横
3434	tʃ	oŋ	33	一	平	影	開		歌	縱	tʃoŋ33	放纵
3435	tʃ	ok	055	一	平	影	開		歌	足	tʃok5	满足
3436	tʃ	oŋ	342	一	平	影	開		歌	從	tʃoŋ342	从容
3437	tʃ	ok	055	一	平	影	開		歌	促	tʃok5	促进
3438	tʃ	oŋ	342	一	平	影	開		歌	從	tʃoŋ342	跟从
3439	ʃ	oŋ	55	一	平	影	開		歌	慫	ʃoŋ55	怂恿
3440	ʃ	ok	055	一	平	影	開		歌	粟	ʃok5	高粱粟；玉米
3441	tʃ	oŋ	342	一	平	影	開		歌	松	tʃoŋ342	松树
3442	tʃ	oŋ	22	一	平	影	開		歌	誦	tʃoŋ22	朗诵
3443	tʃ	oŋ	22	一	平	影	開		歌	頌	tʃoŋ22	歌颂
3444	tʃ	oŋ	22	一	平	影	開		歌	訟	tʃoŋ22	诉讼
3445	ʃ	ok	022	一	平	影	開		歌	俗	ʃok2	风俗
3446	tʃ	ok	022	一	平	影	開		歌	續	tʃok2	连续
3447	tʃʰ	oŋ	55	一	平	影	開		歌	寵	tʃʰoŋ55	宠爱
3448	tʃʰ	oŋ	13	一	平	影	開		歌	重	tʃʰoŋ13	轻重
3449	tʃ	oŋ	22	一	平	影	開		歌	重	tʃoŋ22	重要
3450	tʃ	oŋ	22	一	平	影	開		歌	重	tʃoŋ22	重复
3451	tʃ	oŋ	52	一	平	影	開		歌	鐘	tʃoŋ52	闹钟
3452	tʃ	oŋ	52	一	平	影	開		歌	鍾	tʃoŋ52	钟爱
3453	tʃ	oŋ	52	一	平	影	開		歌	盅	tʃoŋ52	酒盅
3454	tʃ	oŋ	55	一	平	影	開		歌	種	tʃoŋ55	种类（名、量）
3455	tʃ	oŋ	55	一	平	影	開		歌	腫	tʃoŋ55	臃肿
3456	tʃ	oŋ	33	一	平	影	開		歌	種	tʃoŋ33	种树（动）
3457	tʃ	ok	055	一	平	影	開		歌	燭	tʃok5	蜡烛
3458	tʃ	ok	055	一	平	影	開		歌	囑	tʃok5	遗嘱
3459	tʃʰ	oŋ	52	一	平	影	開		歌	衝	tʃʰoŋ52	冲锋
3460	tʃʰ	ok	055	一	平	影	開		歌	觸	tʃʰok5	接触
3461	ʃ	ok	022	一	平	影	開		歌	贖	ʃok2	赎罪
3462	tʃ	oŋ	52	一	平	影	開		歌	舂	tʃoŋ52	舂米
3463	tʃʰ	ok	055	一	平	影	開		歌	束	tʃʰok5	装束
3464	tʃ	ok	022	一	平	影	開		歌	蜀	tʃok2	蜀国
3465	ʃ	ok	022	一	平	影	開		歌	屬	ʃok2	家属
3466		ioŋ	342	一	平	影	開		歌	茸	ioŋ342	参茸
3467		iok	022	一	平	影	開		歌	辱	iok2	侮辱
3468		iok	022	一	平	影	開		歌	褥	iok2	被褥
3469	k	oŋ	52	一	平	影	開		歌	恭	koŋ52	恭敬
3470	k	oŋ	52	一	平	影	開		歌	供	koŋ52	供给，供不起
3471	k	oŋ	55	一	平	影	開		歌	拱	koŋ55	拱手
3472	k	oŋ	33	一	平	影	開		歌	鞏	koŋ33	巩固
3473	k	oŋ	52	一	平	影	開		歌	供	koŋ52	上供
3474	h	oŋ	55	一	平	影	開		歌	恐	hoŋ55	恐怕
3475	kʰ	ok	055	一	平	影	開		歌	曲	kʰok5	曲折，歌曲
3476	k	oŋ	22	一	平	影	開		歌	共	koŋ22	共同
3477	k	ok	022	一	平	影	開		歌	局	kok2	局部
3478		iok	022	一	平	影	開		歌	玉	iok2	玉器
3479		iok	022	一	平	影	開		歌	獄	iok2	监狱
3480	h	oŋ	52	一	平	影	開		歌	胸	hoŋ52	心胸
3481	h	oŋ	52	一	平	影	開		歌	凶	hoŋ52	吉凶
3482	h	oŋ	52	一	平	影	開		歌	兇	hoŋ52	凶恶，很凶
3483		iok	055	一	平	影	開		歌	旭	iok5	旭日
3484		ioŋ	52	一	平	影	開		歌	雍	ioŋ52	雍正
3485		ioŋ	22	一	平	影	開		歌	癰	ioŋ22	恶性脓疮
3486		ioŋ	55	一	平	影	開		歌	擁	ioŋ55	拥护
3487		oŋ	52	一	平	影	開		歌	壅	oŋ52	壅肥（施肥），壅人（埋人）
3488		ioŋ	342	一	平	影	開		歌	容	ioŋ342	容易
3489		ioŋ	342	一	平	影	開		歌	蓉	ioŋ342	芙蓉
3490		ioŋ	52	一	平	影	開		歌	庸	ioŋ52	平庸
3491		ioŋ	342	一	平	影	開		歌	溶	ioŋ342	溶化
3492		ioŋ	342	一	平	影	開		歌	熔	ioŋ342	熔化
