ʦaᵘ	③	早/棗蚤澡爪藻找												
ʦaᵘ	⑤	罩/灶燥躁笊												
ʦʰaᵘ	①	/操抄鈔糙□(鈸)												
ʦʰaᵘ	②	曹/槽巢嘈												
ʦʰaᵘ	③	草炒/吵												
ʦʰaᵘ	⑤	/造皂觘(用角頂，用棒挑)												
saᵘ	①	/騷臊梢筲捎												
saᵘ	③	/稍嫂												
saᵘ	⑤	/潲掃哨												
tʂaᵘ	⑤	/晝(訓,上/下～唧：上/下午)												
kaᵘ	①	高/膏篙羔糕膠(白)皋跤(白)教(白)												
kaᵘ	③	/稿搞杲攪(文)絞(文)												
kaᵘ	⑤	告/教(白，～書)窖覺(睏～)誥												
kʰaᵘ	①	/敲												
kʰaᵘ	③	考/烤拷睾巧(白，小小～～唧)												
kʰaᵘ	⑤	靠/犒銬												
ŋaᵘ	①	/爊□(～價：抬架；～筋: 吵架)												
ŋaᵘ	②	/熬敖驁𠢕鏖翱												
ŋaᵘ	③	/襖咬□(腓氣倔)												
ŋaᵘ	⑤	奧/傲懊坳澳懊拗												
haᵘ	①	/蒿												
haᵘ	②	毫/豪壕號(呼～)												
haᵘ	③	好(～壞)/郝												
haᵘ	⑤	/浩皓耗號(名字)好(喜～)耗孝(白，披麻戴～)												
toᵘ	①	都												
toᵘ	③	賭肚/堵睹												
toᵘ	⑤	/妒到(西)												
toᵘ	⑦	篤/督㞘(碗～:碗底)倒(西，接動詞后：站～)												
tʰoᵘ	②	/徒屠塗圖途												
tʰoᵘ	③	土/吐												
tʰoᵘ	⑤	杜/肚(腹～)兔度渡鍍												
tʰoᵘ	⑦	突禿/獨毒讀牘凸腯												
noᵘ	②	奴												
noᵘ	③	努												
noᵘ	⑤	/怒												
l̥oᵘ	①	/鑪(訓，鏽也，鍋子～著)□(噁心人)												
l̥oᵘ	②	/盧爐廬蘆鸕												
l̥oᵘ	③	/魯櫓鹵虜												
l̥oᵘ	⑤	路/賂露鷺												
l̥oᵘ	⑦	鹿六陸綠/碌祿録麓錄戮												
ʦoᵘ	①	/租												
ʦoᵘ	③	阻/祖組抯												
ʦoᵘ	⑤	做/皺												
ʦoᵘ	⑦	足卒												
ʦʰoᵘ	①	/粗初												
ʦʰoᵘ	②	/鋤雛												
ʦʰoᵘ	③	楚/礎												
ʦʰoᵘ	⑤	/醋助措												
ʦʰoᵘ	⑦	族/促猝												
soᵘ	①	/蘇酥梳疏蔬												
soᵘ	③	/數(動詞)嫂(西，祥林～)												
soᵘ	⑤	素數(名詞)/訴												
soᵘ	⑦	續俗肅/速宿(住～)												
tʂoᵘ	①	周/舟洲州												
tʂoᵘ	③	/肘帚												
tʂoᵘ	⑤	/咒晝												
tʂoᵘ	⑦	燭矚囑菊(白)竹/祝粥築𡎺(～氣:氣不順)												
tʂʰoᵘ	①	/抽												
tʂʰoᵘ	②	籌/綢稠仇躊讎售酬												
tʂʰoᵘ	③	丑/醜												
tʂʰoᵘ	⑤	/紂晝宙臭												
tʂʰoᵘ	⑦	畜(～牲)/逐束觸軸蓄(儲～)												
ʂoᵘ	①	/收												
ʂoᵘ	③	/手首守												
ʂoᵘ	⑤	獸熟(南)/受壽授售												
ʂoᵘ	⑦	蜀屬/叔淑塾熟贖孰												
hoᵘ	②	/嚎												
tioᵘ	①	丟												
ȵioᵘ	①	/妞												
ȵioᵘ	②	/牛												
ȵioᵘ	③	紐/扭鈕												
ȵioᵘ	⑦	/肉												
l̥ioᵘ	①	/溜遛												
l̥ioᵘ	②	流/劉留瑠榴硫琉瘤瀏												
l̥ioᵘ	③	/柳榴												
l̥ioᵘ	⑤	/餾溜(做事利索，麻～)												
ʦioᵘ	①	/揪												
ʦioᵘ	③	酒												
ʦioᵘ	⑤	/㲃(訓，擰、捏:～繩索)												
ʦʰioᵘ	①	秋/鰍												
ʦʰioᵘ	②	/囚泅酋遒												
ʦʰioᵘ	⑤	就/袖(～子)												
sioᵘ	①	修羞												
sioᵘ	⑤	/繡秀宿(星～)袖鏽												
sioᵘ	⑦	粟												
kioᵘ	①	糾/赳鳩鬮												
kioᵘ	③	九/玖久韭												
kioᵘ	⑤	/灸咎救究疚												
kʰioᵘ	①	丘/邱												
kʰioᵘ	②	求/球裘												
kʰioᵘ	⑤	舅/臼舊柩												
kʰioᵘ	⑦	/曲粬麯蓄₁(飼養也：～著鷄/鴨)												
hioᵘ	①	休												
hioᵘ	③	/朽□(形容人傲慢)												
hioᵘ	⑤	/嗅												
ioᵘ	①	/憂優悠幽攸												
ioᵘ	②	柔由猶尤/油揉郵游遊												
ioᵘ	③	有/友酉												
ioᵘ	⑤	幼/誘莠又右佑祐柚釉宥												
ioᵘ	⑦	育辱欲/褥浴獄												
pʰeᵘ	①	/剖												
meᵘ	②	謀												
meᵘ	③	某畝												
meᵘ	⑤	/茂貿												
feᵘ	②	/浮												
feᵘ	③	否												
teᵘ	①	/兜蔸逗												
teᵘ	③	斗/抖陡												
teᵘ	⑤	鬥												
tʰeᵘ	①	/偷												
tʰeᵘ	②	/頭投												
tʰeᵘ	③	/㪗(～氣)												
tʰeᵘ	⑤	/透豆逗痘竇												
l̥eᵘ	②	/樓												
l̥eᵘ	③	/縷屢簍摟												
l̥eᵘ	⑤	漏/陋												
ʦeᵘ	①	/鄒												
ʦeᵘ	③	走												
ʦeᵘ	⑤	奏/皺縐驟												
ʦʰeᵘ	②	愁												
ʦʰeᵘ	⑤	/湊												
seᵘ	①	/搜颼餿												
seᵘ	③	/叟												
seᵘ	⑤	/嗽瘦漱艘												
tʂeᵘ	①	昭招/釗朝(～氣)												
tʂeᵘ	③	沼												
tʂeᵘ	⑤	照/詔												
tʂʰeᵘ	①	超												
tʂʰeᵘ	②	潮/嘲朝(～陽)												
tʂʰeᵘ	⑤	趙/兆召												
ʂeᵘ	①	燒												
ʂeᵘ	②	/韶苕												
ʂeᵘ	③	少(多～)												
ʂeᵘ	⑤	紹/少(～年)邵												
keᵘ	①	/勾鉤溝												
keᵘ	③	/狗枸苟												
keᵘ	⑤	/够夠溝購垢												
kʰeᵘ	①	/摳												
kʰeᵘ	③	/口												
kʰeᵘ	⑤	/叩(～頭)扣寇蔻												
ŋeᵘ	①	歐/甌毆謳												
ŋeᵘ	③	偶/藕嘔												
ŋeᵘ	⑤	/漚慪												
heᵘ	②	侯/喉猴䞀瘊												
heᵘ	③	/吼												
heᵘ	⑤	後/后厚候												
piɪᵘ	①	/膘標彪飆												
piɪᵘ	③	表婊												
pʰiɪᵘ	①	/飄												
pʰiɪᵘ	②	/瓢嫖												
pʰiɪᵘ	③	/瞟漂(～白)												
pʰiɪᵘ	⑤	/票漂(～亮)												
miɪᵘ	②	貓(口)/苗描瞄												
miɪᵘ	③	/藐渺秒緲渺												
miɪᵘ	⑤	/廟妙謬												
tiɪᵘ	①	/刁雕碉凋貂丟(口)												
tiɪᵘ	③	/鳥(白，～唧)屌(形容吊兒郎當)												
tiɪᵘ	⑤	/釣吊掉悼調(音～)												
tʰiɪᵘ	①	/挑												
tʰiɪᵘ	②	條調(～和)/迢跳(西)												
tʰiɪᵘ	③	/斢(訓：換也)												
tʰiɪᵘ	⑤	/眺跳糶												
ȵiɪᵘ	②	饒堯/橈												
ȵiɪᵘ	③	/鳥(文)												
ȵiɪᵘ	⑤	/尿												
l̥iɪᵘ	②	聊燎/撩療遼僚潦寥												
l̥iɪᵘ	③	/了(～結)												
l̥iɪᵘ	⑤	/瞭料廖												
l̥iɪᵘ	⑦	/□(教訓完你，知道厲害了)												
ʦiɪᵘ	①	/焦蕉礁椒												
ʦiɪᵘ	③	/剿												
ʦiɪᵘ	⑤	/醮												
ʦʰiɪᵘ	①	/鍬繰(～邊)悄												
ʦʰiɪᵘ	②	/憔樵瞧												
ʦʰiɪᵘ	⑤	/俏鞘峭												
siɪᵘ	①	消蕭/宵霄硝銷逍簫瀟												
siɪᵘ	③	小												
siɪᵘ	⑤	笑/肖嘯												
kiɪᵘ	①	驕/交郊膠(文)嬌澆教(～書)												
kiɪᵘ	③	/絞(文)狡攪(文)僥餃繳												
kiɪᵘ	⑤	叫/教(文，～育)												
kʰiɪᵘ	①	/翹												
kʰiɪᵘ	②	喬/僑橋蕎矯												
kʰiɪᵘ	③	巧(文)/												
kʰiɪᵘ	⑤	/轎竅												
hiɪᵘ	①	囂												
hiɪᵘ	②	肴淆												
hiɪᵘ	③	曉												
hiɪᵘ	⑤	校孝(文)/較酵哮效												
iɪᵘ	①	妖/夭邀腰要麼吆												
iɪᵘ	②	/搖謠瑤遙窯姚鷂												
iɪᵘ	③	舀(～水)/擾繞(圍～)杳												
iɪᵘ	⑤	要/繞耀												
paᵑ	①	/班斑頒扳癍弸(～硬個)掰												
paᵑ	③	板/版阪												
paᵑ	⑤	/絆跘(訓，跌跤)扮(訓，～禾)摒(訓，把東西藏起來也)												
pʰaᵑ	①	/攀												
pʰaᵑ	②	/棚(口，瓜～)□(禽獸群:一～鴨)												
pʰaᵑ	③	/呯												
pʰaᵑ	⑤	盼辦/瓣襻扮(～演)												
maᵑ	①	/蒙(訓，用膜蒙/覆蓋)												
maᵑ	②	蠻												
maᵑ	③	/晚(訓，排行最小的；對子女愛稱:～～唧)孟(訓，長也：個～個頭髮著)												
maᵑ	⑤	慢/漫幔謾蔓㿸(身上的污垢)												
faᵑ	①	/帆蕃藩翻番反(～手,左手)												
faᵑ	②	凡/桓寰還(文，～原)環煩樊繁礬梵												
faᵑ	③	反/返												
faᵑ	⑤	范/範飯犯販泛患宦幻												
taᵑ	①	/耽擔(～任)丹單眈覘												
taᵑ	③	膽/撣噹												
taᵑ	⑤	旦/擔(～子)												
tʰaᵑ	①	貪/坍灘攤癱												
tʰaᵑ	②	談/潭譚痰檀壇彈(～琴)曇罈												
tʰaᵑ	③	毯/坦忐袒												
tʰaᵑ	⑤	/探淡誕炭嘆歎但彈(子～)蛋碳氮												
naᵑ	②	南難(～眼易)/楠男												
naᵑ	⑤	/難(患～)												
l̥aᵑ	②	藍/籃蘭攔欄婪												
l̥aᵑ	③	/覽攬欖纜懶冷(白)												
l̥aᵑ	⑤	/濫爛												
ʦaᵑ	①	/簪爭(白)												
ʦaᵑ	③	斬/盞嶄攢(～勁讀書)												
ʦaᵑ	⑤	/站(～立)贊灒瓚䋎(手工用針線鏠)濽(濺：～一身油)												
ʦʰaᵑ	①	餐/參攙撐(白)												
ʦʰaᵑ	②	/蠶慚讒饞殘□(針刺)												
ʦʰaᵑ	③	慘產/鏟												
ʦʰaᵑ	⑤	暫綻棧/粲璨賺(～打)燦牚(訓：～根棍)站(車～)												
saᵑ	①	三山刪/叁衫(～袖)姍生(白)												
saᵑ	③	/傘散(帶子～)省(白，節～)												
saᵑ	⑤	/散(分～)疝珊(～田)												
tʂaᵑ	③	/整(訓：會搞、搞得好也，搞不好就是“搞不～”)												
tʂaᵑ	⑤	/正(訓：才，～～唧，刚刚也；喫讫饭～：先吃完饭再说)												
tʂʰaᵑ	②	/禪膻												
ʂaᵑ	①	/聲(白，常做動詞用：“～話”“不～”)												
kaᵑ	①	間(中～)/尷監艱奸羹(白，粥也)												
kaᵑ	③	減/簡襇柬揀擀堿橄敢哽(白)埂(白)												
kaᵑ	⑤	/艦間(～斷)諫澗鐧鑒鑑幹(～事)監(國子～鑒)更(白)												
kʰaᵑ	①	/墈(不滿:一～碗飯)坑(白)												
kʰaᵑ	③	/坎砍檻(門～)㦿(～～唧：窗戶)謦(訓，咳嗽)												
ŋaᵑ	①	/淹												
ŋaᵑ	②	/顏嚴(～～:正好)岩伢(变，～妹唧：小孩也)												
ŋaᵑ	③	眼												
ŋaᵑ	⑤	晏硬(白)/雁												
haᵑ	①	/酣憨												
haᵑ	②	/閑銜咸鹹函												
haᵑ	③	/喊												
haᵑ	⑤	陷限/莧												
piaᵑ	③	/餅(白)												
pʰiaᵑ	②	/平(白)坪(白)萍(白，～鄉)												
pʰiaᵑ	③	/摒(訓，～～唧：偷偷兒地)												
pʰiaᵑ	⑤	/病(白)												
miaᵑ	②	/明(白：～日)名(白)												
miaᵑ	⑤	/命(白)												
tiaᵑ	①	/粘(訓)丁(白，姓氏)釘(白)盯(白)叮(白)疔(白)												
tiaᵑ	⑤	/釘(白，動詞：～進去)												
tʰiaᵑ	①	聽(白)/廳(白，～屋)												
tʰiaᵑ	③	/挺(白，～起胸)												
tʰiaᵑ	⑤	/定(白，講～著)												
l̥iaᵑ	②	/零(白，～錢)												
l̥iaᵑ	③	/領(白，衣～)嶺(白，～上哩)												
ʦiaᵑ	①	/精(白)腈(～肉)睛(白，眼～)												
ʦiaᵑ	③	/井(白)												
ʦʰiaᵑ	①	/清(白，～水)青(白，～色)嗆												
ʦʰiaᵑ	②	/晴(白)□(冇～事，無緣無故)												
ʦʰiaᵑ	③	/請(白)												
ʦʰiaᵑ	⑤	/淨(白，～是個)												
siaᵑ	①	/星(白)												
siaᵑ	③	/醒(白)												
siaᵑ	⑤	姓(白)/腥(白)												
kiaᵑ	①	/荊(白，路邊～、石王～（音）：皆是野草藥名)												
kiaᵑ	③	/頸(白，～咕：脖子也；鬼啞著～：言説不出話來)												
kiaᵑ	⑤	/敬(白)鏡(白，反光～)												
kʰiaᵑ	①	/輕(白)												
kʰiaᵑ	⑤	/磬(白)												
hiaᵑ	①	/兄(白)												
iaᵑ	①	/縈(白，繞線:～毛線)												
iaᵑ	②	/贏(白)												
iaᵑ	③	/影(白，搞～子)眏(白，看守)												
kʷaᵑ	①	鰥/關刮(訓：～瘦個)												
kʷaᵑ	⑤	慣/摜												
kʷʰaᵑ	①	/関(白：～門)傾(白)												
kʷʰaᵑ	③	/哐(請咚～噹：搖床之聲)												
ʷaᵑ	①	彎/豌灣												
ʷaᵑ	②	/玩頑橫(白)還(白)												
ʷaᵑ	③	/皖晚挽宛皖浣腕宛婉惋												
ʷaᵑ	⑤	萬/腕												
pɵᵑ	①	邦幫/梆浜般搬												
pɵᵑ	③	/榜綁滂(雙～)												
pɵᵑ	⑤	半/謗棒蚌磅												
pʰɵᵑ	①	/潘												
pʰɵᵑ	②	盤旁/磐槃滂螃傍彷龐												
pʰɵᵑ	⑤	伴/拌叛胖蚌畔泮												
mɵᵑ	②	忙/瞞饅芒茫盲虻氓												
mɵᵑ	③	/滿莽蟒												
mɵᵑ	⑤	/望(白，莫～倒我！)												
fɵᵑ	①	方/芳荒慌歡(～起：喜歡)												
fɵᵑ	②	完(文)黃(文)防/坊簧皇(文)蝗(文)妨房肪煌凰												
fɵᵑ	③	/謊仿(～效)紡彷緩晃恍												
fɵᵑ	⑤	換(文)喚/放幻煥患宦												
tɵᵑ	①	/端當(～時)襠												
tɵᵑ	③	短黨/擋												
tɵᵑ	⑤	/當(典～)檔(～頭)壋(訓，～薩（音）：地方也)												
tʰɵᵑ	①	/湯(～家坪)												
tʰɵᵑ	②	/團堂棠螳唐塘膛搪溏糖												
tʰɵᵑ	③	/倘躺												
tʰɵᵑ	⑤	蕩/鍛斷段緞趟												
nɵᵑ	②	/囊饢												
nɵᵑ	③	/暖												
l̥ɵᵑ	②	郎/鸞圞(圓)瓤狼螂廊												
l̥ɵᵑ	③	朗/卵琅咯												
l̥ɵᵑ	⑤	亂/浪												
ʦɵᵑ	①	莊/鑽(動詞)贓髒裝樁妝												
ʦɵᵑ	③	/攢(積～)												
ʦɵᵑ	⑤	/鑽(木工用具:～子)葬壯												
ʦʰɵᵑ	①	窗/倉蒼瘡滄傖艙氽												
ʦʰɵᵑ	②	牀/床藏(躲～)												
ʦʰɵᵑ	③	/纂(編～)												
ʦʰɵᵑ	⑤	狀撞(碰,相～)/竄躥篡藏(西～)臟創												
sɵᵑ	①	酸桑/閂栓拴喪(婚～)霜孀雙												
sɵᵑ	③	/嗓顙磉縔操爽												
sɵᵑ	⑤	算/蒜涮喪(～失)												
tʂɵᵑ	①	張/章樟裝(口)												
tʂɵᵑ	③	長(生～)/漲掌												
tʂɵᵑ	⑤	杖/仗帳漲賬脹障瘴												
tʂʰɵᵑ	①	昌/菖倡娼猖												
tʂʰɵᵑ	②	/長(～短)裳(口，衣～：衣服也)腸場												
tʂʰɵᵑ	③	/闖敞廠												
tʂʰɵᵑ	⑤	唱/丈杖暢倡尚(白，和～)												
ʂɵᵑ	①	商/傷殤觴												
ʂɵᵑ	②	常/嘗裳嫦												
ʂɵᵑ	③	/償賞晌												
ʂɵᵑ	⑤	上(～哩)尚(文)/												
kɵᵑ	①	干綱剛/甘柑肝竿岡崗鋼缸肛江(白，～裏)												
kɵᵑ	③	感敢講₁(白)/橄稈杆趕港												
kɵᵑ	⑤	/杠虹贛												
kʰɵᵑ	①	/堪勘龕看(～守)刊康糠慷												
kʰɵᵑ	②	/扛												
kʰɵᵑ	③	/□(米穀朽壞了)												
kʰɵᵑ	⑤	/看抗炕												
ŋɵᵑ	①	安/鞍痷庵鵪												
ŋɵᵑ	②	/昂												
ŋɵᵑ	⑤	暗岸/按案												
hɵᵑ	①	/憨酣鼾												
hɵᵑ	②	含/函涵菡寒韓行(～列)航杭												
hɵᵑ	③	/罕												
hɵᵑ	⑤	漢巷(白)/撼憾旱悍項(白)												
ȵiɵᵑ	②	娘												
ȵiɵᵑ	③	仰(瞻～)壤攘嚷												
ȵiɵᵑ	⑤	/釀讓(白)												
l̥iɵᵑ	②	良/涼量(～長短)糧梁粱												
l̥iɵᵑ	③	兩/輛倆魎												
l̥iɵᵑ	⑤	/亮晾諒量(數～)												
ʦiɵᵑ	①	將(～來)/漿												
ʦiɵᵑ	③	/蔣獎槳												
ʦiɵᵑ	⑤	/將(大～)醬												
ʦʰiɵᵑ	①	/槍												
ʦʰiɵᵑ	②	詳/牆祥翔薔												
ʦʰiɵᵑ	③	搶												
ʦʰiɵᵑ	⑤	/匠像(動詞，他～他爺)												
siɵᵑ	①	相(互～)/箱廂湘襄鑲驤												
siɵᵑ	③	/想												
siɵᵑ	⑤	像/象相(～貌)橡												
kiɵᵑ	①	江(文)/疆僵薑韁												
kiɵᵑ	③	講₂(文)												
kiɵᵑ	⑤	/降犟												
kʰiɵᵑ	①	腔/羌匡筺眶												
kʰiɵᵑ	②	強												
hiɵᵑ	①	香/鄉												
hiɵᵑ	②	/降(投～)												
hiɵᵑ	③	/享響餉												
hiɵᵑ	⑤	/向項(文)巷(文)												
iɵᵑ	①	央/秧殃快鴦泱												
iɵᵑ	②	羊/洋烊揚楊煬瘍陽飏												
iɵᵑ	③	養(實指生也)/癢氧												
iɵᵑ	⑤	讓(文)/樣恙漾攘壤												
kʷɵᵑ	①	光官觀/棺冠(衣～)乾(西，～訖著)亁(西)												
kʷɵᵑ	③	/廣管館趕(西)敢(西，不～)												
kʷɵᵑ	⑤	貫/灌罐觀(道～)冠(～軍)												
kʰʷɵᵑ	①	/寬匡(又)筺(又)眶(又)												
kʰʷɵᵑ	②	狂												
kʰʷɵᵑ	③	/款況(西)												
kʰʷɵᵑ	⑤	況/礦曠												
ʷɵᵑ	①	汪												
ʷɵᵑ	②	王/亡												
ʷɵᵑ	③	往碗/網枉												
ʷɵᵑ	⑤	/妄忘望旺換(白)												
peᵑ	①	崩												
pʰeᵑ	②	/彭膨(～脹)												
teᵑ	①	/登燈鐙蹬												
teᵑ	③	等												
teᵑ	⑤	/凳												
tʰeᵑ	①	吞												
tʰeᵑ	②	/騰譽藤滕												
tʰeᵑ	⑤	/鄧												
neᵑ	②	能												
l̥eᵑ	③	凝/冷(文)												
ʦeᵑ	①	增爭(文)/榛臻箏箏掙睜曾(姓)												
ʦeᵑ	⑤	/憎甑												
ʦʰeᵑ	①	撑(文)												
ʦʰeᵑ	②	/岑涔梣層曾(～經)												
ʦʰeᵑ	⑤	贈襯蹭												
seᵑ	①	森生/參(人～)僧牲笙甥												
seᵑ	③	/省(文，～長)												
seᵑ	⑤	/滲(～水)												
tʂeᵑ	①	沾/粘詹瞻氈蘸												
tʂeᵑ	③	展/輾												
tʂeᵑ	⑤	/占佔戰顫												
tʂʰeᵑ	②	/纏												
ʂeᵑ	③	陝(～西)/閃												
ʂeᵑ	⑤	扇/騸善膳鱔蟮												
keᵑ	①	跟根羹(文)耕/更(文)庚												
keᵑ	③	亘/粳(～米)哽埂梗耿整(訓)												
keᵑ	⑤	更(文，～加)												
kʰeᵑ	①	/坑(文)												
kʰeᵑ	③	懇墾啃肯												
ŋeᵑ	①	恩												
ŋeᵑ	②	/原(口，西：～来)源(口，西)												
ŋeᵑ	⑤	/硬(文)												
heᵑ	①	/亨哼												
heᵑ	②	恆/痕衡												
heᵑ	③	很狠												
heᵑ	⑤	恨												
piɪᵑ	①	邊/鞭蝙辮												
piɪᵑ	③	貶/扁匾砭												
piɪᵑ	⑤	/變												
pʰiɪᵑ	①	/編篇偏翩												
pʰiɪᵑ	②	/便(～宜)駢												
pʰiɪᵑ	③	/遍(～地)												
pʰiɪᵑ	⑤	片辨辮/騙辨辯便(方～)遍(次、回:讀一～)												
miɪᵑ	②	棉/綿眠												
miɪᵑ	③	/免勉娩緬澠冕												
miɪᵑ	⑤	面/麵麫眄												
tiɪᵑ	①	/拈顛癲巔踮掂												
tiɪᵑ	③	點典/碘												
tiɪᵑ	⑤	店/癲巔踮掂												
tʰiɪᵑ	①	天/添												
tʰiɪᵑ	②	田/甜填恬闐												
tʰiɪᵑ	③	/舔腆												
tʰiɪᵑ	⑤	/奠佃墊簟電澱墊殿靛												
ȵiɪᵑ	①	/拈研												
ȵiɪᵑ	②	言₁(白)年嚴/鯰燃閻												
ȵiɪᵑ	③	/儼釅碾輦撚攆												
ȵiɪᵑ	⑤	驗念/硯諺												
l̥iɪᵑ	②	連聯廉/鐮濂蓮鰱憐漣												
l̥iɪᵑ	③	/臉殮斂												
l̥iɪᵑ	⑤	戀/練鏈煉鏈												
ʦiɪᵑ	①	/尖煎												
ʦiɪᵑ	③	剪/戩												
ʦiɪᵑ	⑤	/箭薦濺												
ʦʰiɪᵑ	①	千/芊簽遷箋殲												
ʦʰiɪᵑ	②	錢全前/潛泉痊挦												
ʦʰiɪᵑ	③	/淺												
ʦʰiɪᵑ	⑤	漸/賤踐漩												
siɪᵑ	①	仙鮮先宣												
siɪᵑ	③	癬/選												
siɪᵑ	⑤	/線腺羨鏾												
kiɪᵑ	①	/兼肩掮堅												
kiɪᵑ	③	/檢繭撿												
kiɪᵑ	⑤	建見/劍腱鍵												
kʰiɪᵑ	①	謙/牽鉛扡鑒												
kʰiɪᵑ	②	鉗/乾虔箝黔												
kʰiɪᵑ	③	/遣譴儉												
kʰiɪᵑ	⑤	件/健欠芡歉												
hiɪᵑ	①	軒/喧												
hiɪᵑ	②	銜嫌賢弦												
hiɪᵑ	③	險/顯												
hiɪᵑ	⑤	憲現縣/獻												
iɪᵑ	①	烟/淹閹醃焉蔫菸煙燕(～山)												
iɪᵑ	②	然言₂(文)/炎鹽閻簷燃延筵岩(文)芫												
iɪᵑ	③	染演/衍冉掩魘眼(文)兗												
iɪᵑ	⑤	厭/嚥豔焰諺堰燕(～子)厭宴												
kyeᵑ	①	專捐/磚娟鵑絹												
kyeᵑ	③	/捲卷(～紙)												
kyeᵑ	⑤	/眷卷(試～)撰												
kʰyeᵑ	①	/川釧穿圈												
kʰyeᵑ	②	船/傳拳權顴												
kʰyeᵑ	③	/喘犬舛頃												
kʰyeᵑ	⑤	篆倦/串傳勸券												
ŋyeᵑ	②	元/												
ŋyeᵑ	③	軟/阮												
ŋyeᵑ	⑤	/願												
hyeᵑ/fyeᵑ	②	/玄懸禪(～宗)蟬鶉炫眩絢												
yeᵑ	①	/冤淵箢鴛												
yeᵑ	②	圓緣/丸(彈～)完(口)員沿鉛原源袁轅猿媛園援												
yeᵑ	③	遠												
yeᵑ	⑤	院/怨苑												
pᵊŋ	①	/奔												
pᵊŋ	③	/本苯												
pᵊŋ	⑤	/蹦泵												
pʰᵊŋ	①	/噴烹												
pʰᵊŋ	②	/盆湓朋棚鵬篷蓬												
pʰᵊŋ	③	/捧												
pʰᵊŋ	⑤	/笨碰												
pʰᵊŋ	⑦	/䭰(～香唧個)												
mᵊŋ	①	/蒙(遮蓋:～眼睛)蠓(訓)氓(訓，～～：祖父也)□(拉拽)												
mᵊŋ	②	門/蒙朦們捫檬												
mᵊŋ	③	/猛懵(～懂)錳												
mᵊŋ	⑤	孟夢/悶												
fᵊŋ	①	昏分風封婚/紛葷芬汾(訓：鼻濃～～)轟烘楓瘋豐峰蜂鋒烽												
fᵊŋ	②	魂墳弘橫(文)宏紅/渾(～濁)焚洪鴻虹泓馮逢縫餛												
fᵊŋ	③	/粉哄(～騙)諷												
fᵊŋ	⑤	奮奉/渾(～濁)混(～沌)憤汾(泗～)忿類分份鳳俸縫噴(～水)												
tᵊŋ	①	東/敦墩冬												
tᵊŋ	③	/董懂												
tᵊŋ	⑤	頓/鈍燉飩遁盾凍棟												
tᵊŋ	⑦	/咚(請～哐)												
tʰᵊŋ	①	通												
tʰᵊŋ	②	同/瞳屯豚臀囤沌銅桐筒童瞳疼												
tʰᵊŋ	③	統/桶捅												
tʰᵊŋ	⑤	洞/盾痛動												
tʰᵊŋ	⑦	/彤(訓，～紅個)												
nᵊŋ	①	/恁(訓，指示代詞“那”：～個；～邊)齈(汾～汾～：吸鼻涕的聲音)												
nᵊŋ	②	農/濃(鼻~，鼻涕)膿												
nᵊŋ	⑤	/嫩												
l̥ᵊŋ	①	/聾(口)												
l̥ᵊŋ	②	倫隆龍/淪輪籠聾壟												
l̥ᵊŋ	③	攏/隴												
l̥ᵊŋ	⑤	論(議～)/愣(發～)弄												
l̥ᵊŋ	⑦	/弄(變：～錢)												
ʦᵊŋ	①	宗/尊樽蹲棕鬃綜蹤淙遵												
ʦᵊŋ	③	總												
ʦᵊŋ	⑤	/俊粽縱峻竣												
ʦʰᵊŋ	①	蔥/村邨皴聰囪(煙～)從(～容)												
ʦʰᵊŋ	②	存崇從樅叢												
ʦʰᵊŋ	③	/□(推:～（一）下他)												
ʦʰᵊŋ	⑤	/寸襯												
sᵊŋ	①	松嵩/鬆孫淞												
sᵊŋ	②	/循尋荀旬巡												
sᵊŋ	③	/損筍榫聳												
sᵊŋ	⑤	送宋誦/遜頌訟												
tʂᵊŋ	①	真徵中(當～)鍾/螽貞偵針斟珍榛臻忠終征蒸正(～月)征鐘盅												
tʂᵊŋ	③	/枕診疹拯(～救)整(文)塚種(～類)腫												
tʂᵊŋ	⑤	政衆/振震鎮證症正中(射～)種(～樹)												
tʂʰᵊŋ	①	充/稱(～呼)秤沖抻												
tʂʰᵊŋ	②	臣沉陳成城蟲/塵重(～複)澄(～清)橙丞誠呈程承盛(～飯)												
tʂʰᵊŋ	③	寵/懲逞(～能)												
tʂʰᵊŋ	⑤	鄭/衝趁襯稱(對～)陣仲重(輕～)												
ʂᵊŋ	①	深身/申伸紳升勝(～任)聲												
ʂᵊŋ	②	晨乘繩/神娠辰唇												
ʂᵊŋ	③	審/沈嬸												
ʂᵊŋ	⑤	/甚葚腎慎剩塍勝(～敗)聖盛(興～)												
piᵊŋ	①	兵/賓檳繽斌冰彬瀕												
piᵊŋ	③	稟/丙秉柄餅(文)												
piᵊŋ	⑤	並/鬢殯												
pʰiᵊŋ	①	/拼姘												
pʰiᵊŋ	②	貧平(文)瓶/頻憑坪(文)評屏萍(文)												
pʰiᵊŋ	③	品/乒牝												
pʰiᵊŋ	⑤	/病(文)聘												
miᵊŋ	②	名(文)民萌/明(文)鳴銘酩岷緡氓冥溟暝螟												
miᵊŋ	③	敏/皿泯閩												
miᵊŋ	⑤	命(文)												
tiᵊŋ	①	丁(文，一～唧：不大點兒也)/釘(文)盯(文)叮(文)疔砧(～板)												
tiᵊŋ	③	頂/鼎												
tiᵊŋ	⑤	/訂												
tiᵊŋ	⑦	/丁(變，～大唧：言極小也)												
tʰiᵊŋ	①	/廳(文)聽(文)汀												
