"ID"	"IPA"	"simp"	"trad"	"detail"	"pinyin"	"调类"
2650	"tsʰin⁴²³"	"亲"	"親"			"tsʰin5"
2651	"dzin¹³"	"秦"	"秦"			"dzin2"
2652	"dzin¹³"	"情"	"情"			"dzin2"
2653	"dzin¹³"	"晴"	"晴"			"dzin2"
2654	"dzin²¹³"	"尽"	"盡"			"dzin6"
2655	"dzin²¹³"	"静"	"靜"			"dzin6"
2656	"dzin²¹³"	"靖"	"靖"			"dzin6"
2657	"dzin²¹³"	"净"	"淨"			"dzin6"
2658	"sin⁵³"	"心"	"心"			"sin1"
2659	"sin⁵³"	"辛"	"辛"			"sin1"
2660	"sin⁵³"	"新"	"新"			"sin1"
2661	"sin⁵³"	"薪"	"薪"			"sin1"
2662	"sin⁵³"	"迅"	"迅"			"sin1"
2663	"sin⁵³"	"蜻"	"蜻"			"sin1"
2664	"sin⁵³"	"星"	"星"			"sin1"
2665	"sin⁵³"	"腥"	"腥"			"sin1"
2666	"sin⁵³"	"猩"	"猩"			"sin1"
2667	"sin⁴⁵"	"省"	"省"			"sin3"
2668	"sin⁴⁵"	"醒"	"醒"			"sin3"
2669	"sin⁴²³"	"信"	"信"			"sin5"
2670	"sin⁴²³"	"讯"	"訊"			"sin5"
2671	"sin⁴²³"	"殉"	"殉"			"sin5"
2672	"sin⁴²³"	"性"	"性"			"sin5"
2673	"sin⁴²³"	"姓"	"姓"			"sin5"
2674	"zin¹³"	"寻"	"尋"			"zin2"
2675	"zin¹³"	"荀"	"荀"			"zin2"
2676	"zin¹³"	"旬"	"旬"			"zin2"
2677	"zin¹³"	"循"	"循"			"zin2"
2678	"zin¹³"	"巡"	"巡"			"zin2"
2679	"tɕin⁵³"	"今"	"今"			"tɕin1"
2680	"tɕin⁵³"	"金"	"金"			"tɕin1"
2681	"tɕin⁵³"	"禁"	"禁"			"tɕin1"
2682	"tɕin⁵³"	"襟"	"襟"			"tɕin1"
2683	"tɕin⁵³"	"巾"	"巾"			"tɕin1"
2684	"tɕin⁵³"	"斤"	"斤"			"tɕin1"
2685	"tɕin⁵³"	"筋"	"筋"			"tɕin1"
2686	"tɕin⁵³"	"茎"	"莖"			"tɕin1"
2687	"tɕin⁵³"	"京"	"京"			"tɕin1"
2688	"tɕin⁵³"	"荆"	"荊"			"tɕin1"
2689	"tɕin⁵³"	"惊"	"驚"			"tɕin1"
2690	"tɕin⁵³"	"经"	"經"			"tɕin1"
2691	"tɕin⁵³"	"径"	"徑"			"tɕin1"
2692	"tɕin⁴⁵"	"锦"	"錦"			"tɕin3"
2693	"tɕin⁴⁵"	"紧"	"緊"			"tɕin3"
2694	"tɕin⁴⁵"	"谨"	"謹"			"tɕin3"
2695	"tɕin⁴⁵"	"景"	"景"			"tɕin3"
2696	"tɕin⁴⁵"	"警"	"警"			"tɕin3"
2697	"tɕin⁴⁵"	"颈"	"頸"			"tɕin3"
2698	"tɕin⁴²³"	"禁"	"禁"			"tɕin5"
2699	"tɕin⁴²³"	"劲"	"勁"			"tɕin5"
2700	"tɕin⁴²³"	"境"	"境"			"tɕin5"
2701	"tɕin⁴²³"	"敬"	"敬"			"tɕin5"
2702	"tɕin⁴²³"	"竟"	"竟"			"tɕin5"
2703	"tɕin⁴²³"	"镜"	"鏡"			"tɕin5"
2704	"tɕʰin⁵³"	"钦"	"欽"			"tɕʰin1"
2705	"tɕʰin⁵³"	"卿"	"卿"			"tɕʰin1"
2706	"tɕʰin⁵³"	"轻"	"輕"			"tɕʰin1"
2707	"tɕʰin⁵³"	"倾"	"傾"			"tɕʰin1"
2708	"tɕʰin⁴⁵"	"顷"	"頃"			"tɕʰin3"
2709	"tɕʰin⁴²³"	"揿"	"撳"			"tɕʰin5"
2710	"tɕʰin⁴²³"	"庆"	"慶"			"tɕʰin5"
2711	"dʑin¹³"	"琴"	"琴"			"dʑin2"
2712	"dʑin¹³"	"禽"	"禽"			"dʑin2"
2713	"dʑin¹³"	"擒"	"擒"			"dʑin2"
2714	"dʑin¹³"	"仅"	"僅"			"dʑin2"
2715	"dʑin¹³"	"勤"	"勤"			"dʑin2"
2716	"dʑin¹³"	"芹"	"芹"			"dʑin2"
2717	"dʑin¹³"	"擎"	"擎"			"dʑin2"
2718	"dʑin¹³"	"鲸"	"鯨"			"dʑin2"
2719	"dʑin²¹³"	"近"	"近"			"dʑin6"
2720	"dʑin²¹³"	"竞"	"競"			"dʑin6"
2721	"ȵin¹³"	"任"	"任"			"ȵin2"
2722	"ȵin¹³"	"人"	"人"			"ȵin2"
2723	"ȵin¹³"	"凝"	"凝"			"ȵin2"
2724	"ȵin¹³"	"迎"	"迎"			"ȵin2"
2725	"ȵin¹³"	"宁"	"寧"			"ȵin2"
2726	"ȵin²¹³"	"认"	"認"			"ȵin6"
2727	"ȵin²¹³"	"韧"	"韌"			"ȵin6"
2728	"ȵin²¹³"	"宁"	"寧"			"ȵin6"
2729	"ȵin²¹³"	"佞"	"佞"			"ȵin6"
2730	"ɕin⁵³"	"欣"	"欣"			"ɕin1"
2731	"ɕin⁵³"	"兴"	"興"			"ɕin1"
2732	"ɕin⁴²³"	"衅"	"釁"			"ɕin5"
2733	"ɕin⁴²³"	"兴"	"興"			"ɕin5"
2734	"ɦin¹³"	"吟"	"吟"			"ɦin2"
2735	"ɦin¹³"	"淫"	"淫"			"ɦin2"
2736	"ɦin¹³"	"银"	"銀"			"ɦin2"
2737	"ɦin¹³"	"寅"	"寅"			"ɦin2"
2738	"ɦin¹³"	"行"	"行"			"ɦin2"
2739	"ɦin¹³"	"盈"	"盈"			"ɦin2"
2740	"ɦin¹³"	"形"	"形"			"ɦin2"
2741	"ɦin¹³"	"型"	"型"			"ɦin2"
2742	"ɦin¹³"	"刑"	"刑"			"ɦin2"
2743	"ɦin¹³"	"莹"	"瑩"			"ɦin2"
2744	"ɦin¹³"	"营"	"營"			"ɦin2"
2745	"ɦin¹³"	"茔"	"塋"			"ɦin2"
2746	"ɦin¹³"	"萤"	"螢"			"ɦin2"
2747	"ɦin²¹³"	"幸"	"幸"			"ɦin6"
2748	"in⁵³"	"音"	"音"			"in1"
2749	"in⁵³"	"阴"	"陰"			"in1"
2750	"in⁵³"	"荫"	"蔭"			"in1"
2751	"in⁵³"	"因"	"因"			"in1"
2752	"in⁵³"	"姻"	"姻"			"in1"
2753	"in⁵³"	"殷"	"殷"			"in1"
2754	"in⁵³"	"应"	"應"			"in1"
2755	"in⁵³"	"鹰"	"鷹"			"in1"
2756	"in⁵³"	"蝇"	"蠅"			"in1"
2757	"in⁵³"	"莺"	"鶯"			"in1"
2758	"in⁵³"	"鹦"	"鸚"			"in1"
2759	"in⁵³"	"樱"	"櫻"			"in1"
2760	"in⁵³"	"英"	"英"			"in1"
2761	"in⁵³"	"婴"	"嬰"			"in1"
2762	"in⁵³"	"缨"	"纓"			"in1"
2763	"in⁴⁵"	"引"	"引"			"in3"
2764	"in⁴⁵"	"蚓"	"蚓"			"in3"
2765	"in⁴⁵"	"隐"	"隱"			"in3"
2766	"in⁴⁵"	"影"	"影"			"in3"
2767	"in⁴⁵"	"颖"	"穎"			"in3"
2768	"in⁴²³"	"印"	"印"			"in5"
2769	"in⁴²³"	"应"	"應"			"in5"
2770	"in⁴²³"	"映"	"映"			"in5"
2771	"kuən⁴⁵"	"滚"	"滾"			"kuən3"
2772	"kuən⁴²³"	"棍"	"棍"			"kuən5"
2773	"kʰuən⁵³"	"昆"	"昆"			"kʰuən1"
2774	"kʰuən⁵³"	"坤"	"坤"			"kʰuən1"
2775	"kʰuən⁴⁵"	"捆"	"捆"			"kʰuən3"
2776	"kʰuən⁴²³"	"困"	"困"			"kʰuən5"
2777	"huən⁵³"	"昏"	"昏"			"huən1"
2778	"huən⁵³"	"婚"	"婚"			"huən1"
2779	"huən⁵³"	"荤"	"葷"			"huən1"
2780	"ɦuən¹³"	"魂"	"魂"			"ɦuən2"
2781	"ɦuən¹³"	"馄"	"餛"			"ɦuən2"
2782	"ɦuən¹³"	"浑"	"渾"			"ɦuən2"
2783	"ɦuən²¹³"	"混"	"混"			"ɦuən6"
2784	"uən⁵³"	"温"	"溫"			"uən1"
2785	"uən⁵³"	"瘟"	"瘟"			"uən1"
2786	"uən⁴⁵"	"稳"	"穩"			"uən3"
2787	"paŋ⁵³"	"浜"	"浜"			"paŋ1"
2788	"pʰaŋ⁵³"	"乓"	"乓"			"pʰaŋ1"
2789	"baŋ¹³"	"朋"	"朋"			"baŋ2"
2790	"baŋ¹³"	"鹏"	"鵬"			"baŋ2"
2791	"baŋ¹³"	"膨"	"膨"			"baŋ2"
2792	"baŋ¹³"	"棚"	"棚"			"baŋ2"
2793	"baŋ²¹³"	"蚌"	"蚌"			"baŋ6"
2794	"baŋ²¹³"	"碰"	"碰"			"baŋ6"
2795	"maŋ²¹³"	"孟"	"孟"			"maŋ6"
2796	"laŋ⁴⁵"	"冷"	"冷"			"laŋ3"
2797	"tsaŋ⁵³"	"张"	"張"			"tsaŋ1"
2798	"tsaŋ⁵³"	"章"	"章"			"tsaŋ1"
2799	"tsaŋ⁵³"	"瘴"	"瘴"			"tsaŋ1"
2800	"tsaŋ⁵³"	"争"	"爭"			"tsaŋ1"
2801	"tsaŋ⁴⁵"	"长"	"長"			"tsaŋ3"
2802	"tsaŋ⁴⁵"	"涨"	"漲"			"tsaŋ3"
2803	"tsaŋ⁴⁵"	"掌"	"掌"			"tsaŋ3"
2804	"tsaŋ⁴²³"	"帐"	"帳"			"tsaŋ5"
2805	"tsaŋ⁴²³"	"账"	"賬"			"tsaŋ5"
2806	"tsaŋ⁴²³"	"胀"	"脹"			"tsaŋ5"
2807	"tsaŋ⁴²³"	"仗"	"仗"			"tsaŋ5"
2808	"tsaŋ⁴²³"	"障"	"障"			"tsaŋ5"
2809	"tsʰaŋ⁵³"	"昌"	"昌"			"tsʰaŋ1"
2810	"tsʰaŋ⁵³"	"菖"	"菖"			"tsʰaŋ1"
2811	"tsʰaŋ⁵³"	"撑"	"撐"			"tsʰaŋ1"
2812	"tsʰaŋ⁴⁵"	"厂"	"廠"			"tsʰaŋ3"
2813	"tsʰaŋ⁴⁵"	"敞"	"敞"			"tsʰaŋ3"
2814	"tsʰaŋ⁴²³"	"畅"	"暢"			"tsʰaŋ5"
2815	"tsʰaŋ⁴²³"	"唱"	"唱"			"tsʰaŋ5"
2816	"tsʰaŋ⁴²³"	"倡"	"倡"			"tsʰaŋ5"
2817	"tsʰaŋ⁴²³"	"牚"	"牚"			"tsʰaŋ5"
2818	"dzaŋ¹³"	"长"	"長"			"dzaŋ2"
2819	"dzaŋ¹³"	"肠"	"腸"			"dzaŋ2"
2820	"dzaŋ¹³"	"场"	"場"			"dzaŋ2"
2821	"dzaŋ¹³"	"常"	"常"			"dzaŋ2"
2822	"dzaŋ²¹³"	"丈"	"丈"			"dzaŋ6"
2823	"dzaŋ²¹³"	"杖"	"杖"			"dzaŋ6"
2824	"saŋ⁵³"	"商"	"商"			"saŋ1"
2825	"saŋ⁵³"	"伤"	"傷"			"saŋ1"
2826	"saŋ⁵³"	"生"	"生"			"saŋ1"
2827	"saŋ⁵³"	"甥"	"甥"			"saŋ1"
2828	"saŋ⁵³"	"声"	"聲"			"saŋ1"
2829	"saŋ⁴⁵"	"赏"	"賞"			"saŋ3"
2830	"saŋ⁴⁵"	"省"	"省"			"saŋ3"
2831	"zaŋ¹³"	"尝"	"嘗"			"zaŋ2"
2832	"zaŋ¹³"	"裳"	"裳"			"zaŋ2"
2833	"zaŋ¹³"	"偿"	"償"			"zaŋ2"
2834	"zaŋ²¹³"	"上"	"上"			"zaŋ6"
2835	"zaŋ²¹³"	"尚"	"尚"			"zaŋ6"
2836	"kaŋ⁵³"	"更"	"更"			"kaŋ1"
2837	"kaŋ⁵³"	"庚"	"庚"			"kaŋ1"
2838	"kaŋ⁵³"	"耕"	"耕"			"kaŋ1"
2839	"kaŋ⁴⁵"	"哽"	"哽"			"kaŋ3"
2840	"kaŋ⁴⁵"	"埂"	"埂"			"kaŋ3"
2841	"kaŋ⁴⁵"	"梗"	"梗"			"kaŋ3"
2842	"kaŋ⁴⁵"	"耿"	"耿"			"kaŋ3"
2843	"kaŋ⁴²³"	"粳"	"粳"			"kaŋ5"
2844	"kʰaŋ⁵³"	"坑"	"坑"			"kʰaŋ1"
2845	"ŋaŋ²¹³"	"硬"	"硬"			"ŋaŋ6"
2846	"haŋ⁵³"	"亨"	"亨"			"haŋ1"
2847	"haŋ⁴²³"	"夯"	"夯"			"haŋ5"
2848	"ɦʰaŋ¹³"	"行"	"行"			"ɦʰaŋ2"
2849	"ɦʰaŋ¹³"	"桁"	"桁"			"ɦʰaŋ2"
2850	"ɦʰaŋ²¹³"	"杏"	"杏"			"ɦʰaŋ6"
2851	"liaŋ¹³"	"良"	"良"			"liaŋ2"
2852	"liaŋ¹³"	"凉"	"涼"			"liaŋ2"
2853	"liaŋ¹³"	"量"	"量"			"liaŋ2"
2854	"liaŋ¹³"	"粮"	"糧"			"liaŋ2"
2855	"liaŋ¹³"	"梁"	"梁"			"liaŋ2"
2856	"liaŋ¹³"	"粱"	"粱"			"liaŋ2"
2857	"liaŋ⁴⁵"	"两"	"兩"			"liaŋ3"
2858	"liaŋ⁴⁵"	"辆"	"輛"			"liaŋ3"
2859	"liaŋ²¹³"	"亮"	"亮"			"liaŋ6"
2860	"liaŋ²¹³"	"谅"	"諒"			"liaŋ6"
2861	"liaŋ²¹³"	"量"	"量"			"liaŋ6"
2862	"tsiaŋ⁵³"	"将"	"將"			"tsiaŋ1"
2863	"tsiaŋ⁵³"	"浆"	"漿"			"tsiaŋ1"
2864	"tsiaŋ⁴⁵"	"蒋"	"蔣"			"tsiaŋ3"
2865	"tsiaŋ⁴⁵"	"奖"	"獎"			"tsiaŋ3"
2866	"tsiaŋ⁴⁵"	"桨"	"槳"			"tsiaŋ3"
2867	"tsiaŋ⁴²³"	"酱"	"醬"			"tsiaŋ5"
2868	"tsiaŋ⁴²³"	"将"	"將"			"tsiaŋ5"
2869	"tsʰiaŋ⁵³"	"枪"	"槍"			"tsʰiaŋ1"
2870	"tsʰiaŋ⁴⁵"	"抢"	"搶"			"tsʰiaŋ3"
2871	"tsʰiaŋ⁴²³"	"呛"	"嗆"			"tsʰiaŋ5"
2872	"dziaŋ¹³"	"详"	"詳"			"dziaŋ2"
2873	"dziaŋ¹³"	"祥"	"祥"			"dziaŋ2"
2874	"dziaŋ¹³"	"翔"	"翔"			"dziaŋ2"
2875	"dziaŋ²¹³"	"象"	"象"			"dziaŋ6"
2876	"dziaŋ²¹³"	"橡"	"橡"			"dziaŋ6"
2877	"siaŋ⁵³"	"相"	"相"			"siaŋ1"
2878	"siaŋ⁵³"	"箱"	"箱"			"siaŋ1"
2879	"siaŋ⁵³"	"厢"	"廂"			"siaŋ1"
2880	"siaŋ⁵³"	"湘"	"湘"			"siaŋ1"
2881	"siaŋ⁵³"	"镶"	"鑲"			"siaŋ1"
2882	"siaŋ⁴⁵"	"想"	"想"			"siaŋ3"
2883	"siaŋ⁴²³"	"相"	"相"			"siaŋ5"
2884	"ziaŋ¹³"	"墙"	"牆"			"ziaŋ2"
2885	"ziaŋ¹³"	"翔"	"翔"			"ziaŋ2"
2886	"ziaŋ²¹³"	"匠"	"匠"			"ziaŋ6"
2887	"ziaŋ²¹³"	"象"	"象"			"ziaŋ6"
2888	"ziaŋ²¹³"	"像"	"像"			"ziaŋ6"
2889	"tɕiaŋ⁵³"	"疆"	"疆"			"tɕiaŋ1"
2890	"tɕiaŋ⁵³"	"僵"	"僵"			"tɕiaŋ1"
2891	"tɕiaŋ⁵³"	"姜"	"姜"			"tɕiaŋ1"
2892	"tɕiaŋ⁵³"	"缰"	"韁"			"tɕiaŋ1"
2893	"tɕʰiaŋ⁵³"	"羌"	"羌"			"tɕʰiaŋ1"
2894	"tɕʰiaŋ⁵³"	"腔"	"腔"			"tɕʰiaŋ1"
2895	"dʑiaŋ¹³"	"强"	"強"			"dʑiaŋ2"
2896	"ȵiaŋ⁵³"	"娘"	"娘"			"ȵiaŋ1"
2897	"ȵiaŋ¹³"	"娘"	"娘"			"ȵiaŋ2"
2898	"ȵiaŋ⁴⁵"	"仰"	"仰"			"ȵiaŋ3"
2899	"ȵiaŋ²¹³"	"酿"	"釀"			"ȵiaŋ6"
2900	"ȵiaŋ²¹³"	"壤"	"壤"			"ȵiaŋ6"
2901	"ȵiaŋ²¹³"	"攘"	"攘"			"ȵiaŋ6"
2902	"ȵiaŋ²¹³"	"嚷"	"嚷"			"ȵiaŋ6"
2903	"ȵiaŋ²¹³"	"让"	"讓"			"ȵiaŋ6"
2904	"ɕiaŋ⁵³"	"香"	"香"			"ɕiaŋ1"
2905	"ɕiaŋ⁵³"	"乡"	"鄉"			"ɕiaŋ1"
2906	"ɕiaŋ⁴⁵"	"饷"	"餉"			"ɕiaŋ3"
2907	"ɕiaŋ⁴⁵"	"享"	"享"			"ɕiaŋ3"
2908	"ɕiaŋ⁴⁵"	"响"	"響"			"ɕiaŋ3"
2909	"ɕiaŋ⁴²³"	"向"	"向"			"ɕiaŋ5"
2910	"ɦiaŋ¹³"	"羊"	"羊"			"ɦiaŋ2"
2911	"ɦiaŋ¹³"	"洋"	"洋"			"ɦiaŋ2"
2912	"ɦiaŋ¹³"	"烊"	"烊"			"ɦiaŋ2"
2913	"ɦiaŋ¹³"	"杨"	"楊"			"ɦiaŋ2"
2914	"ɦiaŋ¹³"	"阳"	"陽"			"ɦiaŋ2"
2915	"ɦiaŋ¹³"	"扬"	"揚"			"ɦiaŋ2"
2916	"ɦiaŋ¹³"	"疡"	"瘍"			"ɦiaŋ2"
2917	"ɦiaŋ²¹³"	"恙"	"恙"			"ɦiaŋ6"
2918	"ɦiaŋ²¹³"	"样"	"樣"			"ɦiaŋ6"
2919	"iaŋ⁵³"	"央"	"央"			"iaŋ1"
2920	"iaŋ⁵³"	"秧"	"秧"			"iaŋ1"
2921	"iaŋ⁵³"	"殃"	"殃"			"iaŋ1"
2922	"iaŋ⁵³"	"鸯"	"鴦"			"iaŋ1"
2923	"iaŋ⁴⁵"	"养"	"養"			"iaŋ3"
2924	"iaŋ⁴⁵"	"痒"	"癢"			"iaŋ3"
2925	"ɦuaŋ¹³"	"横"	"橫"			"ɦuaŋ2"
2926	"uaŋ⁵³"	"横"	"橫"			"uaŋ1"
2927	"pɑŋ⁵³"	"帮"	"幫"			"pɑŋ1"
2928	"pɑŋ⁵³"	"邦"	"邦"			"pɑŋ1"
2929	"pɑŋ⁴⁵"	"榜"	"榜"			"pɑŋ3"
2930	"pɑŋ⁴⁵"	"绑"	"綁"			"pɑŋ3"
2931	"pɑŋ⁴²³"	"谤"	"謗"			"pɑŋ5"
2932	"pʰɑŋ⁵³"	"髈"	"髈"			"pʰɑŋ1"
2933	"pʰɑŋ⁴²³"	"胖"	"胖"			"pʰɑŋ5"
2934	"bɑŋ¹³"	"滂"	"滂"			"bɑŋ2"
2935	"bɑŋ¹³"	"旁"	"旁"			"bɑŋ2"
2936	"bɑŋ¹³"	"螃"	"螃"			"bɑŋ2"
2937	"bɑŋ¹³"	"膀"	"膀"			"bɑŋ2"
2938	"bɑŋ¹³"	"防"	"防"			"bɑŋ2"
2939	"bɑŋ¹³"	"庞"	"龐"			"bɑŋ2"
2940	"bɑŋ²¹³"	"傍"	"傍"			"bɑŋ6"
2941	"bɑŋ²¹³"	"棒"	"棒"			"bɑŋ6"
2942	"mɑŋ¹³"	"忙"	"忙"			"mɑŋ2"
2943	"mɑŋ¹³"	"芒"	"芒"			"mɑŋ2"
2944	"mɑŋ¹³"	"茫"	"茫"			"mɑŋ2"
2945	"mɑŋ¹³"	"亡"	"亡"			"mɑŋ2"
2946	"mɑŋ¹³"	"盲"	"盲"			"mɑŋ2"
2947	"mɑŋ¹³"	"虻"	"虻"			"mɑŋ2"
2948	"mɑŋ¹³"	"氓"	"氓"			"mɑŋ2"
2949	"mɑŋ⁴⁵"	"莽"	"莽"			"mɑŋ3"
2950	"mɑŋ⁴⁵"	"蟒"	"蟒"			"mɑŋ3"
2951	"mɑŋ⁴⁵"	"网"	"網"			"mɑŋ3"
2952	"mɑŋ⁴⁵"	"輞"	"輞"			"mɑŋ3"
2953	"mɑŋ²¹³"	"忘"	"忘"			"mɑŋ6"
2954	"mɑŋ²¹³"	"望"	"望"			"mɑŋ6"
2955	"fɑŋ⁵³"	"方"	"方"			"fɑŋ1"
2956	"fɑŋ⁵³"	"芳"	"芳"			"fɑŋ1"
2957	"fɑŋ⁴⁵"	"仿"	"仿"			"fɑŋ3"
2958	"fɑŋ⁴⁵"	"妨"	"妨"			"fɑŋ3"
2959	"fɑŋ⁴⁵"	"纺"	"紡"			"fɑŋ3"
2960	"fɑŋ⁴⁵"	"访"	"訪"			"fɑŋ3"
2961	"fɑŋ⁴²³"	"肪"	"肪"			"fɑŋ5"
2962	"fɑŋ⁴²³"	"坊"	"坊"			"fɑŋ5"
2963	"fɑŋ⁴²³"	"放"	"放"			"fɑŋ5"
2964	"vɑŋ¹³"	"房"	"房"			"vɑŋ2"
2965	"vɑŋ²¹³"	"忘"	"忘"			"vɑŋ6"
2966	"vɑŋ²¹³"	"妄"	"妄"			"vɑŋ6"
2967	"vɑŋ²¹³"	"望"	"望"			"vɑŋ6"
2968	"tɑŋ⁵³"	"当"	"當"			"tɑŋ1"
2969	"tɑŋ⁵³"	"铛"	"鐺"			"tɑŋ1"
2970	"tɑŋ⁵³"	"裆"	"襠"			"tɑŋ1"
2971	"tɑŋ⁴⁵"	"党"	"黨"			"tɑŋ3"
2972	"tɑŋ⁴⁵"	"挡"	"擋"			"tɑŋ3"
2973	"tɑŋ⁴⁵"	"当"	"當"			"tɑŋ3"
2974	"tɑŋ⁴⁵"	"档"	"檔"			"tɑŋ3"
2975	"tʰɑŋ⁵³"	"汤"	"湯"			"tʰɑŋ1"
2976	"tʰɑŋ⁴⁵"	"倘"	"倘"			"tʰɑŋ3"
2977	"tʰɑŋ⁴⁵"	"躺"	"躺"			"tʰɑŋ3"
2978	"tʰɑŋ⁴²³"	"烫"	"燙"			"tʰɑŋ5"
2979	"tʰɑŋ⁴²³"	"趟"	"趟"			"tʰɑŋ5"
2980	"dɑŋ¹³"	"堂"	"堂"			"dɑŋ2"
2981	"dɑŋ¹³"	"棠"	"棠"			"dɑŋ2"
2982	"dɑŋ¹³"	"螳"	"螳"			"dɑŋ2"
2983	"dɑŋ¹³"	"唐"	"唐"			"dɑŋ2"
2984	"dɑŋ¹³"	"糖"	"糖"			"dɑŋ2"
2985	"dɑŋ¹³"	"塘"	"塘"			"dɑŋ2"
2986	"dɑŋ²¹³"	"荡"	"盪"			"dɑŋ6"
2987	"dɑŋ²¹³"	"宕"	"宕"			"dɑŋ6"
2988	"nɑŋ¹³"	"囊"	"囊"			"nɑŋ2"
2989	"nɑŋ¹³"	"瓤"	"瓤"			"nɑŋ2"
2990	"lɑŋ¹³"	"郎"	"郎"			"lɑŋ2"
2991	"lɑŋ¹³"	"廊"	"廊"			"lɑŋ2"
2992	"lɑŋ¹³"	"狼"	"狼"			"lɑŋ2"
2993	"lɑŋ¹³"	"螂"	"螂"			"lɑŋ2"
2994	"lɑŋ¹³"	"榔"	"榔"			"lɑŋ2"
2995	"lɑŋ⁴⁵"	"朗"	"朗"			"lɑŋ3"
2996	"lɑŋ²¹³"	"浪"	"浪"			"lɑŋ6"
2997	"tsɑŋ⁵³"	"赃"	"贓"			"tsɑŋ1"
2998	"tsɑŋ⁵³"	"脏"	"臟"			"tsɑŋ1"
2999	"tsɑŋ⁵³"	"庄"	"莊"			"tsɑŋ1"
3000	"tsɑŋ⁵³"	"装"	"裝"			"tsɑŋ1"
3001	"tsɑŋ⁵³"	"妆"	"妝"			"tsɑŋ1"
3002	"tsɑŋ⁵³"	"樟"	"樟"			"tsɑŋ1"
3003	"tsɑŋ⁵³"	"桩"	"樁"			"tsɑŋ1"
3004	"tsɑŋ⁵³"	"睁"	"睜"			"tsɑŋ1"
3005	"tsɑŋ⁴²³"	"葬"	"葬"			"tsɑŋ5"
3006	"tsɑŋ⁴²³"	"壮"	"壯"			"tsɑŋ5"
3007	"tsʰɑŋ⁵³"	"仓"	"倉"			"tsʰɑŋ1"
3008	"tsʰɑŋ⁵³"	"苍"	"蒼"			"tsʰɑŋ1"
3009	"tsʰɑŋ⁵³"	"舱"	"艙"			"tsʰɑŋ1"
3010	"tsʰɑŋ⁵³"	"疮"	"瘡"			"tsʰɑŋ1"
3011	"tsʰɑŋ⁵³"	"窗"	"窗"			"tsʰɑŋ1"
3012	"tsʰɑŋ⁴⁵"	"闯"	"闖"			"tsʰɑŋ3"
3013	"tsʰɑŋ⁴²³"	"创"	"創"			"tsʰɑŋ5"
3014	"dzɑŋ¹³"	"藏"	"藏"			"dzɑŋ2"
3015	"dzɑŋ²¹³"	"藏"	"藏"			"dzɑŋ6"
3016	"dzɑŋ²¹³"	"脏"	"臟"			"dzɑŋ6"
3017	"dzɑŋ²¹³"	"状"	"狀"			"dzɑŋ6"
3018	"dzɑŋ²¹³"	"撞"	"撞"			"dzɑŋ6"
3019	"sɑŋ⁵³"	"桑"	"桑"			"sɑŋ1"
3020	"sɑŋ⁵³"	"丧"	"喪"			"sɑŋ1"
3021	"sɑŋ⁵³"	"霜"	"霜"			"sɑŋ1"
3022	"sɑŋ⁵³"	"孀"	"孀"			"sɑŋ1"
3023	"sɑŋ⁵³"	"双"	"雙"			"sɑŋ1"
3024	"sɑŋ⁴⁵"	"嗓"	"嗓"			"sɑŋ3"
3025	"sɑŋ⁴⁵"	"搡"	"搡"			"sɑŋ3"
3026	"sɑŋ⁴⁵"	"爽"	"爽"			"sɑŋ3"
3027	"sɑŋ⁴²³"	"丧"	"喪"			"sɑŋ5"
3028	"zɑŋ¹³"	"床"	"床"			"zɑŋ2"
3029	"zɑŋ¹³"	"状"	"狀"			"zɑŋ2"
3030	"kɑŋ⁵³"	"刚"	"剛"			"kɑŋ1"
3031	"kɑŋ⁵³"	"纲"	"綱"			"kɑŋ1"
3032	"kɑŋ⁵³"	"钢"	"鋼"			"kɑŋ1"
3033	"kɑŋ⁵³"	"缸"	"缸"			"kɑŋ1"
3034	"kɑŋ⁵³"	"江"	"江"			"kɑŋ1"
3035	"kɑŋ⁵³"	"豇"	"豇"			"kɑŋ1"
3036	"kɑŋ⁵³"	"扛"	"扛"			"kɑŋ1"
3037	"kɑŋ⁵³"	"肛"	"肛"			"kɑŋ1"
3038	"kɑŋ⁴⁵"	"讲"	"講"			"kɑŋ3"
3039	"kɑŋ⁴⁵"	"港"	"港"			"kɑŋ3"
3040	"kɑŋ⁴²³"	"冈"	"岡"			"kɑŋ5"
3041	"kɑŋ⁴²³"	"岗"	"崗"			"kɑŋ5"
3042	"kɑŋ⁴²³"	"杠"	"槓"			"kɑŋ5"
3043	"kʰɑŋ⁵³"	"康"	"康"			"kʰɑŋ1"
3044	"kʰɑŋ⁵³"	"糠"	"糠"			"kʰɑŋ1"
3045	"kʰɑŋ⁵³"	"慷"	"慷"			"kʰɑŋ1"
3046	"kʰɑŋ⁴²³"	"囥"	"囥"			"kʰɑŋ5"
3047	"kʰɑŋ⁴²³"	"抗"	"抗"			"kʰɑŋ5"
3048	"ɡɑŋ²¹³"	"戆"	"戇"			"ɡɑŋ6"
3049	"ŋɑŋ¹³"	"昂"	"昂"			"ŋɑŋ2"
3050	"ɦʰɑŋ¹³"	"行"	"行"			"ɦʰɑŋ2"
3051	"ɦʰɑŋ¹³"	"航"	"航"			"ɦʰɑŋ2"
3052	"ɦʰɑŋ¹³"	"杭"	"杭"			"ɦʰɑŋ2"
3053	"ɦʰɑŋ¹³"	"降"	"降"			"ɦʰɑŋ2"
