汉字	ipa	声母	韵母	声调
偵	tʃeŋ	tʃ	eŋ	陰平
箏	tʃeŋ	tʃ	eŋ	陰平
睜	tʃeŋ	tʃ	eŋ	陰平
征	tʃeŋ	tʃ	eŋ	陰平
正	tʃeŋ	tʃ	eŋ	陰平
整	tʃeŋ	tʃ	eŋ	陰上
證	tʃeŋ	tʃ	eŋ	陰去
癥	tʃeŋ	tʃ	eŋ	陰去
政	tʃeŋ	tʃ	eŋ	陰去
正	tʃeŋ	tʃ	eŋ	陰去
鄭	tʃeŋ	tʃ	eŋ	陽去
瞪	tʃeŋ	tʃ	eŋ	陽去
稱	tʃʰeŋ	tʃʰ	eŋ	陰平
撐	tʃʰeŋ	tʃʰ	eŋ	陰平
程	tʃʰeŋ	tʃʰ	eŋ	陽平
呈	tʃʰeŋ	tʃʰ	eŋ	陽平
橙	tʃʰeŋ	tʃʰ	eŋ	陽上
秤	tʃʰeŋ	tʃʰ	eŋ	陰去
稱	tʃʰeŋ	tʃʰ	eŋ	陰去
迎	ȵeŋ	ȵ	eŋ	陽平
凝	ȵeŋ	ȵ	eŋ	陽平
扔	ȵeŋ	ȵ	eŋ	陽平
仍	ȵeŋ	ȵ	eŋ	陽平
盈	ȵeŋ	ȵ	eŋ	陽平
生	ʃeŋ	ʃ	eŋ	陰平
聲	ʃeŋ	ʃ	eŋ	陰平
升	ʃeŋ	ʃ	eŋ	陰平
牲	ʃeŋ	ʃ	eŋ	陰平
甥	ʃeŋ	ʃ	eŋ	陰平
旌	ʃeŋ	ʃ	eŋ	陰平
繩	ʃeŋ	ʃ	eŋ	陽平
乘	ʃeŋ	ʃ	eŋ	陽平
城	ʃeŋ	ʃ	eŋ	陽平
成	ʃeŋ	ʃ	eŋ	陽平
誠	ʃeŋ	ʃ	eŋ	陽平
蠅	ʃeŋ	ʃ	eŋ	陽平
承	ʃeŋ	ʃ	eŋ	陽平
丞	ʃeŋ	ʃ	eŋ	陽平
省	ʃeŋ	ʃ	eŋ	陰上
勝	ʃeŋ	ʃ	eŋ	陰去
聖	ʃeŋ	ʃ	eŋ	陰去
盛	ʃeŋ	ʃ	eŋ	陽去
剩	ʃeŋ	ʃ	eŋ	陽去
經	keŋ	k	eŋ	陰平
庚	keŋ	k	eŋ	陰平
京	keŋ	k	eŋ	陰平
荊	keŋ	k	eŋ	陰平
驚	keŋ	k	eŋ	陰平
耕	keŋ	k	eŋ	陰平
粳	keŋ	k	eŋ	陰平
羹	keŋ	k	eŋ	陰平
瓊	keŋ	k	eŋ	陽平
景	keŋ	k	eŋ	陰上
警	keŋ	k	eŋ	陰上
頸	keŋ	k	eŋ	陰上
境	keŋ	k	eŋ	陰上
竟	keŋ	k	eŋ	陰上
敬	keŋ	k	eŋ	陰去
鏡	keŋ	k	eŋ	陰去
競	keŋ	k	eŋ	陽去
勁	keŋ	k	eŋ	陽去
傾	kʰeŋ	kʰ	eŋ	陰平
頃	kʰeŋ	kʰ	eŋ	陰上
輕	heŋ	h	eŋ	陰平
興	heŋ	h	eŋ	陰平
兄	heŋ	h	eŋ	陰平
行	heŋ	h	eŋ	陽平
興	heŋ	h	eŋ	陰去
慶	heŋ	h	eŋ	陰去
幸	heŋ	h	eŋ	陽去
鷹	jeŋ	j	eŋ	陰平
應	jeŋ	j	eŋ	陰平
鸚	jeŋ	j	eŋ	陰平
嬰	jeŋ	j	eŋ	陰平
纓	jeŋ	j	eŋ	陰平
櫻	jeŋ	j	eŋ	陰平
英	jeŋ	j	eŋ	陰平
贏	jeŋ	j	eŋ	陽平
形	jeŋ	j	eŋ	陽平
型	jeŋ	j	eŋ	陽平
刑	jeŋ	j	eŋ	陽平
影	jeŋ	j	eŋ	陰上
應	øeŋ	ø	eŋ	陰平
鷹	øeŋ	ø	eŋ	陰平
應	øeŋ	ø	eŋ	陰去
將	tiaŋ	t	iaŋ	陰平
漿	tiaŋ	t	iaŋ	陰平
蔣	tiaŋ	t	iaŋ	陰上
獎	tiaŋ	t	iaŋ	陰上
醬	tiaŋ	t	iaŋ	陰去
將	tiaŋ	t	iaŋ	陰去
槍	tʰiaŋ	tʰ	iaŋ	陰平
搶	tʰiaŋ	tʰ	iaŋ	陰上
嗆	tʰiaŋ	tʰ	iaŋ	陰去
娘	niaŋ	n	iaŋ	陽平
良	liaŋ	l	iaŋ	陽平
涼	liaŋ	l	iaŋ	陽平
量	liaŋ	l	iaŋ	陽平
糧	liaŋ	l	iaŋ	陽平
梁	liaŋ	l	iaŋ	陽平
粱	liaŋ	l	iaŋ	陽平
兩	liaŋ	l	iaŋ	陰上
斤	liaŋ	l	iaŋ	陰上
輛	liaŋ	l	iaŋ	陰上
兩	liaŋ	l	iaŋ	陽上
倆	liaŋ	l	iaŋ	陽上
亮	liaŋ	l	iaŋ	陰去
漂	liaŋ	l	iaŋ	陰去
亮	liaŋ	l	iaŋ	陽去
諒	liaŋ	l	iaŋ	陽去
量	liaŋ	l	iaŋ	陽去
相	θiaŋ	θ	iaŋ	陰平
箱	θiaŋ	θ	iaŋ	陰平
廂	θiaŋ	θ	iaŋ	陰平
湘	θiaŋ	θ	iaŋ	陰平
鑲	θiaŋ	θ	iaŋ	陰平
牆	θiaŋ	θ	iaŋ	陽平
詳	θiaŋ	θ	iaŋ	陽平
祥	θiaŋ	θ	iaŋ	陽平
翔	θiaŋ	θ	iaŋ	陽平
想	θiaŋ	θ	iaŋ	陰上
像	θiaŋ	θ	iaŋ	陽上
象	θiaŋ	θ	iaŋ	陽上
橡	θiaŋ	θ	iaŋ	陽上
相	θiaŋ	θ	iaŋ	陰去
匠	θiaŋ	θ	iaŋ	陽去
張	tʃiaŋ	tʃ	iaŋ	陰平
章	tʃiaŋ	tʃ	iaŋ	陰平
樟	tʃiaŋ	tʃ	iaŋ	陰平
長	tʃiaŋ	tʃ	iaŋ	陰上
掌	tʃiaŋ	tʃ	iaŋ	陰上
漲	tʃiaŋ	tʃ	iaŋ	陰去
水	tʃiaŋ	tʃ	iaŋ	陰去
仗	tʃiaŋ	tʃ	iaŋ	陰去
帳	tʃiaŋ	tʃ	iaŋ	陰去
賬	tʃiaŋ	tʃ	iaŋ	陰去
脹	tʃiaŋ	tʃ	iaŋ	陰去
障	tʃiaŋ	tʃ	iaŋ	陰去
昌	tʃʰiaŋ	tʃʰ	iaŋ	陰平
倡	tʃʰiaŋ	tʃʰ	iaŋ	陰平
長	tʃʰiaŋ	tʃʰ	iaŋ	陽平
腸	tʃʰiaŋ	tʃʰ	iaŋ	陽平
場	tʃʰiaŋ	tʃʰ	iaŋ	陽平
常	tʃʰiaŋ	tʃʰ	iaŋ	陽平
暢	tʃʰiaŋ	tʃʰ	iaŋ	陰上
丈	tʃʰiaŋ	tʃʰ	iaŋ	陽上
杖	tʃʰiaŋ	tʃʰ	iaŋ	陽上
唱	tʃʰiaŋ	tʃʰ	iaŋ	陰去
壤	ȵiaŋ	ȵ	iaŋ	陽平
攘	ȵiaŋ	ȵ	iaŋ	陽平
嚷	ȵiaŋ	ȵ	iaŋ	陽平
讓	ȵiaŋ	ȵ	iaŋ	陽去
商	ʃiaŋ	ʃ	iaŋ	陰平
傷	ʃiaŋ	ʃ	iaŋ	陰平
嘗	ʃiaŋ	ʃ	iaŋ	陽平
償	ʃiaŋ	ʃ	iaŋ	陽平
賞	ʃiaŋ	ʃ	iaŋ	陰上
上	ʃiaŋ	ʃ	iaŋ	陰去
尚	ʃiaŋ	ʃ	iaŋ	陰去
上	ʃiaŋ	ʃ	iaŋ	陽去
姜	kiaŋ	k	iaŋ	陰平
薑	kiaŋ	k	iaŋ	陰平
疆	kiaŋ	k	iaŋ	陰平
僵	kiaŋ	k	iaŋ	陰平
強	kʰiaŋ	kʰ	iaŋ	陽平
仰	ŋiaŋ	ŋ	iaŋ	陽上
香	hiaŋ	h	iaŋ	陰平
鄉	hiaŋ	h	iaŋ	陰平
享	hiaŋ	h	iaŋ	陰上
响	hiaŋ	h	iaŋ	陰上
響	hiaŋ	h	iaŋ	陰上
餉	hiaŋ	h	iaŋ	陰上
向	hiaŋ	h	iaŋ	陰去
央	jiaŋ	j	iaŋ	陰平
秧	jiaŋ	j	iaŋ	陰平
殃	jiaŋ	j	iaŋ	陰平
羊	jiaŋ	j	iaŋ	陽平
洋	jiaŋ	j	iaŋ	陽平
楊	jiaŋ	j	iaŋ	陽平
揚	jiaŋ	j	iaŋ	陽平
陽	jiaŋ	j	iaŋ	陽平
養	jiaŋ	j	iaŋ	陽上
癢	jiaŋ	j	iaŋ	陽上
樣	jiaŋ	j	iaŋ	陽去
恙	jiaŋ	j	iaŋ	陽去
唔	mm.ŋ	m	m.ŋ	陽去
吳	ŋm.ŋ	ŋ	m.ŋ	陽平
梧	ŋm.ŋ	ŋ	m.ŋ	陽平
吾	ŋm.ŋ	ŋ	m.ŋ	陽平
伍	ŋm.ŋ	ŋ	m.ŋ	陽上
五	ŋm.ŋ	ŋ	m.ŋ	陽上
午	ŋm.ŋ	ŋ	m.ŋ	陽上
誤	ŋm.ŋ	ŋ	m.ŋ	陽去
悟	ŋm.ŋ	ŋ	m.ŋ	陽去
踏	tap	t	ap	陽入
塔	tʰap	tʰ	ap	中陰入
塌	tʰap	tʰ	ap	中陰入
坍	tʰap	tʰ	ap	中陰入
答	ɗap	ɗ	ap	中陰入
塔	ɗap	ɗ	ap	中陰入
納	nap	n	ap	陽入
粒	nap	n	ap	上陰入
臘	lap	l	ap	陽入
立	lap	l	ap	陽入
恰	θap	θ	ap	中陰入
雜	θap	θ	ap	陽入
集	θap	θ	ap	陽入
習	θap	θ	ap	陽入
閘	tʃap	tʃ	ap	陽入
鍘	tʃap	tʃ	ap	陽入
拾	tʃap	tʃ	ap	上陰入
執	tʃap	tʃ	ap	上陰入
汁	tʃap	tʃ	ap	上陰入
插	tʃʰap	tʃʰ	ap	中陰入
入	ȵap	ȵ	ap	陽入
濕	ʃap	ʃ	ap	上陰入
十	ʃap	ʃ	ap	陽入
裌	kap	k	ap	中陰入
甲	kap	k	ap	中陰入
夾	kap	k	ap	中陰入
匣	kap	k	ap	陽入
夾	kap	k	ap	陽入
急	kap	k	ap	上陰入
及	kap	k	ap	陽入
給	kʰap	kʰ	ap	上陰入
級	kʰap	kʰ	ap	上陰入
吸	kʰap	kʰ	ap	上陰入
夾	hap	h	ap	陽入
匣	hap	h	ap	陽入
子	hap	h	ap	陽入
鴨	øap	ø	ap	中陰入
接	tip	t	ip	中陰入
疊	tip	t	ip	陽入
碟	tip	t	ip	陽入
諜	tip	t	ip	陽入
碟	tip	t	ip	陽入
貼	tʰip	tʰ	ip	中陰入
帖	tʰip	tʰ	ip	中陰入
捏	nip	n	ip	陽入
獵	lip	l	ip	陽入
業	ȵip	ȵ	ip	陽入
協	ʃip	ʃ	ip	中陰入
涉	ʃip	ʃ	ip	中陰入
澀	kip	k	ip	中陰入
怯	hip	h	ip	中陰入
醃	jip	j	ip	中陰入
葉	jip	j	ip	陽入
鴿	kop	k	op	中陰入
割	kop	k	op	中陰入
合	hop	h	op	陽入
盒	hop	h	op	陽入
渴	hop	h	op	中陰入
匹	pʰat	pʰ	at	上陰入
八	ɓat	ɓ	at	中陰入
不	ɓat	ɓ	at	上陰入
畢	ɓat	ɓ	at	上陰入
筆	ɓat	ɓ	at	上陰入
抹	mat	m	at	中陰入
襪	mat	m	at	陽入
密	mat	m	at	陽入
蜜	mat	m	at	陽入
物	mat	m	at	陽入
勿	mat	m	at	陽入
發	fat	f	at	中陰入
法	fat	f	at	中陰入
髮	fat	f	at	中陰入
罰	fat	f	at	陽入
乏	fat	f	at	陽入
佛	fat	f	at	陽入
挖	wat	w	at	中陰入
滑	wat	w	at	陽入
屈	wat	w	at	上陰入
核	wat	w	at	陽入
達	tat	t	at	陽入
卒	tat	t	at	上陰入
突	tat	t	at	陽入
七	tʰat	tʰ	at	上陰入
漆	tʰat	tʰ	at	上陰入
辣	lat	l	at	陽入
律	lat	l	at	陽入
栗	lat	l	at	陽入
率	θat	θ	at	上陰入
摔	θat	θ	at	上陰入
恤	θat	θ	at	上陰入
疾	θat	θ	at	陽入
紮	tʃat	tʃ	at	中陰入
札	tʃat	tʃ	at	中陰入
扎	tʃat	tʃ	at	中陰入
質	tʃat	tʃ	at	上陰入
姪	tʃat	tʃ	at	陽入
察	tʃʰat	tʃʰ	at	中陰入
擦	tʃʰat	tʃʰ	at	中陰入
刷	tʃʰat	tʃʰ	at	中陰入
出	tʃʰat	tʃʰ	at	上陰入
日	ȵat	ȵ	at	陽入
蝨	ʃat	ʃ	at	上陰入
室	ʃat	ʃ	at	上陰入
失	ʃat	ʃ	at	上陰入
瑟	ʃat	ʃ	at	上陰入
實	ʃat	ʃ	at	陽入
術	ʃat	ʃ	at	陽入
述	ʃat	ʃ	at	陽入
吉	kat	k	at	上陰入
橘	kat	k	at	上陰入
瞎	hat	h	at	中陰入
喫	hat	h	at	上陰入
核	hat	h	at	陽入
桃	hat	h	at	陽入
轄	hat	h	at	陽入
刮	kwat	kw	at	中陰入
括	kwat	kw	at	中陰入
骨	kwat	kw	at	上陰入
掘	kwat	kw	at	陽入
忽	kʰwat	kʰw	at	上陰入
一	jat	j	at	上陰入
押	øat	ø	at	中陰入
壓	øat	ø	at	中陰入
別	pit	p	it	陽入
撇	pʰit	pʰ	it	中陰入
潑	pʰit	pʰ	it	中陰入
必	ɓit	ɓ	it	中陰入
鱉	ɓit	ɓ	it	中陰入
撥	ɓit	ɓ	it	中陰入
滅	mit	m	it	陽入
末	mit	m	it	陽入
沒	mit	m	it	陽入
沫	mit	m	it	陽入
闊	fit	f	it	中陰入
節	wit	w	it	中陰入
跌	wit	w	it	陽入
活	wit	w	it	陽入
鐵	tʰit	tʰ	it	中陰入
切	tʰit	tʰ	it	中陰入
脫	tʰit	tʰ	it	中陰入
列	lit	l	it	陽入
烈	lit	l	it	陽入
裂	lit	l	it	陽入
劣	lit	l	it	中陰入
泄	θit	θ	it	中陰入
薛	θit	θ	it	中陰入
截	θit	θ	it	陽入
雪	θit	θ	it	中陰入
絕	θit	θ	it	陽入
哲	tʃit	tʃ	it	中陰入
折	tʃit	tʃ	it	中陰入
浙	tʃit	tʃ	it	中陰入
拙	tʃit	tʃ	it	中陰入
徹	tʃʰit	tʃʰ	it	中陰入
撤	tʃʰit	tʃʰ	it	中陰入
設	tʃʰit	tʃʰ	it	中陰入
熱	ȵit	ȵ	it	陽入
月	ȵit	ȵ	it	陽入
舌	ʃit	ʃ	it	陽入
說	ʃit	ʃ	it	中陰入
結	kit	k	it	中陰入
潔	kit	k	it	中陰入
傑	kit	k	it	陽入
決	kʰit	kʰ	it	中陰入
缺	kʰit	kʰ	it	中陰入
歇	hit	h	it	中陰入
血	hit	h	it	中陰入
乙	jit	j	it	中陰入
噎	jit	j	it	中陰入
悅	jit	j	it	陽入
閱	jit	j	it	陽入
越	jit	j	it	陽入
拍	pʰak	pʰ	ak	中陰入
北	ɓak	ɓ	ak	上陰入
墨	mak	m	ak	陽入
默	mak	m	ak	陽入
或	wak	w	ak	陽入
又	wak	w	ak	陽入
則	tak	t	ak	上陰入
特	tak	t	ak	陽入
得	ɗak	ɗ	ak	上陰入
德	ɗak	ɗ	ak	上陰入
勒	lak	l	ak	陽入
肋	lak	l	ak	陽入
塞	θak	θ	ak	上陰入
賊	θak	θ	ak	陽入
窄	tʃak	tʃ	ak	中陰入
側	tʃak	tʃ	ak	上陰入
測	tʃʰak	tʃʰ	ak	上陰入
客	hak	h	ak	中陰入
克	hak	h	ak	上陰入
嚇	hak	h	ak	上陰入
刻	hak	h	ak	上陰入
黑	hak	h	ak	上陰入
握	øak	ø	ak	上陰入
薄	pɔk	p	ɔk	陽入
撲	pʰɔk	pʰ	ɔk	中陰入
僕	pʰɔk	pʰ	ɔk	中陰入
搏	ɓɔk	ɓ	ɔk	中陰入
駁	ɓɔk	ɓ	ɔk	中陰入
剝	mɔk	m	ɔk	中陰入
幕	mɔk	m	ɔk	中陰入
莫	mɔk	m	ɔk	陽入
牧	mɔk	m	ɔk	陽入
目	mɔk	m	ɔk	陽入
木	mɔk	m	ɔk	陽入
復	fɔk	f	ɔk	上陰入
腹	fɔk	f	ɔk	上陰入
複	fɔk	f	ɔk	上陰入
福	fɔk	f	ɔk	上陰入
服	fɔk	f	ɔk	陽入
伏	fɔk	f	ɔk	陽入
或	wɔk	w	ɔk	陽入
獲	wɔk	w	ɔk	陽入
作	tɔk	t	ɔk	中陰入
昨	tɔk	t	ɔk	中陰入
足	tɔk	t	ɔk	上陰入
獨	tɔk	t	ɔk	陽入
讀	tɔk	t	ɔk	陽入
毒	tɔk	t	ɔk	陽入
託	tʰɔk	tʰ	ɔk	中陰入
托	tʰɔk	tʰ	ɔk	中陰入
錯	tʰɔk	tʰ	ɔk	中陰入
速	tʰɔk	tʰ	ɔk	上陰入
禿	tʰɔk	tʰ	ɔk	上陰入
烙	lɔk	l	ɔk	中陰入
酪	lɔk	l	ɔk	中陰入
洛	lɔk	l	ɔk	中陰入
駱	lɔk	l	ɔk	中陰入
絡	lɔk	l	ɔk	中陰入
樂	lɔk	l	ɔk	陽入
落	lɔk	l	ɔk	陽入
六	lɔk	l	ɔk	陽入
陸	lɔk	l	ɔk	陽入
綠	lɔk	l	ɔk	陽入
祿	lɔk	l	ɔk	陽入
索	θɔk	θ	ɔk	中陰入
鑿	θɔk	θ	ɔk	陽入
宿	θɔk	θ	ɔk	上陰入
粟	θɔk	θ	ɔk	上陰入
牘	θɔk	θ	ɔk	陽入
續	θɔk	θ	ɔk	陽入
族	θɔk	θ	ɔk	陽入
俗	θɔk	θ	ɔk	陽入
捉	tʃɔk	tʃ	ɔk	中陰入
桌	tʃɔk	tʃ	ɔk	中陰入
濁	tʃɔk	tʃ	ɔk	陽入
粥	tʃɔk	tʃ	ɔk	上陰入
燭	tʃɔk	tʃ	ɔk	上陰入
觸	tʃɔk	tʃ	ɔk	上陰入
祝	tʃɔk	tʃ	ɔk	上陰入
囑	tʃɔk	tʃ	ɔk	上陰入
竹	tʃɔk	tʃ	ɔk	上陰入
鐲	tʃɔk	tʃ	ɔk	上陰入
軸	tʃɔk	tʃ	ɔk	陽入
戳	tʃʰɔk	tʃʰ	ɔk	中陰入
畜	tʃʰɔk	tʃʰ	ɔk	上陰入
蓄	tʃʰɔk	tʃʰ	ɔk	上陰入
築	tʃʰɔk	tʃʰ	ɔk	上陰入
肉	ȵɔk	ȵ	ɔk	陽入
玉	ȵɔk	ȵ	ɔk	陽入
獄	ȵɔk	ȵ	ɔk	陽入
褥	ȵɔk	ȵ	ɔk	陽入
叔	ʃɔk	ʃ	ɔk	上陰入
縮	ʃɔk	ʃ	ɔk	上陰入
熟	ʃɔk	ʃ	ɔk	陽入
屬	ʃɔk	ʃ	ɔk	陽入
贖	ʃɔk	ʃ	ɔk	陽入
角	kɔk	k	ɔk	中陰入
覺	kɔk	k	ɔk	中陰入
閣	kɔk	k	ɔk	中陰入
各	kɔk	k	ɔk	中陰入
郭	kɔk	k	ɔk	中陰入
國	kɔk	k	ɔk	中陰入
谷	kɔk	k	ɔk	上陰入
穀	kɔk	k	ɔk	上陰入
菊	kɔk	k	ɔk	上陰入
局	kɔk	k	ɔk	陽入
確	kʰɔk	kʰ	ɔk	中陰入
曲	kʰɔk	kʰ	ɔk	上陰入
麯	kʰɔk	kʰ	ɔk	上陰入
岳	ŋɔk	ŋ	ɔk	陽入
樂	ŋɔk	ŋ	ɔk	陽入
殼	hɔk	h	ɔk	中陰入
學	hɔk	h	ɔk	陽入
哭	hɔk	h	ɔk	上陰入
育	jɔk	j	ɔk	陽入
辱	jɔk	j	ɔk	陽入
欲	jɔk	j	ɔk	陽入
惡	øɔk	ø	ɔk	中陰入
屋	øɔk	ø	ɔk	上陰入
白	pek	p	ek	陽入
劈	pʰek	pʰ	ek	上陰入
柏	ɓek	ɓ	ek	上陰入
逼	ɓek	ɓ	ek	上陰入
壁	ɓek	ɓ	ek	上陰入
璧	ɓek	ɓ	ek	上陰入
迫	ɓek	ɓ	ek	上陰入
伯	ɓek	ɓ	ek	上陰入
百	ɓek	ɓ	ek	上陰入
脈	mek	m	ek	陽入
麥	mek	m	ek	陽入
覓	mek	m	ek	陽入
疫	wek	w	ek	陽入
役	wek	w	ek	陽入
域	wek	w	ek	陽入
獲	wek	w	ek	陽入
脊	tek	t	ek	上陰入
即	tek	t	ek	上陰入
迹	tek	t	ek	上陰入
蹟	tek	t	ek	上陰入
績	tek	t	ek	上陰入
積	tek	t	ek	上陰入
敵	tek	t	ek	陽入
狄	tek	t	ek	陽入
笛	tek	t	ek	陽入
剔	tʰek	tʰ	ek	上陰入
刺	tʰek	tʰ	ek	上陰入
踢	tʰek	tʰ	ek	上陰入
的	ɗek	ɗ	ek	上陰入
滴	ɗek	ɗ	ek	上陰入
摘	ɗek	ɗ	ek	上陰入
鵲	ɗek	ɗ	ek	中陰入
嚼	ɗek	ɗ	ek	中陰入
捏	nek	n	ek	上陰入
歷	lek	l	ek	陽入
曆	lek	l	ek	陽入
力	lek	l	ek	陽入
略	lek	l	ek	陽入
錫	θek	θ	ek	上陰入
析	θek	θ	ek	上陰入
息	θek	θ	ek	上陰入
熄	θek	θ	ek	上陰入
惜	θek	θ	ek	上陰入
籍	θek	θ	ek	陽入
席	θek	θ	ek	陽入
職	tʃek	tʃ	ek	上陰入
隻	tʃek	tʃ	ek	上陰入
責	tʃek	tʃ	ek	上陰入
織	tʃek	tʃ	ek	上陰入
擇	tʃek	tʃ	ek	陽入
宅	tʃek	tʃ	ek	陽入
值	tʃek	tʃ	ek	陽入
植	tʃek	tʃ	ek	陽入
直	tʃek	tʃ	ek	陽入
著	tʃek	tʃ	ek	陽入
勺	tʃek	tʃ	ek	陽入
拆	tʃʰek	tʃʰ	ek	上陰入
赤	tʃʰek	tʃʰ	ek	上陰入
策	tʃʰek	tʃʰ	ek	上陰入
冊	tʃʰek	tʃʰ	ek	上陰入
尺	tʃʰek	tʃʰ	ek	上陰入
逆	ȵek	ȵ	ek	陽入
額	ȵek	ȵ	ek	陽入
弱	ȵek	ȵ	ek	陽入
若	ȵek	ȵ	ek	陽入
骰	ʃek	ʃ	ek	上陰入
識	ʃek	ʃ	ek	上陰入
式	ʃek	ʃ	ek	上陰入
適	ʃek	ʃ	ek	上陰入
釋	ʃek	ʃ	ek	上陰入
嗇	ʃek	ʃ	ek	上陰入
色	ʃek	ʃ	ek	上陰入
食	ʃek	ʃ	ek	陽入
蝕	ʃek	ʃ	ek	陽入
石	ʃek	ʃ	ek	陽入
勺	ʃek	ʃ	ek	陽入
革	kek	k	ek	上陰入
隔	kek	k	ek	上陰入
擊	kek	k	ek	上陰入
格	kek	k	ek	上陰入
極	kek	k	ek	陽入
劇	kek	k	ek	陽入
腳	kek	k	ek	中陰入
激	kʰek	kʰ	ek	上陰入
卻	kʰek	kʰ	ek	中陰入
逆	ŋek	ŋ	ek	陽入
額	ŋek	ŋ	ek	陽入
喫	hek	h	ek	上陰入
億	jek	j	ek	上陰入
益	jek	j	ek	上陰入
亦	jek	j	ek	陽入
譯	jek	j	ek	陽入
易	jek	j	ek	陽入
約	jek	j	ek	中陰入
藥	jek	j	ek	陽入
鑰	jek	j	ek	陽入
