预	zi42							
遇	zi42							
释	ziʔ53							
基	ki44							
箕	ki44	粪~						
枝	ki44							
□	ki44	ɗa44□~：自己						
支	ki44							
饥	ki44							
旗	ki21							
舷	ki21	边~						
棋	ki21							
举	ki212							
极	kiʔ21	语保老人音						
见	ki24							
痔	ki24							
记	ki24							
具	ki42							
忌	ki42							
击	kiʔ53							
级	kiʔ53							
吸	kiʔ53							
极	kiʔ53	语保中年人音						
吉	kiʔ53							
结	kiʔ53							
橘	kiʔ53							
欺	kʰi44							
区	kʰi44							
奇	kʰi21							
期	kʰi21							
渠	kʰi21							
其	kʰi212							
起	kʰi212							
气	kʰi24							
气	kʰui24							
汽	kʰui24							
乞	kʰiʔ53	给						
给	kʰiʔ53	训						
希	hi44							
年	hi21							
□	hi21	表肯定						
喜	hi212							
系	hi24							
□	hi24	那						
戏	hi24							
耳	hi42							
砚	hi42							
□	hiʔ53	～旗：挥动旗子						
医	i44							
伊	i44	他						
姨	i21							
弦	i21	~囝：二胡						
椅	i212							
意	i24							
乙	iʔ53							
一	iʔ53							
益	iʔ53							
鹿	ɗiaʔ21							
熟	tiaʔ21							
赎	tiaʔ21							
摔	tiaʔ53	跌倒						
绿	liaʔ21							
烛	tsiaʔ53							
谷	siaʔ53	训“粟”						
粟	siaʔ53							
粟	tiaʔ53							
触	siaʔ53	~热：中暑、~风：着凉						
也	zia44							
雅	zia212							
一	ziaʔ21	训						
蜀	ziaʔ21	一						
菊	kiaʔ53							
曲	kʰiaʔ53							
霞	hia212							
兵	ɓie44							
□	ɓie21	～柴：搬运木料						
饼	ɓie212							
表	ɓie212							
壁	ɓieʔ53							
薸	pʰie21							
瓢	pʰie21							
票	pʰie24							
僻	pʰieʔ53							
命	mie44							
名	mie21							
庙	vie44							
定	ɗie44							
张	ɗie44	量词						
场	ɗie21							
庭	ɗie21	家~						
鼎	ɗie212							
钓	ɗie24							
帐	ɗie24							
摘	ɗieʔ53							
声	tie44							
尚	tie44							
相	tie44	~貌						
烧	tie44							
城	tie21							
尝	tie21							
写	tie212							
赏	tie212							
□	tie212	头~：下午						
泻	tie24							
舍	tie24							
像	tie42							
锡	tieʔ53							
惜	tieʔ53							
削	tieʔ53							
听	tʰie44							
挑	tʰie44							
厅	tʰie44							
□	tʰie44	牛~：公牛						
疼	tʰie24	训						
□	tʰie24	疼						
拆	tʰieʔ53							
娘	nie21							
仰	nie212	仅有黄谷甘记录，即声母在老派口音里可能为/ŋ/						
亮	lie44							
凉	lie21							
领	lie212							
搦	lieʔ21	抓						
两	lie212							
岭	lie212							
上	tsie44							
正	tsie44	~月						
正	tsie24	~面：右边						
浆	tsie24							
酱	tsie24							
蔗	tsie24							
情	tsie21							
成	tsie21							
石	tsieʔ21							
少	tsie212							
食	tsieʔ21							
蔗	tsie24							
上	tsie42							
痒	tsie42							
借	tsieʔ53							
脊	tsieʔ53							
只	tsieʔ53	量词						
姊	tsi212							
斜	tie21							
谢	te42							
射	tie44							
车	sie44							
车	sie44	~毛：理发						
墙	sie21							
请	sie212							
席	sieʔ21							
笑	sie24							
唱	sie24	~崖州歌						
象	sie42							
尺	sieʔ53							
尿	zie44							
□	zie44	~虫：蚯蚓						
椰	zie21							
爷	zie212							
液	zie24							
姜	kie44							
惊	kie44							
轿	kie44							
桥	kie21							
行	kie21	走						
囝	kie212							
镜	kie24							
寄	kie24							
脚	kieʔ53							
徛	kʰie44	把物竖立起来						
骑	kʰie21							
徛	kʰie42	住						
挈	kʰieʔ53	捡、拾						
香	hie44							
兄	hie44							
燃	hie21	～火：烧火						
箬	hieʔ21							
额	hieʔ21	头~：额头						
向	hie24							
蚁	hie42							
□	hieʔ53	束、捆，量词						
样	ie44							
腰	ie44							
羊	ie21							
摇	ie21							
赢	ie21							
洋	ie21							
营	ie21							
野	ie212							
舀	ie212							
药	ieʔ21							
约	ieʔ21							
要	ieʔ53							
竹	ɗioʔ53							
削	tioʔ53							
缩	tioʔ53							
虐	nioʔ53							
狱	zioʔ21							
岳	zioʔ53							
浴	zioʔ53							
育	zioʔ53							
觉	kʰioʔ53							
肉	hioʔ21							
绸	ɗiu21							
稻	ɗiu42							
收	tiu44							
修	tiu44							
泅	tiu21							
守	tiu212							
秀	tiu24							
寿	tiu42							
受	tiu42							
□	tiuʔ53	～尿：男孩子小便						
纽	niu212							
溜	liu44							
流	liu21							
刘	liu21							
榴	liu21	公~：石榴						
柳	liu21							
柳	liu212							
□	liu24	～薯藤：一种农活						
周	tsiu44							
州	tsiu44							
酒	tsiu212							
主	tsiu212	神~牌						
宙	tsiu24							
袖	tsiu24							
就	tsiu42							
树	siu44							
秋	siu44							
须	siu44							
抽	siu44							
□	siu42	~过：白干了						
仇	siu21							
愁	siu21							
手	siu212							
丑	siu212							
游	ziu21							
邮	ziu212							
□	ziu24	～仔：一种鱼的名称						
右	ziu42							
□	ziu42	~得ɗo212□：记得						
佑	ziu42							
鸠	kiu44							
救	kiu24							
究	kiu42							
灸	kiuʔ53							
纠	kʰiu44							
求	kʰiu21							
球	kʰiu21							
休	hiu44							
□	hiu21	板～：木板变了型						
翘	hiuʔ53	训						
□	hiuʔ53	翘						
优	iu44							
柚	iu44							
又	iu44							
悠	iu44							
油	iu21							
友	iu212							
幼	iu24							
标	ɓiau44							
表	ɓiau212							
飘	pʰiau44							
嫖	pʰiau21							
苗	miau21							
渺	miau212							
牡	miau212	~丹						
鸟	miau212							
妙	miau42							
秒	miau53							
雕	ɗiau44							
条	ɗiau21							
吊	ɗiau24							
□	ɗiau24	ɓo44□kʰai44□~：扔						
调	ɗiau42							
痟	tiau212	发~：发疯						
销	tiau44							
宵	tiau44							
萧	tiau44							
小	tiau212							
数	tiau24							
挑	tʰiau44							
调	tʰiau21							
跳	tʰiau24							
柱	tʰiau42							
猫	niau44							
猫	va21	han21□~食日：日食						
□	niau21	懒散，颓唐						
袅	niau212							
皱	niau24							
□	niau53	小						
孧	niau53	小						
料	liau44							
聊	liau21							
寮	liau21							
了	liau212							
□	liau212	~~：一共						
□	liau212	kʰai212□~：经常						
廖	liau53							
招	tsiau44							
椒	tsiau44							
蕉	tsiau44							
焦	tsiau44							
□	tsiau21	遍及，均匀						
鸟	tsiau212							
照	tsiau24							
赵	tsiau42							
兆	tsiau42							
抄	siau44							
潮	siau21							
朝	siau21							
臭	siau24							
少	siau42							
姚	ziau21							
摇	ziau21							
绕	ziau21							
□	ziau212	～被：抖抖被子						
耀	ziau24							
□	ziau42	～手：招手						
胶	kiau44							
饺	kiau44							
交	kiau44							
缴	kiau212							
□	kiau212	~kən44□：蟋蟀						
□	kən44	kiau212□~：蟋蟀						
较	kiau24							
撬	kiau42							
硗	kʰiau44							
侨	kʰiau21							
乔	kʰiau212							
窍	kʰiau24							
跷	kʰiau24							
嚣	hiau44							
姣	hiau21	女性不庄重						
晓	hiau212							
孝	hiau24							
校	hiau42							
妖	iau44							
要	iau42							
槟	ɓin44							
冰	ɓin44							
并	ɓin24							
扁	ɓin24	~担						
变	ɓin24							
评	pʰin21							
苹	pʰin21							
瓶	pʰin21							
平	pʰin21							
品	pʰin212							
聘	pʰin24							
面	min44							
民	min21							
明	min21							
闽	min212							
命	min42							
藤	ɗin21							
□	ɗin212	~粄：年糕						
凳	ɗin24							
新	tin44							
辛	tin44							
先	tin44							
身	tin44							
升	tin44							
心	tin44							
芯	tin44							
神	tin21							
辰	tin21							
蝇	tin21							
婶	tin212							
信	tin24							
甚	tin42							
婶	tin42							
□	tinʔ53	水～：铁皮水桶						
廷	tʰin21							
停	tʰin21							
挺	tʰin212							
□	tʰin212	~动：不停的动						
银	ŋin21							
□	nin42	用手指拿取						
林	lin21							
邻	lin21							
铃	lin21							
□	lin24	～树：爬树						
令	lin42							
真	tsin44							
升	tsin44	一~						
枕	tsin212							
浸	tsin24							
进	tsin24							
阵	tsin24							
尽	tsin42							
镇	tsin42							
深	sin44							
亲	sin44							
清	sin44							
沉	sin21							
陈	sin212							
秤	sin24							
认	zin44							
仁	zin21							
饮	zin212							
任	zin42							
根	kin44							
禁	kin44							
京	kin44							
均	kin44							
经	kin44							
筋	kin44							
□	kin44	脰~：脖子						
今	kin44							
金	kin44							
稠	kin21	训						
□	kin21	稠						
紧	kin212							
景	kin212							
敬	kin24							
劲	kin24							
近	kin42							
妗	kin42	舅妈						
琴	kʰin21							
勤	kʰin21							
芹	kʰin21							
轻	kʰin44							
琼	kʰin21							
肯	kʰin212							
浅	kʰin212	训						
□	kʰin212	浅						
庆	kʰin24							
兴	hin44							
形	hin21							
眩	hin21	晕						
兴	hin24							
□	hin24	臭						
杏	hin24							
幸	hin42							
音	in44							
英	in44							
阴	in44							
烟	in44							
铅	in21							
圆	in21	~珠笔						
引	in212							
应	in24							
印	in24							
谁	ɗiaŋ42	训，“底侬”合音						
伤	tiaŋ44							
双	tiaŋ44							
商	tiaŋ44							
□	tiaŋ21	～树：长在水边的树						
想	tiaŋ212							
尚	tiaŋ42							
层	tʰiaŋ21	训“重”						
重	tʰiaŋ21	层						
娘	niaŋ44							
娘	niaŋ21							
良	liaŋ21							
龙	liaŋ21							
咙	liaŋ21							
亮	liaŋ24							
量	liaŋ42							
张	tsiaŋ44							
舂	tsiaŋ44	撞						
盅	tsiaŋ44	杯子						
钟	tsiaŋ44							
章	tsiaŋ44							
肿	tsiaŋ212							
长	tsiaŋ212	学长						
种	tsiaŋ24							
众	tsiaŋ24							
匠	tsiaŋ24							
奖	tsiaŋ24							
浆	tsiaŋ24							
涨	tsiaŋ42							
穿	siaŋ44	训						
□	siaŋ44	穿						
常	siaŋ21							
曾	siaŋ21							
厂	siaŋ212							
像	siaŋ24							
擤	siaŋ24	擤鼻涕						
□	siaŋ24	漂亮						
橡	siaŋ42							
央	ziaŋ44							
杨	ziaŋ21							
阳	ziaŋ21	端~节：端午节						
养	ziaŋ212							
嚷	ziaŋ24							
让	ziaŋ42							
□	ziaŋ42	仍就，还						
江	kiaŋ44							
□	kiaŋ44	放~：故意						
弓	kiaŋ44							
穷	kiaŋ21							
□	kʰiaŋ21	~ɗo21□手囝：小拇指						
□	ɗo21	kʰiaŋ21□~手囝：小拇指						
□	tiau24	聊天；說						
降	kiaŋ24							
筐	kʰiaŋ44							
强	kʰiaŋ21							
胸	hiaŋ44							
香	hiaŋ44							
响	hiaŋ212							
向	hiaŋ24							
映	iaŋ24							
孵	ɓu44							
□	ɓu44	孵						
煨	ɓu21	训						
炰	ɓu21	把东西放在带火的灰里烧热						
布	ɓu24							
部	ɓu42							
铺	pʰu44							
浮	pʰu21							
模	mu21							
雾	mu24							
妇	mu42	新~：新娘						
妇	ɓu42	新~：新娘						
夫	vu44							
□	vu44	~筝：风筝						
腐	vu44							
牛	vu21							
武	vu212							
府	vu212							
副	vu24							
妇	vu24							
富	vu24							
戊	vu42							
附	vu42							
付	vu42							
猪	ɗu44							
箸	ɗu44	筷子						
厨	ɗu21							
锄	ɗu21							
杜	ɗu24							
度	ɗu42							
伫	ɗu42	在						
□	ɗu42	~tu21□：不管						
度	ɗuʔ53							
苏	tu44							
私	tu44	~塾						
狮	tu44							
输	tu44							
辞	tu21							
□	tu21	ɗu42□~：不管						
你	tu212	训“汝”						
汝	tu212							
诉	tu24							
士	tu24							
自	tu42							
□	tuʔ53	戳，插						
□	tuʔ53	~尾：末尾						
图	tʰu21							
途	tʰu21							
锄	tʰu21							
□	tʰu212	～坝：水坝被水冲塌						
伍	ŋu21							
女	nu212							
怒	nu42							
□	lu44	从水中捞取						
卢	lu21							
□	lu21	ɓau44□~囝：傻逼						
驴	lu21							
儿	lu21							
□	lu24	游逛						
露	lu42							
书	tsu44							
字	tsu44							
薯	tsu21							
祠	tsu21	~堂						
煮	tsu212							
主	tsu212							
注	tsu24							
著	tsuʔ53							
酥	su44							
□	su44	狗~：癣						
除	su21							
厨	su21							
鼠	su212							
厝	su24							
叔	suʔ53							
孤	ku44							
姑	ku44							
菇	ku44							
旧	ku44							
龟	ku44							
股	ku21							
久	ku212							
锯	ku24							
□	ku24	na44□~：非常						
句	ku24							
舅	ku42							
呼	hu44							
虚	hu44							
烌	hu44	灰						
胡	hu21							
湖	hu21							
鱼	hu21							
壶	hu21							
去	hu24							
去	kʰu24	~年						
臼	kʰu42							
护	hu42							
污	u44							
□	u44	骹头~：膝盖						
乌	u44							
有	u42							
□	u42	~喙：亲嘴						
郭	kuaʔ53							
飞	ɓuə44							
搬	ɓuə44							
搬	ɓuə44							
□	ɓuə44	~面：左边						
盘	ɓuə21							
赔	ɓuə21							
粑	ɓuə212	训						
粄	ɓuə212							
半	ɓuə24							
□	ɓuə42	~tsoi44□：多少，唱歌谣的男的说uə42						
倍	ɓuə42							
跋	ɓuəʔ21	赌						
跋	ɓuəʔ21	摔跤						
拨	ɓuəʔ53							
□	ɓuəʔ53	肏						
坯	pʰuə44							
皮	pʰuə21							
□	kaiʔ53	厚皮~：癞蛤蟆						
泡	pʰuə212	训						
垡	pʰuə212	泡						
破	pʰuə24							
伴	pʰuə42							
被	pʰuə42							
泼	pʰuəʔ53							
妹	muə44							
麻	muə21							
糜	muə21	饭						
满	muə212							
外	vuə44							
□	vuə21	~鼻：打呼噜						
梅	vuə21							
煤	vuə21							
媒	vuə21							
月	vuəʔ21							
我	vuə212							
尾	vuə212							
大	ɗuə44							
弹	ɗuə21							
带	ɗuə24							
舵	ɗuə42							
懒	ɗuə42							
山	tuə44							
徙	tuə212							
伞	tuə24							
线	tuə24							
刹	tuəʔ53							
拖	tʰuə44							
炭	tʰuə24							
□	tʰuəʔ53	一种农具						
烂	nuə44							
挼	nuə212	揉搓						
□	nuəʔ53	～痧：刮痧，民间疗法						
澜	nuə42	口水						
拦	luə21							
辣	luəʔ21							
抓	tsuə44							
□	tsuə44	便宜						
蛇	tsuə21							
纸	tsuə212							
□	tsuə24	大声喊嚷						
□	tsuəʔ53	液体溢出						
衰	suə44							
歪	suə212	训						
□	suə212	歪斜						
闩	suə24							
鳝	suə42							
擦	suəʔ53							
刷	suəʔ53							
啜	suəʔ53	喝						
热	zuəʔ21							
瓜	kuə44							
官	kuə44							
歌	kuə44	崖州~						
棺	kuə44							
汗	kuə44							
肝	kuə44							
关	kuə44							
寒	kuə21							
果	kuə212							
过	kuə24							
挂	kuə24	~心：想念						
孕	kuə42	训						
□	kuə42	怀孕						
割	kuəʔ53							
科	kʰuə44							
亏	kʰuə44							
瘸	kʰuə21							
课	kʰuə24							
快	kʰuə24							
缺	kʰuəʔ53							
渴	kʰuəʔ53							
阔	kʰuəʔ53							
花	huə44							
欢	huə44							
华	huə21							
横	huə21							
化	huə24							
□	huə24	今~：今天						
岁	huə24							
□	huəʔ53	~hi24□：打哈欠						
□	hi24	huəʔ53□~：打哈欠						
瓦	hie42							
和	huə21							
火	huə212							
□	huəʔ21	跨越						
货	huə24							
靴	kʰuə44							
祸	huə42							
血	huəʔ53							
话	uə44							
画	uə44							
换	uə44							
碗	uə212							
活	uəʔ21							
划	uəʔ21							
倚	uə212							
□	uə212	搀扶						
案	uə24							
旱	uə42							
吠	ɓui44							
饭	ɓui44	干饭						
肥	ɓui21							
本	ɓui212							
佛	ɓuiʔ21							
沸	ɓui24							
□	ɓui42	相当于介词“把”“将”						
□	ɓuiʔ53	双手将物收拢捧起						
陪	pʰui21							
屁	pʰui24							
呸	pʰui42	吐						
呸	pʰui42							
问	mui44							
门	mui21							
每	mui212							
□	muiʔ53	凹下去						
为	vui21							
卫	vui24							
位	vui42							
胃	vui42							
谓	vuiʔ53							
缎	ɗui44							
捶	ɗui21							
转	ɗui212							
队	ɗui24							
对	ɗui24							
顿	ɗui24							
断	ɗui42							
垂	tui21							
酸	tui44							
虽	tui44							
税	tui24							
算	tui24							
率	tuiʔ53							
梯	tʰui44							
槌	tʰui21							
锤	tʰui21							
腿	tʰui212							
退	tʰui24							
褪	tʰui24	解开						
脱	tʰuiʔ53							
危	ŋui21							
软	nui212							
魏	ŋui24							
卵	nui42							
乱	lui44							
雷	lui21							
蕾	lui21							
捋	luiʔ21							
律	luiʔ21							
类	lui42							
镭	luiʔ53	作货币用的铜板						
砖	tsui44							
追	tsui44							
水	tsui212							
醉	tsui24							
最	tsui24							
罪	tsui42							
卒	tsuiʔ53							
村	sui44							
推	sui44							
穿	sui44	kui44□~pʰoi212□：屁股						
狲	sui44	猴~：猴子						
吹	sui44							
随	sui21							
髓	sui212							
脆	sui24							
喙	sui24	嘴巴						
碎	sui24							
出	suiʔ53							
锐	zui24							
役	zuiʔ53							
规	kui44							
□	kui44	~穿pʰoi212□：屁股						
□	kui44	~ha21□油：香油						
□	ha21	kui44□~油：香油						
光	kui44							
轨	kui21							
鬼	kui212							
滑	kuiʔ21							
几	kui212							
贵	kui24							
季	kui24							
桂	kui24							
柜	kui42							
跪	kui42							
骨	kuiʔ53							
开	kʰui44							
葵	kʰui21							
器	kʰui24							
窟	kʰuiʔ53	水~：地上有积水的小洼儿						
□	kʰuiʔ53	刀钝						
屈	kʰuiʔ53							
灰	hui44							
昏	hui44	暝~头：傍晚						
园	hui21							
毁	hui212							
悔	hui212							
慧	hui24							
远	hui42							
会	hui42							
核	huiʔ53							
威	ui44							
围	ui21							
黄	ui21							
委	ui212							
䘼	ui212	袖子						
□	uiʔ53	使弯曲						
没	muaiʔ53							
末	muaiʔ53							
夺	ɗuaiʔ21							
衰	tuai44							
帅	tuai24							
□	tuaiʔ53	用条状棒鞭抽打						
绝	tsuaiʔ21							
□	tsuaiʔ53	烟筒~：旱烟						
县	kuai44							
乖	kuai44							
高	kuai21	训“悬”						
悬	kuai21							
拐	kuai212							
怪	kuai24							
刮	kuaiʔ53							
块	kʰuai24							
坏	huai44							
怀	huai21							
□	huai21	~鸟：麻雀						
罚	huaiʔ21							
发	huaiʔ53							
歪	uai44							
挖	uaiʔ53							
分	ɓun44							
㖹	ɓun21	～火：吹火						
本	ɓun212							
笨	ɓun42							
粪	ɓun24							
笨	ɓun42							
潘	pʰun44	猪～：猪食						
盆	pʰun21							
喷	pʰun24							
闷	mun44							
们	mun21							
焖	mun24							
敦	ɗun44							
墩	ɗun44							
纯	ɗun21							
盾	ɗun24							
震	ɗun24	抖						
震	tsin24	地~						
炖	ɗun42							
屯	ɗunʔ53							
孙	tun44							
阵	tun44							
巡	tun21							
榫	tun212							
□	tun212	你们						
笋	tun212							
蒜	tun24							
顺	tun42							
吞	tʰun44							
忍	nun212							
嫩	nun42							
嫩	nun24							
□	lun44	含着慢慢吃						
轮	lun21							
□	lun21	嘴～：猪等的嘴唇						
论	lun42							
尊	tsun44							
船	tsun21							
准	tsun212							
俊	tsun24							
俊	tsun53							
春	sun44							
伸	sun44							
存	sun21							
蠢	sun212							
寸	sun24							
衬	sun24							
闰	zun44							
闰	zun42							
韵	zun42							
匀	zun21							
云	zun212							
运	zun24							
运	zun42							
军	kun44							
□	kun44	裤~：短裤						
裙	kun21							
群	kun21							
滚	kun212							
棍	kun24							
□	kun24	骗人						
坤	kʰun44							
菌	kʰun212							
困	kʰun24							
婚	hun44							
熏	hun44	烟						
魂	hun21							
痕	hun21	缝隙						
云	hun21							
粉	hun212							
混	hun24							
瘟	un44							
温	un44							
稳	un212							
隐	un212							
揾	un24	蘸						
判	pʰuan24							
端	ɗuan44	~阳节：端午节						
锻	ɗuan24							
段	ɗuan42							
团	tʰuan21							
完	ŋuan21							
暖	nuan212							
顽	ŋuan24							
□	nuan42	没有牙的人吃食貌，仅黄谷甘记录，即声母在老派口音可能为/ŋ/						
鸾	luan21							
乱	luan24							
乱	luan42							
旋	tuan42							
专	tsuan44							
转	tsuan21							
转	tsuan212							
传	tsuan24							
川	suan44							
全	suan21							
传	suan21							
诠	suan212							
串	suan24							
愿	zuan42							
院	zuan42							
关	kuan44							
棺	kuan44							
观	kuan44							
管	kuan212							
贯	kuan24							
惯	kuan24							
罐	kuan24							
款	kʰuan212							
欢	huan44							
番	huan44							
翻	huan44							
还	huan21							
□	huan212	吵嚷、抵制、不接受						
幻	huan24							
弯	uan44							
婉	uan212							
豌	uan212							
怨	uan24							
霜	tuaŋ44							
庄	tsuaŋ44							
桩	tsuaŋ44							
装	tsuaŋ44							
壮	tsuaŋ24							
状	tsuaŋ42							
窗	suaŋ44							
闯	suaŋ24							
光	kuaŋ44							
广	kuaŋ212							
逛	kuaŋ42							
框	kʰuaŋ44							
狂	kʰuaŋ21							
狂	kʰuaŋ21	慌						
况	kʰuaŋ24							
荒	huaŋ44							
风	huaŋ44							
慌	huaŋ44							
皇	huaŋ21							
王	huaŋ21							
诳	huaŋ212							
汪	uaŋ44							
枉	uaŋ212							
往	uaŋ212							
旺	vuaŋ42							
荣	zioŋ21							
永	zioŋ21							
绒	zioŋ21							
容	zioŋ21							
勇	zioŋ212							
用	zioŋ42							
凶	hioŋ44							
雄	hioŋ21							
熊	hioŋ21							
穷	kʰioŋ21							
茄	kiə21							
赌	ɗu21							
许	he42							
□	kʰeu24	数、算						
闸	tsaʔ53							
