汉字	ipa	声母	韵母	声调
令	lɛŋ212	l	ɛŋ	陽去212
另	lɛŋ212	l	ɛŋ	陽去212
正	tʃɛŋ51	tʃ	ɛŋ	陰平51
徵	tʃɛŋ51	tʃ	ɛŋ	陰平51
偵	tʃɛŋ51	tʃ	ɛŋ	陰平51
貞	tʃɛŋ51	tʃ	ɛŋ	陰平51
橙	tʃɛŋ31	tʃ	ɛŋ	陽平31
城	tʃɛŋ31	tʃ	ɛŋ	陽平31
成	tʃɛŋ31	tʃ	ɛŋ	陽平31
誠	tʃɛŋ31	tʃ	ɛŋ	陽平31
承	tʃɛŋ31	tʃ	ɛŋ	陽平31
丞	tʃɛŋ31	tʃ	ɛŋ	陽平31
呈	tʃɛŋ31	tʃ	ɛŋ	陽平31
程	tʃɛŋ31	tʃ	ɛŋ	陽平31
整	tʃɛŋ55	tʃ	ɛŋ	陰上55
證	tʃɛŋ35	tʃ	ɛŋ	陰去35
癥	tʃɛŋ35	tʃ	ɛŋ	陰去35
正	tʃɛŋ35	tʃ	ɛŋ	陰去35
政	tʃɛŋ35	tʃ	ɛŋ	陰去35
鄭	tʃɛŋ212	tʃ	ɛŋ	陽去212
聲	ʃɛŋ51	ʃ	ɛŋ	陰平51
升	ʃɛŋ51	ʃ	ɛŋ	陰平51
盛	ʃɛŋ31	ʃ	ɛŋ	陽平31
乘	ʃɛŋ31	ʃ	ɛŋ	陽平31
聖	ʃɛŋ35	ʃ	ɛŋ	陰去35
勝	ʃɛŋ35	ʃ	ɛŋ	陰去35
剩	ʃɛŋ35	ʃ	ɛŋ	陰去35
盛	ʃɛŋ212	ʃ	ɛŋ	陽去212
認	ȵɛŋ212	ȵ	ɛŋ	陽去212
京	cɛŋ51	c	ɛŋ	陰平51
驚	cɛŋ51	c	ɛŋ	陰平51
經	cɛŋ51	c	ɛŋ	陰平51
荊	cɛŋ31	c	ɛŋ	陽平31
瓊	cɛŋ31	c	ɛŋ	陽平31
頸	cɛŋ55	c	ɛŋ	陰上55
景	cɛŋ55	c	ɛŋ	陰上55
警	cɛŋ55	c	ɛŋ	陰上55
敬	cɛŋ35	c	ɛŋ	陰去35
鏡	cɛŋ35	c	ɛŋ	陰去35
竟	cɛŋ35	c	ɛŋ	陰去35
境	cɛŋ35	c	ɛŋ	陰去35
競	cɛŋ212	c	ɛŋ	陽去212
勁	cɛŋ212	c	ɛŋ	陽去212
頃	cʰɛŋ55	cʰ	ɛŋ	陰上55
傾	cʰɛŋ55	cʰ	ɛŋ	陰上55
迎	ɲɛŋ31	ɲ	ɛŋ	陽平31
仍	ɲɛŋ31	ɲ	ɛŋ	陽平31
扔	ɲɛŋ31	ɲ	ɛŋ	陽平31
盈	ɲɛŋ31	ɲ	ɛŋ	陽平31
凝	ɲɛŋ31	ɲ	ɛŋ	陽平31
興	çɛŋ51	ç	ɛŋ	陰平51
輕	çɛŋ51	ç	ɛŋ	陰平51
贏	çɛŋ31	ç	ɛŋ	陽平31
形	çɛŋ31	ç	ɛŋ	陽平31
型	çɛŋ31	ç	ɛŋ	陽平31
刑	çɛŋ31	ç	ɛŋ	陽平31
興	çɛŋ35	ç	ɛŋ	陰去35
杏	çɛŋ35	ç	ɛŋ	陰去35
慶	çɛŋ35	ç	ɛŋ	陰去35
幸	çɛŋ212	ç	ɛŋ	陽去212
嬰	øɛŋ51	ø	ɛŋ	陰平51
纓	øɛŋ51	ø	ɛŋ	陰平51
英	øɛŋ51	ø	ɛŋ	陰平51
鸚	øɛŋ51	ø	ɛŋ	陰平51
櫻	øɛŋ51	ø	ɛŋ	陰平51
應	øɛŋ51	ø	ɛŋ	陰平51
當	øɛŋ51	ø	ɛŋ	陰平51
鷹	øɛŋ51	ø	ɛŋ	陰平51
蠅	øɛŋ51	ø	ɛŋ	陰平51
影	øɛŋ55	ø	ɛŋ	陰上55
應	øɛŋ35	ø	ɛŋ	陰去35
用	øɛŋ35	ø	ɛŋ	陰去35
搭	øɛŋ35	ø	ɛŋ	陰去35
彭	piaŋ31	p	iaŋ	陽平31
膨	piaŋ31	p	iaŋ	陽平31
棚	piaŋ31	p	iaŋ	陽平31
猛	miaŋ24	m	iaŋ	陽上24
又	miaŋ24	m	iaŋ	陽上24
橫	viaŋ31	v	iaŋ	陽平31
豎	viaŋ31	v	iaŋ	陽平31
蠻	viaŋ31	v	iaŋ	陽平31
冷	liaŋ24	l	iaŋ	陽上24
箏	tʃiaŋ51	tʃ	iaŋ	陰平51
睜	tʃiaŋ51	tʃ	iaŋ	陰平51
爭	tʃiaŋ51	tʃ	iaŋ	陰平51
撐	tʃʰiaŋ51	tʃʰ	iaŋ	陰平51
撐	tʃʰiaŋ35	tʃʰ	iaŋ	陰去35
又	tʃʰiaŋ35	tʃʰ	iaŋ	陰去35
生	ʃiaŋ51	ʃ	iaŋ	陰平51
牲	ʃiaŋ51	ʃ	iaŋ	陰平51
甥	ʃiaŋ51	ʃ	iaŋ	陰平51
省	ʃiaŋ55	ʃ	iaŋ	陰上55
市	ʃiaŋ55	ʃ	iaŋ	陰上55
反	ʃiaŋ55	ʃ	iaŋ	陰上55
庚	ciaŋ51	c	iaŋ	陰平51
耕	ciaŋ51	c	iaŋ	陰平51
更	ciaŋ51	c	iaŋ	陰平51
羹	ciaŋ51	c	iaŋ	陰平51
粳	ciaŋ51	c	iaŋ	陰平51
更	ciaŋ35	c	iaŋ	陰去35
硬	ɲiaŋ212	ɲ	iaŋ	陽去212
行	çiaŋ31	ç	iaŋ	陽平31
相	θiɤŋ51	θ	iɤŋ	陰平51
箱	θiɤŋ51	θ	iɤŋ	陰平51
廂	θiɤŋ51	θ	iɤŋ	陰平51
湘	θiɤŋ51	θ	iɤŋ	陰平51
襄	θiɤŋ51	θ	iɤŋ	陰平51
鑲	θiɤŋ51	θ	iɤŋ	陰平51
將	θiɤŋ51	θ	iɤŋ	陰平51
漿	θiɤŋ51	θ	iɤŋ	陰平51
詳	θiɤŋ31	θ	iɤŋ	陽平31
祥	θiɤŋ31	θ	iɤŋ	陽平31
翔	θiɤŋ31	θ	iɤŋ	陽平31
牆	θiɤŋ31	θ	iɤŋ	陽平31
獎	θiɤŋ55	θ	iɤŋ	陰上55
想	θiɤŋ55	θ	iɤŋ	陰上55
像	θiɤŋ24	θ	iɤŋ	陽上24
象	θiɤŋ24	θ	iɤŋ	陽上24
橡	θiɤŋ24	θ	iɤŋ	陽上24
醬	θiɤŋ35	θ	iɤŋ	陰去35
將	θiɤŋ35	θ	iɤŋ	陰去35
相	θiɤŋ35	θ	iɤŋ	陰去35
匠	θiɤŋ212	θ	iɤŋ	陽去212
槍	tʰiɤŋ51	tʰ	iɤŋ	陰平51
搶	tʰiɤŋ55	tʰ	iɤŋ	陰上55
嗆	tʰiɤŋ35	tʰ	iɤŋ	陰去35
娘	niɤŋ31	n	iɤŋ	陽平31
良	liɤŋ31	l	iɤŋ	陽平31
涼	liɤŋ31	l	iɤŋ	陽平31
量	liɤŋ31	l	iɤŋ	陽平31
糧	liɤŋ31	l	iɤŋ	陽平31
梁	liɤŋ31	l	iɤŋ	陽平31
粱	liɤŋ31	l	iɤŋ	陽平31
輛	liɤŋ55	l	iɤŋ	陰上55
兩	liɤŋ55	l	iɤŋ	陰上55
斤	liɤŋ55	l	iɤŋ	陰上55
兩	liɤŋ24	l	iɤŋ	陽上24
亮	liɤŋ212	l	iɤŋ	陽去212
諒	liɤŋ212	l	iɤŋ	陽去212
量	liɤŋ212	l	iɤŋ	陽去212
張	tʃiɤŋ51	tʃ	iɤŋ	陰平51
章	tʃiɤŋ51	tʃ	iɤŋ	陰平51
獐	tʃiɤŋ51	tʃ	iɤŋ	陰平51
長	tʃiɤŋ31	tʃ	iɤŋ	陽平31
腸	tʃiɤŋ31	tʃ	iɤŋ	陽平31
塲	tʃiɤŋ31	tʃ	iɤŋ	陽平31
長	tʃiɤŋ55	tʃ	iɤŋ	陰上55
漲	tʃiɤŋ55	tʃ	iɤŋ	陰上55
掌	tʃiɤŋ55	tʃ	iɤŋ	陰上55
上	tʃiɤŋ24	tʃ	iɤŋ	陽上24
丈	tʃiɤŋ24	tʃ	iɤŋ	陽上24
杖	tʃiɤŋ24	tʃ	iɤŋ	陽上24
仗	tʃiɤŋ35	tʃ	iɤŋ	陰去35
帳	tʃiɤŋ35	tʃ	iɤŋ	陰去35
賬	tʃiɤŋ35	tʃ	iɤŋ	陰去35
脹	tʃiɤŋ35	tʃ	iɤŋ	陰去35
障	tʃiɤŋ35	tʃ	iɤŋ	陰去35
上	tʃiɤŋ212	tʃ	iɤŋ	陽去212
倡	tʃʰiɤŋ51	tʃʰ	iɤŋ	陰平51
昌	tʃʰiɤŋ51	tʃʰ	iɤŋ	陰平51
廠	tʃʰiɤŋ55	tʃʰ	iɤŋ	陰上55
唱	tʃʰiɤŋ35	tʃʰ	iɤŋ	陰去35
暢	tʃʰiɤŋ35	tʃʰ	iɤŋ	陰去35
商	ʃiɤŋ51	ʃ	iɤŋ	陰平51
傷	ʃiɤŋ51	ʃ	iɤŋ	陰平51
常	ʃiɤŋ31	ʃ	iɤŋ	陽平31
嘗	ʃiɤŋ31	ʃ	iɤŋ	陽平31
償	ʃiɤŋ55	ʃ	iɤŋ	陰上55
賞	ʃiɤŋ55	ʃ	iɤŋ	陰上55
尚	ʃiɤŋ212	ʃ	iɤŋ	陽去212
薑	ciɤŋ51	c	iɤŋ	陰平51
強	ciɤŋ31	c	iɤŋ	陽平31
疆	cʰiɤŋ51	cʰ	iɤŋ	陰平51
僵	cʰiɤŋ51	cʰ	iɤŋ	陰平51
腔	cʰiɤŋ51	cʰ	iɤŋ	陰平51
姜	cʰiɤŋ51	cʰ	iɤŋ	陰平51
壤	ɲiɤŋ55	ɲ	iɤŋ	陰上55
攘	ɲiɤŋ55	ɲ	iɤŋ	陰上55
嚷	ɲiɤŋ55	ɲ	iɤŋ	陰上55
仰	ɲiɤŋ24	ɲ	iɤŋ	陽上24
讓	ɲiɤŋ212	ɲ	iɤŋ	陽去212
香	çiɤŋ51	ç	iɤŋ	陰平51
鄉	çiɤŋ51	ç	iɤŋ	陰平51
洋	çiɤŋ31	ç	iɤŋ	陽平31
楊	çiɤŋ31	ç	iɤŋ	陽平31
陽	çiɤŋ31	ç	iɤŋ	陽平31
揚	çiɤŋ31	ç	iɤŋ	陽平31
羊	çiɤŋ31	ç	iɤŋ	陽平31
享	çiɤŋ55	ç	iɤŋ	陰上55
響	çiɤŋ55	ç	iɤŋ	陰上55
餉	çiɤŋ55	ç	iɤŋ	陰上55
養	çiɤŋ24	ç	iɤŋ	陽上24
癢	çiɤŋ24	ç	iɤŋ	陽上24
向	çiɤŋ35	ç	iɤŋ	陰去35
樣	çiɤŋ212	ç	iɤŋ	陽去212
恙	çiɤŋ212	ç	iɤŋ	陽去212
幫	puɔŋ51	p	uɔŋ	陰平51
邦	puɔŋ51	p	uɔŋ	陰平51
旁	puɔŋ31	p	uɔŋ	陽平31
房	puɔŋ31	p	uɔŋ	陽平31
榜	puɔŋ55	p	uɔŋ	陰上55
綁	puɔŋ55	p	uɔŋ	陰上55
亡	muɔŋ31	m	uɔŋ	陽平31
忙	muɔŋ31	m	uɔŋ	陽平31
忘	muɔŋ31	m	uɔŋ	陽平31
網	muɔŋ24	m	uɔŋ	陽上24
望	muɔŋ212	m	uɔŋ	陽去212
桑	θuɔŋ51	θ	uɔŋ	陰平51
藏	θuɔŋ31	θ	uɔŋ	陽平31
收	θuɔŋ31	θ	uɔŋ	陽平31
西	θuɔŋ31	θ	uɔŋ	陽平31
臧	θuɔŋ31	θ	uɔŋ	陽平31
贓	θuɔŋ31	θ	uɔŋ	陽平31
嗓	θuɔŋ55	θ	uɔŋ	陰上55
髒	θuɔŋ35	θ	uɔŋ	陰去35
喪	θuɔŋ35	θ	uɔŋ	陰去35
臟	θuɔŋ212	θ	uɔŋ	陽去212
葬	θuɔŋ212	θ	uɔŋ	陽去212
當	tuɔŋ51	t	uɔŋ	陰平51
堂	tuɔŋ31	t	uɔŋ	陽平31
唐	tuɔŋ31	t	uɔŋ	陽平31
糖	tuɔŋ31	t	uɔŋ	陽平31
塘	tuɔŋ31	t	uɔŋ	陽平31
搪	tuɔŋ31	t	uɔŋ	陽平31
擋	tuɔŋ55	t	uɔŋ	陰上55
黨	tuɔŋ55	t	uɔŋ	陰上55
當	tuɔŋ35	t	uɔŋ	陰去35
湯	tʰuɔŋ51	tʰ	uɔŋ	陰平51
倉	tʰuɔŋ51	tʰ	uɔŋ	陰平51
蒼	tʰuɔŋ51	tʰ	uɔŋ	陰平51
趟	tʰuɔŋ55	tʰ	uɔŋ	陰上55
倘	tʰuɔŋ55	tʰ	uɔŋ	陰上55
躺	tʰuɔŋ55	tʰ	uɔŋ	陰上55
燙	tʰuɔŋ35	tʰ	uɔŋ	陰去35
瓤	nuɔŋ31	n	uɔŋ	陽平31
囊	nuɔŋ31	n	uɔŋ	陽平31
郎	luɔŋ31	l	uɔŋ	陽平31
廊	luɔŋ31	l	uɔŋ	陽平31
狼	luɔŋ31	l	uɔŋ	陽平31
浪	luɔŋ212	l	uɔŋ	陽去212
樁	tʃuɔŋ51	tʃ	uɔŋ	陰平51
莊	tʃuɔŋ51	tʃ	uɔŋ	陰平51
裝	tʃuɔŋ51	tʃ	uɔŋ	陰平51
牀	tʃuɔŋ31	tʃ	uɔŋ	陽平31
壯	tʃuɔŋ35	tʃ	uɔŋ	陰去35
狀	tʃuɔŋ212	tʃ	uɔŋ	陽去212
窗	tʃʰuɔŋ51	tʃʰ	uɔŋ	陰平51
瘡	tʃʰuɔŋ51	tʃʰ	uɔŋ	陰平51
撞	tʃʰuɔŋ35	tʃʰ	uɔŋ	陰去35
創	tʃʰuɔŋ35	tʃʰ	uɔŋ	陰去35
闖	tʃʰuɔŋ35	tʃʰ	uɔŋ	陰去35
雙	ʃuɔŋ51	ʃ	uɔŋ	陰平51
霜	ʃuɔŋ51	ʃ	uɔŋ	陰平51
爽	ʃuɔŋ55	ʃ	uɔŋ	陰上55
肛	kuɔŋ51	k	uɔŋ	陰平51
江	kuɔŋ51	k	uɔŋ	陰平51
鋼	kuɔŋ51	k	uɔŋ	陰平51
岡	kuɔŋ51	k	uɔŋ	陰平51
剛	kuɔŋ51	k	uɔŋ	陰平51
綱	kuɔŋ51	k	uɔŋ	陰平51
缸	kuɔŋ51	k	uɔŋ	陰平51
講	kuɔŋ55	k	uɔŋ	陰上55
降	kuɔŋ35	k	uɔŋ	陰去35
下	kuɔŋ35	k	uɔŋ	陰去35
投	kuɔŋ35	k	uɔŋ	陰去35
槓	kuɔŋ35	k	uɔŋ	陰去35
康	kʰuɔŋ51	kʰ	uɔŋ	陰平51
筐	kʰuɔŋ51	kʰ	uɔŋ	陰平51
杠	kʰuɔŋ51	kʰ	uɔŋ	陰平51
骯	kʰuɔŋ35	kʰ	uɔŋ	陰去35
抗	kʰuɔŋ35	kʰ	uɔŋ	陰去35
炕	kʰuɔŋ35	kʰ	uɔŋ	陰去35
慷	kʰuɔŋ35	kʰ	uɔŋ	陰去35
昂	ŋuɔŋ31	ŋ	uɔŋ	陽平31
往	huɔŋ24	h	uɔŋ	陽上24
糠	øuɔŋ51	ø	uɔŋ	陰平51
行	øuɔŋ31	ø	uɔŋ	陽平31
航	øuɔŋ31	ø	uɔŋ	陽平31
杭	øuɔŋ31	ø	uɔŋ	陽平31
項	øuɔŋ24	ø	uɔŋ	陽上24
巷	øuɔŋ212	ø	uɔŋ	陽去212
方	fuɤ̃ŋ51	f	uɤ̃ŋ	陰平51
芳	fuɤ̃ŋ51	f	uɤ̃ŋ	陰平51
妨	fuɤ̃ŋ31	f	uɤ̃ŋ	陽平31
防	fuɤ̃ŋ31	f	uɤ̃ŋ	陽平31
倣	fuɤ̃ŋ55	f	uɤ̃ŋ	陰上55
紡	fuɤ̃ŋ55	f	uɤ̃ŋ	陰上55
彷	fuɤ̃ŋ55	f	uɤ̃ŋ	陰上55
仿	fuɤ̃ŋ55	f	uɤ̃ŋ	陰上55
訪	fuɤ̃ŋ55	f	uɤ̃ŋ	陰上55
放	fuɤ̃ŋ35	f	uɤ̃ŋ	陰去35
光	kuɤ̃ŋ51	k	uɤ̃ŋ	陰平51
逛	kuɤ̃ŋ31	k	uɤ̃ŋ	陽平31
汪	kuɤ̃ŋ31	k	uɤ̃ŋ	陽平31
狂	kuɤ̃ŋ31	k	uɤ̃ŋ	陽平31
廣	kuɤ̃ŋ55	k	uɤ̃ŋ	陰上55
港	kuɤ̃ŋ55	k	uɤ̃ŋ	陰上55
礦	kuɤ̃ŋ35	k	uɤ̃ŋ	陰去35
況	kuɤ̃ŋ35	k	uɤ̃ŋ	陰去35
荒	huɤ̃ŋ51	h	uɤ̃ŋ	陰平51
慌	huɤ̃ŋ51	h	uɤ̃ŋ	陰平51
王	huɤ̃ŋ31	h	uɤ̃ŋ	陽平31
黃	huɤ̃ŋ31	h	uɤ̃ŋ	陽平31
皇	huɤ̃ŋ31	h	uɤ̃ŋ	陽平31
蝗	huɤ̃ŋ31	h	uɤ̃ŋ	陽平31
旺	huɤ̃ŋ212	h	uɤ̃ŋ	陽去212
謊	øuɤ̃ŋ55	ø	uɤ̃ŋ	陰上55
晃	øuɤ̃ŋ55	ø	uɤ̃ŋ	陰上55
眼	øuɤ̃ŋ55	ø	uɤ̃ŋ	陰上55
搖	øuɤ̃ŋ55	ø	uɤ̃ŋ	陰上55
雜	θap1	θ	ap	陽入1
習	θap1	θ	ap	陽入1
集	θap1	θ	ap	陽入1
疾	θap1	θ	ap	陽入1
接	θap5	θ	ap	陰入5
搭	tap5	t	ap	陰入5
答	tap5	t	ap	陰入5
踏	tap1	t	ap	陽入1
疊	tap1	t	ap	陽入1
蝶	tap1	t	ap	陽入1
諜	tap1	t	ap	陽入1
碟	tap1	t	ap	陽入1
塔	tʰap5	tʰ	ap	陰入5
榻	tʰap5	tʰ	ap	陰入5
績	tʰap5	tʰ	ap	陰入5
帖	tʰap5	tʰ	ap	陰入5
貼	tʰap5	tʰ	ap	陰入5
納	nap1	n	ap	陽入1
粒	nap5	n	ap	陰入5
揑	nap1	n	ap	陽入1
業	nap1	n	ap	陽入1
臘	lap1	l	ap	陽入1
立	lap1	l	ap	陽入1
鍘	tʃap1	tʃ	ap	陽入1
閘	tʃap1	tʃ	ap	陽入1
急	tʃap5	tʃ	ap	陰入5
機	tʃap5	tʃ	ap	陰入5
執	tʃap5	tʃ	ap	陰入5
什	tʃap5	tʃ	ap	陰入5
質	tʃap5	tʃ	ap	陰入5
及	tʃap1	tʃ	ap	陽入1
插	tʃʰap5	tʃʰ	ap	陰入5
級	tʃʰap5	tʃʰ	ap	陰入5
給	tʃʰap5	tʃʰ	ap	陰入5
吸	tʃʰap5	tʃʰ	ap	陰入5
濕	ʃap5	ʃ	ap	陰入5
十	ʃap1	ʃ	ap	陽入1
拾	ʃap1	ʃ	ap	陽入1
入	ȵap1	ȵ	ap	陽入1
涉	ȵap5	ȵ	ap	陰入5
甲	kap5	k	ap	陰入5
裌	kap5	k	ap	陰入5
匣	kap1	k	ap	陽入1
夾	kap1	k	ap	陽入1
恰	kʰap5	kʰ	ap	陰入5
怯	cʰap5	cʰ	ap	陰入5
澀	cʰap5	cʰ	ap	陰入5
鴨	øap5	ø	ap	陰入5
協	øap5	ø	ap	陰入5
葉	øap1	ø	ap	陽入1
鴿	kɤp5	k	ɤp	陰入5
盒	hɤp1	h	ɤp	陽入1
合	hɤp1	h	ɤp	陽入1
八	pat5	p	at	陰入5
拔	pat1	p	at	陽入1
不	pat5	p	at	陰入5
筆	pat5	p	at	陰入5
畢	pat5	p	at	陰入5
佛	pat1	p	at	陽入1
匹	pʰat5	pʰ	at	陰入5
抹	mat5	m	at	陰入5
白	mat5	m	at	陰入5
襪	mat1	m	at	陽入1
物	mat1	m	at	陽入1
密	mat1	m	at	陽入1
蜜	mat1	m	at	陽入1
發	fat5	f	at	陰入5
法	fat5	f	at	陰入5
髪	fat5	f	at	陰入5
罰	fat1	f	at	陽入1
乏	fat1	f	at	陽入1
花	vat5	v	at	陰入5
滑	vat1	v	at	陽入1
忽	vat5	v	at	陰入5
勿	vat5	v	at	陰入5
卒	θat5	θ	at	陰入5
膝	θat5	θ	at	陰入5
達	tat1	t	at	陽入1
突	tat1	t	at	陽入1
七	tʰat5	tʰ	at	陰入5
漆	tʰat5	tʰ	at	陰入5
辣	lat1	l	at	陽入1
律	lat1	l	at	陽入1
栗	lat1	l	at	陽入1
扎	tʃat5	tʃ	at	陰入5
札	tʃat5	tʃ	at	陰入5
紮	tʃat5	tʃ	at	陰入5
吉	tʃat5	tʃ	at	陰入5
姪	tʃat1	tʃ	at	陽入1
察	tʃʰat5	tʃʰ	at	陰入5
擦	tʃʰat5	tʃʰ	at	陰入5
出	tʃʰat5	tʃʰ	at	陰入5
殺	ʃat5	ʃ	at	陰入5
蝨	ʃat5	ʃ	at	陰入5
失	ʃat5	ʃ	at	陰入5
室	ʃat1	ʃ	at	陽入1
實	ʃat1	ʃ	at	陽入1
日	ȵat1	ȵ	at	陽入1
瞎	hat5	h	at	陰入5
轄	hat1	h	at	陽入1
核	hat1	h	at	陽入1
括	kʷat5	kʷ	at	陰入5
刮	kʷat5	kʷ	at	陰入5
骨	kʷat5	kʷ	at	陰入5
割	kʷat1	kʷ	at	陽入1
掘	kʰʷat5	kʰʷ	at	陰入5
橘	kʰʷat5	kʰʷ	at	陰入5
屈	kʰʷat5	kʰʷ	at	陰入5
渴	hʷat5	hʷ	at	陰入5
刷	ʃʷat5	ʃʷ	at	陰入5
押	øat5	ø	at	陰入5
壓	øat5	ø	at	陰入5
譯	øat1	ø	at	陽入1
必	pit5	p	it	陰入5
鼈	pit5	p	it	陰入5
別	pit1	p	it	陽入1
撥	pit1	p	it	陽入1
撇	pʰit5	pʰ	it	陰入5
潑	pʰit5	pʰ	it	陰入5
滅	mit1	m	it	陽入1
抹	mit5	m	it	陰入5
末	mit1	m	it	陽入1
沒	mit1	m	it	陽入1
沫	mit1	m	it	陽入1
節	θit5	θ	it	陰入5
薛	θit5	θ	it	陰入5
截	θit1	θ	it	陽入1
泄	θit1	θ	it	陽入1
雪	θit5	θ	it	陰入5
絕	θit1	θ	it	陽入1
跌	tit5	t	it	陰入5
奪	tit1	t	it	陽入1
鐵	tʰit5	tʰ	it	陰入5
切	tʰit5	tʰ	it	陰入5
脫	tʰit5	tʰ	it	陰入5
劣	lit5	l	it	陰入5
獵	lit1	l	it	陽入1
列	lit1	l	it	陽入1
烈	lit1	l	it	陽入1
裂	lit1	l	it	陽入1
浙	tʃit5	tʃ	it	陰入5
哲	tʃit5	tʃ	it	陰入5
折	tʃit5	tʃ	it	陰入5
拙	tʃit5	tʃ	it	陰入5
徹	tʃʰit5	tʃʰ	it	陰入5
撤	tʃʰit5	tʃʰ	it	陰入5
涉	ʃit5	ʃ	it	陰入5
白	ʃit5	ʃ	it	陰入5
沒	ʃit5	ʃ	it	陰入5
舌	ʃit1	ʃ	it	陽入1
說	ʃit5	ʃ	it	陰入5
術	ʃit1	ʃ	it	陽入1
述	ʃit1	ʃ	it	陽入1
月	ȵit1	ȵ	it	陽入1
闊	hit5	h	it	陰入5
活	hit1	h	it	陽入1
結	cit5	c	it	陰入5
潔	cit5	c	it	陰入5
傑	cit1	c	it	陽入1
缺	cʰit5	cʰ	it	陰入5
決	cʰit5	cʰ	it	陰入5
熱	ɲit1	ɲ	it	陽入1
歇	çit5	ç	it	陰入5
乙	jit5	j	it	陰入5
血	jit5	j	it	陰入5
越	jit1	j	it	陽入1
悅	jit1	j	it	陽入1
閱	jit1	j	it	陽入1
噎	øit1	ø	it	陽入1
北	pɐk5	p	ɐk	陰入5
僕	pɐk5	p	ɐk	陰入5
撲	pɐk5	p	ɐk	陰入5
逼	pɐk5	p	ɐk	陰入5
璧	pɐk5	p	ɐk	陰入5
壁	pɐk5	p	ɐk	陰入5
劈	pʰɐk5	pʰ	ɐk	陰入5
墨	mɐk1	m	ɐk	陽入1
默	mɐk1	m	ɐk	陽入1
牧	mɐk1	m	ɐk	陽入1
目	mɐk1	m	ɐk	陽入1
木	mɐk1	m	ɐk	陽入1
覓	mɐk1	m	ɐk	陽入1
福	fɐk5	f	ɐk	陰入5
複	fɐk5	f	ɐk	陰入5
復	fɐk5	f	ɐk	陰入5
腹	fɐk1	f	ɐk	陽入1
服	fɐk1	f	ɐk	陽入1
伏	fɐk1	f	ɐk	陽入1
或	vɐk5	v	ɐk	陰入5
惡	vɐk5	v	ɐk	陰入5
殼	vɐk5	v	ɐk	陰入5
學	vɐk1	v	ɐk	陽入1
域	vɐk1	v	ɐk	陽入1
疫	vɐk1	v	ɐk	陽入1
役	vɐk1	v	ɐk	陽入1
則	θɐk5	θ	ɐk	陰入5
瑟	θɐk5	θ	ɐk	陰入5
塞	θɐk5	θ	ɐk	陰入5
賊	θɐk1	θ	ɐk	陽入1
足	θɐk5	θ	ɐk	陰入5
宿	θɐk5	θ	ɐk	陰入5
粟	θɐk5	θ	ɐk	陰入5
餿	θɐk5	θ	ɐk	陰入5
續	θɐk1	θ	ɐk	陽入1
族	θɐk1	θ	ɐk	陽入1
俗	θɐk1	θ	ɐk	陽入1
積	θɐk5	θ	ɐk	陰入5
熄	θɐk5	θ	ɐk	陰入5
錫	θɐk5	θ	ɐk	陰入5
恤	θɐk5	θ	ɐk	陰入5
釋	θɐk5	θ	ɐk	陰入5
迹	θɐk5	θ	ɐk	陰入5
蹟	θɐk5	θ	ɐk	陰入5
即	θɐk5	θ	ɐk	陰入5
脊	θɐk5	θ	ɐk	陰入5
嗇	θɐk5	θ	ɐk	陰入5
析	θɐk5	θ	ɐk	陰入5
息	θɐk5	θ	ɐk	陰入5
籍	θɐk1	θ	ɐk	陽入1
席	θɐk1	θ	ɐk	陽入1
得	tɐk5	t	ɐk	陰入5
德	tɐk5	t	ɐk	陰入5
特	tɐk1	t	ɐk	陽入1
獨	tɐk1	t	ɐk	陽入1
牘	tɐk1	t	ɐk	陽入1
讀	tɐk1	t	ɐk	陽入1
毒	tɐk1	t	ɐk	陽入1
滴	tɐk5	t	ɐk	陰入5
的	tɐk5	t	ɐk	陰入5
敵	tɐk1	t	ɐk	陽入1
狄	tɐk1	t	ɐk	陽入1
笛	tɐk1	t	ɐk	陽入1
速	tʰɐk5	tʰ	ɐk	陰入5
禿	tʰɐk5	tʰ	ɐk	陰入5
踢	tʰɐk5	tʰ	ɐk	陰入5
剔	tʰɐk5	tʰ	ɐk	陰入5
勒	lɐk1	l	ɐk	陽入1
肋	lɐk1	l	ɐk	陽入1
錄	lɐk1	l	ɐk	陽入1
陸	lɐk1	l	ɐk	陽入1
祿	lɐk1	l	ɐk	陽入1
六	lɐk1	l	ɐk	陽入1
綠	lɐk1	l	ɐk	陽入1
鹿	lɐk1	l	ɐk	陽入1
力	lɐk1	l	ɐk	陽入1
歷	lɐk1	l	ɐk	陽入1
曆	lɐk1	l	ɐk	陽入1
織	tʃɐk5	tʃ	ɐk	陰入5
直	tʃɐk1	tʃ	ɐk	陽入1
值	tʃɐk1	tʃ	ɐk	陽入1
植	tʃɐk1	tʃ	ɐk	陽入1
鐲	tʃɐk5	tʃ	ɐk	陰入5
竹	tʃɐk5	tʃ	ɐk	陰入5
築	tʃɐk5	tʃ	ɐk	陰入5
燭	tʃɐk5	tʃ	ɐk	陰入5
觸	tʃɐk5	tʃ	ɐk	陰入5
祝	tʃɐk5	tʃ	ɐk	陰入5
粥	tʃɐk5	tʃ	ɐk	陰入5
囑	tʃɐk5	tʃ	ɐk	陰入5
局	tʃɐk1	tʃ	ɐk	陽入1
軸	tʃɐk1	tʃ	ɐk	陽入1
隻	tʃɐk5	tʃ	ɐk	陰入5
