正體	省写	/IPA/	[IPA]	注释
僥	侥	ɕiau˥	ɕiɐɔ˦˥	
囂	嚣	ɕiau˥	ɕiɐɔ˦˥	
猇	猇	ɕiau˥	ɕiɐɔ˦˥	
虓	虓	ɕiau˥	ɕiɐɔ˦˥	
餚	肴	ɕiau˨˩	ɕiɐɔ˨˩	
淆	淆	ɕiau˨˩	ɕiɐɔ˨˩	
爻	爻	ɕiau˨˩	ɕiɐɔ˨˩	
小	小	ɕiau˦˨	ɕiɐɔ˦˧	
曉	晓	ɕiau˦˨	ɕiɐɔ˦˧	
筱	筱	ɕiau˦˨	ɕiɐɔ˦˧	
肖	肖	ɕiau˩˧	ɕiɐɔ˨˦	
孝	孝	ɕiau˩˧	ɕiɐɔ˨˦	
酵	酵	ɕiau˩˧	ɕiɐɔ˨˦	
效	效	ɕiau˩˧	ɕiɐɔ˨˦	
校	校	ɕiau˩˧	ɕiɐɔ˨˦	
笑	笑	ɕiau˩˧	ɕiɐɔ˨˦	
妖	妖	ʑau˥	ʑɐɔ˦˥	
夭	夭	ʑau˥	ʑɐɔ˦˥	
央	央	ʑau˥	ʑɐɔ˦˥	恳求
邀	邀	ʑau˥	ʑɐɔ˦˥	
腰	腰	ʑau˥	ʑɐɔ˦˥	
要	要	ʑau˥	ʑɐɔ˦˥	~求
孬	孬	ʑau˥	ʑɐɔ˦˥	
吆	吆	ʑau˥	ʑɐɔ˦˥	
幺	幺	ʑau˥	ʑɐɔ˦˥	
么	么	ʑau˥	ʑɐɔ˦˥	~~，感叹词，相当于“天，菩萨”
搖	摇	ʑau˨˩	ʑɐɔ˨˩	
謠	谣	ʑau˨˩	ʑɐɔ˨˩	
窯	窑	ʑau˨˩	ʑɐɔ˨˩	
姚	姚	ʑau˨˩	ʑɐɔ˨˩	
堯	尧	ʑau˨˩	ʑɐɔ˨˩	
約	约	ʑau˨˩	ʑɐɔ˨˩	牵郎郎，~弟弟
舀	舀	ʑau˦˨	ʑɐɔ˦˧	
窈	窈	ʑau˦˨	ʑɐɔ˦˧	
要	要	ʑau˩˧	ʑɐɔ˨˦	
耀	耀	ʑau˩˧	ʑɐɔ˨˦	
躍	跃	ʑau˩˧	ʑɐɔ˨˦	白读
褒	褒	pəu˥	pɘʊ˦˥	
煲	煲	pəu˥	pɘʊ˦˥	~汤
掊	掊	pəu˦˨	pɘʊ˦˧	
亩	亩	məu˦˨	mᵇɘʊ˦˧	文读
牡	牡	məu˦˨	mᵇɘʊ˦˧	
卯	卯	məu˦˨	mᵇɘʊ˦˧	地支
茂	茂	məu˩˧	mᵇɘʊ˨˦	文读
貿	贸	məu˩˧	mᵇɘʊ˨˦	文读
袤	袤	məu˩˧	mᵇɘʊ˨˦	
楙	楙	məu˩˧	mᵇɘʊ˨˦	
懋	懋	məu˩˧	mᵇɘʊ˨˦	
浮	浮	fəu˨˩	fɘʊ˨˩	
脬	脬	fəu˨˩	fɘʊ˨˩	~肿
缶	缶	fəu˦˨	fɘʊ˦˧	
阜	阜	fəu˩˧	fɘʊ˨˦	
埠	埠	fəu˩˧	fɘʊ˨˦	商~
都	都	təu˥	tɘʊ˦˥	白读
兜	兜	təu˥	tɘʊ˦˥	
蔸	蔸	təu˥	tɘʊ˦˥	
逗	逗	təu˥	tɘʊ˦˥	白读
頭	头	təu˥	tɘʊ˦˥	石~；骨~；屋~；河~
斗	斗	təu˦˨	tɘʊ˦˧	
頭	头	təu˦˨	tɘʊ˦˧	跟~
陡	陡	təu˦˨	tɘʊ˦˧	
鬭	鬭	təu˩˧	tɘʊ˨˦	
鬬	鬬	təu˩˧	tɘʊ˨˦	
𨷵	𨷵	təu˩˧	tɘʊ˨˦	
𩰖	𩰖	təu˩˧	tɘʊ˨˦	
𩰒	𩰒	təu˩˧	tɘʊ˨˦	
闘	闘	təu˩˧	tɘʊ˨˦	
鬪	鬪	təu˩˧	tɘʊ˨˦	
鬥	斗	təu˩˧	tɘʊ˨˦	文读
對	对	təu˩˧	tɘʊ˨˦	白读，即“斗”
𧯞	𧯞	təu˩˧	tɘʊ˨˦	
豆	豆	təu˩˧	tɘʊ˨˦	
逗	逗	təu˩˧	tɘʊ˨˦	文读
荳	荳	təu˩˧	tɘʊ˨˦	
痘	痘	təu˩˧	tɘʊ˨˦	
就	就	təu˩˧	tɘʊ˨˦	白读
湊	凑	təu˩˧	tɘʊ˨˦	白读，即“斗”
偷	偷	tʰəu˥	tʰɘʊ˦˥	文读
頭	头	tʰəu˥	tʰɘʊ˦˥	里~；后~；馒~
頭	头	tʰəu˨˩	tʰɘʊ˨˩	
投	投	tʰəu˨˩	tʰɘʊ˨˩	
抖	抖	tʰəu˦˨	tʰɘʊ˦˧	
敨	敨	tʰəu˦˨	tʰɘʊ˦˧	
㪗	㪗	tʰəu˦˨	tʰɘʊ˦˧	
透	透	tʰəu˩˧	tʰɘʊ˨˦	
偷	偷	ləu˥	lɘʊ˦˥	白读
顱	颅	ləu˥	lɘʊ˦˥	额~，即额头
摟	搂	ləu˥	lɘʊ˦˥	向上兜住；过滤
嘍	喽	ləu˥	lɘʊ˦˥	白读
樓	楼	ləu˨˩	lɘʊ˨˩	
螻	蝼	ləu˨˩	lɘʊ˨˩	
僂	偻	ləu˨˩	lɘʊ˨˩	
婁	娄	ləu˨˩	lɘʊ˨˩	
摟	搂	ləu˦˨	lɘʊ˦˧	
縷	缕	ləu˦˨	lɘʊ˦˧	
褸	褛	ləu˦˨	lɘʊ˦˧	
嶁	嵝	ləu˦˨	lɘʊ˦˧	
嘍	喽	ləu˦˨	lɘʊ˦˧	文读
簍	篓	ləu˦˨	lɘʊ˦˧	
漏	漏	ləu˩˧	lɘʊ˨˦	
陋	陋	ləu˩˧	lɘʊ˨˦	
鏤	镂	ləu˩˧	lɘʊ˨˦	
鄒	邹	tsəu˥	tsɘʊ˦˥	
周	周	tsəu˥	tsɘʊ˦˥	
週	周	tsəu˥	tsɘʊ˦˥	
舟	舟	tsəu˥	tsɘʊ˦˥	
州	州	tsəu˥	tsɘʊ˦˥	
洲	洲	tsəu˥	tsɘʊ˦˥	
㥮	㤘	tsəu˨˩	tsɘʊ˨˩	白读
走	走	tsəu˦˨	tsɘʊ˦˧	
肘	肘	tsəu˦˨	tsɘʊ˦˧	
帚	帚	tsəu˦˨	tsɘʊ˦˧	
奏	奏	tsəu˩˧	tsɘʊ˨˦	
揍	揍	tsəu˩˧	tsɘʊ˨˦	
晝	昼	tsəu˩˧	tsɘʊ˨˦	
紂	纣	tsəu˩˧	tsɘʊ˨˦	
宙	宙	tsəu˩˧	tsɘʊ˨˦	
胄	胄	tsəu˩˧	tsɘʊ˨˦	
㑳	㑳	tsəu˩˧	tsɘʊ˨˦	
縐	绉	tsəu˩˧	tsɘʊ˨˦	
皺	皱	tsəu˩˧	tsɘʊ˨˦	文读
㑇	㑇	tsəu˩˧	tsɘʊ˨˦	
䋓	䋓	tsəu˩˧	tsɘʊ˨˦	
肘	肘	tsəu˩˧	tsɘʊ˨˦	硬~
咒	咒	tsəu˩˧	tsɘʊ˨˦	
築	筑	tsəu˩˧	tsɘʊ˨˦	装填
做	做	tsəu˩˧	tsɘʊ˨˦	白读
搊	搊	tsʰəu˥	tsʰɘʊ˦˥	推
𢫧	𢫧	tsʰəu˥	tsʰɘʊ˦˥	
𢬞	𢬞	tsʰəu˥	tsʰɘʊ˦˥	
𢬆	𢬆	tsʰəu˥	tsʰɘʊ˦˥	
𢬟	𢬟	tsʰəu˥	tsʰɘʊ˦˥	
𢮢	𢮢	tsʰəu˥	tsʰɘʊ˦˥	
㨄	㨄	tsʰəu˥	tsʰɘʊ˦˥	
掫	掫	tsʰəu˥	tsʰɘʊ˦˥	扶
抽	抽	tsʰəu˥	tsʰɘʊ˦˥	
綢	绸	tsʰəu˨˩	tsʰɘʊ˨˩	
稠	稠	tsʰəu˨˩	tsʰɘʊ˨˩	
籌	筹	tsʰəu˨˩	tsʰɘʊ˨˩	
躊	踌	tsʰəu˨˩	tsʰɘʊ˨˩	
售	售	tsʰəu˨˩	tsʰɘʊ˨˩	白读
愁	愁	tsʰəu˨˩	tsʰɘʊ˨˩	
仇	仇	tsʰəu˨˩	tsʰɘʊ˨˩	
酬	酬	tsʰəu˨˩	tsʰɘʊ˨˩	
醜	丑	tsʰəu˦˨	tsʰɘʊ˦˧	
丑	丑	tsʰəu˦˨	tsʰɘʊ˦˧	
瞅	瞅	tsʰəu˦˨	tsʰɘʊ˦˧	
湊	凑	tsʰəu˩˧	tsʰɘʊ˨˦	文读
驟	骤	tsʰəu˩˧	tsʰɘʊ˨˦	文读
臭	臭	tsʰəu˩˧	tsʰɘʊ˨˦	
搜	搜	səu˥	sɘʊ˦˥	
颼	飕	səu˥	sɘʊ˦˥	
餿	馊	səu˥	sɘʊ˦˥	
嗖	嗖	səu˥	sɘʊ˦˥	
蒐	蒐	səu˥	sɘʊ˦˥	
收	收	səu˥	sɘʊ˦˥	
手	手	səu˦˨	sɘʊ˦˧	
首	首	səu˦˨	sɘʊ˦˧	
守	守	səu˦˨	sɘʊ˦˧	
叟	叟	səu˦˨	sɘʊ˦˧	
嗽	嗽	səu˩˧	sɘʊ˨˦	
瘦	瘦	səu˩˧	sɘʊ˨˦	
獸	兽	səu˩˧	sɘʊ˨˦	
壽	壽	səu˩˧	sɘʊ˨˦	
夀	寿	səu˩˧	sɘʊ˨˦	
受	受	səu˩˧	sɘʊ˨˦	
授	授	səu˩˧	sɘʊ˨˦	
售	售	səu˩˧	sɘʊ˨˦	文读
柔	柔	zəu˨˩	zɘʊ˨˩	
揉	揉	zəu˨˩	zɘʊ˨˩	
蹂	蹂	zəu˨˩	zɘʊ˨˩	
糅	糅	zəu˨˩	zɘʊ˨˩	
呕	呕	Øəu˥	Øɘʊ˦˥	句末语气词，表示提醒或警告
吘	吘	Øəu˩˧	Øɘʊ˨˦	
剖	剖	pʰiəu˥	pʰiɘʊ˦˥	~直白，即讲解清楚
謬	谬	miəu˩˧	mᵇiɘʊ˨˦	
繆	缪	miəu˩˧	mᵇiɘʊ˨˦	
丟	丢	tiəu˥	tiɘʊ˦˥	文读
銩	铥	tiəu˥	tiɘʊ˦˥	
丟	丢	niəu˥	nᵈiɘʊ˦˥	白读
溜	溜	niəu˥	nᵈiɘʊ˦˥	
遛	遛	niəu˥	nᵈiɘʊ˦˥	
餾	馏	niəu˥	nᵈiɘʊ˦˥	
瘤	瘤	niəu˥	nᵈiɘʊ˦˥	
揪	揪	niəu˥	nᵈiɘʊ˦˥	白读
流	流	niəu˨˩	nᵈiɘʊ˨˩	
硫	硫	niəu˨˩	nᵈiɘʊ˨˩	
琉	琉	niəu˨˩	nᵈiɘʊ˨˩	
留	留	niəu˨˩	nᵈiɘʊ˨˩	
榴	榴	niəu˨˩	nᵈiɘʊ˨˩	
劉	刘	niəu˨˩	nᵈiɘʊ˨˩	
牛	牛	niəu˨˩	nᵈiɘʊ˨˩	
柳	柳	niəu˦˨	nᵈiɘʊ˦˧	
紐	纽	niəu˦˨	nᵈiɘʊ˦˧	
鈕	钮	niəu˦˨	nᵈiɘʊ˦˧	
扭	扭	niəu˦˨	nᵈiɘʊ˦˧	文读
酉	酉	niəu˦˨	nᵈiɘʊ˦˧	~阳
扭	扭	niəu˩˧	nᵈiɘʊ˨˦	白读
溜	溜	niəu˩˧	nᵈiɘʊ˨˦	灵活、敏捷
餾	馏	niəu˩˧	nᵈiɘʊ˨˦	~馒头
揪	揪	tɕiəu˥	tɕiɘʊ˦˥	文读
鬏	鬏	tɕiəu˥	tɕiɘʊ˦˥	
鳩	鸠	tɕiəu˥	tɕiɘʊ˦˥	
鬮	阄	tɕiəu˥	tɕiɘʊ˦˥	
灸	灸	tɕiəu˥	tɕiɘʊ˦˥	
糾	纠	tɕiəu˥	tɕiɘʊ˦˥	文读
赳	赳	tɕiəu˥	tɕiɘʊ˦˥	
糾	纠	tɕiəu˨˩	tɕiɘʊ˨˩	白读，指从中抓到
酒	酒	tɕiəu˦˨	tɕiɘʊ˦˧	
九	九	tɕiəu˦˨	tɕiɘʊ˦˧	
玖	玖	tɕiəu˦˨	tɕiɘʊ˦˧	
㺵	㺵	tɕiəu˦˨	tɕiɘʊ˦˧	
久	久	tɕiəu˦˨	tɕiɘʊ˦˧	
韭	韭	tɕiəu˦˨	tɕiɘʊ˦˧	
㲃	㲃	tɕiəu˦˨	tɕiɘʊ˦˧	拧
就	就	tɕiəu˩˧	tɕiɘʊ˨˦	文读
救	救	tɕiəu˩˧	tɕiɘʊ˨˦	
究	究	tɕiəu˩˧	tɕiɘʊ˨˦	
舊	旧	tɕiəu˩˧	tɕiɘʊ˨˦	
柩	柩	tɕiəu˩˧	tɕiɘʊ˨˦	
疚	疚	tɕiəu˩˧	tɕiɘʊ˨˦	
舅	舅	tɕiəu˩˧	tɕiɘʊ˨˦	
臼	臼	tɕiəu˩˧	tɕiɘʊ˨˦	
咎	咎	tɕiəu˩˧	tɕiɘʊ˨˦	
髻	髻	tɕiəu˩˧	tɕiɘʊ˨˦	盘龙~
廄	厩	tɕiəu˩˧	tɕiɘʊ˨˦	
秋	秋	tɕʰiəu˥	tɕʰiɘʊ˦˥	
鰍	鳅	tɕʰiəu˥	tɕʰiɘʊ˦˥	
邱	邱	tɕʰiəu˥	tɕʰiɘʊ˦˥	
蚯	蚯	tɕʰiəu˥	tɕʰiɘʊ˦˥	
丘	丘	tɕʰiəu˥	tɕʰiɘʊ˦˥	
煪	煪	tɕʰiəu˥	tɕʰiɘʊ˦˥	
煍	煍	tɕʰiəu˥	tɕʰiɘʊ˦˥	烟熏
囚	囚	tɕʰiəu˨˩	tɕʰiɘʊ˨˩	
泅	泅	tɕʰiəu˨˩	tɕʰiɘʊ˨˩	
酋	酋	tɕʰiəu˨˩	tɕʰiɘʊ˨˩	
仇	仇	tɕʰiəu˨˩	tɕʰiɘʊ˨˩	姓氏
求	求	tɕʰiəu˨˩	tɕʰiɘʊ˨˩	
球	球	tɕʰiəu˨˩	tɕʰiɘʊ˨˩	
㞗	㞗	tɕʰiəu˨˩	tɕʰiɘʊ˨˩	
毬	毬	tɕʰiəu˨˩	tɕʰiɘʊ˨˩	男阴
舊	旧	tɕʰiəu˩˧	tɕʰiɘʊ˨˦	~年
修	修	ɕiəu˥	ɕiɘʊ˦˥	
羞	羞	ɕiəu˥	ɕiɘʊ˦˥	
休	休	ɕiəu˥	ɕiɘʊ˦˥	
瘊	瘊	ɕiəu˥	ɕiɘʊ˦˥	
䞀	䞀	ɕiəu˨˩	ɕiɘʊ˨˩	
睺	睺	ɕiəu˨˩	ɕiɘʊ˨˩	
㮢	㮢	ɕiəu˨˩	ɕiɘʊ˨˩	
朽	朽	ɕiəu˦˨	ɕiɘʊ˦˧	
糗	糗	ɕiəu˦˨	ɕiɘʊ˦˧	
咻	咻	ɕiəu˦˨	ɕiɘʊ˦˧	
秀	秀	ɕiəu˩˧	ɕiɘʊ˨˦	
繡	绣	ɕiəu˩˧	ɕiɘʊ˨˦	
鏽	锈	ɕiəu˩˧	ɕiɘʊ˨˦	
宿	宿	ɕiəu˩˧	ɕiɘʊ˨˦	星~
嗅	嗅	ɕiəu˩˧	ɕiɘʊ˨˦	文读
勾	勾	kiəu˥	kiɘʊ˦˥	
鉤	钩	kiəu˥	kiɘʊ˦˥	
佝	佝	kiəu˥	kiɘʊ˦˥	
溝	沟	kiəu˥	kiɘʊ˦˥	
佝	佝	kiəu˨˩	kiɘʊ˨˩	~起~起的，指勾腰驼背的样子
狗	狗	kiəu˦˨	kiɘʊ˦˧	
枸	枸	kiəu˦˨	kiɘʊ˦˧	~杞
岣	岣	kiəu˦˨	kiɘʊ˦˧	
苟	苟	kiəu˦˨	kiɘʊ˦˧	
勾	勾	kiəu˩˧	kiɘʊ˨˦	~当；姓氏；地名
夠	够	kiəu˩˧	kiɘʊ˨˦	
苟	苟	kiəu˩˧	kiɘʊ˨˦	姓氏
句	句	kiəu˩˧	kiɘʊ˨˦	姓氏
敬	敬	kiəu˩˧	kiɘʊ˨˦	姓氏
垢	垢	kiəu˩˧	kiɘʊ˨˦	
逅	逅	kiəu˩˧	kiɘʊ˨˦	
構	构	kiəu˩˧	kiɘʊ˨˦	
購	购	kiəu˩˧	kiɘʊ˨˦	
媾	媾	kiəu˩˧	kiɘʊ˨˦	
扣	扣	kʰiəu˥	kʰiɘʊ˦˥	皮帶~~
摳	抠	kʰiəu˥	kʰiɘʊ˦˥	
瞘	眍	kʰiəu˥	kʰiɘʊ˦˥	
口	口	kʰiəu˦˨	kʰiɘʊ˦˧	
叩	叩	kʰiəu˩˧	kʰiɘʊ˨˦	
扣	扣	kʰiəu˩˧	kʰiɘʊ˨˦	
寇	寇	kʰiəu˩˧	kʰiɘʊ˨˦	
蔻	蔻	kʰiəu˩˧	kʰiɘʊ˨˦	
歐	欧	ŋiəu˥	ŋᶢiɘʊ˦˥	
毆	殴	ŋiəu˥	ŋᶢiɘʊ˦˥	
謳	讴	ŋiəu˥	ŋᶢiɘʊ˦˥	
摳	抠	ŋiəu˥	ŋᶢiɘʊ˦˥	~心挖肚
區	区	ŋiəu˥	ŋᶢiɘʊ˦˥	姓氏
藕	藕	ŋiəu˦˨	ŋᶢiɘʊ˦˧	
耦	耦	ŋiəu˦˨	ŋᶢiɘʊ˦˧	
偶	偶	ŋiəu˦˨	ŋᶢiɘʊ˦˧	
嘔	呕	ŋiəu˦˨	ŋᶢiɘʊ˦˧	
毆	殴	ŋiəu˦˨	ŋᶢiɘʊ˦˧	~打
漚	沤	ŋiəu˩˧	ŋᶢiɘʊ˨˦	文读
慪	怄	ŋiəu˩˧	ŋᶢiɘʊ˨˦	
齁	齁	xiəu˥	xiɘʊ˦˥	
呴	呴	xiəu˥	xiɘʊ˦˥	即“齁”
咻	咻	xiəu˥	xiɘʊ˦˥	即“齁”
吼	吼	xiəu˥	xiɘʊ˦˥	镇压
吽	吽	xiəu˥	xiɘʊ˦˥	
侯	侯	xiəu˨˩	xiɘʊ˨˩	
猴	猴	xiəu˨˩	xiɘʊ˨˩	
喉	喉	xiəu˨˩	xiɘʊ˨˩	文读
瘊	瘊	xiəu˨˩	xiɘʊ˨˩	
吼	吼	xiəu˦˨	xiɘʊ˦˧	
後	后	xiəu˩˧	xiɘʊ˨˦	
厚	厚	xiəu˩˧	xiɘʊ˨˦	
候	候	xiəu˩˧	xiɘʊ˨˦	
憂	忧	ʑəu˥	ʑɘʊ˦˥	
優	优	ʑəu˥	ʑɘʊ˦˥	
悠	悠	ʑəu˥	ʑɘʊ˦˥	
攸	攸	ʑəu˥	ʑɘʊ˦˥	
幽	幽	ʑəu˥	ʑɘʊ˦˥	
佑	佑	ʑəu˥	ʑɘʊ˦˥	经~，指关心、照顾
尤	尤	ʑəu˨˩	ʑɘʊ˨˩	
疣	疣	ʑəu˨˩	ʑɘʊ˨˩	
肬	肬	ʑəu˨˩	ʑɘʊ˨˩	
郵	邮	ʑəu˨˩	ʑɘʊ˨˩	
由	由	ʑəu˨˩	ʑɘʊ˨˩	
油	油	ʑəu˨˩	ʑɘʊ˨˩	
猶	犹	ʑəu˨˩	ʑɘʊ˨˩	
毓	毓	ʑəu˨˩	ʑɘʊ˨˩	~秀路
酉	酉	ʑəu˦˨	ʑɘʊ˦˧	
有	有	ʑəu˦˨	ʑɘʊ˦˧	
友	友	ʑəu˦˨	ʑɘʊ˦˧	
㕛	㕛	ʑəu˦˨	ʑɘʊ˦˧	
誘	诱	ʑəu˩˧	ʑɘʊ˨˦	
莠	莠	ʑəu˩˧	ʑɘʊ˨˦	
釉	釉	ʑəu˩˧	ʑɘʊ˨˦	
柚	柚	ʑəu˩˧	ʑɘʊ˨˦	
又	又	ʑəu˩˧	ʑɘʊ˨˦	
右	右	ʑəu˩˧	ʑɘʊ˨˦	
佑	佑	ʑəu˩˧	ʑɘʊ˨˦	
祐	祐	ʑəu˩˧	ʑɘʊ˨˦	
幼	幼	ʑəu˩˧	ʑɘʊ˨˦	
般	般	pan˥	pɐ̃˦˥	
搬	搬	pan˥	pɐ̃˦˥	
班	班	pan˥	pɐ̃˦˥	
斑	斑	pan˥	pɐ̃˦˥	
頒	颁	pan˥	pɐ̃˦˥	
扳	扳	pan˥	pɐ̃˦˥	
掰	掰	pan˥	pɐ̃˦˥	
闆	板	pan˦˨	pɐ̃˦˧	
板	板	pan˦˨	pɐ̃˦˧	
版	版	pan˦˨	pɐ̃˦˧	
阪	阪	pan˦˨	pɐ̃˦˧	
坂	坂	pan˦˨	pɐ̃˦˧	
㩯	㩯	pan˦˨	pɐ̃˦˧	扭动
拚	拚	pan˦˨	pɐ̃˦˧	~命，指挣扎
扮	扮	pan˩˧	pɐ̃˨˦	
辦	办	pan˩˧	pɐ̃˨˦	
瓣	瓣	pan˩˧	pɐ̃˨˦	
半	半	pan˩˧	pɐ̃˨˦	
伴	伴	pan˩˧	pɐ̃˨˦	
拌	拌	pan˩˧	pɐ̃˨˦	
番	番	pʰan˥	pʰɐ̃˦˥	白读
潘	潘	pʰan˥	pʰɐ̃˦˥	
蟠	蟠	pʰan˥	pʰɐ̃˦˥	
攀	攀	pʰan˥	pʰɐ̃˦˥	
盤	盘	pʰan˨˩	pʰɐ̃˨˩	
磐	磐	pʰan˨˩	pʰɐ̃˨˩	
螃	螃	pʰan˨˩	pʰɐ̃˨˩	
襻	襻	pʰan˩˧	pʰɐ̃˨˦	
盼	盼	pʰan˩˧	pʰɐ̃˨˦	
叛	叛	pʰan˩˧	pʰɐ̃˨˦	
判	判	pʰan˩˧	pʰɐ̃˨˦	
絆	绊	pʰan˩˧	pʰɐ̃˨˦	
畔	畔	pʰan˩˧	pʰɐ̃˨˦	
蠻	蛮	man˨˩	mᵇɐ̃˨˩	
瞞	瞒	man˨˩	mᵇɐ̃˨˩	
饅	馒	man˨˩	mᵇɐ̃˨˩	
滿	满	man˨˩	mᵇɐ̃˨˩	文读
螨	螨	man˦˨	mᵇɐ̃˦˧	
曼	曼	man˩˧	mᵇɐ̃˨˦	
慢	慢	man˩˧	mᵇɐ̃˨˦	
漫	漫	man˩˧	mᵇɐ̃˨˦	
幔	幔	man˩˧	mᵇɐ̃˨˦	
鰻	鳗	man˩˧	mᵇɐ̃˨˦	
蔓	蔓	man˩˧	mᵇɐ̃˨˦	
番	番	fan˥	fɐ̃˦˥	文读
幡	幡	fan˥	fɐ̃˦˥	
翻	翻	fan˥	fɐ̃˦˥	
凡	凡	fan˨˩	fɐ̃˨˩	
帆	帆	fan˨˩	fɐ̃˨˩	
梵	梵	fan˨˩	fɐ̃˨˩	
煩	烦	fan˨˩	fɐ̃˨˩	
藩	藩	fan˨˩	fɐ̃˨˩	
繁	繁	fan˨˩	fɐ̃˨˩	
反	反	fan˦˨	fɐ̃˦˧	
返	返	fan˦˨	fɐ̃˦˧	
范	范	fan˩˧	fɐ̃˨˦	
犯	犯	fan˩˧	fɐ̃˨˦	
氾	泛	fan˩˧	fɐ̃˨˦	
泛	泛	fan˩˧	fɐ̃˨˦	
飯	饭	fan˩˧	fɐ̃˨˦	
販	贩	fan˩˧	fɐ̃˨˦	
梵	梵	fan˩˧	fɐ̃˨˦	~净山
蕃	蕃	fan˩˧	fɐ̃˨˦	
耽	耽	tan˥	tɐ̃˦˥	
擔	担	tan˥	tɐ̃˦˥	
丹	丹	tan˥	tɐ̃˦˥	
單	单	tan˥	tɐ̃˦˥	
膽	胆	tan˦˨	tɐ̃˦˧	
泹	泹	tan˦˨	tɐ̃˦˧	
燀	𬊤	tan˦˨	tɐ̃˦˧	用盐水煮
撣	掸	tan˦˨	tɐ̃˦˧	
丼	丼	tan˦˨	tɐ̃˦˧	
擔	担	tan˩˧	tɐ̃˨˦	
澹	澹	tan˩˧	tɐ̃˨˦	
淡	淡	tan˩˧	tɐ̃˨˦	
談	谈	tan˩˧	tɐ̃˨˦	扯~
誕	诞	tan˩˧	tɐ̃˨˦	
旦	旦	tan˩˧	tɐ̃˨˦	
但	但	tan˩˧	tɐ̃˨˦	
蛋	蛋	tan˩˧	tɐ̃˨˦	
彈	弹	tan˩˧	tɐ̃˨˦	
丈	丈	tan˩˧	tɐ̃˨˦	城门城门几~高
貪	贪	tʰan˥	tʰɐ̃˦˥	
探	探	tʰan˥	tʰɐ̃˦˥	
灘	滩	tʰan˥	tʰɐ̃˦˥	
攤	摊	tʰan˥	tʰɐ̃˦˥	
潭	潭	tʰan˨˩	tʰɐ̃˨˩	
譚	谭	tʰan˨˩	tʰɐ̃˨˩	
鐔	镡	tʰan˨˩	tʰɐ̃˨˩	~成，即今黎平
覃	覃	tʰan˨˩	tʰɐ̃˨˩	
坍	坍	tʰan˨˩	tʰɐ̃˨˩	
談	谈	tʰan˨˩	tʰɐ̃˨˩	
痰	痰	tʰan˨˩	tʰɐ̃˨˩	
壇	坛	tʰan˨˩	tʰɐ̃˨˩	
檀	檀	tʰan˨˩	tʰɐ̃˨˩	
彈	弹	tʰan˨˩	tʰɐ̃˨˩	
毯	毯	tʰan˦˨	tʰɐ̃˦˧	
坦	坦	tʰan˦˨	tʰɐ̃˦˧	
談	谈	tʰan˩˧	tʰɐ̃˨˦	~话
歎	叹	tʰan˩˧	tʰɐ̃˨˦	
炭	炭	tʰan˩˧	tʰɐ̃˨˦	
碳	碳	tʰan˩˧	tʰɐ̃˨˦	
探	探	tʰan˩˧	tʰɐ̃˨˦	~花
呢	呢	lan˥	lɐ̃˦˥	疑问语气词
南	南	lan˨˩	lɐ̃˨˩	
楠	楠	lan˨˩	lɐ̃˨˩	
喃	喃	lan˨˩	lɐ̃˨˩	
男	男	lan˨˩	lɐ̃˨˩	
婪	婪	lan˨˩	lɐ̃˨˩	
藍	蓝	lan˨˩	lɐ̃˨˩	
籃	篮	lan˨˩	lɐ̃˨˩	
難	难	lan˨˩	lɐ̃˨˩	
蘭	兰	lan˨˩	lɐ̃˨˩	
攔	拦	lan˨˩	lɐ̃˨˩	文读
欄	栏	lan˨˩	lɐ̃˨˩	
然	然	lan˨˩	lɐ̃˨˩	~后
覽	览	lan˦˨	lɐ̃˦˧	
攬	揽	lan˦˨	lɐ̃˦˧	
㰖	榄	lan˦˨	lɐ̃˦˧	
䌫	缆	lan˦˨	lɐ̃˦˧	
懶	懒	lan˦˨	lɐ̃˦˧	
婪	婪	lan˦˨	lɐ̃˦˧	贪~
漤	漤	lan˦˨	lɐ̃˦˧	
罱	罱	lan˦˨	lɐ̃˦˧	
哪	哪	lan˦˨	lɐ̃˦˧	“哪样”合音
呢	呢	lan˦˨	lɐ̃˦˧	语气助词，表示惊讶
濫	滥	lan˩˧	lɐ̃˨˦	
難	难	lan˩˧	lɐ̃˨˦	
爛	烂	lan˩˧	lɐ̃˨˦	
簪	簪	tsan˥	tsɐ̃˦˥	
沾	沾	tsan˥	tsɐ̃˦˥	
粘	粘	tsan˥	tsɐ̃˦˥	
占	占	tsan˥	tsɐ̃˦˥	
瞻	瞻	tsan˥	tsɐ̃˦˥	
氈	氈	tsan˥	tsɐ̃˦˥	
咋	咋	tsan˨˩	tsɐ̃˨˩	~个
暫	暂	tsan˦˨	tsɐ̃˦˧	白读
斬	斩	tsan˦˨	tsɐ̃˦˧	
嶄	崭	tsan˦˨	tsɐ̃˦˧	
盞	盏	tsan˦˨	tsɐ̃˦˧	
展	展	tsan˦˨	tsɐ̃˦˧	
暫	暂	tsan˩˧	tsɐ̃˨˦	文读
站	站	tsan˩˧	tsɐ̃˨˦	
佔	佔	tsan˩˧	tsɐ̃˨˦	
鑽	钻	tsan˩˧	tsɐ̃˨˦	~石
讚	赞	tsan˩˧	tsɐ̃˨˦	
贊	赞	tsan˩˧	tsɐ̃˨˦	
蘸	蘸	tsan˩˧	tsɐ̃˨˦	
綻	绽	tsan˩˧	tsɐ̃˨˦	
