聲母	韻母	聲調	漢字	註釋
k	uɤ	[1]	哥	2～弟
k	uɤ	[1]	鍋	
k	uɤ	[1]	戈	
k	uɤ	[3]	果	
k	uɤ	[3]	裹	
k	uɤ	[3]	餜	
k	uɤ	[5]	過	
kʰ	uɤ	[1]	髁	腳膝～:膝蓋
kʰ	uɤ	[1]	科	
kʰ	uɤ	[1]	窠	
kʰ	uɤ	[1]	□	量米用的竹筒
kʰ	uɤ	[3]	可	1
kʰ	uɤ	[5]	課	
ɡ	uɤ	[6]	□	爲止
x	uɤ	[1]	□	佝僂
x	uɤ	[3]	火	
x	uɤ	[3]	夥	
x	uɤ	[5]	貨	
∅	uɤ	[1]	阿	～膠
∅	uɤ	[1]	倭	
∅	uɤ	[1]	窩	
∅	uɤ	[1]	蝸	
∅	uɤ	[1]	渦	
∅	uɤ	[1]	□	～裏:家裏
∅	uɤ	[1]	□	糾纏
∅	uɤ	[2]	蛾	1
∅	uɤ	[2]	鵝	1
∅	uɤ	[2]	俄	1
∅	uɤ	[2]	河	1
∅	uɤ	[2]	何	1
∅	uɤ	[2]	荷	1～花
∅	uɤ	[2]	和	～氣
∅	uɤ	[2]	禾	
∅	uɤ	[3]	禍	
∅	uɤ	[5]	涴	屎
∅	uɤ	[6]	餓	1
∅	uɤ	[6]	荷	1薄～
∅	uɤ	[6]	賀	1
∅	uɤ	[6]	臥	
∅	uɤ	[6]	和	摻和
tɕ	yɤ	[1]	沾	1
tɕ	yɤ	[1]	氈	1
tɕ	yɤ	[1]	專	1
tɕ	yɤ	[1]	磚	1
tɕ	yɤ	[1]	捐	1
tɕ	yɤ	[3]	展	1
tɕ	yɤ	[3]	撰	1
tɕ	yɤ	[3]	轉	1～交,～圈兒
tɕ	yɤ	[3]	捲	1
tɕ	yɤ	[5]	摺	1
tɕ	yɤ	[5]	瞻	1
tɕ	yɤ	[5]	佔	1
tɕ	yɤ	[5]	哲	1
tɕ	yɤ	[5]	折	1～斷
tɕ	yɤ	[5]	浙	1
tɕ	yɤ	[5]	戰	1
tɕ	yɤ	[5]	圈	1豬～
tɕ	yɤ	[5]	眷	1
tɕ	yɤ	[5]	卷	1
tɕ	yɤ	[5]	絹	1
tɕ	yɤ	[5]	決	1
tɕ	yɤ	[5]	訣	1
tɕ	yɤ	[5]	桌	1
tɕ	yɤ	[5]	□	糯谷曬得乾透了
tɕʰ	yɤ	[1]	川	1
tɕʰ	yɤ	[1]	穿	1
tɕʰ	yɤ	[1]	串	1～聯
tɕʰ	yɤ	[1]	圈	1圓～
tɕʰ	yɤ	[3]	喘	1
tɕʰ	yɤ	[5]	串	1一～
tɕʰ	yɤ	[5]	勸	1
tɕʰ	yɤ	[5]	券	1
tɕʰ	yɤ	[5]	犬	1
tɕʰ	yɤ	[5]	缺	1
tɕʰ	yɤ	[5]	戳	1
tɕʰ	yɤ	[5]	出	1
dʑ	yɤ	[2]	蟾	1石～兒
dʑ	yɤ	[2]	傳	1～達
dʑ	yɤ	[2]	椽	1
dʑ	yɤ	[2]	拳	1
dʑ	yɤ	[2]	權	1
dʑ	yɤ	[2]	顴	1
dʑ	yɤ	[6]	涉	1
dʑ	yɤ	[6]	舌	1
dʑ	yɤ	[6]	纏	
dʑ	yɤ	[6]	篆	1
dʑ	yɤ	[6]	傳	1～記
dʑ	yɤ	[6]	倦	1
ȵ	yɤ	[2]	原	1
ȵ	yɤ	[2]	源	1
ȵ	yɤ	[2]	圓	2肉～
ȵ	yɤ	[3]	軟	1
ȵ	yɤ	[6]	月	1
ȵ	yɤ	[6]	願	1
ɕ	yɤ	[1]	靴	
ɕ	yɤ	[1]	苫	稿～:稻草簾子
ɕ	yɤ	[1]	膻	1
ɕ	yɤ	[1]	軒	1
ɕ	yɤ	[1]	宣	1
ɕ	yɤ	[1]	喧	1
ɕ	yɤ	[3]	陝	1
ɕ	yɤ	[3]	癬	1
ɕ	yɤ	[3]	善	1
ɕ	yɤ	[3]	蟮	～面:蚯蚓
ɕ	yɤ	[3]	鱔	
ɕ	yɤ	[5]	世	1
ɕ	yɤ	[5]	閃	1
ɕ	yɤ	[5]	擒	
ɕ	yɤ	[5]	扇	1
ɕ	yɤ	[5]	刷	1
ɕ	yɤ	[5]	楦	1
ɕ	yɤ	[5]	血	1
ʑ	yɤ	[2]	蟾	1～酥
ʑ	yɤ	[2]	然	1
ʑ	yɤ	[2]	船	1
ʑ	yɤ	[6]	冉	1
ʑ	yɤ	[6]	折	1～本
ʑ	yɤ	[6]	膳	1
ʑ	yɤ	[6]	單	1姓
ʑ	yɤ	[6]	禪	～讓
∅	yɤ	[1]	冤	1
∅	yɤ	[2]	圓	1
∅	yɤ	[2]	員	1
∅	yɤ	[2]	緣	1
∅	yɤ	[2]	元	1
∅	yɤ	[2]	袁	1
∅	yɤ	[2]	轅	1
∅	yɤ	[2]	園	1
∅	yɤ	[2]	玄	1
∅	yɤ	[2]	芫	
∅	yɤ	[3]	阮	1
∅	yɤ	[3]	援	1
∅	yɤ	[3]	遠	1
∅	yɤ	[3]	詠	八～門:地名
∅	yɤ	[5]	怨	1
∅	yɤ	[6]	院	1
∅	yɤ	[6]	越	1
∅	yɤ	[6]	懸	1
∅	yɤ	[6]	縣	1
∅	yɤ	[6]	眩	1
∅	yɤ	[6]	穴	1
k	ɯ	[1]	□	□ɑŋ⁵⁵～:逗弄嬰兒時說的話
k	ɯ	[5]	□	瘟雞叫聲
kʰ	ɯ	[5]	去	1
ɡ	ɯ	[6]	□	打飽嗝聲
tɕ	iᴇ	[1]	遮	2
tɕ	iᴇ	[5]	者	2
tɕ	iᴇ	[5]	蔗	2
ɕ	iᴇ	[1]	賒	
ɕ	iᴇ	[1]	佘	
ɕ	iᴇ	[5]	捨	2
ɕ	iᴇ	[5]	赦	2
ɕ	iᴇ	[5]	舍	
ʑ	iᴇ	[2]	蛇	2
ʑ	iᴇ	[6]	社	3
ʑ	iᴇ	[6]	射	2～箭
ʑ	iᴇ	[6]	麝	2
ʑ	iᴇ	[6]	□	十二。“十井”的合音,又讀ziẽ¹⁴
∅	iᴇ	[2]	耶	2
∅	iᴇ	[2]	爺	2
∅	iᴇ	[3]	也	2
∅	iᴇ	[3]	野	3
∅	iᴇ	[6]	夜	3
p	ɛ	[1]	杯	
p	ɛ	[1]	□	黏,糊
p	ɛ	[3]	倍	1
p	ɛ	[5]	輩	
p	ɛ	[5]	背	背部;馱
pʰ	ɛ	[1]	胚	
pʰ	ɛ	[1]	坯	
pʰ	ɛ	[5]	配	
b	ɛ	[2]	培	
b	ɛ	[2]	陪	
b	ɛ	[2]	賠	
b	ɛ	[2]	裴	
b	ɛ	[6]	倍	2
b	ɛ	[6]	佩	
b	ɛ	[6]	背	～書
b	ɛ	[6]	焙	
b	ɛ	[6]	□	量詞,用於枝丫
m	ɛ	[2]	埋	
m	ɛ	[2]	梅	
m	ɛ	[2]	枚	
m	ɛ	[2]	媒	
m	ɛ	[2]	煤	
m	ɛ	[2]	拇	1
m	ɛ	[2]	黴	
m	ɛ	[2]	玫	
m	ɛ	[6]	妹	
m	ɛ	[0]	媽	姆～:媽媽
f	ɛ	[5]	□	不會
t	ɛ	[1]	堆	
t	ɛ	[1]	□	拿來
t	ɛ	[3]	待	1
t	ɛ	[3]	□	什麼
t	ɛ	[5]	戴	姓
t	ɛ	[5]	帶	2
t	ɛ	[5]	對	
t	ɛ	[5]	碓	
t	ɛ	[0]	□	遲～早點兒:早晚
tʰ	ɛ	[1]	胎	
tʰ	ɛ	[1]	台	～州
tʰ	ɛ	[1]	苔	舌苔
tʰ	ɛ	[1]	梯	1
tʰ	ɛ	[1]	推	
tʰ	ɛ	[1]	煺	～毛
tʰ	ɛ	[3]	腿	
tʰ	ɛ	[3]	□	動物用爪子扒拉
tʰ	ɛ	[5]	態	
tʰ	ɛ	[5]	太	2
tʰ	ɛ	[5]	退	
d	ɛ	[2]	臺	
d	ɛ	[2]	抬	
d	ɛ	[2]	颱	
d	ɛ	[2]	檯	
d	ɛ	[2]	苔	青～
d	ɛ	[6]	待	2
d	ɛ	[6]	怠	
d	ɛ	[6]	殆	
d	ɛ	[6]	貸	
d	ɛ	[6]	代	
d	ɛ	[6]	袋	
d	ɛ	[6]	大	～夫
d	ɛ	[6]	隊	
d	ɛ	[6]	兌	
d	ɛ	[6]	玳	
d	ɛ	[13]	鮐	鮎～:鮎魚
n	ɛ	[3]	乃	
n	ɛ	[6]	耐	
n	ɛ	[6]	奈	
n	ɛ	[6]	內	1
l	ɛ	[1]	□	血～:血淋淋
l	ɛ	[2]	來	
l	ɛ	[2]	雷	
l	ɛ	[2]	□	在
l	ɛ	[3]	壘	1石頭～塊:亂石
l	ɛ	[3]	癗	毒瘤
l	ɛ	[6]	累	1連～
l	ɛ	[6]	內	2
l	ɛ	[6]	𨀤	躺倒
l	ɛ	[6]	□	厲～:厲害
ts	ɛ	[1]	災	
ts	ɛ	[1]	栽	
ts	ɛ	[1]	□	卵～:母雞肚子裏很小的雞蛋
ts	ɛ	[3]	宰	
ts	ɛ	[3]	嘴	1
ts	ɛ	[3]	咀	2山～頭:地名
ts	ɛ	[5]	載	十～難逢
ts	ɛ	[5]	載	記～
ts	ɛ	[5]	載	～貨
ts	ɛ	[5]	再	
ts	ɛ	[5]	寨	
ts	ɛ	[5]	醉	1
tsʰ	ɛ	[1]	猜	
tsʰ	ɛ	[1]	催	
tsʰ	ɛ	[1]	崔	
tsʰ	ɛ	[3]	彩	
tsʰ	ɛ	[3]	採	
tsʰ	ɛ	[3]	睬	
tsʰ	ɛ	[5]	菜	
dz	ɛ	[2]	才	2
dz	ɛ	[2]	材	2
dz	ɛ	[2]	財	2
dz	ɛ	[2]	裁	2
dz	ɛ	[2]	纔	2
dz	ɛ	[2]	豺	2
dz	ɛ	[6]	在	3
s	ɛ	[1]	衰	2
s	ɛ	[1]	尿	小便
s	ɛ	[3]	在	1
s	ɛ	[3]	罪	1
s	ɛ	[3]	碎	
s	ɛ	[5]	賽	
s	ɛ	[5]	棲	雞～:雞屋
s	ɛ	[5]	歲	1
s	ɛ	[5]	□	麥～:豬食
z	ɛ	[2]	才	1
z	ɛ	[2]	材	1
z	ɛ	[2]	財	1
z	ɛ	[2]	裁	1
z	ɛ	[2]	纔	1
z	ɛ	[2]	豺	1
z	ɛ	[2]	□	有點兒
z	ɛ	[6]	在	2
z	ɛ	[6]	□	一～雨:一陣雨
k	ɛ	[1]	該	
k	ɛ	[3]	改	
k	ɛ	[3]	徛	站立
k	ɛ	[5]	概	
k	ɛ	[5]	溉	
k	ɛ	[5]	蓋	
k	ɛ	[5]	丐	
k	ɛ	[5]	鈣	
kʰ	ɛ	[1]	開	
kʰ	ɛ	[5]	凱	
kʰ	ɛ	[5]	慨	
kʰ	ɛ	[5]	□	老～:撲克
ɡ	ɛ	[6]	隑	倚靠
x	ɛ	[3]	海	
x	ɛ	[5]	□	撈～:撈魚蝦用的小網
∅	ɛ	[1]	哀	
∅	ɛ	[1]	埃	～及
∅	ɛ	[2]	呆	
∅	ɛ	[2]	捱	
∅	ɛ	[2]	□	下～:豬下巴肉
∅	ɛ	[3]	亥	
∅	ɛ	[3]	□	折使斷
∅	ɛ	[5]	愛	
∅	ɛ	[5]	藹	
∅	ɛ	[6]	礙	
∅	ɛ	[6]	艾	
∅	ɛ	[6]	害	
∅	ɛ	[0]	欸	語氣詞
tɕ	iɛ	[1]	皆	2
tɕ	iɛ	[1]	階	2
tɕ	iɛ	[1]	街	2
tɕ	iɛ	[3]	解	2～開
tɕ	iɛ	[5]	介	2
tɕ	iɛ	[5]	界	2
tɕ	iɛ	[5]	疥	2
tɕ	iɛ	[5]	屆	2
tɕ	iɛ	[5]	戒	2
tɕ	iɛ	[5]	械	
tɕʰ	iɛ	[0]	□	起來
ɕ	iɛ	[5]	解	姓
ʑ	iɛ	[2]	鞋	2
ʑ	iɛ	[6]	懈	
∅	iɛ	[1]	吆	喊,叫
∅	iɛ	[1]	吔	表詫異嘆詞
k	uɛ	[1]	乖	2
k	uɛ	[3]	拐	
k	uɛ	[3]	鬼	1癲～兒:瘋子
k	uɛ	[5]	怪	2
k	uɛ	[5]	繪	2
kʰ	uɛ	[1]	魁	～星
kʰ	uɛ	[1]	傀	
kʰ	uɛ	[1]	奎	
kʰ	uɛ	[3]	蒯	
kʰ	uɛ	[5]	塊	
kʰ	uɛ	[5]	快	2
kʰ	uɛ	[5]	筷	2
∅	uɛ	[1]	歪	2
∅	uɛ	[2]	懷	2名詞
∅	uɛ	[2]	槐	
∅	uɛ	[2]	淮	
∅	uɛ	[3]	會	常容易
∅	uɛ	[6]	外	2
∅	uɛ	[6]	壞	2
∅	uɛ	[6]	惠	2賢～
∅	uɛ	[6]	會	2～場
∅	uɛ	[6]	會	可能,能夠,乖
tɕʰ	yɛ	[5]	□	出來
ɕ	yɛ	[1]	衰	1
ɕ	yɛ	[1]	荽	
ɕ	yɛ	[1]	摔	
ɕ	yɛ	[5]	帥	
ɕ	yɛ	[5]	率	1～領
p	ei	[1]	碑	
p	ei	[1]	卑	
p	ei	[1]	婢	
p	ei	[1]	悲	
p	ei	[5]	彼	
b	ei	[6]	被	介詞
m	ei	[3]	每	
m	ei	[3]	美	
m	ei	[6]	寐	
tʰ	ei	[5]	蛻	～化
n	ei	[6]	內	3
l	ei	[3]	儡	
l	ei	[3]	累	1～計
l	ei	[3]	壘	2
l	ei	[5]	嘞	喚鴨聲
l	ei	[6]	類	
l	ei	[6]	淚	2
l	ei	[6]	內	4
l	ei	[11]	□	～□zei¹⁴:囉唆
ts	ei	[1]	追	
ts	ei	[5]	醉	2
ts	ei	[5]	贅	1
tsʰ	ei	[1]	炊	2
tsʰ	ei	[5]	且	2
tsʰ	ei	[5]	脆	
tsʰ	ei	[5]	翠	
dz	ei	[2]	垂	
s	ei	[1]	雖	
s	ei	[5]	歲	2
s	ei	[5]	稅	1
z	ei	[2]	隨	1
z	ei	[6]	銳	1
z	ei	[6]	瑞	2
z	ei	[6]	粹	
z	ei	[6]	□	□lei³¹～:囉唆
∅	ei	[5]	欸	答應聲,實際讀[e⁵⁵]
l	ui	[5]	累	2～計
l	ui	[5]	累	2連～
ts	ui	[3]	嘴	2
ts	ui	[5]	最	
ts	ui	[5]	綴	
ts	ui	[5]	贅	2
ts	ui	[5]	錐	
tsʰ	ui	[1]	車	2汽～
tsʰ	ui	[1]	吹	2
tsʰ	ui	[5]	且	3
dz	ui	[2]	隨	2
dz	ui	[2]	槌	2
dz	ui	[2]	錘	2
dz	ui	[2]	誰	
dz	ui	[6]	罪	2
dz	ui	[6]	墜	2
s	ui	[5]	稅	2
z	ui	[6]	芮	
z	ui	[6]	銳	2
z	ui	[6]	睡	
z	ui	[6]	綏	
z	ui	[6]	遂	
z	ui	[6]	隧	
z	ui	[6]	穗	2
k	ui	[1]	圭	
k	ui	[1]	閨	
k	ui	[1]	規	
k	ui	[1]	龜	2
k	ui	[1]	癸	
k	ui	[1]	歸	
k	ui	[1]	瑰	
k	ui	[3]	詭	
k	ui	[3]	鬼	3
k	ui	[5]	會	～計
k	ui	[5]	劊	
k	ui	[5]	檜	
k	ui	[5]	鱖	
k	ui	[5]	桂	
k	ui	[5]	貴	2
kʰ	ui	[1]	盔	
kʰ	ui	[1]	魁	罪～禍首
kʰ	ui	[1]	虧	
kʰ	ui	[5]	愧	
ɡ	ui	[2]	潰	胃～瘡
ɡ	ui	[2]	逵	
ɡ	ui	[2]	葵	2
ɡ	ui	[6]	跑	2
ɡ	ui	[6]	軌	
ɡ	ui	[6]	櫃	2
x	ui	[1]	恢	
x	ui	[1]	灰	
x	ui	[1]	揮	
x	ui	[1]	輝	
x	ui	[1]	徽	
x	ui	[3]	賄	
x	ui	[5]	悔	
x	ui	[5]	晦	
x	ui	[5]	毀	
x	ui	[5]	諱	
∅	ui	[1]	煨	
∅	ui	[1]	危	
∅	ui	[1]	萎	
∅	ui	[1]	威	
∅	ui	[2]	回	
∅	ui	[2]	茴	
∅	ui	[2]	爲	作～
∅	ui	[2]	違	
∅	ui	[2]	圍	2
∅	ui	[2]	桅	
∅	ui	[3]	委	
∅	ui	[3]	偉	
∅	ui	[5]	穢	
∅	ui	[5]	葦	
∅	ui	[5]	畏	
∅	ui	[5]	慰	
∅	ui	[12]	微	稍～
∅	ui	[6]	匯	
∅	ui	[6]	會	1開～
∅	ui	[6]	繪	1
∅	ui	[6]	惠	1實～
∅	ui	[6]	彗	
∅	ui	[6]	慧	
∅	ui	[6]	衛	
∅	ui	[6]	僞	
∅	ui	[6]	爲	介詞
∅	ui	[6]	位	
∅	ui	[6]	魏	
∅	ui	[6]	緯	
∅	ui	[6]	胃	
∅	ui	[6]	謂	
∅	ui	[6]	蝟	
∅	ui	[6]	彙	
∅	ui	[0]	喂	語氣詞
p	ɑu	[1]	褒	
p	ɑu	[1]	包	
p	ɑu	[3]	保	
p	ɑu	[3]	堡	
p	ɑu	[3]	寶	
p	ɑu	[3]	抱	1
p	ɑu	[3]	飽	
p	ɑu	[3]	□	蛤～:癩蛤蟆
p	ɑu	[5]	報	
p	ɑu	[5]	豹	
p	ɑu	[5]	簸	
pʰ	ɑu	[1]	泡	鬆軟
pʰ	ɑu	[1]	拋	
pʰ	ɑu	[5]	炮	
pʰ	ɑu	[5]	泡	～茶
b	ɑu	[2]	袍	
b	ɑu	[2]	跑	
b	ɑu	[6]	抱	2
b	ɑu	[6]	暴	
b	ɑu	[6]	胞	
b	ɑu	[6]	鮑	
b	ɑu	[6]	爆	
b	ɑu	[6]	鉋	
m	ɑu	[1]	貓	2
m	ɑu	[2]	毛	
m	ɑu	[2]	茅	
m	ɑu	[2]	貓	1
m	ɑu	[2]	錨	
m	ɑu	[3]	卯	
m	ɑu	[3]	帽	2細涼～
m	ɑu	[6]	冒	
m	ɑu	[6]	帽	1
m	ɑu	[6]	貌	
f	ɑu	[5]	□	不要,別
t	ɑu	[1]	刀	
t	ɑu	[1]	叨	
t	ɑu	[3]	道	1
t	ɑu	[3]	稻	1
t	ɑu	[3]	倒	～掉去
t	ɑu	[5]	禱	
t	ɑu	[5]	島	
t	ɑu	[5]	倒	打～
t	ɑu	[5]	到	
tʰ	ɑu	[1]	滔	
tʰ	ɑu	[1]	掏	
tʰ	ɑu	[1]	濤	
tʰ	ɑu	[3]	討	
tʰ	ɑu	[5]	套	
d	ɑu	[2]	桃	
d	ɑu	[2]	逃	
d	ɑu	[2]	淘	
d	ɑu	[2]	陶	
d	ɑu	[2]	萄	
d	ɑu	[6]	道	2
d	ɑu	[6]	稻	2
d	ɑu	[6]	盜	
d	ɑu	[6]	導	
n	ɑu	[3]	腦	
n	ɑu	[3]	惱	
n	ɑu	[6]	鬧	
l	ɑu	[1]	撈	2
l	ɑu	[1]	嘮	1□moʔ²¹～～:很多
l	ɑu	[2]	蘆	～菔:蘿蔔
l	ɑu	[2]	勞	
l	ɑu	[2]	牢	
l	ɑu	[2]	癆	
l	ɑu	[3]	老	
l	ɑu	[3]	佬	
l	ɑu	[6]	澇	
l	ɑu	[6]	嘮	2□□moʔ²¹～～:很多
ts	ɑu	[1]	糟	
ts	ɑu	[1]	遭	
ts	ɑu	[1]	抓	搔,撓
ts	ɑu	[3]	早	
ts	ɑu	[3]	棗	
ts	ɑu	[3]	蚤	
ts	ɑu	[3]	爪	
ts	ɑu	[3]	找	
ts	ɑu	[5]	澡	
ts	ɑu	[5]	躁	
ts	ɑu	[5]	竈	
ts	ɑu	[5]	罩	
ts	ɑu	[5]	笊	
tsʰ	ɑu	[1]	抄	
tsʰ	ɑu	[3]	草	
tsʰ	ɑu	[3]	騲	～雞:母雞
tsʰ	ɑu	[3]	鈔	～票
tsʰ	ɑu	[3]	炒	
tsʰ	ɑu	[3]	吵	
tsʰ	ɑu	[5]	操	
tsʰ	ɑu	[5]	糙	
tsʰ	ɑu	[5]	鈔	會賬
tsʰ	ɑu	[5]	耖	
tsʰ	ɑu	[5]	□	罵了一～:罵了一頓
dz	ɑu	[2]	曹	2
dz	ɑu	[2]	槽	2
dz	ɑu	[6]	造	2
s	ɑu	[1]	騷	
s	ɑu	[1]	臊	
s	ɑu	[1]	捎	
s	ɑu	[1]	筲	
s	ɑu	[3]	皂	
s	ɑu	[3]	造	1
s	ɑu	[3]	掃	～地
s	ɑu	[3]	嫂	
s	ɑu	[5]	燥	
s	ɑu	[5]	掃	～帚星
s	ɑu	[10]	稍	～微
z	ɑu	[2]	曹	1
z	ɑu	[2]	槽	1
z	ɑu	[2]	□	缺少油水的感覺
k	ɑu	[1]	高	
k	ɑu	[1]	膏	
k	ɑu	[1]	羔	
k	ɑu	[1]	糕	
k	ɑu	[1]	交	1
k	ɑu	[1]	教	1～書
k	ɑu	[1]	茭	
k	ɑu	[1]	篙	
k	ɑu	[1]	□	～紙:剪紙錢用的草紙
k	ɑu	[1]	□	尋～了:找遍了
k	ɑu	[2]	稿	
k	ɑu	[2]	搞	
k	ɑu	[2]	絞	1
k	ɑu	[5]	告	
k	ɑu	[5]	教	1～語文
k	ɑu	[5]	校	1～表
k	ɑu	[5]	窖	
k	ɑu	[5]	酵	
k	ɑu	[5]	珓	
kʰ	ɑu	[1]	敲	1
kʰ	ɑu	[3]	考	
kʰ	ɑu	[3]	烤	
kʰ	ɑu	[5]	靠	
kʰ	ɑu	[5]	犒	
kʰ	ɑu	[5]	銬	
x	ɑu	[1]	□	哈刺
x	ɑu	[3]	好	～壞
x	ɑu	[5]	好	愛～
x	ɑu	[5]	孝	1
∅	ɑu	[1]	□	～糟:骯髒
∅	ɑu	[2]	熬	
∅	ɑu	[2]	豪	
∅	ɑu	[2]	壕	
∅	ɑu	[2]	毫	
∅	ɑu	[3]	襖	
∅	ɑu	[3]	拗	折使斷
∅	ɑu	[5]	傲	
∅	ɑu	[5]	奧	
∅	ɑu	[5]	懊	
∅	ɑu	[5]	坳	
∅	ɑu	[5]	拗	彎曲成弧形
∅	ɑu	[5]	□	倒人,灌人
∅	ɑu	[6]	浩	
∅	ɑu	[6]	號	
p	iɑu	[1]	膘	
p	iɑu	[1]	標	目～
p	iɑu	[3]	表	
p	iɑu	[3]	錶	
p	iɑu	[3]	裱	
p	iɑu	[3]	婊	
p	iɑu	[3]	標	梢
pʰ	iɑu	[1]	飄	
pʰ	iɑu	[3]	漂	～白
pʰ	iɑu	[5]	票	
pʰ	iɑu	[5]	漂	～亮
b	iɑu	[2]	瓢	
b	iɑu	[2]	嫖	
b	iɑu	[2]	薸	浮萍
m	iɑu	[1]	喵	
m	iɑu	[2]	苗	
m	iɑu	[2]	描	
m	iɑu	[5]	藐	
m	iɑu	[5]	渺	
m	iɑu	[5]	秒	
m	iɑu	[6]	廟	
m	iɑu	[6]	妙	
t	iɑu	[1]	刁	
t	iɑu	[1]	貂	
t	iɑu	[1]	雕	
t	iɑu	[5]	鳥	1
t	iɑu	[5]	釣	
t	iɑu	[5]	吊	
tʰ	iɑu	[1]	挑	
tʰ	iɑu	[5]	跳	
tʰ	iɑu	[5]	粜	
d	iɑu	[2]	條	
d	iɑu	[2]	調	～和
d	iɑu	[2]	笤	
d	iɑu	[6]	掉	
d	iɑu	[6]	調	聲～
d	iɑu	[6]	調	～動
l	iɑu	[2]	燎	
l	iɑu	[2]	聊	
l	iɑu	[2]	遼	
l	iɑu	[2]	療	
l	iɑu	[2]	撩	
l	iɑu	[2]	寥	
l	iɑu	[2]	撈	1
l	iɑu	[2]	髎	～子:陰莖
l	iɑu	[3]	了	完了
l	iɑu	[3]	蓼	
l	iɑu	[6]	瞭	
l	iɑu	[6]	鐐	
l	iɑu	[6]	料	
l	iɑu	[6]	廖	
l	iɑu	[0]	了	嘰～:知了
ts	iɑu	[1]	焦	
ts	iɑu	[1]	燃	
ts	iɑu	[1]	椒	
ts	iɑu	[3]	剿	
tsʰ	iɑu	[1]	鍬	
tsʰ	iɑu	[1]	繰	
tsʰ	iɑu	[1]	悄	
tsʰ	iɑu	[5]	俏	
dz	iɑu	[2]	巢	
dz	iɑu	[2]	樵	
s	iɑu	[1]	消	
s	iɑu	[1]	宵	
s	iɑu	[1]	震	
s	iɑu	[1]	硝	
s	iɑu	[1]	銷	
s	iɑu	[1]	蕭	
s	iɑu	[1]	簫	
s	iɑu	[1]	梢	
s	iɑu	[3]	小	
s	iɑu	[5]	笑	
s	iɑu	[5]	肖	～像
z	iɑu	[6]	嚼	1轉～:反芻
tɕ	iɑu	[1]	交	2
tɕ	iɑu	[1]	郊	
tɕ	iɑu	[1]	膠	
tɕ	iɑu	[1]	教	2～書
tɕ	iɑu	[1]	狡	
tɕ	iɑu	[1]	朝	今～
tɕ	iɑu	[1]	召	
tɕ	iɑu	[1]	昭	
tɕ	iɑu	[1]	招	
tɕ	iɑu	[1]	沼	
tɕ	iɑu	[1]	驕	
tɕ	iɑu	[1]	嬌	
tɕ	iɑu	[1]	澆	
tɕ	iɑu	[3]	絞	2
tɕ	iɑu	[3]	攬	
tɕ	iɑu	[3]	矯	
tɕ	iɑu	[3]	繳	
tɕ	iɑu	[3]	餃	
tɕ	iɑu	[3]	蕌	
tɕ	iɑu	[5]	教	2～育
tɕ	iɑu	[5]	校	2～對
tɕ	iɑu	[5]	較	
tɕ	iɑu	[5]	覺	1
tɕ	iɑu	[5]	校	上～
tɕ	iɑu	[5]	照	
tɕ	iɑu	[5]	詔	
tɕ	iɑu	[5]	叫	
tɕʰ	iɑu	[1]	敲	2
tɕʰ	iɑu	[1]	超	
tɕʰ	iɑu	[1]	蹺	
tɕʰ	iɑu	[3]	巧	
tɕʰ	iɑu	[5]	竅	
tɕʰ	iɑu	[5]	翹	
dʑ	iɑu	[2]	朝	～代
dʑ	iɑu	[2]	潮	
dʑ	iɑu	[2]	喬	
dʑ	iɑu	[2]	僑	
dʑ	iɑu	[2]	橋	
dʑ	iɑu	[2]	薺	
dʑ	iɑu	[6]	趙	
dʑ	iɑu	[6]	兆	
dʑ	iɑu	[6]	轎	
ȵ	iɑu	[2]	饒	求～
ȵ	iɑu	[2]	堯	
ȵ	iɑu	[5]	鳥	2
ȵ	iɑu	[6]	饒	上～
ȵ	iɑu	[6]	繞	
ȵ	iɑu	[6]	尿	～素
ɕ	iɑu	[1]	燒	
ɕ	iɑu	[1]	□	挖
ɕ	iɑu	[3]	少	多～
ɕ	iɑu	[3]	紹	
ɕ	iɑu	[3]	曉	1
ɕ	iɑu	[5]	孝	2
ɕ	iɑu	[5]	少	～年
ɕ	iɑu	[5]	囂	
ɕ	iɑu	[5]	肖	～牛
ʑ	iɑu	[6]	韶	
ʑ	iɑu	[6]	邵	
ʑ	iɑu	[6]	擾	
∅	iɑu	[1]	餚	
∅	iɑu	[1]	淆	
∅	iɑu	[1]	妖	
∅	iɑu	[1]	邀	
∅	iɑu	[1]	腰	
∅	iɑu	[1]	要	～求
∅	iɑu	[1]	幺	～二三
∅	iɑu	[2]	搖	
∅	iɑu	[2]	謠	
∅	iɑu	[2]	窯	
∅	iɑu	[2]	姚	
∅	iɑu	[2]	杳	
∅	iɑu	[3]	咬	
∅	iɑu	[3]	舀	
∅	iɑu	[5]	要	重～
∅	iɑu	[6]	效	
∅	iɑu	[6]	校	學～
∅	iɑu	[6]	耀	
∅	iɑu	[6]	鷂	
∅	iɑu	[6]	躍	
∅	eu	[1]	歐	
∅	eu	[1]	甌	
∅	eu	[1]	謳	
∅	eu	[1]	嘔	
∅	eu	[1]	毆	
∅	eu	[2]	侯	
∅	eu	[2]	喉	
∅	eu	[2]	猴	
∅	eu	[3]	藕	
∅	eu	[3]	偶	1配～
∅	eu	[3]	后	1
∅	eu	[3]	後	1
∅	eu	[5]	偶	2～然
∅	eu	[5]	漚	
∅	eu	[6]	候	
pʰ	iu	[5]	頗	
pʰ	iu	[5]	剖	
m	iu	[2]	貿	
