"ɕiuŋ"	"1"	"松凶胸汹"	""	""
"ɕiuŋ"	"2"	"熊雄"	""	""
"ɕiuŋ"	"3"	"耸"	""	""
"ɕiuŋ"	"5"	"嗅-"	""	""
"ɕiuŋ"	"6"	"颂诵"	""	""
"iuŋ"	"1"	"雍痛臃"	""	""
"iuŋ"	"2"	"容融蓉庸"	""	""
"iuŋ"	"3"	"勇蛹湧恿"	""	""
"iuŋ"	"5"	"拥"	""	""
"iuŋ"	"6"	"用佣"	""	""
"puŋ"	"3"	"捧"	""	""
"puŋ"	"3"	"□[物体落水声]"	""	""
"pʰuŋ"	"2"	"篷蓬朋棚"	""	""
"pʰuŋ"	"5"	"碰"	""	""
"muŋ"	"1"	"蒙-"	""	""
"muŋ"	"2"	"蒙"	""	""
"muŋ"	"3"	"懵"	""	""
"muŋ"	"6"	"梦"	""	""
"fuŋ"	"1"	"风疯封峰蜂烘丰"	""	""
"fuŋ"	"2"	"逢江鸿红虹"	""	""
"fuŋ"	"3"	"哄"	""	""
"fuŋ"	"5"	"讽俸"	""	""
"fuŋ"	"6"	"凤奉缝"	""	""
"tuŋ"	"1"	"东中冬鬃棕综钟忠舂宗终"	""	""
"tuŋ"	"3"	"总懂董种肿"	""	""
"tuŋ"	"5"	"冻中种粽"	""	""
"tʰuŋ"	"1"	"聪匆葱囱冲重-充通动-"	""	""
"tʰuŋ"	"2"	"铜桐重瞳童丛虫崇筒"	""	""
"tʰuŋ"	"3"	"桶统宠"	""	""
"tʰuŋ"	"5"	"铳"	""	""
"tʰuŋ"	"6"	"洞仲重丛-"	""	""
"luŋ"	"2"	"脓农聋绒戎茸笼砻"	""	""
"luŋ"	"2"	"拢冗陇"	""	""
"luŋ"	"3"	"垄"	""	""
"luŋ"	"6"	"弄"	""	""
"suŋ"	"1"	"松"	""	""
"suŋ"	"2"	"㞞[丑陋]"	""	""
"suŋ"	"5"	"宋送"	""	""
"kuŋ"	"1"	"工公功攻"	""	""
"kuŋ"	"3"	"拱[向上或向前顶]"	""	""
"kuŋ"	"5"	"汞贡"	""	""
"kʰuŋ"	"1"	"空"	""	""
"kʰuŋ"	"3"	"孔"	""	""
"kʰuŋ"	"5"	"控空"	""	""
"tap"	"7"	"搭答摺"	""	""
"tap"	"8"	"答?[理，莫～他]"	""	""
"tʰap"	"7"	"插"	""	""
"tʰap"	"8"	"杂"	""	""
"lap"	"7"	"纳靥"	""	""
"lap"	"8"	"腊"	""	""
"sap"	"7"	"卅"	""	""
"sap"	"8"	"涉"	""	""
"kap"	"7"	"甲匣夹闸"	""	""
"kap"	"8"	"夹"	""	""
"kʰap"	"7"	"掐"	""	""
"kʰap"	"8"	"□[叨唠]"	""	""
"hap"	"7"	"塔塌榻"	""	""
"hap"	"8"	"踏洽沓狭"	""	""
"ap"	"7"	"压鸭押"	""	""
"tiap"	"8"	"猎"	""	""
"tɕiap"	"7"	"接劫"	""	""
"tɕiap"	"8"	"□[麻雀叫声]"	""	""
"tɕʰiap"	"7"	"妾怯"	""	""
"tɕʰiap"	"8"	"捷"	""	""
"ȵiap"	"7"	"业聂"	""	""
"ȵiap"	"8"	"□[诱使～他]"	""	""
"ɕiap"	"7"	"页贴"	""	""
"ɕiap"	"8"	"侠挟碟叠叶协蝶"	""	""
"iap"	"7"	"页-"	""	""
"iap"	"8"	"叶"	""	""
"kɔp"	"7"	"鸽合-"	""	""
"kɔp"	"8"	"□[关盖，～起]"	""	""
"kʰɔp"	"7"	"磕"	""	""
"kʰɔp"	"8"	"□[拍打，～蚊子]"	""	""
"ŋɔp"	"8"	"□[移推，～不动]"	""	""
"hɔp"	"7"	"喝-"	""	""
"hɔp"	"8"	"合盒"	""	""
"ɔp"	"7"	"入"	""	""
"sɛp"	"7"	"涩啬"	""	""
"tip"	"7"	"立律-"	""	""
"tip"	"8"	"笠"	""	""
"tɕip"	"7"	"汁"	""	""
"tɕip"	"8"	"吸-"	""	""
"tɕʰip"	"7"	"□[～～儿，静寂无声]"	""	""
"tɕʰip"	"8"	"集疾缉辑"	""	""
"ɕip"	"7"	"湿吸"	""	""
"ɕip"	"8"	"十拾什袭习"	""	""
"kip"	"7"	"级急给"	""	""
"kʰip"	"7"	"汲圾"	""	""
"kʰip"	"8"	"及"	""	""
"ip"	"7"	"邑揖"	""	""
"pat"	"7"	"八捌"	""	""
"pʰat"	"8"	"拔跋"	""	""
"fat"	"7"	"法发"	""	""
"fat"	"8"	"泛罚伐"	""	""
"vat"	"7"	"挖-"	""	""
"vat"	"8"	"滑袜"	""	""
"tat"	"7"	"扎札枭辄轧"	""	""
"tat"	"8"	"砸"	""	""
"tʰat"	"7"	"察擦"	""	""
"tʰat"	"8"	"蚻[蟑螂]"	""	""
"lat"	"7"	"捺蜡"	""	""
"lat"	"8"	"辣"	""	""
"sat"	"7"	"杀霎"	""	""
"sat"	"8"	"撒铡"	""	""
"kat"	"7"	"戛"	""	""
"kʰat"	"7"	"恰"	""	""
"hat"	"7"	"瞎辖"	""	""
"hat"	"8"	"达"	""	""
"kuat"	"7"	"刮"	""	""
"kuat"	"8"	"刮"	""	""
"pɔt"	"7"	"钵"	""	""
"pɔt"	"8"	"拨-"	""	""
"pʰɔt"	"7"	"拨"	""	""
"pʰɔt"	"8"	"钹"	""	""
"mɔt"	"7"	"抹末沫"	""	""
"mɔt"	"8"	"末"	""	""
"fɔt"	"8"	"活"	""	""
"vɔt"	"8"	"活-"	""	""
"tɔt"	"8"	"掇"	""	""
"tʰɔt"	"8"	"撮"	""	""
"lɔt"	"8"	"捋"	""	""
"sɔt"	"7"	"刷说"	""	""
"kɔt"	"7"	"割葛"	""	""
"kʰɔt"	"7"	"渴喝"	""	""
"hɔt"	"7"	"脱蜕褪"	""	""
"hɔt"	"8"	"曷夺"	""	""
"ɔt"	"7"	"遏"	""	""
"kuɔt"	"7"	"括"	""	""
"kʰuɔt"	"7"	"阔豁"	""	""
"vɛt"	"7"	"悦阅越曰粤"	""	""
"vɛt"	"8"	"月"	""	""
"tʰɛt"	"7"	"忑"	""	""
"lɛt"	"7"	"热"	""	""
"sɛt"	"7"	"虱"	""	""
"hɛt"	"7"	"□[冰冷，～手]"	""	""
"hɛt"	"8"	"特核"	""	""
"ɛt"	"7"	"日"	""	""
"piɛt"	"7"	"屄[女生殖器]"	""	""
"pʰiɛt"	"7"	"鳖撇"	""	""
"pʰiɛt"	"8"	"别"	""	""
"miɛt"	"7"	"灭"	""	""
"miɛt"	"8"	"蔑"	""	""
"fiɛt"	"7"	"血"	""	""
"fiɛt"	"8"	"穴"	""	""
"tiɛt"	"7"	"跌劣列烈"	""	""
"tiɛt"	"8"	"捩[拧，～干]"	""	""
"tɕiɛt"	"7"	"洁哲折拙缀々孑节结"	""	""
"tɕiɛt"	"8"	"□[撕，～开]"	""	""
"tɕʰiɛt"	"7"	"切"	""	""
"tɕʰiɛt"	"8"	"彻撤绝竭杰截澈揭"	""	""
"ȵiɛt"	"7"	"捏孽臬"	""	""
"ȵiɛt"	"8"	"热"	""	""
"ɕiɛt"	"7"	"雪薛歇铁说"	""	""
"ɕiɛt"	"8"	"舌些-"	""	""
"iɛt"	"8"	"□[拉扯，～过来]"	""	""
"kuɛt"	"7"	"决诀厥"	""	""
"kuɛt"	"8"	"□[大声训斥]"	""	""
"kʰuɛt"	"7"	"缺"	""	""
"kʰuɛt"	"8"	"掘-倔"	""	""
"pit"	"7"	"毕必笔"	""	""
"pit"	"8"	"笔[～直]"	""	""
"pʰit"	"7"	"匹弼"	""	""
"pʰit"	"8"	"鼻"	""	""
"mit"	"7"	"密蜜觅"	""	""
"mit"	"8"	"密-"	""	""
"fit"	"7"	"拂-[～帚]"	""	""
"fit"	"8"	"□[抛了，～了]"	""	""
"vit"	"7"	"熨"	""	""
"tit"	"7"	"律粒"	""	""
"tit"	"8"	"笛栗"	""	""
"tʰit"	"7"	"忐"	""	""
"tɕit"	"7"	"执质"	""	""
"tɕʰit"	"7"	"七漆讫"	""	""
"tɕʰit"	"8"	"侄"	""	""
"ȵit"	"7"	"日-"	""	""
"ɕit"	"7"	"失戍膝"	""	""
"ɕit"	"8"	"实"	""	""
"kit"	"7"	"吉"	""	""
"kit"	"8"	"□[竖起，～起尾巴]"	""	""
"kʰit"	"7"	"乞泣"	""	""
"it"	"7"	"一壹乙"	""	""
"kuit"	"7"	"桔"	""	""
"kʰuit"	"8"	"屈掘倔"	""	""
"put"	"7"	"不"	""	""
"pʰut"	"8"	"勃渤"	""	""
"mut"	"7"	"没殁"	""	""
"mut"	"8"	"□[愈合，疮口～了]"	""	""
"fut"	"7"	"忽勿消沸拂笏"	""	""
"fut"	"8"	"佛"	""	""
"vut"	"7"	"物"	""	""
"vut"	"8"	"𣝗[核，桃子～]"	""	""
"tut"	"7"	"猝"	""	""
"tut"	"8"	"卒"	""	""
"tʰut"	"7"	"出"	""	""
"tʰut"	"8"	"突秃"	""	""
"lut"	"7"	"兀"	""	""
"sut"	"7"	"率蟀"	""	""
"sut"	"8"	"术述"	""	""
"kut"	"7"	"骨"	""	""
"kut"	"8"	"□[～圆，很圆]"	""	""
"kʰut"	"7"	"窟"	""	""
"paʔ"	"7"	"伯爸柏百"	""	""
"paʔ"	"8"	"叭-"	""	""
"pʰaʔ"	"7"	"拍"	""	""
"pʰaʔ"	"8"	"白"	""	""
"maʔ"	"7"	"陌-"	""	""
"maʔ"	"8"	"麦"	""	""
"faʔ"	"7"	"□[丢了，～了]"	""	""
"faʔ"	"8"	"划"	""	""
"taʔ"	"7"	"只-炙摘"	""	""
"tʰaʔ"	"7"	"尺拆"	""	""
"tʰaʔ"	"8"	"择?[挑拣，～豆子]"	""	""
"laʔ"	"7"	"拿-"	""	""
"saʔ"	"7"	"栅"	""	""
"saʔ"	"8"	"石-"	""	""
"kaʔ"	"7"	"格-隔-"	""	""
"kʰaʔ"	"7"	"客-"	""	""
"haʔ"	"7"	"嚇"	""	""
"aʔ"	"7"	"□[编织，～辫子]"	""	""
"piaʔ"	"7"	"壁-"	""	""
"pʰiaʔ"	"7"	"劈-"	""	""
"tiaʔ"	"7"	"笛-"	""	""
"tɕiaʔ"	"7"	"脊迹"	""	""
"tɕiaʔ"	"8"	"□[能干，他很～]"	""	""
"tɕʰiaʔ"	"7"	"吃-"	""	""
"tɕʰiaʔ"	"8"	"席-展-?"	""	""
"ȵiaʔ"	"8"	"额-[～角]"	""	""
"ɕiaʔ"	"7"	"锡"	""	""
"iaʔ"	"7"	"□[～～儿，光亮貌]"	""	""
"tiuʔ"	"7"	"录绿戮"	""	""
"tiuʔ"	"8"	"六陆"	""	""
"tɕiuʔ"	"7"	"菊足"	""	""
"tɕʰiuʔ"	"7"	"曲促"	""	""
"tɕʰiuʔ"	"8"	"局"	""	""
"ȵiuʔ"	"7"	"玉狱"	""	""
"ȵiuʔ"	"8"	"肉"	""	""
"ɕiuʔ"	"7"	"宿蓄"	""	""
"ɕiuʔ"	"8"	"俗"	""	""
"iuʔ"	"7"	"育欲浴"	""	""
"puʔ"	"7"	"瀑"	""	""
"pʰuʔ"	"7"	"扑卜"	""	""
"pʰuʔ"	"8"	"仆"	""	""
"muʔ"	"7"	"木目牧穆"	""	""
"muʔ"	"8"	"木-"	""	""
"fuʔ"	"7"	"福幅蝠"	""	""
"fuʔ"	"8"	"复伏独毒读"	""	""
"vuʔ"	"7"	"屋沃"	""	""
"tuʔ"	"7"	"竹筑烛嘱祝粥督"	""	""
"tuʔ"	"8"	"厾[戳]"	""	""
"tʰuʔ"	"7"	"触畜"	""	""
"tʰuʔ"	"8"	"族轴独牍逐"	""	""
"luʔ"	"7"	"禄褥辱"	""	""
"luʔ"	"8"	"鹿肉麓漉"	""	""
"suʔ"	"7"	"速叔束"	""	""
"suʔ"	"8"	"赎属蜀熟"	""	""
"kuʔ"	"7"	"谷酷"	""	""
"kuʔ"	"8"	"凸"	""	""
"kʰuʔ"	"7"	"哭"	""	""
"pɔʔ"	"7"	"博剥驳"	""	""
"pɔʔ"	"8"	"扑[～克]"	""	""
"pʰɔʔ"	"7"	"朴"	""	""
"pʰɔʔ"	"8"	"薄"	""	""
"mɔʔ"	"7"	"幕莫膜□[宽]"	""	""
"mɔʔ"	"8"	"莫"	""	""
"fɔʔ"	"7"	"霍藿"	""	""
"fɔʔ"	"8"	"缚"	""	""
"vɔʔ"	"7"	"沃[饱满，～谷]"	""	""
"vɔʔ"	"8"	"□[摇晃，～招]"	""	""
"tɔʔ"	"7"	"桌着勺酌作捉琢卓"	""	""
"tɔʔ"	"8"	"啄"	""	""
"tʰɔʔ"	"8"	"昨浊镯戳凿"	""	""
"lɔʔ"	"7"	"乐洛骆络弱烙若酪"	""	""
"lɔʔ"	"8"	"落"	""	""
"sɔʔ"	"7"	"缩索朔"	""	""
"sɔʔ"	"8"	"芍勺-"	""	""
"kɔʔ"	"7"	"觉阁各角"	""	""
"kʰɔʔ"	"7"	"壳确"	""	""
"kʰɔʔ"	"8"	"搉[敲打，～门]"	""	""
"ɔʔ"	"7"	"岳乐"	""	""
"ɔʔ"	"8"	"乐-[姓]"	""	""
"hɔʔ"	"7"	"托讬铎壑"	""	""
"hɔʔ"	"8"	"学鹤"	""	""
"ɔʔ"	"7"	"恶握"	""	""
"tiɔʔ"	"7"	"略掠"	""	""
"tiɔʔ"	"8"	"掠-"	""	""
"tɕiɔʔ"	"7"	"脚鹊爵雀"	""	""
"tɕiɔʔ"	"8"	"嚼"	""	""
"tɕʰiɔʔ"	"7"	"却"	""	""
"tɕʰiɔʔ"	"8"	"嚼-"	""	""
"ȵiɔʔ"	"7"	"疟虐"	""	""
"ɕiɔʔ"	"7"	"削"	""	""
"iɔʔ"	"7"	"约跃"	""	""
"iɔʔ"	"8"	"药"	""	""
"kuɔʔ"	"7"	"郭廓"	""	""
"uɔʔ"	"7"	"扩"	""	""
"pɛʔ"	"7"	"百柏伯陌迫北"	""	""
"pʰɛʔ"	"7"	"拍珀魄"	""	""
"pʰɛʔ"	"8"	"白帛"	""	""
"mɛʔ"	"7"	"默脉"	""	""
"mɛʔ"	"8"	"墨麦"	""	""
"fɛʔ"	"8"	"或获惑"	""	""
"tɛʔ"	"7"	"得德则责侧窄"	""	""
"tɛʔ"	"8"	"□[挡，～住]"	""	""
"tʰɛʔ"	"7"	"测策册"	""	""
"tʰɛʔ"	"8"	"择泽宅贼"	""	""
"lɛʔ"	"7"	"勒肋"	""	""
"lɛʔ"	"8"	"簕"	""	""
"sɛʔ"	"7"	"色塞瑟"	""	""
"kɛʔ"	"7"	"革隔格"	""	""
"kʰɛʔ"	"7"	"克客刻"	""	""
"ŋɛʔ"	"7"	"额扼厄"	""	""
"ŋɛʔ"	"8"	"□[卡，～住了]"	""	""
"hɛʔ"	"7"	"黑赫"	""	""
"kuɛʔ"	"7"	"国"	""	""
"piʔ"	"7"	"逼臂壁譬愎碧"	""	""
"pʰiʔ"	"7"	"僻辟劈"	""	""
"viʔ"	"7"	"疫役域尉慰"	""	""
"tiʔ"	"7"	"力历的滴"	""	""
"tiʔ"	"8"	"滴"	""	""
"tɕiʔ"	"7"	"唧织职积迹稷"	""	""
"tɕiʔ"	"8"	"几"	""	""
"tɕʰiʔ"	"7"	"赤斥吃掷"	""	""
"tɕʰiʔ"	"8"	"戚直值植籍寂"	""	""
"ȵiʔ"	"7"	"逆迄逸弱若抑"	""	""
"ɕiʔ"	"7"	"室式适释识剔析息熄惜惕夕婿恤锡媳"	""	""
"ɕiʔ"	"8"	"食狄敌"	""	""
"kiʔ"	"7"	"击激戟"	""	""
"kʰiʔ"	"8"	"极"	""	""
"iʔ"	"7"	"驿益译亦翼翌"	""	""
"iʔ"	"8"	"翼-"	""	""
