聲母	韻母	聲調	漢字	註釋
z	uən	[6]	閏	～月
z	uən	[6]	任	2
k	uən	[1]	關	1～門
k	uən	[3]	滾	
k	uən	[3]	棍	
kʰ	uən	[1]	昆	
kʰ	uən	[1]	崑	
kʰ	uən	[1]	傾	～天大雨:傾盆大雨
kʰ	uən	[3]	捆	
kʰ	uən	[3]	困	
kʰ	uən	[3]	坤	乾～
x	uən	[1]	昏	
x	uən	[1]	婚	
x	uən	[1]	葷	
∅	uən	[1]	溫	
∅	uən	[1]	瘟	
∅	uən	[2]	魂	
∅	uən	[2]	餛	
∅	uən	[2]	渾	
∅	uən	[3]	穩	
∅	uən	[4]	混	
∅	uən	[9]	□	□dzouʔ²～:貓頭鷹
tɕ	iʉən	[1]	君	（文）
tɕ	iʉən	[1]	軍	（文）2
tɕʰ	iʉən	[3]	窘	（文）
tɕʰ	iʉən	[3]	菌	（文）
dʑ	iʉən	[2]	羣	（文）
dʑ	iʉən	[6]	郡	（文）
p	om	[1]	□	聞
p	om	[3]	捧	
b	om	[2]	棚	2
b	om	[2]	篷	
b	om	[2]	馮	
b	om	[2]	□	稻～:稻草堆
b	om	[11]	塳	～塵:灰塵
m	om	[2]	芒	麥～
m	om	[2]	蒙	2
m	om	[4]	網	魚～
m	om	[4]	矒	
m	om	[6]	夢	
m	om	[11]	□	～□dzɿ⁵⁴:棒槌
f	om	[1]	風	
f	om	[1]	楓	
f	om	[1]	瘋	
f	om	[1]	諷	
f	om	[1]	豐	
f	om	[1]	封	
f	om	[1]	峯	
f	om	[1]	蜂	
f	om	[1]	鋒	
v	om	[2]	逢	
v	om	[2]	縫	動詞
v	om	[2]	奉	
v	om	[6]	鳳	
v	om	[6]	縫	名詞
t	om	[1]	東	
t	om	[1]	冬	
t	om	[3]	董	
t	om	[3]	懂	
t	om	[5]	凍	
t	om	[5]	棟	
tʰ	om	[1]	通	
tʰ	om	[3]	統	
tʰ	om	[3]	捅	
tʰ	om	[5]	痛	
d	om	[2]	同	
d	om	[2]	銅	
d	om	[2]	桐	
d	om	[2]	筒	
d	om	[2]	童	
d	om	[2]	瞳	
d	om	[2]	□	捲紙
d	om	[2]	□	～西:什麼
d	om	[4]	桶	
d	om	[4]	動	
d	om	[6]	洞	
n	om	[2]	農	人
n	om	[2]	膿	
n	om	[2]	□	1那,中指
n	om	[2]	□	2是～:在
n	om	[3]	□	1是～:在
n	om	[4]	□	使勁大便
n	om	[4]	□	2那,遠指
l	om	[2]	籠	
l	om	[2]	聾	
l	om	[2]	隆	
l	om	[2]	龍	
l	om	[4]	攏	
l	om	[4]	隴	
l	om	[4]	壠	
l	om	[6]	弄	
l	om	[9]	嚨	喉～
ts	om	[1]	棕	
ts	om	[1]	鬃	
ts	om	[1]	宗	
ts	om	[1]	綜	
ts	om	[1]	中	～國
ts	om	[1]	鍾	
ts	om	[1]	鐘	
ts	om	[1]	盅	
ts	om	[1]	終	
ts	om	[3]	總	
ts	om	[3]	冢	
ts	om	[3]	種	～類
ts	om	[3]	腫	
ts	om	[5]	糭	
ts	om	[5]	中	～毒
ts	om	[5]	衆	
ts	om	[5]	種	～樹
tsʰ	om	[1]	聰	
tsʰ	om	[1]	蔥	
tsʰ	om	[1]	囪	
tsʰ	om	[1]	充	
tsʰ	om	[3]	寵	
tsʰ	om	[5]	銃	
tsʰ	om	[9]	楤	柴～:尖頭扁擔
dz	om	[2]	叢	
dz	om	[2]	蟲	
dz	om	[2]	崇	
dz	om	[2]	從	介詞
dz	om	[2]	茸	
dz	om	[4]	重	形容詞
dz	om	[4]	仲	
dz	om	[6]	誦	
dz	om	[6]	頌	
dz	om	[6]	訟	
dz	om	[11]	重	～陽
s	om	[1]	鬆	
s	om	[1]	嵩	
s	om	53	慫	
s	om	[5]	送	
s	om	[5]	宋	
s	om	[12]	松	2～香
z	om	[2]	鱅	～魚:胖頭魚
z	om	[2]	松	1～樹
z	om	[2]	㞞	精液
z	om	[4]	冗	
k	om	[1]	公	
k	om	[1]	蚣	
k	om	[1]	工	
k	om	[1]	功	
k	om	[1]	攻	
k	om	[1]	弓	2
k	om	[1]	躬	
k	om	[1]	宮	
k	om	[1]	恭	
k	om	[3]	汞	
k	om	[5]	貢	
k	om	[5]	供	上～
k	om	[5]	□	鞭痕
kʰ	om	[1]	空	～氣
kʰ	om	[3]	孔	
kʰ	om	[3]	恐	
kʰ	om	[3]	控	
kʰ	om	[5]	空	有～
ɡ	om	[6]	共	2～產黨
x	om	[1]	烘	
x	om	[3]	轟	
x	om	[3]	哄	
∅	om	[1]	翁	
∅	om	[2]	宏	
∅	om	[2]	紅	
∅	om	[2]	洪	
∅	om	[2]	虹	
∅	om	[3]	塕	灰塵
∅	om	[6]	□	陷
tɕ	iom	[1]	供	贍養
tɕ	iom	[9]	弓	1彈～:彈花弓
dʑ	iom	[2]	窮	
dʑ	iom	[6]	共	1～個:同一個
ȵ	iom	[2]	絨	
ȵ	iom	[2]	濃	
ɕ	iom	[1]	兄	
ɕ	iom	[1]	胸	
ɕ	iom	[1]	凶	
ɕ	iom	[1]	兇	
∅	iom	[1]	雍	
∅	iom	[2]	榮	
∅	iom	[2]	熊	
∅	iom	[2]	雄	
∅	iom	[2]	融	
∅	iom	[2]	容	
∅	iom	[2]	蓉	
∅	iom	[2]	庸	
∅	iom	[2]	癰	
∅	iom	[3]	擁	
∅	iom	[3]	甬	
∅	iom	[3]	勇	
∅	iom	[3]	湧	
∅	iom	[3]	永	2
∅	iom	[3]	泳	
∅	iom	[3]	詠	
∅	iom	[6]	用	
∅	ɚ	[2]	兒	（文）2
∅	ɚ	[2]	而	（文）
∅	ɚ	[4]	爾	（文）2
∅	ɚ	[6]	二	（文）3
∅	ɚ	[0]	耳	（文）2黑木～
∅	iʔ	[7]	一	2
∅	iʔ	[7]	憶	
∅	iʔ	[7]	億	
∅	iʔ	[7]	□	2又
p	ɜʔ	[7]	撥	
p	ɜʔ	[7]	鈦	
p	ɜʔ	[7]	百	
p	ɜʔ	[7]	柏	
p	ɜʔ	[7]	伯	
p	ɜʔ	[7]	檗	
pʰ	ɜʔ	[7]	潑	
pʰ	ɜʔ	[7]	拍	
pʰ	ɜʔ	[7]	魄	
pʰ	ɜʔ	[7]	𤖼	掰;跨
b	ɜʔ	[8]	鉢	
b	ɜʔ	[8]	白	
b	ɜʔ	[8]	□	泥～:土塊
m	ɜʔ	[8]	末	
m	ɜʔ	[8]	沫	
m	ɜʔ	[8]	沒	
m	ɜʔ	[8]	陌	
m	ɜʔ	[8]	麥	
m	ɜʔ	[8]	脈	
f	ɜʔ	[7]	彿	
f	ɜʔ	[7]	弗	不
v	ɜʔ	[8]	佛	
v	ɜʔ	[8]	物	
t	ɜʔ	[7]	答	
t	ɜʔ	[7]	得	2
t	ɜʔ	[7]	□	雞啄物
t	ɜʔ	[7]	□	～瓶:一種罈子
t	ɜʔ	[7]	□	□ze¹¹～:如果
tʰ	ɜʔ	[7]	脫	
tʰ	ɜʔ	[7]	忒	
d	ɜʔ	[8]	大	2～家
d	ɜʔ	[8]	沓	
d	ɜʔ	[8]	奪	
d	ɜʔ	[8]	突	
d	ɜʔ	[8]	特	2～別
n	ɜʔ	[8]	納	
n	ɜʔ	[0]	呢	3句未助詞
l	ɜʔ	[8]	粒	
l	ɜʔ	[8]	辣	
l	ɜʔ	[8]	捋	～袖
l	ɜʔ	[8]	劣	
l	ɜʔ	[8]	落	2擦～去:擦掉
l	ɜʔ	[8]	肋	
l	ɜʔ	[8]	勒	
ts	ɜʔ	[7]	執	1
ts	ɜʔ	[7]	汁	
ts	ɜʔ	[7]	質	
ts	ɜʔ	[7]	卒	～兒:棋子之一
ts	ɜʔ	[7]	則	
ts	ɜʔ	[7]	摘	
ts	ɜʔ	[7]	責	
ts	ɜʔ	[7]	積	
ts	ɜʔ	[7]	炙	
ts	ɜʔ	[7]	織	
ts	ɜʔ	[7]	□	麻～:發麻
ts	ɜʔ	[7]	□	手～頭;手指
tsʰ	ɜʔ	[7]	撮	
tsʰ	ɜʔ	[7]	猝	
tsʰ	ɜʔ	[7]	出	
tsʰ	ɜʔ	[7]	測	
tsʰ	ɜʔ	[7]	拆	
tsʰ	ɜʔ	[7]	坼	裂縫兒
tsʰ	ɜʔ	[7]	策	
tsʰ	ɜʔ	[7]	冊	
tsʰ	ɜʔ	[7]	斥	
tsʰ	ɜʔ	[7]	赤	1～腳
tsʰ	ɜʔ	[7]	□	弗～□tɕieʔ⁴⁵:頑皮
dz	ɜʔ	[8]	蟄	
dz	ɜʔ	[8]	絕	1
dz	ɜʔ	[8]	侄	
dz	ɜʔ	[8]	朮	1白～
dz	ɜʔ	[8]	述	1
dz	ɜʔ	[8]	賊	2烏～
dz	ɜʔ	[8]	澤	
dz	ɜʔ	[8]	擇	挑選
dz	ɜʔ	[8]	宅	
dz	ɜʔ	[8]	□	～□dzʌ⁵⁴:蛙的一種,生活在山澗裏
s	ɜʔ	[7]	些	
s	ɜʔ	[7]	屑	風～-:頭皮屑
s	ɜʔ	[7]	刷	1
s	ɜʔ	[7]	雪	1
s	ɜʔ	[7]	蝨	
s	ɜʔ	[7]	失	
s	ɜʔ	[7]	戌	1
s	ɜʔ	[7]	率	～領
s	ɜʔ	[7]	釋	
z	ɜʔ	[8]	雜	
z	ɜʔ	[8]	十	
z	ɜʔ	[8]	什	～物
z	ɜʔ	[8]	拾	
z	ɜʔ	[8]	人	2
z	ɜʔ	[8]	實	
z	ɜʔ	[8]	石	2～頭
k	ɜʔ	[7]	個	3
k	ɜʔ	[7]	合	～眼:閉眼;～算
k	ɜʔ	[7]	蛤	
k	ɜʔ	[7]	割	
k	ɜʔ	[7]	葛	
k	ɜʔ	[7]	格	
k	ɜʔ	[7]	革	
k	ɜʔ	[7]	隔	
k	ɜʔ	[7]	嗝	
k	ɜʔ	[7]	□	這
k	ɜʔ	[7]	□	忒～:太
kʰ	ɜʔ	[7]	咳	～嗽
kʰ	ɜʔ	[7]	磕	
kʰ	ɜʔ	[7]	掐	
kʰ	ɜʔ	[7]	刻	2
kʰ	ɜʔ	[7]	克	
kʰ	ɜʔ	[7]	客	
ɡ	ɜʔ	[8]	𢷒	輕頭～:前後輕重不同的擔子
ɡ	ɜʔ	[8]	掘	
ɡ	ɜʔ	[8]	□	凸
ɡ	ɜʔ	[8]	□	～角兒:牛互相頂角
ŋ	ɜʔ	[8]	齧	咬
ŋ	ɜʔ	[8]	覈	
ŋ	ɜʔ	[8]	核	2審～
ŋ	ɜʔ	[8]	□	～斷:折斷
x	ɜʔ	[7]	瞎	
x	ɜʔ	[7]	赫	
x	ɜʔ	[7]	嚇	
∅	ɜʔ	[7]	阿	1詞頭,如,～爹:父親
∅	ɜʔ	[7]	押	
∅	ɜʔ	[7]	壓	
∅	ɜʔ	[7]	軛	
∅	ɜʔ	[8]	合	～作
∅	ɜʔ	[8]	盒	
∅	ɜʔ	[8]	匣	
∅	ɜʔ	[8]	還	～有
p	iəʔ	[7]	鱉	
p	iəʔ	[7]	筆	
p	iəʔ	[7]	畢	
p	iəʔ	[7]	必	
p	iəʔ	[7]	觱	～篥:樂器名
p	iəʔ	[7]	碧	
p	iəʔ	[7]	璧	
p	iəʔ	[7]	□	菜蔫
pʰ	iəʔ	[7]	撇	
pʰ	iəʔ	[7]	䏘	女陰
pʰ	iəʔ	[7]	劈	
pʰ	iəʔ	[7]	僻	2
b	iəʔ	[8]	鼻	
b	iəʔ	[8]	別	2特～
b	iəʔ	[8]	弼	
m	iəʔ	[8]	滅	
m	iəʔ	[8]	搣	捻
m	iəʔ	[8]	篾	
m	iəʔ	[8]	密	
m	iəʔ	[8]	蜜	
m	iəʔ	[8]	覓	
t	iəʔ	[7]	跌	
tʰ	iəʔ	[7]	帖	
tʰ	iəʔ	[7]	貼	
tʰ	iəʔ	[7]	鐵	
d	iəʔ	[8]	疊	
d	iəʔ	[8]	碟	
d	iəʔ	[8]	牒	
d	iəʔ	[8]	蝶	
d	iəʔ	[8]	諜	
d	iəʔ	[8]	秩	
d	iəʔ	[8]	敵	
d	iəʔ	[8]	狄	姓
l	iəʔ	[8]	獵	
l	iəʔ	[8]	躐	走
l	iəʔ	[8]	𥲁	簟～:曬糧食用的大竹蓆
l	iəʔ	[8]	立	
l	iəʔ	[8]	列	
l	iəʔ	[8]	烈	
l	iəʔ	[8]	裂	
l	iəʔ	[8]	栗	
l	iəʔ	[8]	律	
l	iəʔ	[8]	率	
l	iəʔ	[8]	略	
l	iəʔ	[8]	掠	
l	iəʔ	[8]	篥	觱～:樂器名
tɕ	iəʔ	[7]	眨	
tɕ	iəʔ	[7]	夾	
tɕ	iəʔ	[7]	接	
tɕ	iəʔ	[7]	摺	
tɕ	iəʔ	[7]	褶	
tɕ	iəʔ	[7]	羯	閹
tɕ	iəʔ	[7]	劫	
tɕ	iəʔ	[7]	挾	～菜
tɕ	iəʔ	[7]	急	
tɕ	iəʔ	[7]	級	
tɕ	iəʔ	[7]	給	供～
tɕ	iəʔ	[7]	哲	
tɕ	iəʔ	[7]	浙	
tɕ	iəʔ	[7]	揭	
tɕ	iəʔ	[7]	繭	～綿:繭上的纖維
tɕ	iəʔ	[7]	節	2
tɕ	iəʔ	[7]	結	
tɕ	iəʔ	[7]	潔	
tɕ	iəʔ	[7]	䥛	釤～:鐮刀
tɕ	iəʔ	[7]	吉	
tɕ	iəʔ	[7]	爵	
tɕ	iəʔ	[7]	桔	～梗:中藥名
tɕ	iəʔ	[7]	即	
tɕ	iəʔ	[7]	戟	
tɕ	iəʔ	[7]	脊	2
tɕ	iəʔ	[7]	擊	
tɕ	iəʔ	[7]	激	
tɕ	iəʔ	[7]	□	弗□tsʰɜʔ⁵～:頑皮
tɕʰ	iəʔ	[7]	起	2關～來
tɕʰ	iəʔ	[7]	妾	
tɕʰ	iəʔ	[7]	輯	
tɕʰ	iəʔ	[7]	徹	
tɕʰ	iəʔ	[7]	撤	
tɕʰ	iəʔ	[7]	切	
tɕʰ	iəʔ	[7]	挈	提起來
tɕʰ	iəʔ	[7]	七	
tɕʰ	iəʔ	[7]	漆	2噴～
tɕʰ	iəʔ	[7]	膝	
tɕʰ	iəʔ	[7]	雀	
tɕʰ	iəʔ	[7]	鵲	
tɕʰ	iəʔ	[7]	戚	
tɕʰ	iəʔ	[7]	喫	
tɕʰ	iəʔ	[7]	□	鴨子啄物
tɕʰ	iəʔ	[7]	□	～口:澀
tɕʰ	iəʔ	[7]	□	面～:臉
dʑ	iəʔ	[8]	捷	
dʑ	iəʔ	[8]	集	
dʑ	iəʔ	[8]	習	
dʑ	iəʔ	[8]	襲	
dʑ	iəʔ	[8]	及	2弗～:不如
dʑ	iəʔ	[8]	傑	
dʑ	iəʔ	[8]	鱔	
dʑ	iəʔ	[8]	件	
dʑ	iəʔ	[8]	疾	
dʑ	iəʔ	[8]	狹	
dʑ	iəʔ	[8]	殖	
dʑ	iəʔ	[8]	植	
dʑ	iəʔ	[8]	極	
dʑ	iəʔ	[8]	劇	婺～
dʑ	iəʔ	[8]	席	主～
dʑ	iəʔ	[8]	□	～個兒:誰
ȵ	iəʔ	[8]	聶	
ȵ	iəʔ	[8]	躡	
ȵ	iəʔ	[8]	業	
ȵ	iəʔ	[8]	入	1～被:往被套裏裝棉絮
ȵ	iəʔ	[8]	熱	
ȵ	iəʔ	[8]	孽	
ȵ	iəʔ	[8]	捏	
ȵ	iəʔ	[8]	虐	
ȵ	iəʔ	[8]	疟	
ɕ	iəʔ	[7]	拾	
ɕ	iəʔ	[7]	攝	
ɕ	iəʔ	[7]	脅	
ɕ	iəʔ	[7]	吸	
ɕ	iəʔ	[7]	㽺	不好
ɕ	iəʔ	[7]	薛	
ɕ	iəʔ	[7]	泄	
ɕ	iəʔ	[7]	設	
ɕ	iəʔ	[7]	歇	
ɕ	iəʔ	[7]	悉	
ɕ	iəʔ	[7]	室	
ɕ	iəʔ	[7]	恤	
ɕ	iəʔ	[7]	削	
ɕ	iəʔ	[7]	息	
ɕ	iəʔ	[7]	熄	
ɕ	iəʔ	[7]	式	
ɕ	iəʔ	[7]	惜	得農～:討人喜歡,可～
ɕ	iəʔ	[7]	適	2
ɕ	iəʔ	[7]	釋	
ɕ	iəʔ	[7]	錫	2
ɕ	iəʔ	[7]	析	
ʑ	iəʔ	[8]	涉	
ʑ	iəʔ	[8]	入	3～伏
ʑ	iəʔ	[8]	折	～本
ʑ	iəʔ	[8]	舌	
ʑ	iəʔ	[8]	截	
ʑ	iəʔ	[8]	日	2～本
ʑ	iəʔ	[8]	嚼	
ʑ	iəʔ	[8]	勺	
ʑ	iəʔ	[8]	芍	
ʑ	iəʔ	[8]	弱	
ʑ	iəʔ	[8]	夕	
∅	iəʔ	[7]	揖	
∅	iəʔ	[7]	乙	
∅	iəʔ	[7]	一	1
∅	iəʔ	[7]	約	
∅	iəʔ	[7]	抑	
∅	iəʔ	[7]	益	2
∅	iəʔ	[7]	□	～束:收拾
∅	iəʔ	[8]	爺	2
∅	iəʔ	[8]	也	
∅	iəʔ	[8]	狹	
∅	iəʔ	[8]	峽	
∅	iəʔ	[8]	葉	
∅	iəʔ	[8]	協	
∅	iəʔ	[8]	逸	
∅	iəʔ	[8]	熨	～斗
∅	iəʔ	[8]	翼	2
∅	iəʔ	[8]	亦	
∅	iəʔ	[8]	譯	
∅	iəʔ	[8]	易	交～
∅	iəʔ	[8]	液	
ts	uɑʔ	[7]	㰵	吮吸
dz	uɑʔ	[8]	絕	2
dz	uɑʔ	[8]	述	2
dz	uɑʔ	[8]	朮	2白～
dz	uɑʔ	[8]	術	
s	uɑʔ	[7]	刷	2
s	uɑʔ	[7]	雪	2
s	uɑʔ	[7]	戌	2
k	uɑʔ	[7]	括	
k	uɑʔ	[7]	刮	
k	uɑʔ	[7]	骨	
k	uɑʔ	[7]	㶁	開裂
kʰ	uɑʔ	[7]	闊	
kʰ	uɑʔ	[7]	屈	1彎
x	uɑʔ	[7]	喝	啜
x	uɑʔ	[7]	豁	
x	uɑʔ	[7]	忽	
x	uɑʔ	[7]	霍	
x	uɑʔ	[7]	藿	
∅	uɑʔ	[7]	挖	
∅	uɑʔ	[7]	𩑦	溺
∅	uɑʔ	[7]	核	1桃～
∅	uɑʔ	[8]	活	2
∅	uɑʔ	[8]	滑	
∅	uɑʔ	[8]	猾	狡～
∅	uɑʔ	[8]	鑊	鍋
∅	uɑʔ	[8]	或	
∅	uɑʔ	[8]	獲	
∅	uɑʔ	[8]	劃	漢字的一筆
p	uoʔ	[7]	八	
p	uoʔ	[7]	□	老～:陰莖
b	uoʔ	[8]	拔	
b	uoʔ	[8]	□	捺,一種筆畫
f	uoʔ	[7]	法	
f	uoʔ	[7]	髮	
f	uoʔ	[7]	發	
v	uoʔ	[8]	筏	
v	uoʔ	[8]	罰	
v	uoʔ	[8]	□	泡沫
t	uoʔ	[7]	搭	
t	uoʔ	[7]	□	一～:一滴
t	uoʔ	[7]	□	地～:旱地
t	uoʔ	[7]	□	～印:蓋圖章
t	uoʔ	[7]	□	～□uɑ⁰:吧,一種句未助詞
t	uoʔ	[7]	□	～□dzɿ⁵⁴:幫助挑擔用的棍子
tʰ	uoʔ	[7]	塔	
tʰ	uoʔ	[7]	獺	
tʰ	uoʔ	[7]	託	
tʰ	uoʔ	[7]	托	
tʰ	uoʔ	[7]	拓	
tʰ	uoʔ	[7]	溚	
tʰ	uoʔ	[7]	□	拃
d	uoʔ	[8]	踏	
d	uoʔ	[8]	達	
d	uoʔ	[8]	□	九里～:馬蜂
n	uoʔ	[8]	捺	
l	uoʔ	[8]	賂	
l	uoʔ	[8]	臘	
l	uoʔ	[8]	蠟	
l	uoʔ	[8]	鑞	
l	uoʔ	[8]	落	1～雨:下雨
l	uoʔ	[8]	駱	
l	uoʔ	[8]	洛	
l	uoʔ	[8]	絡	
l	uoʔ	[8]	樂	快～
ts	uoʔ	[7]	撒	
ts	uoʔ	[7]	札	
ts	uoʔ	[7]	紮	
ts	uoʔ	[7]	作	
tsʰ	uoʔ	[7]	插	
tsʰ	uoʔ	[7]	察	
s	uoʔ	[7]	薩	
s	uoʔ	[7]	產	1～母
s	uoʔ	[7]	殺	
s	uoʔ	[7]	索	
s	uoʔ	[7]	柵	
s	uoʔ	[7]	□	塞進
s	uoʔ	[7]	□	～冷:感冒
z	uoʔ	[8]	煠	水煮
z	uoʔ	[8]	閘	
z	uoʔ	[8]	鍘	
z	uoʔ	[8]	鑿	
z	uoʔ	[8]	昨	
z	uoʔ	[8]	𧮙	罵
k	uoʔ	[7]	夾	簟𥲁～:簟兩邊的竹竿
k	uoʔ	[7]	裌	
k	uoʔ	[7]	甲	
k	uoʔ	[7]	各	
k	uoʔ	[7]	閣	
k	uoʔ	[7]	擱	
k	uoʔ	[7]	胳	
k	uoʔ	[7]	郭	
k	uoʔ	[7]	覺	1
k	uoʔ	[7]	角	
k	uoʔ	[7]	□	越～:更加
kʰ	uoʔ	[7]	廓	
kʰ	uoʔ	[7]	擴	
kʰ	uoʔ	[7]	確	
kʰ	uoʔ	[7]	殼	
ɡ	uoʔ	[8]	挾	抱
ŋ	uoʔ	[8]	鶴	
ŋ	uoʔ	[8]	嶽	
ŋ	uoʔ	[8]	岳	
∅	uoʔ	[7]	鴨	
∅	uoʔ	[7]	惡	形容詞
∅	uoʔ	[8]	下	1～底:下面
∅	uoʔ	[8]	狹	
∅	uoʔ	[8]	活	1快～:快樂
∅	uoʔ	[8]	學	
∅	uoʔ	[8]	核	2老～袋兒:陰囊
tɕ	iʉoʔ	[7]	蚱	～蜢:蝗蟲
tɕ	iʉoʔ	[7]	橘	
tɕ	iʉoʔ	[7]	腳	
tɕ	iʉoʔ	[7]	覺	2
tɕʰ	iʉoʔ	[7]	缺	
tɕʰ	iʉoʔ	[7]	屈	2
tɕʰ	iʉoʔ	[7]	□	溼
dʑ	iʉoʔ	[8]	着	～火;尋～:找到
ɕ	iʉoʔ	[7]	血	
ȵ	iʉoʔ	[8]	月	
∅	iʉoʔ	[8]	悅	
∅	iʉoʔ	[8]	閱	
∅	iʉoʔ	[8]	越	
∅	iʉoʔ	[8]	粵	
∅	iʉoʔ	[8]	藥	
∅	iʉoʔ	[8]	樂	音～
p	eiʔ	[7]	潷	
p	eiʔ	[7]	北	
p	eiʔ	[7]	逼	
p	eiʔ	[7]	壁	
p	eiʔ	[7]	□	無～:沒有
pʰ	eiʔ	[7]	匹	
pʰ	eiʔ	[7]	僻	1
b	eiʔ	[8]	𧼱	追;驅趕
m	eiʔ	[8]	墨	
m	eiʔ	[8]	默	
t	eiʔ	[7]	德	
t	eiʔ	[7]	得	1～罪
t	eiʔ	[7]	嫡	
t	eiʔ	[7]	的	
t	eiʔ	[7]	扚	拾
tʰ	eiʔ	[7]	踢	
tʰ	eiʔ	[7]	剔	
tʰ	eiʔ	[7]	□	替,介詞
d	eiʔ	[8]	特	1～爲:故意
d	eiʔ	[8]	糴	
n	eiʔ	[8]	日	1今～
l	eiʔ	[8]	𢯰	讓帶水的東西自行滴乾
l	eiʔ	[8]	力	
l	eiʔ	[8]	歷	
l	eiʔ	[8]	曆	
ts	eiʔ	[7]	只	～有
ts	eiʔ	[7]	側	轉身;～門
ts	eiʔ	[7]	織	
ts	eiʔ	[7]	職	
ts	eiʔ	[7]	識	
ts	eiʔ	[7]	跡	
ts	eiʔ	[7]	隻	
tsʰ	eiʔ	[7]	漆	1～黑
tsʰ	eiʔ	[7]	刺	～鞋底:納鞋底
tsʰ	eiʔ	[7]	赤	2紅～豆兒:紅小豆
tsʰ	eiʔ	[7]	尺	
dz	eiʔ	[8]	直	
dz	eiʔ	[8]	值	
s	eiʔ	[7]	塞	
s	eiʔ	[7]	色	
s	eiʔ	[7]	適	1
s	eiʔ	[7]	飾	
s	eiʔ	[7]	錫	1～箔
z	eiʔ	[8]	賊	1
z	eiʔ	[8]	食	
z	eiʔ	[8]	蝕	
z	eiʔ	[8]	蓆	
z	eiʔ	[8]	石	1鵝卵～;姓
kʰ	eiʔ	[7]	剋	
kʰ	eiʔ	[7]	刻	1
ŋ	eiʔ	[8]	逆	
x	eiʔ	[7]	黑	
∅	eiʔ	[7]	益	1
k	ueiʔ	[7]	國	
∅	ueiʔ	[8]	或	
p	ouʔ	[7]	博	
p	ouʔ	[7]	剝	
p	ouʔ	[7]	卜	姓
p	ouʔ	[7]	□	腳～肚:腿肚子
pʰ	ouʔ	[7]	朴	
pʰ	ouʔ	[7]	扑	
pʰ	ouʔ	[7]	撲	
pʰ	ouʔ	[7]	樸	
pʰ	ouʔ	[7]	覆	1趴
pʰ	ouʔ	[7]	□	老鷹～小雞兒:老鷹捉小雞
b	ouʔ	[8]	鵓	～鴿:鴿子
b	ouʔ	[8]	薄	形容詞
b	ouʔ	[8]	箔	
b	ouʔ	[8]	縛	系
b	ouʔ	[8]	雹	
b	ouʔ	[8]	菔	蘆～:蘿卜
m	ouʔ	[8]	莫	
m	ouʔ	[8]	膜	
m	ouʔ	[8]	寞	
m	ouʔ	[8]	摸	
m	ouʔ	[8]	木	
m	ouʔ	[8]	目	
m	ouʔ	[8]	穆	
f	ouʔ	[7]	福	
f	ouʔ	[7]	幅	
f	ouʔ	[7]	蝠	
f	ouʔ	[7]	複	
f	ouʔ	[7]	腹	
f	ouʔ	[7]	覆	2
f	ouʔ	[7]	復	
v	ouʔ	[8]	服	
v	ouʔ	[8]	伏	人～
t	ouʔ	[7]	陡	
t	ouʔ	[7]	篤	
t	ouʔ	[7]	督	
tʰ	ouʔ	[7]	禿	
d	ouʔ	[8]	獨	
d	ouʔ	[8]	讀	
d	ouʔ	[8]	牘	
d	ouʔ	[8]	犢	
d	ouʔ	[8]	毒	
l	ouʔ	[8]	鹿	
l	ouʔ	[8]	祿	
l	ouʔ	[8]	簏	一～洋火:一盒火柴
l	ouʔ	[8]	六	
l	ouʔ	[8]	陸	
l	ouʔ	[8]	綠	
l	ouʔ	[8]	錄	
ts	ouʔ	[7]	桌	
ts	ouʔ	[7]	卓	
ts	ouʔ	[7]	琢	
ts	ouʔ	[7]	啄	
ts	ouʔ	[7]	竹	
ts	ouʔ	[7]	築	
ts	ouʔ	[7]	祝	
ts	ouʔ	[7]	粥	
ts	ouʔ	[7]	足	
ts	ouʔ	[7]	燭	
ts	ouʔ	[7]	囑	
tsʰ	ouʔ	[7]	戳	
tsʰ	ouʔ	[7]	畜	～牲
tsʰ	ouʔ	[7]	蓄	儲～
tsʰ	ouʔ	[7]	促	
tsʰ	ouʔ	[7]	觸	
dz	ouʔ	[8]	濁	
dz	ouʔ	[8]	浞	～雨:被雨淋
dz	ouʔ	[8]	族	
dz	ouʔ	[8]	逐	2
dz	ouʔ	[8]	俗	
dz	ouʔ	[8]	續	
dz	ouʔ	[8]	蜀	
dz	ouʔ	[8]	□	～□uən⁵⁴:貓頭鷹
s	ouʔ	[7]	說	～話:話,名詞
s	ouʔ	[7]	朔	
s	ouʔ	[7]	速	
s	ouʔ	[7]	肅	
s	ouʔ	[7]	宿	
s	ouʔ	[7]	縮	
s	ouʔ	[7]	叔	
s	ouʔ	[7]	粟	
s	ouʔ	[7]	束	
z	ouʔ	[8]	熟	
z	ouʔ	[8]	贖	
z	ouʔ	[8]	屬	
z	ouʔ	[8]	辱	
k	ouʔ	[7]	穀	
k	ouʔ	[7]	谷	
kʰ	ouʔ	[7]	哭	
kʰ	ouʔ	[7]	酷	
∅	ouʔ	[7]	屋	
∅	ouʔ	[7]	齷	
∅	ouʔ	[7]	握	
∅	ouʔ	[7]	沃	
∅	ouʔ	[8]	□	搖
tɕʰ	iouʔ	[7]	麯	
tɕʰ	iouʔ	[7]	曲	
dʑ	iouʔ	[8]	鐲	
dʑ	iouʔ	[8]	逐	1
dʑ	iouʔ	[8]	軸	車軸
dʑ	iouʔ	[8]	局	
