泥	nɐ213	nɐi213	nɐi31			
提						
蹄						
齐	tʃɐi213					
脐						
黎	lɐi213	lɐi213	lɐi31			
犁						
璃	lɐi213	lei213	li54			
倪	ȵi213	ȵi213	ȵi31			
底	tɐi33	tɐi33	tɐi35			
抵	tɐi33	tɐi33	tɐi35			
挤	tsɐi35	tʃɐi35	tʃɐi55			
洗	ɬɐi33	ɬɐi33	ɬai35			
体	tʰɐi33	tʰɐi33	tʰɐi35			
启	hi33	hei33	hi35			
陛	pʰei33	pei33				
弟	tɐi22	tɐi22	tɐi23			
米	mɐi33	mɐi33	mɐi23			
礼	lɐi213	lɐi22	lɐi23			
闭	pɐi55	pɐi42	pɐi55			
帝	tɐi55	tɐi42	tɐi55			
蒂	tɐi55	tɐi42	tɐi55			
嚏	tʰɐi55	tʰɐi42	tʰɐi55			
涕						
屉						
剃						
济	tsɐi55	tʃɐi55	tʃɐi55			
细	ɬɐi55	ɬɐi55	ɬɐi55			
婿	ɬɐi55	ɬɐi55	ɬɐi55			
计	kɐi55	kɐi55	kɐi55			
继	ki55	kei55	kɐi55			
髻						
脾		pei42				
媲	pʰei33	pei42				
替	tʰɐi55	tʰɐi55	tʰɐi55			
砌	tʃʰɐi55	tʃʰɐi55	tʃʰɐi55			
契	hɐi55	hei55	kʰɐi55			
璧		pei33				
第	tɐi42	tɐi213	tɐi33			
递	tɐi42	tɐi42	tɐi33			
剂	tʃɐi55	tʃɐi55	tʃɐi55			
系	hɐi42	hɐi42	hei55			
系	hɐi42	hɐi42	hei55			
谜	mei213	mi213	mei31			
泥	nɐi213	nɐi213	nɐi31			
丽	lei42	lei42	lɐi33			
隶	lɐi42	tɐi42	tɐi33			
睨		ni213				
诣	tʃi33	tʃi33	tʃi35			
圭	kuei35	kuei35				
闺	kuei35	kuei213	kuei54			
奎	kuei213	kuei213	kuei31			
携	hei35	hi35	kuei31			
畦		kei213				
桂	kuei55	kuei42	kuɐi55			
惠	wei42	wei42	wɐi33			
慧	wei55	wei42	wɐi33			
杯	pui35	pɔi35	pui54			
堆	tui35	tɔi35	tui54			
瑰	kuei55	kuei42	kuɐi55			
灰	hui35	hɔi35	hui55			
煨	wei42	wei33	ʔui54			
偎	wei55	wei55	wɐi55			
胚		pʰei33	pʰei54			
坯	pʰui35	pʰei35	pʰei54			
推	tʰui35	tʰɔi35	tʰui54			
催	tʃʰui35	tʃʰɔi35	tʃʰui54			
崔	tʃʰui35	tʃʰɔi35	tʃʰui54			
魁	kʰuei35	kʰuei35	kʰuei31			
恢	kʰuei35	hɔi35	hui54			
盔						
培	pui213	poi213	pui31			
陪	pui213	pɔi213	pui31			
徘	pai213	pɔi213	pui31			
赔						
裴						
枚						
玫						
莓						
煤						
颓			tui31			
摧	tʃʰui35	tʃʰui35	tʃʰui54			
回	ŋui213	hɔi213	hui31			
茴						
徊	ŋui213	hɔi213	hui31			
梅	mui213	mui213	mui31			
媒	mui213	mui213	mui31			
雷	lui213	lɔi213	lui31			
擂	lui213	lɔi213	lui31			
桅	ŋuei213	wei213	wɐi31			
贿		wei42				
悔	hui33	hei33	hui35			
痿	wei33	wei33	wɐi35			
腿	tʰui33	tʰɔi33	tʰui35			
璀	tʃʰui35	tʃʰɔi35	tʃʰui35			
傀	kʰuei33	kʰuei33				
倍	pui33	pɔi22	pui23			
罪	tʃui33	tʃɔi22	tʃui33			
汇	wei42	wei42	hui33			
每	mui213	mui22	mui23			
馁	ʃui22	nɔ22				
蕾	lui213	lɔi213	lui31			
磊	lui213	lɔi35	lui23			
辈	pui55	pui55	pui55			
背	pui55	pui55	pui55			
背	pui55	pui55	pui55			
对	tui55	tui55	tui55			
碓						
碎	ɬui55	ɬui55	ɬui55			
悔	hui33	hui33	hui35			
贿		wei22				
配	pʰui55	pʰui55	pʰui55			
退	tʰui55	tʰɔi55	tʰui55			
块	wai55	wai55	wai55			
佩	pʰui55	pʰui55	pʰui55			
背	pui42	pui42	pui33			
悖		pɔk3	pui33			
队	tui42	tɔi42	tui33			
溃	kʰuɐi55	kʰuɐi55	kʰuɐi55			
溃	kʰuɐi55	kʰuɐi55	kʰuɐi55			
妹	mui42	mui42	mui33			
昧	mei42	mei42	mei33			
瑁	mɛu42	mau42	məu33			
内	nui42	nɔi42	nɔi33			
累	lui22	lui42	lui33			
擂	lui213	lɔi213	lui31			
碑	pei35	pei35	pei54			
卑	pei35	pei35	pei54			
裨	pei35	pei35				
赀		tʃi35				
斯	ɬi35	ɬi35	ɬi54			
撕	ɬi35	ɬi35	ɬi54			
知	tʃi35	tʃi35	tʃi54			
蜘						
龇	tʃʰi33	tʃʰi35	tʃʰi54			
筛	ʃai35	ʃai35	ʃei54			
支	tʃi35	tʃi35	tʃi54			
枝	tʃi35	tʃi35	tʃi54			
肢						
施	ʃi35	ʃi35	ʃi54			
岐						
骑						
奇	kei213	ki213	ki31			
畸	kei213	kʰei35	ki31			
牺	hei35	hi35	hi54			
曦	hei35	hi35	hi54			
漪		hi22	i35			
披	pʰei35	pʰi35	pʰi54			
皮						
雌	tʃʰi35	tʃi35	tʃi31			
魑	lei213	li42				
差	tʃʰa35		tʃʰa54			
眵	tʃʰi35	tʃʰi35				
崎	ki213	ki213	ki31			
觭		ki213				
疲	pei213	pei213	pi31			
脾	pei213	pei213	pi31			
疵	pʰei33	tʃʰi35	tʃʰi54			
池	tʃi213	tʃi213	tʃi31			
驰	tʃi213	tʃi213	tʃi31			
匙	ʃi213	ʃi213	ʃi31			
匙	ʃi214	ʃi214	ʃi32			
奇	kei213	ki213	ki31			
歧	kei213	ki213	ki31			
弥	mei213	mi213	mi54			
糜	mei213	mi213	mi54			
离	lei213	li213	li31			
篱						
璃	lei213	li213	li54			
儿	ȵi213	ȵi213	ȵi31			
宜	ȵi213	ȵi213	ȵi31			
仪	ȵi213	ȵi22	ȵi31			
移	hei213	hi213	hi31			
庀		pei33	pei55			
彼	pʰei33	pʰei35	pʰi35			
紫	tsi33	tʃei33	tʃei35			
玺		hi33				
纸	tʃi33	tʃi33	tʃi35			
侈		ʃi213				
只	tʃek3	tʃi33	tʃi35			
豕		ʃi35				
弛	tʃi33	tʃi213	tʃi31			
倚		ʔi213	ʔi35			
椅	ʔei33	ʔei33	ʔi35			
此	tʃʰei33	tʃʰei42	tʃʰi35			
徙						
侈		ʃi35				
企	kei213	ki213	ki31			
绮	kei213	ki213	ki31			
被	pei33	pei22	pi23			
婢	pei35	pei42	pei33			
豸		tʃi22				
是	ʃi22	ʃi33	ʃi23			
氏	ʃi42	ʃi42	ʃi55			
技	kei42	kei42	kei33			
妓	kei42					
伎		kei22	kei33			
靡	fei35	mi213	mi31			
荷						
尔	lø22	lɔ22	lɔ23			
蚁	ȵi22	ȵi22	ŋɐi23			
迤	ȵi213	hi213				
臂	pei55	pei55	pei55			
赐	ɬɛ42	tʃʰi42	ɬei55			
譬	pʰei33	pei42				
智	tʃi55	tʃi42	tʃei55			
寘	tʃi55	tʃi42				
翅	tʃi55	tʃi42	tʃʰi55			
寄	kei55	kei42	kei55			
义						
戏	hei55	hei42	hei55			
帔	pʰei35	pʰi35				
刺	tʃʰek5	tʃʰət5	tʃʰɐt5			
企	kei213	ki213	ki23			
被	pei42	pei42	pei33			
避	pei42	pei42	pei33			
渍	tʃek55	tʃek55	tʃek55			
豉	ʃi42	ʃi42	ʃei33			
离	lei213	li213	li31			
荔	lei213	lei42	li31			
谊	ȵi213	ȵi213	ȵi31			
议	ȵi33	ȵi22	ȵi31			
易	hei42	hei42	hei33			
规	kʰuei35	kʰuei35	kʰuei54			
麾		wei35	hui54			
萎	wei35	wei33	wei35			
吹	tʃʰui35	tʃʰui35	tʃʰui54			
炊	tʃʰui35	tʃʰui35	tʃʰui54			
亏	wei35	wei35	kʰuei54			
窥	kʰuei35	kʰuei35	kʰuei54			
随	tʃui213	tʃui213	tʃui31			
垂	ʃui213	ʃui213	tʃui31			
危	wei213	wei213	wei31			
为	wei213	wei213	wei31			
嘴	tsø33	tʃui33	tʃui35			
髓	ɬui33	ɬui33	ɬui35			
诡	kuei33	kuei33	kuɐi35			
毁	wei33	wei33	wɐi35			
委	wei33	wei33	wɐi35			
诿	wei33	wei33	wɐi35			
跪	kuei42	kuei42	kuɐi33			
累	lui42	lui22	lui23			
蕊	ʃui22	ʃui42	ȵui23			
喂	wei55	wei55	wɐi55			
睡	ʃø42	ʃui42	ʃui33			
瑞	ʃui22	ʃui22	ʃui23			
累	lui22	lui42	lui33			
伪	wei33	wei33	wɐi35			
为	wei213	wei42	wɐi31			
悲	pei35	pei35	pei54			
丕						
枇						
琵						
咨						
资	tsi35	tʃi35	tʃi54			
姿	tsi35	tʃi35	tʃi54			
私	ɬi35	ɬi35	ɬi54			
胝		tʃi33				
师	ʃɐi35	ʃɐi35	ʃei54			
狮	ʃɐi35	ʃɐi55	ʃei54			
蛳	ʃɐi35	ʃɐi55	ɬi54			
脂	tʃi33	tʃi33	tʃi35			
尸	ʃi35	ʃi35	ʃi54			
饥	ki35	ki35	ki54			
肌	ki35	ki35	ki54			
伊	ʔi33	ʔei35	ʔi35			
纰	pʰei33	pʰi33				
毗	pʰei33	pei33				
郗		tʃʰi42				
糍						
瓷	tʃei213	tʃi213	tʃi31			
茨		tʃi213	tʃi31			
迟	tʃi213	tʃi213	tʃi31			
祁	ki213	ki213				
鳍						
眉	mei213	mi213	mi31			
楣						
霉	mui213	mui213	mui31			
麋	mei213	mi213	mi31			
尼	nei213	nei213	nei31			
呢	nei213	nei55	nei31			
梨	lei213	li213	li31			
夷						
姨	hei213	hi213	hi31			
彝	hei213	hi213	hi31			
比	pei33	pei33	pi35			
鄙						
姊	tsɛ33	tʃi213	tʃi35			
死	ɬei33	ɬei33	ɬɐi35			
黹		tʃi33				
旨	tʃi33	tʃi33	tʃi35			
指	tʃi33	tʃi33	tʃi35			
矢	ʃi33	ʃi22				
屎						
几	kei35	ki35	ki35			
痞	pʰei33	pʰei33	pʰi35			
雉	tʃʰui33	tʃi213	tʃi31			
美	mei213	mei22	mi23			
履	lui22	lui22	ly23			
秘	pei55	pei42	pei55			
辔		pʰei42	pui55			
庇						
泌						
痹	pei55	pei42	pei55			
秘	pei55	pei42	pei55			
恣	tsi35	tʃʰi35	tʃi54			
四	ɬi55	ɬei55	ɬei55			
肆	ɬi55	ɬei55	ɬei55			
致	tʃi55	tʃi42	tʃei33			
质	tʃɐt55	tʃət5	tʃɐt5			
至	tʃi55	tʃi42	tʃei33			
挚		tʃi35				
冀	ki42	kei42				
骥	ki42	kei42	kʰei55			
懿	ʔi55	ʔei33	ʔei55			
屁	pʰi55	pʰei55	pʰei55			
次	tʃʰi55	tʃʰei55	tʃʰei55			
器	hi55	hei55	hei55			
弃	hi55	hei55	hei55			
备	pei42	pei42	pei33			
鼻	pɐt42	pət22	pɐt23			
篦	pɐi33	pɐi42				
地	tei42	tei42	tei33			
自	tʃei42	tʃei42	tʃei33			
稚	tʃi22	tʃi22	tʃi35			
致	tʃi42	tʃi55	tʃei55			
示	ʃi22	ʃi42	ʃei33			
视	ʃi22	ʃi42	ʃei33			
暨		kei55	kei55			
媚	mei213	mei213	mi31			
寐						
魅	mei42	mei42	mei33			
腻	nɐi42	nɐi42	nɐi33			
利	lei42	lei42	lei33			
痢						
二	ȵi42	ȵi42	ȵei33			
贰						
肄		hei42	hei33			
虽	ɬui35	ɬɯ35	ɬui54			
绥	ɬui35	ɬɯ35	ɬy54			
荽						
追	tʃui35	tʃui35	tʃui54			
槌	tʃui213					
衰	ʃøi35	ʃɔi35	ʃui54			
摔	ɬɐt5	ʃət5	ɬət5			
锥	tʃui35	tʃui35	tʃui54			
龟	kuɐi35	kuɐi35	kuei54			
槌		tʃui35	tʃui31			
锤	tʃui213	tʃui213	tʃui31			
谁	ʃui213	ʃui213	ʃui31			
逵						
葵	kuei213	kuei213	kuei31			
蕤	ʃui22					
帷	tʃui213	wei213	wei31			
维	wei213	wei213	wei31			
惟	wei213	wei213	wei31			
遗	hei213	hi213	hi31			
水	ʃøi33	ʃui33	ʃui35			
轨	kuei33	kuei33	kuɐi35			
癸	kuei55	kuei213	kuɐi31			
揆			kuɐi31			
垒	lui35	lui22	lui54			
蕊	ʃui22		ȵui23			
唯	wei213	wei213	wei31			
唯	wei213	wei213	wei31			
醉	tsui55	tʃui55	tʃui55			
粹	tʃʰui33	tʃʰui55	tʃʰui55			
邃		ʃui213	ɬui35			
帅	ʃøi55	ʃɔi55	ʃui55			
愧	kʰuei33	kʰuei33	kʰuɐi55			
季	kei55	kei55	kei55			
翠	tʃʰui55	tʃʰui55	tʃʰui55			
喟		wei42	wɐi33			
萃	tʃʰui55	tʃʰui55	tʃʰui55			
遂	ɬui55		ʃui35			
隧	ɬui55	ɬui55	ɬui35			
坠	tʃui55	tʃui55	tʃui33			
柜	kuei42	kuei42	kuɐi33			
悸	ki55		kei55			
匮	kʰuei55	kʰuei55	kuɐi33			
馈	kʰuei55	kʰuei55	kʰuei55			
类	lui22	lui22	lui23			
泪	lui42	lui42	lui33			
位	wei42	wei42	wɐi33			
滋	tsi35	tʃi35	tʃi31			
孜	tsi35	tʃi35	tʃi54			
司	ɬi35	ɬi35	ɬi54			
思	ɬi35	ɬi35	ɬi54			
淄	tʃi35	tʃi35	tʃi54			
之	tʃi35	tʃi35	tʃi54			
芝	tʃi35	tʃi35	tʃi54			
诗	ʃi35	ʃi35	ʃi54			
基	ki35	ki35	ki54			
箕						
姬	ki35	ki35	ki54			
嬉	hi35	hei35	hi54			
熙	hi35	hi35	hi54			
医	ʔi35	ʔi35	ʔi54			
痴	tʃʰi35	tʃʰi35	tʃʰi54			
嗤	tʃʰi35	tʃi213	tʃʰi31			
欺	hi35	hi35	hi54			
慈	tʃi213	tʃi213	tʃi31			
磁	tʃi213	tʃi213	tʃi31			
鹚						
丝						
辞	tʃi213	tʃi213	tʃi31			
词	tʃi213	tʃi213	tʃi31			
祠						
持	tʃi213	tʃi213	tʃi31			
时	ʃi213	ʃi213	ʃi31			
棋	ki213	ki213	ki31			
期	ki213	ki213	ki31			
旗	ki213	ki213	ki31			
麒						
其						
厘	lei213	li213	li31			
狸	lei213	li213	li31			
而	lø213	lɔ22	lɔ31			
疑	ȵi213	ȵi213	ȵi31			
怡	hei213	hi213	hi31			
贻	hei213	hi213	hi31			
子	tsei33	tʃei33	tʃɐi35			
梓						
巳						
籽	tsei33	tʃei33	tʃɐi35			
滓	tʃat33	tʃɐi33	tʃɐi35			
使	ʃɐi33	ʃɐi33	ʃɐi35			
驶						
史	ʃɐi55	ʃɐi55	ʃɐi35			
止	tʃi33	tʃi33	tʃi35			
址	tʃi33	tʃi33	tʃi35			
趾						
始	ʃi33	ʃi33	tʃʰi35			
己	kei33	kei33	ki35			
纪	kei33	kei33	ki35			
喜	hei33	hei33	hi35			
禧	hei33	hei33	hi35			
耻	tʃʰi33	tʃʰi33	tʃʰi35			
痔						
齿	tʃʰi33	tʃʰi33	tʃʰi35			
起	hi33	hei33	hi35			
杞	kei33	kei33	ki35			
似	tʃi42	tʃei42	tʃei33			
峙	tʃi42	ʃei42	tʃei33			
祀						
士	ʃi42	ʃei42	ʃɐi33			
仕						
柿	ʃɐi22	ʃɐi22	ʃai31			
市	ʃi22	ʃi22	ʃi23			
你	ni22	nei22	nɐi23			
李	lei22	lei22	li23			
里	lei22	lei22	li23			
理						
鲤						
耳	ȵi22	ȵi22	ȵi23			
拟	ȵi22	ȵi22	ŋɐi23			
矣	hi22					
已	hi22	hi33	hi23			
以	hi22	hi22	hi23			
伺	tʃʰi213	tʃʰət5	tʃi31			
思	ɬei35	ɬi35	ɬi54			
置	tʃi55	tʃi55	tʃei55			
使	ʃɐi33	ʃɐi33	ʃɐi35			
志	tʃi55	tʃi55	tʃei55			
痔						
帜	tʃek5	tʃət5	tʃət5			
试	ʃi55	ʃi42	ʃei55			
记	kei55	kei55	kei55			
意	ʔei55	ʔei55	ʔei55			
厕	tʃʰɐk5	tʃʰɐk5	tʃʰɐt5			
炽	tʃek5	tʃət5	tʃət5			
字	tʃi42	tʃei42	tʃei33			
牸						
寺	tʃi42	ʃi42	tʃei33			
饲	tʃi213	tʃi213	tʃi23			
治	tʃi42	tʃi42	tʃi33			
事	ʃi42	ʃi42	ʃei33			
侍	ʃi42	tʃʰət5	ʃei33			
忌	ki42	kei42	kei33			
吏	lei42	lɐi42	lei33			
饵	ȵi22	ȵi22	ȵi23			
异	hi42	hei42	hei33			
几	ki35	ki35	ki35			
饥						
讥						
机	ki35	ki35	ki54			
希	hi35	hi35	hi54			
稀	hi35	hi35	hi54			
衣	ʔi35	ʔi35	ʔi54			
依	ʔi33	ʔi35	ʔi35			
祈	ki213	kei213	ki31			
沂	ki213		hi31			
几	ki33	kei33	ki35			
岂	hi213	hei33	hi35			
既	kei55	kei55	kei55			
暨	kei55	kei55	kei55			
气	hei55	hei55	hei55			
汽	hei55	hei55	hei55			
毅	ȵi213	ȵi42	ŋɐi33			
非	fei35	fi35	fi54			
飞	fei35	fi35	fi54			
归	kuei35	kuei35	kuei54			
挥	wei35	wei35	wei54			
輝						
徽	hui35	hɔi35	hui54			
威	wei35	wei35	wei54			
妃	fei35	fi35	fi54			
菲	fei35	fi35	fi54			
肥	fei213	fi213	fi31			
微	fei213	wei35	mi31			
薇	fei213	wei35	mi31			
巍	wei213	wei35	wɐi33			
围	wei213	wei213	wei31			
违	wei213	wei213	wei31			
匪	fei33	fei33	fi35			
鬼	kuei33	kuei33	kuɐi35			
菲	fei35	fi35	fi54			
斐	fei35	fei33	fei31			
尾	mei22	mei22	mi23			
娓	mei22	mei22	mi23			
伟	wei55	wei55	wɐi35			
苇	wei213	wei213	wei31			
沸	fɐt5	fət5	fɐt5			
贵	kuei55	kuei55	kuei55			
讳	wei55	wei55	wɐi35			
卉	wei42		hɐi33			
畏	wei55	wei55	wɐi33			
慰	wei55	wei55	wɐi55			
痱						
费	fei55	fei55	fei55			
翡	fei33	fi35	fi35			
未	fei42	mei42	mei33			
味	mei42	mei42	mei33			
魏	wei42	wei42	wɐi33			
汇						
纬	wei55	wei22	wɐi35			
胃	wei42	wei42	wɐi33			
谓	wei42	wei42	wɐi33			
猬						
褒	pøu35	pau33	pəu54			
刀	tøu35	tau35	təu54			
叨	tøu35	tau35	təu54			
遭	tsøu35	tʃau35	tʃəu54			
糟	tsøu35	tʃau35	tʃəu54			
骚	ɬøu35	ɬau35	ɬəu54			
臊	tʃʰøu35	ɬau35	ləu54			
艘	ɬɐu35	ɬəu33	ɬɐu35			
高	køu35	kau35	kəu54			
膏						
篙						
糕						
羔	køu35	kau35	kəu54			
蒿	køu35	kau35	kəu54			
滔	tʰøu35	tʰau35	tʰəu54			
掏	tʰøu35	tau213	təu31			
操	tʃʰøu35	tʃʰau35	tʃʰəu54			
袍	pøu213	pau213	pəu31			
桃	tøu213	tau213	təu31			
涛	tøu213	tʰau35	tʰəu54			
逃						
陶						
淘						
萄						
曹	tʃøu213	tʃau213	tʃəu31			
槽	tʃøu213	tʃau213	tʃəu31			
薅						
毫	høu213	hau213	həu31			
豪						
壕						
号	høu213	hau213	həu31			
毛	møu213	mau213	məu31			
牦	møu213	hau213	məu31			
捞						
唠						
痨						
劳	løu213	lau213	lau31			
牢	løu213	lau213	ləu31			
熬	ŋøu213	ŋau213	ŋau31			
翱	køu35	ŋau213				
保	pøu33	pau33	pəu35			
堡						
宝	pøu33	pau33	pəu35			
岛	tøu33	tau33	təu35			
捣	tøu33	tau33	təu35			
倒						
早	tsøu33	tʃau33	tʃəu35			
枣						
澡	tsʰøu33	tʃʰau55	tʃʰəu55			
扫	løu33	ɬau33	ɬəu55			
嫂	ɬøu33	ɬau33	ɬəu35			
燥	tʃʰøu33	tʃʰau55	tʃʰəu55			
稿	køu33	kau33	kəu35			
好	høu33	hau33	həu35			
袄	ʔøu33	ʔau33	ʔəu35			
懊	ʔøu33	ʔau42	ʔəu35			
讨	tʰøu33	tʰau33	tʰəu35			
草	tsʰøu33	tʃʰau33	tʃʰəu35			
考	hau33	hau33	kʰəu35			
拷						
烤	hau55	hau55	kʰəu35			
抱	pøu22	pau42	pəu23			
道	tøu42	tau42	təu23			
稻	tøu42	tau42	təu33			
皂	tʃøu22	tʃau42	tʃəu23			
造	tʃøu22	tʃau42	tʃəu23			
浩	høu42	hau55	həu33			
皓	høu22	hau55	həu33			
脑	nøu22	nau22	nɐu23			
恼	nøu22	nau22	nɐu23			
老	løu22	lau22	ləu23			
报	pøu55	pau33	pəu55			
到	tøu55	tau55	təu55			
倒	tøu33	tau33	təu35			
躁	tsʰøu55	tʃʰau55	tʃʰəu55			
灶	tsøu55	tʃau55	tʃəu35			
扫	ɬøu55	ɬau55	ɬəu55			
燥	tʃʰøu55	tʃʰau55	tʃʰəu55			
告	køu55	kau55	kəu55			
膏						
犒						
好	høu55	hau55	həu35			
耗	høu55	hau55	həu55			
奥	ʔøu55	ʔau42	ʔəu55			
澳	ʔøu55	ʔau42	ʔəu55			
套	tʰøu55	tʰau55	tʰəu55			
糙	tʃʰøu55	tʃʰau55	tʃʰəu55			
操	tʃʰøu35	tʃʰau35	tʃʰəu54			
靠	kʰøu55	kʰau55	kʰəu55			
暴	pøu42	pau42	pəu33			
菢	pøu42	pau42	pəu33			
盗	tøu42	tau42	təu33			
导	tøu42	tau42	təu33			
悼	tøu42	tau42	təu33			
号	høu42	hau42	həu33			
冒	møu42	mau42	məu33			
帽	møu42	mau42	məu33			
涝	løu213	lau42	lau33			
劳	løu213	lau213	lau31			
傲	ŋøu42	ʔau42	ŋau31			
包	pøu35	pau35	pau54			
苞						
胞	pøu35	pau35	pau54			
脖						
嘲	tʃiu213	tʃiu213	tʃiu31			
抓	tʃa35	tʃok5	tʃa54			
捎	ɬiu35	ɬiu35	ʃau54			
梢	ɬiu36	ɬiu36	ʃau55			
交	tʃau35	tʃau35	kau54			
郊						
茭						
胶						
教	tʃau55	tʃau55	kau55			
坳	ʔau55	ʔau42	ʔau55			
凹	məp5	məp5	məp5			
泡	pʰøu35	pʰau55	pʰau55			
抛	pʰøu36	pʰau35	pʰau54			
抄	tʃʰau35	tʃʰau35	tʃʰau54			
钞	tʃʰau35	tʃʰau35	tʃʰau54			
敲	hau35	hau35	hau54			
跑	pʰøu35	pau213	pau31			
跑	pʰøu35	pʰau35	pʰau35			
刨	pøu213	pau213	pau31			
巢	tʃau213	tʃau213	tʃau31			
肴	ȵau213	hau213				
淆	ȵau213	ȵau213				
茅	møu213	mau213	mau31			
猫	møu213	mɛu55	mau54			
锚	møu213	mɛu55	mau31			
挠	ȵiu55	ʃiu33	nau31			
饱	pøu33	pau33	pau35			
爪	ȵau33	ȵau33	ȵau35			
找	tʃau33	tʃau33	tʃau35			
狡	tʃau33	tʃau35	kau35			
铰						
搞	kau33	kau33	kau35			
搅	tʃau33	kau33	kau35			
炒	tʃʰau33	tʃʰau33	tʃʰau35			
吵	tʃʰau33	tʃʰau34	tʃʰau36			
巧	kʰiu33	kʰiu33	kʰiu35			
鲍	pøu35	pau22	pəu35			
卯	møu22	mau22	mau23			
咬	ȵau33	ȵau22	ȵau23			
豹	pøu55	pɛu55	pau55			
爆	pøu55	pau42	pau55			
罩	tʃau55	tʃau55	tʃau55			
棹						
笊		ʃau33				
稍	ʃau33	ʃau33	ʃau54			
潲	ʃau55	ʃau55	ʃau55			
教	ʃau55	tfau55	kau55			
较						
窖						
酵						
校						
觉	tʃau55	tʃau55	kau55			
孝	hau55	hau42	hau55			
炮	pʰøu55	pʰau55	pʰau55			
泡	pʰøu55	pʰau55	pʰau55			
秒		tʃʰau33				
刨	pøu213	pau213	pau31			
效	ȵau42	ȵau42	ŋau33			
校	ȵau42	ȵau42	kau35			
貌	møu42	mau42	mau33			
闹	nøu42	nau42	nau33			
标	piu35	piu35	piu54			
镖	piu35	piu35	piu54			
焦						
蕉	tsiu35	tʃiu35	tʃiu54			
椒	tsiu35	tʃiu35	tʃiu54			
消	ɬiu35	ɬiu35	ɬiu54			
硝						
销						
霄						
宵	ɬiu35	ɬiu35	ɬiu54			
朝	tʃiu35	tʃiu42	tʃiu54			
召	tʃiu42	tʃiu35	tʃiu54			
昭						
招	tʃiu35	tʃiu35	tʃiu54			
烧	ʃiu35	ʃiu35	ʃiu54			
骄	kiu35	kiu35	kiu54			
娇	kiu35	kiu35	kiu54			
嚣	jiu35	ɬiu35	hiu54			
妖	jiu35	ŋiu35	iu54			
腰						
邀						
要	jiu35	ŋiu35	iu54			
飘	pʰiu35	pʰiu35	pʰiu54			
漂	pʰiu35	pʰiu35	pʰiu54			
锹	tʃʰiu35		tʃʰiu54			
超	tʃʰiu35	tʃʰiu35	tʃʰiu55			
召						
踽						
瓢	piu213	piu213	piu31			
嫖	piu213	piu213	piu31			
樵	tʃiu35	tʃiu35				
瞧	tʃiu35	tʃiu35				
朝	tʃiu213	tʃiu213	tʃiu54			
潮	tʃiu213	tʃiu213	tʃiu31			
韶	tʃiu213	tʃiu213	ʃiu31			
桥	kiu213	kiu213	kiu31			
乔						
侨						
荞						
翘	kʰɛu213	kʰɛu55	hiu54			
苗	miu213	miu213	miu31			
描	miu213	miu213	miu31			
燎	liu213	liu213	liu31			
饶	ȵiu33	ȵiu33	ȵiu23			
摇	jiu213	hiu213	hiu31			
窑						
谣						
遥						
姚	jiu213	hiu213	hiu31			
表	piu33	piu33	piu35			
表	piu35	piu35	piu54			
剿	tsiu33	tʃiu33	tʃiu35			
小	ʃiu33	ɬiu33	ɬiu35			
沼	tʃiu35	tʃiu35	tʃiu33			
少	ɬiu33	ʃiu33	ʃiu35			
矫	kiu35	kiu33	kiu35			
夭	jiu35	ŋiu35	iu54			
漂	pʰiu55	pʰiu55	pʰiu55			
悄		ɬiu35	tʃʰiu54			
鳔	pʰøu55	pʰiu35	pʰiu55			
赵	tʃiu22	tʃiu22	tʃiu23			
兆	tʃiu42	ʃiu42	tʃiu33			
绍	ʃiu42	ʃiu42	ʃiu31			
渺	miu22	miu22	miu23			
藐						
秒	miu22	miu22	miu54			
燎		liu213	liu31			
扰	ʃiu22	ʃiu33	ȵiu23			
绕	ȵiu33	ȵiu33	ȵiu23			
舀	tʰøu33	hiu33	hiu23			
醮	tsøm55	tʃɛm55	tʃim54			
笑	ɬiu55	ɬiu55	ɬiu55			
鞘	tʃʰiu55	tʃʰiu55	ɬiu54			
照	tʃiu55	tʃiu55	tʃiu55			
诏						
少	ʃiu55	ʃiu55	ʃiu55			
要	jiu55	ŋiu55	iu55			
鹞						
票	pʰiu55	pʰiu55	pʰiu55			
漂	pʰiu35	pʰiu35	pʰiu55			
俏	tʃʰiu35	tʃʰiu55	tʃʰiu55			
峭	tʃʰiu35	tʃʰiu55				
噍	ȵai33	jai33	tʃiu54			
召	tʃiu42	tʃiu42	tʃiu54			
邵	tʃiu35	ʃiu42	ʃiu31			
轿	kiu42	kiu42	kiu33			
庙	miu42	miu42	miu33			
妙	miu22	miu42	miu33			
疗	liu213	liu213	liu31			
绕	ȵiu33	liu33	ȵiu23			
耀	jiu42	hiu42	hiu33			
刁	tiu35	tiu35	tiu54			
貂						
雕	tiu35	tiu35	tiu54			
萧	ɬiu35	ɬiu35	ɬiu54			
箫						
潇	ɬiu35	ɬiu35	ɬiu54			
浇	ȵiu213	ȵiu213	ȵiu31			
枭	niu33	ȵau55	ɬiu54			
幺	jiu33	ŋin35	iu54			
吆	jiu33	ŋiu35	iu54			
挑	tʰiu35	tʰiu35	tʰiu54			
条	tiu213	tiu213	tiu31			
调	tiu213	tiu213	tiu31			
聊	liu213	liu213	liu31			
辽						
僚	liu213	liu213	liu31			
尧	ȵiu213	ȵiu213	hiu31			
撩						
鹑						
鸟		tiu33	tiu35			
鸟	niu22	niu33	niu23			
筱			ɬiu35			
