紡	宕合三上養敷	huaŋ31	hoŋ451					
房	宕合三平陽奉	paŋ22	paŋ24					
網	宕合三上養微	maŋ42	ɓaŋ22					
望	宕合三去漾微	moŋ33	ɓɐŋ22					
筐	宕合三平陽溪	kuaŋ33	kʰaŋ45					
狂	宕合三平陽群	kuaŋ22	koŋ24					
縛	宕合三入並藥	——	pak2					
王	江開二平陽雲	ui22（訓“黃”）	ui24（訓“黃”）					
綁	江開二上講幫	paŋ31	pak2（訓“縛”）					
剝	江開二入覺幫	mok5	ɓak5					
駁	江開二入覺幫	——	pok5					
雹	江開二入覺並	pau22	pʰok5					
桌	江開二入覺知	tsʰoŋ22	to451					
啄	江開二入覺知	tʰiaŋ53/tsʰem53（訓）	tiem45（訓）					
捉	江開二入覺莊	tsɔk5	ɗia443（訓“掠”）					
窗	江開二平江初	tʰiaŋ33	tsʰyo45					
雙	江開二平江生	ɬiaŋ33	siaŋ45					
江	江開二平江見	kiaŋ33	kaŋ45					
講	江開二上講見	koŋ31	koŋ451					
角	江開二入覺見	kak5	kak5					
殼	江開二入覺溪	kʰak5	kʰak5					
巷	江開二去絳匣	laŋ44（訓“弄”）	haŋ31					
弄		laŋ44（巷）						
學	江開二入覺匣	ɔ33	o443					
北	曾開一入德幫	pak5	pak5					
墨	曾開一入德明	mak2	ɓak2					
燈	曾開一平登明	tɛŋ33	tiŋ45					
等	曾開一上等端	taŋ31	tʰiŋ31					
德	曾開一入德端	tak5	tak5					
藤	曾開一入登定	tiŋ22	tin24					
特	曾開一平登定	tak2	tak2					
能	曾開一平登泥	naŋ22	nɐŋ24					
曾	曾開一平燈精	tsaŋ33	tsɐŋ45					
層	曾開一平登從	tiaŋ22	tsʰaŋ24					
賊	曾開一入德從	tsʰak2	tsʰak2					
肯	曾開一上等溪	kʰaŋ31	kʰiŋ451					
冰	曾開三平蒸幫	pɛŋ33	piŋ45					
逼	曾開三入職幫	pɛk5	pik5					
力	曾開三入職來	lak2	lak5					
熄	曾開三入職心	ɬɛk5	sik5					
直	曾開三入職證	tsɛk2	tit2					
色	曾開三入職生	ɬɛk5	sik5					
蒸	曾開三平蒸章	tsɛŋ33	tsiŋ45					
證	曾開三去證章	tsɛŋ44	tsia31					
織	曾開三入職章	tsɛk5	tsik5					
(秤～杆)	曾開三去證昌	hu33（訓）	tsʰiŋ45					
繩	曾開三平蒸船	ɬɔ53（訓“索”）	so451（訓“索”）					
食	曾開三入職船	tsia42	tsia443					
識	曾開三入職書	ɬɛk5	sik5					
極	曾開三入職群	kɛk2	kik2					
(興～旺)	曾開三平蒸曉	hɛŋ33	hiŋ45					
(興高～)	曾開三去證曉	hɛŋ44	hiŋ31					
(應～當)	曾開一平蒸影	ɛŋ33	——					
(應～對)	曾開一去證影	ɛŋ44	iŋ45					
蠅	曾開一平蒸以	ɬɛŋ22	siŋ24					
國	曾合一入德見	kuak5	kak5					
百	梗開二入陌幫	pia53	pe451					
伯	梗開二入陌幫	pia53	pe451					
彭	梗開二平庚並	paŋ22	pʰe24					
白	梗開二入陌並	pia42	pe443					
猛	梗開二去梗明	maŋ31	ɓiŋ451					
孟	梗開二去映明	maŋ42	ɓaŋ24					
撐	梗開二平庚徹	tsʰaŋ33	tʰe45					
(拆～開)	梗開二入陌徹	tʰia53	tʰia451					
生	梗開二平庚生	(ɬaŋ33/tsʰia33（白）)	se45					
省	梗開二上梗生	ɬaŋ31	se451					
格	梗開二入陌見	kia53	ke451					
坑	梗開二平庚溪	kʰaŋ33	kʰoŋ31					
客	梗開二入陌溪	kʰia53	kʰe451					
硬	梗開二去映疑	ŋia44	ŋe443					
額	梗開二入陌疑	ŋak2	ŋak2					
嚇	梗開二入陌曉	hia44	he451					
(行～走)	梗開二平庚匣	kia22	kia24					
棚	梗開二平耕並	pʰaŋ22	pe24					
麥	梗開二入麥明	wia42	ɓe443					
脈	梗開二入麥明	wia42	ɓe443					
摘	梗開二入麥知	tɛŋ53	kʰyo451（訓）					
爭	梗開二平耕莊	tsaŋ33	tse45					
隔	梗開二入麥見	kia53	ke451					
幸	梗開二上耿匣	hɛŋ42	kia24					
軛	耿開二入麥影	ia53	ak5					
兵	梗開三平庚幫	pia33	piŋ24					
柄	梗開三去映幫	pia44	pia31					
平	梗開三平庚並	pʰɛŋ22	pia24					
病	梗開三去映並	pia33	pia443					
明	梗開三平庚明	mɛŋ22	ɓiŋ24					
命	梗開三去映明	mɛŋ42/mia33	ɓia443					
鏡	梗開三去映見	kia44	kiŋ31					
迎	梗開三平庚疑	ɛŋ22	niŋ22					
逆	梗開三入陌疑	ak2	ŋik2					
影	梗開三上梗影	ɛŋ31	ia451					
餅	梗開三上梗幫	pia31	pia451					
名	梗開三平清明	mia22	ɓia24					
領	梗開三上靜來	nia31	nia451					
嶺	梗開三上靜來	nia31	nia451					
精	梗開三平清精	tsɛŋ33	tsiŋ45					
井	梗開三上靜精	tsia31	tsɛ451					
脊	梗開三入昔精	tsia53	cia451					
清	梗開三平清清	tsʰɛŋ33	tsʰiŋ45					
請	梗開三上靜清	tsʰia31	tsʰia451					
情	梗開三平清從	tsʰɛŋ22	tsiŋ24					
靜	梗開三上靜從	tsɛŋ42	tsʰiŋ443					
姓	梗開三去勁心	ɬia44	sia31					
靚	梗開三去勁從	liaŋ44（美）	lieŋ31（美）					
惜	梗開三入昔心	ɬɛk5	sik5					
程	梗開三平清澄	tsʰɛŋ22	tsʰiŋ24					
(正～月)	梗開三平清章	tsia33	tsia45					
正(～正)	梗開三去勁章	tsia44	tsia31					
隻(一～)	梗開三入昔章	tsia53	tsia451					
尺	梗開三入昔昌	tsʰiɛu53	tsyo451					
聲	梗開三平清書	ɬia33	sia45					
成	梗開三平清禪	tsia22	siŋ24					
石	梗開三入溪禪	tsiɛu42	tsyo443					
頸	梗開三上靜見	kɛŋ31	kiŋ45					
輕	梗開三平清溪	kʰiŋ33	kʰiŋ45					
贏	梗開三平清以	ia22	ia24					
亦	梗開三入昔以	jiɛk2	jiek5					
壁	梗開四入錫幫	pia53	pik5					
瓶	梗開四平青並	pʰɛŋ22						
樽			tsun45					
釘	梗開四平青端	tɛŋ44	tiŋ45					
滴	梗開四入錫端	tɛk5	tik5					
(聽～見)	梗開四平青透	tʰia33	tʰia45					
踢	梗開四入錫透	tʰɛk5	tʰiak5					
停	梗開四平青定	tʰɛŋ22	tʰiŋ24					
定	梗開四去徑定	(tia33/tɛŋ42 （文）)	tiŋ31					
笛	梗開四入錫定	tɛk2	tiet2					
敵	梗開四平青定	tɛk2	tik2					
靈	梗開四平青來	lɛŋ22	liŋ24					
曆	梗開四入錫來	lɛk2	lik2					
青	梗開四平青清	tsʰia33	tsʰe45					
星	梗開四平青心	ɬɛŋ33	tsʰe45					
醒	梗開四上迥心	tsʰia31	tsʰɛ451					
錫	梗開四入錫心	ɬia53	sia451					
經	梗開四平青見	kɛŋ33	kiŋ45					
形	梗開四平青匣	hɛŋ22	iŋ24					
礦	梗合二上梗見	kʰuaŋ44	kʰoŋ31					
(橫～直)	梗合二平庚匣	huai22	hye24					
轟	梗合二平耕曉	hoŋ33	kuaŋ45					
兄	梗合三平庚曉	hia33	hia45					
榮	梗合三平庚雲	jioŋ22	wiŋ24					
永	梗合三上梗雲	ɛŋ31	wiŋ451					
傾	梗合三平清溪	kʰɛŋ33	kʰiŋ45					
瓊	梗合三平清群	kʰɛŋ22	kʰiŋ24					
營	梗合三平清以	jiɛŋ22	ia24					
役	梗合三入昔以	jiɛk2	——					
蓬	通合一平東並	pʰaŋ22	pʰoŋ24					
蒙	通合一平東明	moŋ22	ɓoŋ451					
木	通合一入屋明	mok2	ɓok2					
東	通合一平東端	taŋ33	tɐŋ45					
懂	通合一上董端	toŋ31	ɓat5					
凍	通合一去送透	taŋ44	liŋ451					
通	通合一平東透	tʰoŋ33	tʰoŋ45					
桶	通合一上董透	tʰaŋ31	tʰaŋ451					
痛	通合一去送透	tʰia44	tʰia31					
銅	通合一平東定	taŋ22	taŋ24					
動	通合一上董定	toŋ42	toŋ443					
洞	通合一去送定	toŋ42	kʰaŋ45（訓“空”）					
獨	通合一入屋定	tak2	tok2					
讀	通合一入室定	tʰak2	tʰak2					
籠	通合一平東來	laŋ22	laŋ24					
鹿	通合一入屋來	tiak2	lak2					
棕	通合一平東精	tsoŋ33	tsaŋ45					
粽	通合一去送精	tsaŋ44	tsaŋ31					
蔥	通合一平東清	tsʰaŋ33	tsʰaŋ45					
送	通合一去送心	ɬaŋ44	saŋ31					
公	通合一平東見	koŋ33／koŋ53	kaŋ45					
工	通合一入東見	kaŋ33	kaŋ45					
穀	通合一入屋見	kok5	kok5					
空	通合一平東溪	kʰaŋ33	kʰaŋ45					
孔	通合一上董溪	kʰoŋ31	kʰoŋ451					
貢	通合一去送見	koŋ44	koŋ31					
控	通合一去送溪	kʰoŋ33	hoŋ51					
哭	通合一入屋溪	kʰau44	hau451					
紅	通合一平東匣	aŋ22	aŋ24					
翁	通合一平東影	aŋ33	ioŋ45					
蕹	通合一去送影	iaŋ33	iaŋ443					
屋	通合一入屋影	tsʰu44（訓“厝”）	tsʰu31（訓“厝”）					
冬	通合一平冬端	taŋ33	taŋ45					
毒	通合一入沃定	tak2	tok2					
農	通合一平東泥	noŋ22	naŋ24					
儂	通合一平東泥	naŋ22	laŋ24					
膿	通合一平冬泥	noŋ22	naŋ24					
宗	通合一平冬精	tsoŋ33	tsoŋ45					
(鬆～緊)	通合一平冬心	ɬaŋ33	saŋ45					
宋	通合一去宋心	ɬoŋ44	saŋ31					
風	通合三平東非	huaŋ33	hoŋ45					
福	通合三入屋非	hɔk5	hok5					
複		hok5						
曝		pʰak2（曬）	pʰak2（曬）					
馮	通合三平冬奉	hoŋ22	hoŋ24					
鳳	通合三去送奉	hoŋ42	hoŋ24					
服	通合三入屋奉	hɔk2	hok2					
夢	通合三去送明	maŋ33	ɓoŋ443					
目	通合三入屋明	(mok2（文） /mak2)	ɓak2					
六	通合三入屋來	lak2	lak2					
肅	通合三入屋心	ɬok5	sok5					
(中～間)	通合三平東知	tsoŋ33	tsoŋ45					
竹	通合三入屋知	tip5	tik5					
軸	通合三入屋澄	tsok2	tsok2					
蟲	通合三平東澄	tʰaŋ22	tʰaŋ24					
終	通合三平東章	tsoŋ33	tsoŋ45					
眾	通合三去送章	tsiaŋ44	tsoŋ31					
粥	通合三入屋章	tsok5	moi24（訓“糜”）					
銃	通合三去送昌	——	tsʰoŋ31					
叔	通合三入屋書	tsip5	tsik5					
熟	通合三入屋禪	ɬiak2	sik2					
絨	通合三平東日	jioŋ22	jioŋ24					
肉	通合三入屋日	hip2	ɓa451（訓）					
弓	通合三平東見	kiaŋ33	kaŋ45					
宮	通合三平東見	koŋ33	koŋ45					
菊	通合三入屋見	kɔk5	tsʰik5（訓）					
窮	通合三平東群	kʰoŋ22	kiŋ24					
(畜～牧)	通合三入屋曉	tsʰok5	tsʰok5					
熊	通合三平東雲	jioŋ22	hoŋ24					
雄	通合三平東雲	hoŋ22	aŋ24					
封	通合三平鐘非	hoŋ33	hoŋ45					
蜂	通合三平鐘敷	paŋ33	pʰaŋ45					
(縫裁～)	通合三平鐘奉	nui22（訓“聯”）	hoŋ22					
聯		nui22（縫）						
濃	通合三平鐘泥	noŋ22	nioŋ24					
綠	通合三入燭來	liak2	lak2					
足	通合三入燭精	tsɔk5	tsok5					
(從～來)	通合三平鐘邪	tsʰoŋ22	tsʰoŋ24					
粟	通合三入燭心	ɬiap5	sok5					
(松～樹)	通合三平鐘邪	tsʰoŋ22	tsʰoŋ24					
俗	通合三入燭邪	ɬok2	tsok2					
續	通合三入燭邪	tsok2	tsok2					
(重～複)	通合三上腫澄		tsʰoŋ24					
(重輕～)	通合三上腫澄	taŋ42	taŋ443					
鐘	通合三平鐘章	tsiaŋ33	tsoŋ45					
腫	通合三上腫章	tsiaŋ31	tsiŋ451					
燭	通合三入燭章	tsiak5	tsik5					
沖	通合三平鐘昌	tsʰoŋ33	tsʰoŋ45					
舂	通合三平鐘書	tsiaŋ33	tsiŋ45					
辱	通合三入燭日	jiok31	iok2					
(供～應)	通合三平鐘見	koŋ33	koŋ45					
拱	通合三上腫見	koŋ31	koŋ451					
恐	通合三有腫溪	kʰoŋ31	hoŋ451					
曲	通合三入燭溪	kʰiak5	kʰok5					
共	通合三去用群	koŋ42	koŋ31					
局	通合三入燭群	kok2	kok2					
玉	通合三入燭疑	ŋok2	ɓa451（訓）					
胸	通合三平鐘曉	hiaŋ33	hoŋ45					
凶	通合三平鐘曉		hoŋ45					
容	通合三平鐘以	jioŋ22	ioŋ31					
用	通合三去用以	jioŋ42	ioŋ443					
欲	通合三入燭以	jiok2	iok2					
