聲母	韻母	聲調	漢字	註釋
dz	ɤ	[0]	驟	步～
k	ɤ	[1]	勾	
k	ɤ	[1]	鉤	
k	ɤ	[1]	溝	
k	ɤ	[1]	閹	
k	ɤ	[1]	□	半蹲
k	ɤ	[3]	狗	
k	ɤ	[3]	苟	
k	ɤ	[5]	夠	
k	ɤ	[5]	構	
k	ɤ	[5]	購	
kʰ	ɤ	[1]	摳	
kʰ	ɤ	[1]	□	兩手對掐
kʰ	ɤ	[3]	口	
kʰ	ɤ	[5]	叩	
kʰ	ɤ	[5]	扣	
kʰ	ɤ	[5]	寇	
kʰ	ɤ	[13]	□	□zin¹¹～:寧可
kʰ	ɤ	[12]	□	～□兒mɯn⁵⁵:剛好
ɡ	ɤ	[4]	厚	
ŋ	ɤ	[4]	藕	
x	ɤ	[1]	呴	～□mo³³⁴:因食物太鹹而患病
x	ɤ	[1]	□	吸
x	ɤ	[5]	吼	
x	ɤ	[5]	鱟	虹
x	ɤ	[5]	□	～薄:很薄
∅	ɤ	[1]	爾	讀字
∅	ɤ	[1]	歐	
∅	ɤ	[1]	甌	
∅	ɤ	[1]	謳	叫,喊
∅	ɤ	[1]	嘔	
∅	ɤ	[1]	毆	
∅	ɤ	[2]	而	
∅	ɤ	[2]	侯	
∅	ɤ	[2]	喉	單字
∅	ɤ	[2]	猴	
∅	ɤ	[4]	後	
∅	ɤ	[4]	后	
∅	ɤ	[6]	候	
∅	ɤ	[0]	□	□ʒyə²⁴～:驅趕動物聲
l	iɤ	[2]	流	2
l	iɤ	[2]	溜	
l	iɤ	[2]	餾	
tʃ	iɤ	[1]	脊	
tʃ	iɤ	[1]	晝	
tʃ	iɤ	[1]	鄒	
tʃ	iɤ	[1]	周	
tʃ	iɤ	[1]	舟	
tʃ	iɤ	[1]	州	
tʃ	iɤ	[1]	洲	
tʃ	iɤ	[1]	□	一～:一棵
tʃ	iɤ	[3]	酒	
tʃ	iɤ	[3]	帚	
tʃ	iɤ	[3]	□	～稻稈:把稻草紮成把
tʃ	iɤ	[5]	皺	
tʃ	iɤ	[5]	咒	
tʃʰ	iɤ	[1]	秋	～天
tʃʰ	iɤ	[1]	鞦	～韆
tʃʰ	iɤ	[1]	鰍	
tʃʰ	iɤ	[1]	抽	
tʃʰ	iɤ	[1]	□	裝□mia³³～:性交
tʃʰ	iɤ	[3]	丑	
tʃʰ	iɤ	[3]	醜	
tʃʰ	iɤ	[5]	臭	
dʒ	iɤ	[2]	綢	
dʒ	iɤ	[2]	稠	
dʒ	iɤ	[2]	籌	
dʒ	iɤ	[2]	仇	
dʒ	iɤ	[2]	酬	
dʒ	iɤ	[6]	袖	2
dʒ	iɤ	[6]	紂	
dʒ	iɤ	[6]	宙	
dʒ	iɤ	[6]	售	
ʃ	iɤ	[1]	修	
ʃ	iɤ	[1]	搜	
ʃ	iɤ	[1]	餿	
ʃ	iɤ	[1]	收	
ʃ	iɤ	[1]	休	
ʃ	iɤ	[1]	□	痢子
ʃ	iɤ	[1]	□	剖魚並清除內臟
ʃ	iɤ	[3]	手	
ʃ	iɤ	[3]	首	
ʃ	iɤ	[3]	守	
ʃ	iɤ	[5]	嗽	
ʃ	iɤ	[5]	羞	讀字
ʃ	iɤ	[5]	秀	
ʃ	iɤ	[5]	繡	
ʃ	iɤ	[5]	鏽	
ʃ	iɤ	[5]	瘦	
ʃ	iɤ	[5]	獸	
ʃ	iɤ	[5]	朽	
ʃ	iɤ	[5]	嗅	讀字
ʃ	iɤ	[5]	□	滑動
ʒ	iɤ	[2]	愁	
ʒ	iɤ	[4]	受	
ʒ	iɤ	[4]	授	
ʒ	iɤ	[6]	就	
ʒ	iɤ	[6]	袖	1
ʒ	iɤ	[6]	壽	
tɕ	iɤ	[1]	糾	
tɕ	iɤ	[1]	究	
tɕ	iɤ	[1]	咎	
tɕ	iɤ	[1]	柩	
tɕ	iɤ	[3]	九	
tɕ	iɤ	[3]	久	
tɕ	iɤ	[3]	韭	
tɕ	iɤ	[5]	救	
tɕ	iɤ	[15]	灸	針～
tɕʰ	iɤ	[1]	丘	
tɕʰ	iɤ	[3]	□	勒繩子
tɕʰ	iɤ	[3]	□	斥責聲
dʑ	iɤ	[2]	囚	
dʑ	iɤ	[2]	求	
dʑ	iɤ	[2]	球	
dʑ	iɤ	[4]	臼	
dʑ	iɤ	[4]	舅	
dʑ	iɤ	[6]	舊	
ȵ	iɤ	[1]	□	用兩個手指頭擰皮肉
ȵ	iɤ	[2]	牛	
ȵ	iɤ	[3]	扭	
ȵ	iɤ	[4]	紐	
ȵ	iɤ	[4]	有	無～:沒有
∅	iɤ	[1]	優	
∅	iɤ	[1]	憂	
∅	iɤ	[1]	幽	
∅	iɤ	[1]	悠	
∅	iɤ	[1]	□	躲藏
∅	iɤ	[2]	尤	
∅	iɤ	[2]	郵	
∅	iɤ	[2]	由	
∅	iɤ	[2]	油	
∅	iɤ	[2]	遊	
∅	iɤ	[2]	猶	
∅	iɤ	[4]	有	單字
∅	iɤ	[4]	友	
∅	iɤ	[4]	酉	
∅	iɤ	[4]	莠	
∅	iɤ	[5]	幼	
∅	iɤ	[6]	誘	
∅	iɤ	[6]	又	讀字
∅	iɤ	[6]	右	
∅	iɤ	[6]	佑	
∅	iɤ	[6]	柚	胡～
∅	iɤ	[6]	釉	
∅	iɤ	[10]	□	～□ie¹¹³:蝸牛
p	ə	[5]		
p	ə	[5]	□	腳～肚兒:小膈肚
p	ə	[7]	不	讀字
p	ə	[7]	北	
pʰ	ə	[7]	泊	梁山～
m	ə	[6]		
m	ə	[6]	□	無～:未
m	ə	[8]	墨	
m	ə	[8]	默	
m	ə	[8]	□	織布單位,一丈二尺
f	ə	[7]	弗	不
v	ə	[8]	佛	
v	ə	[8]	物	
t	ə	[5]	□	無～:未
t	ə	[7]	搭	2
t	ə	[7]	答	～復
t	ə	[7]	得	～意;介詞,被
t	ə	[7]	□	雞、鳥等啄人
tʰ	ə	[7]	忒	太
tʰ	ə	[7]	脫	
tʰ	ə	[7]	禿	2
d	ə	[8]	奪	
d	ə	[8]	突	
d	ə	[8]	特	
n	ə	[8]	納	
l	ə	[8]	拉	
l	ə	[8]	劣	
l	ə	[8]	勒	～索
ts	ə	[7]	執	
ts	ə	[7]	汁	
ts	ə	[7]	質	
ts	ə	[7]	則	
ts	ə	[7]	責	
tsʰ	ə	[7]	廁	
tsʰ	ə	[7]	撮	
tsʰ	ə	[7]	七	
tsʰ	ə	[7]	漆	
tsʰ	ə	[7]	膝	讀字
tsʰ	ə	[7]	側	～面
tsʰ	ə	[7]	測	
dz	ə	[8]	雜	～交,～志
dz	ə	[8]	侄	讀字
dz	ə	[8]	澤	
s	ə	[7]	膝	腳～髁兒:膝蓋
s	ə	[7]	澀	讀字
s	ə	[7]	蝨	
s	ə	[7]	失	
s	ə	[7]	室	
s	ə	[7]	色	
s	ə	[7]	嗇	
s	ə	[7]	□	□kə³³～:有阻礙,不順利
z	ə	[8]	雜	～貨店
z	ə	[8]	什	～錦
z	ə	[8]	十	1
z	ə	[8]	拾	收～
z	ə	[8]	人	～黨
z	ə	[8]	實	
z	ə	[8]	賊	
k	ə	[7]	蛤	～□põ⁵⁵:癩蛤蟆
k	ə	[7]	葛	2
k	ə	[7]	革	
k	ə	[7]	隔	2
k	ə	[7]	□	～□sə⁵³:有阻礙,不順利
k	ə	[0]	□	打～□ten⁰:打嗝
k	ə	[12]	□	～～口teyon5:跳房子,一種遊戲
kʰ	ə	[7]	磕	
kʰ	ə	[7]	瞌	
kʰ	ə	[7]	刻	
kʰ	ə	[7]	克	
ɡ	ə	[8]	個	的
ɡ	ə	[8]	咯	～～抖:哆嗪
ɡ	ə	[8]	□	～□lɛ²⁴³:什麼
ɡ	ə	[8]	□	凸
ɡ	ə	[8]	□	牛羊等以角牴觸
ɡ	ə	[8]	□	手等被夾住
ŋ	ə	[8]	核	～對
ŋ	ə	[8]	額	2
x	ə	[7]	喝	讀字
x	ə	[7]	黑	
x	ə	[7]	赫	
∅	ə	[7]	扼	
p	iə	[7]	筆	
p	iə	[7]	畢	
p	iə	[7]	必	
p	iə	[7]	碧	
p	iə	[7]	璧	
pʰ	iə	[7]	僻	
pʰ	iə	[7]	闢	
pʰ	iə	[7]	劈	讀字
pʰ	iə	[7]	䏘	女陰
b	iə	[6]	□	槍聲
b	iə	[8]	鼻	
b	iə	[8]	別	
b	iə	[8]	弼	
m	iə	[8]	滅	2
m	iə	[8]	密	
m	iə	[8]	蜜	
t	iə	[7]	的	目～
d	iə	[8]	牒	
d	iə	[8]	諜	
d	iə	[8]	敵	
d	iə	[8]	狄	
d	iə	[8]	秩	
l	iə	[8]	獵	
l	iə	[8]	立	
l	iə	[8]	列	
l	iə	[8]	烈	
l	iə	[8]	裂	
l	iə	[8]	栗	
l	iə	[8]	律	
l	iə	[8]	率	成功～
l	iə	[8]	歷	
l	iə	[8]	曆	
l	iə	[11]	□	～□u⁵⁵子:刺蝟
tʃ	iə	[7]	織	組～
tʃ	iə	[7]	接	2
tʃ	iə	[7]	哲	
tʃ	iə	[7]	浙	
tʃ	iə	[7]	即	
tʃ	iə	[7]	職	
tʃ	iə	[7]	積	
tʃ	iə	[7]	跡	
tʃ	iə	[7]	績	
tʃʰ	iə	[7]	妾	
tʃʰ	iə	[7]	輯	
tʃʰ	iə	[7]	撤	
tʃʰ	iə	[7]	轍	
tʃʰ	iə	[7]	切	一～
tʃʰ	iə	[7]	赤	～衛隊
dʒ	iə	[8]	捷	
dʒ	iə	[8]	涉	
dʒ	iə	[8]	集	
dʒ	iə	[8]	習	1
dʒ	iə	[8]	襲	
dʒ	iə	[8]	舌	讀字
dʒ	iə	[8]	絕	～對
dʒ	iə	[8]	疾	
dʒ	iə	[8]	朮	白～
dʒ	iə	[8]	術	
dʒ	iə	[8]	殖	
dʒ	iə	[8]	植	
ʃ	iə	[7]	㽺	差
ʃ	iə	[7]	吸	
ʃ	iə	[7]	薛	姓
ʃ	iə	[7]	悉	
ʃ	iə	[7]	息	2
ʃ	iə	[7]	熄	
ʃ	iə	[7]	識	知～
ʃ	iə	[7]	式	2
ʃ	iə	[7]	飾	
ʃ	iə	[7]	惜	2
ʃ	iə	[7]	適	2
ʃ	iə	[7]	釋	
ʃ	iə	[7]	錫	
ʃ	iə	[7]	析	
ʃ	iə	[7]	□	～肋骨:人的肋骨
ʃ	iə	[7]	□	～薄:很薄
ʒ	iə	[8]	脅	
ʒ	iə	[8]	蟄	驚～
ʒ	iə	[8]	席	2
ʒ	iə	[8]	夕	
tɕ	iə	[7]	頰	
tɕ	iə	[7]	急	
tɕ	iə	[7]	級	
tɕ	iə	[7]	給	補～
tɕ	iə	[7]	結	～束,～果
tɕ	iə	[7]	潔	2
tɕ	iə	[7]	吉	
tɕ	iə	[7]	擊	
tɕ	iə	[7]	激	
tɕ	iə	[7]	□	這
tɕʰ	iə	[7]	揭	
tɕʰ	iə	[7]	訖	
tɕʰ	iə	[7]	乞	
tɕʰ	iə	[7]	喫	～力
dʑ	iə	[8]	及	～格
dʑ	iə	[8]	傑	
dʑ	iə	[8]	極	
dʑ	iə	[8]	劇	～烈
dʑ	iə	[8]	劇	婺～
ȵ	iə	[8]	聶	
ȵ	iə	[8]	業	
ȵ	iə	[8]	孽	
ȵ	iə	[8]	熱	2
ȵ	iə	[8]	日	
ȵ	iə	[8]	匿	
ȵ	iə	[8]	逆	
∅	iə	[7]	揖	
∅	iə	[7]	乙	
∅	iə	[7]	一	
∅	iə	[7]	逸	
∅	iə	[8]	益	
∅	iə	[8]	譯	
∅	iə	[8]	易	交～
∅	iə	[8]	液	
∅	iə	[8]	腋	讀字
k	uə	[7]	骨	
k	uə	[7]	國	
kʰ	uə	[7]	窟	
kʰ	uə	[7]	屈	彎
ɡ	uə	[8]	滑	
ɡ	uə	[8]	猾	
x	uə	[7]	忽	
∅	uə	[7]	𩑦	淹,溺
∅	uə	[8]	核	～桃;蘋果～
∅	uə	[8]	或	
∅	uə	[8]	惑	
∅	uə	[8]	獲	
ʃ	yə	[7]	設	
ʃ	yə	[7]	刷	
ʃ	yə	[7]	說	
ʃ	yə	[7]	血	2
ʃ	yə	[7]	恤	
ʃ	yə	[7]	蟀	蟀～兒:蟋蟀
ʃ	yə	[7]	□	丟弈
ʃ	yə	[7]	□	掉轉
ʃ	yə	[7]	□	□tʰõ⁵⁵～□sɿ⁵⁵:如果
ʒ	yə	[6]	□	～□ɤ⁰:驅趕動物聲
tɕ	yə	[7]	決	
tɕ	yə	[7]	訣	
tɕ	yə	[7]	橘	
tɕ	yə	[7]	厥	
tɕ	yə	[7]	蕨	
tɕ	yə	[7]	㰵	吮吸
tɕʰ	yə	[7]	拙	
tɕʰ	yə	[7]	出	
tɕʰ	yə	[7]	缺	
tɕʰ	yə	[7]	屈	委～,～服
dʑ	yə	[6]	□	跌倒聲
dʑ	yə	[8]	掘	發～
dʑ	yə	[8]	□	～光:光滑,精光
∅	yə	[7]	熨	～斗:熨斗
∅	yə	[8]	悅	
∅	yə	[8]	閱	
∅	yə	[8]	越	
∅	yə	[8]	粵	
∅	yə	[8]	穴	
∅	yə	[8]	翼	
∅	yə	[8]	域	
∅	yə	[8]	疫	
∅	yə	[8]	役	
p	ɯ	[1]	波	
p	ɯ	[1]	坡	
p	ɯ	[1]	玻	
p	ɯ	[1]	□	池塘底再深挖的坑
p	ɯ	[9]	□	□□tʰia³³tʰia³³～:裸露上身
p	ɯ	[13]	□	□tʃia⁵⁵～花:杜鶉花
p	ɯ	[7]	鉢	
p	ɯ	[7]	撥	
pʰ	ɯ	[1]	頗	
pʰ	ɯ	[7]	潑	
pʰ	ɯ	[7]	撲	
pʰ	ɯ	[7]	覆	路
b	ɯ	[2]	婆	
b	ɯ	[8]	薄	～荷
b	ɯ	[8]	菔	蘆～:蘿蔔
b	ɯ	[11]	鵓	～鴿兒:鴿子
m	ɯ	[2]	磨	～刀
m	ɯ	[2]	瞞	
m	ɯ	[5]	□	和;跟;曾
m	ɯ	[6]	磨	名詞
m	ɯ	[8]	魔	
m	ɯ	[8]	饅	
m	ɯ	[8]	漫	漲水
m	ɯ	[8]	末	
m	ɯ	[8]	目	
m	ɯ	[8]	穆	
m	ɯ	[8]	牧	
m	ɯ	[8]	木	2笨
m	ɯ	[8]	木	2～匠,～頭
f	ɯ	[7]	福	
f	ɯ	[7]	幅	
f	ɯ	[7]	復	～寫
f	ɯ	[7]	腹	
f	ɯ	[7]	覆	～蓋
f	ɯ	[7]	復	～雜
v	ɯ	[8]	服	
v	ɯ	[8]	伏	埋～
v	ɯ	[8]	袱	
t	ɯ	[1]	多	
t	ɯ	[1]	都	～是
t	ɯ	[1]	刁	
t	ɯ	[1]	貂	
t	ɯ	[1]	雕	1
t	ɯ	[3]	朵	
t	ɯ	[3]	躲	讀字
t	ɯ	[3]	督	
t	ɯ	[5]	剁	
t	ɯ	[5]	釣	
t	ɯ	[5]	吊	
t	ɯ	[7]	答	回～
t	ɯ	[7]	掇	雙手端
t	ɯ	[7]	□	罈子
tʰ	ɯ	[1]	拖	～拉機
tʰ	ɯ	[1]	挑	～刺
tʰ	ɯ	[3]	妥	
tʰ	ɯ	[3]	橢	
tʰ	ɯ	[5]	跳	跑
d	ɯ	[2]	駝	
d	ɯ	[2]	馱	拿
d	ɯ	[2]	條	1
d	ɯ	[2]	調	～勻
d	ɯ	[2]	□	呆～:傻子
d	ɯ	[2]	□	㺅～:猴子
d	ɯ	[4]	舵	
d	ɯ	[6]	大	～細:大小
d	ɯ	[6]	調	換
d	ɯ	[6]	掉	～頭;～車:連枷
d	ɯ	[8]	惰	
d	ɯ	[8]	獨	
d	ɯ	[8]	讀	
d	ɯ	[8]	毒	
d	ɯ	[8]	□	摞,疊
d	ɯ	[8]	調	～皮
l	ɯ	[1]	囉	～唆
l	ɯ	[2]	羅	
l	ɯ	[2]	鑼	
l	ɯ	[2]	蘿	天～:絲瓜
l	ɯ	[2]	螺	
l	ɯ	[2]	撈	
l	ɯ	[2]	撩	
l	ɯ	[4]	裸	
l	ɯ	[4]	了	了結
l	ɯ	[4]	□	用手把散亂的東西聚攏
l	ɯ	[14]	賂	賄～
l	ɯ	[5]	□	～着;手剛好能碰到高處的東西,但不足以取下
l	ɯ	[6]	掉	1結果補語
l	ɯ	[6]	料	
l	ɯ	[10]	粒	一～
l	ɯ	[10]	□	米～:玉米,部分農村地區的說法,縣城說“蘆粟兒“
l	ɯ	[8]	鹿	
l	ɯ	[8]	祿	
l	ɯ	[8]	六	
l	ɯ	[8]	陸	
l	ɯ	[8]	綠	
l	ɯ	[8]	錄	
l	ɯ	[11]	□	～屑:垃圾
ts	ɯ	[1]	焦	1
ts	ɯ	[1]	蕉	芭～
ts	ɯ	[1]	椒	
ts	ɯ	[1]	朝	明～:明天
ts	ɯ	[1]	招	1
ts	ɯ	[5]	左	
ts	ɯ	[5]	佐	
ts	ɯ	[5]	遮	
ts	ɯ	[5]	做	
ts	ɯ	[5]	照	
ts	ɯ	[7]	足	
ts	ɯ	[7]	□	動詞,梳
ts	ɯ	[12]	□	～□兒pon³³⁴:接吻
tsʰ	ɯ	[1]	搓	～手
tsʰ	ɯ	[3]	騲	1～雞兒:母雞
tsʰ	ɯ	[5]	銼	
tsʰ	ɯ	[5]	錯	～誤
tsʰ	ɯ	[5]	篡	
tsʰ	ɯ	[5]	簇	～新
tsʰ	ɯ	[5]	捉	
tsʰ	ɯ	[7]	促	
dz	ɯ	[2]	朝	～代
dz	ɯ	[2]	潮	
dz	ɯ	[4]	趙	
dz	ɯ	[4]	紹	～興
dz	ɯ	[8]	族	
dz	ɯ	[8]	俗	
dz	ɯ	[8]	續	手～
dz	ɯ	[8]	贖	
s	ɯ	[1]	蓑	
s	ɯ	[1]	梭	
s	ɯ	[1]	唆	囉～
s	ɯ	[1]	稍	
s	ɯ	[1]	消	1
s	ɯ	[1]	宵	1
s	ɯ	[1]	硝	
s	ɯ	[1]	燒	
s	ɯ	[1]	蕭	1
s	ɯ	[1]	簫	
s	ɯ	[3]	鎖	
s	ɯ	[3]	所	派出～
s	ɯ	[3]	小	大～娘:大姑娘;～腸氣:疝氣
s	ɯ	[3]	少	多～
s	ɯ	[5]	笑	1
s	ɯ	[13]	些	一～
s	ɯ	[7]	屑	頭風～:頭局
s	ɯ	[7]	速	
s	ɯ	[7]	肅	
s	ɯ	[7]	宿	住～
s	ɯ	[7]	宿	星～
s	ɯ	[7]	粟	
s	ɯ	[7]	□	碎
z	ɯ	[2]	□	怕
z	ɯ	[4]	坐	
z	ɯ	[4]	座	～位
z	ɯ	[6]	□	下沉
k	ɯ	[1]	歌	
k	ɯ	[1]	哥	
k	ɯ	[1]	鍋	
k	ɯ	[1]	戈	
k	ɯ	[3]	果	
k	ɯ	[3]	裏	
k	ɯ	[3]	□	弗舍～:捨不得
k	ɯ	[5]	過	
k	ɯ	[7]	合	～夥
k	ɯ	[7]	割	
k	ɯ	[7]	葛	1
k	ɯ	[7]	穀	
k	ɯ	[7]	谷	
kʰ	ɯ	[1]	科	
kʰ	ɯ	[1]	窠	
kʰ	ɯ	[1]	棵	
kʰ	ɯ	[1]	顆	
kʰ	ɯ	[3]	可	
kʰ	ɯ	[5]	課	
kʰ	ɯ	[7]	哭	
kʰ	ɯ	[7]	酷	
ɡ	ɯ	[8]	𢷒	挑擔
ɡ	ɯ	[11]	□	～時兒:什麼時候
ŋ	ɯ	[2]	蛾	
ŋ	ɯ	[2]	鵝	
ŋ	ɯ	[2]	俄	
ŋ	ɯ	[6]	餓	讀字
ŋ	ɯ	[6]	臥	
ŋ	ɯ	[8]	齧	咬
x	ɯ	[1]	荷	薄～
x	ɯ	[1]	□	佝僂
x	ɯ	[3]	火	
x	ɯ	[3]	夥	
x	ɯ	[5]	貨	
∅	ɯ	[1]	阿	～膠
∅	ɯ	[1]	窩	～藏
∅	ɯ	[1]	□	～□tsɿ³³⁴:小孩耍賴,糾纏不休
∅	ɯ	[2]	河	
∅	ɯ	[2]	何	
∅	ɯ	[2]	荷	～花
∅	ɯ	[2]	和	～氣;摻和
∅	ɯ	[2]	禾	
∅	ɯ	[2]	沃	
∅	ɯ	[2]	□	紗～:紗錠芯
∅	ɯ	[4]	禍	
∅	ɯ	[5]	澆	糞便
∅	ɯ	[13]	□	□tɕyɯ³³～:現在
∅	ɯ	[6]	賀	
∅	ɯ	[7]	握	
∅	ɯ	[7]	屋	
∅	ɯ	[8]	合	～造
∅	ɯ	[8]	盒	～飯
ʃ	yɯ	[1]	靴	
ʃ	yɯ	[7]	朔	
ʃ	yɯ	[7]	畜	六～～
ʃ	yɯ	[7]	畜	～牧
ʃ	yɯ	[7]	叔	
ʃ	yɯ	[7]	淑	
ʃ	yɯ	[7]	蓄	
ʃ	yɯ	[7]	束	
ʒ	yɯ	[8]	熟	
ʒ	yɯ	[8]	屬	
ʒ	yɯ	[8]	辱	
tɕ	yɯ	[7]	竹	
tɕ	yɯ	[7]	築	
tɕ	yɯ	[7]	祝	
tɕ	yɯ	[7]	粥	
tɕ	yɯ	[7]	菊	
tɕ	yɯ	[7]	燭	
tɕ	yɯ	[12]	□	～□ɯ⁵⁵:現在
tɕʰ	yɯ	[7]	麴	
tɕʰ	yɯ	[7]	觸	
tɕʰ	yɯ	[7]	曲	
tɕʰ	yɯ	[7]	蛐	～蛇兒:蚯蚓
tɕʰ	yɯ	[7]	畜	1六～
dʑ	yɯ	[6]	□	～～:喚雞聲
dʑ	yɯ	[8]	濁	
dʑ	yɯ	[8]	逐	
dʑ	yɯ	[8]	軸	
dʑ	yɯ	[8]	嘱	
dʑ	yɯ	[8]	蜀	
dʑ	yɯ	[8]	局	
ȵ	yɯ	[8]	糯	
ȵ	yɯ	[8]	肉	
ȵ	yɯ	[8]	褥	
ȵ	yɯ	[8]	玉	
ȵ	yɯ	[8]	獄	
ȵ	yɯ	[8]	□	揉成一團
∅	yɯ	[7]	鬱	
∅	yɯ	[7]	育	
∅	yɯ	[8]	浴	
∅	yɯ	[8]	欲	
p	ɑ̃	[1]	班	
p	ɑ̃	[1]	斑	
p	ɑ̃	[1]	扳	
p	ɑ̃	[1]	□	向後拉
p	ɑ̃	[3]	板	
p	ɑ̃	[3]	版	
p	ɑ̃	[9]	□	□tʰa³³～:差
p	ɑ̃	[5]	扮	
p	ɑ̃	[5]	絆	
p	ɑ̃	[13]	□	～□lin⁵⁵:畦
pʰ	ɑ̃	[1]	攀	
pʰ	ɑ̃	[13]	□	～肩:肩膀
b	ɑ̃	[2]	爿	柴～:名詞,劈柴
b	ɑ̃	[6]	辦	
m	ɑ̃	[6]	慢	2
f	ɑ̃	[1]	翻	
f	ɑ̃	[1]	番	～芋:番薯
f	ɑ̃	[3]	反	1
f	ɑ̃	[5]	販	
f	ɑ̃	[5]	㽹	噁心,嘔吐
v	ɑ̃	[2]	煩	
v	ɑ̃	[2]	礬	
v	ɑ̃	[2]	樊	
v	ɑ̃	[4]	犯	
v	ɑ̃	[4]	范	姓
v	ɑ̃	[6]	飯	
v	ɑ̃	[6]	畈	
v	ɑ̃	[6]	萬	千～
t	ɑ̃	[1]	耽	
t	ɑ̃	[1]	擔	～任
t	ɑ̃	[1]	丹	
t	ɑ̃	[1]	單	1
t	ɑ̃	[3]	膽	1
t	ɑ̃	[3]	撣	
t	ɑ̃	[5]	擔	名詞
t	ɑ̃	[5]	旦	1
tʰ	ɑ̃	[1]	坍	
tʰ	ɑ̃	[1]	灘	
tʰ	ɑ̃	[1]	攤	
tʰ	ɑ̃	[1]	嘆	
tʰ	ɑ̃	[3]	毯	
tʰ	ɑ̃	[5]	炭	
d	ɑ̃	[2]	談	
d	ɑ̃	[2]	痰	
d	ɑ̃	[2]	檀	
d	ɑ̃	[2]	彈	～琴
d	ɑ̃	[4]	淡	
d	ɑ̃	[6]	大	～黃
d	ɑ̃	[6]	彈	～簧,子～
d	ɑ̃	[6]	蛋	1
n	ɑ̃	[1]	擔	介詞,把;動詞,給
n	ɑ̃	[2]	難	形容詞
n	ɑ̃	[6]	難	名詞
l	ɑ̃	[2]	藍	
l	ɑ̃	[2]	蘭	
l	ɑ̃	[2]	攔	
l	ɑ̃	[2]	欄	
l	ɑ̃	[2]	□	□mia²⁴～:籮筐
l	ɑ̃	[4]	懶	
l	ɑ̃	[6]	爛	
ts	ɑ̃	[1]	□	砍
ts	ɑ̃	[5]	蘸	
ts	ɑ̃	[5]	贊	
ts	ɑ̃	[5]	灒	濺
ts	ɑ̃	[13]	盞	一～
tsʰ	ɑ̃	[1]	慘	1
tsʰ	ɑ̃	[1]	攙	扶
tsʰ	ɑ̃	[1]	餐	
tsʰ	ɑ̃	[3]	產	生～
tsʰ	ɑ̃	[13]	鏟	～車
dz	ɑ̃	[4]	暫	
dz	ɑ̃	[4]	站	車～
dz	ɑ̃	[4]	賺	
dz	ɑ̃	[6]	𧸖	錯
s	ɑ̃	[1]	三	
s	ɑ̃	[1]	杉	
s	ɑ̃	[1]	衫	
s	ɑ̃	[1]	珊	
s	ɑ̃	[1]	山	
s	ɑ̃	[1]	刪	
s	ɑ̃	[1]	□	□□kʰu³³lu³³～:大腿之間
s	ɑ̃	[3]	散	鞋帶～
s	ɑ̃	[5]	傘	
s	ɑ̃	[5]	散	分～
z	ɑ̃	[2]	饞	～吐:唾沫
z	ɑ̃	[14]	□	稻～:收割稻子等時脫粒用的木桶
z	ɑ̃	[6]	□	顆粒飽滿
z	ɑ̃	[6]	□	使鋤頭的鐵片加長
k	ɑ̃	[1]	監	1
k	ɑ̃	[1]	間	1
k	ɑ̃	[1]	奸	
k	ɑ̃	[3]	減	1
k	ɑ̃	[3]	鹼	
k	ɑ̃	[3]	簡	
k	ɑ̃	[9]	格	及～
k	ɑ̃	[5]	□	一～:橡子的一瓣
kʰ	ɑ̃	[1]	鉛	1
kʰ	ɑ̃	[3]	楷	
kʰ	ɑ̃	[3]	㦿	窗戶;門～兒:門檻
kʰ	ɑ̃	[5]	嵌	
ŋ	ɑ̃	[2]	巖	
ŋ	ɑ̃	[2]	顏	～色
ŋ	ɑ̃	[4]	餡	
ŋ	ɑ̃	[4]	眼	1
ŋ	ɑ̃	[4]	外	～頭
ŋ	ɑ̃	[6]	傲	
ŋ	ɑ̃	[6]	雁	
∅	ɑ̃	[2]	鹹	～淡
∅	ɑ̃	[2]	陷	
∅	ɑ̃	[2]	還	2副詞
∅	ɑ̃	[4]	限	1
∅	ɑ̃	[5]	晏	遲
t	iɑ̃	[1]	顛	
t	iɑ̃	[1]	癲	
t	iɑ̃	[3]	點	清點
t	iɑ̃	[3]	典	
t	iɑ̃	[5]	店	
t	iɑ̃	[5]	踮	
t	iɑ̃	[5]	□	滴
t	iɑ̃	[13]	點	一～鍾
tʰ	iɑ̃	[1]	添	
tʰ	iɑ̃	[1]	天	
tʰ	iɑ̃	[1]	□	一～雨:一場雨
tʰ	iɑ̃	[3]	舔	
tʰ	iɑ̃	[5]	掭	
d	iɑ̃	[2]	田	
d	iɑ̃	[2]	甜	
d	iɑ̃	[14]	簟	皮～:曬糧食用的竹蓆
d	iɑ̃	[6]	電	
d	iɑ̃	[6]	殿	
d	iɑ̃	[6]	墊	
d	iɑ̃	[6]	佃	
l	iɑ̃	[1]	□	掂量
l	iɑ̃	[2]	蓮	
l	iɑ̃	[2]	鮎	
l	iɑ̃	[2]	□	～帽:斗笠
l	iɑ̃	[6]	練	
l	iɑ̃	[6]	煉	1
l	iɑ̃	[6]	□	使勁打人
l	iɑ̃	[11]	楝	～樹
tʃ	iɑ̃	[3]	剪	
tʃʰ	iɑ̃	[1]	千	
ʃ	iɑ̃	[1]	軒	1
ʃ	iɑ̃	[1]	先	～後
ʒ	iɑ̃	[2]	前	
ʒ	iɑ̃	[6]	□	晃動
ȵ	iɑ̃	[2]	年	1
