id	ini	fn	pt	单字	IPA	注释
2280	ɡ	æŋ	21	頑	ɡæŋ21	～固，～皮
2281		uæŋ	13	幻	uæŋ13	科～，～想
2282		uaʔ	021	滑	uaʔ31	地～，～稽
2283		uaʔ	021	猾	uaʔ31	狡～
2284		uaʔ	013	挖	uaʔ13	～掘[文]
2285		uaʔ	013	挖	uaʔ13	穵[白]
2286	s	æŋ	13	篡	sæŋ13	～位，～改
2287	s	aŋ	31	閂	saŋ31	～门，门～
2289	tsʰ	aʔ	013	刷	tsʰaʔ13	～牙，牙～
2290	k	uæŋ	31	關	kuæŋ31	～门，海～
2291	k	uæŋ	13	慣	kuæŋ13	习～
2292	k	uaʔ	013	刮	kuaʔ13	～毛，搜～
2293		uæŋ	21	還	uæŋ21	～原[文]
2294		uæŋ	21	還	uæŋ21	～钱[白]
2295		uæŋ	21	還	uæŋ21	～有[白]
2296		uæŋ	21	環	uæŋ21	～境
2297		uæŋ	13	患	uæŋ13	～病，忧～
2299		uæŋ	55	彎	uæŋ55	转～
2300		uæŋ	55	灣	uæŋ55	台～，海～
2301	l	in	35	戀	lin35	～爱
2302	l	it	013	劣	lit13	～质，恶～
2303	tsʰ	in	21	全	tsʰin21	～部，安～
2304	tsʰ	in	21	泉	tsʰin21	～水，喷～
2305	ts	it	043	絕	tsit43	～对
2306	s	in	31	宣	sin31	～布，～传
2307	s	in	35	選	sin35	～择，挑～
2308	s	it	013	雪	sit13	落～（下雪），～白
2309	s	in	21	旋	sin21	～转
2310	ts	in	35	轉	tsin35	～学，～移，翻～
2311	ts	in	13	轉	tsin13	～圈
2312	s	in	43	篆	sin43	～体，～书，～刻
2313	tsʰ	in	21	傳	tsʰin21	～达，流～
2314	ts	in	55	傳	tsin55	～记，自～
2315	ts	in	31	專	tsin31	～门，大～
2316	ts	in	31	磚	tsin31	～头
2317	ts	it	043	拙	tsit43	勤能补～
2318	tsʰ	in	31	川	tsʰin31	四～
2319	tsʰ	in	31	穿	tsʰin31	～堂风，揭～
2320	tsʰ	in	35	喘	tsʰin35	哮～
2321	tsʰ	in	13	串	tsʰin13	一～，～通
2322	s	in	21	船	sin21	轮～
2323	s	it	013	說	sit13	小～
2324	j	in	13	軟	jin13	～弱
2325	k	in	35	捲	kin35	～起来[动]
2326	k	in	13	眷	kin13	～属
2327	k	in	35	卷	kin35	试～[名]
2328	k	in	55	絹	kin55	
2329	h	in	55	圈	hin55	圆～，～套
2330	kʰ	in	21	拳	kʰin21	～头
2331	kʰ	in	21	權	kʰin21	～利
2332	k	in	35	倦	kin35	疲～
2333	j	in	21	圓	jin21	团～
2334	j	in	21	員	jin21	人～，～工
2335	j	in	35	院	jin35	医～，～长
2336	j	in	21	緣	jin21	～分
2337	j	in	21	沿	jin21	边～，～江路
2338	j	in	21	鉛	jin21	～笔，～球
2339	k	in	31	捐	kin31	～钱
2340	j	it	043	悦	jit43	愉～
2341	j	it	043	閱	jit43	～读
2342	f	æŋ	31	藩	fæŋ31	曾国～
2343	f	æŋ	35	反	fæŋ35	～对，造～
2344	f	æŋ	35	販	fæŋ35	～毒，小～，～卖
2345	f	aʔ	013	髮	faʔ13	头～
2346	f	aʔ	013	發	faʔ13	～展，～财[文]
2347	f	aʔ	013	發	faʔ13	～虫（长虫）[白]
2348	f	æŋ	31	翻	fæŋ31	～书[文]
2349	f	æŋ	31	翻	fæŋ31	翻转；呕吐[白]
2350	f	æŋ	31	番	fæŋ31	三～两次，～薯
2352	pʰ	əŋ	31	番	pʰəŋ31	～禺（地名）
2353	f	æŋ	21	煩	fæŋ21	麻～
2354	f	æŋ	21	礬	fæŋ21	明～
2355	f	æŋ	21	繁	fæŋ21	～华
2356	f	æŋ	43	飯	fæŋ43	～店[文]
2357	f	æŋ	43	飯	fæŋ43	食～（吃饭）[白]
2358	f	aʔ	043	伐	faʔ43	讨～，～木工人
2359	f	aʔ	043	筏	faʔ43	竹～（竹排）
2360	f	aʔ	043	罰	faʔ43	～款，惩～
2361	m	æŋ	13	晚	mæŋ13	～会
2362		uæŋ	13	挽	uæŋ13	～留，手～手
2363	m	æŋ	43	萬	mæŋ43	～一
2364	m	æŋ	43	蔓	mæŋ43	～延，瓜～
2365	b	aʔ	021	襪	baʔ31	鞋～
2366	kʰ	it	021	蕨	kʰit31	植物
2367	h	in	13	勸	hin13	规～
2368	k	in	13	券	kin13	国库～，证～
2369	k	uat	021	掘	kuat31	挖～
2370	j	in	21	元	jin21	～旦[文]
2371	j	in	21	元	jin21	一～钱[白]
2372	j	in	21	原	jin21	～来，平～
2373	j	in	21	源	jin21	～头，来～
2374	j	in	35	阮	jin35	姓，～玲玉
2375	j	in	43	願	jin43	～望
2376	j	it	021	月	jit31	三～
2377	s	in	31	喧	sin31	～哗，～闹
2378	j	in	31	冤	jin31	～枉
2379	j	in	13	怨	jin13	～人，埋～
2380	j	in	21	袁	jin21	姓，～世凯
2381	j	in	21	轅	jin21	轩～
2382	j	in	21	園	jin21	菜～，花～
2383	h	in	21	援	hin21	～助，支～
2384	j	in	13	遠	jin13	永～
2385	j	it	021	越	jit31	～来～好
2386	j	it	021	曰	jit31	子～
2387	j	it	021	粵	jit31	～东
2388	kʰ	it	013	決	kʰit13	～定
2389	kʰ	it	013	訣	kʰit13	口～
2390	h	in	35	犬	hin35	狂～病
2391	kʰ	it	013	缺	kʰit13	～点
2392	h	it	013	血	hit13	流～
2393	j	in	21	玄	jin21	～妙
2394	h	in	21	懸	hin21	～挂，～崖
2395	j	in	35	縣	jin35	～长
2396	j	in	21	眩	jin21	晕眩，～昏
2397	j	it	021	穴	jit31	～位
2398	j	in	31	淵	jin31	深～，～源
2399	tʰ	ɐn	31	吞	tʰɐn31	～口水
2400	k	ɐn	31	跟	kɐn31	～从
2401	k	ɐn	31	根	kɐn31	～本，树～
2402	h	ɐn	35	懇	hɐn35	～求，诚～
2403	h	ɐn	35	墾	hɐn35	开～
2404	ɡ	ɐn	21	齦	ɡɐn21	牙～肉（牙龈）
2405	h	ɐn	21	痕	hɐn21	～迹
2406	h	ɐn	35	很	hɐn35	～大
2407	h	ɐn	43	恨	hɐn43	仇～
2408	j	ɐn	31	恩	jɐn31	～人
2409	p	ɐn	31	彬	pɐn31	文质～～；人名用字
2410	p	ɐn	55	賓	pɐn55	贵～
2411	p	ɐn	31	檳	pɐn31	～榔
2412	p	ɐn	55	滨	pɐn55	哈尔～（地名）
2413	p	ɐn	13	殯	pɐn13	～仪馆，出～
2414	p	ɐn	13	鬢	pɐn13	～角
2415	p	ɐt	055	筆	pɐt5	毛～，～记
2416	p	ɐt	055	畢	pɐt5	～业
2417	p	it	043	必	pit43	～须
2418	pʰ	ɐt	055	匹	pʰɐt5	～配
2419	pʰ	ɐn	21	貧	pʰɐn21	扶～
2420	pʰ	ɐn	21	頻	pʰɐn21	～繁
2421	p	ɐt	043	弼	pɐt43	～马温；任～时
2422	b	ɐn	13	閩	bɐn13	福建简称，～南
2423	b	ɐn	21	民	bɐn21	人～，～族
2424	b	ɐn	13	憫	bɐn13	怜～
2425	b	ɐn	13	敏	bɐn13	灵～
2426	b	ɐt	043	密	bɐt43	秘～，～封
2428	b	ɐt	043	蜜	bɐt43	～蜂
2429	l	ɐn	21	鄰	lɐn21	～居
2430	l	ɐn	21	鱗	lɐn21	鱼～
2431	l	ɐn	21	燐	lɐn21	～肥
2433	l	ɐʔ	055	栗	lɐʔ5	～子
2434	ts	ɐm	31	津	tsɐm31	天～（地名）
2435	ts	ɐn	43	儘	tsɐn43	～管，～早
2436	ts	ɐn	13	進	tsɐn13	～步，前～
2437	ts	ɐn	13	晉	tsɐn13	山西简称；魏～南北朝
2438	tsʰ	ɐn	31	親	tsʰɐn31	～生，父～
2439	tsʰ	ɐn	31	親	tsʰɐn31	～家
2440	tsʰ	ɐt	055	七	tsʰɐt5	数字
2441	tsʰ	ɐt	055	漆	tsʰɐt5	油～
2442	tsʰ	ɐn	21	秦	tsʰɐn21	姓；～国
2443	ts	ɐn	43	盡	tsɐn43	～量，～力，～头
2444	ts	ɐt	043	疾	tsɐt43	残～
2445	s	ɐn	31	辛	sɐn31	～苦
2446	s	ɐn	31	新	sɐn31	～旧
2447	s	ɐm	31	新	sɐm31	～妇（儿媳妇）
2448	s	ɐn	31	薪	sɐn31	～水
2449	s	ɐn	13	信	sɐn13	相～
2450	s	ɐn	13	訊	sɐn13	通～
2451	s	ɐk	055	悉	sɐk5	熟～
2452	s	ɐt	055	膝	sɐt5	～头（膝盖）
2453	ts	ɐn	31	珍	tsɐn31	～珠
2454	ts	ɐn	13	鎮	tsɐn13	～长，～压
2455	tsʰ	ɐn	13	趁	tsʰɐn13	～机
2456	tsʰ	ɐn	21	陳	tsʰɐn21	姓；～列，～皮
2457	tsʰ	ɐn	21	塵	tsʰɐn21	灰～，～灰
2458	ts	ɐn	43	陣	tsɐn43	～雨
2459	ts	ɐʔ	043	姪	tsɐʔ43	～子
2460	t	it	043	秩	tit43	～序
2461	ts	ɐn	31	臻	tsɐn31	聂荣～
2462	tsʰ	ɐn	13	襯	tsʰɐn13	～衫
2463	s	ɐt	055	蝨	sɐt5	虱子，～嫲
2464	ts	ɐn	31	真	tsɐn31	认～，～假
2465	ts	ɐn	13	診	tsɐn13	急～
2466	ts	ɐn	13	疹	tsɐn13	麻～
2467	ts	ɐn	13	振	tsɐn13	～动
2468	ts	ɐn	13	震	tsɐn13	地～
2469	ts	ɐt	055	質	tsɐt5	～量，品～
2470	s	ɐn	21	神	sɐn21	～仙，精～
2471	s	ɐt	043	實	sɐt43	老～，～在
2472	s	ɐn	31	身	sɐn31	～体，上～
2473	s	ɐn	31	申	sɐn31	～请；地支，申酉戌亥
2474	s	ɐn	31	伸	sɐn31	～展，延～[文]
2475	s	ɐn	31	伸	sɐn31	～手[白]
2476	s	ɐn	21	娠	sɐn21	妊～反应
2477	s	ɐt	055	失	sɐt5	～去，丧～
2478	s	ɐt	055	室	sɐt5	教～，～内
2479	s	ɐn	21	辰	sɐn21	时～
2480	s	ɐn	21	晨	sɐn21	朝～
2481	s	ɐn	21	臣	sɐn21	大～
2482	s	ɐn	13	腎	sɐn13	～病
2483	kʰ	ɐn	13	腎	kʰɐn13	鸡～（鸡肫）[白]
2484	s	ɐn	43	慎	sɐn43	谨～，～重
2485	j	ɐn	21	人	jɐn21	老～，～民
2486	j	ɐn	21	仁	jɐn21	～义
2487	j	ɐn	35	忍	jɐn35	～耐，～受
2488	j	ɐn	43	刃	jɐn43	刀～
2489	j	ɐŋ	43	認	jɐŋ43	承～，～真
2490	g	ɐn	43	靭	gɐn43	不易断，坚～[文]
2491	g	ɐn	43	靭	gɐn43	不易断[白]
2492	j	ɐt	043	日	jɐt43	十～，～期
2493	k	ɐn	55	巾	kɐn55	围～
2494	k	ɐn	35	緊	kɐn35	～张
2495	k	ɐt	055	吉	kɐt5	～利
2496	k	ɐn	35	僅	kɐn35	～～，不～
2497	g	ɐn	21	銀	gɐn21	金～，～行
2499	j	ɐn	31	因	jɐn31	原～
2500	j	ɐn	31	姻	jɐn31	婚～
2501	j	ɐn	13	印	jɐn13	手～
2502	j	it	043	乙	jit43	天干，甲乙丙丁
2503	j	ɐʔ	055	一	jɐʔ5	数字
2504	j	ɐm	31	寅	jɐm31	地支，子丑寅卯
2505	j	ɐn	13	引	jɐn13	吸～
2506	j	ɐt	043	逸	jɐt43	劳～结合
2507	k	ɐn	31	斤	kɐn31	～两
2508	k	ɐn	31	筋	kɐn31	牛～丸
2509	k	ɐn	35	謹	kɐn35	～慎，严～
2510	k	ɐŋ	43	勁	kɐŋ43	有～，～敌
2511	kʰ	it	021	訖	kʰit31	收～
2512	h	ɐt	055	乞	hɐt5	～食，～求
2513	kʰ	ɐn	21	勤	kʰɐn21	～劳
2514	kʰ	ɐn	21	芹	kʰɐn21	～菜
2515	kʰ	ɐn	13	近	kʰɐn13	最～，～来[文]
2516	kʰ	ɐn	13	近	kʰɐn13	远近[白]
2517	j	ɐn	31	欣	jɐn31	～赏
2518	j	ɐn	31	殷	jɐn31	姓；～勤
2519	j	ɐn	35	隱	jɐn35	～形，～身
2520	j	ɐn	13	瘾	jɐn13	喜欢；烟～
2521	p	ɐn	31	奔	pɐn31	～跑，东～西走
2522	p	əŋ	35	本	pəŋ35	～来，书～
2523	p	ɐt	055	不	pɐt5	～过
2524	pʰ	ɐn	13	噴	pʰɐn13	～水；～嚏
2525	pʰ	əŋ	21	盆	pʰəŋ21	面～（脸盆），～地
2526	p	ɐn	43	笨	pɐn43	～蛋[文]
2527	pʰ	ɐn	13	笨	pʰɐn13	厚[白]
2528	pʰ	ɐʔ	043	勃	pʰɐʔ43	勃，蓬～，生机～～
2529	b	əŋ	21	門	bəŋ21	关～
2530	b	əŋ	43	悶	bəŋ43	烦～，～热
2531	b	ək	043	沒	bək43	沉～，～有，出～
2532	t	ɐn	31	敦	tɐn31	～厚；伦～（地名）
2533	t	ɐn	35	墩	tɐn35	桥～
2534	t	ɐn	43	頓	tɐn43	停～，～脚
2535	tʰ	ui	13	褪	tʰui13	～色
2536	tʰ	in	21	屯	tʰin21	～田
2537	tʰ	in	21	豚	tʰin21	海～
2538	tʰ	in	21	囤	tʰin21	～积
2539	t	ɐn	43	沌	tɐn43	混～
2540	tʰ	ɐn	13	盾	tʰɐn13	矛～
2541	t	ɐn	43	鈍	tɐn43	迟～，～角
2542	tʰ	ɐn	13	遁	tʰɐn13	逃～
2543	tʰ	ɐt	043	凸	tʰɐt43	～起
2544	t	ɐt	043	突	tɐt43	～然
2545	t	ɐt	043	突	tɐt43	～出
2546	l	in	43	嫩	lin43	不老
2547	l	ɐn	21	論	lɐn21	～语
2548	l	ɐn	21	崙	lɐn21	昆～
2549	l	ɐn	43	論	lɐn43	议～，～文
2550	ts	in	31	尊	tsin31	～重
2551	ts	ɐt	055	卒	tsɐt5	兵～，小～
2552	tsʰ	in	31	村	tsʰin31	～长
2553	tsʰ	in	13	寸	tsʰin13	尺～
2554	ts	ɐt	055	猝	tsɐt5	仓～，～死
2555	tsʰ	in	21	存	tsʰin21	～在，～折，储～
2557	t	əŋ	31	蹲	təŋ31	蹲下[白]
2558	s	in	31	孫	sin31	姓；子～
2559	s	in	35	損	sin35	～坏
2560	s	ɐn	13	遜	sɐn13	～色，谦～
2561	kʰ	uɐn	31	昆	kʰuɐn31	～明，～虫
2562	k	uɐn	35	滾	kuɐn35	～动；水开
2563	k	uɐn	13	棍	kuɐn13	长～
2564	k	uɐt	055	骨	kuɐt5	～头
2565	kʰ	uɐn	31	坤	kʰuɐn31	乾～
2566	kʰ	uan	35	綑	kʰuan35	～绑
2567	kʰ	uɐn	13	困	kʰuɐn13	～难
2568	f	ɐt	043	窟	fɐt43	～窿[文]
2569	f	ɐt	055	窟	fɐt5	小坑[白]
2570	f	ɐn	31	昏	fɐn31	黄～
2571	f	ɐn	31	婚	fɐn31	结～
2572	f	ɐt	055	忽	fɐt5	～然
2573	v	ɐn	21	魂	vɐn21	灵～
2574	f	ɐn	43	渾	fɐn43	～浊[文]
2576	v	ɐn	43	混	vɐn43	～淆，相～
2577	h	ɐʔ	043	核	hɐʔ43	～心，～对[文]
2578	f	ɐt	043	核	fɐt43	龙眼～[白]
2579	f	ɐt	043	核	fɐt43	～卵（睾丸）[白]
2580	v	ɐn	31	溫	vɐn31	～度，～和
2581	v	ɐn	31	瘟	vɐn31	鸡～
2582	v	ɐn	35	穩	vɐn35	～定，求～
2583	l	ɐn	21	倫	lɐn21	～理，天～之乐
2584	l	ɐn	21	淪	lɐn21	沉～
2585	l	ɐn	21	輪	lɐn21	车～，～流
2586	l	ɐt	021	律	lɐt31	法～，～师
2587	l	ɐt	021	率	lɐt31	效～
2588	ts	in	31	遵	tsin31	～守
2589	ts	ɐn	13	俊	tsɐn13	英～
2590	s	ɐn	35	筍	sɐn35	竹～
2591	s	ɐn	35	榫	sɐn35	～头（接合处）
2592	s	ɐn	43	迅	sɐn43	～速
2593	s	ɐt	043	戌	sɐt43	戊～变法
2594	s	ɐt	043	恤	sɐt43	体～，抚～
2595	s	ɐn	21	旬	sɐn21	上～
2596	tsʰ	ɐn	21	循	tsʰɐn21	遵～，～环
2597	tsʰ	ɐn	21	巡	tsʰɐn21	～逻，出～
2598	s	ɐn	13	殉	sɐn13	～职，～情
2599	tsʰ	ɐn	31	椿	tsʰɐn31	～树，香～
2600	s	ɐt	043	朮	sɐt43	白～（中药）
2601	s	ɐt	055	率	sɐt5	～领
2602	s	ɐt	055	蟀	sɐt5	蟋～
2603	ts	ɐn	35	準	tsɐn35	瞄～，～则
2604	ts	ɐn	35	准	tsɐn35	批～，～确
2605	tsʰ	ɐn	31	春	tsʰɐn31	立～
2606	tsʰ	ɐn	35	蠢	tsʰɐn35	～才
2607	tsʰ	ɐt	055	出	tsʰɐt5	～入，～发
2608	s	ɐn	21	脣	sɐn21	嘴～[文]
2609	s	ɐn	21	脣	sɐn21	嘴～[训，舷]
2610	s	ɐn	43	順	sɐn43	～利，～风
2611	s	ɐt	043	術	sɐt43	技～
2612	s	ɐt	043	述	sɐt43	叙～
2613	s	ɐn	13	舜	sɐn13	尧～
2614	s	ɐn	21	純	sɐn21	单～，～粹
2615	s	ɐn	21	醇	sɐn21	酒味～
2616	j	ɐn	43	潤	jɐn43	利～，～色
2617	j	ɐn	43	閏	jɐn43	～月
2618	k	uɐn	31	均	kuɐn31	平～，～匀
2619	k	uɐn	31	鈞	kuɐn31	千～一发
2620	k	ɐt	055	橘	kɐt5	橘子
2621	kʰ	uɐn	35	菌	kʰuɐn35	细～
2622	v	ɐn	21	勻	vɐn21	均～
2623	v	ɐn	13	允	vɐn13	～许
2624	v	ɐn	13	尹	vɐn13	姓，～相杰
2625	f	ɐn	31	分	fɐn31	～数，区～[文]
2626	f	ɐn	31	分	fɐn31	给[白]
2627	f	ɐn	35	粉	fɐn35	～笔，面～[文]
2628	f	ɐn	35	粉	fɐn35	～松[白]
2629	f	ɐn	13	糞	fɐn13	粪便
2630	f	ɐn	13	奮	fɐn13	～斗
2631	f	ɐn	55	芬	fɐn55	～芳
2632	f	ɐn	31	紛	fɐn31	纠～
2633	f	ɐt	043	彿	fɐt43	仿～
2634	f	ɐn	21	焚	fɐn21	～烧
2635	f	ɐn	21	墳	fɐn21	～墓，上～
2636	f	ɐn	43	愤	fɐn43	气～，～怒
2637	f	ɐn	43	忿	fɐn43	～～不平
2638	f	ɐn	43	份	fɐn43	～量
2639	f	ɐt	043	佛	fɐt43	拜～
2640	m	ɐn	21	文	mɐn21	～章，论～
2641	m	ɐn	21	紋	mɐn21	花～
2642	m	ɐn	43	蚊	mɐn43	～香
2643	m	ɐn	21	聞	mɐn21	新～
2644	m	ɐn	13	吻	mɐn13	接～
2645	m	ɐn	13	刎	mɐn13	自～
2646	m	ɐn	43	問	mɐn43	～题
2647	m	ɐt	043	物	mɐt43	～理[文]
2648	m	ɐt	043	物	mɐt43	～件[白]
2649	m	ɐt	043	勿	mɐt43	非礼～视
2650	k	uɐn	31	君	kuɐn31	～子
2651	k	uɐn	31	軍	kuɐn31	～队，参～
2652	v	ɐt	055	屈	vɐt5	委～，～服[文]
2653	v	ɐt	055	屈	vɐt5	委屈，～气[白]
2654	kʰ	ɐn	21	群	kʰɐn21	～众
2655	kʰ	uɐn	21	裙	kʰuɐn21	裙子
2656	k	uɐn	43	郡	kuɐn43	～主
2657	k	uɐʔ	043	掘	kuɐʔ43	挖～
2658	v	ɐt	055	倔	vɐt5	～强
2659	f	ɐn	31	熏	fɐn31	～陶，烟～人[文]
2660	f	ɐn	43	熏	fɐn43	烟～人,～蚊[白]
2661	f	ɐn	43	勳	fɐn43	～章
2662	f	ɐn	31	薰	fɐn31	～衣草
2663	v	ɐn	31	葷	vɐn31	～素
2664	f	ɐn	13	訓	fɐn13	教～，～人
2665	tʰ	oŋ	13	熨	tʰoŋ13	～斗[训]
2666	v	ɐn	21	云	vɐn21	古人～
2667	v	ɐn	21	雲	vɐn21	乌～
2668	v	ɐn	13	韻	vɐn13	押～，～律
2669	v	ɐn	43	運	vɐn43	～气，好～
2670	v	ɐn	21	暈	vɐn21	～车，头～[训]
2671	p	oŋ	31	幫	poŋ31	～忙
2672	p	oŋ	35	榜	poŋ35	～样
2673	p	oŋ	43	謗	poŋ43	诽～
2674	p	ok	013	博	pok13	～士，广～
2675	pʰ	oŋ	21	滂	pʰoŋ21	～沱
2676	p	ok	013	泊	pok13	梁山～
2677	pʰ	oŋ	21	旁	pʰoŋ21	～边
2678	pʰ	oŋ	21	螃	pʰoŋ21	～蟹
2679	pʰ	oŋ	21	傍	pʰoŋ21	～晚
2681	p	ok	043	薄	pok43	不厚，～弱
2682	p	ok	013	泊	pok13	停～，淡～
2683	b	oŋ	21	忙	boŋ21	农～，～碌
2684	b	oŋ	21	芒	boŋ21	～种[节气]
2685	b	oŋ	21	茫	boŋ21	白～～，～然
2686	b	oŋ	13	莽	boŋ13	鲁～
2687	b	ɒŋ	13	蟒	bɒŋ13	～蛇
2688	b	ok	043	莫	bok43	不要，～非
2689	b	ok	043	膜	bok43	薄～
2690	b	ok	013	幕	bok13	报～，～布
2691	b	ok	043	寞	bok43	寂～
2692	b	o	35	摸	bo35	偷偷～～[文]
2693	b	o	35	摸	bo35	～来～去[白]
2694	t	oŋ	31	當	toŋ31	～时，应～，～官
2695	t	oŋ	35	襠	toŋ35	裤～
2696	l	ɔŋ	55	襠	lɔŋ55	裤～[白]
2697	t	oŋ	35	黨	toŋ35	入～，～员
2698	t	oŋ	35	擋	toŋ35	阻～，～风
2699	t	oŋ	13	當	toŋ13	～铺，恰～；唔～（不如）
2700	t	oŋ	35	檔	toŋ35	～案
2701	tʰ	oŋ	31	湯	tʰoŋ31	煮～；姓
2703	tʰ	oŋ	35	躺	tʰoŋ35	平～
2704	tʰ	oŋ	43	燙	tʰoŋ43	～手
2706	tʰ	ok	013	託	tʰok13	～词，推～
2707	tʰ	ok	013	托	tʰok13	手承物，～盘
2708	tʰ	oŋ	21	堂	tʰoŋ21	～兄，拜～，课～
2709	tʰ	oŋ	21	棠	tʰoŋ21	海～
2710	tʰ	oŋ	21	螳	tʰoŋ21	～螂
2711	tʰ	oŋ	21	唐	tʰoŋ21	～朝；姓
2712	tʰ	oŋ	21	糖	tʰoŋ21	白～
2713	tʰ	oŋ	21	塘	tʰoŋ21	鱼～
2714	t	oŋ	43	蕩	toŋ43	放～，扫～
2715	l	oŋ	13	盪	loŋ13	过水，～嘴，～碗[白]
2717	t	ok	043	度	tok43	思～
2718	l	oŋ	21	囊	loŋ21	背～
2719	l	ok	043	諾	lok43	承～，～言
2720	l	oŋ	21	郎	loŋ21	新～；姓，～平
2721	l	oŋ	21	廊	loŋ21	走～
2722	l	oŋ	21	狼	loŋ21	～狈，豺～
2723	l	oŋ	21	螂	loŋ21	螳～
2724	l	oŋ	13	朗	loŋ13	～诵，明～
2725	l	oŋ	43	浪	loŋ43	风～，～费
2726	l	ok	043	落	lok43	下落
2727	l	ok	013	烙	lok13	～印
2728	l	ok	013	駱	lok13	～驼
2729	l	ok	013	洛	lok13	～阳（地名）
2730	l	ok	013	絡	lok13	联～
2731	l	ok	043	樂	lok43	～观，快～
2732	ts	ioŋ	31	贓	tsioŋ31	～款，贪～枉法
2733	ts	ioŋ	31	髒	tsioŋ31	肮～
2734	ts	ioŋ	13	葬	tsioŋ13	埋～，落～
2735	ts	iok	013	作	tsiok13	工～，种～
2736	tsʰ	ioŋ	55	倉	tsʰioŋ55	～库
2737	tsʰ	ioŋ	31	蒼	tsʰioŋ31	～白
2738	tsʰ	o	13	錯	tsʰo13	～开，～杂
2739	tsʰ	ioŋ	21	藏	tsʰioŋ21	隐～
2740	ts	ioŋ	43	藏	tsioŋ43	西～，～族
2741	ts	ioŋ	43	臟	tsioŋ43	内～
2742	ts	iok	043	鑿	tsiok43	用凿子凿
2743	ts	iok	013	昨	tsiok13	昨天
2744	s	oŋ	31	桑	soŋ31	～叶
2745	s	oŋ	13	喪	soŋ13	婚～，～事
2746	s	oŋ	31	嗓	soŋ31	金～子
2747	s	oŋ	13	喪	soŋ13	～失
2748	s	ok	013	索	sok13	绳子，线～
2749	k	oŋ	31	岡	koŋ31	井～山（地名）
2750	k	oŋ	31	崗	koŋ31	站～，～位
2751	k	oŋ	31	剛	koŋ31	～才，～好
2752	k	oŋ	31	綱	koŋ31	～常，大～
2753	k	oŋ	13	鋼	koŋ13	炼～，～笔
2754	k	oŋ	31	缸	koŋ31	水～
2755	k	oŋ	13	杠	koŋ13	高低～
2756	k	ok	013	各	kok13	～人
2757	k	ok	013	閣	kok13	～楼；～下
2758	k	ok	013	擱	kok13	耽～
2759	h	oŋ	31	康	hoŋ31	健～
2760	h	oŋ	55	糠	hoŋ55	谷～
2761	h	oŋ	31	慷	hoŋ31	～慨
2762	kʰ	oŋ	13	抗	kʰoŋ13	反～，～战
2763	p	iøŋ	13	囥	piøŋ13	藏
2764	ɡ	oŋ	21	昂	ɡoŋ21	～首挺胸，气～～
2765	ɡ	ok	043	鄂	ɡok43	湖北简称
2766	ɡ	ok	043	鰐	ɡok43	～鱼
2767	h	oŋ	21	行	hoŋ21	银～
2768	h	oŋ	21	航	hoŋ21	～行，～线
2769	h	oŋ	21	杭	hoŋ21	～州
2770	h	ok	043	鶴	hok43	仙～
2771	h	oŋ	31	骯	hoŋ31	～脏
2772	g	ok	013	惡	gok13	善～，～霸
2773	n	iøŋ	21	娘	niøŋ21	姑～
2774	j	iøŋ	43	釀	jiøŋ43	～豆腐[训]
2775	l	iøŋ	21	良	liøŋ21	～好，优～
2776	l	iøŋ	21	凉	liøŋ21	天～
2777	l	iøŋ	43	量	liøŋ43	衡～，～尺寸
2778	l	iøŋ	21	糧	liøŋ21	～食
2779	l	iøŋ	21	樑	liøŋ21	姓；～山（地名）
2780	l	iøŋ	21	粱	liøŋ21	高～，黄～美梦
2781	l	iøŋ	13	兩	liøŋ13	～个
2782	l	iøŋ	35	兩	liøŋ35	半斤八～
2783	l	iøŋ	43	亮	liøŋ43	明～
2784	l	iøŋ	43	諒	liøŋ43	原～，～解
2785	l	iøŋ	35	輛	liøŋ35	车～，两～
2786	l	iøŋ	43	量	liøŋ43	数～
2787	l	iak	013	略	liak13	省～
2788	l	iak	013	掠	liak13	～夺
2789	ts	iøŋ	43	將	tsiøŋ43	～来；～军
2790	ʦ	iøŋ	55	漿	ʦiøŋ55	豆～，～糊
2791	ʦ	iøŋ	35	蔣	ʦiøŋ35	姓，～介石
2792	ʦ	iøŋ	35	獎	ʦiøŋ35	～金，得～
2794	ʦ	iøŋ	13	醬	ʦiøŋ13	沙茶～，辣椒～
2795	ʦ	iøŋ	43	將	ʦiøŋ43	大～，～士
2797	ts	iak	013	雀	tsiak13	麻～，～斑
2798	ʦʰ	iøŋ	55	槍	ʦʰiøŋ55	手～
2799	ʦʰ	iøŋ	35	搶	ʦʰiøŋ35	～劫
2800	tsʰ	iak	013	鵲	tsʰiak13	喜～，鸦～
2801	ʦʰ	iøŋ	21	牆	ʦʰiøŋ21	～壁
2802	ʦ	iøŋ	43	匠	ʦiøŋ43	木～
2803	ts	iu	43	嚼	tsiu43	咀～，～碎
2804	s	iøŋ	13	相	siøŋ13	互～，～打（打架）
2805	s	iøŋ	55	箱	siøŋ55	皮～
2806	s	iøŋ	31	廂	siøŋ31	～房，车～
2807	s	iøŋ	31	湘	siøŋ31	湖南简称，～江
2808	s	iøŋ	31	襄	siøŋ31	～阳（地名）
2809	s	iøŋ	31	鑲	siøŋ31	～牙
2810	s	iøŋ	35	想	siøŋ35	～法，思～
2811	s	iøŋ	13	相	siøŋ13	宰～，看～，～貌
2812	s	iak	013	削	siak13	～皮，剥～
