字	音	注
匠	tsʰiaŋ[5]	文读
厢	siaŋ[1]	
湘	siaŋ[1]	
镶	siaŋ[1]	
箱	siaŋ[1]	
祥	siaŋ[2]	
详	siaŋ[2]	
翔	siaŋ[2]	
想	siaŋ[3]	
橡	siaŋ[4]	～胶
相	siaŋ[5]	文读宰～
江	kiaŋ[1]	
姜	kiaŋ[1]	
疆	kiaŋ[1]	
缰	kiaŋ[1]	
僵	kiaŋ[1]	
讲	kiaŋ[3]	文读
降	kiaŋ[5]	～级
腔	kʰiaŋ[1]	文读
强	kʰiaŋ[2]	
强	kʰiaŋ[3]	勉～
殃	giaŋ[1]	
央	giaŋ[1]	
秧	giaŋ[1]	文读
羊	giaŋ[2]	文读
洋	giaŋ[2]	文读
阳	giaŋ[2]	
扬	giaŋ[2]	
杨	giaŋ[2]	文读
养	giaŋ[3]	文读
氧	giaŋ[3]	
痒	giaŋ[3]	文读
仰	giaŋ[3]	
恙	giaŋ[4]	
样	giaŋ[5]	文读
乡	hiaŋ[1]	文读
香	hiaŋ[1]	文读
享	hiaŋ[3]	
响	hiaŋ[3]	
饷	hiaŋ[5]	
向	hiaŋ[5]	文读
略	liak[7]	白读
嚼	tsiak[7]	吃东西时发出的声音
雀	tsʰiak[7]	
鹊	tsʰiak[7]	
削	siak[7]	
觉	kiak[7]	白读
约	giak[7]	
乐	giak[8]	白读，音～
虐	giak[8]	
疟	giak[8]	
弱	giak[8]	
若	giak[8]	
辖	hiak[7]	
学	hiak[8]	文读
协	hiak[8]	
崩	poŋ[1]	文读
磅	poŋ[2]	～称
烹	pʰoŋ[1]	
朋	pʰoŋ[2]	
绷	pʰoŋ[2]	
冯	pʰoŋ[2]	文读
鹏	pʰoŋ[2]	
彭	pʰoŋ[2]	文读
膨	pʰoŋ[2]	
棚	pʰoŋ[2]	
篷	pʰoŋ[2]	
蓬	pʰoŋ[2]	
棒	pʰoŋ[3]	
碰	pʰoŋ[5]	
蒙	boŋ[2]	
濛	boŋ[2]	
朦	boŋ[2]	
懵	boŋ[2]	
懞	boŋ[3]	分不清
孟	boŋ[4]	
梦	boŋ[5]	
东	toŋ[1]	文读
冬	toŋ[1]	文读
董	toŋ[3]	文读，古～
懂	toŋ[3]	
动	toŋ[4]	
洞	toŋ[4]	
栋	toŋ[5]	
冻	toŋ[5]	文读
通	tʰoŋ[1]	
同	tʰoŋ[2]	文读
铜	tʰoŋ[2]	文读
桐	tʰoŋ[2]	文读
筒	tʰoŋ[2]	文读
童	tʰoŋ[2]	
桶	tʰoŋ[3]	文读
捅	tʰoŋ[3]	
统	tʰoŋ[3]	
□	tʰoŋ[4]	一叠，量动词
痛	tʰoŋ[5]	
农	loŋ[2]	
脓	loŋ[2]	文读
浓	loŋ[2]	
能	loŋ[2]	
廊	loŋ[2]	
笼	loŋ[2]	文读
聋	loŋ[2]	文读
隆	loŋ[2]	
拢	loŋ[3]	
陇	loŋ[3]	
笼	loŋ[3]	动词
垄	loŋ[3]	
弄	loŋ[5]	
锺	tsoŋ[1]	
钟	tsoŋ[1]	
宗	tsoŋ[1]	
中	tsoŋ[1]	文读
忠	tsoŋ[1]	
终	tsoŋ[1]	
钏	tsoŋ[1]	
撞	tsoŋ[1]	文读
总	tsoŋ[3]	
综	tsoŋ[3]	
肿	tsoŋ[3]	
种	tsoŋ[3]	材～
仲	tsoŋ[4]	杜～
重	tsoŋ[4]	
众	tsoŋ[5]	
种	tsoŋ[5]	～树
□	tsʰoŋ[1]	穿
充	tsʰoŋ[1]	
冲	tsʰoŋ[1]	
匆	tsʰoŋ[1]	
聪	tsʰoŋ[1]	
葱	tsʰoŋ[1]	文读
虫	tsʰoŋ[2]	文读
崇	tsʰoŋ[2]	
重	tsʰoŋ[2]	文读，～复
丛	tsʰoŋ[2]	文读
宠	tsʰoŋ[3]	
冢	tsʰoŋ[3]	
铳	tsʰoŋ[5]	
怂	tsʰoŋ[5]	～狗咬人
唱	tsʰoŋ[5]	白读
松	soŋ[1]	文读
嵩	soŋ[1]	
爽	soŋ[3]	
宋	soŋ[5]	
送	soŋ[5]	
□	soŋ[5]	穷
公	koŋ[1]	文读
工	koŋ[1]	文读
蚣	koŋ[1]	文读
功	koŋ[1]	文读
攻	koŋ[1]	
𥈿	koŋ[2]	头晕
拱	koŋ[3]	文读
汞	koŋ[4]	
共	koŋ[4]	文读
贡	koŋ[5]	
摃	koŋ[5]	敲
空	kʰoŋ[1]	文读，～中
孔	kʰoŋ[3]	
控	kʰoŋ[3]	
空	kʰoŋ[3]	亏～
戆	goŋ[4]	傻
轰	hoŋ[1]	
揈	hoŋ[1]	
烘	hoŋ[1]	文读
风	hoŋ[1]	
枫	hoŋ[1]	文读
疯	hoŋ[1]	
丰	hoŋ[1]	
封	hoŋ[1]	
峰	hoŋ[1]	
蜂	hoŋ[1]	文读
㛔	hoŋ[1]	～神，神气
弘	hoŋ[2]	
宏	hoŋ[2]	
红	hoŋ[2]	文读
虹	hoŋ[2]	文读
逢	hoŋ[2]	文读
缝	hoŋ[2]	
哄	hoŋ[2]	
冯	hoŋ[2]	
讽	hoŋ[3]	
凤	hoŋ[4]	
奉	hoŋ[4]	
俸	hoŋ[4]	
缝	hoŋ[4]	文读
哄	hoŋ[4]	
翁	∅oŋ[1]	文读
嗡	∅oŋ[1]	
卜	pok[7]	
驳	pok[7]	文读
剥	pok[7]	
泊	pok[7]	
缚	pok[8]	文读
仆	pʰok[7]	
扑	pʰok[7]	
朴	pʰok[7]	
醭	pʰok[7]	
博	pʰok[7]	文读，赌～
膊	pʰok[7]	
目	bok[8]	文读
穆	bok[8]	
牧	bok[8]	
木	bok[8]	文读
睦	bok[8]	
笃	tok[7]	
督	tok[7]	
啄	tok[7]	
毒	tok[8]	
独	tok[8]	
铎	tok[8]	
踱	tok[8]	
托	tʰok[7]	
秃	tʰok[7]	
拓	tʰok[7]	
读	tʰok[8]	
牍	tʰok[8]	
犊	tʰok[8]	
肉	lok[7]	文读
六	lok[8]	文读
陆	lok[8]	
鹿	lok[8]	
若	lok[8]	文读
弱	lok[8]	文读
诺	lok[8]	
落	lok[8]	文读
烙	lok[8]	
骆	lok[8]	
酪	lok[8]	
洛	lok[8]	
络	lok[8]	
乐	lok[8]	快～
作	tsok[7]	
着	tsok[7]	文读
著	tsok[7]	文读
烛	tsok[7]	
嘱	tsok[7]	
祝	tsok[7]	
粥	tsok[7]	
叔	tsok[7]	文读，～牯、叔父
卓	tsok[7]	
桌	tsok[7]	文读
涿	tsok[7]	
逐	tsok[7]	文读，～鹿
浊	tsok[8]	
筑	tsok[8]	文读
蜀	tsok[8]	
逐	tsok[8]	文读
粟	tsʰok[7]	米～，谷子
龊	tsʰok[7]	
𥪱	tsʰok[8]	快步走
束	sok[7]	
叔	sok[7]	文读
淑	sok[7]	
速	sok[7]	文读
索	sok[7]	
朔	sok[7]	
塑	sok[7]	
熟	sok[8]	
塾	sok[8]	
赎	sok[8]	
穀	kok[7]	五～
谷	kok[7]	山～
国	kok[7]	
角	kok[7]	文读
各	kok[7]	
阁	kok[7]	
搁	kok[7]	
胳	kok[7]	
哭	kʰok[7]	
酷	kʰok[7]	
狱	gok[8]	
岳	gok[8]	～飞，五～
鄂	gok[8]	
鳄	gok[8]	
福	hok[7]	
获	hok[7]	
服	hok[8]	
伏	hok[8]	文读
蝠	hok[8]	
幅	hok[8]	
复	hok[8]	
腹	hok[8]	文读
屋	∅ok[7]	
握	∅ok[7]	
恶	∅ok[7]	凶～
中	tioŋ[1]	
重	tioŋ[1]	～来
重	tioŋ[2]	白读，龙～
中	tioŋ[5]	～奖
畅	tʰioŋ[5]	白读，畅快
龙	lioŋ[2]	
榕	lioŋ[2]	白读
隆	lioŋ[2]	
□	lioŋ[5]	蹬脚
踪	tsioŋ[1]	
纵	tsioŋ[1]	
纵	tsioŋ[5]	放～
丛	tsʰioŋ[1]	白读
松	sioŋ[2]	～树
诵	sioŋ[4]	
讼	sioŋ[4]	
颂	sioŋ[4]	
弓	kioŋ[1]	
躬	kioŋ[1]	
宫	kioŋ[1]	
恭	kioŋ[1]	
供	kioŋ[1]	～养
穷	kioŋ[2]	
迥	kioŋ[3]	
拱	kioŋ[3]	
巩	kioŋ[3]	
共	kioŋ[4]	文读
框	kʰioŋ[1]	白读
恐	kʰioŋ[3]	
巩	kʰioŋ[3]	
拥	gioŋ[3]	
勇	gioŋ[3]	
涌	gioŋ[3]	
冗	gioŋ[3]	拔～𣭲
永	gioŋ[3]	文读
雍	gioŋ[3]	施基肥
用	gioŋ[4]	
佣	gioŋ[4]	
竹	tiok[7]	
筑	tiok[8]	
轴	tiok[8]	
逐	tiok[8]	文读，驱～
略	liok[7]	文读
绿	liok[8]	
录	liok[8]	
足	tsiok[7]	
脚	tsiok[7]	
足	tsʰiok[7]	
触	tsʰiok[7]	
捉	tsʰiok[7]	
粟	siok[7]	文读
肃	siok[7]	
宿	siok[7]	
缩	siok[7]	
俗	siok[8]	
续	siok[8]	
赎	siok[8]	文读
属	siok[8]	家～
菊	kiok[7]	
鞠	kiok[7]	
掬	kiok[7]	
觉	kiok[7]	文读，睡～
脚	kiok[7]	白读
逐	kiok[7]	白读，追赶
局	kiok[8]	
曲	kʰiok[7]	
溢	giok[7]	～出
育	giok[8]	
玉	giok[8]	
辱	giok[8]	
褥	giok[8]	
浴	giok[8]	
欲	giok[8]	
慾	giok[8]	
畜	hiok[7]	
蓄	hiok[7]	
郁	hiok[7]	
旭	hiok[7]	
哼	hŋ[4]	
五	∅ŋ[4]	白读
午	∅ŋ[4]	白读，地支名
饭	pũi[1]	
门	mũi[2]	白读
梅	mũi[2]	文读
媒	mũi[2]	文读
枚	mũi[2]	文读
煤	mũi[2]	文读
美	mũi[3]	
每	mũi[3]	文读
尾	mũi[3]	文读
问	mũi[6]	文读
妹	mũi[6]	
类	nũi[4]	
内	nũi[4]	文读
泪	nũi[4]	
光	kũi[1]	白读
县	kũi[1]	白读
悬	kũi[2]	白读
桄	kũi[3]	一～线
卷	kũi[3]	白读
轨	kũi[3]	
卷	kũi[3]	考～
贯	kũi[5]	刺
黄	ŋũi[2]	白读
荒	hũi[1]	
眩	hũi[2]	白读，目花～
园	hũi[2]	白读
䘼	hũi[3]	手～，袖子
远	hũi[4]	白读
边	pĩ[1]	白读
爿	pĩ[2]	两～
比	pĩ[3]	
扁	pĩ[3]	白读
变	pĩ[5]	白读
遍	pĩ[5]	白读
辫	pĩ[4]	白读，动词，缠
篇	pʰĩ[1]	白读
偏	pʰĩ[1]	欺人称～侬
片	pʰĩ[5]	白读，唱～
面	mĩ[1]	白读
迷	mĩ[2]	
迹	mĩ[2]	
棉	mĩ[2]	
眉	mĩ[2]	文读
楣	mĩ[2]	
徽	mĩ[2]	白读
棉	mĩ[2]	白读
迷	mĩ[2]	白读
谜	mĩ[2]	
媚	mĩ[4]	
寐	mĩ[4]	
物	mĩ[4]	白读
缠	tĩ[1]	白读
苔	tĩ[1]	白读，青～
转	tĩ[3]	白读
断	tĩ[4]	白读
顿	tĩ[5]	一～饭
添	tʰĩ[1]	白读，～饭
天	tʰĩ[1]	白读
团	tʰĩ[2]	
尼	nĩ[2]	
泥	nĩ[2]	
耳	nĩ[2]	白读
年	nĩ[2]	白读
莲	nĩ[2]	
你	nĩ[3]	
染	nĩ[3]	白读
软	nĩ[3]	白读
腻	nĩ[4]	
卵	nĩ[4]	白读
□	nĩ[5]	白读，～狗洞
□	tsĩ[1]	白读动词
砖	tsĩ[1]	白读
前	tsĩ[2]	白读
钱	tsĩ[2]	白读
泉	tsĩ[2]	白读，叮，蚨蝇～
剪	tsĩ[3]	白读，铰～
箭	tsĩ[5]	白读
钻	tsĩ[5]	白读
千	tsʰĩ[1]	白读
穿	tsʰĩ[1]	白读
村	tsʰĩ[1]	白读
鲜	tsʰĩ[1]	白读
浅	tsʰĩ[3]	白读
先	sĩ[1]	白读
酸	sĩ[1]	白读
闪	sĩ[2]	白读
旋	sĩ[4]	白读
算	sĩ[5]	白读
扇	sĩ[5]	白读
间	kĩ[1]	房～
肩	kĩ[1]	白读
舷	kĩ[2]	白读，～头
见	kĩ[5]	白读
蜞	kʰĩ[2]	蚂蟥称蝴～
宜	ŋĩ[2]	
疑	ŋĩ[2]	
议	ŋĩ[3]	
仪	ŋĩ[3]	
拟	ŋĩ[3]	
艺	ŋĩ[4]	
义	ŋĩ[4]	
议	ŋĩ[4]	动词
毅	ŋĩ[4]	
苋	hĩ[2]	
还	hĩ[2]	白读
院	∅ĩ[1]	白读书～
闲	∅ĩ[2]	白读
□	∅ĩ[2]	原作<米圆>
圆	∅ĩ[2]	白读
丸	∅ĩ[2]	白读
燕	∅ĩ[5]	白读
翳	∅ĩ[5]	白读
奅	pʰã[5]	
妈	mã[1]	
马	mã[3]	文读
妈	mã[3]	老～，老太婆
骂	mã[4]	
妈	mã[4]	祖母
妈	mã[5]	婆婆
担	tã[1]	白读，动词，挑～
当	tã[1]	现在
腾	tã[2]	
胆	tã[3]	
担	tã[5]	名词
□	tã[5]	探头
探	tʰã[1]	抬头
坦	tʰã[3]	平～
挪	nã[2]	白读
篮	nã[2]	白读，～球
岩	nã[2]	白读，地名，龙～
林	nã[2]	白读
篮	nã[3]	名词篮子
爁	nã[4]	火舌闪烧
正	tsã[1]	白读，～月
成	tsã[2]	白读
整	tsã[3]	白读，修理，～厝
闸	tsã[4]	白读，投板拦水叫～水
正	tsã[5]	白读，端～
三	sã[1]	白读
衫	sã[1]	白读
声	sã[1]	白读
城	sã[2]	白读
成	sã[2]	白读
监	kã[1]	关～
衔	kã[2]	
敢	kã[2]	白读
酵	kã[5]	酵母
鼾	hã[2]	白读，～眠
饼	piã[3]	白读
丙	piã[3]	
摒	piã[5]	～卫生，大扫除
命	miã[1]	白读
名	miã[2]	白读
□	tiã[1]	擂桌子
呈	tiã[2]	
埕	tiã[2]	晒谷坪、禾～
程	tiã[2]	白读，～溪，地名
鼎	tiã[3]	
锭	tiã[4]	
听	tʰiã[1]	白读
厅	tʰiã[1]	白读
堤	tʰiã[3]	梯田一层为一～
□	tʰiã[5]	疼爱
领	niã[3]	白读
岭	niã[3]	白读
额	niã[4]	白读
精	tsiã[1]	白读
䭕	tsiã[3]	味淡
请	tsʰiã[3]	白读
□	siã[2]	嗾、～狗
京	kiã[1]	白读
惊	kiã[1]	～风
行	kiã[2]	白读
镜	kiã[5]	白读
颈	kiã[5]	白读
营	ŋiã[2]	白读
迎	ŋiã[2]	白读，～祥
赢	ŋiã[2]	输～
雅	ŋiã[3]	
影	ŋiã[3]	电～
萤	ŋiã[4]	白读
兄	hiã[1]	
陉	hiã[2]	白读，崩～
搬	puã[1]	白读
般	puã[1]	白读
盘	puã[2]	白读
坂	puã[3]	白读，内～，地名
拌	puã[4]	白读，弹干净
半	puã[5]	白读
潘	pʰuã[1]	白读，姓
伴	pʰuã[4]	白读
拌	pʰuã[4]	～索
判	pʰuã[5]	白读
麻	muã[2]	
瞒	muã[2]	
满	muã[3]	
单	tuã[1]	白读，被～
弹	tuã[2]	～琴
泉	tuã[2]	白读，～水
惰	tuã[4]	白读
□	tuã[5]	油腻
摊	tʰuã[1]	白读
滩	tʰuã[1]	白读
炭	tʰuã[5]	白读
烂	nuã[1]	白读
□	nuã[1]	原作<米恋>，～糊
拦	nuã[2]	白读
汆	nuã[3]	白读，～丸子
澜	nuã[4]	口水
僆	nuã[5]	鸡～
盏	tsuã[3]	白读
窜	tsuã[5]	忙碌
䉔	tsʰuã[1]	名词，小尖刺
窜	tsʰuã[6]	～开
山	suã[1]	白读
汕	suã[1]	
伞	suã[3]	白读
散	suã[3]	白读，零～
散	suã[5]	白读，～开
官	kuã[1]	白读
棺	kuã[1]	白读
汗	kuã[1]	白读，流～
肝	kuã[1]	白读
寒	kuã[2]	白读
寡	kuã[3]	白读
赶	kuã[3]	白读
擀	kuã[3]	～面
宽	kʰuã[1]	
看	kʰuã[5]	
换	ŋuã[1]	白读
碗	ŋuã[3]	白读
岸	huã[1]	河～
欢	huã[1]	白读
墘	kiuã[1]	一大片地
囝	kiuã[3]	
件	kiuã[4]	白读
融	hiuã[2]	白读
蚁	hiuã[4]	白读
艾	hiuã[5]	～草
捏	niãt[7]	
下	∅ɛ̃[1]	一次称一～
楹	∅ɛ̃[3]	白读
关	kuẽ[1]	白读
秆	kuẽ[3]	白读
横	huẽ[2]	白读
横	huẽ[4]	白读，动词
病	piẽ[1]	白读
平	piẽ[2]	白读
坪	piẽ[2]	白读，上坪，地名
柄	piẽ[5]	白读
彭	pʰiẽ[2]	白读
平	pʰiẽ[2]	～地
冯	pʰiẽ[2]	白读
㨠	miẽ[1]	用手抓沙
盲	miẽ[2]	白读
虻	miẽ[2]	白读
芒	miẽ[2]	-麦～
冥	miẽ[2]	白读
骂	miẽ[5]	白读
脉	miẽ[4]	
□	tiẽ[4]	用手卡
郑	tiẽ[5]	白读
□	tʰiẽ[5]	撑住
掠	niẽ[4]	白读，抓住
奶	niẽ[5]	白读
蹑	niẽ[5]	～骹根
聂	niẽ[7]	
争	tsiẽ[1]	白读
晴	tsiẽ[2]	白读
井	tsiẽ[3]	
青	tsʰiẽ[1]	白读
醒	tsʰiẽ[3]	白读
青	tsʰiẽ[4]	白读，靛青
生	siẽ[1]	白读
省	siẽ[3]	白读
姓	siẽ[5]	白读
更	kiẽ[1]	白读
庚	kiẽ[1]	
经	kiẽ[1]	织
惊	kiẽ[1]	～蛰
哽	kiẽ[3]	白读
坑	kʰiẽ[1]	白读
硬	ŋiẽ[1]	白读
摸	mõ[1]	
馍	mõ[1]	
摩	mõ[1]	
毛	mõ[2]	白读
模	mõ[2]	～范，板
暮	mõ[4]	
募	mõ[4]	
墓	mõ[5]	白读
膜	mõ[7]	
撞	tõ[1]	白读碰见
长	tõ[2]	白读
堂	tõ[2]	白读
□	tõ[3]	水堵起来
丈	tõ[4]	白读
当	tõ[5]	白读，～铺
汤	tʰõ[1]	白读
糖	tʰõ[2]	白读
烫	tʰõ[3]	白读
奴	nõ[2]	
两	nõ[2]	白读，～个
瓤	nõ[2]	白读
努	nõ[2]	
郎	nõ[2]	白读
怒	nõ[4]	
章	tsõ[1]	白读
樟	tsõ[1]	白读
妆	tsõ[1]	白读
装	tsõ[1]	白读
上	tsõ[1]	白读
嚐	tsõ[2]	
仓	tsʰõ[1]	白读
床	tsʰõ[2]	白读
霜	sõ[1]	白读
赏	sõ[3]	白读
缸	kõ[1]	白读
杠	kõ[1]	白读
讲	kõ[3]	白读
钢	kõ[5]	白读
糠	kʰõ[1]	白读
园	kʰõ[5]	
我	ŋõ[3]	文读
卧	ŋõ[4]	
火	hõ[3]	文读
伙	hõ[3]	文读
夥	hõ[3]	文读
货	hõ[5]	文读
秧	∅õ[1]	白读
行	∅õ[2]	白读，量词
影	∅õ[3]	～子
䁐	∅õ[5]	
张	tiõ[1]	白读
胀	tiõ[5]	白读
帐	tiõ[5]	
涨	tiõ[5]	～出来
娘	niõ[2]	白读
粮	niõ[2]	白读
梁	niõ[2]	白读
量	niõ[2]	
辆	niõ[3]	
浆	tsiõ[1]	白读，～衫
蒋	tsiõ[3]	白读
桨	tsiõ[3]	
痒	tsiõ[4]	白读
酱	tsiõ[5]	
醮	tsiõ[5]	拍～
□	tsʰiõ[1]	原作<鱼仓>，或为鲳，～鱼
墙	tsʰiõ[2]	白读
抢	tsʰiõ[3]	白读
匠	tsʰiõ[5]	白读木～
箱	siõ[1]	白读
象	siõ[4]	白读，～牙
想	siõ[4]	白读，思念
相	siõ[5]	白读，～头，相貌
姜	kiõ[1]	白读
腔	kʰiõ[2]	白读
样	ŋiõ[1]	白读
洋	ŋiõ[2]	白读
羊	ŋiõ[2]	白读
杨	ŋiõ[2]	白读
养	ŋiõ[3]	白读
让	ŋiõ[5]	白读
乡	hiõ[1]	白读
香	hiõ[1]	-烧～
否	pʰãi[3]	白读，耍脾气
迈	mãi[1]	小
埋	mãi[2]	文读
买	mãi[3]	文读
卖	mãi[4]	文读
□	mãi[5]	原作<勿愛>，不要
乃	nãi[3]	
奶	nãi[3]	文读
耐	nãi[4]	
奈	nãi[4]	
赖	nãi[4]	文读
凯	kʰãi[3]	
楷	kʰãi[3]	白读
碍	ŋãi[4]	
艾	ŋãi[5]	文读
爱	hãi[5]	
毛	mãu[2]	文读
矛	mãu[2]	文读
貌	mãu[4]	
冒	mãu[4]	
恼	nãu[3]	
脑	nãu[3]	
脑	nãu[3]	
闹	nãu[4]	文读
嗷	ŋãu[2]	象声词，～～号
熬	ŋãu[2]	～胶
藕	ŋãu[3]	
偶	ŋãu[3]	
苗	miãu[2]	
描	miãu[2]	
瞄	miãu[2]	
渺	miãu[3]	
藐	miãu[3]	
猫	niãu[1]	
鸟	niãu[3]	
□	ŋiãu[5]	手皮～，皱纹多
