汉字	拼音	注释											
丈	tsʰɔŋ6	～母老子：老丈人											
杖	tsʰɔŋ6												
仗	tsɔŋ6	打～											
仗	tsʰɔŋ6	仪～											
莊	tsɔŋ1												
裝	tsɔŋ1												
壯	tsɔŋ5												
瘡	tsʰɔŋ1												
創	tsʰɔŋ5												
牀	sɔŋ2												
狀	tsʰɔŋ6	告～											
霜	sɔŋ1	打～，落～											
孀	sɔŋ1												
爽	sɔŋ3												
章	tsɔŋ1												
樟	tsɔŋ1												
掌	tsɔŋ3												
障	tsɔŋ5												
昌	tsʰɔŋ1	南～：地名											
倡	tsʰɔŋ5												
廠	tsʰɔŋ3												
唱	tsʰɔŋ5												
商	sɔŋ1												
傷	sɔŋ1												
賞	sɔŋ3												
常	sɔŋ2												
嘗	sɔŋ2												
償	sɔŋ2												
裳	sɔŋ0	衣～											
上	sɔŋ6												
尚	sɔŋ0	和～											
壤	iɔŋ3												
攘	iɔŋ3												
讓	ȵiɔŋ6												
讓	iɔŋ6	又											
疆	tɕiɔŋ1												
僵	tɕiɔŋ1												
姜	tɕiɔŋ1	姓											
薑	tɕiɔŋ1												
羌	tɕʰiɔŋ1												
強	tɕʰiɔŋ2												
仰	ȵiɔŋ3												
香	ɕiɔŋ1												
鄉	ɕiɔŋ1												
享	ɕiɔŋ3												
響	ɕiɔŋ3												
向	ɕiɔŋ5												
央	iɔŋ1												
秧	iɔŋ1	栽～											
殃	iɔŋ1												
羊	iɔŋ2												
洋	iɔŋ2												
楊	iɔŋ2												
揚	iɔŋ2												
陽	iɔŋ2												
養	iɔŋ3												
癢	iɔŋ3												
樣	iɔŋ6												
恙	iɔŋ6												
博	pɔ6												
薄	pʰɔ6												
泊	pʰɔ6												
莫	mɔ6	不要											
膜	mɔ6												
摸	mɔ6												
寞	mɔ6												
幕	mɔ6												
託	tʰɔ6												
托	tʰɔ6												
鐸	tʰɔ6												
諾	nɔ6												
落	lɔ6	掉落											
洛	lɔ6												
駱	lɔ6												
絡	lɔ6												
樂	lɔ6	～平：地名											
作	tsɔ6												
鑿	tsʰɔ6												
昨	tsʰɔ5	～日											
索	sɔ6												
各	kɔ6												
閣	kɔ6												
鄂	ŋɔ6												
鱷	ŋɔ6												
壑	xɔ6												
鶴	xɔ6												
惡	ŋɔ6	（人）坏											
掠	tiɔ6												
略	tiɔ6												
爵	tɕiɔ6												
雀	tɕiau5	麻～儿											
鵲	tɕʰiɔ6												
嚼	tɕʰiɔ6	说（贬义）											
削	ɕiɔ6												
著	tsɔ6												
著	tsʰɔ6	～火											
酌	tsɔ6												
綽	tsʰɔ6												
勺	sɔ6												
芍	sɔ6												
若	iɔ6												
弱	iɔ6												
腳	tɕiɔ6												
卻	tɕʰiɔ6												
虐	ȵiɔ6	～待											
瘧	ȵiɔ6	～疾											
約	iɔ6												
鑰	iɔ6												
躍	iɔ6	大～进											
藥	iɔ6												
箬	iɔ6	～□pxi6：粽叶_x000D_											
光	kuɔŋ1	天～：天亮											
廣	kuɔŋ3												
荒	xuɔŋ1												
慌	xuɔŋ1												
恍	xuɔŋ3												
謊	xuɔŋ3												
黃	uɔŋ2												
黄	xuɔŋ2	～山：地名											
蝗	xuɔŋ2												
皇	xuɔŋ2	～上											
凰	xuɔŋ2	～岗：地名											
汪	uɔŋ1												
方	fɔŋ1												
肪	fɔŋ1												
仿	fɔŋ3												
放	fɔŋ5												
芳	fɔŋ1												
妨	fɔŋ2												
紡	fɔŋ3												
訪	fɔŋ3												
房	fɔŋ2												
防	fɔŋ2												
亡	uɔŋ2												
忘	mɔŋ6	～记											
網	uɔŋ3												
望	mɔŋ6	看；往											
望	uɔŋ6	希～											
妄	uɔŋ6												
逛	kuɔŋ5												
匡	kʰuɔŋ1												
筐	kʰuaŋ1	～～儿											
狂	kʰuɔŋ1												
況	kʰuɔŋ5	情～											
枉	uɔŋ3	冤～											
王	uɔŋ2												
往	uɔŋ3												
旺	uɔŋ6												
郭	kuɛ6												
擴	kʰuɛ6												
廓	kʰuɛ6												
霍	xuɛ6												
藿	xuɛ6												
縛	fɔ6												
邦	pɔŋ1												
綁	pɔŋ3												
胖	pʰɔŋ5												
龐	pʰɔŋ2												
棒	pɔŋ5												
蚌	pʰɔŋ6												
樁	tsɔŋ1												
撞	tsʰɔŋ6												
窗	tsʰɔŋ1												
雙	sɔŋ1												
江	kɔŋ1												
肛	kɔŋ1												
扛	kʰɔŋ1												
講	kɔŋ3												
港	kɔŋ3												
降	kɔŋ5												
虹	kɔŋ5	天上的虹											
腔	tɕʰiɔŋ1												
降	xɔŋ2	投～											
項	xɔŋ6												
项	uɔŋ6	～链											
巷	xɔŋ6												
剝	pɔ6												
駁	pɔ6												
雹	pʰɔ6												
卓	tsɔ6												
桌	tsɔ6	～子											
琢	tsɔ6												
啄	tsɔ6												
戳	tsʰɔ6	性交											
濁	tsʰɔ6												
濯	tsʰɔ6												
捉	tsɔ6												
鐲	tsʰɔ6	～头：镯子											
朔	sɔ6												
覺	kɔ6	～得											
角	kɔ6												
餃	tɕiau3												
確	kʰɔ6												
殼	kʰɔ6												
嶽	ŋɔ6												
岳	ŋɔ6												
學	xɔ6												
握	ŋɔ6												
握	uɔ6	又											
崩	pɛn1												
朋	pʰəŋ2												
登	tɛn1												
燈	tɛn1												
等	tɛn3												
凳	tɛn5	～儿											
藤	tʰɛm2												
騰	tʰɛn2												
謄	tʰɛn2												
鄧	tʰɛn6	姓											
能	nɛn2												
能	lɛn2	又											
增	tsɛn1												
憎	tsɛn1												
曾	tsɛn1	姓											
曾	tsʰɛn2												
層	tsʰɛn2												
贈	tsʰɛn6												
僧	tsɛn1												
僧	sɛn1	又											
肯	kʰɛn3												
恆	xɛn2												
冰	pin1												
憑	pʰin2												
凌	tin2												
菱	tin2	～角											
陵	tin2												
徵	tsən1												
澄	tsʰən2												
懲	tsʰən2												
橙	tsʰən2	～子											
橙	tsʰaŋ2	单说											
蒸	tsən1												
拯	tsən3												
證	tsən5												
症	tsən5												
稱	tsʰən2												
稱	tsʰən5												
秤	tsʰən5												
乘	sən2												
繩	sən2	～～儿											
剩	sən6												
升	sən1												
勝	sən5												
承	sən2												
丞	sən2												
仍	iən2												
凝	ȵin2												
凝	ŋɛn2	呆笨											
興	ɕin1												
興	ɕin5												
應	in1	～该											
鷹	in1												
應	in5	回～											
蠅	in2	苍～儿											
孕	yn6												
北	pɛ6												
墨	mɛ6												
默	mɛ6												
德	tɛ6												
得	tɛ6												
特	tʰɛ6												
肋	lɛ6												
勒	lɛ6												
則	tsɛ6												
賊	tsʰɛ6	做～											
塞	sɛ6												
刻	kʰɛ6												
克	kʰɛ6												
黑	xɛ6												
逼	pi6												
匿	ȵi6												
力	ti6	～气											
即	tɕi6												
鯽	tsɛ6	～鱼											
稷	tɕi6												
息	ɕi6												
熄	ɕi6												
媳	ɕi6												
直	tsʰɛ6												
值	tsʰɛ6												
側	tsɛ6	～边：旁边											
測	tsʰɛ6												
色	sɛ6												
織	tsɛ6												
職	tsɛ6												
食	sɛ6	～堂											
蝕	sɛ6												
識	sɛ6												
式	sɛ6												
飾	sɛ6												
殖	tsʰɛ6												
植	tsʰɛ6												
棘	tɕi6												
極	tɕʰi6												
憶	i5												
億	i5												
抑	i6												
弋	i6	～阳：地名											
翼	i6												
弘	xəŋ2												
國	kuɛ6												
或	xuɛ6												
惑	xuɛ6												
域	y6												
烹	pʰɛn1												
彭	pʰɛn2	姓											
膨	pʰaŋ2												
盲	mɔŋ2												
猛	mɛn3												
猛	maŋ3	物长人高											
孟	mɛn6	姓											
打	ta3												
冷	laŋ3												
撐	tsʰaŋ1												
撐	tsʰaŋ5	（用棍子等）顶（住）											
生	saŋ1												
生	sɛn1	学～											
牲	sɛn1	畜～											
笙	sɛn1												
省	saŋ3	节省											
省	sɛn3	江西～											
更	kɛn1	～换											
更	kaŋ1	三～											
庚	kɛn1	同～：同岁											
羹	kɛn1												
哽	kɛn3	噎											
更	kɛn5	～加											
坑	kʰaŋ1												
硬	ŋɛn6												
亨	xɛn2												
行	ɕin2												
行	xɛn2	道～											
衡	xɛn2												
杏	xɛn6												
迸	paŋ5	～开：裂开											
迸	pəŋ5	～发											
棚	pʰəŋ2	～～儿											
萌	məŋ2												
爭	tsaŋ1												
爭	tsɛn1	斗～											
睜	tsʰaŋ1	训，～眼											
耕	kaŋ1	～田											
耿	kɛn3												
莖	tɕin5												
幸	ɕin6												
鶯	in1												
鸚	in1												
櫻	in1												
兵	pin1												
丙	pin3												
秉	pin3												
柄	piaŋ5	把儿											
平	pʰiaŋ2	形容词											
平	pʰin2	～时											
評	pʰin2												
病	pʰiaŋ6												
明	miaŋ2	～朝											
明	min2												
鳴	min2												
盟	min2												
皿	min3												
命	miaŋ6												
京	tɕin1	北～											
荆	tɕin1												
驚	tɕin1												
驚	tɕiaŋ1	收～											
境	tɕin5												
景	tɕin3												
警	tɕin3												
敬	tɕin5												
竟	tɕin5												
鏡	tɕin5	～子											
卿	tɕʰin1												
慶	tɕʰin5												
擎	tɕʰin2												
鯨	tɕin1												
競	tɕin5												
迎	ȵin2												
迎	ȵiaŋ2	～龙											
英	in1												
影	in3												
映	in5												
餅	piaŋ3												
并	pin5	～州											
併	pʰin6	合～											
聘	pʰin5												
名	miaŋ2	～字											
名	min2	有～											
領	tiaŋ3												
領	tin3	～导											
嶺	tiaŋ3	高家～：地名											
令	tin6												
腈	tɕin1	～肉儿：瘦肉											
精	tɕin1	妖～											
晶	tɕin1												
旌	tɕin1												
睛	tɕin1												
井	tɕiaŋ3												
清	tɕʰiaŋ1	形容词											
清	tɕʰin1	～楚											
請	tɕʰiaŋ3												
請	tɕʰin3	又											
情	tɕʰin2												
晴	tɕʰiaŋ2												
靜	tɕʰin6												
净	tɕʰin6	干～											
省	ɕin3	反～											
性	ɕin5												
姓	ɕin5												
貞	tsən1												
偵	tsən1												
逞	tsʰən3												
呈	tsʰən2												
程	tsʰaŋ2	姓											
程	tsʰən2												
鄭	tsʰaŋ6	姓											
鄭	tsʰən6												
正	tsən1	～月											
征	tsən1												
整	tsən3												
整	tsaŋ3	修理；治疗											
政	tsən5												
正	tsaŋ5	形容词											
正	tsən5	～常											
聲	saŋ1	话一～											
聲	sən1	～音											
聖	sən5												
城	sən2	～市											
城	tsʰən2	又											
成	sən2	成为											
成	tsʰən2	～功											
成	saŋ2	做～											
誠	sən2												
诚	tsʰən2	又											
盛	saŋ2	～饭											
盛	sən6	兴～											
頸	tɕiaŋ3	脖子											
勁	tɕin5												
輕	tɕʰiaŋ1												
嬰	in1												
纓	in1												
盈	in2												
贏	iaŋ2												
拼	pʰin1												
瓶	pʰin2												
屏	pʰin2												
並	pʰin6												
銘	min2												
冥	min2												
丁	tin1												
丁	tiaŋ1	姓											
釘	tiaŋ1	～～儿											
頂	tin3												
鼎	tin3												
釘	tiaŋ5	动词											
訂	tin5												
聽	tʰiaŋ1												
汀	tʰin1												
廳	tʰiaŋ1	～下：客厅											
廷	tʰin2												
停	tʰin2												
亭	tʰin2												
庭	tʰin2												
挺	tʰin3												
艇	tʰin3												
錠	tʰin6												
定	tʰin6												
寧	ȵin2	～波											
寧	ȵin6	～愿											
佞	ȵin6												
靈	tin2	～姑											
零	tin2	数字											
零	tiaŋ2	～碎：零食											
鈴	tin2												
伶	tin2												
另	tʰin6	～外											
青	tɕʰiaŋ1												
青	tɕʰin1												
蜻	tɕʰin1												
星	ɕiaŋ1	单说											
星	ɕin1	～～											
腥	ɕiaŋ1												
醒	ɕiaŋ3												
經	tɕin1												
徑	tɕin5												
磬	tɕʰin5												
馨	tɕʰin5												
刑	ɕin2												
型	ɕin2												
形	ɕin2												
百	pɛ6												
柏	pɛ6	～树											
伯	pa6												
迫	pʰɛ6												
拍	pʰɛ6												
魄	pʰɛ6												
白	pʰɛ6												
帛	pʰɛ6												
陌	mɛ6												
拆	tsʰɛ6												
擇	tsʰɛ6												
澤	tsʰɛ6												
宅	tsʰɛ6												
窄	tsɛ6												
格	kɛ6												
客	kʰɛ6												
咳	kʰɛ6	～嗽											
额	ŋɛ6												
赫	xɛ6												
嚇	xɛ6	恐～											
麥	mɒ6	小～；荞～											
脈	mɛ6												
摘	tsa6												
責	tsɛ6	～任											
策	tsʰɛ6												
册	tsʰɛ6												
栅	sa6												
革	kɛ6												
隔	kɛ6	～壁											
碧	pi6												
屄	pi1	女阴											
戟	tɕi6												
隙	ɕi6												
劇	tɕy5												
屐	tɕʰia6	木～											
逆	ȵi6												
璧	pi6												
僻	pʰi6												
闢	pʰi6												
積	tɕi1												
跡	tɕi6												
脊	tɕi6												
脊	tɕia6	屋～											
籍	tɕʰi6												
昔	ɕi6												
惜	ɕi6												
席	tɕʰi5	草～											
席	ɕi6												
夕	ɕi6												
隻	tsa6	一～											
炙	tsa6	～火：烤火											
赤	tɕʰia6	～脚											
赤	tsʰɛ6												
斥	tsʰɛ6												
尺	tsʰa6												
適	sɛ6												
釋	sɛ6												
石	sɒ6												
益	i6												
亦	i6												
譯	i6												
液	i6	～体											
壁	pia6	墙											
霹	pʰi6												
劈	pʰia6												
覓	mi6												
滴	ti6												
嫡	tʰi6												
的	ti6												
踢	tʰia6												
剔	tʰi6												
狄	tʰi6												
笛	tʰi6												
敵	tʰi6												
溺	ȵi6												
歷	ti6												
曆	ti6	日～											
績	tɕi6												
戚	tɕʰi6												
寂	tɕʰi6												
錫	ɕi6												
析	ɕi6												
擊	tɕi6												
激	tɕi5												
喫	tɕʰia5												
吃	tɕi6	～子：口吃的人											
礦	kʰuɔŋ5												
橫	uaŋ2												
橫	xuɛn2	～峰：地名											
轟	xəŋ1												
宏	xuɛn2												
兄	ɕiaŋ1	～弟											
兄	ɕiəŋ1												
榮	iəŋ2												
永	iəŋ3												
泳	iəŋ3												
咏	iəŋ3												
傾	tɕʰiəŋ1												
頃	tɕʰiəŋ2												
瓊	tɕʰiəŋ2												
營	in2												
塋	in2												
穎	in3												
螢	in2												
迥	tɕiəŋ3												
虢	kuɛ6												
獲	xuɛ6												
劃	xuɒ2	～船；～算											
劃	xuɒ6	计～											
役	y6												
疫	y6	～苗											
篷	pʰəŋ2	帆											
蓬	pʰəŋ2												
蒙	məŋ2	～古											
蒙	maŋ1	蒙住；网											
懵	məŋ3												
東	təŋ1												
董	təŋ3												
懂	təŋ3												
棟	təŋ5												
凍	təŋ5												
通	tʰəŋ1												
桶	tʰəŋ3												
捅	tʰəŋ3												
痛	tʰəŋ5												
同	tʰəŋ2												
銅	tʰəŋ2												
桐	tʰəŋ2												
筒	tʰəŋ2												
童	tʰəŋ2												
瞳	tʰəŋ2												
動	tʰəŋ6												
洞	tʰəŋ6												
籠	ləŋ2												
聾	ləŋ2												
攏	ləŋ3												
弄	ləŋ5	巷子											
棕	tsəŋ1												
鬃	tsəŋ1												
總	tsəŋ3												
粽	tsəŋ5	～儿											
聰	tsʰəŋ1												
匆	tsʰəŋ1												
葱	tsʰəŋ1												
囱	tsʰəŋ1												
叢	tsʰəŋ2												
送	səŋ5												
公	kəŋ1												
工	kəŋ1												
功	kəŋ1												
攻	kəŋ1												
貢	kəŋ5												
空	kʰəŋ1												
孔	kʰəŋ3												
控	kʰəŋ5												
空	kʰəŋ5												
烘	xəŋ1												
哄	xəŋ3												
紅	xəŋ2												
洪	xəŋ2												
鴻	xəŋ2												
虹	xəŋ2												
汞	kəŋ5												
閧	xəŋ6	起～											
翁	uəŋ1												
瓮	uəŋ5												
冬	təŋ1												
統	tʰəŋ3												
農	nəŋ2												
農	ləŋ2	又											
膿	nəŋ2												
膿	ləŋ2	又											
宗	tsəŋ1												
鬆	səŋ1												
宋	səŋ5												
風	fəŋ1												
瘋	fəŋ1												
諷	fəŋ5												
豐	fəŋ1												
馮	fəŋ2												
鳳	fəŋ6												
夢	məŋ6	眠～：做梦											
隆	ləŋ2	乾～											
嵩	səŋ1												
中	tsəŋ1												
忠	tsəŋ1												
中	tsəŋ5												
蟲	tsʰəŋ2	～～儿											
仲	tsʰəŋ6												
崇	tsʰəŋ2												
終	tsəŋ1												
眾	tsəŋ5												
充	tsʰəŋ1												
銃	tsʰəŋ5												
絨	iəŋ2												
戎	iəŋ2												
弓	kəŋ1												
躬	kəŋ1												
宮	kəŋ1												
穹	tɕʰiəŋ2												
窮	tɕʰiəŋ2												
熊	ɕiəŋ2												
雄	ɕiəŋ2												
融	iəŋ2												
烊	iɔŋ2	融化											
封	fəŋ1												
峰	fəŋ1												
蜂	fəŋ1												
鋒	fəŋ1												
捧	pʰəŋ3												
逢	fəŋ2												
縫	fəŋ2												
奉	fəŋ6												
俸	fəŋ6												
縫	fəŋ6	～隙											
濃	ȵiəŋ2												
龍	ləŋ2												
龍	tiəŋ2												
隴	ləŋ3												
蹤	tsəŋ1												
縱	tsəŋ5												
從	tsʰəŋ1	～容											
從	tsʰəŋ2												
慫	səŋ2	坏、差											
慫	səŋ3	怂恿											
松	səŋ1												
誦	səŋ6												
頌	səŋ6												
訟	səŋ6												
冢	tsəŋ3												
寵	tsʰəŋ3												
重	tsʰəŋ2	～复											
重	tsʰəŋ6	轻～											
鐘	tsəŋ1												
盅	tsəŋ1												
種	tsəŋ3												
腫	tsəŋ3												
种	tsəŋ5												
衝	tsʰəŋ1												
舂	tsəŋ1	～米											
茸	iəŋ2												
冗	iəŋ3												
恭	kəŋ1												
供	tɕiəŋ1	～不起：养不起											
拱	kəŋ3												
鞏	kəŋ3												
供	kəŋ5	上～											
□_x000D_	kəŋ5	孔洞											
恐	kʰəŋ3												
共	kʰəŋ6	～产党											
共	tɕʰiəŋ6	共用											
胸	ɕiəŋ1												
兇	ɕiəŋ1												
凶	ɕiəŋ1												
雍	iəŋ1												
擁	iəŋ1												
容	iəŋ2												
熔	iəŋ2												
庸	iəŋ1												
甬	iəŋ3												
勇	iəŋ3												
湧	iəŋ3												
用	iəŋ6												
卜	pu6												
撲	pʰu6												
僕	pʰu6												
曝	pʰu6												
瀑	pʰu6												
木	mu6												
沐	mu6												
禿	tʰu6												
獨	tʰu6												
讀	tʰu6												
牘	tʰu6												
鹿	tʰu6												
禄	lu6												
族	tsʰu6												
速	su6												
穀	ku6												
谷	ku6												
哭	kʰu6												
斛	xu6												
屋	u6												
篤	tu6												
□_x000D_	tu6	～下：底部											
□_x000D_	tu6	扎											
督	tʰu6												
毒	tʰu5												
酷	kʰu6												
沃	u6												
福	fu6												
幅	fu6												
蝠	fu6												
復	fu6												
腹	fu6												
覆	fu6												
服	fu6												
伏	fu6												
伏	pʰu6	趴											
袱	fu6												
目	mu6												
穆	mu6												
牧	mu6												
六	tiu6												
六	tiu5	又											
陸	lu6												
戮	lu6												
□_x000D_	lu6	做饭											
肅	su6												
夙	su6												
宿	su6												
竹	tɕy6												
築	tɕy6												
畜	tɕʰy6	～牲											
逐	tɕʰy6												
軸	tɕʰy6												
縮	sɔ6												
祝	tɕy6												
粥	tɕy6												
叔	ɕy6												
熟	ɕy6												
淑	ɕy6												
肉	ȵiu6												
菊	tɕy6												
畜	ɕy6	～牧											
蓄	ɕy6												
郁	iu6												
育	iu6	教～											
綠	tiu6												
錄	lu6												
足	tsu6												
促	tsʰu6												
粟	ɕiu6	～米：小米；芦～：高粱											
俗	su6												
續	su6												
燭	tɕy6	蜡～											
囑	tɕy6												
觸	tsʰu5	～人：呛人											
觸	tɕʰy6	接～											
贖	ɕy6												
束	su6												
蜀	ɕy6												
屬	ɕy6												
辱	iu6												
褥	iu6												
曲	tɕʰy6												
局	tɕʰy6												
玉	y6	～米											
玉	ȵiu6												
獄	ȵiu6												
欲	iu6												
浴	iu6												
慾	iu6												
