字	音	注
捧	pʰʊŋ[3]	
□	mʊŋ[3]	～行～遠：越走越遠；～環蜀下：隨便走一走
東	tʊŋ[1]	2～家
董	tʊŋ[3]	
懂	tʊŋ[3]	
通	tʰʊŋ[1]	2～書
統	tʰʊŋ[3]	
郎	nʊŋ[17]	2～爸：父親
娘	nʊŋ[17]	2～奶：母親
總	tsʊŋ[3]	
聰	tsʰʊŋ[1]	
匆	tsʰʊŋ[1]	
鬆	sʊŋ[1]	
公	kʊŋ[1]	濟～
蚣	kʊŋ[1]	
功	kʊŋ[1]	
攻	kʊŋ[1]	
狂	kʊŋ[2]	
講	kʊŋ[3]	
空	kʰʊŋ[1]	2懸～
孔	kʰʊŋ[3]	姓
控	kʰʊŋ[3]	
轟	hʊŋ[1]	
風	hʊŋ[1]	
豐	hʊŋ[1]	
諷	hʊŋ[1]	
封	hʊŋ[1]	
峰	hʊŋ[1]	
鋒	hʊŋ[1]	
皇	hʊŋ[2]	
蝗	hʊŋ[2]	
隍	hʊŋ[2]	
楻	hʊŋ[2]	大木桶
汪	∅ʊŋ[1]	
翁	∅ʊŋ[1]	2
塕	∅ʊŋ[1]	～塵：灰塵
黃	∅ʊŋ[2]	顏色；姓
凰	∅ʊŋ[2]	
亡	∅ʊŋ[2]	
王	∅ʊŋ[2]	
□	∅ʊŋ[2]	～□tai22：菠蘿
□	∅ʊŋ[2]	目珠～：目眩
枉	∅ʊŋ[3]	
往	∅ʊŋ[3]	
忘	∅ʊŋ[3]	
妄	∅ʊŋ[3]	
望	∅ʊŋ[3]	2希～
□	∅ʊŋ[3]	～膿：化膿
中	tyuŋ[1]	4～國
忠	tyuŋ[1]	
等	tyuŋ[3]	
□	tyuŋ[3]	～去：進去
宗	tɕyuŋ[1]	
終	tɕyuŋ[1]	
踪	tɕyuŋ[1]	
鐘	tɕyuŋ[1]	
鍾	tɕyuŋ[1]	
盅	tɕyuŋ[1]	
舂	tɕyuŋ[1]	
種	tɕyuŋ[3]	粟～：穀種
腫	tɕyuŋ[3]	
弓	kyuŋ[1]	
宮	kyuŋ[1]	
恭	kyuŋ[1]	
供	kyuŋ[1]	2口～
拱	kyuŋ[3]	～橋
種	ŋyuŋ[3]	2芒～
平	paŋ[2]	1
坪	paŋ[2]	平整的地塊，如，戍～：圍起來蓋房用的土地
柄	paŋ[5]	
病	paŋ[6]	
甏	pʰaŋ[1]	菜～：一種瓮
彭	pʰaŋ[2]	
膨	pʰaŋ[2]	
平	pʰaŋ[2]	2齊緣刮平米升
評	pʰaŋ[2]	批～
□	pʰaŋ[5]	～粟：秕穀；～講：談天兒；縛得野～：綁得很鬆
瞞	maŋ[2]	
饅	maŋ[2]	
蠻	maŋ[2]	
閩	maŋ[2]	1～江
龐	maŋ[2]	
盲	maŋ[2]	
虻	maŋ[2]	
明	maŋ[2]	1～年
冥	maŋ[2]	～晡：晚上；食～：吃晚飯
□	maŋ[2]	開玩笑
蜢	maŋ[3]	菜～：蚱蜢
□	taŋ[1]	現在
□	taŋ[2]	～農：耀眼；透過光看
鼎	taŋ[3]	1鍋
鄭	taŋ[6]	
窗	tʰaŋ[1]	2～門囝：窗戶
撐	tʰaŋ[1]	～船
聽	tʰaŋ[1]	
廳	tʰaŋ[1]	
撐	tʰaŋ[5]	他孟切，～上去：頂上去
㬹	naŋ[1]	骹～：腳後跟；手～：胳膊肘兒
□	naŋ[5]	踮
甥	laŋ[1]	外～：外甥、外孫
領	laŋ[3]	1脰～：領子
嶺	laŋ[3]	□tʰeŋ44～：上坡
兩	laŋ[6]	數詞
□	laŋ[11]	～□ŋat4：一些，一點兒
爭	tsaŋ[1]	1
井	tsaŋ[3]	
正	tsaŋ[11]	～月
清	tsʰaŋ[1]	1閩～：地名，福～：地名
青	tsʰaŋ[1]	～苔，～布：黑布；不熟
兄	tsʰaŋ[1]	
請	tsʰaŋ[3]	
醒	tsʰaŋ[3]	
生	saŋ[1]	1～卵：下蛋
牲	saŋ[1]	1頭～：家畜
聲	saŋ[1]	
晴	saŋ[2]	
省	saŋ[3]	～長
省	saŋ[3]	～錢
姓	saŋ[5]	
更	kaŋ[1]	三～
經	kaŋ[1]	1～布：織布的工程之一
埂	kaŋ[3]	堤防
哽	kaŋ[3]	
坑	kʰaŋ[1]	
□	ŋaŋ[11]	□ɕiŋ55～娘：蜻蜓
桁	∅aŋ[2]	檁子
餅	piaŋ[3]	
𩩍	pʰiaŋ[12]	～骨：肋骨
鼎	tiaŋ[3]	2鍋
領	liaŋ[3]	2占～
驚	kiaŋ[1]	1害怕，嚇
影	∅iaŋ[3]	2有～：有療效
□	kuaŋ[1]	桌椅等腿中間的橫木
梗	kuaŋ[3]	1菜～
朋	pɛŋ[2]	
鵬	pɛŋ[2]	
宏	pʰɛŋ[2]	
萌	mɛŋ[2]	
盟	mɛŋ[2]	
騰	tɛŋ[2]	
謄	tɛŋ[2]	
橙	tɛŋ[2]	
曾	tsɛŋ[2]	～經
層	tsɛŋ[2]	
贈	tsɛŋ[6]	
稱	tsʰɛŋ[5]	對～
硬	ŋɛŋ[6]	
行	ŋɛŋ[6]	品～
恒	hɛŋ[2]	
行	hɛŋ[2]	2～為；～頭：衣服
杏	hɛŋ[6]	
幸	hɛŋ[6]	
旁	pɔŋ[2]	
□	pɔŋ[2]	～魚：金魚
謗	pɔŋ[5]	
□	pʰɔŋ[2]	拂
棒	pʰɔŋ[6]	
蚌	pʰɔŋ[6]	
碰	pʰɔŋ[6]	碰，撞。本書中寫作「碰」
忙	mɔŋ[2]	
芒	mɔŋ[2]	2～種
茫	mɔŋ[2]	
氓	mɔŋ[2]	
□	mɔŋ[5]	骹臁～：脛骨
望	mɔŋ[6]	1往遠處看
堂	tɔŋ[2]	
棠	tɔŋ[2]	
螳	tɔŋ[2]	
唐	tɔŋ[2]	
塘	tɔŋ[2]	
長	tɔŋ[2]	1形容詞
腸	tɔŋ[2]	
丈	tɔŋ[2]	1～夫：男人
擋	tɔŋ[5]	
當	tɔŋ[5]	妥～；～店
□	tɔŋ[5]	柴～：樹幹
蕩	tɔŋ[6]	
丈	tɔŋ[6]	2長度單位
撞	tɔŋ[6]	
糖	tʰɔŋ[2]	
燙	tʰɔŋ[5]	
□	nɔŋ[17]	邊～：旁邊
囊	nɔŋ[2]	
瓤	nɔŋ[2]	
狼	nɔŋ[2]	2鼠～：黃鼠狼
□	nɔŋ[5]	石～：一種蛙。黑色，較大
釀	nɔŋ[6]	l
郎	nɔŋ[2]	1新～
廊	nɔŋ[2]	
狼	nɔŋ[2]	1
榔	nɔŋ[2]	
□	nɔŋ[2]	毛蟲、蛇等爬行
□	nɔŋ[2]	～泡：起泡
㫰	nɔŋ[5]	晾，～凊：乘涼，～風：通氣
□	nɔŋ[5]	～花：稻子開花
朗	nɔŋ[6]	
浪	nɔŋ[6]	
□	nɔŋ[12]	～鷹：老鷹；發音人認為此字是「老」。
牀	tsɔŋ[2]	2蒸籠
葬	tsɔŋ[5]	
壯	tsɔŋ[5]	
臟	tsɔŋ[6]	
狀	tsɔŋ[6]	
□	tsɔŋ[13]	～硬：肯定
牀	tsʰɔŋ[2]	1牀鋪
闖	tsʰɔŋ[5]	
□	tsʰɔŋ[5]	門～：門閂
□	kɔŋ[2]	車軸
岡	kɔŋ[5]	
崗	kɔŋ[5]	～頭：山的高處
杠	kɔŋ[5]	
鋼	kɔŋ[5]	
降	kɔŋ[5]	～神，霜～
抗	kʰɔŋ[5]	
囥	kʰɔŋ[5]	藏放
昂	ŋɔŋ[2]	
□	ŋɔŋ[6]	傻
航	hɔŋ[2]	
杭	hɔŋ[2]	
絎	hɔŋ[2]	
妨	hɔŋ[2]	
防	hɔŋ[2]	
□	hɔŋ[5]	徛～：搭棚，刺蘿～：絲瓜棚
項	hɔŋ[6]	
□	hɔŋ[6]	牛～：牛身上像駝峰的東西
行	∅ɔŋ[2]	量詞，蜀～字，蜀～風：一陣風；油～：油坊
降	∅ɔŋ[2]	投～
□	∅ɔŋ[2]	□lau11～：時候；以上三個字一般都讀作[uɔŋ22]。
眏	∅ɔŋ[5]	盼望，希望
笐	∅ɔŋ[6]	曬衣服用的竹竿
藏	∅ɔŋ[6]	西～
□	∅ɔŋ[6]	溪～：河灘
□	pʰœuŋ[6]	柚子
芒	mœuŋ[2]	1菅～：蘆葦
□	mœuŋ[2]	涵～：陰溝
夢	mœuŋ[5]	
網	mœuŋ[6]	
孟	mœuŋ[6]	
銅	tœuŋ[2]	
筒	tœuŋ[2]	
□	tœuŋ[2]	～子：搞跳神的巫師
凍	tœuŋ[5]	
棟	tœuŋ[5]	
洞	tœuŋ[6]	
重	tœuŋ[6]	形容詞
桐	tʰœuŋ[2]	～籽，～油，～籽柴：桐樹
蟲	tʰœuŋ[2]	
能	nœuŋ[2]	
農	nœuŋ[2]	1人
儂	nœuŋ[2]	人
膿	nœuŋ[2]	
□	nœuŋ[5]	軟
動	nœuŋ[6]	1□tin24～：動
□	nœuŋ[6]	□pun24～：太陽穴
□	nœuŋ[9]	誰。「乇農」的合音
籠	lœuŋ[2]	
礱	lœuŋ[2]	
聾	lœuŋ[2]	
嚨	lœuŋ[2]	喉～
壟	lœuŋ[2]	山～：兩山之間低窪的地方
童	lœuŋ[2]	2霍～：地名
弄	lœuŋ[6]	動詞
弄	lœuŋ[6]	胡同
□	lœuŋ[12]	～□ŋu41：廂房
粽	tsœuŋ[5]	
送	sœuŋ[5]	
宋	sœuŋ[5]	
□	kœuŋ[5]	叫
共	kœuŋ[6]	1～許款：一樣
𦶓	hœuŋ[5]	菜～：芥菜的能吃的部分
雲	∅œuŋ[2]	2～氣：地名
紅	∅œuŋ[2]	
瓮	∅œuŋ[5]	
□	∅œuŋ[5]	癰
□	∅œuŋ[6]	躺倒
貧	peŋ[2]	
頻	peŋ[2]	
平	peŋ[2]	3和～
屏	peŋ[2]	
萍	peŋ[2]	
蘋	peŋ[2]	
便	peŋ[11]	～宜
聘	pʰeŋ[5]	
拼	pʰeŋ[5]	
眠	meŋ[2]	睏～：睡
閩	meŋ[2]	2～坑：地名
民	meŋ[2]	
鳴	meŋ[2]	
明	meŋ[2]	3清～
命	meŋ[6]	2～令
登	teŋ[1]	
燈	teŋ[1]	
中	teŋ[1]	3～農：經紀人
亭	teŋ[2]	
停	teŋ[2]	
廷	teŋ[2]	
庭	teŋ[2]	2
釘	teŋ[5]	動詞
訂	teŋ[5]	
叮	teŋ[5]	
□	teŋ[5]	扔
□	teŋ[6]	沉澱
□	tʰeŋ[2]	～嶺：上坡
碇	tʰeŋ[5]	錨。送氣音
仁	neŋ[2]	2桃～
寧	neŋ[2]	～德
臨	leŋ[2]	
陵	leŋ[2]	
淩	leŋ[2]	
菱	leŋ[2]	
靈	leŋ[2]	
零	leŋ[2]	
鈴	leŋ[2]	
龍	leŋ[2]	2～囝：龍眼
令	leŋ[6]	
另	leŋ[6]	
生	seŋ[1]	2～意，學～
牲	seŋ[1]	2犧～
笙	seŋ[1]	
乘	seŋ[2]	加減～除
承	seŋ[2]	
丞	seŋ[2]	
勝	seŋ[5]	～利
性	seŋ[5]	
聖	seŋ[5]	2
盛	seŋ[6]	茂～
榛	tʃeŋ[1]	～子：栗子
曾	tʃeŋ[1]	姓
增	tʃeŋ[1]	
憎	tʃeŋ[1]	
僧	tʃeŋ[1]	
爭	tʃeŋ[1]	2鬥～
秦	tʃeŋ[2]	
情	tʃeŋ[2]	
盡	tʃeŋ[6]	～力
靜	tʃeŋ[6]	
靖	tʃeŋ[6]	
淨	tʃeŋ[6]	
堅	keŋ[1]	
庚	keŋ[1]	
耕	keŋ[1]	
羹	keŋ[1]	調～：羹匙
荊	keŋ[2]	
瓊	keŋ[2]	
梗	keŋ[3]	2桔～
勁	keŋ[5]	
莖	keŋ[5]	
頸	keŋ[5]	
敬	keŋ[5]	
徑	keŋ[5]	
慶	kʰeŋ[5]	
亨	heŋ[1]	
形	heŋ[2]	有～：漂亮
型	heŋ[2]	
刑	heŋ[2]	
邢	heŋ[2]	
興	heŋ[5]	高～
鶯	∅eŋ[1]	
併	pieŋ[5]	合～
摒	pieŋ[5]	～水：倒水
並	pieŋ[5]	
名	mieŋ[2]	
銘	mieŋ[2]	
命	mieŋ[6]	1
庭	tieŋ[2]	1戍～：圍起來蓋房用的土地
定	tieŋ[6]	～日盤：定婚
□	tieŋ[11]	□tet4～頭：故意
呈	tʰieŋ[2]	
程	tʰieŋ[2]	姓
□	tʰieŋ[5]	疼
成	sieŋ[2]	八～；～功
城	sieŋ[2]	
誠	sieŋ[2]	
聖	sieŋ[5]	1有～：靈驗
正	tɕieŋ[5]	形容詞
行	kieŋ[2]	1走
鏡	kieŋ[5]	
迎	ŋieŋ[2]	～神，～接
贏	∅ieŋ[2]	
營	∅ieŋ[2]	軍隊的編制單位；國～
幫	poŋ[1]	
邦	poŋ[1]	
房	poŋ[2]	
榜	poŋ[3]	
膀	poŋ[3]	
綁	poŋ[3]	
放	poŋ[5]	1～屁，～假
篷	pʰoŋ[2]	帆
縫	pʰoŋ[2]	動詞，讀字
□	moŋ[1]	□kam55～：蕨
蒙	moŋ[2]	
蓬	moŋ[2]	蓮～
當	toŋ[1]	～兵
張	toŋ[1]	2姓
樁	toŋ[1]	
中	toŋ[1]	1日～：白天，廳～：堂屋，街～：街上，洋～：地名
同	toŋ[2]	
童	toŋ[2]	1
瞳	toŋ[2]	
黨	toŋ[3]	
長	toŋ[3]	縣～，處～
漲	toŋ[3]	
動	toŋ[6]	2勞～
湯	tʰoŋ[1]	
□	tʰoŋ[1]	～囝：拐杖
痛	tʰoŋ[5]	
窗	tʰoŋ[11]	1～門囝：窗戶
中	noŋ[1]	2□tai55～：中間
兩	loŋ[3]	幾～
輛	loŋ[3]	
□	loŋ[3]	洋毛～：毛衣
贓	tsoŋ[1]	
將	tsoŋ[1]	1把，介詞
漿	tsoŋ[1]	
莊	tsoŋ[1]	
裝	tsoŋ[1]	
妝	tsoŋ[1]	
章	tsoŋ[1]	
樟	tsoŋ[1]	～柴樹：樟樹
漳	tsoŋ[1]	
崇	tsoŋ[2]	
蔣	tsoŋ[3]	
獎	tsoŋ[3]	
槳	tsoŋ[3]	
鯗	tsoŋ[3]	墨魚～：墨魚乾，魚～
掌	tsoŋ[3]	手～
倉	tsʰoŋ[1]	
蒼	tsʰoŋ[1]	
艙	tsʰoŋ[1]	
槍	tsʰoŋ[1]	
瘡	tsʰoŋ[1]	
昌	tsʰoŋ[1]	
菖	tsʰoŋ[1]	
香	tsʰoŋ[1]	
鄉	tsʰoŋ[1]	
窗	tsʰoŋ[1]	3～門囝：窗戶
充	tsʰoŋ[1]	
沖	tsʰoŋ[1]	
搶	tsʰoŋ[3]	
廠	tsʰoŋ[3]	
享	tsʰoŋ[3]	
響	tsʰoŋ[3]	
創	tsʰoŋ[3]	
桑	soŋ[1]	
喪	soŋ[1]	婚～
相	soŋ[1]	2互～
箱	soŋ[1]	
廂	soŋ[1]	
湘	soŋ[1]	
襄	soŋ[1]	
鑲	soŋ[1]	
霜	soŋ[1]	
商	soŋ[1]	
傷	soŋ[1]	
想	soŋ[3]	
賞	soŋ[3]	
磉	soŋ[12]	～盤：柱子底下的石礅下的基石
爽	soŋ[12]	～快
綱	koŋ[1]	
缸	koŋ[1]	
扛	koŋ[1]	
豇	koŋ[1]	
光	koŋ[1]	
江	koŋ[1]	2浙～
廣	koŋ[3]	
康	kʰoŋ[1]	
糠	kʰoŋ[1]	
慷	kʰoŋ[1]	
曠	kʰoŋ[3]	
壙	kʰoŋ[3]	墓～：墓穴
礦	kʰoŋ[3]	
□	kʰoŋ[6]	虹
□	kʰoŋ[6]	～柴：烏桕樹
荒	hoŋ[1]	
慌	hoŋ[1]	
謊	hoŋ[1]	
方	hoŋ[1]	
肪	hoŋ[1]	
芳	hoŋ[1]	
華	hoŋ[2]	2～雲：地名
弘	hoŋ[2]	
洪	hoŋ[2]	
鴻	hoŋ[2]	
馮	hoŋ[2]	
逢	hoŋ[2]	
晃	hoŋ[3]	
紡	hoŋ[3]	
訪	hoŋ[3]	
放	hoŋ[5]	2解～
況	hoŋ[5]	
□	hoŋ[5]	蜀～尿：一次小便
鳳	hoŋ[6]	
奉	hoŋ[6]	
俸	hoŋ[6]	
秧	∅oŋ[1]	
□	∅oŋ[1]	頭～農：頭暈
影	∅oŋ[3]	1影子
蕹	∅oŋ[5]	～菜：空心菜
□	∅oŋ[5]	～菜：澆菜
長	tioŋ[2]	2～樂：地名
場	tioŋ[2]	
□	tioŋ[2]	□put4～：知道
帳	tioŋ[5]	
脹	tioŋ[5]	
長	tioŋ[6]	直亮切，剩
賬	tʰioŋ[5]	
暢	tʰioŋ[5]	
杖	tʰioŋ[6]	
娘	nioŋ[2]	1白酒～：酒釀
讓	nioŋ[5]	
丈	nioŋ[6]	3同門～：連襟
裳	lioŋ[1]	衣～
良	lioŋ[2]	
涼	lioŋ[2]	
量	lioŋ[2]	動詞
糧	lioŋ[2]	
梁	lioŋ[2]	
粱	lioŋ[2]	
亮	lioŋ[6]	
諒	lioŋ[6]	
相	sioŋ[1]	1～拍：打架，～信
詳	sioŋ[2]	
祥	sioŋ[2]	
常	sioŋ[2]	
嘗	sioŋ[2]	
償	sioŋ[2]	
相	sioŋ[5]	□kʰɛk5～：照相；～士：看相
上	sioŋ[6]	動詞
癢	sioŋ[6]	
尚	sioŋ[6]	和～
上	sioŋ[6]	樓～
□	sioŋ[6]	穿
將	tɕioŋ[1]	2～來
醬	tɕioŋ[5]	
障	tɕioŋ[5]	白肉～：白內障
瘴	tɕioŋ[12]	發～□nen35：流行瘟疫
墻	ɕioŋ[2]	
唱	ɕioŋ[5]	
倡	ɕioŋ[5]	
向	ɕioŋ[5]	
象	ɕioŋ[6]	
像	ɕioŋ[6]	
橡	ɕioŋ[6]	
匠	ɕioŋ[6]	
捐	kioŋ[1]	
鵑	kioŋ[1]	
疆	kioŋ[1]	
僵	kioŋ[1]	
薑	kioŋ[1]	
繮	kioŋ[1]	
姜	kioŋ[1]	
羌	kioŋ[1]	
强	kioŋ[2]	形容詞
腔	kʰioŋ[1]	
强	kʰioŋ[3]	勉～
央	∅ioŋ[1]	
殃	∅ioŋ[1]	
羊	∅ioŋ[2]	
洋	∅ioŋ[2]	
烊	∅ioŋ[2]	
楊	∅ioŋ[2]	姓
陽	∅ioŋ[2]	
揚	∅ioŋ[2]	
瘍	∅ioŋ[2]	
垟	∅ioŋ[2]	大片的平地
榮	∅ioŋ[2]	2柘～：地名；舊時寫作「柘洋」。「洋」是指「大片的平地」。
□	∅ioŋ[2]	～□mɛ22：青蛙
仰	∅ioŋ[3]	
養	∅ioŋ[3]	培～
□	∅ioŋ[5]	豆～：豆豉
樣	∅ioŋ[6]	
簧	huoŋ[2]	
橫	huoŋ[2]	
□	møŋ[1]	□hu11～：蜈蚣
猛	møŋ[3]	
蠓	møŋ[3]	～囝：蠓蟲
東	tøŋ[1]	1～爿：東邊
冬	tøŋ[1]	
重	tøŋ[2]	2～陽
中	tøŋ[5]	～毒，～狀元
仲	tøŋ[6]	杜～
張	tʰøŋ[1]	1量詞
通	tʰøŋ[1]	1～風
重	tʰøŋ[2]	1～陽，雙～皮：雙眼皮
桶	tʰøŋ[3]	
□	tʰøŋ[3]	推
農	nøŋ[2]	2～民
濃	nøŋ[2]	茶濃
隆	løŋ[2]	
龍	løŋ[2]	1
攏	løŋ[3]	
□	løŋ[11]	□tɔ11～□ŋau35：冰柱
雙	søŋ[1]	
松	søŋ[2]	～柴：松樹
𢱤	søŋ[3]	推
誦	søŋ[6]	
頌	søŋ[6]	
訟	søŋ[6]	
棕	tʃøŋ[1]	
縱	tʃøŋ[2]	～橫
從	tʃøŋ[2]	介詞
眾	tʃøŋ[5]	
種	tʃøŋ[5]	1動詞
葱	tʃʰøŋ[1]	
銃	tʃʰøŋ[5]	
□	tʃʰøŋ[5]	～蚊蟲：熏蚊子
江	køŋ[1]	1閩～
工	køŋ[1]	做～；蜀～：一天
窮	køŋ[2]	
港	køŋ[3]	
貢	køŋ[5]	
供	køŋ[5]	～電
供	køŋ[5]	1做～：奉獻祭品
空	kʰøŋ[1]	1灶～：灶口，鼻～：鼻孔，耳囝～：耳朵眼兒
雄	høŋ[2]	英～；鴨～：公鴨
翁	∅øŋ[1]	1祖父，舅～：父親的舅父
勻	∅øŋ[2]	
戎	∅øŋ[2]	
絨	∅øŋ[2]	
融	∅øŋ[2]	
茸	∅øŋ[2]	
容	∅øŋ[2]	
蓉	∅øŋ[2]	
庸	∅øŋ[2]	
□	∅øŋ[2]	寵
用	∅øŋ[6]	
迫	pʰɛk[7]	
魄	pʰɛk[7]	
獲	pʰɛk[8]	
得	tɛk[7]	1～罪
德	tɛk[7]	
柘	tsɛk[7]	～榮：地名
哲	tsɛk[7]	
則	tsɛk[7]	
側	tsɛk[7]	1□□ka11laʔ4～：側身而睡
責	tsɛk[7]	
撤	tsʰɛk[7]	
廁	tsʰɛk[7]	
側	tsʰɛk[7]	2
測	tsʰɛk[7]	
策	tsʰɛk[7]	
斥	tsʰɛk[7]	
瑟	sɛk[7]	
虱	sɛk[7]	
塞	sɛk[7]	動詞，～□ka0：塞住
色	sɛk[7]	
革	kɛk[7]	
刻	kʰɛk[7]	
克	kʰɛk[7]	
剋	kʰɛk[7]	
□	kʰɛk[7]	～相：照相。陰入
逆	ŋɛk[8]	～水行舟
黑	hɛk[7]	～板
或	hɛk[8]	
惑	hɛk[8]	
劃	hɛk[8]	2計～
博	pɔk[7]	1換，～票：換錢
駁	pɔk[7]	
□	pɔk[7]	扔
□	pɔk[7]	～命：拼命
訃	pʰɔk[8]	
朴	pʰɔk[8]	～素
撲	pʰɔk[8]	
僕	pʰɔk[8]	
暮	mɔk[7]	2讀字
慕	mɔk[7]	
募	mɔk[7]	
幕	mɔk[7]	
啄	tɔk[7]	
琢	tɔk[7]	
□	tɔk[7]	剁，～肉：砍肉
洛	lɔk[8]	
酪	lɔk[8]	
絡	lɔk[8]	
樂	lɔk[8]	長～：地名
略	lɔk[8]	
樂	lɔk[8]	～隊
作	tsɔk[7]	
撮	tsʰɔk[7]	蜀～米
戳	tsʰɔk[8]	直角切，郵～
率	sɔk[7]	～領
蟀	sɔk[7]	
縮	sɔk[7]	2
各	kɔk[7]	2
閣	kɔk[7]	
擱	kɔk[7]	
胳	kɔk[7]	
覺	kɔk[7]	感～
確	kʰɔk[7]	
□	kʰɔk[7]	用指節敲
鰐	ŋɔk[8]	
嶽	ŋɔk[8]	
岳	ŋɔk[8]	～飛
鶴	hɔk[8]	
學	hɔk[8]	2～堂：學校
惡	∅ɔk[7]	形容詞
雀	ɕiɔk[7]	麻～：麻將
芍	ɕiɔk[7]	白～
□	ɕiɔk[7]	好，美麗
腳	kʰiɔk[7]	
卻	kʰiɔk[7]	
劇	kʰiɔk[8]	～烈；閩～
曲	kʰiɔk[8]	2歌～
約	∅iɔk[7]	
悅	∅iɔk[8]	
閱	∅iɔk[8]	
諾	∅iɔk[8]	
若	∅iɔk[8]	
弱	∅iɔk[8]	
躍	∅iɔk[8]	1大～進
北	pœk[7]	
伯	pœk[7]	2梁山～
□	tœk[7]	牛用角鬥
□	tœk[7]	～碎票：找零錢
戳	tʰœk[7]	捅，用刀刺
落	lœk[7]	1掉落
簏	lœk[7]	1裝童屍的棺材
□	lœk[7]	～後日：大後日
□	lœk[7]	油～餜：油條
□	sœk[7]	用手掌打
角	kœk[7]	牛～；～～：角落，偏僻的地方
殼	kʰœk[7]	
蓄	hœk[7]	
筆	pek[7]	2
畢	pek[7]	2
必	pek[7]	2
逼	pek[7]	2
□	pek[7]	2開裂
□	pek[7]	2□□pi11βa11～：蝙蝠
□	pek[7]	2□□tsʰa11lam11～：麻雀
匹	pʰek[7]	
璧	pʰek[7]	
碧	pʰek[7]	
辟	pʰek[7]	
的	tek[7]	
滴	tek[7]	
□	tek[7]	檐～下：屋檐
秩	tek[8]	
特	tek[8]	
值	tek[8]	2～班
殖	tek[8]	
植	tek[8]	
澤	tek[8]	
擇	tek[8]	
笛	tek[8]	
敵	tek[8]	
狄	tek[8]	
踢	tʰek[7]	
蟄	nek[8]	驚～
□	lek[7]	□peʔ4～樹：榕樹
□	lek[7]	固～好：幸虧
列	lek[8]	2
烈	lek[8]	2
裂	lek[8]	2
劣	lek[8]	2
肋	lek[8]	2
力	lek[8]	2
歷	lek[8]	2
曆	lek[8]	2
癧	lek[8]	2生～
□	lek[8]	樹～：樹汁
薛	sek[7]	
屑	sek[7]	頭～：頭垢
悉	sek[7]	
蟋	sek[7]	
失	sek[7]	
室	sek[7]	
息	sek[7]	
熄	sek[7]	
穡	sek[7]	做～：幹活兒
識	sek[7]	
式	sek[7]	
惜	sek[7]	2可～
昔	sek[7]	
適	sek[7]	
釋	sek[7]	
錫	sek[7]	
析	sek[7]	
浙	tʃek[7]	2～江
質	tʃek[7]	
即	tʃek[7]	
織	tʃek[7]	
職	tʃek[7]	
積	tʃek[7]	～肥
脊	tʃek[7]	～髓：脊樑骨
籍	tʃek[7]	～貫
績	tʃek[7]	
疾	tʃek[8]	發豬頭～：患羊角風
寂	tʃek[8]	安靜
漆	tʃʰek[7]	
戚	tʃʰek[7]	
急	kek[7]	
給	kek[7]	
桔	kek[7]	～梗
橘	kek[7]	橘子
吉	kek[7]	
擊	kek[7]	
激	kek[7]	
及	kek[8]	2
杰	kek[8]	
極	kek[8]	
□	kek[8]	目～：羡慕
孽	ŋek[8]	
逸	∅ek[8]	
亦	∅ek[8]	
譯	∅ek[8]	
易	∅ek[8]	交～
液	∅ek[8]	2～體
疫	∅ek[8]	
役	∅ek[8]	
□	pʰiek[7]	拍水～：在水面上擲瓦片
□	siek[7]	甩去
□	kʰiek[8]	～板：快板
腹	pok[7]	1～肚：肚子。這是最慢讀時的讀音。一般讀作[puʔ5]
薄	pok[8]	～荷
蔔	pok[8]	蘿～
匐	pok[8]	趴
覆	pʰok[7]	臉朝下躺在牀上
□	pʰok[7]	～陰：問巫婆
□	pʰok[7]	～柿：用鹽水漤生柿
□	mok[7]	硬幣沒有阿拉伯數字的面
沒	mok[8]	
木	mok[8]	～虱：臭蟲
目	mok[8]	3～汁：眼淚，～屎：眼眵
穆	mok[8]	～陽：地名
牧	mok[8]	
篤	tok[7]	
督	tok[7]	
突	tok[8]	陀骨切
獨	tok[8]	
毒	tok[8]	
□	tʰok[8]	撳；拄
□	lok[7]	～水：涉水
族	tsok[8]	
速	sok[7]	
束	sok[7]	
郭	kok[7]	
國	kok[7]	
穀	kok[7]	
谷	kok[7]	
忽	hok[7]	
福	hok[7]	
幅	hok[7]	
複	hok[7]	
復	hok[7]	～習
服	hok[8]	
伏	hok[8]	入～
袱	hok[8]	包～
□	hok[8]	～塗：蓋泥土、培土
握	∅ok[7]	
屋	∅ok[7]	
括	kuok[7]	
墨	møk[8]	
默	møk[8]	
目	møk[8]	2大細～：對眼
竹	tøk[7]	
築	tøk[7]	
濁	tøk[8]	渾濁
逐	tøk[8]	
軸	tøk[8]	
□	tøk[8]	□øt1～：悶熱
縮	tʰøk[7]	1縮小，縮回，～水
讀	tʰøk[8]	
肉	nøk[8]	
駱	løk[8]	～駝
鹿	løk[8]	
簏	løk[8]	2墻～：築泥墻時用的木板
漉	løk[8]	撈
祿	løk[8]	
六	løk[8]	
陸	løk[8]	
敘	søk[7]	
述	søk[7]	
肅	søk[7]	
宿	søk[7]	～舍
熟	søk[7]	1水果成熟
淑	søk[7]	
熟	søk[8]	2煮～，冥晝～：飯熟
俗	søk[8]	
續	søk[8]	繼～
贖	søk[8]	
蜀	søk[8]	
屬	søk[8]	
□	søk[8]	嗆，～農：飛塵嗆人
祝	tʃøk[7]	
粥	tʃøk[7]	
叔	tʃøk[7]	丈夫的弟弟
足	tʃøk[7]	
