汉字	ipa	声母	韵母	声调
諒	liaŋ	l	iaŋ	陽去
量	liaŋ	l	iaŋ	陽去
將	tsiaŋ	ts	iaŋ	陰平
獎	tsiaŋ	ts	iaŋ	陰上
又	tsiaŋ	ts	iaŋ	陰上
匠	tsiaŋ	ts	iaŋ	陽去
又	tsiaŋ	ts	iaŋ	陽去
相	θiaŋ	θ	iaŋ	陰平
箱	θiaŋ	θ	iaŋ	陰平
廂	θiaŋ	θ	iaŋ	陰平
湘	θiaŋ	θ	iaŋ	陰平
襄	θiaŋ	θ	iaŋ	陰平
鑲	θiaŋ	θ	iaŋ	陰平
詳	θiaŋ	θ	iaŋ	陽平
祥	θiaŋ	θ	iaŋ	陽平
翔	θiaŋ	θ	iaŋ	陽平
墻	θiaŋ	θ	iaŋ	陽平
想	θiaŋ	θ	iaŋ	陰上
相	θiaŋ	θ	iaŋ	陰去
像	θiaŋ	θ	iaŋ	陽去
象	θiaŋ	θ	iaŋ	陽去
橡	θiaŋ	θ	iaŋ	陽去
匠	θiaŋ	θ	iaŋ	陽去
張	tʃiaŋ	tʃ	iaŋ	陰平
章	tʃiaŋ	tʃ	iaŋ	陰平
樟	tʃiaŋ	tʃ	iaŋ	陰平
長	tʃiaŋ	tʃ	iaŋ	陰上
掌	tʃiaŋ	tʃ	iaŋ	陰上
帳	tʃiaŋ	tʃ	iaŋ	陰去
賬	tʃiaŋ	tʃ	iaŋ	陰去
脹	tʃiaŋ	tʃ	iaŋ	陰去
漲	tʃiaŋ	tʃ	iaŋ	陰去
障	tʃiaŋ	tʃ	iaŋ	陰去
仗	tʃiaŋ	tʃ	iaŋ	陰去
漲	tʃiaŋ	tʃ	iaŋ	陽去
水	tʃiaŋ	tʃ	iaŋ	陽去
杖	tʃiaŋ	tʃ	iaŋ	陽去
倡	tʃʰiaŋ	tʃʰ	iaŋ	陰平
昌	tʃʰiaŋ	tʃʰ	iaŋ	陰平
廠	tʃʰiaŋ	tʃʰ	iaŋ	陰上
唱	tʃʰiaŋ	tʃʰ	iaŋ	陰去
商	ʃiaŋ	ʃ	iaŋ	陰平
傷	ʃiaŋ	ʃ	iaŋ	陰平
長	ʃiaŋ	ʃ	iaŋ	陽平
腸	ʃiaŋ	ʃ	iaŋ	陽平
場	ʃiaŋ	ʃ	iaŋ	陽平
常	ʃiaŋ	ʃ	iaŋ	陽平
嘗	ʃiaŋ	ʃ	iaŋ	陽平
償	ʃiaŋ	ʃ	iaŋ	陽平
賞	ʃiaŋ	ʃ	iaŋ	陰上
丈	ʃiaŋ	ʃ	iaŋ	陽上
暢	ʃiaŋ	ʃ	iaŋ	陰去
上	ʃiaŋ	ʃ	iaŋ	陰去
上	ʃiaŋ	ʃ	iaŋ	陽去
尚	ʃiaŋ	ʃ	iaŋ	陽去
壤	ȵiaŋ	ȵ	iaŋ	陽去
攘	ȵiaŋ	ȵ	iaŋ	陽去
嚷	ȵiaŋ	ȵ	iaŋ	陽去
讓	ȵiaŋ	ȵ	iaŋ	陽去
薑	kiaŋ	k	iaŋ	陰平
強	kiaŋ	k	iaŋ	陽平
腔	kʰiaŋ	kʰ	iaŋ	陰平
疆	kʰiaŋ	kʰ	iaŋ	陰平
僵	kʰiaŋ	kʰ	iaŋ	陰平
姜	kʰiaŋ	kʰ	iaŋ	陰平
仰	ŋiaŋ	ŋ	iaŋ	陽上
香	xiaŋ	x	iaŋ	陰平
鄉	xiaŋ	x	iaŋ	陰平
享	xiaŋ	x	iaŋ	陰上
響	xiaŋ	x	iaŋ	陰上
餉	xiaŋ	x	iaŋ	陰上
向	xiaŋ	x	iaŋ	陰去
央	øiaŋ	ø	iaŋ	陰平
秧	øiaŋ	ø	iaŋ	陰平
殃	øiaŋ	ø	iaŋ	陰平
洋	øiaŋ	ø	iaŋ	陽平
楊	øiaŋ	ø	iaŋ	陽平
陽	øiaŋ	ø	iaŋ	陽平
羊	øiaŋ	ø	iaŋ	陽平
養	øiaŋ	ø	iaŋ	陽上
癢	øiaŋ	ø	iaŋ	陽上
樣	øiaŋ	ø	iaŋ	陽去
恙	øiaŋ	ø	iaŋ	陽去
謊	fuɔŋ	f	uɔŋ	陰平
荒	fuɔŋ	f	uɔŋ	陰平
慌	fuɔŋ	f	uɔŋ	陰平
芳	fuɔŋ	f	uɔŋ	陰平
方	fuɔŋ	f	uɔŋ	陰平
妨	fuɔŋ	f	uɔŋ	陽平
防	fuɔŋ	f	uɔŋ	陽平
房	fuɔŋ	f	uɔŋ	陽平
晃	fuɔŋ	f	uɔŋ	陰上
倣	fuɔŋ	f	uɔŋ	陰上
紡	fuɔŋ	f	uɔŋ	陰上
彷	fuɔŋ	f	uɔŋ	陰上
坊	fuɔŋ	f	uɔŋ	陰上
光	kuɔŋ	k	uɔŋ	陰平
狂	kuɔŋ	k	uɔŋ	陽平
逛	kuɔŋ	k	uɔŋ	陽平
港	kuɔŋ	k	uɔŋ	陰上
又	kuɔŋ	k	uɔŋ	陰上
廣	kuɔŋ	k	uɔŋ	陰上
礦	kʰuɔŋ	kʰ	uɔŋ	陰去
況	kʰuɔŋ	kʰ	uɔŋ	陰去
汪	øuɔŋ	ø	uɔŋ	陰平
黃	øuɔŋ	ø	uɔŋ	陽平
皇	øuɔŋ	ø	uɔŋ	陽平
蝗	øuɔŋ	ø	uɔŋ	陽平
王	øuɔŋ	ø	uɔŋ	陽平
汪	øuɔŋ	ø	uɔŋ	陰上
又	øuɔŋ	ø	uɔŋ	陰上
往	øuɔŋ	ø	uɔŋ	陽上
晃	øuɔŋ	ø	uɔŋ	陽去
旺	øuɔŋ	ø	uɔŋ	陽去
搭	tap45	t	ap	中45
踏	tap21	t	ap	下21
塔	tʰap45	tʰ	ap	中45
納	nap21	n	ap	下21
粒	nap	n	ap	上
臘	lap21	l	ap	下21
立	lap	l	ap	下
雜	θap21	θ	ap	下21
習	θap	θ	ap	下
集	θap	θ	ap	下
又	θap	θ	ap	下
及	tʃap45	tʃ	ap	中45
鍘	tʃap45	tʃ	ap	中45
執	tʃap	tʃ	ap	上
汁	tʃap	tʃ	ap	上
急	tʃap	tʃ	ap	上
拾	tʃap	tʃ	ap	上
插	tʃʰap45	tʃʰ	ap	中45
給	tʃʰap	tʃʰ	ap	上
你	tʃʰap	tʃʰ	ap	上
給	tʃʰap	tʃʰ	ap	上
予	tʃʰap	tʃʰ	ap	上
級	tʃʰap	tʃʰ	ap	上
濕	ʃap	ʃ	ap	上
十	ʃap	ʃ	ap	下
入	ȵap	ȵ	ap	下
甲	kap45	k	ap	中45
閘	kap45	k	ap	中45
夾	kap45	k	ap	中45
裌	kap45	k	ap	中45
吸	xap	x	ap	上
恰	xap	x	ap	上
鴨	øap45	ø	ap	中45
疊	top	t	op	下
碟	top	t	op	下
諜	top	t	op	下
碟	top	t	op	下
貼	tʰop	tʰ	op	上
帖	tʰop	tʰ	op	上
捏	nop	n	op	上
接	tsop	ts	op	上
涉	ʃop	ʃ	op	上
鴿	kop	k	op	中
澀	kop	k	op	上
怯	kop	k	op	上
合	xop	x	op	下
盒	xop	x	op	下
協	xop	x	op	上
八	pat	p	at	上
八	pat	p	at	中
拔	pat	p	at	下
不	pat	p	at	上
畢	pat	p	at	上
筆	pat	p	at	上
匹	pʰat	pʰ	at	上
抹	mat	m	at	中
襪	mat	m	at	下
勿	mat	m	at	下
物	mat	m	at	下
蜜	mat	m	at	下
密	mat	m	at	下
法	fat	f	at	中
發	fat	f	at	中
髮	fat	f	at	中
乏	fat	f	at	下
罰	fat	f	at	下
佛	fat	f	at	下
卒	tat	t	at	上
突	tat	t	at	下
達	tat	t	at	下
塌	tʰat	tʰ	at	中
七	tʰat	tʰ	at	上
辣	lat	l	at	下
栗	lat	l	at	下
律	lat	l	at	下
卒	tsat	ts	at	上
又	tsat	ts	at	上
疾	tsat	ts	at	下
擦	tsʰat	tsʰ	at	中
察	tsʰat	tsʰ	at	中
刷	tsʰat	tsʰ	at	中
漆	tsʰat	tsʰ	at	上
率	θat	θ	at	上
紮	tʃat	tʃ	at	中
札	tʃat	tʃ	at	中
扎	tʃat	tʃ	at	中
吉	tʃat	tʃ	at	上
質	tʃat	tʃ	at	上
姪	tʃat	tʃ	at	下
出	tʃʰat	tʃʰ	at	上
殺	ʃat	ʃ	at	中
室	ʃat	ʃ	at	上
瑟	ʃat	ʃ	at	上
蝨	ʃat	ʃ	at	上
失	ʃat	ʃ	at	上
術	ʃat	ʃ	at	下
述	ʃat	ʃ	at	下
實	ʃat	ʃ	at	下
日	ȵat	ȵ	at	下
匣	kat	k	at	中
瞎	xat	x	at	中
滑	wat	w	at	下
核	wat	w	at	下
果	wat	w	at	下
核	wat	w	at	下
轄	wat	w	at	下
鼈	pit	p	it	上
必	pit	p	it	上
別	pit	p	it	下
潑	pit	p	it	上
撥	pit	p	it	中
撇	pʰit	pʰ	it	上
滅	mit	m	it	下
末	mit	m	it	下
沫	mit	m	it	下
沒	mit	m	it	下
跌	tit	t	it	上
奪	tit	t	it	下
鐵	tʰit	tʰ	it	上
脫	tʰit	tʰ	it	上
列	lit	l	it	下
烈	lit	l	it	下
裂	lit	l	it	下
獵	lit	l	it	下
節	tsit	ts	it	上
哲	tsit	ts	it	上
折	tsit	ts	it	上
浙	tsit	ts	it	上
折	tsit	ts	it	上
底	tsit	ts	it	上
絕	tsit	ts	it	下
截	θit	θ	it	上
泄	θit	θ	it	上
雪	θit	θ	it	上
絕	θit	θ	it	下
又	θit	θ	it	下
徹	tʃʰit	tʃʰ	it	上
撤	tʃʰit	tʃʰ	it	上
設	tʃʰit	tʃʰ	it	上
切	tʃʰit	tʃʰ	it	上
舌	ʃit	ʃ	it	下
熱	ȵit	ȵ	it	下
結	kit	k	it	上
潔	kit	k	it	上
傑	kit	k	it	下
歇	xit	x	it	上
噎	øit	ø	it	上
活	øit	ø	it	下
劣	lyt	l	yt	下
拙	tʃyt	tʃ	yt	上
說	ʃyt	ʃ	yt	上
骨	kyt	k	yt	上
橘	kyt	k	yt	上
缺	kʰyt	kʰ	yt	上
決	kʰyt	kʰ	yt	上
血	xyt	x	yt	上
乙	øyt	ø	yt	上
越	øyt	ø	yt	下
悅	øyt	ø	yt	下
閱	øyt	ø	yt	下
屈	øyt	ø	yt	上
忽	øyt	ø	yt	上
掘	øyt	ø	yt	上
刮	kuat	k	uat	中
括	kuat	k	uat	中
挖	øuat	ø	uat	中
伯	pak	p	ak	中
百	pak	p	ak	中
白	pak	p	ak	下
北	pak	p	ak	上
柏	pʰak	pʰ	ak	中
栢	pʰak	pʰ	ak	中
墨	mak	m	ak	下
默	mak	m	ak	下
脈	mak	m	ak	下
麥	mak	m	ak	下
得	tak	t	ak	上
德	tak	t	ak	上
特	tak	t	ak	下
勒	lak	l	ak	下
肋	lak	l	ak	下
則	tsak	ts	ak	上
側	tsʰak	tsʰ	ak	上
廁	tsʰak	tsʰ	ak	上
測	tsʰak	tsʰ	ak	上
塞	θak	θ	ak	上
賊	θak	θ	ak	下
責	tʃak	tʃ	ak	中
窄	tʃak	tʃ	ak	中
摘	tʃak	tʃ	ak	下
擇	tʃak	tʃ	ak	下
菜	tʃak	tʃ	ak	下
宅	tʃak	tʃ	ak	下
擇	tʃak	tʃ	ak	下
選	tʃak	tʃ	ak	下
澤	tʃak	tʃ	ak	下
策	tʃʰak	tʃʰ	ak	中
冊	tʃʰak	tʃʰ	ak	中
拆	tʃʰak	tʃʰ	ak	中
革	kak	k	ak	中
格	kak	k	ak	中
隔	kak	k	ak	中
刻	kʰak	kʰ	ak	上
克	kʰak	kʰ	ak	上
額	ŋak	ŋ	ak	下
客	xak	x	ak	中
嚇	xak	x	ak	中
黑	xak	x	ak	上
獲	wak	w	ak	下
劃	wak	w	ak	下
或	wak	w	ak	下
畫	wak	w	ak	下
握	wak	w	ak	上
剝	pok	p	ok	上
駁	pok	p	ok	上
博	pok	p	ok	上
薄	pok	p	ok	下
僕	pʰok	pʰ	ok	上
撲	pʰok	pʰ	ok	上
目	mok	m	ok	下
牧	mok	m	ok	下
木	mok	m	ok	下
幕	mok	m	ok	上
莫	mok	m	ok	下
複	fok	f	ok	上
腹	fok	f	ok	上
復	fok	f	ok	上
福	fok	f	ok	上
服	fok	f	ok	下
伏	fok	f	ok	下
足	tok	t	ok	上
獨	tok	t	ok	下
牘	tok	t	ok	下
讀	tok	t	ok	下
毒	tok	t	ok	下
作	tok	t	ok	上
託	tʰok	tʰ	ok	上
托	tʰok	tʰ	ok	上
祿	lok	l	ok	下
陸	lok	l	ok	下
六	lok	l	ok	下
鹿	lok	l	ok	下
錄	lok	l	ok	下
烙	lok	l	ok	上
酪	lok	l	ok	上
洛	lok	l	ok	上
駱	lok	l	ok	上
絡	lok	l	ok	上
樂	lok	l	ok	下
趣	lok	l	ok	下
樂	lok	l	ok	下
器	lok	l	ok	下
落	lok	l	ok	下
族	tsok	ts	ok	下
俗	tsok	ts	ok	下
作	tsok	ts	ok	上
又	tsok	ts	ok	上
昨	tsok	ts	ok	下
宿	θok	θ	ok	上
粟	θok	θ	ok	上
宿	θok	θ	ok	上
星	θok	θ	ok	上
縮	θok	θ	ok	上
俗	θok	θ	ok	下
又	θok	θ	ok	下
續	θok	θ	ok	下
索	θok	θ	ok	上
削	θok	θ	ok	上
鑿	θok	θ	ok	下
昨	θok	θ	ok	下
又	θok	θ	ok	下
觸	tʃok	tʃ	ok	上
囑	tʃok	tʃ	ok	上
竹	tʃok	tʃ	ok	上
濁	tʃok	tʃ	ok	上
祝	tʃok	tʃ	ok	上
粥	tʃok	tʃ	ok	上
鐲	tʃok	tʃ	ok	上
軸	tʃok	tʃ	ok	下
捉	tʃok	tʃ	ok	上
築	tʃʰok	tʃʰ	ok	上
速	tʃʰok	tʃʰ	ok	上
畜	tʃʰok	tʃʰ	ok	上
蓄	tʃʰok	tʃʰ	ok	上
畜	tʃʰok	tʃʰ	ok	上
牧	tʃʰok	tʃʰ	ok	上
叔	ʃok	ʃ	ok	上
屬	ʃok	ʃ	ok	下
贖	ʃok	ʃ	ok	下
熟	ʃok	ʃ	ok	下
濁	ʃok	ʃ	ok	下
育	ȵok	ȵ	ok	下
玉	ȵok	ȵ	ok	下
獄	ȵok	ȵ	ok	下
辱	ȵok	ȵ	ok	下
褥	ȵok	ȵ	ok	下
肉	ȵok	ȵ	ok	下
欲	ȵok	ȵ	ok	下
菊	kok	k	ok	上
穀	kok	k	ok	上
谷	kok	k	ok	上
局	kok	k	ok	下
角	kok	k	ok	上
閣	kok	k	ok	上
各	kok	k	ok	上
曲	kʰok	kʰ	ok	上
麯	kʰok	kʰ	ok	上
確	kʰok	kʰ	ok	上
岳	ŋok	ŋ	ok	下
哭	xok	x	ok	上
殼	xok	x	ok	上
學	xok	x	ok	下
屋	øok	ø	ok	上
壁	pek	p	ek	上
璧	pek	p	ek	上
逼	pek	p	ek	上
迫	pek	p	ek	上
劈	pʰek	pʰ	ek	上
的	tek	t	ek	上
積	tek	t	ek	上
又	tek	t	ek	上
滴	tek	t	ek	上
脊	tek	t	ek	上
即	tek	t	ek	上
績	tek	t	ek	上
迹	tek	t	ek	上
敵	tek	t	ek	下
狄	tek	t	ek	下
笛	tek	t	ek	下
嚼	tek	t	ek	中
剔	tʰek	tʰ	ek	上
踢	tʰek	tʰ	ek	上
曆	lek	l	ek	中
力	lek	l	ek	中
歷	lek	l	ek	下
略	lek	l	ek	下
席	tsek	ts	ek	下
籍	tsek	ts	ek	下
恤	θek	θ	ek	上
錫	θek	θ	ek	上
惜	θek	θ	ek	上
析	θek	θ	ek	上
惜	θek	θ	ek	中
息	θek	θ	ek	中
熄	θek	θ	ek	中
織	tʃek	tʃ	ek	上
職	tʃek	tʃ	ek	上
隻	tʃek	tʃ	ek	上
直	tʃek	tʃ	ek	下
值	tʃek	tʃ	ek	下
植	tʃek	tʃ	ek	下
織	tʃek	tʃ	ek	下
又	tʃek	tʃ	ek	下
桌	tʃek	tʃ	ek	中
尺	tʃʰek	tʃʰ	ek	上
赤	tʃʰek	tʃʰ	ek	上
式	ʃek	ʃ	ek	上
適	ʃek	ʃ	ek	上
釋	ʃek	ʃ	ek	上
色	ʃek	ʃ	ek	上
識	ʃek	ʃ	ek	上
食	ʃek	ʃ	ek	下
石	ʃek	ʃ	ek	下
蝕	ʃek	ʃ	ek	下
勺	ʃek	ʃ	ek	下
著	ʃek	ʃ	ek	下
虐	ȵek	ȵ	ek	下
瘧	ȵek	ȵ	ek	下
弱	ȵek	ȵ	ek	下
若	ȵek	ȵ	ek	下
繫	kek	k	ek	上
鞋	kek	k	ek	上
帶	kek	k	ek	上
激	kek	k	ek	上
擊	kek	k	ek	上
劇	kek	k	ek	下
極	kek	k	ek	下
腳	kek	k	ek	中
覺	kʰek	kʰ	ek	中
卻	kʰek	kʰ	ek	中
額	ŋek	ŋ	ek	中
又	ŋek	ŋ	ek	中
逆	ŋek	ŋ	ek	下
喫	xek	x	ek	上
域	wek	w	ek	下
疫	wek	w	ek	下
役	wek	w	ek	下
益	jek	j	ek	上
亦	jek	j	ek	中
譯	jek	j	ek	中
易	jek	j	ek	中
約	jek	j	ek	上
鑰	jek	j	ek	下
藥	jek	j	ek	下
國	kuɔk	k	uɔk	中
郭	kuɔk	k	uɔk	中
擴	kʰuɔk	kʰ	uɔk	中
