番	huan33							
菠	po33							
捆	kʰun11	卷						
芹	kʰin21							
韭	kau11							
芫	zeŋ21							
荽	θui33							
萝	la21							
卜	paʔ5							
椒	tsiə33							
蒜	θun45							
□	tʰaŋ42	茄子						
胡	hu21							
铃	leŋ21							
薯	tsu21							
猴	kou21	~狲：猴子						
狲	ui33	猴~：猴子						
鸦	o33	老~：乌鸦						
□	pʰiʔ3	翅膀						
爪	tsau11							
笼	laŋ21							
□	puə21	~kiau45：蜻蜓						
□	kiau45	puə21~：蜻蜓						
□	mei21	蜻蜓						
□	koi45	蜂						
□	kai21	~蚤：跳蚤						
蚤	tsau11							
虱	θaiʔ5							
□	hoŋ21	~蝇：苍蝇						
□	tsi5	~~刀：知了						
屎	θai11							
蚓	ŋien42	屎~：蚯蚓						
鳞	lan21							
鳖	piʔ5							
鲤	li11							
鲫	tsi5							
蛤	kaiʔ5	厚皮~：癞蛤蟆						
牯	kou33	牛~：公牛						
□	laʔ3	猪~：猪圈						
哥	ko33	猪~：配种用公猪						
饲	ɕi33							
骟	θien45	~猪：成年已阉公猪						
吠	pui33							
兔	tʰou45							
孵	pu33							
治	tʰai21	杀						
巷	haŋ33	~囝：胡同						
桁	ɛ21							
鼎	tiə11							
□	tai42	门~：门槛						
扫	θau45							
把	pɛ11							
垃	laiʔ3							
圾	θaiʔ3							
具	ki42							
枕	tsun11							
帐	tiə45							
斗	tau11							
瓢	pʰiau21							
缸	ko33							
椅	i11							
盖	kuə45							
□	tin21	酒~：酒坛						
箸	tu33	筷子						
柴	tsʰa21	训						
□	tsʰa21	柴						
碱	kan11	臭~：肥皂						
梳	θoi33							
帕	pʰɛ45							
匙	θi21							
衬	θun42							
筒	taŋ21							
䘼	ui11	袖子						
尿	ziə33							
脰	tau33	脖子						
纽	niou11							
扣	kʰou45							
馒	man45							
饺	kiau33							
粄	puə11							
酱	tsiə45							
芝	tsi33							
麻	muə21							
腐	vu42							
棍	kun45							
醋	tsʰou45							
煎	tseŋ33							
炸	tsa45							
□	nuə11	揉						
蒸	tseŋ33							
昏	hui33	暝~：晚饭						
□	tsoʔ5	食早~：吃早饭						
舀	iə11							
旋	θuan42							
哽	kɛ11							
□	mɛʔ5	~囝：辫子						
貌	mau42							
□	naʔ3	鼻~：鼻涕						
□	ɕiaŋ45	擤鼻涕						
澜	nuə42	口水						
□	heŋ45	下巴						
须	ɕiou33							
腿	tʰui11							
喉	au21							
咙	liaŋ21							
拳	kʰeŋ21							
□	noŋ21	~kʰiaŋ21手囝：小拇指						
□	kʰiaŋ21	noŋ21~手囝：小拇指						
□	u33	骹~：膝盖						
□	neŋ33	奶						
脐	tsi21							
□	kau33	~穿：屁股						
穿	tsʰui33	kau33~：屁股						
□	ɕi33	女阴						
阳	zaŋ21	精液						
□	puə45	肏						
发	huaiʔ5							
□	ɕiaʔ3	咳嗽						
凊	ɕin45							
泻	θiə45	~屎：拉肚子						
暑	θu21							
□	lau45	~脓：化脓						
癣	θeŋ11							
疤	pa33							
□	liʔ5	kai33~：胳肢窝						
□	kai33	~liʔ5：胳肢窝						
脉	vɛʔ3							
堂	to21							
妆	tso33							
订	tiə33	~婚：订婚						
媒	vuə21							
□	kuə42	怀孕						
期	kʰi33	出~：坐月子						
挫	tso45	~囝：流产						
棺	kuə33							
材	tsʰai21							
灵	leŋ21							
殓	lien42							
自	ɕi42							
了	liau11							
祝	tsouʔ5							
墓	mou33							
观	kuan33							
菩	pʰo45							
萨	tsʰa33							
聪	tsʰoŋ33	~明：清明						
庙	viə33							
尼	ni21							
姑	ku33							
道	to42	~翁：道士						
保	po11							
□	lai33	哥~：单身汉						
母	vou11	~侬：女人						
□	pou33	~侬：男人						
舍	θiə45	邻~：邻居						
友	iou11							
师	θai33	师傅						
廚	tu21							
徒	tʰu21							
□	taiʔ5	乞~：乞丐						
氓	maŋ21							
賊	tsʰaiʔ3							
盲	mɛ21	青~：瞎子						
聾	laŋ21							
啞	ɛ11							
瘸	kʰuə21							
□	ku21	koŋ53~：驼背						
□	koŋ53	~ku21：驼背						
痟	θiau11	疯						
戆	ŋaŋ11	傻						
妈	ma33	奶奶						
妣	pʰoi11	外祖母						
爹	tɛ33	父亲						
□	ha11	外祖父						
姩	neŋ45	伯母						
□	neŋ45	伯母						
伯	pɛʔ5							
□	ta53	妣~：岳母						
姑	kou33							
母	mou11	叔母						
姊	tsi11	~妹						
堂	tʰaŋ21	~兄弟						
郎	lo21	~家：女婿						
□	θiʔ5	重孙						
甥	θɛ33	外~						
镰	lian21							
簸	paʔ5							
箕	ki33							
担	ta33							
舂	tsiaŋ33	撞						
斧	pou11							
旅	li11							
毫	hau21							
宜	zi21							
趁	tʰan45	挣						
教	ka45							
赶	kuə11							
圆	zuan21							
圆	i21							
考	kʰau11							
砚	hi33							
找	tsau11							
跳	tʰiau45							
狮	θi33							
舞	mou42							
猜	tsʰai33							
□	pʰɛ53	拍~：打牌						
将	tsiaŋ53							
麻	ma21	~将						
魔	mo21							
估	kou11	谜语						
估	ku11							
□	lan45	玩						
□	koʔ5	吸						
□	nai53	闭眼						
擘	pɛʔ5	张开						
□	mi21	闭嘴						
哺	pou33	嚼						
搏	pouʔ5	亲嘴						
捏	nɛʔ3							
拗	a11							
拔	peiʔ3							
□	ŋoŋ45	蹲						
倚	uə11							
扭	nau42	拧						
摸	mou21							
□	θoʔ5	吮吸						
吐	tʰou45							
□	ka21	拿						
□	kʰoŋ45	挠						
□	huə42	跨						
挨	oi33	推						
碰	pʰoŋ45	撞						
拦	luə21							
囥	kʰo45	藏						
沓	tʰaʔ5							
□	toŋ21	搀扶						
□	piə21	抱小孩						
□	ta33	背小孩						
翘	kʰiau53							
□	pʰouʔ5	趴着						
□	kʰoŋ45	盖上						
笮	tɛʔ5	压						
按	an45	用手摁						
戳	tsʰouʔ3	捅						
戳	tsʰouʔ5	戳洞						
□	touʔ5	剁						
砍	kʰan11							
皱	tsiou45							
裂	lɛʔ5							
□	veiʔ5	扔						
滴	teiʔ5							
挈	kʰiəʔ5	捡						
扛	ko33							
□	neŋ53	拎						
拣	kai11							
撬	kiau42							
收	θiou33							
挽	man11							
□	vo11	涮杯子						
□	lu33	捞						
烧	θiə33							
晓	zau11	~遘：打哈欠						
瞌	kʰeiʔ5	睡觉						
□	ŋuan45	打呼噜						
□	ŋoŋ21	想						
□	aiʔ5	讨厌						
自	θu42	~在						
在	tsai42							
□	kouʔ5	~气：生气						
欺	kʰi33							
负	pʰu42							
丑	ɕiou11	~mai11：害羞						
聊	liau21							
□	kiaŋ42	~话：吵架						
□	louʔ5	骗						
捧	pʰoŋ11							
孧	niou53	小						
□	niou53	小						
孧	niau53	小						
□	niau53	小						
粗	tsʰou33							
隘	ɛʔ3	窄						
□	kiʔ3	稀，稠						
饮	an11	稀饭						
疏	θoi33							
干	kan33							
澹	tan21	湿						
徹	tʰɛʔ5	~洁：干净						
洁	kɛʔ5	徹~：干净						
□	lau21	~ka21：肮脏						
□	ka21	lau21~：肮脏						
屈	kʰuiʔ3	钝						
利	lai33	刀快						
硬	ŋɛ33	家具结实						
乏	haiʔ3	累						
悉	θeiʔ5							
陌	moʔ5	陌生						
䭕	tsiə11	淡						
芳	pʰaŋ33	香						
腥	tsʰɛ33							
般	pan33	次~：品质差						
次	θu45							
次	ɕi45							
乖	kuai33							
蛮	man21							
笨	pun33							
方	pʰaŋ33	大~						
□	ziəʔ3	二十的合音						
第	toi33							
只	tsiəʔ5	量词						
支	ki33							
葩	pʰa45	量词，一~花						
粒	liaiʔ5							
顿	tui45							
帖	tʰiaiʔ5							
行	o21	一~字						
股	ku21	量词，一股味						
巡	θun21							
□	to45	量词，一趟						
□	van11	我们						
□	liau11	~~侬：大家						
□	kai33	~ki33：自己						
□	ki33	kai33~：自己						
□	ho45	远指代词，那						
□	ho53	远指代词，那						
□	hi53	那						
□	hi45	那						
□	na53	刚刚，才						
最	tsui45							
偌	uəʔ5	~tsoi33：多少						
□	uəʔ5	~tsoi33：多少						
□	ku45	na33~：非常						
□	taŋ21	这么						
□	vei45	不要						
□	mi53	将要						
差	tsʰa33							
愿	zuan42							
□	kiaŋ33	放~：故意						
管	kuan11							
替	tʰoi45							
小	θiau11							
平	pʰeŋ21							
事	θu42							
□	a33	还是						
刘	liou21							
电	teŋ45							
□	pui42	把						
调	tʰiau21							
劫	kiaiʔ5							
㖹	pun21	吹						
□	lun11	你们						
□	neŋ53	将要						
□	kaʔ3	丢弃						
□	liau45	~kaʔ3：丢弃						
站	tsan42							
□	tɛ45	量词，一块						
□	tɛ45	这~：这边						
□	ai11	躺						
泅	θiou21	游泳						
汽	kʰui45							
录	loʔ3							
机	ki33							
□	kiaŋ33	~~：刚刚						
□	mo53	枚						
另	leŋ42							
凑	tsʰau45	再、还						
览	lan11							
展	tseŋ11							
医	i33							
理	li11							
□	tuʔ5	末尾						
□	nan53	更加						
奖	tsiaŋ53							
加	kɛ33							
计	ki45							
当	taŋ33							
觉	hiouʔ5							
敬	keŋ45							
其	kʰi21							
思	θi45							
较	kiau45							
以	zi11							
从	tsʰoŋ21							
□	tsiʔ5	这						
楚	tsʰo11							
盗	tau53							
眏	o45	看						
港	kaŋ11							
幅	paʔ5	肚~						
□	iə21	扇						
部	pu42							
稍	θiau33							
微	ui21							
仰	zaŋ11							
投	tʰou21							
模	mo21							
型	heŋ21							
因	in33							
填	tʰin21							
置	tsi45							
指	tsi11							
攻	koŋ33							
代	tai42							
供	koŋ11							
际	tsi45							
龄	leŋ21							
故	ku45							
觉	kʰiəʔ5	感觉						
救	kiou45							
奇	kʰi21							
个	kɛ21	na33ku11神奇~：非常神奇的						
来	lɛ21	滚~滚去						
衙	ŋɛ21							
□	kaŋ33	~有：还有						
榕	zoŋ21							
枨	ɕiaŋ21							
预	zi45							
兆	tsiau42							
籽	tsi11							
苏	θou33							
基	ki33							
招	tsiau33							
呼	hu33							
评	pʰeŋ21							
价	kɛ45							
济	tsi45							
凡	pʰan21							
□	hɛ45	拿，放						
据	ki42							
欠	hian45	需要						
戚	tsʰeiʔ5							
粮	liə21							
者	tsɛ11							
交	kiau33							
群	kun21							
众	tsiaŋ45							
移	zi21							
请	ɕiə11							
势	θiʔ5							
与	zi11							
钻	nui45							
□	tɛ21	男阴						
箭	tsi45							
矛	mau21							
□	tsʰoŋ21	刺						
接	tsiʔ5							
尸	θi33							
葬	tsaŋ45							
报	po45							
文	vun21							
文	veŋ21							
专	tsuan33							
虽	θui33							
缀	toi45	找						
景	keŋ11							
槟	pun33							
榔	lo21							
俗	θouʔ3							
奋	pʰun45							
乾	kʰeŋ21							
隆	loŋ21							
视	θi53							
