聲母	韻母	聲調	漢字	註釋
tsʰ	ãu	[1]	倉	
tsʰ	ãu	[1]	蒼	
tsʰ	ãu	[1]	瘡	
tsʰ	ãu	[1]	窗	
tsʰ	ãu	[1]	㷓	
tsʰ	ãu	[5]	創	
s	ãu	[1]	桑	
s	ãu	[1]	喪	
s	ãu	[1]	霜	
s	ãu	[1]	雙	
s	ãu	[2]	牀	
s	ãu	[3]	爽	
s	ãu	[3]	嗓	
s	ãu	[5]	喪	～失
k	ãu	[1]	岡	
k	ãu	[1]	綱	
k	ãu	[1]	缸	
k	ãu	[1]	光	
k	ãu	[1]	江	
k	ãu	[1]	扛	
k	ãu	[1]	肛	
k	ãu	[1]	疳	
k	ãu	[2]	狂	
k	ãu	[3]	敢	（白）
k	ãu	[3]	講	
k	ãu	[3]	港	
k	ãu	[5]	崗	
k	ãu	[5]	鋼	
k	ãu	[5]	降	
k	ãu	[5]	虹	
kʰ	ãu	[1]	康	
kʰ	ãu	[1]	糠	
kʰ	ãu	[3]	慷	
kʰ	ãu	[3]	抗	
kʰ	ãu	[5]	曠	
kʰ	ãu	[5]	況	
kʰ	ãu	[5]	礦	
kʰ	ãu	[5]	伉	
kʰ	ãu	[5]	囥	
ŋ	ãu	[2]	昂	
x	ãu	[1]	荒	
x	ãu	[1]	慌	
x	ãu	[2]	航	
x	ãu	[2]	杭	
x	ãu	[2]	皇	
x	ãu	[2]	蝗	
x	ãu	[2]	癀	
x	ãu	[3]	恍	
x	ãu	[6]	項	
x	ãu	[6]	巷	
x	ãu	[6]	𥮕	
∅	ãu	[1]	庵	
∅	ãu	[1]	汪	
∅	ãu	[2]	黃	
∅	ãu	[2]	皇	（白）
∅	ãu	[2]	王	
∅	ãu	[3]	枉	
∅	ãu	[3]	往	
∅	ãu	[6]	旺	
l	iãu	[2]	良	
l	iãu	[2]	涼	
l	iãu	[2]	量	
l	iãu	[2]	糧	
l	iãu	[2]	梁	
l	iãu	[2]	粱	
l	iãu	[4]	兩	
l	iãu	[4]	輛	
l	iãu	[6]	亮	
l	iãu	[6]	諒	
l	iãu	[6]	量	權～
tɕ	iãu	[1]	將	
tɕ	iãu	[1]	漿	
tɕ	iãu	[1]	張	
tɕ	iãu	[1]	章	
tɕ	iãu	[2]	牆	
tɕ	iãu	[2]	詳	
tɕ	iãu	[2]	祥	
tɕ	iãu	[2]	長	
tɕ	iãu	[2]	腸	
tɕ	iãu	[2]	場	
tɕ	iãu	[3]	長	
tɕ	iãu	[3]	蔣	
tɕ	iãu	[3]	獎	
tɕ	iãu	[3]	槳	
tɕ	iãu	[3]	丈	
tɕ	iãu	[3]	掌	
tɕ	iãu	[3]	漲	
tɕ	iãu	[4]	像	
tɕ	iãu	[5]	將	～領
tɕ	iãu	[5]	醬	
tɕ	iãu	[5]	帳	
tɕ	iãu	[5]	脹	
tɕ	iãu	[5]	障	
tɕ	iãu	[6]	象	
tɕ	iãu	[6]	丈	
tɕ	iãu	[6]	杖	
tɕ	iãu	[6]	匠	
tɕʰ	iãu	[1]	槍	
tɕʰ	iãu	[1]	昌	
tɕʰ	iãu	[1]	娼	
tɕʰ	iãu	[3]	槍	
tɕʰ	iãu	[3]	廠	
tɕʰ	iãu	[5]	暢	
tɕʰ	iãu	[5]	唱	
tɕʰ	iãu	[5]	倡	
ɕ	iãu	[1]	相	
ɕ	iãu	[1]	箱	
ɕ	iãu	[1]	廂	
ɕ	iãu	[1]	襄	
ɕ	iãu	[1]	商	
ɕ	iãu	[1]	傷	
ɕ	iãu	[2]	常	
ɕ	iãu	[2]	嘗	
ɕ	iãu	[2]	裳	
ɕ	iãu	[3]	償	
ɕ	iãu	[3]	想	
ɕ	iãu	[3]	賞	
ɕ	iãu	[4]	上	～樓
ɕ	iãu	[5]	相	
ɕ	iãu	[6]	上	～面
k	iãu	[1]	疆	
k	iãu	[1]	僵	
k	iãu	[1]	薑	
k	iãu	[1]	姜	
k	iãu	[2]	強	
kʰ	iãu	[1]	羌	
kʰ	iãu	[1]	匡	
kʰ	iãu	[1]	筐	
kʰ	iãu	[1]	腔	
kʰ	iãu	[1]	框	
kʰ	iãu	[3]	強	勉強
ŋ	iãu	[2]	娘	
ŋ	iãu	[4]	仰	
ŋ	iãu	[6]	讓	
x	iãu	[1]	香	
x	iãu	[1]	鄉	
x	iãu	[2]	降	投～
x	iãu	[3]	響	
x	iãu	[3]	餉	
x	iãu	[3]	亨	
x	iãu	[5]	向	
∅	iãu	[1]	央	
∅	iãu	[1]	秧	
∅	iãu	[1]	殃	
∅	iãu	[2]	羊	
∅	iãu	[2]	洋	
∅	iãu	[2]	烊	
∅	iãu	[2]	楊	
∅	iãu	[2]	陽	
∅	iãu	[2]	揚	
∅	iãu	[2]	瘍	
∅	iãu	[2]	佯	
∅	iãu	[3]	養	
∅	iãu	[3]	嚷	
∅	iãu	[4]	癢	
∅	iãu	[5]	恙	
∅	iãu	[6]	釀	
∅	iãu	[6]	讓	（白）
∅	iãu	[6]	樣	
p	ouŋ	[2]	篷	
p	ouŋ	[2]	蓬	
p	ouŋ	[3]	捧	
pʰ	ouŋ	[5]	碰	
m	ouŋ	[1]	蒙	
m	ouŋ	[1]	霧	
m	ouŋ	[3]	懵	
m	ouŋ	[4]	母	
m	ouŋ	[4]	拇	
m	ouŋ	[4]	姥	
m	ouŋ	[4]	姆	
m	ouŋ	[6]	夢	
m	ouŋ	[7]	木	
m	ouŋ	[7]	沐	
m	ouŋ	[7]	目	
m	ouŋ	[7]	穆	
m	ouŋ	[7]	牧	
f	ouŋ	[1]	風	
f	ouŋ	[1]	楓	
f	ouŋ	[1]	鳳	
f	ouŋ	[1]	封	
f	ouŋ	[1]	峯	
f	ouŋ	[1]	蜂	
f	ouŋ	[1]	鋒	
f	ouŋ	[1]	瘋	
f	ouŋ	[2]	逢	
f	ouŋ	[2]	縫	
f	ouŋ	[5]	諷	
f	ouŋ	[5]	俸	
f	ouŋ	[6]	縫	～隙
f	ouŋ	[6]	奉	
t	ouŋ	[2]	同	
t	ouŋ	[2]	銅	
t	ouŋ	[2]	桐	
t	ouŋ	[2]	筒	
t	ouŋ	[2]	童	
t	ouŋ	[2]	蟲	
t	ouŋ	[4]	桶	
t	ouŋ	[6]	動	
t	ouŋ	[6]	洞	
tʰ	ouŋ	[1]	通	
tʰ	ouŋ	[3]	桶	
tʰ	ouŋ	[3]	統	
tʰ	ouŋ	[5]	痛	
n	ouŋ	[2]	農	
n	ouŋ	[2]	膿	
n	ouŋ	[2]	儂	
l	ouŋ	[1]	東	
l	ouŋ	[1]	冬	
l	ouŋ	[2]	籠	
l	ouŋ	[2]	聾	
l	ouŋ	[2]	嚨	
l	ouŋ	[2]	龍	
l	ouŋ	[2]	隴	
l	ouŋ	[2]	壠	
l	ouŋ	[3]	董	
l	ouŋ	[3]	懂	
l	ouŋ	[4]	攏	
l	ouŋ	[5]	凍	
l	ouŋ	[5]	棟	
l	ouŋ	[6]	弄	
ts	ouŋ	[1]	棕	
ts	ouŋ	[1]	宗	
ts	ouŋ	[1]	中	
ts	ouŋ	[1]	忠	
ts	ouŋ	[1]	終	
ts	ouŋ	[1]	鐘	
ts	ouŋ	[1]	鍾	
ts	ouŋ	[1]	盅	
ts	ouŋ	[2]	叢	
ts	ouŋ	[2]	從	
ts	ouŋ	[2]	重	
ts	ouŋ	[2]	松	（白）
ts	ouŋ	[3]	種	～子
ts	ouŋ	[3]	腫	
ts	ouŋ	[3]	總	
ts	ouŋ	[4]	重	
ts	ouŋ	[5]	糉	
ts	ouŋ	[5]	中	打～
ts	ouŋ	[5]	衆	
ts	ouŋ	[5]	種	耕～
ts	ouŋ	[6]	仲	
ts	ouŋ	[6]	誦	
ts	ouŋ	[6]	頌	
ts	ouŋ	[6]	訟	
tsʰ	ouŋ	[1]	怱	
tsʰ	ouŋ	[1]	蔥	
tsʰ	ouŋ	[1]	囱	
tsʰ	ouŋ	[1]	充	
tsʰ	ouŋ	[1]	沖	
tsʰ	ouŋ	[1]	衝	
tsʰ	ouŋ	[3]	慫	
tsʰ	ouŋ	[3]	冢	
tsʰ	ouŋ	[3]	寵	
tsʰ	ouŋ	[5]	銃	
s	ouŋ	[1]	鬆	
s	ouŋ	[1]	嵩	
s	ouŋ	[1]	松	
s	ouŋ	[1]	舂	
s	ouŋ	[2]	松	
s	ouŋ	[3]	𢱤	推
s	ouŋ	[5]	送	
s	ouŋ	[5]	宋	
k	ouŋ	[1]	公	
k	ouŋ	[1]	工	
k	ouŋ	[1]	功	
k	ouŋ	[1]	攻	
k	ouŋ	[5]	汞	
k	ouŋ	[5]	貢	
kʰ	ouŋ	[1]	空	
kʰ	ouŋ	[3]	孔	
kʰ	ouŋ	[5]	空	～子
kʰ	ouŋ	[5]	控	
x	ouŋ	[1]	轟	
x	ouŋ	[1]	烘	
x	ouŋ	[2]	宏	
x	ouŋ	[2]	紅	（文）
x	ouŋ	[2]	洪	
x	ouŋ	[2]	鴻	
x	ouŋ	[3]	洪	
x	ouŋ	[3]	鬨	
k	iuŋ	[1]	弓	
k	iuŋ	[1]	躬	
k	iuŋ	[1]	宮	
k	iuŋ	[1]	恭	
k	iuŋ	[1]	供	
k	iuŋ	[2]	瓊	
k	iuŋ	[2]	窮	
k	iuŋ	[2]	穹	
k	iuŋ	[3]	迥	
k	iuŋ	[3]	拱	
k	iuŋ	[3]	鞏	
k	iuŋ	[6]	共	
kʰ	iuŋ	[1]	傾	
kʰ	iuŋ	[1]	芎	
kʰ	iuŋ	[3]	恐	
ŋ	iuŋ	[2]	牛	
ŋ	iuŋ	[2]	濃	
ŋ	iuŋ	[7]	肉	
ŋ	iuŋ	[7]	玉	
ŋ	iuŋ	[7]	獄	
x	iuŋ	[1]	兄	
x	iuŋ	[1]	胸	
x	iuŋ	[1]	匈	
x	iuŋ	[1]	凶	
x	iuŋ	[1]	兇	
x	iuŋ	[2]	熊	
x	iuŋ	[2]	雄	
∅	iuŋ	[2]	雍	
∅	iuŋ	[1]	榮	
∅	iuŋ	[1]	營	
∅	iuŋ	[1]	螢	
∅	iuŋ	[1]	戎	
∅	iuŋ	[1]	絨	
∅	iuŋ	[1]	冗	
∅	iuŋ	[1]	容	
∅	iuŋ	[1]	庸	
∅	iuŋ	[3]	涌	
∅	iuŋ	[3]	甬	
∅	iuŋ	[3]	勇	
∅	iuŋ	[5]	擁	
∅	iuŋ	[6]	用	
∅	ŋ	[1]	翁	
∅	ŋ	[1]	嗡	
∅	ŋ	[1]	唔	
∅	ŋ	[2]	紅	
∅	ŋ	[5]	甕	
