汉字	ipa	声母	韵母	声调
逆	ŋɛk3	ŋ	ɛk	下陰入3
喫	hɛk4	h	ɛk	上陰入4
易	hɛk3	h	ɛk	下陰入3
譯	hɛk3	h	ɛk	下陰入3
哭	hɛk4	h	ɛk	上陰入4
亦	jɛk3	j	ɛk	下陰入3
育	jɛk4	j	ɛk	上陰入4
欲	jɛk3	j	ɛk	下陰入3
益	øɛk4	ø	ɛk	上陰入4
億	øɛk4	ø	ɛk	上陰入4
屋	øɛk4	ø	ɛk	上陰入4
北	pak4	p	ak	上陰入4
百	pak3	p	ak	下陰入3
柏	pak3	p	ak	下陰入3
伯	pak3	p	ak	下陰入3
白	pak2	p	ak	下陽入2
駁	pak3	p	ak	下陰入3
駁	pak3	p	ak	下陰入3
博	pak3	p	ak	下陰入3
薄	pak2	p	ak	下陽入2
雹	pak2	p	ak	下陽入2
拍	pʰak3	pʰ	ak	下陰入3
撲	pʰak3	pʰ	ak	下陰入3
墨	mak3	m	ak	下陰入3
默	mak3	m	ak	下陰入3
麥	mak2	m	ak	下陽入2
脈	mak2	m	ak	下陽入2
莫	mak2	m	ak	下陽入2
幕	mak2	m	ak	下陽入2
或	vak2	v	ak	下陽入2
得	tak4	t	ak	上陰入4
德	tak4	t	ak	上陰入4
特	tʰak3	tʰ	ak	下陰入3
託	tʰak3	tʰ	ak	下陰入3
托	tʰak3	tʰ	ak	下陰入3
肋	lak3	l	ak	下陰入3
勒	lak3	l	ak	下陰入3
洛	lak3	l	ak	下陰入3
駱	lak3	l	ak	下陰入3
絡	lak3	l	ak	下陰入3
烙	lak3	l	ak	下陰入3
酪	lak3	l	ak	下陰入3
落	lak2	l	ak	下陽入2
樂	lak2	l	ak	下陽入2
則	tsak4	ts	ak	上陰入4
作	tsak3	ts	ak	下陰入3
鑿	tsak2	ts	ak	下陽入2
賊	tsʰak3	tsʰ	ak	下陰入3
塞	sak4	s	ak	上陰入4
索	sak3	s	ak	下陰入3
窄	tɕak3	tɕ	ak	下陰入3
擇	tɕak3	tɕ	ak	下陰入3
責	tɕak3	tɕ	ak	下陰入3
摘	tɕak3	tɕ	ak	下陰入3
擇	tɕak2	tɕ	ak	下陽入2
選	tɕak2	tɕ	ak	下陽入2
澤	tɕak2	tɕ	ak	下陽入2
宅	tɕak2	tɕ	ak	下陽入2
捉	tɕak3	tɕ	ak	下陰入3
濁	tɕak2	tɕ	ak	下陽入2
測	tɕʰak4	tɕʰ	ak	上陰入4
廁	tɕʰak4	tɕʰ	ak	上陰入4
側	tɕʰak4	tɕʰ	ak	上陰入4
拆	tɕʰak3	tɕʰ	ak	下陰入3
冊	tɕʰak3	tɕʰ	ak	下陰入3
策	tɕʰak3	tɕʰ	ak	下陰入3
桌	tɕʰak3	tɕʰ	ak	下陰入3
格	kak3	k	ak	下陰入3
角	kak3	k	ak	下陰入3
覺	kak3	k	ak	下陰入3
革	kak3	k	ak	下陰入3
隔	kak3	k	ak	下陰入3
各	kak3	k	ak	下陰入3
閣	kak3	k	ak	下陰入3
確	kʰak3	kʰ	ak	下陰入3
豁	kʰak3	kʰ	ak	下陰入3
額	ŋak2	ŋ	ak	下陽入2
岳	ŋak2	ŋ	ak	下陽入2
樂	ŋak2	ŋ	ak	下陽入2
刻	hak4	h	ak	上陰入4
黑	hak4	h	ak	上陰入4
克	hak4	h	ak	上陰入4
客	hak3	h	ak	下陰入3
殼	hak3	h	ak	下陰入3
嚇	hak3	h	ak	下陰入3
學	hak2	h	ak	下陽入2
國	kvak3	kv	ak	下陰入3
郭	kvak3	kv	ak	下陰入3
握	øak3	ø	ak	下陰入3
惡	øak3	ø	ak	下陰入3
略	liak2	l	iak	下陽入2
鵲	tsʰiak3	tsʰ	iak	下陰入3
嚼	tsʰiak3	tsʰ	iak	下陰入3
削	siak3	s	iak	下陰入3
宅	tɕiak2	tɕ	iak	下陽入2
若	ȵiak2	ȵ	iak	下陽入2
瘧	ȵiak2	ȵ	iak	下陽入2
鑰	ȵiak2	ȵ	iak	下陽入2
虐	ȵiak2	ȵ	iak	下陽入2
弱	ȵiak2	ȵ	iak	下陽入2
勺	ɕiak2	ɕ	iak	下陽入2
腳	kiak3	k	iak	下陰入3
怯	kʰiak3	kʰ	iak	下陰入3
卻	kʰiak3	kʰ	iak	下陰入3
約	jiak3	j	iak	下陰入3
藥	jiak2	j	iak	下陽入2
