小韻號	字頭	切韻音系描述	攝	方音字彙描述	廣韻韻目	平水韻目	反切或直音	切韻拼音	白一平拼音	古韻羅馬字	有女羅馬字	高本漢	王力1957	王力1985	李榮	邵榮芬	蒲立本	鄭張尚芳	潘悟雲2000	潘悟雲2013	潘悟雲2023	unt2026RTR	unt2026ATR	unt通俗擬音	msoeg	釋義
786	䶥	莊開二麻平	假攝	假開二平麻莊	下平聲9麻	下平6麻	側加切	tsrae	tsrae	cra	tra	tʂa	tʃa	tʃa	tʃa	tʃa	tʂaɨ	tʃɣa	tʂɯa	tʂɣæ	tʂᵚæ	tʂaˤ	tʂaˤ	tʂæ	tʂa˞	䶥齖
786	皻	莊開二麻平	假攝	假開二平麻莊	下平聲9麻	下平6麻	側加切	tsrae	tsrae	cra	tra	tʂa	tʃa	tʃa	tʃa	tʃa	tʂaɨ	tʃɣa	tʂɯa	tʂɣæ	tʂᵚæ	tʂaˤ	tʂaˤ	tʂæ	tʂa˞	皰鼻
786	抯	莊開二麻平	假攝	假開二平麻莊	下平聲9麻	下平6麻	側加切	tsrae	tsrae	cra	tra	tʂa	tʃa	tʃa	tʃa	tʃa	tʂaɨ	tʃɣa	tʂɯa	tʂɣæ	tʂᵚæ	tʂaˤ	tʂaˤ	tʂæ	tʂa˞	說文挹也
786	溠	莊開二麻平	假攝	假開二平麻莊	下平聲9麻	下平6麻	側加切	tsrae	tsrae	cra	tra	tʂa	tʃa	tʃa	tʃa	tʃa	tʂaɨ	tʃɣa	tʂɯa	tʂɣæ	tʂᵚæ	tʂaˤ	tʂaˤ	tʂæ	tʂa˞	水名出義陽又側稼切
786	渣	莊開二麻平	假攝	假開二平麻莊	下平聲9麻	下平6麻	側加切	tsrae	tsrae	cra	tra	tʂa	tʃa	tʃa	tʃa	tʃa	tʂaɨ	tʃɣa	tʂɯa	tʂɣæ	tʂᵚæ	tʂaˤ	tʂaˤ	tʂæ	tʂa˞	上同（水名出義陽又側稼切）
786	𤹡	莊開二麻平	假攝	假開二平麻莊	下平聲9麻	下平6麻	側加切	tsrae	tsrae	cra	tra	tʂa	tʃa	tʃa	tʃa	tʃa	tʂaɨ	tʃɣa	tʂɯa	tʂɣæ	tʂᵚæ	tʂaˤ	tʂaˤ	tʂæ	tʂa˞	瘡痂甲也
786	𥡧	莊開二麻平	假攝	假開二平麻莊	下平聲9麻	下平6麻	側加切	tsrae	tsrae	cra	tra	tʂa	tʃa	tʃa	tʃa	tʃa	tʂaɨ	tʃɣa	tʂɯa	tʂɣæ	tʂᵚæ	tʂaˤ	tʂaˤ	tʂæ	tʂa˞	赤𥡧稻名
786	浾	莊開二麻平	假攝	假開二平麻莊	下平聲9麻	下平6麻	側加切	tsrae	tsrae	cra	tra	tʂa	tʃa	tʃa	tʃa	tʃa	tʂaɨ	tʃɣa	tʂɯa	tʂɣæ	tʂᵚæ	tʂaˤ	tʂaˤ	tʂæ	tʂa˞	棠汁
787	𡨀	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	㝞𡨀宅加切十五
787	䠧	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	䠧跱行難皃
787	荼	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	苦菜又音徒
787	䣝	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	亭名在郃陽
787	𣘻	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	春藏草葉可以爲飲巴南人曰葭𣘻
787	茶	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	俗（春藏草葉可以爲飲巴南人曰葭𣘻）
787	秅	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	說文曰秭也周禮云聘禮曰十斗曰斛十六斗曰籔十籔曰秉四秉曰筥十筥曰稯十稯曰秅
787	𡝐	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	美也
787	𤶠	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	瘢𤶠瘡痕
787	𦛝	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	含舌皃
787	𥥸	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	窊𥥸深皃
787	塗	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	塗飾又音徒
787	𨼑	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	丘名
787	梌	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	吳人云刺木曰梌也
787	䅊	澄開二麻平	假攝	假開二平麻澄	下平聲9麻	下平6麻	宅加切	drae	drae	dra	dea	ȡʱa	ȡʱa	ȡa	ȡa	ȡa	ɖaɨ	ɖɣa	ɖɯa	ɖɣæ	ɖᵚæ	ɖaˤ	ɖaˤ	ɖæ	ɖa˞	開張屋也又縣名說文作㢉
788	衺	邪開三麻平	假攝	假開三平麻邪	下平聲9麻	下平6麻	似嗟切	ziae	zjae	zsia	szya	zi̯a	zĭa	zi̯a	zia	zia	zia	zia	zia	ziæ	ziæ	za	zja	ziæ	zia	不正也似嗟切四
788	斜	邪開三麻平	假攝	假開三平麻邪	下平聲9麻	下平6麻	似嗟切	ziae	zjae	zsia	szya	zi̯a	zĭa	zi̯a	zia	zia	zia	zia	zia	ziæ	ziæ	za	zja	ziæ	zia	上同（不正也似嗟切四）
788	邪	邪開三麻平	假攝	假開三平麻邪	下平聲9麻	下平6麻	似嗟切	ziae	zjae	zsia	szya	zi̯a	zĭa	zi̯a	zia	zia	zia	zia	zia	ziæ	ziæ	za	zja	ziæ	zia	鬼病亦不正也論語曰思無邪
788	䔑	邪開三麻平	假攝	假開三平麻邪	下平聲9麻	下平6麻	似嗟切	ziae	zjae	zsia	szya	zi̯a	zĭa	zi̯a	zia	zia	zia	zia	zia	ziæ	ziæ	za	zja	ziæ	zia	䔑蒿
789	闍	常開三麻平	假攝	假開三平麻禅	下平聲9麻	下平6麻	視遮切	djiae	dzyae	zja	zja	ʑi̯a	ʑĭa	ʑi̯a	ʑia	dʑia	dʑia	dʑia	dʑia	dʑiæ	dʑiæ	dʑa	dʑja	dʑiæ	dʑia	闉闍城上重門也視遮切又德胡切五
789	余	常開三麻平	假攝	假開三平麻禅	下平聲9麻	下平6麻	視遮切	djiae	dzyae	zja	zja	ʑi̯a	ʑĭa	ʑi̯a	ʑia	dʑia	dʑia	dʑia	dʑia	dʑiæ	dʑiæ	dʑa	dʑja	dʑiæ	dʑia	姓也見姓苑出南昌郡
789	鉈	常開三麻平	假攝	假開三平麻禅	下平聲9麻	下平6麻	視遮切	djiae	dzyae	zja	zja	ʑi̯a	ʑĭa	ʑi̯a	ʑia	dʑia	dʑia	dʑia	dʑia	dʑiæ	dʑiæ	dʑa	dʑja	dʑiæ	dʑia	短矛又音夷
789	鍦	常開三麻平	假攝	假開三平麻禅	下平聲9麻	下平6麻	視遮切	djiae	dzyae	zja	zja	ʑi̯a	ʑĭa	ʑi̯a	ʑia	dʑia	dʑia	dʑia	dʑia	dʑiæ	dʑiæ	dʑa	dʑja	dʑiæ	dʑia	（短矛又音夷）
789	𥍸	常開三麻平	假攝	假開三平麻禅	下平聲9麻	下平6麻	視遮切	djiae	dzyae	zja	zja	ʑi̯a	ʑĭa	ʑi̯a	ʑia	dʑia	dʑia	dʑia	dʑia	dʑiæ	dʑiæ	dʑa	dʑja	dʑiæ	dʑia	並上同（短矛又音夷）
790	窊	影合二麻平	假攝	假合二平麻影	下平聲9麻	下平6麻	烏瓜切	qwae	'wae	qrua	oa	ʔwa	wa	ʔua	ʔua	ʔua	ʔwaɨ	ʔɣua	ʔʷɯa	ʔʷɣæ	ʔʷᵚæ	ʔ̙waˤ	ʔwaˤ	ʔuæ	ʔʷa˞	凹也說文曰汚衺下也烏瓜切六
790	洼	影合二麻平	假攝	假合二平麻影	下平聲9麻	下平6麻	烏瓜切	qwae	'wae	qrua	oa	ʔwa	wa	ʔua	ʔua	ʔua	ʔwaɨ	ʔɣua	ʔʷɯa	ʔʷɣæ	ʔʷᵚæ	ʔ̙waˤ	ʔwaˤ	ʔuæ	ʔʷa˞	深也亦渥洼水名又於佳切
790	畖	影合二麻平	假攝	假合二平麻影	下平聲9麻	下平6麻	烏瓜切	qwae	'wae	qrua	oa	ʔwa	wa	ʔua	ʔua	ʔua	ʔwaɨ	ʔɣua	ʔʷɯa	ʔʷɣæ	ʔʷᵚæ	ʔ̙waˤ	ʔwaˤ	ʔuæ	ʔʷa˞	畖留地名在絳州
790	蛙	影合二麻平	假攝	假合二平麻影	下平聲9麻	下平6麻	烏瓜切	qwae	'wae	qrua	oa	ʔwa	wa	ʔua	ʔua	ʔua	ʔwaɨ	ʔɣua	ʔʷɯa	ʔʷɣæ	ʔʷᵚæ	ʔ̙waˤ	ʔwaˤ	ʔuæ	ʔʷa˞	蝦蟆屬也
790	窪	影合二麻平	假攝	假合二平麻影	下平聲9麻	下平6麻	烏瓜切	qwae	'wae	qrua	oa	ʔwa	wa	ʔua	ʔua	ʔua	ʔwaɨ	ʔɣua	ʔʷɯa	ʔʷɣæ	ʔʷᵚæ	ʔ̙waˤ	ʔwaˤ	ʔuæ	ʔʷa˞	深也說文曰清水也一曰窊也又水名
790	哇	影合二麻平	假攝	假合二平麻影	下平聲9麻	下平6麻	烏瓜切	qwae	'wae	qrua	oa	ʔwa	wa	ʔua	ʔua	ʔua	ʔwaɨ	ʔɣua	ʔʷɯa	ʔʷɣæ	ʔʷᵚæ	ʔ̙waˤ	ʔwaˤ	ʔuæ	ʔʷa˞	婬聲
791	髽	莊合二麻平	假攝	假合二平麻莊	下平聲9麻	下平6麻	莊華切	tsrwae	tsrwae	crua	troa	tʂwa	tʃwa	tʃua	tʃua	tʃua	tʂwaɨ	tʃɣua	tʂʷɯa	tʂʷɣæ	tʂʷᵚæ	tʂwaˤ	tʂwaˤ	tʂuæ	tʂʷa˞	婦人喪髻莊華切一
792	檛	知合二麻平	假攝	假合二平麻知	下平聲9麻	下平6麻	陟瓜切	trwae	trwae	trua	toa	ȶwa	ȶwa	ȶua	ȶua	ȶua	ʈwaɨ	ʈɣua	ʈʷɯa	ʈʷɣæ	ʈʷᵚæ	ʈwaˤ	ʈwaˤ	ʈuæ	ʈʷa˞	棰也左氏傳曰繞朝贈之以策杜預云馬檛也或作簻陟瓜切四
792	簻	知合二麻平	假攝	假合二平麻知	下平聲9麻	下平6麻	陟瓜切	trwae	trwae	trua	toa	ȶwa	ȶwa	ȶua	ȶua	ȶua	ʈwaɨ	ʈɣua	ʈʷɯa	ʈʷɣæ	ʈʷᵚæ	ʈwaˤ	ʈwaˤ	ʈuæ	ʈʷa˞	上同（棰也左氏傳曰繞朝贈之以策杜預云馬檛也或作簻陟瓜切四）
792	𥬲	知合二麻平	假攝	假合二平麻知	下平聲9麻	下平6麻	陟瓜切	trwae	trwae	trua	toa	ȶwa	ȶwa	ȶua	ȶua	ȶua	ʈwaɨ	ʈɣua	ʈʷɯa	ʈʷɣæ	ʈʷᵚæ	ʈwaˤ	ʈwaˤ	ʈuæ	ʈʷa˞	亦同
792	膼	知合二麻平	假攝	假合二平麻知	下平聲9麻	下平6麻	陟瓜切	trwae	trwae	trua	toa	ȶwa	ȶwa	ȶua	ȶua	ȶua	ʈwaɨ	ʈɣua	ʈʷɯa	ʈʷɣæ	ʈʷᵚæ	ʈwaˤ	ʈwaˤ	ʈuæ	ʈʷa˞	膇也
793	爬	並二麻平	假攝	假開二平麻並	下平聲9麻	下平6麻	蒲巴切	bae	bae	bra	bea	bʱa	bʱa	ba	ba	ba	baɨ	bɣa	bɯa	bɣæ	bᵚæ	b̙aˤ	baˤ	bæ	ba˞	搔也或作把又姓本杞東樓公之後避難改焉西魏襄州刺史把秀蒲巴切三
793	杷	並二麻平	假攝	假開二平麻並	下平聲9麻	下平6麻	蒲巴切	bae	bae	bra	bea	bʱa	bʱa	ba	ba	ba	baɨ	bɣa	bɯa	bɣæ	bᵚæ	b̙aˤ	baˤ	bæ	ba˞	枇杷木名說文曰收麥器也
793	琶	並二麻平	假攝	假開二平麻並	下平聲9麻	下平6麻	蒲巴切	bae	bae	bra	bea	bʱa	bʱa	ba	ba	ba	baɨ	bɣa	bɯa	bɣæ	bᵚæ	b̙aˤ	baˤ	bæ	ba˞	琵琶樂器
794	楂	崇開二麻平	假攝	假開二平麻崇	下平聲9麻	下平6麻	鉏加切	dzrae	dzrae	zra	dra	dʐʱa	dʒʱa	dʒa	dʒa	dʒa	dʐaɨ	dʒɣa	dʐɯa	dʐɣæ	dʐᵚæ	dʐaˤ	dʐaˤ	dʐæ	dʐa˞	水中浮木又姓出何氏姓苑鉏加切六
794	查	崇開二麻平	假攝	假開二平麻崇	下平聲9麻	下平6麻	鉏加切	dzrae	dzrae	zra	dra	dʐʱa	dʒʱa	dʒa	dʒa	dʒa	dʐaɨ	dʒɣa	dʐɯa	dʐɣæ	dʐᵚæ	dʐaˤ	dʐaˤ	dʐæ	dʐa˞	（水中浮木又姓出何氏姓苑鉏加切六）
794	槎	崇開二麻平	假攝	假開二平麻崇	下平聲9麻	下平6麻	鉏加切	dzrae	dzrae	zra	dra	dʐʱa	dʒʱa	dʒa	dʒa	dʒa	dʐaɨ	dʒɣa	dʐɯa	dʐɣæ	dʐᵚæ	dʐaˤ	dʐaˤ	dʐæ	dʐa˞	二同（水中浮木又姓出何氏姓苑鉏加切六）
794	䶥	崇開二麻平	假攝	假開二平麻崇	下平聲9麻	下平6麻	鉏加切	dzrae	dzrae	zra	dra	dʐʱa	dʒʱa	dʒa	dʒa	dʒa	dʐaɨ	dʒɣa	dʐɯa	dʐɣæ	dʐᵚæ	dʐaˤ	dʐaˤ	dʐæ	dʐa˞	䶥齖又音樝
794	㢒	崇開二麻平	假攝	假開二平麻崇	下平聲9麻	下平6麻	鉏加切	dzrae	dzrae	zra	dra	dʐʱa	dʒʱa	dʒa	dʒa	dʒa	dʐaɨ	dʒɣa	dʐɯa	dʐɣæ	dʐᵚæ	dʐaˤ	dʐaˤ	dʐæ	dʐa˞	壞也淮南子云㢒屋之下不可坐也
794	苴	崇開二麻平	假攝	假開二平麻崇	下平聲9麻	下平6麻	鉏加切	dzrae	dzrae	zra	dra	dʐʱa	dʒʱa	dʒa	dʒa	dʒa	dʐaɨ	dʒɣa	dʐɯa	dʐɣæ	dʐᵚæ	dʐaˤ	dʐaˤ	dʐæ	dʐa˞	詩傳云水中浮草也
795	侘	徹開二麻平	假攝	假開二平麻徹	下平聲9麻	下平6麻	敕加切	trhae	trhae	thra	thea	ȶʰa	ȶʰa	ȶʰa	ȶʰa	ȶʰa	ʈʰaɨ	ʈʰɣa	ʈʰɯa	ʈʰɣæ	ʈʰᵚæ	ʈʰaˤ	ʈʰaˤ	ʈʰæ	ʈʰa˞	侘傺失意敕加切傺丑例切四
795	哆	徹開二麻平	假攝	假開二平麻徹	下平聲9麻	下平6麻	敕加切	trhae	trhae	thra	thea	ȶʰa	ȶʰa	ȶʰa	ȶʰa	ȶʰa	ʈʰaɨ	ʈʰɣa	ʈʰɯa	ʈʰɣæ	ʈʰᵚæ	ʈʰaˤ	ʈʰaˤ	ʈʰæ	ʈʰa˞	張口也
795	𤵾	徹開二麻平	假攝	假開二平麻徹	下平聲9麻	下平6麻	敕加切	trhae	trhae	thra	thea	ȶʰa	ȶʰa	ȶʰa	ȶʰa	ȶʰa	ʈʰaɨ	ʈʰɣa	ʈʰɯa	ʈʰɣæ	ʈʰᵚæ	ʈʰaˤ	ʈʰaˤ	ʈʰæ	ʈʰa˞	𤵾癡皃也
795	㗬	徹開二麻平	假攝	假開二平麻徹	下平聲9麻	下平6麻	敕加切	trhae	trhae	thra	thea	ȶʰa	ȶʰa	ȶʰa	ȶʰa	ȶʰa	ʈʰaɨ	ʈʰɣa	ʈʰɯa	ʈʰɣæ	ʈʰᵚæ	ʈʰaˤ	ʈʰaˤ	ʈʰæ	ʈʰa˞	緩口又厚脣也
796	奓	知開二麻平	假攝	假開二平麻知	下平聲9麻	下平6麻	陟加切	trae	trae	tra	tea	ȶa	ȶa	ȶa	ȶa	ȶa	ʈaɨ	ʈɣa	ʈɯa	ʈɣæ	ʈᵚæ	ʈaˤ	ʈaˤ	ʈæ	ʈa˞	張也陟加切八
796	𧬅	知開二麻平	假攝	假開二平麻知	下平聲9麻	下平6麻	陟加切	trae	trae	tra	tea	ȶa	ȶa	ȶa	ȶa	ȶa	ʈaɨ	ʈɣa	ʈɯa	ʈɣæ	ʈᵚæ	ʈaˤ	ʈaˤ	ʈæ	ʈa˞	𧬅詉語不正也
796	觰	知開二麻平	假攝	假開二平麻知	下平聲9麻	下平6麻	陟加切	trae	trae	tra	tea	ȶa	ȶa	ȶa	ȶa	ȶa	ʈaɨ	ʈɣa	ʈɯa	ʈɣæ	ʈᵚæ	ʈaˤ	ʈaˤ	ʈæ	ʈa˞	角上廣也
796	䅊	知開二麻平	假攝	假開二平麻知	下平聲9麻	下平6麻	陟加切	trae	trae	tra	tea	ȶa	ȶa	ȶa	ȶa	ȶa	ʈaɨ	ʈɣa	ʈɯa	ʈɣæ	ʈᵚæ	ʈaˤ	ʈaˤ	ʈæ	ʈa˞	開張屋也又縣名
796	𤶠	知開二麻平	假攝	假開二平麻知	下平聲9麻	下平6麻	陟加切	trae	trae	tra	tea	ȶa	ȶa	ȶa	ȶa	ȶa	ʈaɨ	ʈɣa	ʈɯa	ʈɣæ	ʈᵚæ	ʈaˤ	ʈaˤ	ʈæ	ʈa˞	瘡痕
796	咤	知開二麻平	假攝	假開二平麻知	下平聲9麻	下平6麻	陟加切	trae	trae	tra	tea	ȶa	ȶa	ȶa	ȶa	ȶa	ʈaɨ	ʈɣa	ʈɯa	ʈɣæ	ʈᵚæ	ʈaˤ	ʈaˤ	ʈæ	ʈa˞	達利咤出釋典本音去聲
796	𪗭	知開二麻平	假攝	假開二平麻知	下平聲9麻	下平6麻	陟加切	trae	trae	tra	tea	ȶa	ȶa	ȶa	ȶa	ȶa	ʈaɨ	ʈɣa	ʈɯa	ʈɣæ	ʈᵚæ	ʈaˤ	ʈaˤ	ʈæ	ʈa˞	噍聲
796	䐒	知開二麻平	假攝	假開二平麻知	下平聲9麻	下平6麻	陟加切	trae	trae	tra	tea	ȶa	ȶa	ȶa	ȶa	ȶa	ʈaɨ	ʈɣa	ʈɯa	ʈɣæ	ʈᵚæ	ʈaˤ	ʈaˤ	ʈæ	ʈa˞	不密又黏也
797	煆	曉開二麻平	假攝	假開二平麻曉	下平聲9麻	下平6麻	許加切	hae	xae	hra	xea	xa	xa	xa	xa	xa	haɨ	hɣa	hɯa	hɣæ	hᵚæ	χaˤ	xaˤ	xæ	χa˞	火氣猛也許加切又呼嫁切六
797	呀	曉開二麻平	假攝	假開二平麻曉	下平聲9麻	下平6麻	許加切	hae	xae	hra	xea	xa	xa	xa	xa	xa	haɨ	hɣa	hɯa	hɣæ	hᵚæ	χaˤ	xaˤ	xæ	χa˞	唅呀張口皃又呀呷也
797	谺	曉開二麻平	假攝	假開二平麻曉	下平聲9麻	下平6麻	許加切	hae	xae	hra	xea	xa	xa	xa	xa	xa	haɨ	hɣa	hɯa	hɣæ	hᵚæ	χaˤ	xaˤ	xæ	χa˞	字統云谽谺谷中大空皃
797	疨	曉開二麻平	假攝	假開二平麻曉	下平聲9麻	下平6麻	許加切	hae	xae	hra	xea	xa	xa	xa	xa	xa	haɨ	hɣa	hɯa	hɣæ	hᵚæ	χaˤ	xaˤ	xæ	χa˞	疨病
797	岈	曉開二麻平	假攝	假開二平麻曉	下平聲9麻	下平6麻	許加切	hae	xae	hra	xea	xa	xa	xa	xa	xa	haɨ	hɣa	hɯa	hɣæ	hᵚæ	χaˤ	xaˤ	xæ	χa˞	㟏岈山深之狀
797	颬	曉開二麻平	假攝	假開二平麻曉	下平聲9麻	下平6麻	許加切	hae	xae	hra	xea	xa	xa	xa	xa	xa	haɨ	hɣa	hɯa	hɣæ	hᵚæ	χaˤ	xaˤ	xæ	χa˞	吐氣又風皃
798	䶗	溪開二麻平	假攝	假開二平麻溪	下平聲9麻	下平6麻	苦加切	khae	khae	khra	qea	kʰa	kʰa	kʰa	kʰa	kʰa	kʰaɨ	kʰɣa	kʰɯa	kʰɣæ	kʰᵚæ	qʰaˤ	kʰaˤ	kʰæ	qʰa˞	大齧也苦加切三
798	㤉	溪開二麻平	假攝	假開二平麻溪	下平聲9麻	下平6麻	苦加切	khae	khae	khra	qea	kʰa	kʰa	kʰa	kʰa	kʰa	kʰaɨ	kʰɣa	kʰɯa	kʰɣæ	kʰᵚæ	qʰaˤ	kʰaˤ	kʰæ	qʰa˞	㤍㤉伏態之皃㤍苦交切
798	𡤫	溪開二麻平	假攝	假開二平麻溪	下平聲9麻	下平6麻	苦加切	khae	khae	khra	qea	kʰa	kʰa	kʰa	kʰa	kʰa	kʰaɨ	kʰɣa	kʰɯa	kʰɣæ	kʰᵚæ	qʰaˤ	kʰaˤ	kʰæ	qʰa˞	㝞𡤫女作姿態
799	㚗	從開三麻平	假攝	假開三平麻從	下平聲9麻	下平6麻	才邪切	dziae	dzjae	zia	dzya	dzʱi̯a	dzʱĭa	dzi̯a	dzia	dzia	dzia	dzia	dzia	dziæ	dziæ	dza	dzja	dziæ	dzia	大口皃才邪切一
800	若	日開三麻平	假攝	假開三平麻日	下平聲9麻	下平6麻	人賒切	njiae	nyae	nja	ra	ȵʑi̯a	nʑĭa	ȵi̯a	ȵia	ȵʑia	ȵia	ȵia	ȵia	ȵiæ	ȵiæ	ɲa	ɲja	ɲiæ	ɲia	蜀地名出巴中記人賒切又惹弱二音二
800	婼	日開三麻平	假攝	假開三平麻日	下平聲9麻	下平6麻	人賒切	njiae	nyae	nja	ra	ȵʑi̯a	nʑĭa	ȵi̯a	ȵia	ȵʑia	ȵia	ȵia	ȵia	ȵiæ	ȵiæ	ɲa	ɲja	ɲiæ	ɲia	婼羌西域國名
801	些	心開三麻平	假攝	假開三平麻心	下平聲9麻	下平6麻	寫邪切	siae	sjae	sia	sya	si̯a	sĭa	si̯a	sia	sia	sia	sia	sia	siæ	siæ	sa	sja	siæ	sia	少也寫邪切一
802	爹	端開四麻平	假攝	假開四平麻端	下平聲9麻	下平6麻	陟邪切	tiae	tjae	tia	tya	tia	tĭa	ti̯a	ȶia	ȶia	ʈia	ʈia	tia	tiæ	tiæ	t̙ja	tja	tiæ	tia	羌人呼父也陟邪切一
803	𣢉	疑合二麻平	假攝	假合二平麻疑	下平聲9麻	下平6麻	五瓜切	ngwae	ngwae	ngrua	ngoa	ŋwa	ŋwa	ŋua	ŋua	ŋua	ŋwaɨ	ŋɣua	ŋʷɯa	ŋʷɣæ	ŋʷᵚæ	ɴwaˤ	ŋwaˤ	ŋuæ	ɴʷa˞	歄𣢉猶歄姽也五瓜切二
803	𩨾	疑合二麻平	假攝	假合二平麻疑	下平聲9麻	下平6麻	五瓜切	ngwae	ngwae	ngrua	ngoa	ŋwa	ŋwa	ŋua	ŋua	ŋua	ŋwaɨ	ŋɣua	ŋʷɯa	ŋʷɣæ	ŋʷᵚæ	ɴwaˤ	ŋwaˤ	ŋuæ	ɴʷa˞	䯞𩨾髂骨
804	𣘟	溪開二麻平	假攝	假開二平麻溪	下平聲9麻	下平6麻	乞加切	khae	khae	khra	qea	kʰa	kʰa	kʰa	kʰa	kʰa	kʰaɨ	kʰɣa	kʰɯa	kʰɣæ	kʰᵚæ	qʰaˤ	kʰaˤ	kʰæ	qʰa˞	乞加切一
