tsʰit	7	七漆					
	8	疾					
sit	7	悉膝失室					
	8	实					
tɕit	7	吉					
tɕʰit	7	乞泣					
ȵit	7	迄讫					
	8	日-					
it	7	一逸乙					
tyt	7	律率					
yt	7	郁疫役域					
tɕyt	7	橘					
tɕʰyt	7	屈					
	8	掘倔					
ɕyt	7	戍恤					
poʔ	7	博剥驳					
pʰoʔ	7	泊					
	8	薄雹					
moʔ	7	莫膜幕寞					
foʔ	7	霍藿					
	8	镬缚					
toʔ	7	着酌勺					
	8	度啄					
tʰoʔ	7	詑托铎壑绰					
loʔ	7	诺烙骆酪洛乐弱					
	8	落					
tsoʔ	7	作桌卓琢捉					
tsʰoʔ	7	错					
	8	昨凿浊镯濯					
soʔ	7	索朔缩					
	8	芍					
koʔ	7	各阁搁胳觉角					
kʰoʔ	7	确壳					
ŋoʔ	7	鄂鳄岳乐					
	8	乐					
hoʔ	7	壑-					
	8	鹤学					
oʔ	7	恶握					
kuoʔ	7	郭廓					
kʰuoʔ	7	扩					
tioʔ	7	略					
	8	掠					
tɕioʔ	7	爵脚					
	8	嚼					
tɕʰioʔ	7	雀鹊却					
ȵioʔ	7	虐疟弱					
ɕioʔ	7	削					
ioʔ	7	约钥跃					
	8	药					
paʔ	7	百-柏-伯-					
pʰaʔ	7	拍-					
	8	白-					
taʔ	7	只-炙-					
maʔ	8	麦-					
tʰaʔ	7	尺-					
tsaʔ	7	摘					
tsʰaʔ	7	栅-					
saʔ	7	栅					
	8	石-					
kaʔ	7	格-隔-					
kʰaʔ	7	客-					
haʔ	7	赫-					
piaʔ	7	壁-					
pʰiaʔ	7	劈-					
tiaʔ	8	笛-					
tʰiaʔ	7	掷-踢-					
tɕʰiaʔ	7	吃-					
	8	席-屐-					
ȵiaʔ	8	额-逆-					
ɕiaʔ	7	锡-					
puʔ	7	卜曝					
pʰuʔ	8	瀑仆扑璞					
muʔ	7	木沐目穆牧					
fuʔ	7	福幅蝠覆					
	8	腹复服伏					
tuʔ	7	笃督竹筑祝粥烛嘱					
tʰuʔ	7	畜触					
	8	独读牍逐轴毒					
luʔ	7	禄肉辱褥					
	8	鹿					
tsʰuʔ	8	族					
suʔ	7	速叔淑束					
	8	熟赎蜀属					
kuʔ	7	谷榖酷					
kʰuʔ	7	哭					
uʔ	7	沃屋					
tiuʔ	7	戮绿录					
	8	六陆					
tɕiuʔ	7	足菊					
tɕʰiuʔ	7	促曲					
	8	局					
ȵiuʔ	7	玉狱					
	8	肉-					
ɕiuʔ	7	肃夙宿蓄畜粟旭					
	8	俗续					
iuʔ	7	郁育欲浴					
peʔ	7	百柏伯迫北					
pʰeʔ	7	拍					
	8	白帛珀魄					
meʔ	7	陌脉默					
	8	麦墨					
feʔ	8	或惑					
teʔ	7	得德					
tʰeʔ	7	忒					
	8	特					
leʔ	7	肋勒					
tseʔ	7	责鲫窄则侧					
tsʰeʔ	7	策栅泽宅测恻					
	8	择贼					
seʔ	7	塞色瑟					
keʔ	7	革隔格					
kʰeʔ	7	客刻克					
ŋeʔ	7	额					
heʔ	7	赫吓黑					
	8	核					
eʔ	7	厄扼轭					
kueʔ	7	国虢					
piʔ	7	碧壁璧逼愎					
pʰiʔ	7	僻辟霹劈僻					
miʔ	7	觅					
tiʔ	7	的滴嫡历炙力织职粒					
	8	滴笛					
tʰiʔ	7	赤斥尺掷踢剔敕饬					
	8	直殖植敌狄					
liʔ	7	溺匿					
tsiʔ	7	积迹脊鲫绩即稷					
tsʰiʔ	8	籍戚寂					
siʔ	7	惜昔夕适释锡析熄息识式饰					
	8	席射石硕食蚀					
tɕiʔ	7	戟击激棘					
	8	剧					
tɕʰiʔ	7	吃					
	8	屐极					
ȵiʔ	7	逆抑					
ɕiʔ	8	隙					
iʔ	7	益亦译易弋翼					
	8	弋-					
		翼-					
