嚴	giam2	giam2	giaŋ2	giaŋ2	giam2	giam2	ŋaŋ2	ŋəŋ2	
業	giap8	gieʔ8	giaʔ8	giaʔ8	giap8	giap8	giɛ8	ŋiʔ8	
脅	hiap8	hieʔ8	hiaʔ8	hiaʔ8	hiap8	hiap8	hiau8	hiʔ8	
醃	giam1	giam1	giaŋ1	giaŋ1	/	gien1	/	/	
點	tiam3	tiam3	tiaŋ3	tiaŋ3	tiam3	tiam3	tiɛ̃3	tiŋ3	
店	tiam5	tiam5	tiaŋ5	tiaŋ5	tiam5	tiam5	tiɛ̃5	tiŋ5	
添	thĩ1	/	thin1	thĩ1	thin1	theĩ1	thiɛ̃1	thiŋ1	
添	thiam1	thiam1	/	/	thiam1	/	/	/	
帖	thiap7	thieʔ7	thiaʔ7	thiaʔ7	thiap7	thiap7	thi6	thi6	
甜	tiam2	tiam2	tiaŋ2	tiaŋ2	tiam2	tiam2	tiɛ̃2	tiŋ2	
疊	tha4	tha4	tha4	tha4	tha4	tha4	/	thoʔ8	
3. 讓、歉等									
謙	khiam1	khiam1	khiaŋ1	khiaŋ1	khiam1	khiam1	khiaŋ1	khiɑŋ1	
歉	khiam5	khiam5	khiaŋ5	khiaŋ5	khiam5	khiam5	khiaŋ5	khiɑŋ5	
嫌	hiam2	hiam2	hiaŋ2	hiaŋ2	hiam2	hiam2	hiɛ̃2	həŋ2	
法	huat7	huaʔ7	huaʔ7	huaʔ7	huat7	huat7	fuo6	fo6	
法	/	/	/	/	huot7	/	/	/	
凡	huan2	huan2	huan2	huaŋ2	huan2	huan2	fõ2	fəŋ2	
範	huan4	huan4	huan4	huaŋ4	huan4	huan4	fõ6	fəŋ6	
犯	huan4	huan4	huan4	huan4	huan4	huan4	fõ6	fəŋ6	
品	phin3	phin3	phin3	phiŋ3	phin3	phin3	phin3	phiæ3	
林	nã2	nã2	nã2	/	/	nã2	nan1	læ1	
林	lim2	liam2	liaŋ2	liŋ2	liam2	/	/	/	
林	lin2	/	/	/	/	/	/	/	
立	lip8	lieʔ8	leʔ8	liaʔ8	liap8	liap8	lai8	lɑiʔ8	
粒	liap8	lieʔ8	liaʔ8	liaʔ8	liap8	liap8	/	lɑiʔ8	
侵	tshim1	tshiam1	tshiaŋ1	tshiaŋ1	tshiam1	tshiam1	tshin1	tshiɑŋ1	
集	tsip8	tsieʔ8	tsiaʔ8	tseʔ8	tsap8	/	kie8	tsiʔ8	
心	sim1	siam1	siaŋ1	siaŋ1	siam1	siam1	san1	sæ1	
習	sip8	sieʔ8	seʔ8	seʔ8	siap8	siap8	sai8	sɑiʔ8	
沉	tim2	tiam2	tiaŋ2	tiaŋ2	tiam2	tiam2	tsin2	tʃiæ2	
蔘	soŋ1	soŋ1	tshaŋ1	tshaŋ1	tsham1	sam1	tshoŋ1	soŋ1	
針	tsiam1	tsiam1	tsiaŋ1	tsiaŋ1	tsiam1	tsiam1	tsin1	tʃiæ1	
枕	tsim3	tsiam3	tsiaŋ3	/	tsam3	tsiam3	tsin3	tʃiæ3	
汁	tsiap7	tsieʔ7	tsiaʔ7	tsiaʔ7	tsiap7	tsiap7	tsie6	tʃiæ6	
深	tshim1	tshiam1	tshaŋ1	tshaŋ1	tsham1	tsham1	tshin1	tʃhiæ1	
濕	sip7	sieʔ7	seʔ7	seʔ7	siap7	siap7	tshɿ6	tʃhi6	
十	tsap8	tsaʔ8	tsiaʔ8	tsiaʔ8	tsiap8	tsiap8	siɛ8	ʃiæʔ8	
任	gim4	giam4	giaŋ4	giŋ4	giam4	giam4	gin6	iæ6	
入	lip8	lieʔ8	leʔ8	liaʔ8	liap8	liap8	ŋiɛ̃8	ŋiæʔ8	
入	lit8	/	/	/	/	/	/	/	
今	kã1	kiam1	/	kã1	kiã1	kin1	kin1	kiæ1	
金	kim1	kiam1	kiaŋ1	kiaŋ1	kiam1	kiam1	kin1	kiæ1	
4. 錦、急等									
錦	kim3	kiam3	kiaŋ3	kiaŋ3	kiam3	kiam3	kin3	kiæ3	
急	kip7	kieʔ7	keʔ7	keʔ7	kiap7	kiap7	kiɛ6	kiæ6	
級	kip7	kieʔ7	keʔ7	keʔ7	kiap7	kiap7	khiɛ6	khiæ6	
琴	khim2	khiam2	khiaŋ2	khiŋ2	khiam2	khiam2	khin2	khiæ2	
妗	/	/	/	/	kiam4	/	/	kiæʔ8	嬸嬸
姆	m̩3	m̩3	ŋ̍3	ŋ̍3	/	/	/	/	嬸嬸
音	gim1	giam1	giaŋ1	giŋ1	giam1	giam1	an1	ɑi1	
飲	am3	am3	aŋ3	aŋ3	am3	am3	/	/	
單	tuã1	tuã1	tɔ̃1	tuã1	tuã1	tõ1	/	/	被單
單	tan1	tan1	tan1	taŋ1	tan1	tan1	/	/	單獨
單	/	/	/	/	/	/	tõ1	təŋ1	被單，單獨
炭	thuã5	thuã5	thɔ̃5	thuã5	thuã5	thõ5	thõ5	thəŋ5	
檀	than2	than2	than2	thaŋ2	than2	than2	thõ2	thəŋ2	
彈	tuã2	tuã2	taŋ2	tuã2	tuã2	than2	tõ2	təŋ2	
達	tat8	taʔ8	taʔ8	taʔ8	tat8	tat8	ta8	tɑʔ8	
難	lan2	lan2	lan2	laŋ2	lan2	lan2	nõ2	nəŋ2	
蘭	lan2	lan2	lan2	laŋ2	lan2	lan2	nõ2	ləŋ2	
爛	nuã1	nuã1	nɔ̃1	nuã1	nuã1	nõ1	nõ6	ləŋ5	
辣	lua4	lua4	lɔ4	lua4	lua4	lo4	la8	lɑʔ8	
餐	tshan1	tshan1	tshan1	tshaŋ1	tshan1	tshan1	/	tshəŋ1	
傘	suã5	suã5	sɔ̃5	suã5	suã5	sõ5	sõ3	səŋ3	
散	suã5	suã5	sɔ̃5	suã5	suã5	sõ5	sõ3	səŋ3	
□	gia1	gia1	giɔ1	giau1	gia1	gio1	/	via6	播撒
肝	kuã1	kuã1	kɔ̃1	kuã1	kuã1	kõ1	kõ1	kəŋ1	
看	khuã5	khuã5	khɔ̃5	/	/	khõ5	/	/	
割	kua5	kua5	kua5	kua7	kua3	ko7	ka6	kɑ6	
寒	kuã2	kuã2	kɔ̃2	kuã2	kuã2	kõ2	hõ2	həŋ2	
汗	han4	kuã1	kɔ̃1	kuã1	han4	kõ1	hõ6	həŋ6	
安	an1	an1	an1	aŋ1	an1	an1	õ1	əŋ1	
案	an5	an5	an5	aŋ5	an5	an5	õ5	əŋ5	
5. 辦、八等									
辦	pan4	pan4	pan4	paŋ4	pan4	pan4	põ6	pəŋ6	
八	pie5	pi5	pei5	pie7	pɪ3	pi7	pi6	pi6	
䋎	thĩ5	thn̩5	thin5	thĩ5	thin5	theĩ5	/	/	縫
察	tshat7	tshaʔ7	tsaʔ7	tsaʔ7	tshat7	tshat7	tsha6	tshɑ6	
山	suã1	suã1	si1	suã1	suã1	sõ1	sõ1	səŋ1	
產	tshan3	tshan3	tshan3	tshŋ̍3	sam3	tshan3	tshõ3	səŋ3	
殺	sat7	saʔ7	saʔ7	saʔ7	sat7	sat7	sa6	sɑ6	
艱	kan1	kan1	kan1	kaŋ1	kan1	kan1	/	/	
間	kan1	/	kin1	/	kan1	/	/	kiŋ1	
間	/	kn̩1	kĩ1	kĩ1	/	keĩ1	kiɛ̃1	/	
簡	kan3	kan3	kiaŋ3	kiaŋ3	kan3	kien3	kiɛ̃3	kiŋ3	
閑	an2	n̩2	ĩ2	ĩ2	in2	/	hiɛ̃2	hiŋ2	
限	han4	han4	han4	haŋ4	an4	/	hiɛ̃6	hiŋ6	
班	pan1	pan1	pan1	paŋ1	pan1	pan1	põ1	pəŋ1	
斑	pan1	pan1	pan1	paŋ1	pan1	pan1	põ1	pəŋ1	
板	pan3	pan3	paŋ3	paŋ1	pan3	pan3	põ3	pəŋ3	
爿	pan2	pn̩2	pin2	pĩ2	pin2	pin2	/	/	
奸	kan1	kan1	kan1	kaŋ1	kan1	kan1	kõ1	kəŋ1	
顏	gan2	gien2	gien2	giaŋ2	gan2	gien2	ŋuɛ̃2	iæ2	顏色
晏	nuã5	nuã5	nɔ̃5	aŋ5	nuã5	nõ5	/	/	
編	pən1	pien1	pien1	pien1	pin1	pien1	pin1	piŋ1	
變	pən5	pien5	pien5	pĩ5	pin5	peĩ5	pin5	piŋ5	
篇	phən1	phien1	phien1	phiaŋ1	phin1	phien1	phin1	piŋ1	
偏	phən1	phien1	phien1	phiaŋ1	phin1	phien1	phin1	piŋ1	
騙	phən5	phn̩5	phin5	phiaŋ5	phin5	phien5	phin5	piŋ5	
鼈	pi5	pɨ5	pi5	pi7	pi3	pei7	/	/	
便	pan2	pan2	pan2	paŋ2	pan2	pan2	pin2	piæ2	便宜
便	pən4	pien4	pien4	piaŋ4	pin4	pien4	pin6	piŋ6	方便
別	pət8	pieʔ8	piaʔ8	piaʔ8	piet8	piat8	piɛ8	piʔ8	
6. 棉、勉等									
棉	mĩ2	mn̩2	mĩ2	mĩ2	bin2	bin2	min2	miŋ2	
勉	bən3	bien3	bien3	biaŋ3	bin3	bien3	min3	miæ3	
滅	bət8	bieʔ8	biaʔ8	biaʔ8	biet8	biat8	miɛ̃8	miæʔ8	
面	bin5	bin5	bin5	bin5	bin5	bin5	min5	miæ3	
連	lən2	lien2	lien2	liaŋ2	lin2	lien2	niɛ̃2	liŋ2	
煎	tsən1	tsuã1	tsɔ̃1	tsuã1	tsuã1	tsõ1	/	/	煎藥
煎	tsuã1	tsien1	tsien1	tsiaŋ1	tsin1	tsien1	/	/	煎魚
煎	/	/	/	/	/	/	/	tsiŋ1	煎藥，煎魚
剪	tsən3	tsn̩3	tsĩ3	tsĩ3	tsin3	tseĩ3	tsiɛ̃3	tsiŋ3	
箭	tsĩ5	tsn̩5	tsin5	tsĩ5	tsin5	tseĩ5	tsin5	tsiŋ5	
淺	tshən3	tshien3	tshien3	tshĩ1	tshin3	tshien3	tshin3	tshiŋ1	
錢	tsĩ2	tsn̩2	tsin2	/	tsin2	tseĩ2	tsin2	tsiŋ2	
仙	sən1	sien1	sien1	siaŋ1	sin1	sien1	sin1	siŋ1	
鮮	tshĩ1	tshn̩1	sien1	tshĩ1	tshĩ1	tsheĩ1	sin1	siŋ1	
線	suã5	suã5	sɔ̃5	suã5	suã5	sõ5	sin5	siŋ5	
展	tən3	tien3	tsan3	tsaŋ3	tin3	tien3	tsin3	tʃiæ3	
哲	tət7	tieʔ7	tiaʔ7	tət7	tsiet7	tsiat7	/	tʃiæ6	
纏	tĩ2	tn̩2	tin2	tĩ2	tin2	teĩ2	tsin2	tʃiŋ2	
戰	tsən5	tsien5	tsien5	tsiaŋ5	tsin5	tsan5	tsin5	tsiŋ5	
舌	tsi4	tsɨ4	sɔ4	tsi4	tsi4	tsei4	tsi8	tʃiʔ8	
扇	sĩ5	sn̩5	sin5	sĩ5	sin5	suẽ5	sin5	ʃiŋ5	
設	sət7	sieʔ7	siaʔ7	siaʔ7	siet7	siat7	siɛ6	ʃi6	
善	sən4	sien4	sien4	siaŋ4	sin4	sien4	siɛ̃6	siŋ6	
熱	gət8	gieʔ8	giaʔ4	giaʔ8	giet8	giat8	n̩8	ŋiʔ8	
囝	kiã3	kiã3	kiɔ̃3	iã3	kiã3	/	kin3	kiŋ3	
件	kiã4	kiã4	kiɔ̃4	kiã4	kiã4	kiõ4	kin6	kiŋ6	
傑	kət8	kieʔ8	kiaʔ8	kiaʔ8	kit8	kiat8	/	/	
演	gən3	gien3	gien3	giaŋ3	gin3	gien3	/	/	
建	kən5	kien5	kien5	kiaŋ5	kin5	kien5	kuɛ5	kuiŋ5	
7. 健、言等									
健	kən4	kien4	kien5	kiaŋ4	kin4	kien4	kin6	kiŋ6	
言	gən2	gien2	gien2	giaŋ2	gin2	gien2	ŋuɛ̃2	ŋiæ2	
掀	hən1	hien1	hien1	hiaŋ1	hin1	hien1	/	/	
獻	hən5	hien5	hien5	hiaŋ5	hin5	hien5	/	/	
歇	hio5	hiɯ5	hiɯ5	hiɤ7	hiɯ3	hiɯ7	/	/	
邊	pĩ1	pn̩1	pin1	pin1	pin1	peĩ1	pin1	piŋ1	
扁	pĩ3	pn̩3	pin3	pĩ3	pin3	peĩ3	piɛ̃3	/	扁扁
扁	pan3	pan3	pan3	piaŋ3	pan3	pan3	pin3	piŋ3	扁食
遍	pən5	pien5	pien5	piaŋ5	pin5	pien5	pin5	piŋ5	
片	phĩ5	phn̩5	phin5	phĩ5	phin5	pheĩ5	phin5	phiæ5	
辮	pən4	pien4	/	piaŋ4	pin4	pien4	pin6	piŋ6	
眠	bin2	bin2	bin2	bin2	bin2	bin2	min2	miæ2	
麵	mĩ4	mn̩4	mĩ4	mĩ4	bin4	meĩ4	min6	miŋ6	
篾	bi4	bɨ4	bi4	bi4	bi4	bei4	mĩ8	/	
沕	bi5	bɨ5	bi5	bi7	bi3	bei7	/	/	躲
典	tən3	tien3	tiaŋ3	tiaŋ3	tin3	tien3	tiɛ̃3	tiŋ3	
天	thĩ1	thn̩1	thn̩1	thĩ1	thin1	theĩ1	thiɛ̃1	thiŋ1	
鐵	thi5	thɨ5	thi5	thi7	thi3	thei7	thi6	thi6	
電	tən4	tien4	tien4	tiaŋ4	tin4	tien4	tiɛ̃6	tiŋ6	
年	nĩ2	nn̩2	nĩ2	nĩ2	lin2	neĩ2	niɛ̃2	niŋ2	
憐	lən2	lien2	lien2	liaŋ2	lin2	lien2	niɛ̃2	niŋ2	
蓮	lən2	lien2	lien2	liaŋ2	lin2	neĩ2	niɛ̃2	niŋ2	
練	lən4	lien4	lien4	liaŋ4	lin4	lien4	niɛ̃6	liŋ6	
節	tsie5	tsi5	tsei5	tsie7	tsɪ3	tsi7	tsi6	tsi6	五月節
節	tsat7	tsaʔ7	tsaʔ7	tsaʔ7	tsat7	tsat7	tsi6	tsi6	一節
節	tsət7	tsieʔ7	tsiaʔ7	tsiaʔ7	tsiet7	tsiat7	tsi6	tsi6	教師節
節	/	/	/	/	/	/	tsi6	tsi6	五月節， 一節，教師節
千	tshan1	tshan1	tshan1	tshĩ1	tshin1	tsheĩ1	tshin1	tshiŋ1	
切	tshie5	tshie5	tshei5	tshie7	tshɪ3	tshi7	tshi6	tshi6	
切	tshət7	/	/	/	tshiet7	/	/	/	
8. 前、先等									
前	tsan2	tsn̩2	tsin2	tsĩ2	tsin2	tseĩ2	tsiɛ̃2	tsiŋ2	
先	sən1	sien1	sin1	sĩ1	sin1	sien1	siɛ̃1	sin1	
肩	kan1	kn̩1	kin1	kĩ1	kan1	keĩ1	kiɛ1	kiŋ1	
結	kat7	kaʔ7	kaʔ7	kaʔ7	kat7	kat7	/	/	打結
結	kət7	kieʔ7	kiaʔ7	kiaʔ7	kiet7	kiat7	/	/	結束
結	/	/	/	/	/	/	kiɛ6	kiæ6	打結，結束
牽	khan1	khan1	khan1	khaŋ1	khan1	khan1	khin1	khiŋ1	
顯	hən3	hien3	hiaŋ3	hiaŋ3	hin3	hien3	hin3	/	
賢	hən2	hien2	hien2	hiaŋ2	hin2	hien2	hin2	/	
現	hən4	hien4	hien4	hiaŋ4	hin4	hien4	hin6	siŋ6	
煙	gən1	gien1	gien1	giaŋ1	gin1	gien1	/	iŋ1	
燕	ĩ5	n̩5	ĩ5	ĩ5	in5	eĩ5	giɛ5	iŋ5	
般	pan1	pan1	pɔ̃1	paŋ1	pan1	põ1	põ1	pəŋ1	
搬	puã1	puã1	pɔ̃1	puã1	puã1	põ1	põ1	pəŋ1	
半	puã5	puã5	pɔ̃5	puã5	puã5	po5	põ5	pəŋ5	
鉢	pua5	pua5	pɔ5	pua7	pua3	po7	pa6	pɑ6	
判	phuã5	phuã5	phɔ̃5	phuã5	phuã5	phõ5	phõ5	phəŋ5	
潑	phua5	phua5	phɔ̃5	phua7	phua3	pho7	pha6	phɑ6	
盤	puã2	puã2	pɔ̃2	puã2	puã2	põ2	põ2	pəŋ2	
伴	phuã4	phuã4	phɔ̃4	phuã4	phuã4	phõ4	/	məŋ3	
滿	muã3	muã3	mɔ̃3	muã3	/	/	mõ3	məŋ3	
滿	/	/	/	/	guan3	buan3	man1	/	
鍛	tuan5	tuan5	tuan5	tuaŋ5	tuan5	tuan5	tõ6	təŋ6	
團	thuan2	thuan2	thuan2	thuaŋ2	thuan2	thuan2	thõ2	thəŋ2	
斷	tuan4	tun4	taĩ4	tuĩ4	tĩ5	teĩ4	/	/	
暖	nuĩ3	lun3	naĩ3	nuĩ3	nĩ3	neĩ3	nõ3	nəŋ3	
卵	nuĩ4	lun4	naĩ4	nuĩ4	nĩ4	neĩ4	nõ3	ləŋ3	
亂	luan4	luan4	luan4	luaŋ4	lan4	/	nõ6	ləŋ6	
鑽	tsuĩ5	tsun5	tsaĩ5	tsuĩ5	tsĩ5	tseĩ5	tsõ5	tsəŋ5	
酸	suĩ1	sun1	saĩ1	suĩ1	sĩ1	suẽ1	sõ1	səŋ1	
9. 算、蒜等									
算	suĩ5	/	saĩ5	suĩ5	sĩ5	suẽ5	sõ5	səŋ5	
算	/	sun5	suan5	/	/	/	/	/	
蒜	suan5	suan5	saĩ5	suaŋ5	suan5	suan5	sõ5	səŋ5	
官	kuã1	kuã1	kɔ̃1	kuã1	kuã1	kõ1	kõ1	kuŋ1	
棺	kuã1	kuã1	kɔ̃1	kuã1	kuã1	kõ1	kõ1	kuŋ1	
觀	kuan1	kuan1	kuan1	kuaŋ1	kuan1	kuan1	kõ1	kuŋ1	
管	kuan3	kuan3	kuan3	kuaŋ3	kuan3	kuan3	kõ3	kuŋ3	
罐	kuan5	kuan5	kuan5	kuaŋ5	kuan5	kuan5	kõ5	kuŋ5	
冠	kuan5	kuan5	kuan5	kuaŋ5	kuan5	kuan5	kõ5	kuŋ5	
款	khuan3	khuan3	khuan3	khuaŋ3	khuan3	khuan3	khõ3	khuŋ3	
闊	khua5	khua5	khua5	khua7	khua3	kho7	khua6	khuɑ6	
歡	huã1	huã1	hɔ̃1	huã1	huã1	hõ1	fõ1	fəŋ1	
換	ŋuã1	ŋuã1	huan4	ŋuã1	ŋuã1	ŋõ1	/	/	
活	gua4	gua4	gua4	ua4	ua4	gua4	/	/	
活	/	/	/	/	huot8	hua4	fa8	fɑʔ8	
碗	ŋuã3	ŋuã3	ŋɔ̃3	ŋuã3	ŋuã3	ŋõ3	võ3	vəŋ3	
腕	guan3	guan3	guan3	ŋuã5	guan3	guan3	võ3	vəŋ5	
滑	kut8	kuoʔ8	koʔ8	koʔ8	kuot8	kuot8	vai8	vɑiʔ8	
關	kuẽ1	kuã1	kuɛ̃1	kuẽ1	kuĩ1	kuĩ1	kõ1	kuŋ1	
慣	kuan5	kuan5	kuan5	kuaŋ5	kuan5	kuan5	kõ5	kuŋ5	
環	khuan2	khuan2	khuan2	khuan2	khuan2	khuan2	/	/	
灣	uan1	uan1	guan1	uaŋ1	guan1	guan1	võ1	vuŋ1	
戀	lən4	lien4	lien4	luaŋ4	luan4	lien4	liaŋ6	/	
全	tshuan2	/	tshiaŋ2	tshuaŋ2	tshuan2	tshien2	/	tsəŋ2	
全	/	tsun2	tsaĩ2	/	/	/	tsõ2	/	
泉	/	tsuan2	/	tsuĩ2	/	tseĩ2	/	/	泉州
泉	/	tsuã2	/	tsuã2	/	tsõ2	/	/	礦泉
泉	tshuan2	/	tsaĩ2	/	tsuã2	/	tsõ2	tsəŋ2	泉州，礦泉
選	suan3	suan3	sien3	suaŋ3	sun3	sien3	siɛ̃3	siŋ3	
雪	sie5	sui5	sue5	suɪ7	sɪ3	si7	si6	si6	
1/. 轉、傳等									
轉	tuĩ3	tun3	taĩ3	tuĩ3	tĩ3	teĩ3	kun3	kuiŋ3	
傳	tshuan2	tshuan2	tshuan2	tshuaŋ2	thuan2	tshuan2	khuɛ̃2	/	
專	tsuan1	tsuan1	tsuan1	tsuaŋ1	tsuan1	tsuan1	kuɛ̃1	kuiŋ1	
磚	tsuĩ1	tsuan1	tsaĩ1	tsuĩ1	tsĩ1	tseĩ1	kun1	kuiŋ1	
穿	tshuĩ1	tshun1	tshaĩ1	tshuĩ1	tshĩ1	tsheĩ1	khin5	khuiŋ5	
喘	tshuan3	tshuan3	tshuan3	tshuaŋ3	tshuan3	tshuan3	tshaŋ3	/	
船	tsun2	tsun2	tsoŋ2	tsoŋ2	tsun2	tsun2	fi2	fiŋ2	
船	/	/	/	/	/	/	/	fəŋ2	
軟	nuĩ3	lun3	naĩ3	nuĩ3	nĩ3	neĩ3	ŋun3	ŋuiŋ3	
捲	kuĩ3	kun3	kuaĩ3	kuĩ3	kun3	kuẽ3	khuan3	khuæ3	
卷	kuĩ5	kun5	kuaĩ5	kuĩ5	kun5	kuẽ5	kuɛ̃5	kuiŋ3	
拳	kun2	kun2	koŋ2	koŋ2	kun2	kun2	kuan2	kuæ2	
權	khən2	khien2	khien2	khiaŋ2	kun2	khien2	khin2	/	
圓	ĩ2	n̩2	ĩ2	ĩ2	in2	eĩ2	vin2	viŋ2	
員	guan2	guan2	guan2	giaŋ2	/	gien2	vin2	viŋ2	
院	ĩ1	n̩1	ĩ1	ĩ1	in4	eĩ1	vin6	viŋ6	
鉛	gən2	gien2	gien2	giaŋ2	gin2	gien2	vin2	viŋ2	
緣	guan2	gien2	/	giaŋ2	gin2	gien2	ŋuɛ̃2	/	
捐	kən1	kien1	kien1	kiaŋ2	kuan1	/	kin1	kiŋ1	
反	huan3	huan3	huan3	huaŋ3	huan3	huan3	fõ3	/	
發	huat7	huaʔ7	huaʔ7	huaʔ7	huat7	huat7	fa6	fɑ6	
發	/	/	/	/	huot7	/	/	/	
番	han1	huan1	huan1	huaŋ1	huan1	han1	voŋ2	fəŋ2	蕃薯
蕃	han1	huan1	huan1	huaŋ1	huan1	han1	voŋ2	fəŋ2	蕃薯
煩	huan2	huan2	huan2	huaŋ2	huan2	huan2	fõ2	fəŋ2	
飯	puĩ1	pun1	paĩ1	puĩ1	/	puẽ1	põ6	pəŋ6	
罰	huat8	huaʔ8	huaʔ8	huaʔ8	huat8	huat8	fa8	fɑʔ8	
挽	ban3	ban3	ban3	baŋ3	ban3	ban3	/	/	
萬	ban1	ban1	ban1	baŋ1	ban1	ban1	võ6	vəŋ6	
襪	bue4	bui4	bue4	buɪ4	gɯi4	bui4	miɛ̃8	mɑiʔ8	
1. 刪、原等									
勸	khuĩ5	khun5	khiaŋ5	khuĩ5	khin5	khien5	khiaŋ5	khuiŋ5	
原	guan2	guan2	gien2	gien2	gin2	gien2	ŋuɛ̃2	/	
月	gue4	gui4	gue4	guɪ4	gɯ̃i4	gui4	ŋuĩ8	ŋuiʔ8	
冤	guan1	guan1	/	giaŋ1	/	gien1	vie1	/	
怨	guan5	guan5	/	giaŋ5	gien5	gien5	/	/	
園	huĩ2	hun2	huaĩ2	huĩ2	hun2	huẽ2	/	/	菜園
園	/	/	ŋuaĩ2	/	/	/	/	/	西園鎮
園	/	/	gien2	/	/	/	/	/	公園
園	/	/	/	/	/	/	vin2	viŋ2	菜園，西園鎮，公園
園	gən2	gien2	/	giaŋ2	gin2	gien2	/	/	西園鎮，公園
遠	huĩ4	hun4	huaĩ4	huĩ4	hun4	huẽ4	/	/	很遠
遠	gən3	gien3	gien3	gien3	gin3	gien3	/	/	永遠
遠	/	/	/	/	/	/	vin3	viŋ3	很遠，永遠
決	kuat7	kuaʔ7	kiaʔ7	kiaʔ7	kuot7	kiat7	kiɛ̃6	kiæ6	
缺	khuat7	khuaʔ7	khiaʔ7	khiaʔ7	khuot7	khiat7	khui6	khiæ6	
懸	kuan2	kun2	kuaĩ2	kuĩ2	kun2	kuẽ2	/	/	
縣	kuĩ1	kun1	kuaĩ1	kuĩ1	kun1	hien1	vin6	viŋ6	
血	hue5	hui5	hue5	huɪ7	hɯ̃i3	hui7	fi6	fi6	
吞	thun1	thun1	thoŋ1	thoŋ1	thun1	thun1	than1	/	
根	kin1	kin1	kin1	kiŋ1	kin1	kin1	kun1	kyæ1	
恨	hin4	hin4	hin4	hiŋ4	hin4	hin4	hin6	hiŋ6	
恩	gun1	gun1	in1	iŋ1	in1	in1	an1	æ1	
筆	pit7	pieʔ7	peʔ7	peʔ7	piet7	piet7	piɛ6	piæ6	
畢	pit7	pieʔ7	peʔ7	peʔ7	piet7	piet7	piɛ6	piæ6	
民	bin2	bin2	bin2	biŋ2	bin2	bin2	min2	miæ2	
密	bat8	baʔ8	baʔ8	baʔ8	bat8	bat8	miɛ̃8	miæʔ8	
蜜	bit8	bieʔ8	beʔ8	beʔ8	biet8	biet8	/	/	
鄰	lin2	lin2	lin2	liŋ2	lin2	lin2	nan2	læ2	
鱗	lan2	lin2	lan2	liaŋ2	lan2	lan2	nan2	læ2	
進	tsin5	tsin5	tsin5	tsiŋ5	tsin5	tsin5	tsan5	tsæ5	
親	tshin1	tshin1	tshin1	tshiŋ1	tshin1	tshin1	tshan1	tshæ1	
2. 七、漆等									
七	tshiet7	tshieʔ7	tsheʔ7	tsheʔ7	tshiet7	tshiet7	tshai6	tshɑi6	
漆	tshat7	tshaʔ7	tshaʔ7	tshaʔ7	tshat7	tshat7	tshai6	tshɑi6	
疾	tsit8	tsieʔ8	tseʔ8	tseʔ8	tsiet8	tsiet8	tsai8	tsɑiʔ8	
新	sin1	sin1	sin1	siŋ1	sin1	sin1	san1	sæ1	
辛	sin1	sin1	sin1	siŋ1	sin1	sin1	san1	sæ1	
信	sin5	sin5	sin5	siŋ5	sin5	sin5	san5	sæ5	
珍	tsin1	tsin1	tsin1	tsiŋ1	tsin1	tsin1	tsin1	tʃiæ1	
鎮	tin5	tin5	tin5	tiŋ5	tin5	tin5	tan5	tæ5	
趁	than5	than5	than5	thaŋ5	than5	than5	/	/	
陳	tan2	tan2	tan2	taŋ2	tan2	tan2	tsin2	tʃiæ2	
蝨	sat7	saʔ7	saʔ7	saʔ7	sat7	sat7	sai6	sɑi6	
真	tsin1	tsin1	tsin1	tsiŋ1	tsin1	tsin1	tsin1	tʃiæ1	
診	tsin3	tsin3	tsin3	tsiŋ3	tsin3	tsin3	tsin3	tʃiæ3	
震	tsin5	tsin5	tsin5	tsiŋ5	tsin5	tsin5	tsin5	tʃiæ5	
質	tsit7	tsieʔ7	tseʔ7	tseʔ7	tsiet7	tsiet7	tsiɛ6	tʃiæ6	
神	sin2	sin2	sin2	siŋ2	sin2	sin2	sin2	ʃiæ2	
實	sit8	sieʔ8	seʔ8	seʔ8	siet8	siet8	siɛ8	tʃiæʔ8	
身	sin1	sin1	sin1	siŋ1	sin1	sin1	sin1	ʃiæ1	
伸	tshun1	tshun1	tshoŋ1	tshoŋ1	tshun1	tshun1	khun1	/	
失	sit7	sieʔ7	seʔ7	seʔ7	siet7	siet7	siɛ6	ʃiæ6	
室	sit7	sieʔ7	seʔ7	seʔ7	siet7	siet7	siɛ6	ʃiæ6	
人	gin2	gin2	gin2	giŋ2	gin2	gin2	ŋin2	ŋiæ̃2	
仁	gin2	gin2	gin2	giŋ2	gin2	gin2	ŋin2	iæ2	
忍	lun3	lun3	loŋ3	loŋ3	lun3	lun3	ŋun3	ŋyæ3	
忍	/	/	/	/	giam3	/	/	/	
認	lin1	lin1	lin1	liŋ1	lin1	lin1	lin6	liæ6	
韌	lun1	lun1	loŋ1	loŋ1	lun1	lun1	ŋun6	ŋyæ6	
日	/	/	/	/	liet8	/	/	/	日子
日	/	/	/	/	giet8	/	/	/	日頭
日	lit8	lieʔ8	leʔ8	leʔ8	/	liet8	ŋiɛ8	ŋiæʔ8	日子，日頭
3. 巾、緊等									
巾	kin1	kin1	kin1	kiŋ1	kin1	kin1	tsin1	kyæ1	
緊	kin3	kin3	kin3	kiŋ3	kin3	kin3	/	kiæ3	
吉	kit7	kieʔ7	keʔ7	keʔ7	kiet7	kiet7	kie6	/	
銀	gin2	gin2	gin2	giŋ2	gin2	gin2	ŋun2	ŋyæ2	
