"ID"	"繁体"	"简体"	"拼音"	"注释"	""	"调值"	""
"4682"	"陵"	"陵"	"leŋ阳平"	""	""	""	""
"4683"	"徵"	"征"	"teŋ阴平"	""	""	""	""
"4684"	"澄"	"澄"	"tʰeŋ阳平"	"文"	""	""	""
"4685"	"澄"	"澄"	"teŋ阳平"	"文"	""	""	""
"4686"	"澄"	"澄"	"tʰiŋ阳平"	"训澂字"	""	""	""
"4687"	"懲"	"惩"	"teŋ阳平"	""	""	""	""
"4688"	"橙"	"橙"	"tsʰeŋ阳平"	""	""	""	""
"4689"	"瞪"	"瞪"	"teŋ去声"	""	""	""	""
"4690"	"蒸"	"蒸"	"tseŋ阴平"	""	""	""	""
"4691"	"拯"	"拯"	"tseŋ阴上"	"文"	""	""	""
"4692"	"拯"	"拯"	"tsiŋ阴上"	"白"	""	""	""
"4693"	"證"	"证"	"tseŋ去声"	""	""	""	""
"4694"	"症"	"症"	"tseŋ去声"	""	""	""	""
"4695"	"症"	"症"	"teŋ阴平"	"训癥"	""	""	""
"4696"	"稱"	"称"	"tsʰeŋ阴平"	"文"	""	""	""
"4697"	"稱"	"称"	"tsʰeŋ去声"	"文"	""	""	""
"4698"	"稱"	"称"	"tsʰiŋ去声"	"白"	""	""	""
"4702"	"秤"	"秤"	"tsʰiŋ去声"	""	""	""	""
"4703"	"乘"	"乘"	"seŋ阳平"	""	""	""	""
"4704"	"乘"	"乘"	"seŋ去声"	""	""	""	""
"4705"	"繩"	"绳"	"siŋ阳平"	""	""	""	""
"4706"	"剩"	"剩"	"seŋ阳平"	"文"	""	""	""
"4707"	"剩"	"剩"	"siŋ阳平"	"白"	""	""	""
"4708"	"剩"	"剩"	"seŋ去声"	""	""	""	""
"4709"	"升"	"升"	"seŋ阴平"	""	""	""	""
"4710"	"勝"	"胜"	"seŋ阴平"	""	""	""	""
"4711"	"勝"	"胜"	"seŋ去声"	""	""	""	""
"4714"	"承"	"承"	"seŋ阳平"	"文"	""	""	""
"4715"	"承"	"承"	"siŋ阳平"	"白"	""	""	""
"4716"	"丞"	"丞"	"tseŋ阳平"	"白"	""	""	""
"4717"	"丞"	"丞"	"seŋ阳平"	"文"	""	""	""
"4718"	"仍"	"仍"	"dzeŋ阳平"	"文"	""	""	""
"4719"	"仍"	"仍"	"dzioŋ阳平"	"又"	""	""	""
"4720"	"扔"	"扔"	"dzeŋ阳平"	""	""	""	""
"4721"	"兢"	"兢"	"keŋ阴平"	""	""	""	""
"4722"	"凝"	"凝"	"ŋeŋ阳平"	"文"	""	""	""
"4723"	"凝"	"凝"	"ŋaŋ阳平"	"白"	""	""	""
"4724"	"凝"	"凝"	"kiŋ阳平"	"白"	""	""	""
"4725"	"興"	"兴"	"heŋ阴平"	""	""	""	""
"4726"	"興"	"兴"	"heŋ去声"	""	""	""	""
"4729"	"應"	"应"	"eŋ去声"	"文"	""	""	""
"4730"	"應"	"应"	"iŋ去声"	"白"	""	""	""
"4731"	"鷹"	"鹰"	"eŋ阴平"	""	""	""	""
"4734"	"蠅"	"蝇"	"siŋ阳平"	""	""	""	""
"4735"	"孕"	"孕"	"ueŋ阳平"	""	""	""	""
"4736"	"北"	"北"	"pek阴入"	"文"	""	""	""
"4737"	"北"	"北"	"pak阴入"	"白"	""	""	""
"4738"	"墨"	"墨"	"bak阳入"	"白"	""	""	""
"4739"	"墨"	"墨"	"mok阳入"	"文"	""	""	""
"4740"	"默"	"默"	"mek阳入"	""	""	""	""
"4741"	"德"	"德"	"tek阴入"	""	""	""	""
"4742"	"得"	"得"	"tek阴入"	"文"	""	""	""
"4743"	"得"	"得"	"tik阴入"	"白"	""	""	""
"4744"	"忒"	"忒"	"tʰek阴入"	""	""	""	""
"4745"	"特"	"特"	"tek阳入"	""	""	""	""
"4746"	"肋"	"肋"	"lek阳入"	""	""	""	""
"4747"	"勒"	"勒"	"lek阳入"	""	""	""	""
"4748"	"勒"	"勒"	"tek阳入"	""	""	""	""
"4749"	"則"	"则"	"tsek阴入"	""	""	""	""
"4750"	"賊"	"贼"	"tsʰak阳入"	""	""	""	""
"4751"	"塞"	"塞"	"sak阴入"	""	""	""	""
"4752"	"塞"	"塞"	"sai去声"	""	""	""	""
"4753"	"刻"	"刻"	"kʰek阴入"	"文"	""	""	""
"4754"	"刻"	"刻"	"kʰak阴入"	"白"	""	""	""
"4755"	"克"	"克"	"kʰiok阴入"	""	""	""	""
"4756"	"黑"	"黑"	"hek阴入"	""	""	""	""
"4757"	"逼"	"逼"	"pek阴入"	""	""	""	""
"4758"	"匿"	"匿"	"nek阳入"	""	""	""	""
"4759"	"力"	"力"	"lek阳入"	"文"	""	""	""
"4760"	"力"	"力"	"lak阳入"	"白"	""	""	""
"4761"	"即"	"即"	"tsiak阴入"	""	""	""	""
"4762"	"即"	"即"	"tsik阴入"	""	""	""	""
"4763"	"鯽"	"鲫"	"tsik阴入"	""	""	""	""
"4764"	"稷"	"稷"	"tsek阴入"	""	""	""	""
"4765"	"息"	"息"	"sek阴入"	""	""	""	""
"4766"	"熄"	"熄"	"sek阴入"	"文"	""	""	""
"4767"	"熄"	"熄"	"sik阴入"	"白"	""	""	""
"4768"	"媳"	"媳"	"sek阴入"	""	""	""	""
"4769"	"飭"	"饬"	"tʰek阴入"	""	""	""	""
"4770"	"直"	"直"	"tek阳入"	"文"	""	""	""
"4771"	"直"	"直"	"tik阳入"	"白"	""	""	""
"4772"	"值"	"值"	"tek阳入"	"文"	""	""	""
"4773"	"值"	"值"	"tik阳入"	"白"	""	""	""
"4774"	"值"	"值"	"tak阳入"	"白"	""	""	""
"4775"	"側"	"侧"	"tsek阴入"	""	""	""	""
"4776"	"側"	"侧"	"tsʰek阴入"	""	""	""	""
"4777"	"測"	"测"	"tsʰek阴入"	""	""	""	""
"4778"	"惻"	"恻"	"tsʰek阴入"	""	""	""	""
"4779"	"色"	"色"	"sek阴入"	""	""	""	""
"4780"	"織"	"织"	"tsek阴入"	"文"	""	""	""
"4781"	"織"	"织"	"tsik阴入"	"白"	""	""	""
"4782"	"職"	"职"	"tsek阴入"	"文"	""	""	""
"4783"	"職"	"职"	"tseʔ阴入"	"白"	""	""	""
"4784"	"食"	"食"	"sik阳入"	"白"	""	""	""
"4785"	"食"	"食"	"tsiaʔ阳入"	"白"	""	""	""
"4786"	"食"	"食"	"su去声"	"文"	""	""	""
"4787"	"蝕"	"蚀"	"sik阴入"	"文"	""	""	""
"4788"	"蝕"	"蚀"	"siʔ阴入"	"白"	""	""	""
"4789"	"識"	"识"	"sek阴入"	""	""	""	""
"4790"	"識"	"识"	"tsi去声"	""	""	""	""
"4791"	"式"	"式"	"sek阴入"	""	""	""	""
"4792"	"飾"	"饰"	"sek阴入"	""	""	""	""
"4793"	"殖"	"殖"	"sek阳入"	"文"	""	""	""
"4794"	"殖"	"殖"	"tik阳入"	"白"	""	""	""
"4795"	"植"	"植"	"sek阳入"	"文"	""	""	""
"4796"	"植"	"植"	"tik阳入"	"白"	""	""	""
"4797"	"棘"	"棘"	"kek阴入"	"文"	""	""	""
"4798"	"棘"	"棘"	"keʔ阴入"	"白"	""	""	""
"4799"	"極"	"极"	"kek阳入"	""	""	""	""
"4800"	"憶"	"忆"	"ek阴入"	"文"	""	""	""
"4801"	"憶"	"忆"	"ik阴入"	"白"	""	""	""
"4802"	"憶"	"忆"	"ĩ去声"	"俗"	""	""	""
"4803"	"億"	"亿"	"ek阳入"	"文"	""	""	""
"4804"	"億"	"亿"	"ik阳入"	"白"	""	""	""
"4805"	"抑"	"抑"	"ek阴入"	"文"	""	""	""
"4806"	"抑"	"抑"	"ak阴入"	"白"	""	""	""
"4807"	"弋"	"弋"	"ek阳入"	""	""	""	""
"4808"	"翼"	"翼"	"ek阳入"	"文"	""	""	""
"4809"	"翼"	"翼"	"sik阳入"	"白"	""	""	""
"4810"	"翼"	"翼"	"iaʔ阳入"	"白"	""	""	""
"4811"	"弘"	"弘"	"hueŋ阳平"	""	""	""	""
"4812"	"國"	"国"	"kok阴入"	""	""	""	""
"4813"	"或"	"或"	"huek阳入"	""	""	""	""
"4814"	"惑"	"惑"	"huek阳入"	""	""	""	""
"4815"	"域"	"域"	"huek阳入"	""	""	""	""
"4816"	"烹"	"烹"	"pʰeŋ阴平"	""	""	""	""
"4817"	"彭"	"彭"	"poŋ阳平"	"文"	""	""	""
"4818"	"彭"	"彭"	"pʰẽ阳平"	"白"	""	""	""
"4819"	"膨"	"膨"	"pʰẽ阳平"	"白"	""	""	""
"4820"	"膨"	"膨"	"pʰoŋ阳平"	"文"	""	""	""
"4821"	"盲"	"盲"	"meŋ阳平"	"文"	""	""	""
"4822"	"盲"	"盲"	"me阳平"	"白"	""	""	""
"4823"	"盲"	"盲"	"maŋ阳平"	"又"	""	""	""
"4824"	"猛"	"猛"	"meŋ阳平"	"文"	""	""	""
"4825"	"猛"	"猛"	"me阳平"	"白"	""	""	""
"4826"	"孟"	"孟"	"meŋ去声"	""	""	""	""
"4827"	"打"	"打"	"tã去声"	""	""	""	""
"4828"	"冷"	"冷"	"leŋ阳平"	"文"	""	""	""
"4829"	"冷"	"冷"	"ne阳平"	"白"	""	""	""
"4830"	"撐"	"撑"	"tʰẽ阴平"	""	""	""	""
"4831"	"撐"	"撑"	"tʰẽ去声"	""	""	""	""
"4835"	"鐺"	"铛"	"taŋ阴平"	""	""	""	""
"4836"	"生"	"生"	"seŋ阴平"	"文"	""	""	""
"4837"	"生"	"生"	"sẽ阴平"	"白"	""	""	""
"4838"	"生"	"生"	"tsʰẽ阴平"	"白"	""	""	""
"4839"	"牲"	"牲"	"seŋ阴平"	"文"	""	""	""
"4840"	"牲"	"牲"	"sẽ阴平"	"白"	""	""	""
"4841"	"笙"	"笙"	"seŋ阴平"	""	""	""	""
"4842"	"甥"	"甥"	"seŋ阴平"	""	""	""	""
"4843"	"省"	"省"	"seŋ阴上"	"文"	""	""	""
"4844"	"省"	"省"	"sẽ阴上"	"白"	""	""	""
"4845"	"更"	"更"	"keŋ阴平"	"文"	""	""	""
"4846"	"更"	"更"	"keŋ去声"	"文"	""	""	""
"4847"	"更"	"更"	"kẽ阴平"	"白"	""	""	""
"4848"	"更"	"更"	"kĩ阴平"	"白"	""	""	""
"4849"	"庚"	"庚"	"keŋ阴平"	"文"	""	""	""
"4850"	"庚"	"庚"	"kẽ阴平"	"白"	""	""	""
"4851"	"羹"	"羹"	"keŋ阴平"	"文"	""	""	""
"4852"	"羹"	"羹"	"kẽ阴平"	"白"	""	""	""
"4853"	"哽"	"哽"	"keŋ阴上"	"文"	""	""	""
"4854"	"哽"	"哽"	"kẽ阴上"	"白"	""	""	""
"4859"	"坑"	"坑"	"kʰeŋ阴平"	"文"	""	""	""
"4860"	"坑"	"坑"	"kʰẽ阴平"	"白"	""	""	""
"4861"	"硬"	"硬"	"ŋe阳上"	""	""	""	""
"4862"	"亨"	"亨"	"heŋ阴平"	""	""	""	""
"4868"	"衡"	"衡"	"hueŋ阳平"	""	""	""	""
"4869"	"杏"	"杏"	"heŋ阳上"	""	""	""	""
"4875"	"浜"	"浜"	"peŋ阴平"	"文"	""	""	""
"4876"	"浜"	"浜"	"paŋ阴平"	"白"	""	""	""
"4877"	"迸"	"迸"	"peŋ去声"	"文"	""	""	""
"4878"	"迸"	"迸"	"poŋ去声"	"白"	""	""	""
"4879"	"棚"	"棚"	"pʰeŋ阳平"	"文"	""	""	""
"4880"	"棚"	"棚"	"pẽ阳平"	"白"	""	""	""
"4881"	"萌"	"萌"	"meŋ阳平"	""	""	""	""
"4883"	"爭"	"争"	"tseŋ阴平"	"文"	""	""	""
"4884"	"爭"	"争"	"tsẽ阴平"	"白"	""	""	""
"4885"	"箏"	"筝"	"tseŋ阴平"	""	""	""	""
"4886"	"睜"	"睁"	"tseŋ阴平"	""	""	""	""
"4887"	"耕"	"耕"	"keŋ阴平"	"文"	""	""	""
"4888"	"耕"	"耕"	"kẽ阴平"	"白"	""	""	""
"4889"	"耿"	"耿"	"kueŋ阴上"	""	""	""	""
"4890"	"莖"	"茎"	"keŋ阳平"	""	""	""	""
"4891"	"幸"	"幸"	"heŋ阳上"	""	""	""	""
"4892"	"鶯"	"莺"	"eŋ阴平"	""	""	""	""
"4893"	"鸚"	"鹦"	"eŋ阴平"	""	""	""	""
"4894"	"櫻"	"樱"	"eŋ阴平"	""	""	""	""
"4895"	"兵"	"兵"	"peŋ阴平"	"文"	""	""	""
"4896"	"兵"	"兵"	"piã阴平"	"白"	""	""	""
"4897"	"兵"	"兵"	"piŋ阴平"	"又"	""	""	""
"4898"	"丙"	"丙"	"peŋ阴上"	"文"	""	""	""
"4899"	"丙"	"丙"	"piã阴上"	"白"	""	""	""
"4900"	"秉"	"秉"	"peŋ阴上"	"文"	""	""	""
"4901"	"秉"	"秉"	"piã阴上"	"白"	""	""	""
"4902"	"柄"	"柄"	"peŋ去声"	"文"	""	""	""
"4903"	"柄"	"柄"	"pẽ去声"	"白"	""	""	""
"4904"	"平"	"平"	"pʰeŋ阳平"	"文"	""	""	""
"4905"	"平"	"平"	"pẽ阳平"	"白"	""	""	""
"4906"	"評"	"评"	"pʰeŋ阳平"	""	""	""	""
"4907"	"病"	"病"	"peŋ去声"	"文"	""	""	""
"4908"	"病"	"病"	"pẽ去声"	"白"	""	""	""
"4909"	"明"	"明"	"meŋ阳平"	""	""	""	""
"4910"	"鳴"	"鸣"	"meŋ阳平"	""	""	""	""
"4911"	"盟"	"盟"	"meŋ阳平"	""	""	""	""
"4912"	"皿"	"皿"	"meŋ阴上"	""	""	""	""
"4913"	"命"	"命"	"meŋ阳上"	"文"	""	""	""
"4914"	"命"	"命"	"mia去声"	"白"	""	""	""
"4915"	"京"	"京"	"keŋ阴平"	"文"	""	""	""
"4916"	"京"	"京"	"kiã阴平"	""	""	""	""
"4917"	"荆"	"荆"	"keŋ阴平"	""	""	""	""
"4918"	"驚"	"惊"	"keŋ阴平"	"文"	""	""	""
"4919"	"驚"	"惊"	"kiã阴平"	"白"	""	""	""
"4920"	"境"	"境"	"keŋ阴上"	""	""	""	""
"4921"	"景"	"景"	"keŋ阴上"	""	""	""	""
"4922"	"警"	"警"	"keŋ阴上"	""	""	""	""
"4923"	"敬"	"敬"	"keŋ去声"	""	""	""	""
"4924"	"竟"	"竟"	"keŋ阴上"	""	""	""	""
"4925"	"竟"	"竟"	"keŋ去声"	"又"	""	""	""
"4926"	"鏡"	"镜"	"keŋ去声"	"文"	""	""	""
"4927"	"鏡"	"镜"	"kiã去声"	"白"	""	""	""
"4928"	"卿"	"卿"	"kʰeŋ阴平"	""	""	""	""
"4929"	"慶"	"庆"	"kʰeŋ去声"	""	""	""	""
"4930"	"擎"	"擎"	"kʰeŋ阳平"	"文"	""	""	""
"4931"	"擎"	"擎"	"kia阳平"	"俗"	""	""	""
"4932"	"鯨"	"鲸"	"kʰeŋ阳平"	""	""	""	""
"4933"	"競"	"竞"	"keŋ去声"	""	""	""	""
"4934"	"迎"	"迎"	"ŋeŋ阳平"	"文"	""	""	""
"4935"	"迎"	"迎"	"ŋiaŋ阳平"	"白"	""	""	""
"4936"	"迎"	"迎"	"ŋiŋ阳平"	"又"	""	""	""
"4937"	"迎"	"迎"	"iã阳平"	"白"	""	""	""
"4938"	"英"	"英"	"eŋ阴平"	""	""	""	""
"4939"	"影"	"影"	"iã阴上"	""	""	""	""
"4940"	"映"	"映"	"eŋ去声"	"文"	""	""	""
"4941"	"映"	"映"	"iaŋ去声"	"白"	""	""	""
"4942"	"映"	"映"	"iŋ去声"	"又"	""	""	""
"4943"	"餅"	"饼"	"piã阴上"	""	""	""	""
"4944"	"并"	"并"	"peŋ阳上"	"文"	""	""	""
"4945"	"并"	"并"	"poŋ阳上"	"白"	""	""	""
"4946"	"聘"	"聘"	"pʰeŋ去声"	"文"	""	""	""
"4947"	"聘"	"聘"	"pʰiã去声"	"白"	""	""	""
"4948"	"名"	"名"	"meŋ阳平"	"文"	""	""	""
"4949"	"名"	"名"	"mia阳平"	"白"	""	""	""
"4950"	"令"	"令"	"leŋ阳上"	""	""	""	""
"4951"	"領"	"领"	"leŋ阴上"	"文"	""	""	""
"4952"	"領"	"领"	"nia阴上"	"白"	""	""	""
"4953"	"嶺"	"岭"	"leŋ阴上"	"文"	""	""	""
"4954"	"嶺"	"岭"	"nia阴上"	"白"	""	""	""
"4956"	"精"	"精"	"tseŋ阴平"	"文"	""	""	""
"4957"	"精"	"精"	"tsiã阴平"	"白"	""	""	""
"4958"	"晶"	"晶"	"tseŋ阴平"	"文"	""	""	""
"4959"	"晶"	"晶"	"tsiã阴平"	"白"	""	""	""
"4960"	"旌"	"旌"	"seŋ阴平"	""	""	""	""
"4961"	"睛"	"睛"	"tseŋ阴平"	""	""	""	""
"4962"	"井"	"井"	"teŋ阴上"	"文"	""	""	""
"4963"	"井"	"井"	"tsẽ阴上"	"白"	""	""	""
"4964"	"清"	"清"	"tsʰeŋ阴平"	""	""	""	""
"4965"	"請"	"请"	"tsʰeŋ阴上"	"文"	""	""	""
"4966"	"請"	"请"	"tsʰiã阴上"	"白"	""	""	""
"4967"	"情"	"情"	"tsʰeŋ阳平"	"文"	""	""	""
"4968"	"情"	"情"	"tsiã阳平"	"白"	""	""	""
"4969"	"晴"	"晴"	"tseŋ阳平"	"文"	""	""	""
"4970"	"晴"	"晴"	"tsẽ阳平"	"白"	""	""	""
"4971"	"靜"	"静"	"tseŋ阳上"	"文"	""	""	""
"4972"	"靜"	"静"	"tsẽ阳上"	"白"	""	""	""
"4973"	"净"	"净"	"tseŋ阳上"	""	""	""	""
"4976"	"性"	"性"	"sẽ去声"	""	""	""	""
"4977"	"姓"	"姓"	"seŋ去声"	"文"	""	""	""
"4978"	"姓"	"姓"	"sẽ去声"	"白"	""	""	""
"4979"	"貞"	"贞"	"tseŋ阴平"	""	""	""	""
"4980"	"蟶"	"蛏"	"tʰeŋ阴平"	"文"	""	""	""
"4981"	"蟶"	"蛏"	"tʰaŋ阴平"	"白"	""	""	""
"4982"	"偵"	"侦"	"tseŋ阴平"	""	""	""	""
"4983"	"逞"	"逞"	"tʰeŋ阴上"	""	""	""	""
"4984"	"呈"	"呈"	"teŋ阳平"	"文"	""	""	""
"4985"	"呈"	"呈"	"tiã阳平"	"白"	""	""	""
"4986"	"程"	"程"	"teŋ阳平"	"文"	""	""	""
"4987"	"程"	"程"	"tʰeŋ阳平"	"文"	""	""	""
"4988"	"程"	"程"	"tiã阳平"	"白"	""	""	""
"4989"	"鄭"	"郑"	"teŋ去声"	"文"	""	""	""
"4990"	"鄭"	"郑"	"tẽ去声"	"白"	""	""	""
"4991"	"正"	"正"	"tseŋ阴平"	"文"	""	""	""
"4992"	"正"	"正"	"tseŋ去声"	"文"	""	""	""
"4993"	"正"	"正"	"tsiã阴平"	"白"	""	""	""
"4994"	"正"	"正"	"tsiã去声"	"白"	""	""	""
"4995"	"征"	"征"	"tseŋ阴平"	""	""	""	""
"4996"	"整"	"整"	"tseŋ阴上"	"文"	""	""	""
"4997"	"整"	"整"	"tsiã阴上"	"白"	""	""	""
"4998"	"政"	"政"	"tseŋ去声"	""	""	""	""
"5000"	"正"	"正"	"treŋ去声"	"文"	""	""	""
"5003"	"聲"	"声"	"siã阴平"	""	""	""	""
"5004"	"聖"	"圣"	"seŋ去声"	"文"	""	""	""
"5005"	"聖"	"圣"	"siã去声"	"白"	""	""	""
"5006"	"城"	"城"	"seŋ阳平"	"文"	""	""	""
"5007"	"城"	"城"	"siã阳平"	"白"	""	""	""
"5008"	"成"	"成"	"seŋ阳平"	"文"	""	""	""
"5009"	"成"	"成"	"tsiã阳平"	"白"	""	""	""
"5010"	"成"	"成"	"siã阳平"	"白"	""	""	""
"5011"	"成"	"成"	"tsʰiã阳平"	"白"	""	""	""
"5012"	"誠"	"诚"	"seŋ阳平"	""	""	""	""
"5013"	"盛"	"盛"	"seŋ去声"	"文"	""	""	""
"5014"	"盛"	"盛"	"siŋ阳平"	"白"	""	""	""
"5015"	"盛"	"盛"	"siã去声"	"白"	""	""	""
"5019"	"頸"	"颈"	"keŋ去声"	"文"	""	""	""
"5020"	"頸"	"颈"	"kẽ去声"	"白"	""	""	""
"5021"	"頸"	"颈"	"kĩ去声"	"白"	""	""	""
"5024"	"輕"	"轻"	"kʰiŋ阴平"	""	""	""	""
"5025"	"嬰"	"婴"	"eŋ阴平"	""	""	""	""
"5026"	"纓"	"缨"	"eŋ阴平"	""	""	""	""
"5027"	"盈"	"盈"	"ueŋ阳平"	""	""	""	""
"5028"	"贏"	"赢"	"ueŋ阳平"	"文"	""	""	""
"5029"	"贏"	"赢"	"iã阳平"	"白"	""	""	""
"5030"	"姘"	"姘"	"pʰeŋ阴平"	""	""	""	""
"5031"	"拼"	"拼"	"pʰeŋ阳平"	"文"	""	""	""
"5032"	"拼"	"拼"	"piã阳平"	"白"	""	""	""
"5033"	"瓶"	"瓶"	"pʰiŋ阳平"	"白"	""	""	""
"5034"	"瓶"	"瓶"	"paŋ阳平"	"白"	""	""	""
"5035"	"屏"	"屏"	"peŋ阴上"	"文"	""	""	""
"5036"	"屏"	"屏"	"pʰiŋ阳平"	"白"	""	""	""
"5037"	"並"	"并"	"peŋ阳上"	""	""	""	""
"5038"	"銘"	"铭"	"meŋ阳平"	"文"	""	""	""
"5039"	"銘"	"铭"	"mia阳平"	"白"	""	""	""
"5040"	"冥"	"冥"	"meŋ阳平"	"文"	""	""	""
"5041"	"冥"	"冥"	"me阳平"	"白"	""	""	""
"5042"	"丁"	"丁"	"teŋ阴平"	""	""	""	""
"5043"	"釘"	"钉"	"teŋ阴平"	""	""	""	""
"5044"	"釘"	"钉"	"teŋ去声"	""	""	""	""
"5045"	"頂"	"顶"	"teŋ阴上"	""	""	""	""
"5046"	"鼎"	"鼎"	"teŋ阴上"	"文"	""	""	""
"5047"	"鼎"	"鼎"	"tiã阴上"	"白"	""	""	""
"5050"	"訂"	"订"	"teŋ去声"	""	""	""	""
"5051"	"聽"	"听"	"tʰeŋ去声"	"文"	""	""	""
"5052"	"聽"	"听"	"tʰiã阴平"	"白"	""	""	""
"5053"	"汀"	"汀"	"tʰeŋ阴平"	""	""	""	""
"5054"	"廳"	"厅"	"tʰeŋ阴平"	"文"	""	""	""
"5055"	"廳"	"厅"	"tʰiã阴平"	"白"	""	""	""
"5058"	"廷"	"廷"	"tʰeŋ阳平"	""	""	""	""
"5059"	"停"	"停"	"tʰeŋ阳平"	""	""	""	""
"5060"	"停"	"停"	"teŋ阳平"	""	""	""	""
"5061"	"亭"	"亭"	"teŋ阳平"	""	""	""	""
"5062"	"庭"	"庭"	"tʰeŋ阳平"	"文"	""	""	""
"5063"	"庭"	"庭"	"tiã阳平"	"白"	""	""	""
"5064"	"蜓"	"蜓"	"tʰeŋ阳平"	""	""	""	""
"5065"	"挺"	"挺"	"tʰeŋ阴上"	""	""	""	""
"5066"	"艇"	"艇"	"tʰeŋ去声"	""	""	""	""
"5067"	"錠"	"锭"	"teŋ去声"	"文"	""	""	""
"5068"	"錠"	"锭"	"tiã去声"	"白"	""	""	""
"5069"	"定"	"定"	"teŋ去声"	"文"	""	""	""
"5070"	"定"	"定"	"tiã去声"	"白"	""	""	""
"5071"	"寧"	"宁"	"leŋ阳平"	""	""	""	""
"5072"	"寧"	"宁"	"neŋ阳平"	""	""	""	""
"5075"	"佞"	"佞"	"neŋ去声"	""	""	""	""
"5076"	"靈"	"灵"	"leŋ阳平"	""	""	""	""
"5077"	"零"	"零"	"leŋ阳平"	"文"	""	""	""
"5078"	"零"	"零"	"laŋ阳平"	"白"	""	""	""
"5079"	"鈴"	"铃"	"leŋ阴平"	""	""	""	""
"5080"	"伶"	"伶"	"leŋ阳平"	""	""	""	""
"5081"	"另"	"另"	"leŋ阳平"	""	""	""	""
"5082"	"青"	"青"	"tsʰeŋ阴平"	"文"	""	""	""
"5083"	"青"	"青"	"tsʰẽ阴平"	"白"	""	""	""
"5084"	"蜻"	"蜻"	"tsʰeŋ阴平"	"文"	""	""	""
"5085"	"蜻"	"蜻"	"tsʰẽ阴平"	""	""	""	""
"5086"	"星"	"星"	"seŋ阴平"	"文"	""	""	""
"5087"	"星"	"星"	"saŋ阴平"	"白"	""	""	""
"5088"	"星"	"星"	"tsʰẽ阴平"	"白"	""	""	""
"5089"	"腥"	"腥"	"seŋ阴平"	"文"	""	""	""
"5090"	"腥"	"腥"	"tsʰẽ阴平"	"白"	""	""	""
"5091"	"醒"	"醒"	"seŋ阴上"	"文"	""	""	""
"5092"	"醒"	"醒"	"tsʰẽ阴上"	"白"	""	""	""
"5095"	"經"	"经"	"keŋ阴平"	"文"	""	""	""
"5096"	"經"	"经"	"kẽ阴平"	"白"	""	""	""
"5097"	"經"	"经"	"kiã阴平"	"白"	""	""	""
"5098"	"徑"	"径"	"keŋ去声"	"文"	""	""	""
"5099"	"徑"	"径"	"kẽ去声"	"白"	""	""	""
"5100"	"磬"	"磬"	"kʰeŋ去声"	""	""	""	""
"5101"	"馨"	"馨"	"heŋ阴平"	""	""	""	""
"5102"	"刑"	"刑"	"heŋ阳平"	""	""	""	""
"5103"	"型"	"型"	"heŋ阳平"	""	""	""	""
"5104"	"形"	"形"	"heŋ阳平"	""	""	""	""
"5105"	"百"	"百"	"pek阴入"	"文"	""	""	""
"5106"	"百"	"百"	"peʔ阴入"	"白"	""	""	""
"5107"	"柏"	"柏"	"pek阴入"	"文"	""	""	""
"5108"	"柏"	"柏"	"peʔ阴入"	"白"	""	""	""
"5109"	"伯"	"伯"	"pek阴入"	"文"	""	""	""
"5110"	"伯"	"伯"	"peʔ阴入"	"白"	""	""	""
"5111"	"迫"	"迫"	"pek阴入"	"文"	""	""	""
"5112"	"迫"	"迫"	"pak阴入"	"白"	""	""	""
"5113"	"拍"	"拍"	"pʰek阴入"	"文"	""	""	""
"5114"	"拍"	"拍"	"pʰaʔ阴入"	"白"	""	""	""
"5115"	"珀"	"珀"	"pʰek阴入"	""	""	""	""
"5116"	"魄"	"魄"	"pʰek阴入"	""	""	""	""
"5117"	"白"	"白"	"pek阳入"	"文"	""	""	""
"5118"	"白"	"白"	"peʔ阳入"	"白"	""	""	""
"5119"	"帛"	"帛"	"pek阳入"	"文"	""	""	""
"5120"	"帛"	"帛"	"peʔ阳入"	"白"	""	""	""
"5121"	"陌"	"陌"	"mek阳入"	""	""	""	""
"5122"	"拆"	"拆"	"tʰek阴入"	"文"	""	""	""
"5123"	"拆"	"拆"	"tʰiaʔ阴入"	"白"	""	""	""
"5124"	"擇"	"择"	"toʔ阳入"	"替"	""	""	""
"5125"	"擇"	"择"	"tak阳入"	"白"	""	""	""
"5126"	"澤"	"泽"	"tsek阳入"	""	""	""	""
"5127"	"宅"	"宅"	"tek阳入"	"文"	""	""	""
"5128"	"宅"	"宅"	"tʰeʔ阳入"	"白"	""	""	""
"5129"	"窄"	"窄"	"tsek阳入"	""	""	""	""
"5130"	"格"	"格"	"kek阴入"	"文"	""	""	""
"5131"	"格"	"格"	"keʔ阴入"	"白"	""	""	""
"5132"	"客"	"客"	"kʰeʔ阴入"	"白"	""	""	""
"5133"	"客"	"客"	"kʰak阴入"	"白"	""	""	""
"5134"	"咳"	"咳"	"kʰek阴入"	"文"	""	""	""
"5135"	"咳"	"咳"	"kʰeʔ阴入"	"白"	""	""	""
"5136"	"咳"	"咳"	"ka阴平"	"白"	""	""	""
"5137"	"額"	"额"	"ŋek阳入"	"文"	""	""	""
"5138"	"額"	"额"	"hiaʔ阳入"	"白"	""	""	""
"5139"	"赫"	"赫"	"hek阴入"	""	""	""	""
"5142"	"麥"	"麦"	"mek阳入"	"文"	""	""	""
"5143"	"麥"	"麦"	"beʔ阳入"	"白"	""	""	""
"5144"	"脈"	"脉"	"mek阳入"	"文"	""	""	""
