"繁體"	"简体"	"音標"	"注釋"	""	"1：˦˦"	"2：˧˩"	""	""	""	""	""	""	""
"往"	"往"	"ˀyu3"	""	""	""	""	""	""	""	""	""	""	""
"旺"	"旺"	"ɦu6"	""	""	""	""	""	""	""	""	""	""	""
"郭"	"郭"	"ku7"	""	""	""	""	""	""	""	""	""	""	""
"擴"	"扩"	"kʰu7"	""	""	""	""	""	""	""	""	""	""	""
"廓"	"廓"	"kʰu7"	""	""	""	""	""	""	""	""	""	""	""
"廓"	"廓"	"ku7"	""	""	""	""	""	""	""	""	""	""	""
"霍"	"霍"	"hu7"	""	""	""	""	""	""	""	""	""	""	""
"藿"	"藿"	"hu7"	""	""	""	""	""	""	""	""	""	""	""
"鑊"	"镬"	"ɦu8"	""	""	""	""	""	""	""	""	""	""	""
"縛"	"缚"	"ɦu8"	""	""	""	""	""	""	""	""	""	""	""
"钁"	"镢"	"tɕyu7"	"類推音"	""	""	""	""	""	""	""	""	""	""
"邦"	"邦"	"pu1"	""	""	""	""	""	""	""	""	""	""	""
"綁"	"绑"	"pu3"	""	""	""	""	""	""	""	""	""	""	""
"胖"	"胖"	"bɵ4"	""	""	""	""	""	""	""	""	""	""	""
"龐"	"庞"	"bu2"	""	""	""	""	""	""	""	""	""	""	""
"棒"	"棒"	"bu4"	""	""	""	""	""	""	""	""	""	""	""
"蚌"	"蚌"	"ba4"	""	""	""	""	""	""	""	""	""	""	""
"樁"	"桩"	"tɕyu1"	"類推音"	""	""	""	""	""	""	""	""	""	""
"撞"	"撞"	"dʑyu2"	""	""	""	""	""	""	""	""	""	""	""
"撞"	"撞"	"dʑyu6"	""	""	""	""	""	""	""	""	""	""	""
"窗"	"窗"	"tɕʰyu1"	""	""	""	""	""	""	""	""	""	""	""
"雙"	"双"	"ɕyu1"	""	""	""	""	""	""	""	""	""	""	""
"江"	"江"	"ku1"	""	""	""	""	""	""	""	""	""	""	""
"肛"	"肛"	"ku1"	""	""	""	""	""	""	""	""	""	""	""
"扛"	"扛"	"ku1"	""	""	""	""	""	""	""	""	""	""	""
"講"	"讲"	"ku3"	""	""	""	""	""	""	""	""	""	""	""
"港"	"港"	"ku3"	""	""	""	""	""	""	""	""	""	""	""
"耩"	"耩"	"ku3"	""	""	""	""	""	""	""	""	""	""	""
"降"	"降"	"ku5"	""	""	""	""	""	""	""	""	""	""	""
"虹"	"虹"	"ɦoŋ2"	""	""	""	""	""	""	""	""	""	""	""
"腔"	"腔"	"tɕʰiɛ1"	""	""	""	""	""	""	""	""	""	""	""
"降"	"降"	"ɦu2"	""	""	""	""	""	""	""	""	""	""	""
"降"	"降"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"項"	"项"	"ɦu4"	""	""	""	""	""	""	""	""	""	""	""
"巷"	"巷"	"gu6"	""	""	""	""	""	""	""	""	""	""	""
"巷"	"巷"	"ɦu6"	""	""	""	""	""	""	""	""	""	""	""
"剝"	"剥"	"pu7"	""	""	""	""	""	""	""	""	""	""	""
"駁"	"驳"	"pu7"	""	""	""	""	""	""	""	""	""	""	""
"璞"	"璞"	"pu7"	""	""	""	""	""	""	""	""	""	""	""
"雹"	"雹"	"bu8"	""	""	""	""	""	""	""	""	""	""	""
"卓"	"卓"	"tɕyu7"	""	""	""	""	""	""	""	""	""	""	""
"桌"	"桌"	"tɕyu7"	""	""	""	""	""	""	""	""	""	""	""
"琢"	"琢"	"tɕyu7"	""	""	""	""	""	""	""	""	""	""	""
"啄"	"啄"	"tɕyu7"	""	""	""	""	""	""	""	""	""	""	""
"戳"	"戳"	"tɕʰyu7"	""	""	""	""	""	""	""	""	""	""	""
"濁"	"浊"	"dʑyu8"	""	""	""	""	""	""	""	""	""	""	""
"濯"	"濯"	"dʑyu8"	""	""	""	""	""	""	""	""	""	""	""
"捉"	"捉"	"tɕyu7"	""	""	""	""	""	""	""	""	""	""	""
"鐲"	"镯"	"dʑyu8"	""	""	""	""	""	""	""	""	""	""	""
"朔"	"朔"	"ɕyu7"	""	""	""	""	""	""	""	""	""	""	""
"覺"	"觉"	"ku7"	""	""	""	""	""	""	""	""	""	""	""
"角"	"角"	"ku7"	""	""	""	""	""	""	""	""	""	""	""
"餃"	"饺"	"kɔ3"	""	""	""	""	""	""	""	""	""	""	""
"確"	"确"	"kʰu7"	""	""	""	""	""	""	""	""	""	""	""
"殼"	"壳"	"kʰu7"	""	""	""	""	""	""	""	""	""	""	""
"嶽"	"岳"	"ŋu8"	""	""	""	""	""	""	""	""	""	""	""
"嶽"	"岳"	"ŋu8"	""	""	""	""	""	""	""	""	""	""	""
"樂"	"乐"	"ŋu8"	""	""	""	""	""	""	""	""	""	""	""
"學"	"学"	"ɦu8"	""	""	""	""	""	""	""	""	""	""	""
"握"	"握"	"ˀu7"	""	""	""	""	""	""	""	""	""	""	""
"崩"	"崩"	"poŋ1"	""	""	""	""	""	""	""	""	""	""	""
"朋"	"朋"	"boŋ2"	""	""	""	""	""	""	""	""	""	""	""
"登"	"登"	"taŋ1"	""	""	""	""	""	""	""	""	""	""	""
"燈"	"灯"	"taŋ1"	""	""	""	""	""	""	""	""	""	""	""
"等"	"等"	"taŋ3"	""	""	""	""	""	""	""	""	""	""	""
"凳"	"凳"	"taŋ5"	""	""	""	""	""	""	""	""	""	""	""
"藤"	"藤"	"daŋ2"	""	""	""	""	""	""	""	""	""	""	""
"騰"	"腾"	"daŋ2"	""	""	""	""	""	""	""	""	""	""	""
"疼"	"疼"	"tʰoŋ5"	""	""	""	""	""	""	""	""	""	""	""
"謄"	"誊"	"daŋ2"	""	""	""	""	""	""	""	""	""	""	""
"鄧"	"邓"	"daŋ6"	""	""	""	""	""	""	""	""	""	""	""
"能"	"能"	"naŋ2"	""	""	""	""	""	""	""	""	""	""	""
"楞"	"楞"	"laŋ6"	""	""	""	""	""	""	""	""	""	""	""
"增"	"增"	"tsaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"憎"	"憎"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"憎"	"憎"	"tsaŋ3"	""	""	""	""	""	""	""	""	""	""	""
"曾"	"曾"	"tsaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"曾"	"曾"	"zaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"曾"	"曾"	"dzaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"層"	"层"	"zaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"贈"	"赠"	"zaŋ6"	""	""	""	""	""	""	""	""	""	""	""
"僧"	"僧"	"saŋ1"	""	""	""	""	""	""	""	""	""	""	""
"亙"	"亘"	"kaŋ5"	""	""	""	""	""	""	""	""	""	""	""
"肯"	"肯"	"kʰaŋ3"	""	""	""	""	""	""	""	""	""	""	""
"恒"	"恒"	"ɦaŋ4"	""	""	""	""	""	""	""	""	""	""	""
"冰"	"冰"	"pəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"憑"	"凭"	"pʰəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"淩"	"凌"	"ləŋ2"	""	""	""	""	""	""	""	""	""	""	""
"菱"	"菱"	"ləŋ2"	""	""	""	""	""	""	""	""	""	""	""
"陵"	"陵"	"ləŋ2"	""	""	""	""	""	""	""	""	""	""	""
"征"	"征"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"澄"	"澄"	"dzəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"懲"	"惩"	"dzəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"橙"	"橙"	"dzəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"瞪"	"瞪"	"taŋ5"	""	""	""	""	""	""	""	""	""	""	""
"瞪"	"瞪"	"taŋ1"	""	""	""	""	""	""	""	""	""	""	""
"蒸"	"蒸"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"拯"	"拯"	"tsəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"證"	"证"	"tsəŋ5"	""	""	""	""	""	""	""	""	""	""	""
"症"	"症"	"tsəŋ5"	""	""	""	""	""	""	""	""	""	""	""
"稱"	"称"	"tsʰəŋ5"	""	""	""	""	""	""	""	""	""	""	""
"稱"	"称"	"tsʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"秤"	"秤"	"tsʰəŋ5"	""	""	""	""	""	""	""	""	""	""	""
"乘"	"乘"	"zəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"繩"	"绳"	"zəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"剩"	"剩"	"dzəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"剩"	"剩"	"dzəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"升"	"升"	"səŋ1"	""	""	""	""	""	""	""	""	""	""	""
"勝"	"胜"	"səŋ5"	""	""	""	""	""	""	""	""	""	""	""
"承"	"承"	"zəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"丞"	"丞"	"zəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"仍"	"仍"	"zəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"扔"	"扔"	"ˀləŋ1"	""	""	""	""	""	""	""	""	""	""	""
"兢"	"兢"	"tɕiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"凝"	"凝"	"ȵiaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"興"	"兴"	"ɕiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"ɕiaŋ1"	"凶"	""	""	""	""	""	""	""	""	""	""
"興"	"兴"	"ɕiaŋ5"	""	""	""	""	""	""	""	""	""	""	""
"應"	"应"	"ˀiaŋ5"	""	""	""	""	""	""	""	""	""	""	""
"鷹"	"鹰"	"ˀiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"應"	"应"	"ˀiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"蠅"	"蝇"	"ˀiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"孕"	"孕"	"jaŋ6"	""	""	""	""	""	""	""	""	""	""	""
"北"	"北"	"peɪ7"	""	""	""	""	""	""	""	""	""	""	""
"墨"	"墨"	"me8"	""	""	""	""	""	""	""	""	""	""	""
"默"	"默"	"me8"	""	""	""	""	""	""	""	""	""	""	""
"德"	"德"	"teɪ7"	""	""	""	""	""	""	""	""	""	""	""
"得"	"得"	"teɪ7"	""	""	""	""	""	""	""	""	""	""	""
"忒"	"忒"	"tʰe7"	""	""	""	""	""	""	""	""	""	""	""
"特"	"特"	"tʰe7"	""	""	""	""	""	""	""	""	""	""	""
"肋"	"肋"	"leɪ8"	""	""	""	""	""	""	""	""	""	""	""
"勒"	"勒"	"leɪ8"	""	""	""	""	""	""	""	""	""	""	""
"則"	"则"	"tse7"	""	""	""	""	""	""	""	""	""	""	""
"賊"	"贼"	"zeɪ8"	""	""	""	""	""	""	""	""	""	""	""
"塞"	"塞"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"刻"	"刻"	"kʰe7"	""	""	""	""	""	""	""	""	""	""	""
"克"	"克"	"kʰe7"	""	""	""	""	""	""	""	""	""	""	""
"黑"	"黑"	"he7"	""	""	""	""	""	""	""	""	""	""	""
"逼"	"逼"	"peɪ7"	""	""	""	""	""	""	""	""	""	""	""
"匿"	"匿"	"ȵi8"	""	""	""	""	""	""	""	""	""	""	""
"力"	"力"	"leɪ8"	""	""	""	""	""	""	""	""	""	""	""
"即"	"即"	"tseɪ7"	""	""	""	""	""	""	""	""	""	""	""
"鯽"	"鲫"	"tseɪ7"	""	""	""	""	""	""	""	""	""	""	""
"稷"	"稷"	"tseɪ7"	""	""	""	""	""	""	""	""	""	""	""
"息"	"息"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"熄"	"熄"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"媳"	"媳"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"飭"	"饬"	"tsʰeɪ7"	""	""	""	""	""	""	""	""	""	""	""
"直"	"直"	"dzeɪ8"	""	""	""	""	""	""	""	""	""	""	""
"值"	"值"	"dzeɪ8"	""	""	""	""	""	""	""	""	""	""	""
"側"	"侧"	"tsʰeɪ7"	""	""	""	""	""	""	""	""	""	""	""
"測"	"测"	"tsʰeɪ7"	""	""	""	""	""	""	""	""	""	""	""
"惻"	"恻"	"tsʰeɪ7"	""	""	""	""	""	""	""	""	""	""	""
"色"	"色"	"ɕi7"	"乜色"	""	""	""	""	""	""	""	""	""	""
"色"	"色"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"織"	"织"	"tseɪ7"	""	""	""	""	""	""	""	""	""	""	""
"職"	"职"	"tseɪ7"	""	""	""	""	""	""	""	""	""	""	""
"食"	"食"	"zeɪ8"	""	""	""	""	""	""	""	""	""	""	""
"蝕"	"蚀"	"zeɪ8"	""	""	""	""	""	""	""	""	""	""	""
"識"	"识"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"式"	"式"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"飾"	"饰"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"殖"	"殖"	"dzeɪ8"	""	""	""	""	""	""	""	""	""	""	""
"植"	"植"	"dzeɪ8"	""	""	""	""	""	""	""	""	""	""	""
"棘"	"棘"	"tɕi7"	""	""	""	""	""	""	""	""	""	""	""
"極"	"极"	"dʑi8"	""	""	""	""	""	""	""	""	""	""	""
"憶"	"忆"	"ˀi5"	""	""	""	""	""	""	""	""	""	""	""
"億"	"亿"	"ˀi5"	""	""	""	""	""	""	""	""	""	""	""
"抑"	"抑"	"ˀi5"	""	""	""	""	""	""	""	""	""	""	""
"弋"	"弋"	"ˀi5"	""	""	""	""	""	""	""	""	""	""	""
"翼"	"翼"	"ji8"	""	""	""	""	""	""	""	""	""	""	""
"弘"	"弘"	"ɦoŋ2"	""	""	""	""	""	""	""	""	""	""	""
"國"	"国"	"ke7"	""	""	""	""	""	""	""	""	""	""	""
"或"	"或"	"va8"	""	""	""	""	""	""	""	""	""	""	""
"惑"	"惑"	"va8"	""	""	""	""	""	""	""	""	""	""	""
"域"	"域"	"jy8"	""	""	""	""	""	""	""	""	""	""	""
"烹"	"烹"	"pʰa1"	""	""	""	""	""	""	""	""	""	""	""
"彭"	"彭"	"ba2"	""	""	""	""	""	""	""	""	""	""	""
"膨"	"膨"	"ba2"	""	""	""	""	""	""	""	""	""	""	""
"盲"	"盲"	"ma2"	""	""	""	""	""	""	""	""	""	""	""
"猛"	"猛"	"ma4"	""	""	""	""	""	""	""	""	""	""	""
"孟"	"孟"	"ma6"	""	""	""	""	""	""	""	""	""	""	""
"打"	"打"	"ta3"	""	""	""	""	""	""	""	""	""	""	""
"冷"	"冷"	"la4"	""	""	""	""	""	""	""	""	""	""	""
"撐"	"撑"	"tsʰa1"	""	""	""	""	""	""	""	""	""	""	""
"澄"	"澄"	"dəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"鐺"	"铛"	"tsʰa1"	""	""	""	""	""	""	""	""	""	""	""
"鐺"	"铛"	"tu1"	""	""	""	""	""	""	""	""	""	""	""
"生"	"生"	"sa1"	""	""	""	""	""	""	""	""	""	""	""
"牲"	"牲"	"sa1"	""	""	""	""	""	""	""	""	""	""	""
"笙"	"笙"	"sa1"	""	""	""	""	""	""	""	""	""	""	""
"甥"	"甥"	"sa1"	""	""	""	""	""	""	""	""	""	""	""
"省"	"省"	"sa3"	""	""	""	""	""	""	""	""	""	""	""
"更"	"更"	"ka5"	""	""	""	""	""	""	""	""	""	""	""
"庚"	"庚"	"ka1"	""	""	""	""	""	""	""	""	""	""	""
"羹"	"羹"	"ka1"	""	""	""	""	""	""	""	""	""	""	""
"哽"	"哽"	"ka3"	""	""	""	""	""	""	""	""	""	""	""
"更"	"更"	"ka1"	""	""	""	""	""	""	""	""	""	""	""
"坑"	"坑"	"kʰa1"	""	""	""	""	""	""	""	""	""	""	""
"硬"	"硬"	"ŋa6"	""	""	""	""	""	""	""	""	""	""	""
"㧸"	"㧸"	"ha5"	"從高向低處打"	""	""	""	""	""	""	""	""	""	""
"亨"	"亨"	"ha5"	""	""	""	""	""	""	""	""	""	""	""
"行"	"行"	"ɕiaŋ3"	""	""	""	""	""	""	""	""	""	""	""
"行"	"行"	"ɦa2"	""	""	""	""	""	""	""	""	""	""	""
"衡"	"衡"	"ɦa2"	""	""	""	""	""	""	""	""	""	""	""
"杏"	"杏"	"ɦa4"	""	""	""	""	""	""	""	""	""	""	""
"行"	"行"	"ɦu2"	""	""	""	""	""	""	""	""	""	""	""
"浜"	"浜"	"pəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"迸"	"迸"	"poŋ5"	""	""	""	""	""	""	""	""	""	""	""
"棚"	"棚"	"boŋ2"	""	""	""	""	""	""	""	""	""	""	""
"萌"	"萌"	"ma2"	""	""	""	""	""	""	""	""	""	""	""
"爭"	"争"	"dza6"	""	""	""	""	""	""	""	""	""	""	""
"爭"	"争"	"dza2"	""	""	""	""	""	""	""	""	""	""	""
"爭"	"争"	"tsa1"	""	""	""	""	""	""	""	""	""	""	""
"箏"	"筝"	"tsaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"睜"	"睁"	"tsa1"	""	""	""	""	""	""	""	""	""	""	""
"耕"	"耕"	"ka1"	""	""	""	""	""	""	""	""	""	""	""
"耿"	"耿"	"ka3"	""	""	""	""	""	""	""	""	""	""	""
"莖"	"茎"	"tɕiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"幸"	"幸"	"ɦa4"	""	""	""	""	""	""	""	""	""	""	""
"鶯"	"莺"	"ˀiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"鸚"	"鹦"	"ˀiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"櫻"	"樱"	"ˀiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"兵"	"兵"	"pəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"丙"	"丙"	"pəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"秉"	"秉"	"pəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"柄"	"柄"	"pəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"平"	"平"	"bəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"評"	"评"	"bəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"病"	"病"	"bəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"明"	"明"	"maŋ2"	""	""	""	""	""	""	""	""	""	""	""
"明"	"明"	"məŋ2"	""	""	""	""	""	""	""	""	""	""	""
"鳴"	"鸣"	"məŋ2"	""	""	""	""	""	""	""	""	""	""	""
"盟"	"盟"	"məŋ2"	""	""	""	""	""	""	""	""	""	""	""
"皿"	"皿"	"məŋ4"	""	""	""	""	""	""	""	""	""	""	""
"命"	"命"	"məŋ6"	""	""	""	""	""	""	""	""	""	""	""
"京"	"京"	"tɕiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"荊"	"荆"	"tɕiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"驚"	"惊"	"tɕiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"境"	"境"	"tɕiaŋ3"	""	""	""	""	""	""	""	""	""	""	""
"景"	"景"	"tɕiaŋ3"	""	""	""	""	""	""	""	""	""	""	""
"警"	"警"	"tɕiaŋ3"	""	""	""	""	""	""	""	""	""	""	""
"敬"	"敬"	"tɕiaŋ3"	""	""	""	""	""	""	""	""	""	""	""
"竟"	"竟"	"tɕiaŋ5"	""	""	""	""	""	""	""	""	""	""	""
"鏡"	"镜"	"tɕiaŋ5"	""	""	""	""	""	""	""	""	""	""	""
"卿"	"卿"	"tɕʰiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"慶"	"庆"	"tɕʰiaŋ5"	""	""	""	""	""	""	""	""	""	""	""
"擎"	"擎"	"dʑiaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"鯨"	"鲸"	"dʑiaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"競"	"竞"	"dʑiaŋ6"	""	""	""	""	""	""	""	""	""	""	""
"迎"	"迎"	"ȵiaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"英"	"英"	"ˀiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"影"	"影"	"ˀiaŋ3"	""	""	""	""	""	""	""	""	""	""	""
"映"	"映"	"ˀiaŋ5"	""	""	""	""	""	""	""	""	""	""	""
"餅"	"饼"	"pəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"並"	"并"	"pəŋ5"	""	""	""	""	""	""	""	""	""	""	""
"聘"	"聘"	"pʰəŋ5"	""	""	""	""	""	""	""	""	""	""	""
"名"	"名"	"məŋ2"	""	""	""	""	""	""	""	""	""	""	""
"領"	"领"	"ləŋ4"	""	""	""	""	""	""	""	""	""	""	""
"嶺"	"岭"	"ləŋ4"	""	""	""	""	""	""	""	""	""	""	""
"拎"	"拎"	"ˀləŋ1"	""	""	""	""	""	""	""	""	""	""	""
"令"	"令"	"ləŋ2"	""	""	""	""	""	""	""	""	""	""	""
"令"	"令"	"ləŋ6"	""	""	""	""	""	""	""	""	""	""	""
"精"	"精"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"晶"	"晶"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"旌"	"旌"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"睛"	"睛"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"井"	"井"	"tsəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"清"	"清"	"tsʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"請"	"请"	"tsʰəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"情"	"情"	"zəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"晴"	"晴"	"zəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"靜"	"静"	"zəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"淨"	"净"	"dzəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"省"	"省"	"səŋ3"	""	""	""	""	""	""	""	""	""	""	""
"性"	"性"	"səŋ5"	""	""	""	""	""	""	""	""	""	""	""
"姓"	"姓"	"səŋ5"	""	""	""	""	""	""	""	""	""	""	""
"貞"	"贞"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"蟶"	"蛏"	"tsʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"偵"	"侦"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"逞"	"逞"	"dzəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"呈"	"呈"	"dzəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"程"	"程"	"dzəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"鄭"	"郑"	"dzəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"正"	"正"	"tsəŋ5"	""	""	""	""	""	""	""	""	""	""	""
"征"	"征"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"整"	"整"	"tsəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"政"	"政"	"tsəŋ5"	""	""	""	""	""	""	""	""	""	""	""
"正"	"正"	"tsəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"聲"	"声"	"səŋ1"	""	""	""	""	""	""	""	""	""	""	""
"聖"	"圣"	"səŋ5"	""	""	""	""	""	""	""	""	""	""	""
"城"	"城"	"zəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"成"	"成"	"zəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"誠"	"诚"	"zəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"盛"	"盛"	"zəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"盛"	"盛"	"zəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"頸"	"颈"	"tɕiaŋ3"	""	""	""	""	""	""	""	""	""	""	""
"勁"	"劲"	"dʑiaŋ6"	""	""	""	""	""	""	""	""	""	""	""
"勁"	"劲"	"tɕiaŋ5"	""	""	""	""	""	""	""	""	""	""	""
"輕"	"轻"	"tɕʰiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"嬰"	"婴"	"ˀiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"纓"	"缨"	"ˀiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"盈"	"盈"	"jaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"贏"	"赢"	"jaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"姘"	"姘"	"pʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"拼"	"拼"	"pʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"瓶"	"瓶"	"bəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"屏"	"屏"	"pəŋ5"	""	""	""	""	""	""	""	""	""	""	""
"屏"	"屏"	"bəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"並"	"并"	"bəŋ4"	""	""	""	""	""	""	""	""	""	""	""
"銘"	"铭"	"məŋ2"	""	""	""	""	""	""	""	""	""	""	""
"冥"	"冥"	"məŋ2"	""	""	""	""	""	""	""	""	""	""	""
"丁"	"丁"	"təŋ1"	""	""	""	""	""	""	""	""	""	""	""
"釘"	"钉"	"təŋ1"	""	""	""	""	""	""	""	""	""	""	""
"頂"	"顶"	"təŋ3"	""	""	""	""	""	""	""	""	""	""	""
"鼎"	"鼎"	"təŋ3"	""	""	""	""	""	""	""	""	""	""	""
"釘"	"钉"	"təŋ5"	""	""	""	""	""	""	""	""	""	""	""
"訂"	"订"	"təŋ5"	""	""	""	""	""	""	""	""	""	""	""
"聽"	"听"	"tʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"汀"	"汀"	"tʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"廳"	"厅"	"tʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"聽"	"听"	"tʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"廷"	"廷"	"dəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"停"	"停"	"dəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"亭"	"亭"	"dəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"庭"	"庭"	"dəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"蜓"	"蜓"	"dəŋ2"	""	""	""	""	""	""	""	""	""	""	""
"挺"	"挺"	"tʰəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"艇"	"艇"	"tʰəŋ3"	""	""	""	""	""	""	""	""	""	""	""
"錠"	"锭"	"dəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"定"	"定"	"dəŋ6"	""	""	""	""	""	""	""	""	""	""	""
"寧"	"宁"	"ȵiaŋ2"	""	""	""	""	""	""	""	""	""	""	""
"寧"	"宁"	"ȵiaŋ6"	""	""	""	""	""	""	""	""	""	""	""
"佞"	"佞"	"ȵiaŋ6"	""	""	""	""	""	""	""	""	""	""	""
"靈"	"灵"	"ləŋ2"	""	""	""	""	""	""	""	""	""	""	""
"零"	"零"	"ləŋ2"	""	""	""	""	""	""	""	""	""	""	""
"鈴"	"铃"	"ˀləŋ1"	""	""	""	""	""	""	""	""	""	""	""
"鈴"	"铃"	"ləŋ2"	""	""	""	""	""	""	""	""	""	""	""
"伶"	"伶"	"ləŋ2"	""	""	""	""	""	""	""	""	""	""	""
"另"	"另"	"ləŋ6"	""	""	""	""	""	""	""	""	""	""	""
"青"	"青"	"tsʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"蜻"	"蜻"	"tsʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"星"	"星"	"səŋ1"	""	""	""	""	""	""	""	""	""	""	""
"腥"	"腥"	"səŋ1"	""	""	""	""	""	""	""	""	""	""	""
